State,County,School Breakfast Program participants (change % children) 2012-17 (PCH_SBP_12_17),Units,FIPS,FID
Tennessee,DeKalb,4.965766354346151,Percentage points,47041,2710
Tennessee,Dickson,4.965766354346151,Percentage points,47043,2717
Tennessee,Dyer,4.965766354346151,Percentage points,47045,2723
Tennessee,Fayette,4.965766354346151,Percentage points,47047,2726
Tennessee,Fentress,4.965766354346151,Percentage points,47049,2731
Tennessee,Franklin,4.965766354346151,Percentage points,47051,2734
Tennessee,Gibson,4.965766354346151,Percentage points,47053,2739
Tennessee,Giles,4.965766354346151,Percentage points,47055,2743
Tennessee,Grainger,4.965766354346151,Percentage points,47057,2748
Tennessee,Greene,4.965766354346151,Percentage points,47059,2750
Tennessee,Grundy,4.965766354346151,Percentage points,47061,2754
Tennessee,Hamblen,4.965766354346151,Percentage points,47063,2757
Tennessee,Hamilton,4.965766354346151,Percentage points,47065,2761
Tennessee,Hancock,4.965766354346151,Percentage points,47067,2766
Tennessee,Hardeman,4.965766354346151,Percentage points,47069,2770
Tennessee,Hardin,4.965766354346151,Percentage points,47071,2773
Tennessee,Hawkins,4.965766354346151,Percentage points,47073,2779
Tennessee,Haywood,4.965766354346151,Percentage points,47075,2781
Tennessee,Henderson,4.965766354346151,Percentage points,47077,2786
Tennessee,Henry,4.965766354346151,Percentage points,47079,2789
Tennessee,Hickman,4.965766354346151,Percentage points,47081,2792
Tennessee,Houston,4.965766354346151,Percentage points,47083,2796
Tennessee,Humphreys,4.965766354346151,Percentage points,47085,2798
Tennessee,Jackson,4.965766354346151,Percentage points,47087,2801
Tennessee,Jefferson,4.965766354346151,Percentage points,47089,2804
Tennessee,Johnson,4.965766354346151,Percentage points,47091,2808
Tennessee,Knox,4.965766354346151,Percentage points,47093,2814
Tennessee,Lake,4.965766354346151,Percentage points,47095,2817
Tennessee,Lauderdale,4.965766354346151,Percentage points,47097,2821
Tennessee,Lawrence,4.965766354346151,Percentage points,47099,2823
Tennessee,Lewis,4.965766354346151,Percentage points,47101,2825
Tennessee,Lincoln,4.965766354346151,Percentage points,47103,2828
Tennessee,Loudon,4.965766354346151,Percentage points,47105,2830
Tennessee,McMinn,4.965766354346151,Percentage points,47107,2833
Tennessee,McNairy,4.965766354346151,Percentage points,47109,2836
Tennessee,Macon,4.965766354346151,Percentage points,47111,2839
Tennessee,Madison,4.965766354346151,Percentage points,47113,2841
Tennessee,Marion,4.965766354346151,Percentage points,47115,2844
Tennessee,Marshall,4.965766354346151,Percentage points,47117,2848
Tennessee,Maury,4.965766354346151,Percentage points,47119,2850
Tennessee,Meigs,4.965766354346151,Percentage points,47121,2854
Tennessee,Monroe,4.965766354346151,Percentage points,47123,2857
Tennessee,Montgomery,4.965766354346151,Percentage points,47125,2859
Tennessee,Moore,4.965766354346151,Percentage points,47127,2863
Tennessee,Morgan,4.965766354346151,Percentage points,47129,2866
Tennessee,Obion,4.965766354346151,Percentage points,47131,2872
Tennessee,Overton,4.965766354346151,Percentage points,47133,2875
Tennessee,Perry,4.965766354346151,Percentage points,47135,2878
Tennessee,Pickett,4.965766354346151,Percentage points,47137,2881
Tennessee,Polk,4.965766354346151,Percentage points,47139,2883
Tennessee,Putnam,4.965766354346151,Percentage points,47141,2890
Tennessee,Rhea,4.965766354346151,Percentage points,47143,2893
Tennessee,Roane,4.965766354346151,Percentage points,47145,2001
Tennessee,Robertson,4.965766354346151,Percentage points,47147,2011
Tennessee,Rutherford,4.965766354346151,Percentage points,47149,2015
Tennessee,Scott,4.965766354346151,Percentage points,47151,2020
Tennessee,Sequatchie,4.965766354346151,Percentage points,47153,2025
Tennessee,Sevier,4.965766354346151,Percentage points,47155,2030
Tennessee,Shelby,4.965766354346151,Percentage points,47157,2033
Tennessee,Smith,4.965766354346151,Percentage points,47159,2037
Tennessee,Stewart,4.965766354346151,Percentage points,47161,2041
Tennessee,Sullivan,4.965766354346151,Percentage points,47163,2046
Tennessee,Sumner,4.965766354346151,Percentage points,47165,2050
Tennessee,Tipton,4.965766354346151,Percentage points,47167,2055
Tennessee,Trousdale,4.965766354346151,Percentage points,47169,2062
Tennessee,Unicoi,4.965766354346151,Percentage points,47171,2069
Tennessee,Union,4.965766354346151,Percentage points,47173,2073
Tennessee,Van Buren,4.965766354346151,Percentage points,47175,2077
Tennessee,Warren,4.965766354346151,Percentage points,47177,2081
Tennessee,Washington,4.965766354346151,Percentage points,47179,2085
Tennessee,Wayne,4.965766354346151,Percentage points,47181,2089
Tennessee,Weakley,4.965766354346151,Percentage points,47183,2096
Tennessee,White,4.965766354346151,Percentage points,47185,2100
Tennessee,Williamson,4.965766354346151,Percentage points,47187,2105
Tennessee,Wilson,4.965766354346151,Percentage points,47189,2111
Texas,Anderson,0.18746040410636766,Percentage points,48001,2113
Texas,Andrews,0.18746040410636766,Percentage points,48003,2117
Texas,Angelina,0.18746040410636766,Percentage points,48005,2124
Texas,Aransas,0.18746040410636766,Percentage points,48007,2162
Texas,Archer,0.18746040410636766,Percentage points,48009,2168
Texas,Armstrong,0.18746040410636766,Percentage points,48011,2172
Texas,Atascosa,0.18746040410636766,Percentage points,48013,2173
Texas,Austin,0.18746040410636766,Percentage points,48015,2177
Texas,Bailey,0.18746040410636766,Percentage points,48017,2179
Texas,Bandera,0.18746040410636766,Percentage points,48019,2183
Texas,Bastrop,0.18746040410636766,Percentage points,48021,2190
Texas,Baylor,0.18746040410636766,Percentage points,48023,2192
Texas,Bee,0.18746040410636766,Percentage points,48025,2196
Texas,Bell,0.18746040410636766,Percentage points,48027,2198
Texas,Bexar,0.18746040410636766,Percentage points,48029,2203
Texas,Blanco,0.18746040410636766,Percentage points,48031,2207
Texas,Borden,0.18746040410636766,Percentage points,48033,2212
Texas,Bosque,0.18746040410636766,Percentage points,48035,2216
Texas,Bowie,0.18746040410636766,Percentage points,48037,2224
Texas,Brazoria,0.18746040410636766,Percentage points,48039,2240
Texas,Brazos,0.18746040410636766,Percentage points,48041,2253
Texas,Brewster,0.18746040410636766,Percentage points,48043,2262
Texas,Briscoe,0.18746040410636766,Percentage points,48045,2269
Texas,Brooks,0.18746040410636766,Percentage points,48047,2279
Texas,Brown,0.18746040410636766,Percentage points,48049,2296
Texas,Burleson,0.18746040410636766,Percentage points,48051,2304
Texas,Burnet,0.18746040410636766,Percentage points,48053,2312
Texas,Caldwell,0.18746040410636766,Percentage points,48055,2320
Texas,Calhoun,0.18746040410636766,Percentage points,48057,2327
Texas,Callahan,0.18746040410636766,Percentage points,48059,2331
Texas,Cameron,0.18746040410636766,Percentage points,48061,2359
Texas,Camp,0.18746040410636766,Percentage points,48063,2373
Texas,Carson,0.18746040410636766,Percentage points,48065,2377
Texas,Cass,0.18746040410636766,Percentage points,48067,2382
Texas,Castro,0.18746040410636766,Percentage points,48069,2386
Texas,Chambers,0.18746040410636766,Percentage points,48071,2395
Texas,Cherokee,0.18746040410636766,Percentage points,48073,2400
Texas,Childress,0.18746040410636766,Percentage points,48075,2405
Texas,Clay,0.18746040410636766,Percentage points,48077,2409
Texas,Cochran,0.18746040410636766,Percentage points,48079,2413
Texas,Coke,0.18746040410636766,Percentage points,48081,2418
Texas,Coleman,0.18746040410636766,Percentage points,48083,2423
Texas,Collin,0.18746040410636766,Percentage points,48085,2429
Texas,Collingsworth,0.18746040410636766,Percentage points,48087,2434
Texas,Colorado,0.18746040410636766,Percentage points,48089,2441
Texas,Comal,0.18746040410636766,Percentage points,48091,2449
Texas,Comanche,0.18746040410636766,Percentage points,48093,2455
Texas,Concho,0.18746040410636766,Percentage points,48095,2458
Texas,Cooke,0.18746040410636766,Percentage points,48097,2463
Texas,Coryell,0.18746040410636766,Percentage points,48099,2469
Texas,Cottle,0.18746040410636766,Percentage points,48101,2473
Texas,Crane,0.18746040410636766,Percentage points,48103,2478
Texas,Crockett,0.18746040410636766,Percentage points,48105,2483
Texas,Crosby,0.18746040410636766,Percentage points,48107,2487
Texas,Culberson,0.18746040410636766,Percentage points,48109,2491
Texas,Dallam,0.18746040410636766,Percentage points,48111,2498
Texas,Dallas,0.18746040410636766,Percentage points,48113,2507
Texas,Dawson,0.18746040410636766,Percentage points,48115,2512
Texas,Deaf Smith,0.18746040410636766,Percentage points,48117,2515
Texas,Delta,0.18746040410636766,Percentage points,48119,2524
Texas,Denton,0.18746040410636766,Percentage points,48121,2532
Texas,DeWitt,0.18746040410636766,Percentage points,48123,2538
Texas,Dickens,0.18746040410636766,Percentage points,48125,2542
Texas,Dimmit,0.18746040410636766,Percentage points,48127,2548
Texas,Donley,0.18746040410636766,Percentage points,48129,2551
Texas,Duval,0.18746040410636766,Percentage points,48131,2556
Texas,Eastland,0.18746040410636766,Percentage points,48133,2562
Texas,Ector,0.18746040410636766,Percentage points,48135,2568
Texas,Edwards,0.18746040410636766,Percentage points,48137,2574
Texas,Ellis,0.18746040410636766,Percentage points,48139,2579
Texas,El Paso,0.18746040410636766,Percentage points,48141,2588
Texas,Erath,0.18746040410636766,Percentage points,48143,2597
Texas,Falls,0.18746040410636766,Percentage points,48145,2601
Texas,Fannin,0.18746040410636766,Percentage points,48147,2621
Texas,Fayette,0.18746040410636766,Percentage points,48149,2624
Texas,Fisher,0.18746040410636766,Percentage points,48151,2628
Texas,Floyd,0.18746040410636766,Percentage points,48153,2630
Texas,Foard,0.18746040410636766,Percentage points,48155,2002
Texas,Fort Bend,0.18746040410636766,Percentage points,48157,2009
Texas,Franklin,0.18746040410636766,Percentage points,48159,2016
Texas,Freestone,0.18746040410636766,Percentage points,48161,2022
Texas,Frio,0.18746040410636766,Percentage points,48163,2028
Texas,Gaines,0.18746040410636766,Percentage points,48165,2032
Texas,Galveston,0.18746040410636766,Percentage points,48167,2059
Texas,Garza,0.18746040410636766,Percentage points,48169,2060
Texas,Gillespie,0.18746040410636766,Percentage points,48171,2066
Texas,Glasscock,0.18746040410636766,Percentage points,48173,2072
Texas,Goliad,0.18746040410636766,Percentage points,48175,2079
Texas,Gonzales,0.18746040410636766,Percentage points,48177,2086
Texas,Gray,0.18746040410636766,Percentage points,48179,2088
Texas,Grayson,0.18746040410636766,Percentage points,48181,2094
Texas,Gregg,0.18746040410636766,Percentage points,48183,2101
Texas,Grimes,0.18746040410636766,Percentage points,48185,2108
Texas,Guadalupe,0.18746040410636766,Percentage points,48187,2116
Texas,Hale,0.18746040410636766,Percentage points,48189,2120
Texas,Hall,0.18746040410636766,Percentage points,48191,2125
Texas,Hamilton,0.18746040410636766,Percentage points,48193,2128
Texas,Hansford,0.18746040410636766,Percentage points,48195,2132
Texas,Hardeman,0.18746040410636766,Percentage points,48197,2137
Texas,Hardin,0.18746040410636766,Percentage points,48199,2142
Texas,Harris,0.18746040410636766,Percentage points,48201,2149
Texas,Harrison,0.18746040410636766,Percentage points,48203,2157
Texas,Hartley,0.18746040410636766,Percentage points,48205,2160
Texas,Haskell,0.18746040410636766,Percentage points,48207,2163
Texas,Hays,0.18746040410636766,Percentage points,48209,2166
Texas,Hemphill,0.18746040410636766,Percentage points,48211,2171
Texas,Henderson,0.18746040410636766,Percentage points,48213,2178
Texas,Hidalgo,0.18746040410636766,Percentage points,48215,2188
Texas,Hill,0.18746040410636766,Percentage points,48217,2201
Texas,Hockley,0.18746040410636766,Percentage points,48219,2208
Texas,Hood,0.18746040410636766,Percentage points,48221,2213
Texas,Hopkins,0.18746040410636766,Percentage points,48223,2221
Texas,Houston,0.18746040410636766,Percentage points,48225,2228
Texas,Howard,0.18746040410636766,Percentage points,48227,2231
Texas,Hudspeth,0.18746040410636766,Percentage points,48229,2241
Texas,Hunt,0.18746040410636766,Percentage points,48231,2246
Texas,Hutchinson,0.18746040410636766,Percentage points,48233,2249
Texas,Irion,0.18746040410636766,Percentage points,48235,2255
Texas,Jack,0.18746040410636766,Percentage points,48237,2256
Texas,Jackson,0.18746040410636766,Percentage points,48239,2264
Texas,Jasper,0.18746040410636766,Percentage points,48241,2271
Texas,Jeff Davis,0.18746040410636766,Percentage points,48243,2275
Texas,Jefferson,0.18746040410636766,Percentage points,48245,2285
Texas,Jim Hogg,0.18746040410636766,Percentage points,48247,2288
Texas,Jim Wells,0.18746040410636766,Percentage points,48249,2294
Texas,Johnson,0.18746040410636766,Percentage points,48251,2299
Texas,Jones,0.18746040410636766,Percentage points,48253,2301
Texas,Karnes,0.18746040410636766,Percentage points,48255,2307
Texas,Kaufman,0.18746040410636766,Percentage points,48257,2314
Texas,Kendall,0.18746040410636766,Percentage points,48259,2319
Texas,Kenedy,0.18746040410636766,Percentage points,48261,2330
Texas,Kent,0.18746040410636766,Percentage points,48263,2335
Texas,Kerr,0.18746040410636766,Percentage points,48265,2337
Texas,Kimble,0.18746040410636766,Percentage points,48267,2339
Texas,King,0.18746040410636766,Percentage points,48269,2342
Texas,Kinney,0.18746040410636766,Percentage points,48271,2347
Texas,Kleberg,0.18746040410636766,Percentage points,48273,2358
Texas,Knox,0.18746040410636766,Percentage points,48275,2364
Texas,Lamar,0.18746040410636766,Percentage points,48277,2371
Texas,Lamb,0.18746040410636766,Percentage points,48279,2376
Texas,Lampasas,0.18746040410636766,Percentage points,48281,2381
Texas,La Salle,0.18746040410636766,Percentage points,48283,2388
Texas,Lavaca,0.18746040410636766,Percentage points,48285,2392
Texas,Lee,0.18746040410636766,Percentage points,48287,2398
Texas,Leon,0.18746040410636766,Percentage points,48289,2402
Texas,Liberty,0.18746040410636766,Percentage points,48291,2404
Texas,Limestone,0.18746040410636766,Percentage points,48293,2408
Texas,Lipscomb,0.18746040410636766,Percentage points,48295,2412
Texas,Live Oak,0.18746040410636766,Percentage points,48297,2416
Texas,Llano,0.18746040410636766,Percentage points,48299,2421
Texas,Loving,0.18746040410636766,Percentage points,48301,2424
Texas,Lubbock,0.18746040410636766,Percentage points,48303,2428
Texas,Lynn,0.18746040410636766,Percentage points,48305,2438
Texas,McCulloch,0.18746040410636766,Percentage points,48307,2452
Texas,McLennan,0.18746040410636766,Percentage points,48309,2477
Texas,McMullen,0.18746040410636766,Percentage points,48311,2494
Texas,Madison,0.18746040410636766,Percentage points,48313,2526
Texas,Marion,0.18746040410636766,Percentage points,48315,2547
Texas,Martin,0.18746040410636766,Percentage points,48317,2564
Texas,Mason,0.18746040410636766,Percentage points,48319,2570
Texas,Matagorda,0.18746040410636766,Percentage points,48321,2637
Texas,Maverick,0.18746040410636766,Percentage points,48323,2649
Texas,Medina,0.18746040410636766,Percentage points,48325,2652
Texas,Menard,0.18746040410636766,Percentage points,48327,2655
Texas,Midland,0.18746040410636766,Percentage points,48329,2657
Texas,Milam,0.18746040410636766,Percentage points,48331,2659
Texas,Mills,0.18746040410636766,Percentage points,48333,2663
Texas,Mitchell,0.18746040410636766,Percentage points,48335,2666
Texas,Montague,0.18746040410636766,Percentage points,48337,2669
Texas,Montgomery,0.18746040410636766,Percentage points,48339,2682
Texas,Moore,0.18746040410636766,Percentage points,48341,2683
Texas,Morris,0.18746040410636766,Percentage points,48343,2688
Texas,Motley,0.18746040410636766,Percentage points,48345,2692
Texas,Nacogdoches,0.18746040410636766,Percentage points,48347,2701
Texas,Navarro,0.18746040410636766,Percentage points,48349,2706
Texas,Newton,0.18746040410636766,Percentage points,48351,2711
Texas,Nolan,0.18746040410636766,Percentage points,48353,2714
Texas,Nueces,0.18746040410636766,Percentage points,48355,2194
Texas,Ochiltree,0.18746040410636766,Percentage points,48357,2204
Texas,Oldham,0.18746040410636766,Percentage points,48359,2210
Texas,Orange,0.18746040410636766,Percentage points,48361,2214
Texas,Palo Pinto,0.18746040410636766,Percentage points,48363,2220
Texas,Panola,0.18746040410636766,Percentage points,48365,2227
Texas,Parker,0.18746040410636766,Percentage points,48367,2229
Texas,Parmer,0.18746040410636766,Percentage points,48369,2235
Texas,Pecos,0.18746040410636766,Percentage points,48371,2239
Texas,Polk,0.18746040410636766,Percentage points,48373,2243
Texas,Potter,0.18746040410636766,Percentage points,48375,2247
Texas,Presidio,0.18746040410636766,Percentage points,48377,2261
Texas,Rains,0.18746040410636766,Percentage points,48379,2268
Texas,Randall,0.18746040410636766,Percentage points,48381,2274
Texas,Reagan,0.18746040410636766,Percentage points,48383,2280
Texas,Real,0.18746040410636766,Percentage points,48385,2283
Texas,Red River,0.18746040410636766,Percentage points,48387,2295
Texas,Reeves,0.18746040410636766,Percentage points,48389,2308
Texas,Refugio,0.18746040410636766,Percentage points,48391,2334
Texas,Roberts,0.18746040410636766,Percentage points,48393,2348
Texas,Robertson,0.18746040410636766,Percentage points,48395,2353
Texas,Rockwall,0.18746040410636766,Percentage points,48397,2355
Texas,Runnels,0.18746040410636766,Percentage points,48399,2361
Texas,Rusk,0.18746040410636766,Percentage points,48401,2367
Texas,Sabine,0.18746040410636766,Percentage points,48403,2370
Texas,San Augustine,0.18746040410636766,Percentage points,48405,2380
Texas,San Jacinto,0.18746040410636766,Percentage points,48407,2387
Texas,San Patricio,0.18746040410636766,Percentage points,48409,2415
Texas,San Saba,0.18746040410636766,Percentage points,48411,2435
Texas,Schleicher,0.18746040410636766,Percentage points,48413,2437
Texas,Scurry,0.18746040410636766,Percentage points,48415,2443
Texas,Shackelford,0.18746040410636766,Percentage points,48417,2445
Texas,Shelby,0.18746040410636766,Percentage points,48419,2448
Texas,Sherman,0.18746040410636766,Percentage points,48421,2453
Texas,Smith,0.18746040410636766,Percentage points,48423,2465
Texas,Somervell,0.18746040410636766,Percentage points,48425,2470
Texas,Starr,0.18746040410636766,Percentage points,48427,2474
Texas,Stephens,0.18746040410636766,Percentage points,48429,2480
Texas,Sterling,0.18746040410636766,Percentage points,48431,2481
Texas,Stonewall,0.18746040410636766,Percentage points,48433,2486
Texas,Sutton,0.18746040410636766,Percentage points,48435,2490
Texas,Swisher,0.18746040410636766,Percentage points,48437,2495
Texas,Tarrant,0.18746040410636766,Percentage points,48439,2500
Texas,Taylor,0.18746040410636766,Percentage points,48441,2508
Texas,Terrell,0.18746040410636766,Percentage points,48443,2518
Texas,Terry,0.18746040410636766,Percentage points,48445,2522
Texas,Throckmorton,0.18746040410636766,Percentage points,48447,2525
Texas,Titus,0.18746040410636766,Percentage points,48449,2531
Texas,Tom Green,0.18746040410636766,Percentage points,48451,2536
Texas,Travis,0.18746040410636766,Percentage points,48453,2543
Texas,Trinity,0.18746040410636766,Percentage points,48455,2553
Texas,Tyler,0.18746040410636766,Percentage points,48457,2560
Texas,Upshur,0.18746040410636766,Percentage points,48459,2566
Texas,Upton,0.18746040410636766,Percentage points,48461,2572
Texas,Uvalde,0.18746040410636766,Percentage points,48463,2576
Texas,Val Verde,0.18746040410636766,Percentage points,48465,2582
Texas,Van Zandt,0.18746040410636766,Percentage points,48467,2586
Texas,Victoria,0.18746040410636766,Percentage points,48469,2595
Texas,Walker,0.18746040410636766,Percentage points,48471,2603
Texas,Waller,0.18746040410636766,Percentage points,48473,2606
Texas,Ward,0.18746040410636766,Percentage points,48475,2610
Texas,Washington,0.18746040410636766,Percentage points,48477,2613
Texas,Webb,0.18746040410636766,Percentage points,48479,2616
Texas,Wharton,0.18746040410636766,Percentage points,48481,2618
Texas,Wheeler,0.18746040410636766,Percentage points,48483,2623
Texas,Wichita,0.18746040410636766,Percentage points,48485,2632
Texas,Wilbarger,0.18746040410636766,Percentage points,48487,2634
Texas,Willacy,0.18746040410636766,Percentage points,48489,2639
Texas,Williamson,0.18746040410636766,Percentage points,48491,2640
Texas,Wilson,0.18746040410636766,Percentage points,48493,2641
Texas,Winkler,0.18746040410636766,Percentage points,48495,2642
Texas,Wise,0.18746040410636766,Percentage points,48497,2643
Texas,Wood,0.18746040410636766,Percentage points,48499,2644
Texas,Yoakum,0.18746040410636766,Percentage points,48501,2645
Texas,Young,0.18746040410636766,Percentage points,48503,2646
Texas,Zapata,0.18746040410636766,Percentage points,48505,2650
Texas,Zavala,0.18746040410636766,Percentage points,48507,2651
Utah,Beaver,0.9923572951182891,Percentage points,49001,2653
Utah,Box Elder,0.9923572951182891,Percentage points,49003,2658
Utah,Cache,0.9923572951182891,Percentage points,49005,2661
Utah,Carbon,0.9923572951182891,Percentage points,49007,2665
Utah,Daggett,0.9923572951182891,Percentage points,49009,2668
Utah,Davis,0.9923572951182891,Percentage points,49011,2671
Utah,Duchesne,0.9923572951182891,Percentage points,49013,2672
Utah,Emery,0.9923572951182891,Percentage points,49015,2673
Utah,Garfield,0.9923572951182891,Percentage points,49017,2674
Utah,Grand,0.9923572951182891,Percentage points,49019,2675
Utah,Iron,0.9923572951182891,Percentage points,49021,2676
Utah,Juab,0.9923572951182891,Percentage points,49023,2677
Utah,Kane,0.9923572951182891,Percentage points,49025,2678
Utah,Millard,0.9923572951182891,Percentage points,49027,2680
Utah,Morgan,0.9923572951182891,Percentage points,49029,2681
Utah,Piute,0.9923572951182891,Percentage points,49031,2685
Utah,Rich,0.9923572951182891,Percentage points,49033,2687
Utah,Salt Lake,0.9923572951182891,Percentage points,49035,2690
Utah,San Juan,0.9923572951182891,Percentage points,49037,2694
Utah,Sanpete,0.9923572951182891,Percentage points,49039,2697
Utah,Sevier,0.9923572951182891,Percentage points,49041,2702
Utah,Summit,0.9923572951182891,Percentage points,49043,2703
Utah,Tooele,0.9923572951182891,Percentage points,49045,2707
Utah,Uintah,0.9923572951182891,Percentage points,49047,2539
Utah,Utah,0.9923572951182891,Percentage points,49049,2555
Utah,Wasatch,0.9923572951182891,Percentage points,49051,2567
Utah,Washington,0.9923572951182891,Percentage points,49053,2577
Utah,Wayne,0.9923572951182891,Percentage points,49055,2580
Utah,Weber,0.9923572951182891,Percentage points,49057,2587
Vermont,Addison,3.1259238628776416,Percentage points,50001,2590
Vermont,Bennington,3.1259238628776416,Percentage points,50003,2591
Vermont,Caledonia,3.1259238628776416,Percentage points,50005,2596
Vermont,Chittenden,3.1259238628776416,Percentage points,50007,2599
Vermont,Essex,3.1259238628776416,Percentage points,50009,2604
Vermont,Franklin,3.1259238628776416,Percentage points,50011,2607
Vermont,Grand Isle,3.1259238628776416,Percentage points,50013,2609
Vermont,Lamoille,3.1259238628776416,Percentage points,50015,2611
Vermont,Orange,3.1259238628776416,Percentage points,50017,2612
Vermont,Orleans,3.1259238628776416,Percentage points,50019,2614
Vermont,Rutland,3.1259238628776416,Percentage points,50021,2615
Vermont,Washington,3.1259238628776416,Percentage points,50023,2617
Vermont,Windham,3.1259238628776416,Percentage points,50025,2620
Vermont,Windsor,3.1259238628776416,Percentage points,50027,2625
Virginia,Accomack,4.054512671964197,Percentage points,51001,2719
Virginia,Albemarle,4.054512671964197,Percentage points,51003,2728
Virginia,Alleghany,4.054512671964197,Percentage points,51005,2733
Virginia,Amelia,4.054512671964197,Percentage points,51007,2741
Virginia,Amherst,4.054512671964197,Percentage points,51009,2746
Virginia,Appomattox,4.054512671964197,Percentage points,51011,2749
Virginia,Arlington,4.054512671964197,Percentage points,51013,2753
Virginia,Augusta,4.054512671964197,Percentage points,51015,2758
Virginia,Bath,4.054512671964197,Percentage points,51017,2763
Virginia,Bedford County,4.054512671964197,Percentage points,51019,2769
Virginia,Bland,4.054512671964197,Percentage points,51021,2772
Virginia,Botetourt,4.054512671964197,Percentage points,51023,2776
Virginia,Brunswick,4.054512671964197,Percentage points,51025,2777
Virginia,Buchanan,4.054512671964197,Percentage points,51027,2784
Virginia,Buckingham,4.054512671964197,Percentage points,51029,2785
Virginia,Campbell,4.054512671964197,Percentage points,51031,2788
Virginia,Caroline,4.054512671964197,Percentage points,51033,2793
Virginia,Carroll,4.054512671964197,Percentage points,51035,2797
Virginia,Charles City,4.054512671964197,Percentage points,51036,2806
Virginia,Charlotte,4.054512671964197,Percentage points,51037,2810
Virginia,Chesterfield,4.054512671964197,Percentage points,51041,2816
Virginia,Clarke,4.054512671964197,Percentage points,51043,2819
Virginia,Craig,4.054512671964197,Percentage points,51045,2820
Virginia,Culpeper,4.054512671964197,Percentage points,51047,2824
Virginia,Cumberland,4.054512671964197,Percentage points,51049,2827
Virginia,Dickenson,4.054512671964197,Percentage points,51051,2832
Virginia,Dinwiddie,4.054512671964197,Percentage points,51053,2838
Virginia,Essex,4.054512671964197,Percentage points,51057,2842
Virginia,Fairfax County,4.054512671964197,Percentage points,51059,2849
Virginia,Fauquier,4.054512671964197,Percentage points,51061,2853
Virginia,Floyd,4.054512671964197,Percentage points,51063,2856
Virginia,Fluvanna,4.054512671964197,Percentage points,51065,2858
Virginia,Franklin County,4.054512671964197,Percentage points,51067,2862
Virginia,Frederick,4.054512671964197,Percentage points,51069,2868
Virginia,Giles,4.054512671964197,Percentage points,51071,2873
Virginia,Gloucester,4.054512671964197,Percentage points,51073,2887
Virginia,Goochland,4.054512671964197,Percentage points,51075,2892
Virginia,Grayson,4.054512671964197,Percentage points,51077,2896
Virginia,Greene,4.054512671964197,Percentage points,51079,2899
Virginia,Greensville,4.054512671964197,Percentage points,51081,2902
Virginia,Halifax,4.054512671964197,Percentage points,51083,2904
Virginia,Hanover,4.054512671964197,Percentage points,51085,2909
Virginia,Henrico,4.054512671964197,Percentage points,51087,2915
Virginia,Henry,4.054512671964197,Percentage points,51089,2918
Virginia,Highland,4.054512671964197,Percentage points,51091,2920
Virginia,Isle of Wight,4.054512671964197,Percentage points,51093,2925
Virginia,James City,4.054512671964197,Percentage points,51095,2930
Virginia,King and Queen,4.054512671964197,Percentage points,51097,2936
Virginia,King George,4.054512671964197,Percentage points,51099,2938
Virginia,King William,4.054512671964197,Percentage points,51101,2943
Virginia,Lancaster,4.054512671964197,Percentage points,51103,2948
Virginia,Lee,4.054512671964197,Percentage points,51105,2950
Virginia,Loudoun,4.054512671964197,Percentage points,51107,2952
Virginia,Louisa,4.054512671964197,Percentage points,51109,2953
Virginia,Lunenburg,4.054512671964197,Percentage points,51111,2954
Virginia,Madison,4.054512671964197,Percentage points,51113,2955
Virginia,Mathews,4.054512671964197,Percentage points,51115,2962
Virginia,Mecklenburg,4.054512671964197,Percentage points,51117,2964
Virginia,Middlesex,4.054512671964197,Percentage points,51119,2965
Virginia,Montgomery,4.054512671964197,Percentage points,51121,2966
Virginia,Nelson,4.054512671964197,Percentage points,51125,2968
Virginia,New Kent,4.054512671964197,Percentage points,51127,2971
Virginia,Northampton,4.054512671964197,Percentage points,51131,2982
Virginia,Northumberland,4.054512671964197,Percentage points,51133,2983
Virginia,Nottoway,4.054512671964197,Percentage points,51135,2984
Virginia,Orange,4.054512671964197,Percentage points,51137,2985
Virginia,Page,4.054512671964197,Percentage points,51139,2986
Virginia,Patrick,4.054512671964197,Percentage points,51141,2987
Virginia,Pittsylvania,4.054512671964197,Percentage points,51143,2988
Virginia,Powhatan,4.054512671964197,Percentage points,51145,2989
Virginia,Prince Edward,4.054512671964197,Percentage points,51147,2990
Virginia,Prince George,4.054512671964197,Percentage points,51149,2991
Virginia,Prince William,4.054512671964197,Percentage points,51153,2992
Virginia,Pulaski,4.054512671964197,Percentage points,51155,2993
Virginia,Rappahannock,4.054512671964197,Percentage points,51157,2994
Virginia,Richmond County,4.054512671964197,Percentage points,51159,2995
Virginia,Roanoke County,4.054512671964197,Percentage points,51161,2996
Virginia,Rockbridge,4.054512671964197,Percentage points,51163,2997
Virginia,Rockingham,4.054512671964197,Percentage points,51165,2998
Virginia,Russell,4.054512671964197,Percentage points,51167,2999
Virginia,Scott,4.054512671964197,Percentage points,51169,2585
Virginia,Shenandoah,4.054512671964197,Percentage points,51171,2594
Virginia,Smyth,4.054512671964197,Percentage points,51173,2600
Virginia,Southampton,4.054512671964197,Percentage points,51175,2608
Virginia,Spotsylvania,4.054512671964197,Percentage points,51177,2619
Virginia,Stafford,4.054512671964197,Percentage points,51179,2629
Virginia,Surry,4.054512671964197,Percentage points,51181,2636
Virginia,Sussex,4.054512671964197,Percentage points,51183,2647
Virginia,Tazewell,4.054512671964197,Percentage points,51185,2656
