State,County,Low income & low access to store (%) 2015 (PCT_LACCESS_LOWI15),Units,FIPS,FID
Alabama,Madison,7.467345123230629,Percent,1089,217
Alabama,Marengo,12.62897065386598,Percent,1091,220
Alabama,Marion,3.254542626393716,Percent,1093,224
Alabama,Marshall,5.187505411019835,Percent,1095,231
Alabama,Mobile,10.265925301371794,Percent,1097,240
Alabama,Monroe,12.83952666165294,Percent,1099,250
Alabama,Montgomery,14.572141064235861,Percent,1101,256
Alabama,Morgan,4.084201811613055,Percent,1103,262
Alabama,Perry,4.885117507677651,Percent,1105,264
Alabama,Pickens,0.8921588403881748,Percent,1107,273
Alabama,Pike,6.304344573644488,Percent,1109,279
Alabama,Randolph,6.815483083093571,Percent,1111,284
Alabama,Russell,5.546703228318072,Percent,1113,288
Alabama,St. Clair,1.567858407156042,Percent,1115,292
Alabama,Shelby,4.302479799198402,Percent,1117,298
Alabama,Sumter,10.37288563071278,Percent,1119,303
Alabama,Talladega,5.8546645943336335,Percent,1121,306
Alabama,Tallapoosa,4.324954395602725,Percent,1123,308
Alabama,Tuscaloosa,6.494042564553264,Percent,1125,313
Alabama,Walker,5.210069743914313,Percent,1127,317
Alabama,Washington,3.583565885650742,Percent,1129,319
Alabama,Wilcox,30.464746029194345,Percent,1131,326
Alabama,Winston,2.6550128462956955,Percent,1133,332
Alaska,Aleutians East,34.93750964928621,Percent,2013,346
Alaska,Aleutians West,8.57404778862735,Percent,2016,381
Alaska,Anchorage,5.113838821052922,Percent,2020,400
Alaska,Bethel,41.98759872117439,Percent,2050,411
Alaska,Bristol Bay,17.663233060884657,Percent,2060,423
Alaska,Denali,22.933714962316046,Percent,2068,426
Alaska,Dillingham,32.19756973688343,Percent,2070,445
Alaska,Fairbanks North Star,7.276819877993298,Percent,2090,454
Alaska,Haines,7.440981694271412,Percent,2100,462
Alaska,Hoonah-Angoon,38.76796356592261,Percent,2105,476
Alaska,Juneau,5.906283329404573,Percent,2110,482
Alaska,Kenai Peninsula,5.835360742319909,Percent,2122,494
Alaska,Ketchikan Gateway,1.6138728744157524,Percent,2130,514
Alaska,Kodiak Island,4.606255646434321,Percent,2150,533
Alaska,Lake and Peninsula,43.516344351193254,Percent,2164,544
Alaska,Matanuska-Susitna,7.623940923906264,Percent,2170,556
Alaska,Nome,38.093344951267596,Percent,2180,571
Alaska,North Slope,13.197183464460446,Percent,2185,614
Alaska,Northwest Arctic,34.055108679714344,Percent,2188,638
Alaska,Petersburg,0.6621122955512083,Percent,2195,645
Alaska,Prince of Wales-Hyder,14.76499608736618,Percent,2198,669
Alaska,Sitka,4.132906235577818,Percent,2220,679
Alaska,Skagway,0.05050889090992675,Percent,2230,683
Alaska,Southeast Fairbanks,18.824241232697254,Percent,2240,690
Alaska,Valdez-Cordova,15.31539856303788,Percent,2261,710
Alaska,Wade Hampton,41.83970670132431,Percent,2270,725
Alaska,Wrangell,6.5665819907272684,Percent,2275,733
Alaska,Yakutat,25.354330569936856,Percent,2282,744
Alaska,Yukon-Koyukuk,49.74586878514388,Percent,2290,753
Arizona,Apache,47.391513950169745,Percent,4001,761
Arizona,Cochise,14.470191803541029,Percent,4003,763
Arizona,Coconino,13.831680318998446,Percent,4005,771
Arizona,Gila,15.826684138174713,Percent,4007,787
Arizona,Graham,19.005772860027886,Percent,4009,0
Arizona,Greenlee,30.546449341278297,Percent,4011,1
Arizona,La Paz,18.954713459546095,Percent,4012,3
Arizona,Maricopa,4.399472615302256,Percent,4013,9
Arizona,Mohave,20.012129709846942,Percent,4015,15
Arizona,Navajo,25.005407877316028,Percent,4017,17
Arizona,Pima,7.68111718174241,Percent,4019,21
Arizona,Pinal,7.203249921291668,Percent,4021,26
Arizona,Santa Cruz,12.807902716061662,Percent,4023,32
Arizona,Yavapai,12.60656642507674,Percent,4025,35
Arizona,Yuma,9.597011201244337,Percent,4027,42
Arkansas,Arkansas,17.821822639662443,Percent,5001,46
Arkansas,Ashley,12.004846939436598,Percent,5003,50
Arkansas,Baxter,4.419134020529496,Percent,5005,54
Arkansas,Benton,5.303287662805876,Percent,5007,59
Arkansas,Boone,10.356405746844647,Percent,5009,62
Arkansas,Bradley,5.1734806801750866,Percent,5011,68
Arkansas,Calhoun,32.550601098932006,Percent,5013,72
Arkansas,Carroll,3.813299253481673,Percent,5015,74
Arkansas,Chicot,33.39104809033449,Percent,5017,77
Arkansas,Clark,21.455667302356428,Percent,5019,86
Arkansas,Clay,4.306306955968482,Percent,5021,93
Arkansas,Cleburne,3.26088031046189,Percent,5023,97
Arkansas,Cleveland,5.516299787252089,Percent,5025,103
Arkansas,Columbia,7.237985296285597,Percent,5027,107
Arkansas,Conway,6.300562420976073,Percent,5029,109
Arkansas,Craighead,8.565899243960878,Percent,5031,114
Arkansas,Crawford,7.836892252124718,Percent,5033,115
Arkansas,Crittenden,4.953202722487937,Percent,5035,119
Arkansas,Cross,6.416112615056911,Percent,5037,124
Arkansas,Dallas,18.307766574712915,Percent,5039,128
Arkansas,Desha,20.006678733795127,Percent,5041,130
Arkansas,Drew,10.788221715624399,Percent,5043,136
Arkansas,Faulkner,5.564717065888481,Percent,5045,141
Arkansas,Franklin,3.6394647708436025,Percent,5047,144
Arkansas,Fulton,12.136119896859208,Percent,5049,146
Arkansas,Garland,10.71483313259935,Percent,5051,151
Arkansas,Grant,4.425873103525469,Percent,5053,155
Arkansas,Greene,9.464870951104158,Percent,5055,162
Arkansas,Hempstead,14.493976375433324,Percent,5057,172
Arkansas,Hot Spring,6.710451164404368,Percent,5059,184
Arkansas,Howard,20.69111869331438,Percent,5061,191
Arkansas,Independence,7.3136605679917865,Percent,5063,200
Arkansas,Izard,0.5460539613540611,Percent,5065,203
Arkansas,Jackson,10.40398796191421,Percent,5067,209
Arkansas,Jefferson,7.101934846174624,Percent,5069,213
Arkansas,Johnson,2.9038476960319697,Percent,5071,218
Arkansas,Lafayette,9.40762472013864,Percent,5073,222
Arkansas,Lawrence,15.560161890351361,Percent,5075,230
Arkansas,Lee,27.3262375206533,Percent,5077,237
Arkansas,Lincoln,16.78348093711985,Percent,5079,244
Arkansas,Little River,4.910533526757885,Percent,5081,251
Arkansas,Logan,4.913486500165972,Percent,5083,258
Arkansas,Lonoke,6.637153616532156,Percent,5085,268
Arkansas,Madison,12.048017344290068,Percent,5087,277
Arkansas,Marion,6.715209725135231,Percent,5089,282
Arkansas,Miller,13.711804574240485,Percent,5091,287
Arkansas,Mississippi,7.248402406124914,Percent,5093,294
Arkansas,Monroe,6.340594417730139,Percent,5095,300
Arkansas,Montgomery,11.194825884865397,Percent,5097,304
Arkansas,Nevada,14.334572322244304,Percent,5099,307
Arkansas,Newton,21.320554532969744,Percent,5101,311
Arkansas,Ouachita,13.610736972306277,Percent,5103,316
Arkansas,Perry,6.273630647976562,Percent,5105,318
Arkansas,Phillips,31.03288569500961,Percent,5107,322
Arkansas,Pike,10.985767752642813,Percent,5109,327
Arkansas,Poinsett,19.070903270401335,Percent,5111,333
Arkansas,Polk,20.467971116730325,Percent,5113,337
Arkansas,Pope,6.1580369665232375,Percent,5115,340
Arkansas,Prairie,19.659734953420884,Percent,5117,345
Arkansas,Pulaski,10.42735677140168,Percent,5119,350
Arkansas,Randolph,14.591910109929046,Percent,5121,353
Arkansas,St. Francis,15.119946911274296,Percent,5123,357
Arkansas,Saline,6.124885250039835,Percent,5125,360
Arkansas,Scott,7.833039159147521,Percent,5127,364
Arkansas,Searcy,16.52957770939939,Percent,5129,372
Arkansas,Sebastian,3.719905173113397,Percent,5131,378
Arkansas,Sevier,11.163258919726522,Percent,5133,390
Arkansas,Sharp,10.183020031947464,Percent,5135,394
Arkansas,Stone,13.569732161057852,Percent,5137,399
Arkansas,Union,13.486798200958741,Percent,5139,403
Arkansas,Van Buren,6.098241117348656,Percent,5141,407
Arkansas,Washington,6.06052465907015,Percent,5143,417
Arkansas,White,5.210827067116612,Percent,5145,428
Arkansas,Woodruff,2.633184273169945,Percent,5147,435
Arkansas,Yell,5.486704702131755,Percent,5149,438
California,Alameda,1.0025394992585768,Percent,6001,457
California,Alpine,12.474816879698297,Percent,6003,461
California,Amador,3.571358572214119,Percent,6005,472
California,Butte,7.437892003248364,Percent,6007,486
California,Calaveras,2.747715663522774,Percent,6009,489
California,Colusa,2.951441933638639,Percent,6011,497
California,Contra Costa,2.968510470235371,Percent,6013,503
California,Del Norte,14.001309659206814,Percent,6015,511
California,El Dorado,6.057005217909233,Percent,6017,522
California,Fresno,4.161996053315686,Percent,6019,527
California,Glenn,3.567958320271851,Percent,6021,537
California,Humboldt,6.192480828947476,Percent,6023,551
California,Imperial,9.204767066646385,Percent,6025,557
California,Inyo,12.191861938725225,Percent,6027,562
California,Kern,5.375653486199294,Percent,6029,84
California,Kings,4.864678661402022,Percent,6031,94
California,Lake,8.84179601893024,Percent,6033,100
California,Lassen,7.298171514020719,Percent,6035,104
California,Los Angeles,1.647795398052931,Percent,6037,139
California,Madera,9.380374066126869,Percent,6039,153
California,Marin,1.7059318674954853,Percent,6041,168
California,Mariposa,6.126659414377021,Percent,6043,178
California,Mendocino,6.759361802707961,Percent,6045,190
California,Merced,7.332366734158128,Percent,6047,204
California,Modoc,11.697977278455502,Percent,6049,207
California,Mono,15.060295665597664,Percent,6051,214
California,Monterey,3.4736811244660375,Percent,6053,228
California,Napa,2.319240101999758,Percent,6055,236
California,Nevada,6.772804952681341,Percent,6057,243
California,Orange,0.8911392135354917,Percent,6059,257
California,Placer,3.0248215663017173,Percent,6061,266
California,Plumas,2.3366251542705556,Percent,6063,275
California,Riverside,6.848193267296648,Percent,6065,281
California,Sacramento,4.422630798879318,Percent,6067,289
California,San Benito,3.129928638938718,Percent,6069,295
California,San Bernardino,8.00431244299802,Percent,6071,302
California,San Diego,3.0744401635022403,Percent,6073,315
California,San Francisco,0.3219526811265295,Percent,6075,331
California,San Joaquin,4.769405559465946,Percent,6077,339
California,San Luis Obispo,4.453968350591388,Percent,6079,351
California,San Mateo,1.0998050694094614,Percent,6081,368
California,Santa Barbara,3.1294548622039655,Percent,6083,391
California,Santa Clara,0.9925866980393199,Percent,6085,406
California,Santa Cruz,3.801765257736514,Percent,6087,415
California,Shasta,8.777489538861152,Percent,6089,431
California,Sierra,27.847524080703483,Percent,6091,439
California,Siskiyou,10.264737036748532,Percent,6093,446
California,Solano,3.3824649588304174,Percent,6095,453
California,Sonoma,4.014133043830221,Percent,6097,463
California,Stanislaus,4.856083705926372,Percent,6099,473
California,Sutter,10.822539923213318,Percent,6101,483
California,Tehama,9.892913873095157,Percent,6103,492
California,Trinity,7.410843419552082,Percent,6105,500
California,Tulare,7.987467297254663,Percent,6107,501
California,Tuolumne,10.212922838767163,Percent,6109,513
California,Ventura,3.295901005327541,Percent,6111,521
California,Yolo,1.9282495009866367,Percent,6113,525
California,Yuba,12.019332709951271,Percent,6115,541
Colorado,Adams,5.626211316851131,Percent,8001,545
Colorado,Alamosa,2.624448640588372,Percent,8003,549
Colorado,Arapahoe,2.400725308477683,Percent,8005,558
Colorado,Archuleta,10.672981091918073,Percent,8007,560
Colorado,Baca,8.398331156315523,Percent,8009,563
Colorado,Bent,12.10155518833139,Percent,8011,564
Colorado,Boulder,3.0818909237852,Percent,8013,570
Colorado,Broomfield,5.1980311719130246,Percent,8014,577
Colorado,Chaffee,2.523152808029648,Percent,8015,582
Colorado,Cheyenne,9.879292792911656,Percent,8017,587
Colorado,Clear Creek,2.3458862855197733,Percent,8019,591
Colorado,Conejos,2.7094259371361917,Percent,8021,596
Colorado,Costilla,49.23155690635443,Percent,8023,599
Colorado,Crowley,4.863599199308209,Percent,8025,605
Colorado,Custer,6.599008938927309,Percent,8027,610
Colorado,Delta,3.4535023461306533,Percent,8029,617
Colorado,Denver,4.5293046807502195,Percent,8031,628
Colorado,Dolores,48.66456299985853,Percent,8033,636
Colorado,Douglas,1.7455362126899026,Percent,8035,644
Colorado,Eagle,4.157916251743185,Percent,8037,648
Colorado,Elbert,7.4583149197574725,Percent,8039,655
Colorado,El Paso,8.37689606285442,Percent,8041,661
Colorado,Fremont,11.373338518359217,Percent,8043,664
Colorado,Garfield,4.739622896039174,Percent,8045,667
Colorado,Gilpin,0.0,Percent,8047,672
Colorado,Grand,0.3001204834455063,Percent,8049,677
Colorado,Gunnison,3.8966114606170126,Percent,8051,682
Colorado,Hinsdale,3.2853753340095375,Percent,8053,688
Colorado,Huerfano,12.66401685886184,Percent,8055,693
Colorado,Jackson,8.05657558269139,Percent,8057,701
Colorado,Jefferson,4.035464558737295,Percent,8059,706
Colorado,Kiowa,42.52902348415851,Percent,8061,711
Colorado,Kit Carson,4.510121131561487,Percent,8063,716
Colorado,Lake,7.88414442928747,Percent,8065,721
Colorado,La Plata,4.392713919368157,Percent,8067,727
Colorado,Larimer,4.6515168510202916,Percent,8069,734
Colorado,Las Animas,15.417216680073517,Percent,8071,741
Colorado,Lincoln,9.522252607370039,Percent,8073,747
Colorado,Logan,6.674715543720816,Percent,8075,749
Colorado,Mesa,9.535103599843039,Percent,8077,751
Colorado,Mineral,3.962601596304017,Percent,8079,757
Colorado,Moffat,8.314667074298514,Percent,8081,758
Colorado,Montezuma,7.433571639459526,Percent,8083,766
Colorado,Montrose,10.191973725013446,Percent,8085,769
Colorado,Morgan,4.438445253639866,Percent,8087,775
Colorado,Otero,14.910278685749882,Percent,8089,777
Colorado,Ouray,1.7289086109363794,Percent,8091,780
Colorado,Park,13.563437002521411,Percent,8093,782
Colorado,Phillips,1.6937663105277576,Percent,8095,785
Colorado,Pitkin,1.7181700192673781,Percent,8097,789
Colorado,Prowers,12.634270059333122,Percent,8099,792
Colorado,Pueblo,16.040452445760298,Percent,8101,795
Colorado,Rio Blanco,2.3336726801791783,Percent,8103,799
Colorado,Rio Grande,5.368193352816516,Percent,8105,802
Colorado,Routt,5.310140643667063,Percent,8107,809
Colorado,Saguache,9.559264546024771,Percent,8109,811
Colorado,San Juan,41.186526196461514,Percent,8111,347
Colorado,San Miguel,1.9480937389590978,Percent,8113,359
Colorado,Sedgwick,4.932463069155906,Percent,8115,366
Colorado,Summit,6.551951786350325,Percent,8117,373
Colorado,Teller,1.7797098552464838,Percent,8119,375
Colorado,Washington,16.33628146374545,Percent,8121,377
Colorado,Weld,4.898346522480332,Percent,8123,382
Colorado,Yuma,6.793964667564712,Percent,8125,385
Connecticut,Fairfield,3.2083189395722536,Percent,9001,410
Connecticut,Hartford,4.019966789744456,Percent,9003,432
Connecticut,Litchfield,2.7977826088117377,Percent,9005,443
Connecticut,Middlesex,4.881699860834889,Percent,9007,450
Connecticut,New Haven,4.54266412786196,Percent,9009,466
Connecticut,New London,7.148508681979675,Percent,9011,517
Connecticut,Tolland,8.011685276734582,Percent,9013,524
Connecticut,Windham,4.626145357679518,Percent,9015,529
Delaware,Kent,4.461135055728544,Percent,10001,532
Delaware,New Castle,4.75010290877765,Percent,10003,536
Delaware,Sussex,4.644075047363692,Percent,10005,609
District of Columbia,District of Columbia,0.7858984597722474,Percent,11001,630
Florida,Alachua,6.427961526820276,Percent,12001,639
Florida,Baker,12.96059185139373,Percent,12003,641
Florida,Bay,10.582808978327765,Percent,12005,658
Florida,Bradford,2.2470219273359042,Percent,12007,665
Florida,Brevard,12.312836384951966,Percent,12009,686
Florida,Broward,2.4764159096338867,Percent,12011,695
Florida,Calhoun,8.95726824839918,Percent,12013,699
Florida,Charlotte,14.130415465921129,Percent,12015,743
Florida,Citrus,12.885707513929665,Percent,12017,843
Florida,Clay,6.875673716836089,Percent,12019,852
Florida,Collier,9.476426211169445,Percent,12021,894
Florida,Columbia,7.191379563943641,Percent,12023,903
Florida,DeSoto,5.789506326924875,Percent,12027,906
Florida,Dixie,3.5756214228943795,Percent,12029,918
Florida,Duval,8.6308739183846,Percent,12031,924
Florida,Escambia,11.990250680317084,Percent,12033,931
Florida,Flagler,12.729294057719343,Percent,12035,935
Florida,Franklin,1.010149770685514,Percent,12037,937
Florida,Gadsden,5.583815559595918,Percent,12039,938
Florida,Gilchrist,0.2694309258328691,Percent,12041,939
Florida,Glades,31.09607927029013,Percent,12043,940
Florida,Gulf,6.677879687318981,Percent,12045,941
Florida,Hamilton,10.813933484562673,Percent,12047,942
Florida,Hardee,22.056473914071148,Percent,12049,943
Florida,Hendry,15.003728132433288,Percent,12051,944
Florida,Hernando,14.311963758186923,Percent,12053,945
Florida,Highlands,14.190678406454863,Percent,12055,946
Florida,Hillsborough,7.462727559490288,Percent,12057,947
Florida,Holmes,8.892519827784614,Percent,12059,948
Florida,Indian River,13.596072966415221,Percent,12061,949
Florida,Jackson,2.480646153947232,Percent,12063,950
Florida,Jefferson,7.194031789060294,Percent,12065,951
Florida,Lafayette,3.1587880298031683,Percent,12067,952
Florida,Lake,10.792369230275641,Percent,12069,953
Florida,Lee,9.6593305627631,Percent,12071,954
Florida,Leon,8.384124463886826,Percent,12073,955
Florida,Levy,3.6382734285539815,Percent,12075,956
Florida,Liberty,8.643727099408775,Percent,12077,957
Florida,Madison,9.56270095068222,Percent,12079,958
Florida,Manatee,6.370161772138877,Percent,12081,959
Florida,Marion,10.420021396556878,Percent,12083,960
Florida,Martin,8.263703293382223,Percent,12085,961
Florida,Miami-Dade,1.7469897148480291,Percent,12086,962
Florida,Monroe,8.278772877905938,Percent,12087,963
Florida,Nassau,7.427784372073097,Percent,12089,964
Florida,Okaloosa,10.15244651993961,Percent,12091,965
Florida,Okeechobee,28.77110371110911,Percent,12093,966
Florida,Orange,6.879363459474308,Percent,12095,967
Florida,Osceola,10.177950029209297,Percent,12097,968
Florida,Palm Beach,4.6543735034218265,Percent,12099,969
Florida,Pasco,8.259275805754525,Percent,12101,970
Florida,Pinellas,3.9365689188808144,Percent,12103,971
Florida,Polk,12.81345277475528,Percent,12105,972
Florida,Putnam,13.310322497144142,Percent,12107,973
Florida,St. Johns,6.571373395891684,Percent,12109,974
Florida,St. Lucie,12.966776105164818,Percent,12111,975
Florida,Santa Rosa,11.467946486682015,Percent,12113,976
Florida,Sarasota,6.946508717673094,Percent,12115,977
Florida,Seminole,7.156264195612702,Percent,12117,978
Florida,Sumter,4.284025855555374,Percent,12119,979
Florida,Suwannee,9.167377513506727,Percent,12121,980
Florida,Taylor,12.10733508196092,Percent,12123,981
Florida,Union,9.541744388474413,Percent,12125,982
Florida,Volusia,13.267241129239435,Percent,12127,983
Florida,Wakulla,0.25993411681866585,Percent,12129,984
Florida,Walton,5.5328784198244465,Percent,12131,985
Florida,Washington,22.140621168166895,Percent,12133,986
Georgia,Appling,6.773041364138846,Percent,13001,987
Georgia,Atkinson,12.267062994406567,Percent,13003,988
Georgia,Bacon,5.476351865176515,Percent,13005,989
Georgia,Baker,30.546437141101705,Percent,13007,990
Georgia,Baldwin,9.319845123974211,Percent,13009,991
Georgia,Banks,1.4446703778930905,Percent,13011,992
Georgia,Barrow,5.105551353864272,Percent,13013,993
Georgia,Bartow,14.105431701374641,Percent,13015,994
Georgia,Ben Hill,13.37703590373982,Percent,13017,995
Georgia,Berrien,9.919160404826247,Percent,13019,996
Georgia,Bibb,10.866359673699396,Percent,13021,997
Georgia,Bleckley,3.08667720409938,Percent,13023,998
Georgia,Brantley,2.3657703383676445,Percent,13025,999
Georgia,Brooks,3.6598132906469556,Percent,13027,565
Georgia,Bryan,6.287951528011544,Percent,13029,573
Georgia,Bulloch,2.8553609595322214,Percent,13031,579
Georgia,Burke,4.823549499070853,Percent,13033,583
Georgia,Butts,2.627156184777764,Percent,13035,588
Georgia,Calhoun,5.693901506891111,Percent,13037,592
Georgia,Camden,13.644001074480272,Percent,13039,603
Georgia,Candler,2.3029780610048736,Percent,13043,616
Georgia,Carroll,10.754930199892605,Percent,13045,620
Georgia,Catoosa,11.142874769400002,Percent,13047,626
Georgia,Charlton,8.498218378846683,Percent,13049,635
Georgia,Chatham,7.463541938825586,Percent,13051,646
Georgia,Chattahoochee,36.803789911920475,Percent,13053,656
Georgia,Chattooga,3.124189504839777,Percent,13055,659
Georgia,Cherokee,7.104162803101434,Percent,13057,662
Georgia,Clarke,20.984247144208748,Percent,13059,666
Georgia,Clay,56.60149282749922,Percent,13061,670
Georgia,Clayton,17.67608628870224,Percent,13063,673
Georgia,Clinch,4.500444831529803,Percent,13065,676
Georgia,Cobb,10.227193648140211,Percent,13067,680
Georgia,Coffee,7.5672478637114695,Percent,13069,684
Georgia,Colquitt,8.81898030741281,Percent,13071,689
Georgia,Columbia,2.84054100716605,Percent,13073,692
Georgia,Cook,5.973445032365036,Percent,13075,697
Georgia,Coweta,6.970662366833809,Percent,13077,700
Georgia,Crawford,0.26228436137342914,Percent,13079,704
Georgia,Crisp,5.808732680189598,Percent,13081,707
Georgia,Dade,2.28825757818126,Percent,13083,708
Georgia,Dawson,0.22784371726432065,Percent,13085,713
Georgia,Decatur,6.896765884123411,Percent,13087,714
Georgia,DeKalb,9.199220920874845,Percent,13089,718
Georgia,Dodge,1.4801630512164432,Percent,13091,720
Georgia,Dooly,1.0046825493046185,Percent,13093,724
Georgia,Dougherty,22.6278316193027,Percent,13095,728
Georgia,Douglas,13.877822482037793,Percent,13097,731
Georgia,Early,5.4205504816769166,Percent,13099,735
Georgia,Echols,2.552523063251735,Percent,13101,737
Georgia,Effingham,4.645808588076554,Percent,13103,742
Georgia,Elbert,14.322419898080282,Percent,13105,746
Georgia,Emanuel,14.292760700191302,Percent,13107,750
Georgia,Evans,2.6744260720194273,Percent,13109,754
Georgia,Fannin,0.49281685947920784,Percent,13111,755
Georgia,Fayette,6.508531482029372,Percent,13113,760
Georgia,Floyd,9.077008381479294,Percent,13115,764
Georgia,Forsyth,3.7859054892542687,Percent,13117,768
Georgia,Franklin,0.4732150133052074,Percent,13119,772
Georgia,Fulton,8.057218400652415,Percent,13121,779
Georgia,Gilmer,3.2922571792668034,Percent,13123,781
Georgia,Glascock,27.689805808631736,Percent,13125,783
Georgia,Glynn,10.437924331867167,Percent,13127,793
Georgia,Gordon,8.79373800238044,Percent,13129,796
Georgia,Grady,6.654405169240574,Percent,13131,797
Georgia,Greene,1.68389614142686,Percent,13133,800
Georgia,Gwinnett,8.667418520263187,Percent,13135,804
Georgia,Habersham,9.744620707209219,Percent,13137,806
Georgia,Hall,10.014453880995024,Percent,13139,808
Georgia,Hancock,14.180888033072117,Percent,13141,810
Georgia,Haralson,1.6891925260005385,Percent,13143,813
Georgia,Harris,0.17587775096363792,Percent,13145,814
Georgia,Hart,6.710187050219213,Percent,13147,816
Georgia,Heard,2.6460694092205257,Percent,13149,817
Georgia,Henry,9.524845572355508,Percent,13151,820
Georgia,Houston,11.673458967539814,Percent,13153,823
Georgia,Irwin,3.378034769479975,Percent,13155,825
Georgia,Jackson,1.675501505318013,Percent,13157,828
Georgia,Jasper,10.260984449722086,Percent,13159,830
Georgia,Jeff Davis,5.752257891763625,Percent,13161,832
Georgia,Jefferson,2.5248052444020024,Percent,13163,834
Georgia,Jenkins,2.488412214428393,Percent,13165,835
Georgia,Johnson,3.1023411815441686,Percent,13167,837
Georgia,Jones,3.555367930528166,Percent,13169,839
Georgia,Lamar,2.9775375438784186,Percent,13171,841
Georgia,Lanier,2.4541174930281304,Percent,13173,845
Georgia,Laurens,5.492239740676054,Percent,13175,847
Georgia,Lee,3.744743150624178,Percent,13177,849
Georgia,Liberty,21.60669918563267,Percent,13179,855
Georgia,Lincoln,2.798391487213469,Percent,13181,857
Georgia,Long,4.529512930814754,Percent,13183,860
Georgia,Lowndes,11.072043119377021,Percent,13185,863
Georgia,Lumpkin,0.5634991847548823,Percent,13187,865
Georgia,McDuffie,4.448396561042404,Percent,13189,868
Georgia,McIntosh,3.4601573129249634,Percent,13191,871
Georgia,Macon,8.978144077254951,Percent,13193,874
Georgia,Madison,1.3058596525777348,Percent,13195,875
Georgia,Marion,0.02881141730612537,Percent,13197,877
Georgia,Meriwether,2.257199226077128,Percent,13199,879
Georgia,Miller,1.4672234241716198,Percent,13201,881
Georgia,Mitchell,8.09786601091944,Percent,13205,883
Georgia,Monroe,4.572336058916666,Percent,13207,885
Georgia,Montgomery,7.441744345490026,Percent,13209,887
Georgia,Morgan,6.95113659984005,Percent,13211,890
Georgia,Murray,6.810236729335445,Percent,13213,892
Georgia,Muscogee,11.823707079815993,Percent,13215,896
Georgia,Newton,11.100552829610537,Percent,13217,899
Georgia,Oconee,6.374334337585558,Percent,13219,901
Georgia,Oglethorpe,1.9962360751969863,Percent,13221,905
Georgia,Paulding,7.436337895481507,Percent,13223,908
Georgia,Peach,8.22418224857848,Percent,13225,910
Georgia,Pickens,1.6860916790284632,Percent,13227,912
Georgia,Pierce,5.233948368355949,Percent,13229,915
Georgia,Pike,0.007086626523588002,Percent,13231,7
Georgia,Polk,5.155191215453309,Percent,13233,8
Georgia,Pulaski,4.515322173739192,Percent,13235,11
Georgia,Putnam,1.321325026542549,Percent,13237,13
Georgia,Quitman,20.14647351186208,Percent,13239,16
Georgia,Rabun,0.13602892166585712,Percent,13241,18
Georgia,Randolph,15.64518376586112,Percent,13243,23
Georgia,Richmond,17.941397365063953,Percent,13245,24
Georgia,Rockdale,14.708875820272956,Percent,13247,28
Georgia,Schley,0.2874011903487106,Percent,13249,31
Georgia,Screven,9.266649233779894,Percent,13251,34
Georgia,Seminole,2.4818139497065643,Percent,13253,38
