State,County,WIC-authorized stores per 1000 pop 2016 (WICSPTH16),Units,FIPS,FID
Arkansas,Stone,0.2400384098291397,"# per 1,000 pop",5137,399
Arkansas,Union,0.1504400372505188,"# per 1,000 pop",5139,403
Arkansas,Van Buren,0.24054363369941711,"# per 1,000 pop",5141,407
Arkansas,Washington,0.12257155030965805,"# per 1,000 pop",5143,417
Arkansas,White,0.16462573409080505,"# per 1,000 pop",5145,428
Arkansas,Woodruff,0.3022974729537964,"# per 1,000 pop",5147,435
Arkansas,Yell,0.13952839374542236,"# per 1,000 pop",5149,438
California,Alameda,0.08786249160766602,"# per 1,000 pop",6001,457
California,Alpine,nan,"# per 1,000 pop",6003,461
California,Amador,0.24039745330810547,"# per 1,000 pop",6005,472
California,Butte,0.10153225064277649,"# per 1,000 pop",6007,486
California,Calaveras,0.15451514720916748,"# per 1,000 pop",6009,489
California,Colusa,0.32478076219558716,"# per 1,000 pop",6011,497
California,Contra Costa,0.0835389569401741,"# per 1,000 pop",6013,503
California,Del Norte,0.07293414324522018,"# per 1,000 pop",6015,511
California,El Dorado,0.1021055206656456,"# per 1,000 pop",6017,522
California,Fresno,0.22086882591247559,"# per 1,000 pop",6019,527
California,Glenn,0.21543212234973907,"# per 1,000 pop",6021,537
California,Humboldt,0.1687280833721161,"# per 1,000 pop",6023,551
California,Imperial,0.17196618020534515,"# per 1,000 pop",6025,557
California,Inyo,0.1111358106136322,"# per 1,000 pop",6027,562
California,Kern,0.214198037981987,"# per 1,000 pop",6029,84
California,Kings,0.14714832603931427,"# per 1,000 pop",6031,94
California,Lake,0.2191472053527832,"# per 1,000 pop",6033,100
California,Lassen,0.09706853330135345,"# per 1,000 pop",6035,104
California,Los Angeles,0.11738503724336624,"# per 1,000 pop",6037,139
California,Madera,0.18811623752117157,"# per 1,000 pop",6039,153
California,Marin,0.061389002948999405,"# per 1,000 pop",6041,168
California,Mariposa,0.057290174067020416,"# per 1,000 pop",6043,178
California,Mendocino,0.13732805848121643,"# per 1,000 pop",6045,190
California,Merced,0.2239048182964325,"# per 1,000 pop",6047,204
California,Modoc,0.4476776719093323,"# per 1,000 pop",6049,207
California,Mono,0.14082524180412292,"# per 1,000 pop",6051,214
California,Monterey,0.15180544555187225,"# per 1,000 pop",6053,228
California,Napa,0.127492293715477,"# per 1,000 pop",6055,236
California,Nevada,0.11115153133869171,"# per 1,000 pop",6057,243
California,Orange,0.11480089277029037,"# per 1,000 pop",6059,257
California,Placer,0.11337031424045563,"# per 1,000 pop",6061,266
California,Plumas,0.31962496042251587,"# per 1,000 pop",6063,275
California,Riverside,0.10241042077541351,"# per 1,000 pop",6065,281
California,Sacramento,0.10453122854232788,"# per 1,000 pop",6067,289
California,San Benito,0.1350552886724472,"# per 1,000 pop",6069,295
California,San Bernardino,0.10870715975761414,"# per 1,000 pop",6071,302
California,San Diego,0.11358555406332016,"# per 1,000 pop",6073,315
California,San Francisco,0.048121266067028046,"# per 1,000 pop",6075,331
California,San Joaquin,0.10926200449466705,"# per 1,000 pop",6077,339
California,San Luis Obispo,0.12058533728122711,"# per 1,000 pop",6079,351
California,San Mateo,0.08331120014190674,"# per 1,000 pop",6081,368
California,Santa Barbara,0.13492999970912933,"# per 1,000 pop",6083,391
California,Santa Clara,0.07514584809541702,"# per 1,000 pop",6085,406
California,Santa Cruz,0.09828832745552063,"# per 1,000 pop",6087,415
California,Shasta,0.11199399828910828,"# per 1,000 pop",6089,431
California,Sierra,0.3381806015968323,"# per 1,000 pop",6091,439
California,Siskiyou,0.25299569964408875,"# per 1,000 pop",6093,446
California,Solano,0.10698839277029037,"# per 1,000 pop",6095,453
California,Sonoma,0.10928983241319656,"# per 1,000 pop",6097,463
California,Stanislaus,0.16495472192764282,"# per 1,000 pop",6099,473
California,Sutter,0.13556070625782013,"# per 1,000 pop",6101,483
California,Tehama,0.09470892697572708,"# per 1,000 pop",6103,492
California,Trinity,0.23382696509361267,"# per 1,000 pop",6105,500
California,Tulare,0.18912097811698914,"# per 1,000 pop",6107,501
California,Tuolumne,0.14896468818187714,"# per 1,000 pop",6109,513
California,Ventura,0.14371183514595032,"# per 1,000 pop",6111,521
California,Yolo,0.12527258694171906,"# per 1,000 pop",6113,525
California,Yuba,0.15999573469161987,"# per 1,000 pop",6115,541
Colorado,Adams,0.08028114587068558,"# per 1,000 pop",8001,545
Colorado,Alamosa,0.24299860000610352,"# per 1,000 pop",8003,549
Colorado,Arapahoe,0.07829982787370682,"# per 1,000 pop",8005,558
Colorado,Archuleta,0.23379051685333252,"# per 1,000 pop",8007,560
Colorado,Baca,0.5668933987617493,"# per 1,000 pop",8009,563
Colorado,Bent,0.17714792490005493,"# per 1,000 pop",8011,564
Colorado,Boulder,0.06201031059026718,"# per 1,000 pop",8013,570
Colorado,Broomfield,0.07521738111972809,"# per 1,000 pop",8014,577
Colorado,Chaffee,0.15715856850147247,"# per 1,000 pop",8015,582
Colorado,Cheyenne,0.5408328771591187,"# per 1,000 pop",8017,587
Colorado,Clear Creek,0.10688327997922897,"# per 1,000 pop",8019,591
Colorado,Conejos,0.24823135137557983,"# per 1,000 pop",8021,596
Colorado,Costilla,0.2705627679824829,"# per 1,000 pop",8023,599
Colorado,Crowley,0.19007793068885803,"# per 1,000 pop",8025,605
Colorado,Custer,0.21772262454032898,"# per 1,000 pop",8027,610
Colorado,Delta,0.1647120863199234,"# per 1,000 pop",8029,617
Colorado,Denver,0.04450071603059769,"# per 1,000 pop",8031,628
Colorado,Dolores,0.48638132214546204,"# per 1,000 pop",8033,636
Colorado,Douglas,0.05181536823511124,"# per 1,000 pop",8035,644
Colorado,Eagle,0.1282544583082199,"# per 1,000 pop",8037,648
Colorado,Elbert,0.07956082373857498,"# per 1,000 pop",8039,655
Colorado,El Paso,0.06388968974351883,"# per 1,000 pop",8041,661
Colorado,Fremont,0.10642373561859131,"# per 1,000 pop",8043,664
Colorado,Garfield,0.11895253509283066,"# per 1,000 pop",8045,667
Colorado,Gilpin,nan,"# per 1,000 pop",8047,672
Colorado,Grand,0.1977587342262268,"# per 1,000 pop",8049,677
Colorado,Gunnison,0.12129298597574234,"# per 1,000 pop",8051,682
Colorado,Hinsdale,nan,"# per 1,000 pop",8053,688
Colorado,Huerfano,0.30399757623672485,"# per 1,000 pop",8055,693
Colorado,Jackson,0.7369197010993958,"# per 1,000 pop",8057,701
Colorado,Jefferson,0.06820817291736603,"# per 1,000 pop",8059,706
Colorado,Kiowa,0.745156466960907,"# per 1,000 pop",8061,711
Colorado,Kit Carson,0.39344263076782227,"# per 1,000 pop",8063,716
Colorado,Lake,0.1318565458059311,"# per 1,000 pop",8065,721
Colorado,La Plata,0.0904846340417862,"# per 1,000 pop",8067,727
Colorado,Larimer,0.06786142289638519,"# per 1,000 pop",8069,734
Colorado,Las Animas,0.2131287306547165,"# per 1,000 pop",8071,741
Colorado,Lincoln,0.36042529344558716,"# per 1,000 pop",8073,747
Colorado,Logan,0.13803893327713013,"# per 1,000 pop",8075,749
Colorado,Mesa,0.09343424439430237,"# per 1,000 pop",8077,751
Colorado,Mineral,nan,"# per 1,000 pop",8079,757
Colorado,Moffat,0.15217225253582,"# per 1,000 pop",8081,758
Colorado,Montezuma,0.19231508672237396,"# per 1,000 pop",8083,766
Colorado,Montrose,0.1700349748134613,"# per 1,000 pop",8085,769
Colorado,Morgan,0.17766407132148743,"# per 1,000 pop",8087,775
Colorado,Otero,0.27454426884651184,"# per 1,000 pop",8089,777
Colorado,Ouray,0.41771093010902405,"# per 1,000 pop",8091,780
Colorado,Park,0.05759705230593681,"# per 1,000 pop",8093,782
Colorado,Phillips,0.46696239709854126,"# per 1,000 pop",8095,785
Colorado,Pitkin,0.05565759539604187,"# per 1,000 pop",8097,789
Colorado,Prowers,0.3342525362968445,"# per 1,000 pop",8099,792
Colorado,Pueblo,0.0970420390367508,"# per 1,000 pop",8101,795
Colorado,Rio Blanco,0.3091667890548706,"# per 1,000 pop",8103,799
Colorado,Rio Grande,0.26462027430534363,"# per 1,000 pop",8105,802
Colorado,Routt,0.12103118747472763,"# per 1,000 pop",8107,809
Colorado,Saguache,0.15610365569591522,"# per 1,000 pop",8109,811
Colorado,San Juan,nan,"# per 1,000 pop",8111,347
Colorado,San Miguel,0.2492833137512207,"# per 1,000 pop",8113,359
Colorado,Sedgwick,0.41580042243003845,"# per 1,000 pop",8115,366
Colorado,Summit,0.1303950995206833,"# per 1,000 pop",8117,373
Colorado,Teller,0.20802129805088043,"# per 1,000 pop",8119,375
Colorado,Washington,0.20678246021270752,"# per 1,000 pop",8121,377
Colorado,Weld,0.05085349082946777,"# per 1,000 pop",8123,382
Colorado,Yuma,0.2976190447807312,"# per 1,000 pop",8125,385
Connecticut,Fairfield,0.1778150349855423,"# per 1,000 pop",9001,410
Connecticut,Hartford,0.24491986632347107,"# per 1,000 pop",9003,432
Connecticut,Litchfield,0.1203494518995285,"# per 1,000 pop",9005,443
Connecticut,Middlesex,0.11032656580209732,"# per 1,000 pop",9007,450
Connecticut,New Haven,0.21328894793987274,"# per 1,000 pop",9009,466
Connecticut,New London,0.16008220613002777,"# per 1,000 pop",9011,517
Connecticut,Tolland,0.09927594661712646,"# per 1,000 pop",9013,524
Connecticut,Windham,0.18957018852233887,"# per 1,000 pop",9015,529
Delaware,Kent,0.10313531011343002,"# per 1,000 pop",10001,532
Delaware,New Castle,0.08282274007797241,"# per 1,000 pop",10003,536
Delaware,Sussex,0.1003260612487793,"# per 1,000 pop",10005,609
District of Columbia,District of Columbia,0.049521174281835556,"# per 1,000 pop",11001,630
Florida,Alachua,0.10594543069601059,"# per 1,000 pop",12001,639
Florida,Baker,0.10763490200042725,"# per 1,000 pop",12003,641
Florida,Bay,0.15813811123371124,"# per 1,000 pop",12005,658
Florida,Bradford,0.14961101114749908,"# per 1,000 pop",12007,665
Florida,Brevard,0.0935327336192131,"# per 1,000 pop",12009,686
Florida,Broward,0.09670790284872055,"# per 1,000 pop",12011,695
Florida,Calhoun,0.20929259061813354,"# per 1,000 pop",12013,699
Florida,Charlotte,0.10690854489803314,"# per 1,000 pop",12015,743
Florida,Citrus,0.10500524938106537,"# per 1,000 pop",12017,843
Florida,Clay,0.09650320559740067,"# per 1,000 pop",12019,852
Florida,Collier,0.08758844435214996,"# per 1,000 pop",12021,894
Florida,Columbia,0.10113122314214706,"# per 1,000 pop",12023,903
Florida,DeSoto,0.13788919150829315,"# per 1,000 pop",12027,906
Florida,Dixie,0.18224895000457764,"# per 1,000 pop",12029,918
Florida,Duval,0.10691191256046295,"# per 1,000 pop",12031,924
Florida,Escambia,0.10913631319999695,"# per 1,000 pop",12033,931
Florida,Flagler,0.1024676039814949,"# per 1,000 pop",12035,935
Florida,Franklin,0.3381234109401703,"# per 1,000 pop",12037,937
Florida,Gadsden,0.10857527703046799,"# per 1,000 pop",12039,938
Florida,Gilchrist,0.17047391831874847,"# per 1,000 pop",12041,939
Florida,Glades,nan,"# per 1,000 pop",12043,940
Florida,Gulf,0.18678787350654602,"# per 1,000 pop",12045,941
Florida,Hamilton,0.1397721767425537,"# per 1,000 pop",12047,942
Florida,Hardee,0.2570788562297821,"# per 1,000 pop",12049,943
Florida,Hendry,0.12467895448207855,"# per 1,000 pop",12051,944
Florida,Hernando,0.12598735094070435,"# per 1,000 pop",12053,945
Florida,Highlands,0.10764157027006149,"# per 1,000 pop",12055,946
Florida,Hillsborough,0.10572118312120438,"# per 1,000 pop",12057,947
Florida,Holmes,0.10315126925706863,"# per 1,000 pop",12059,948
Florida,Indian River,0.099174864590168,"# per 1,000 pop",12061,949
Florida,Jackson,0.16550467908382416,"# per 1,000 pop",12063,950
Florida,Jefferson,0.14349260926246643,"# per 1,000 pop",12065,951
Florida,Lafayette,0.11411616951227188,"# per 1,000 pop",12067,952
Florida,Lake,0.09858161956071854,"# per 1,000 pop",12069,953
Florida,Lee,0.09828540682792664,"# per 1,000 pop",12071,954
Florida,Leon,0.08711499720811844,"# per 1,000 pop",12073,955
Florida,Levy,0.12553666532039642,"# per 1,000 pop",12075,956
Florida,Liberty,0.12045290321111679,"# per 1,000 pop",12077,957
Florida,Madison,0.16394338011741638,"# per 1,000 pop",12079,958
Florida,Manatee,0.08524195104837418,"# per 1,000 pop",12081,959
Florida,Marion,0.10926856100559235,"# per 1,000 pop",12083,960
Florida,Martin,0.11992981284856796,"# per 1,000 pop",12085,961
Florida,Miami-Dade,0.09109026938676834,"# per 1,000 pop",12086,962
Florida,Monroe,0.1299005001783371,"# per 1,000 pop",12087,963
Florida,Nassau,0.11248734593391418,"# per 1,000 pop",12089,964
Florida,Okaloosa,0.11984420567750931,"# per 1,000 pop",12091,965
Florida,Okeechobee,0.12280184775590897,"# per 1,000 pop",12093,966
Florida,Orange,0.09133157879114151,"# per 1,000 pop",12095,967
Florida,Osceola,0.1065940260887146,"# per 1,000 pop",12097,968
Florida,Palm Beach,0.0978376492857933,"# per 1,000 pop",12099,969
Florida,Pasco,0.10001392662525177,"# per 1,000 pop",12101,970
Florida,Pinellas,0.11449543386697769,"# per 1,000 pop",12103,971
Florida,Polk,0.08855720609426498,"# per 1,000 pop",12105,972
Florida,Putnam,0.13816353678703308,"# per 1,000 pop",12107,973
Florida,St. Johns,0.0808524414896965,"# per 1,000 pop",12109,974
Florida,St. Lucie,0.08174289017915726,"# per 1,000 pop",12111,975
Florida,Santa Rosa,0.10006356984376907,"# per 1,000 pop",12113,976
Florida,Sarasota,0.10895171761512756,"# per 1,000 pop",12115,977
Florida,Seminole,0.10095135867595673,"# per 1,000 pop",12117,978
Florida,Sumter,0.0983646884560585,"# per 1,000 pop",12119,979
Florida,Suwannee,0.11405889689922333,"# per 1,000 pop",12121,980
Florida,Taylor,0.18087270855903625,"# per 1,000 pop",12123,981
Florida,Union,0.06556516885757446,"# per 1,000 pop",12125,982
Florida,Volusia,0.10969329625368118,"# per 1,000 pop",12127,983
Florida,Wakulla,0.09406452625989914,"# per 1,000 pop",12129,984
Florida,Walton,0.1681700050830841,"# per 1,000 pop",12131,985
Florida,Washington,0.16345879435539246,"# per 1,000 pop",12133,986
Georgia,Appling,0.2171081155538559,"# per 1,000 pop",13001,987
Georgia,Atkinson,0.2423654943704605,"# per 1,000 pop",13003,988
Georgia,Bacon,0.35395097732543945,"# per 1,000 pop",13005,989
Georgia,Baker,0.31387320160865784,"# per 1,000 pop",13007,990
Georgia,Baldwin,0.19897857308387756,"# per 1,000 pop",13009,991
Georgia,Banks,nan,"# per 1,000 pop",13011,992
Georgia,Barrow,0.14292210340499878,"# per 1,000 pop",13013,993
Georgia,Bartow,0.08709115535020828,"# per 1,000 pop",13015,994
Georgia,Ben Hill,0.23234200477600098,"# per 1,000 pop",13017,995
Georgia,Berrien,0.05270925536751747,"# per 1,000 pop",13019,996
Georgia,Bibb,0.20237629115581512,"# per 1,000 pop",13021,997
Georgia,Bleckley,0.311138778924942,"# per 1,000 pop",13023,998
Georgia,Brantley,0.10883761197328568,"# per 1,000 pop",13025,999
