PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
HI0000234,KAUNAKAKAI,"96793, Wailuku, Hawaii",96793,Hawaii,Region 9,Community water system,3489,KAUNAKAKAI,,7,11,11,-156.488643,20.903069,-156.488643,20.903069,-156.617643,-156.359643,20.774069,21.032069
HI0000217,HANA,"96793, Wailuku, Hawaii",96793,Hawaii,Region 9,Community water system,1134,HANA,,8,12,14,-156.488643,20.903069,-156.488643,20.903069,-156.617643,-156.359643,20.774069,21.032069
HI0000235,KALAE,"96793, Wailuku, Hawaii",96793,Hawaii,Region 9,Community water system,336,MAKENA,,7,1,9,-156.488643,20.903069,-156.488643,20.903069,-156.617643,-156.359643,20.774069,21.032069
HI0000135,WAIKOLOA,"96738, Waikoloa, Hawaii",96738,Hawaii,Region 9,Community water system,12100,WAIKOLOA (DHO),,10,6,10,-155.88407,19.922601,-155.88407,19.922601,-156.09107,-155.67707,19.715601,20.129601
HI0000345,SCHOFIELD BARRACKS,"96857, Schofield Barracks, Hawaii",96857,Hawaii,Region 9,Community water system,41182,SCHOFIELD,,13,8,10,-158.037391,21.4841,-158.037391,21.4841,-158.042391,-158.032391,21.4791,21.4891
HI0000205,KAANAPALI,"96738, Waikoloa, Hawaii",96738,Hawaii,Region 9,Community water system,8000,KAANAPALI (DHO),,15,6,8,-155.88407,19.922601,-155.88407,19.922601,-156.09107,-155.67707,19.715601,20.129601
HI0000203,KAILUA,"96779, Paia, Hawaii",96779,Hawaii,Region 9,Community water system,90,KAILUA MAUI,,5,17,6,-156.371798,20.922557,-156.371798,20.922557,-156.431798,-156.311798,20.862557,20.982557
HI0000314,ST STEPHEN'S DIOCESAN CTR,"96813, Honolulu, Hawaii",96813,Hawaii,Region 9,Non-Transient non-community system,45,KANEOHE,,3,2,6,-157.855673,21.303668,-157.855673,21.303668,-157.905673,-157.805673,21.253668,21.353668
HI0000372,WOODLANDS AT NUUANU,"96813, Honolulu, Hawaii",96813,Hawaii,Region 9,Community water system,48,HONOLULU,,2,0,1,-157.855673,21.303668,-157.855673,21.303668,-157.905673,-157.805673,21.253668,21.353668
HI0000337,ALIAMANU,"96857, Schofield Barracks, Hawaii",96857,Hawaii,Region 9,Community water system,4692,SALT LAKE,,4,4,6,-158.037391,21.4841,-158.037391,21.4841,-158.042391,-158.032391,21.4791,21.4891
HI0000165,KONA WATER SERVICE COMPANY,"96738, Waikoloa, Hawaii",96738,Hawaii,Region 9,Community water system,260,KONA,,11,0,2,-155.88407,19.922601,-155.88407,19.922601,-156.09107,-155.67707,19.715601,20.129601
HI0000247,LOWER KULA,"96793, Wailuku, Hawaii",96793,Hawaii,Region 9,Community water system,3246,KULA,,5,41,8,-156.488643,20.903069,-156.488643,20.903069,-156.617643,-156.359643,20.774069,21.032069
HI0000213,MAKAWAO,"96793, Wailuku, Hawaii",96793,Hawaii,Region 9,Community water system,27642,MAKAWAO,,17,99,12,-156.488643,20.903069,-156.488643,20.903069,-156.617643,-156.359643,20.774069,21.032069
HI0000341,FORT SHAFTER,"96857, Schofield Barracks, Hawaii",96857,Hawaii,Region 9,Community water system,5301,,,8,5,6,-158.037391,21.4841,-158.037391,21.4841,-158.042391,-158.032391,21.4791,21.4891
HI0000346,TRIPLER ARMY MEDICAL CNTR,"96857, Schofield Barracks, Hawaii",96857,Hawaii,Region 9,Community water system,4969,MOANALUA,,6,8,8,-158.037391,21.4841,-158.037391,21.4841,-158.042391,-158.032391,21.4791,21.4891
HI0000356,MARINE CORPS BASE HAWAII,"96863, MCBH Kaneohe Bay, Hawaii",96863,Hawaii,Region 9,Community water system,15961,KANEOHE,,6,1,8,-157.764792,21.454447,-157.764792,21.454447,-157.789792,-157.739792,21.429447,21.479447
HI0000368,WAIAHOLE,"96813, Honolulu, Hawaii",96813,Hawaii,Region 9,Community water system,300,KAHANA VALLEY,,5,1,8,-157.855673,21.303668,-157.855673,21.303668,-157.905673,-157.805673,21.253668,21.353668
HI0000220,NAHIKU,"96793, Wailuku, Hawaii",96793,Hawaii,Region 9,Community water system,97,NAHIKU,,3,11,10,-156.488643,20.903069,-156.488643,20.903069,-156.617643,-156.359643,20.774069,21.032069
HI0000256,MAUI HIGHLANDS,"1955 E Vineyard St, Wailuku, Hawaii, 96793",96793,Hawaii,Region 9,Non-Transient non-community system,19,KIHEI,,4,0,0,-156.501578,20.889865,-156.501578,20.889865,-156.511578,-156.491578,20.879865,20.899865
HI0000215,UPPER KULA,"96793, Wailuku, Hawaii",96793,Hawaii,Region 9,Community water system,6918,KULA,,6,92,13,-156.488643,20.903069,-156.488643,20.903069,-156.617643,-156.359643,20.774069,21.032069
HI0000214,LAHAINA,"96793, Wailuku, Hawaii",96793,Hawaii,Region 9,Community water system,18598,LAHAINA,,44,61,15,-156.488643,20.903069,-156.488643,20.903069,-156.617643,-156.359643,20.774069,21.032069
HI0000219,KEANAE,"96793, Wailuku, Hawaii",96793,Hawaii,Region 9,Community water system,255,KEANAE (DWS),,4,3,10,-156.488643,20.903069,-156.488643,20.903069,-156.617643,-156.359643,20.774069,21.032069
