PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
CA1510703,CHINA LAKE NAVAL AIR WEAPONS STATION,"429 E Bowen Rd, Ridgecrest, California, 93555",93555,California,Region 9,Community water system,4300,,Kern,76,13,9,-117.664512,35.607891,-117.664512,35.607891,-117.674512,-117.654512,35.597891,35.617891
CA0901250,GERLE CREEK SUMMER HOMES,"2040 Medusa Way, Sacramento, California, 95864",95864,California,Region 9,Transient non-community system,82,,El Dorado,5,3,1,-121.361656,38.602799,-121.361501,38.60279,-121.362656,-121.360656,38.601799,38.603799
CA1000393,PG&E TRAPPER SPRINGS CAMPGRND,"1455 E Shaw Ave, Fresno, California, 93710",93710,California,Region 9,Transient non-community system,45,,Fresno,2,1,2,-119.76245,36.808343,-119.762451,36.80825,-119.76345,-119.76145,36.807343,36.809343
CA1503215,"FAMOSO RACEWAY, SMOKERS INC.","Famoso Rd, Mc Farland, California, 93250",93250,California,Region 9,Transient non-community system,5000,,Kern,2,8,2,-119.1782,35.602033,-119.1782,35.602033,-119.2112,-119.1452,35.569033,35.635033
CA1510004,"CASA LOMA WATER CO, INC.","1016 Lomita Dr, Bakersfield, California, 93307",93307,California,Region 9,Community water system,970,,Kern,13,15,4,-119.0001,35.343798,-119.0001,35.343798,-119.0101,-118.9901,35.333798,35.353798
CA3400164,"VIEIRA S RESORT, INC","15476 CA-160, Isleton, California, 95641",95641,California,Region 9,Community water system,150,,Sacramento,6,14,30,-121.640152,38.169447,-121.639371,38.17097,-121.641152,-121.639152,38.168447,38.170447
CA3301701,Dark Canyon Campground - USFS,"54270 Pine Crest Ave, Idyllwild, California, 92549",92549,California,Region 9,Transient non-community system,40,,Riverside,2,12,4,-116.714785,33.746482,-116.714785,33.746482,-116.724785,-116.704785,33.736482,33.756482
CA2910300,MALAKOFF DIGGINS SHP,"96142, Tahoma, California",96142,California,Region 9,Transient non-community system,25,,Nevada,3,3,4,-120.13223,39.060353,-120.13223,39.060353,-120.29423,-119.97023,38.898353,39.222353
CA2900508,KINGVALE PROPERTY OWNER S WATER SYSTEM,"95728, Soda Springs, California",95728,California,Region 9,Transient non-community system,150,,Nevada,8,2,8,-120.383782,39.323941,-120.383782,39.323941,-120.731782,-120.035782,38.975941,39.671941
CA0900401,CAMP FLEMING,"6601 Elvas Ave, Sacramento, California, 95819",95819,California,Region 9,Transient non-community system,240,,El Dorado,2,0,0,-121.425836,38.55506,-121.425581,38.55519,-121.426836,-121.424836,38.55406,38.55606
CA0900411,CAFE MAHJAIC / LOTUS INN,"95651, Lotus, California",95651,California,Region 9,Transient non-community system,500,,El Dorado,3,6,1,-120.909191,38.809775,-120.909191,38.809775,-120.983191,-120.835191,38.735775,38.883775
CA3600371,CALIZONA TRAILER PARK,"7071 Mountain View Rd, Mohave Valley, Arizona, 86440",86440,California,Region 9,Transient non-community system,500,,San Bernardino,4,4,13,-114.580284,34.95105,-114.581951,34.95105,-114.581284,-114.579284,34.95005,34.95205
