PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
LA1103132,H2O SERVICES- BLEU LAKE HILLS,"63131, Frontenac, Missouri",63131,Louisiana,Region 6,Community water system,306,,St. Tammany Parish,4,8,8,-90.43693,38.633223,-90.43693,38.633223,-90.49093,-90.38293,38.579223,38.687223
LA1023012,CAMERON PARISH WW DISTRICT NO 9,"70634, Deridder, Louisiana",70634,Louisiana,Region 6,Community water system,1376,,Cameron Parish,16,10,5,-93.287655,30.848907,-93.287655,30.848907,-93.598655,-92.976655,30.537907,31.159907
LA1003007,OBERLIN  TOWN OF  WATER SYSTEM,"70655, Oberlin, Louisiana",70655,Louisiana,Region 6,Community water system,2800,,Allen Parish,8,13,5,-92.768329,30.622415,-92.768329,30.622415,-92.953329,-92.583329,30.437415,30.807415
LA1105042,TANGI MOBILE HOME PARK,"70443, Independence, Louisiana",70443,Louisiana,Region 6,Community water system,416,,Tangipahoa Parish,6,8,5,-90.499832,30.633618,-90.499832,30.633618,-90.661832,-90.337832,30.471618,30.795618
LA2033052,"OXBOW CALCINING, LLC","70807, Baton Rouge, Louisiana",70807,Louisiana,Region 6,Non-Transient non-community system,67,,East Baton Rouge Parish,7,3,4,-91.172108,30.518742,-91.172108,30.518742,-91.315108,-91.029108,30.375742,30.661742
LA1105067,ST CHARLES MOBILE HOME PARK,"70443, Independence, Louisiana",70443,Louisiana,Region 6,Community water system,80,,Tangipahoa Parish,7,8,4,-90.499832,30.633618,-90.499832,30.633618,-90.661832,-90.337832,30.471618,30.795618
LA1063039,WARD II WATER DISTRICT,"70727, Denham Spgs, Louisiana",70727,Louisiana,Region 6,Community water system,44841,,Livingston Parish,41,3,8,-90.955388,30.469776,-90.955388,30.469776,-90.960388,-90.950388,30.464776,30.474776
LA1017051,EVERGREEN ESTATES WATER SYSTEM,"76114, Ft Worth, Texas",76114,Louisiana,Region 6,Community water system,162,,Caddo Parish,9,19,4,-97.397262,32.781601,-97.397262,32.781601,-97.443262,-97.351262,32.735601,32.827601
LA1067010,MOREHOUSE CENTRAL WS,"71229, Collinston, Louisiana",71229,Louisiana,Region 6,Community water system,819,,Morehouse Parish,10,14,9,-91.870747,32.69155,-91.870747,32.69155,-92.056747,-91.684747,32.50555,32.87755
LA1069013,SANDY POINT 480 WATER SYSTEM,"71411, Campti, Louisiana",71411,Louisiana,Region 6,Community water system,458,,Natchitoches Parish,5,17,12,-93.115166,31.895452,-93.115166,31.895452,-93.269166,-92.961166,31.741452,32.049452
LA2095043,GILLIGANS ON THE LAKE,"70068, La Place, Louisiana",70068,Louisiana,Region 6,Transient non-community system,150,,St. John the Baptist Parish,4,2,8,-90.499681,30.077731,-90.499681,30.077731,-90.720681,-90.278681,29.856731,30.298731
LA2077010,BIG CAJUN II POWER PLANT,"70783, Ventress, Louisiana",70783,Louisiana,Region 6,Non-Transient non-community system,300,,Pointe Coupee Parish,9,1,6,-91.412626,30.688383,-91.412626,30.688383,-91.515626,-91.309626,30.585383,30.791383
LA1061002,CHOUDRANT WATER SYSTEM,"71227, Choudrant, Louisiana",71227,Louisiana,Region 6,Community water system,1272,,Lincoln Parish,14,11,7,-92.509179,32.529293,-92.509179,32.529293,-92.663179,-92.355179,32.375293,32.683293
LA1061016,GRAMBLING STATE UNIV WEST,"71245, Grambling, Louisiana",71245,Louisiana,Region 6,Community water system,111,,Lincoln Parish,7,3,13,-92.71257,32.525805,-92.71257,32.525805,-92.74457,-92.68057,32.493805,32.557805
LA1009011,MARKSVILLE  CITY OF,"71351, Marksville, Louisiana",71351,Louisiana,Region 6,Community water system,6191,,Avoyelles Parish,20,7,7,-92.068729,31.125385,-92.068729,31.125385,-92.353729,-91.783729,30.840385,31.410385
LA1009016,AVOYELLES WARD ONE WATER SYSTEM  INC,"71331, Vick, Louisiana",71331,Louisiana,Region 6,Community water system,3450,,Avoyelles Parish,11,5,7,-92.159726,31.220875,-92.159726,31.220875,-92.331726,-91.987726,31.048875,31.392875
LA2103492,GAS -N-SHOP,"70431, Bush, Louisiana",70431,Louisiana,Region 6,Transient non-community system,25,,St. Tammany Parish,3,0,2,-89.974103,30.604892,-89.974103,30.604892,-90.141103,-89.807103,30.437892,30.771892
LA2103509,MANDABITA PLAZA,"70471, Mandeville, Louisiana",70471,Louisiana,Region 6,Transient non-community system,50,,St. Tammany Parish,4,0,1,-90.084223,30.396098,-90.084223,30.396098,-90.176223,-89.992223,30.304098,30.488098
LA2103494,TABBIS HOUSE,"70447, Madisonville, Louisiana",70447,Louisiana,Region 6,Non-Transient non-community system,40,,St. Tammany Parish,4,5,3,-90.157736,30.40687,-90.157736,30.40687,-90.254736,-90.060736,30.30987,30.50387
LA1091004,"GREENSBURG, TOWN OF","70441, Greensburg, Louisiana",70441,Louisiana,Region 6,Community water system,1340,,St. Helena Parish,7,2,6,-90.735891,30.821252,-90.735891,30.821252,-90.913891,-90.557891,30.643252,30.999252
LA2079017,ASSEMBLY OF GOD CHURCH CAMP,"71485, Woodworth, Louisiana",71485,Louisiana,Region 6,Transient non-community system,486,,Rapides Parish,9,2,5,-92.496491,31.15311,-92.496491,31.15311,-92.614491,-92.378491,31.03511,31.27111
