PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
UTAH23009,LINCOLN CULINARY WATER ASSN,"1631 N Pine Canyon Rd, Tooele, Utah, 84074",84074,Utah,Region 8,Community water system,470,,Tooele,13,183,8,-112.296226,40.560357,-112.296226,40.560357,-112.306226,-112.286226,40.550357,40.570357
UTAH02068,BEAR RIVER WCD-HARPER WARD,"Forest Bdy, Heber City, Utah, 84032",84032,Utah,Region 8,Community water system,350,,Box Elder,2,0,3,-110.929595,40.496235,-110.929595,40.496235,-110.951595,-110.907595,40.474235,40.518235
UTAH02070,BEAR RIVER WCD-RIVERSIDE-NORTH GARLAND,"Forest Bdy, Heber City, Utah, 84032",84032,Utah,Region 8,Community water system,30,,Box Elder,2,4,3,-110.929595,40.496235,-110.929595,40.496235,-110.951595,-110.907595,40.474235,40.518235
UTAH09001,ANTIMONY TOWN WATER SYSTEM,"84712, Antimony, Utah",84712,Utah,Region 8,Community water system,135,,Garfield,8,100,5,-111.96137,38.248301,-111.96137,38.248301,-112.34737,-111.57537,37.862301,38.634301
UTAH18017,MIDVALE CITY WATER SYSTEM,"3980 S Rosemary St, West Valley City, Utah, 84120",84120,Utah,Region 8,Community water system,11900,,Salt Lake,18,158,10,-112.020628,40.68501,-112.020771,40.68501,-112.021628,-112.019628,40.68401,40.68601
UTAH12001,LEVAN TOWN WATER SYSTEM,"84639, Levan, Utah",84639,Utah,Region 8,Community water system,791,,Juab,14,127,9,-111.859842,39.552926,-111.859842,39.552926,-112.098842,-111.620842,39.313926,39.791926
UTAH26074,SOAPSTONE SUMMER HOMES,"2142 E Castle Hill Ave, Cottonwood Heights, Utah, 84121",84121,Utah,Region 8,Transient non-community system,110,,Wasatch,7,19,3,-111.829721,40.615643,-111.829721,40.61555,-111.830721,-111.828721,40.614643,40.616643
UTAH18050,BOUNDARY SPRING WATER CO,"84109, Salt Lake City, Utah",84109,Utah,Region 8,Community water system,150,,Salt Lake,5,33,9,-111.812371,40.701575,-111.812371,40.701575,-111.888371,-111.736371,40.625575,40.777575
UTAH15005,HIGHLAND SUBDIVISION (MORGAN),"6373 Gordon Creek Cir, Morgan, Utah, 84050",84050,Utah,Region 8,Community water system,325,,Morgan,13,80,9,-111.816101,41.152677,-111.816101,41.152677,-111.826101,-111.806101,41.142677,41.162677
UTAH22021,HIGH VALLEY WATER CO,"84060, Deer Valley, Utah",84060,Utah,Region 8,Community water system,850,,Summit,9,131,4,-111.501173,40.661502,-111.501173,40.661502,-111.600173,-111.402173,40.562502,40.760502
UTAH09002,BOULDER FARMSTEAD WATER CO,"84716, Boulder, Utah",84716,Utah,Region 8,Community water system,277,,Garfield,13,37,6,-111.421621,37.906366,-111.421621,37.906366,-111.989621,-110.853621,37.338366,38.474366
UTAH22014,PINE MOUNTAIN MUTUAL,"4708 Westpoint Dr, West Valley City, Utah, 84120",84120,Utah,Region 8,Transient non-community system,328,,Summit,8,8,4,-112.003482,40.670607,-112.003481,40.6707,-112.004482,-112.002482,40.669607,40.671607
UTAH25001,SALEM CITY,"418 W 440 S, Salem, Utah, 84653",84653,Utah,Region 8,Community water system,6400,,Utah,18,11,7,-111.681861,40.047928,-111.681851,40.04812,-111.682861,-111.680861,40.046928,40.048928
UTAH23028,DELLE AUTO TRUCK STOP,"2674 W Vista Hills Dr, Bluffdale, Utah, 84065",84065,Utah,Region 8,Transient non-community system,111,,Tooele,8,21,4,-111.957307,40.484176,-111.957307,40.484176,-111.967307,-111.947307,40.474176,40.494176
UTAH02026,GOLDEN SPIKE NM,"88 S 600 E, Brigham City, Utah, 84302",84302,Utah,Region 8,Transient non-community system,25,,Box Elder,5,4,8,-112.006308,41.508272,-112.006651,41.50828,-112.007308,-112.005308,41.507272,41.509272
UTAH11011,SUMMIT CULINARY WATER,"84772, Summit, Utah",84772,Utah,Region 8,Community water system,200,,Iron,4,134,4,-112.93387,37.800946,-112.93387,37.800946,-113.08287,-112.78487,37.651946,37.949946
UTAH06010,SOUTH WEBER WATER SYSTEM,"147 W 2150 N, Harrisville, Utah, 84414",84414,Utah,Region 8,Community water system,7000,,Davis,9,70,7,-111.979828,41.297343,-111.979811,41.29728,-111.980828,-111.978828,41.296343,41.298343
UTAH23010,STOCKTON TOWN WATER SYSTEM,"84071, South Rim, Utah",84071,Utah,Region 8,Community water system,600,,Tooele,17,125,9,-112.362659,40.453533,-112.362659,40.453533,-112.807659,-111.917659,40.008533,40.898533
UTAH22040,EAST FORK BEAR RIVER CAMPGROUND,"84095, South Jordan, Utah",84095,Utah,Region 8,Transient non-community system,30,,Summit,2,8,4,-111.906787,40.552381,-111.906787,40.552381,-111.986787,-111.826787,40.472381,40.632381
