PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
IA1509901,COCKLIN FISH FARM,"51535, Griswold, Iowa",51535,Iowa,Region 7,Transient non-community system,65,GRISWOLD,Cass,6,0,1,-95.141171,41.23442,-95.141171,41.23442,-95.365171,-94.917171,41.01042,41.45842
IA0345054,LANSING WATER SUPPLY,"52151, Lansing, Iowa",52151,Iowa,Region 7,Community water system,999,LANSING,Allamakee,11,4,5,-91.222461,43.362071,-91.222461,43.362071,-91.451461,-90.993461,43.133071,43.591071
IA1855066,QUIMBY WATER SUPPLY,"51049, Quimby, Iowa",51049,Iowa,Region 7,Community water system,319,QUIMBY,Cherokee,8,3,6,-95.642641,42.63175,-95.642641,42.63175,-95.760641,-95.524641,42.51375,42.74975
IA5225901,JOHNSON COUNTY AG ASSOCIATION,"52246, Iowa City, Iowa",52246,Iowa,Region 7,Transient non-community system,218,IOWA CITY,Johnson,21,2,10,-91.548452,41.6513,-91.548452,41.6513,-91.686452,-91.410452,41.5133,41.7893
IA1716203,THE MARKET AT OAKWOOD,"50428, Clear Lake, Iowa",50428,Iowa,Region 7,Transient non-community system,122,CLEAR LAKE,Cerro Gordo,5,1,9,-93.378382,43.13692,-93.378382,43.13692,-93.507382,-93.249382,43.00792,43.26592
IA8215384,TIMBER VALLEY ESTATES (1ST & 2ND ADD),"52726, Blue Grass, Iowa",52726,Iowa,Region 7,Community water system,192,BLUE GRASS,Scott,6,57,6,-90.763782,41.509791,-90.763782,41.509791,-90.881782,-90.645782,41.391791,41.627791
IA4453016,MOUNT PLEASANT MUNICIPAL UTILITIES,"52641, Mount Pleasant, Iowa",52641,Iowa,Region 7,Community water system,8718,MOUNT PLEASANT,Henry,30,26,7,-91.553912,40.964641,-91.553912,40.964641,-91.790912,-91.316912,40.727641,41.201641
IA5758021,MOUNT VERNON WATER SUPPLY,"52314, Mt Vernon, Iowa",52314,Iowa,Region 7,Community water system,4506,MOUNT VERNON,Linn,21,7,5,-91.417452,41.923171,-91.417452,41.923171,-91.550452,-91.284452,41.790171,42.056171
IA6682801,ST PETER LUTHERAN CHURCH,"50481, Toeterville, Iowa",50481,Iowa,Region 7,Transient non-community system,313,TOETERVILLE,Mitchell,6,22,9,-92.891921,43.44335,-92.891921,43.44335,-92.892921,-92.890921,43.44235,43.44435
IA6677089,STACYVILLE WATER SUPPLY,"50476, Stacyville, Iowa",50476,Iowa,Region 7,Community water system,494,STACYVILLE,Mitchell,8,5,10,-92.783377,43.436292,-92.783377,43.436292,-92.934377,-92.632377,43.285292,43.587292
IA4115092,CRYSTAL LAKE WATER SUPPLY,"50453, Leland, Iowa",50453,Iowa,Region 7,Community water system,250,CRYSTAL LAKE,Hancock,8,3,8,-93.631712,43.33738,-93.631712,43.33738,-93.733712,-93.529712,43.23538,43.43938
IA1376201,TWIN LAKES GOLF CLUB,"50579, Rockwell City, Iowa",50579,Iowa,Region 7,Transient non-community system,39,ROCKWELL CITY,Calhoun,7,0,2,-94.633792,42.396121,-94.633792,42.396121,-94.856792,-94.410792,42.173121,42.619121
IA5315005,CENTER JUNCTION WATER DEPT,"52212, Center Junction, Iowa",52212,Iowa,Region 7,Community water system,111,CENTER JUNCTION,Jones,6,18,5,-91.088271,42.11265,-91.088271,42.11265,-91.170271,-91.006271,42.03065,42.19465
IA1600301,COACH ROAD WELL ASSOCIATION,"52253, Lisbon, Iowa",52253,Iowa,Region 7,Community water system,40,LISBON,Cedar,6,18,7,-91.387141,41.921031,-91.387141,41.921031,-91.520141,-91.254141,41.788031,42.054031
IA1228038,CLARKSVILLE WATER SUPPLY,"50619, Clarksville, Iowa",50619,Iowa,Region 7,Community water system,1445,CLARKSVILLE,Butler,7,4,7,-92.669226,42.783618,-92.669226,42.783618,-92.793226,-92.545226,42.659618,42.907618
IA2166006,ROYAL MUNICIPAL WATER UTILITIES,"51301, Spencer, Iowa",51301,Iowa,Region 7,Community water system,453,ROYAL,Clay,8,2,5,-95.145036,43.144595,-95.145036,43.144595,-95.269036,-95.021036,43.020595,43.268595
IA7048308,HILLTOP ROAD ASSOCIATION #2,"52761, Muscatine, Iowa",52761,Iowa,Region 7,Community water system,55,MUSCATINE,Muscatine,7,13,6,-91.048482,41.426171,-91.048482,41.426171,-91.298482,-90.798482,41.176171,41.676171
IA3126489,DUBUQUE YMCA CAMP,"52001, Dubuque, Iowa",52001,Iowa,Region 7,Transient non-community system,60,DUBUQUE,Dubuque,6,9,5,-90.669136,42.504128,-90.669136,42.504128,-90.806136,-90.532136,42.367128,42.641128
IA8251905,SCOTT CO-WILDERNESS CAMPGROUND,"52804, Davenport, Iowa",52804,Iowa,Region 7,Transient non-community system,163,LONG GROVE,Scott,5,0,12,-90.618351,41.53069,-90.618351,41.53069,-90.746351,-90.490351,41.40269,41.65869
IA9630401,TWIN SPRINGS CAMP AREA,"52101, Decorah, Iowa",52101,Iowa,Region 7,Transient non-community system,32,DECORAH,Winneshiek,8,4,13,-91.787316,43.302193,-91.787316,43.302193,-92.009316,-91.565316,43.080193,43.524193
IA0709084,CEDAR FALLS MUNICIPAL WATER UTILITIES,"50613, Cedar Falls, Iowa",50613,Iowa,Region 7,Community water system,39260,CEDAR FALLS,Black Hawk,41,5,5,-92.448972,42.5312,-92.448972,42.5312,-92.632972,-92.264972,42.3472,42.7152
IA8258702,THE LUCKY FROG BAR & GRILL,"52730, Camanche, Iowa",52730,Iowa,Region 7,Transient non-community system,25,MCCAUSLAND,Scott,7,1,6,-90.257163,41.786085,-90.257163,41.786085,-90.449163,-90.065163,41.594085,41.978085
IA6709017,BLENCOE MUNICIPAL WATERWORKS,"51523, Blencoe, Iowa",51523,Iowa,Region 7,Community water system,224,BLENCOE,Monona,7,21,10,-96.084081,41.931861,-96.084081,41.931861,-96.195081,-95.973081,41.820861,42.042861
IA6915015,ELLIOTT WATER SUPPLY,"51532, Elliott, Iowa",51532,Iowa,Region 7,Community water system,350,ELLIOTT,Montgomery,8,32,14,-95.162431,41.148241,-95.162431,41.148241,-95.354431,-94.970431,40.956241,41.340241
IA2613019,BLOOMFIELD MUNI WATER DEPT,"52537, Bloomfield, Iowa",52537,Iowa,Region 7,Community water system,2640,BLOOMFIELD,Davis,10,82,6,-92.416601,40.749766,-92.416601,40.749766,-92.654601,-92.178601,40.511766,40.987766
IA0477040,MYSTIC WATER SUPPLY,"52574, Mystic, Iowa",52574,Iowa,Region 7,Community water system,425,MYSTIC,Appanoose,6,2,7,-92.946152,40.778481,-92.946152,40.778481,-93.040152,-92.852152,40.684481,40.872481
IA7048320,HILLTOP ROAD ASSOCIATION #3,"52761, Muscatine, Iowa",52761,Iowa,Region 7,Community water system,26,MUSCATINE,Muscatine,9,2,2,-91.048482,41.426171,-91.048482,41.426171,-91.298482,-90.798482,41.176171,41.676171
IA8225043,DIXON WATER WORKS,"52807, Davenport, Iowa",52807,Iowa,Region 7,Community water system,247,DIXON,Scott,6,18,8,-90.52695,41.60175,-90.52695,41.60175,-90.61795,-90.43595,41.51075,41.69275
IA0375053,POSTVILLE WATER DEPARTMENT,"52162, Postville, Iowa",52162,Iowa,Region 7,Community water system,2232,POSTVILLE,Allamakee,16,5,6,-91.572102,43.08588,-91.572102,43.08588,-91.720102,-91.424102,42.93788,43.23388
IA4910202,NITA HO VALLEY ASSOC,"52031, Bellevue, Iowa",52031,Iowa,Region 7,Transient non-community system,46,BELLEVUE,Jackson,5,9,4,-90.428451,42.258591,-90.428451,42.258591,-90.613451,-90.243451,42.073591,42.443591
IA5355094,OLIN WATER SUPPLY,"52320, Olin, Iowa",52320,Iowa,Region 7,Community water system,698,OLIN,Jones,10,11,7,-91.140244,41.994946,-91.140244,41.994946,-91.241244,-91.039244,41.893946,42.095946
IA9905302,WILSON SUBDIVISION WELL #9,"50525, Clarion, Iowa",50525,Iowa,Region 7,Transient non-community system,45,CLARION,Wright,4,9,13,-93.730862,42.731421,-93.730862,42.731421,-93.872862,-93.588862,42.589421,42.873421
IA9203760,AINSWORTH 4 CORNERS RESTAURANT,"52201, Ainsworth, Iowa",52201,Iowa,Region 7,Transient non-community system,400,AINSWORTH,Washington,11,14,8,-91.555082,41.291756,-91.555082,41.291756,-91.688082,-91.422082,41.158756,41.424756
IA7770050,POLK CITY WATER SUPPLY,"50226, Polk City, Iowa",50226,Iowa,Region 7,Community water system,3418,POLK CITY,Polk,13,1,7,-93.718392,41.768855,-93.718392,41.768855,-93.816392,-93.620392,41.670855,41.866855
IA5240095,LONE TREE MUNI WATER SYSTEM,"52755, Lone Tree, Iowa",52755,Iowa,Region 7,Community water system,1300,LONE TREE,Johnson,10,12,9,-91.425836,41.485097,-91.425836,41.485097,-91.515836,-91.335836,41.395097,41.575097
IA3371056,WADENA WATER SYSTEM,"52169, Wadena, Iowa",52169,Iowa,Region 7,Community water system,262,WADENA,Fayette,8,10,6,-91.655316,42.842051,-91.655316,42.842051,-91.736316,-91.574316,42.761051,42.923051
IA3375001,WAUCOMA WATER SUPPLY,"52132, Calmar, Iowa",52132,Iowa,Region 7,Community water system,257,WAUCOMA,Fayette,6,4,7,-91.86703,43.183975,-91.86703,43.183975,-92.12103,-91.61303,42.929975,43.437975
IA8503528,ISU,"50011, Ames, Iowa",50011,Iowa,Region 7,Community water system,28178,AMES,Story,6,7,7,-93.649958,42.030375,-93.649958,42.030375,-93.671958,-93.627958,42.008375,42.052375
IA1340001,KNIERIM WATER SUPPLY,"50501, Fort Dodge, Iowa",50501,Iowa,Region 7,Community water system,60,KNIERIM,Calhoun,7,3,5,-94.181632,42.50691,-94.181632,42.50691,-94.392632,-93.970632,42.29591,42.71791
IA9637201,THE ZIPPER,"52161, Ossian, Iowa",52161,Iowa,Region 7,Transient non-community system,35,FESTINA,Winneshiek,7,42,13,-91.765881,43.144261,-91.765881,43.144261,-91.872881,-91.658881,43.037261,43.251261
IA1970101,NEW HAMPTON RED POWER INC,"50659, New Hampton, Iowa",50659,Iowa,Region 7,Transient non-community system,75,NEW HAMPTON,Chickasaw,5,19,14,-92.317687,43.058208,-92.317687,43.058208,-92.472687,-92.162687,42.903208,43.213208
IA8245323,MCCARTY CREEK HOMEOWNERS ASSN #8,"52753, Leclaire, Iowa",52753,Iowa,Region 7,Community water system,85,LE CLAIRE,Scott,5,18,7,-90.354262,41.594381,-90.354262,41.594381,-90.452262,-90.256262,41.496381,41.692381
IA5225304,MAKADA HOMEOWNERS ASSOCIATION,"52240, Iowa City, Iowa",52240,Iowa,Region 7,Community water system,75,IOWA CITY,Johnson,7,39,6,-91.528577,41.65507,-91.528577,41.65507,-91.710577,-91.346577,41.47307,41.83707
IA6739095,ONAWA MUNICIPAL WATER PLANT,"51040, Turin, Iowa",51040,Iowa,Region 7,Community water system,3001,ONAWA,Monona,13,1,10,-96.097441,42.028111,-96.097441,42.028111,-96.314441,-95.880441,41.811111,42.245111
IA8315018,DEFIANCE WATER DEPARTMENT,"51527, Defiance, Iowa",51527,Iowa,Region 7,Community water system,287,DEFIANCE,Shelby,13,38,11,-95.343161,41.82837,-95.343161,41.82837,-95.460161,-95.226161,41.71137,41.94537
IA2809812,CAMP C S KLAUS BOY SCOUT CAMP,"52035, Colesburg, Iowa",52035,Iowa,Region 7,Transient non-community system,152,COLESBURG,Clayton,7,23,4,-91.201092,42.636977,-91.201092,42.636977,-91.327092,-91.075092,42.510977,42.762977
IA0300641,LUNDS CAMP INC,"52159, Monona, Iowa",52159,Iowa,Region 7,Transient non-community system,72,HARPERS FERRY,Allamakee,6,8,5,-91.391381,43.04993,-91.391381,43.04993,-91.586381,-91.196381,42.85493,43.24493
IA2258443,SPOOK CAVE,"52157, Mc Gregor, Iowa",52157,Iowa,Region 7,Transient non-community system,118,MCGREGOR,Clayton,9,4,5,-91.179897,43.022748,-91.179897,43.022748,-91.329897,-91.029897,42.872748,43.172748
IA2258915,YELLOW RIVER STATE FOREST,"52146, Harpers Ferry, Iowa",52146,Iowa,Region 7,Transient non-community system,80,MCGREGOR,Allamakee,5,3,5,-91.149408,43.203656,-91.149408,43.203656,-91.320408,-90.978408,43.032656,43.374656
IA5225301,LYN-DEN HEIGHTS HOMEOWNERS ASSOC.,"52338, Swisher, Iowa",52338,Iowa,Region 7,Community water system,84,IOWA CITY,Johnson,5,18,8,-91.69718,41.845626,-91.69718,41.845626,-91.78318,-91.61118,41.759626,41.931626
IA7048303,STEAMBOAT ASSOCIATION,"52761, Muscatine, Iowa",52761,Iowa,Region 7,Community water system,29,MUSCATINE,Muscatine,6,4,6,-91.048482,41.426171,-91.048482,41.426171,-91.298482,-90.798482,41.176171,41.676171
IA7853801,QUAIL RUN COUNTRY CLUB,"51559, Neola, Iowa",51559,Iowa,Region 7,Transient non-community system,45,NEOLA,Pottawattamie,4,11,6,-95.616112,41.452721,-95.616112,41.452721,-95.778112,-95.454112,41.290721,41.614721
IA2220002,EDGEWOOD WATER SUPPLY,"52042, Edgewood, Iowa",52042,Iowa,Region 7,Community water system,864,EDGEWOOD,Clayton,8,1,5,-91.400999,42.640643,-91.400999,42.640643,-91.529999,-91.271999,42.511643,42.769643
IA6663903,INTERSTATE PARK,"50461, Osage, Iowa",50461,Iowa,Region 7,Transient non-community system,50,OSAGE,Mitchell,4,8,8,-92.810922,43.285361,-92.810922,43.285361,-93.067922,-92.553922,43.028361,43.542361
IA1203026,ALLISON WATER SUPPLY,"50602, Allison, Iowa",50602,Iowa,Region 7,Community water system,1029,ALLISON,Butler,7,2,7,-92.796012,42.75319,-92.796012,42.75319,-92.948012,-92.644012,42.60119,42.90519
IA5300947,ANAMOSA STATE  PENITENTIARY,"52205, Anamosa, Iowa",52205,Iowa,Region 7,Community water system,1725,ANAMOSA,Jones,18,4,6,-91.282077,42.109411,-91.282077,42.109411,-91.441077,-91.123077,41.950411,42.268411
IA3126203,RHODYS,"52002, Dubuque, Iowa",52002,Iowa,Region 7,Transient non-community system,42,DUBUQUE,Dubuque,6,27,5,-90.727475,42.506231,-90.727475,42.506231,-90.844475,-90.610475,42.389231,42.623231
IA5200603,PARKVIEW MOBILE HOME COURT,"52322, Oxford, Iowa",52322,Iowa,Region 7,Community water system,300,OXFORD,Johnson,7,12,7,-91.788701,41.723445,-91.788701,41.723445,-91.959701,-91.617701,41.552445,41.894445
IA5225303,SPRING VALLEY HOMEOWNERS ASSN.,"52240, Iowa City, Iowa",52240,Iowa,Region 7,Community water system,163,IOWA CITY,Johnson,8,9,6,-91.528577,41.65507,-91.528577,41.65507,-91.710577,-91.346577,41.47307,41.83707
IA5225317,STONEY POINTE SUBDIVISION,"52353, Washington, Iowa",52353,Iowa,Region 7,Community water system,27,IOWA CITY,Johnson,6,0,3,-91.689642,41.295193,-91.689642,41.295193,-91.931642,-91.447642,41.053193,41.537193
IA8209301,TROUT VALLEY 2ND ADDITION,"52807, Davenport, Iowa",52807,Iowa,Region 7,Community water system,85,BETTENDORF,Scott,5,26,7,-90.52695,41.60175,-90.52695,41.60175,-90.61795,-90.43595,41.51075,41.69275
IA9780059,SLOAN WATER SUPPLY,"51055, Sloan, Iowa",51055,Iowa,Region 7,Community water system,973,SLOAN,Woodbury,11,7,6,-96.223601,42.233586,-96.223601,42.233586,-96.359601,-96.087601,42.097586,42.369586
IA3353746,HICKORY GROVE (GOLF COURSE),"50662, Oelwein, Iowa",50662,Iowa,Region 7,Transient non-community system,28,OELWEIN,Fayette,7,38,11,-91.911101,42.682141,-91.911101,42.682141,-92.041101,-91.781101,42.552141,42.812141
IA3759487,RACCOON RIVER BIBLE CAMP,"51462, Scranton, Iowa",51462,Iowa,Region 7,Transient non-community system,87,SCRANTON,Greene,8,5,7,-94.547572,42.023021,-94.547572,42.023021,-94.692572,-94.402572,41.878021,42.168021
IA3070601,ANGLERS BAY RESORT,"56143, Jackson, Minnesota",56143,Iowa,Region 7,Transient non-community system,150,SPIRIT LAKE,Dickinson,5,8,5,-94.993666,43.621703,-94.993666,43.621703,-95.162666,-94.824666,43.452703,43.790703
IA5225411,CORALVILLE LAKE-WEST OVERLOOK,"52240, Iowa City, Iowa",52240,Iowa,Region 7,Transient non-community system,1263,IOWA CITY,Johnson,7,16,14,-91.528577,41.65507,-91.528577,41.65507,-91.710577,-91.346577,41.47307,41.83707
IA7700901,CAMP DODGE WATER SUPPLY,"50131, Johnston, Iowa",50131,Iowa,Region 7,Community water system,895,JOHNSTON,Polk,14,6,10,-93.700131,41.669041,-93.700131,41.669041,-93.785131,-93.615131,41.584041,41.754041
IA8973095,STOCKPORT WATER SUPPLY,"52651, Stockport, Iowa",52651,Iowa,Region 7,Community water system,296,STOCKPORT,Van Buren,5,13,8,-91.832098,40.858536,-91.832098,40.858536,-91.946098,-91.718098,40.744536,40.972536
IA3570801,ZION REFORM CHURCH,"50475, Sheffield, Iowa",50475,Iowa,Region 7,Transient non-community system,225,SHEFFIELD,Franklin,4,0,7,-93.218937,42.892188,-93.218937,42.892188,-93.362937,-93.074937,42.748188,43.036188
IA8409037,BOYDEN MUNICIPAL WATER SUPPLY,"51234, Boyden, Iowa",51234,Iowa,Region 7,Community water system,712,BOYDEN,Sioux,12,4,7,-96.002886,43.188448,-96.002886,43.188448,-96.087886,-95.917886,43.103448,43.273448
IA4349801,SMALLS FRUIT FARM INC,"51557, Mondamin, Iowa",51557,Iowa,Region 7,Non-Transient non-community system,26,MONDAMIN,Harrison,4,5,4,-96.018952,41.710571,-96.018952,41.710571,-96.151952,-95.885952,41.577571,41.843571
IA5731202,GSTC COMMERCIAL PARK,"52351, Walford, Iowa",52351,Iowa,Region 7,Non-Transient non-community system,193,WALFORD,Linn,5,0,4,-91.835773,41.877381,-91.835773,41.877381,-91.859773,-91.811773,41.853381,41.901381
IA6663905,MITCHELL COUNTY NATURE CENTER,"50461, Osage, Iowa",50461,Iowa,Region 7,Transient non-community system,30,OSAGE,Mitchell,4,1,8,-92.810922,43.285361,-92.810922,43.285361,-93.067922,-92.553922,43.028361,43.542361
IA4103801,NEW HORIZON COOP/SPARBOE FARMS-BRITT,"50423, Britt, Iowa",50423,Iowa,Region 7,Non-Transient non-community system,30,BRITT,Hancock,7,34,4,-93.803967,43.095541,-93.803967,43.095541,-93.963967,-93.643967,42.935541,43.255541
IA7016204,SADDLE BRONC,"52739, Conesville, Iowa",52739,Iowa,Region 7,Transient non-community system,52,CONESVILLE,Muscatine,4,3,3,-91.350107,41.379355,-91.350107,41.379355,-91.446107,-91.254107,41.283355,41.475355
IA5765303,DEER RIDGE HOMEOWNERS WATER ASSC.,"52411, Cedar Rapids, Iowa",52411,Iowa,Region 7,Community water system,94,PALO,Linn,7,2,4,-91.710317,42.019581,-91.710317,42.019581,-91.796317,-91.624317,41.933581,42.105581
IA5225333,WOODLAND RIDGE ESTATES,"52241, Oakdale, Iowa",52241,Iowa,Region 7,Community water system,25,IOWA CITY,Johnson,4,0,0,-91.594264,41.684838,-91.594264,41.684838,-91.642264,-91.546264,41.636838,41.732838
IA5765404,WICKIUP HILL OUTDOOR LEARNING CENTER,"52341, Toddville, Iowa",52341,Iowa,Region 7,Transient non-community system,53,TODDVILLE,Linn,5,14,4,-91.748064,42.076046,-91.748064,42.076046,-91.813064,-91.683064,42.011046,42.141046
IA9580203,VINGIE PUB,"50473, Scarville, Iowa",50473,Iowa,Region 7,Transient non-community system,48,SCARVILLE,Winnebago,4,12,13,-93.618256,43.470542,-93.618256,43.470542,-93.754256,-93.482256,43.334542,43.606542
IA5343413,PICTURED ROCKS METHODIST CAMP,"52310, Monticello, Iowa",52310,Iowa,Region 7,Transient non-community system,56,MONTICELLO,Jones,6,52,9,-91.190087,42.239312,-91.190087,42.239312,-91.423087,-90.957087,42.006312,42.472312
IA1700352,OAKWOOD PARK WATER ASSOCIATION,"50401, Mason City, Iowa",50401,Iowa,Region 7,Community water system,33,CLEAR LAKE,Cerro Gordo,6,51,6,-93.201402,43.152931,-93.201402,43.152931,-93.348402,-93.054402,43.005931,43.299931
IA0848701,XENIA RWD (MADRID),"50039, Bouton, Iowa",50039,Iowa,Region 7,Community water system,1272,MADRID,Boone,7,2,5,-94.012342,41.85199,-94.012342,41.85199,-94.087342,-93.937342,41.77699,41.92699
IA4009016,ELLSWORTH PUBLIC WATER SUPPLY,"50075, Ellsworth, Iowa",50075,Iowa,Region 7,Community water system,531,ELLSWORTH,Hamilton,11,11,9,-93.581606,42.311982,-93.581606,42.311982,-93.672606,-93.490606,42.220982,42.402982
IA5786890,THE DAM BAR & GRILL INC,"52344, Troy Mills, Iowa",52344,Iowa,Region 7,Transient non-community system,29,TROY MILLS,Linn,7,77,8,-91.682072,42.291271,-91.682072,42.291271,-91.687072,-91.677072,42.286271,42.296271
IA1759048,PLYMOUTH WATER SUPPLY,"50464, Plymouth, Iowa",50464,Iowa,Region 7,Community water system,382,PLYMOUTH,Cerro Gordo,7,1,8,-93.123712,43.24846,-93.123712,43.24846,-93.223712,-93.023712,43.14846,43.34846
IA1785421,DEER VALLEY LODGE,"50482, Ventura, Iowa",50482,Iowa,Region 7,Transient non-community system,100,VENTURA,Cerro Gordo,9,17,15,-93.476139,43.123948,-93.476139,43.123948,-93.590139,-93.362139,43.009948,43.237948
IA0505077,AUDUBON WATER SUPPLY,"50025, Audubon, Iowa",50025,Iowa,Region 7,Community water system,2239,AUDUBON,Audubon,26,3,10,-94.928662,41.72212,-94.928662,41.72212,-95.113662,-94.743662,41.53712,41.90712
IA3135018,FARLEY WATER SUPPLY,"52046, Farley, Iowa",52046,Iowa,Region 7,Community water system,1537,FARLEY,Dubuque,14,0,5,-91.006541,42.441671,-91.006541,42.441671,-91.096541,-90.916541,42.351671,42.531671
IA1940068,FREDERICKSBURG WATER SUPPLY,"50630, Fredericksbrg, Iowa",50630,Iowa,Region 7,Community water system,931,FREDERICKSBURG,Chickasaw,15,1,5,-92.199001,42.964976,-92.199001,42.964976,-92.343001,-92.055001,42.820976,43.108976
IA5200801,COTTAGE RESERVE CORPORATION,"52333, Solon, Iowa",52333,Iowa,Region 7,Community water system,198,IOWA CITY,Johnson,8,9,7,-91.493812,41.80448,-91.493812,41.80448,-91.657812,-91.329812,41.64048,41.96848
IA6715711,"TIMBER RIDGE LODGE RECREATION, LTD.","51010, Castana, Iowa",51010,Iowa,Region 7,Transient non-community system,220,CASTANA,Monona,8,6,6,-95.908452,42.07087,-95.908452,42.07087,-96.036452,-95.780452,41.94287,42.19887
IA5225386,FAR HORIZONS SUBDIVISION,"52338, Swisher, Iowa",52338,Iowa,Region 7,Community water system,80,IOWA CITY,Johnson,8,16,6,-91.69718,41.845626,-91.69718,41.845626,-91.78318,-91.61118,41.759626,41.931626
IA9164078,NORWALK WATER SUPPLY,"50211, Churchville, Iowa",50211,Iowa,Region 7,Community water system,8945,NORWALK,Warren,10,8,6,-93.678551,41.479275,-93.678551,41.479275,-93.797551,-93.559551,41.360275,41.598275
IA5225601,"MODERN MANOR, INC","52361, Williamsburg, Iowa",52361,Iowa,Region 7,Community water system,915,IOWA CITY,Johnson,7,16,8,-92.010421,41.66266,-92.010421,41.66266,-92.205421,-91.815421,41.46766,41.85766
IA1155049,NEWELL WATER TREATMENT PLANT,"50568, Newell, Iowa",50568,Iowa,Region 7,Community water system,891,NEWELL,Buena Vista,9,9,7,-95.005195,42.605289,-95.005195,42.605289,-95.134195,-94.876195,42.476289,42.734289
IA9433312,BECKER WATER AND ROAD,"50501, Fort Dodge, Iowa",50501,Iowa,Region 7,Community water system,60,FORT DODGE,Webster,6,2,1,-94.181632,42.50691,-94.181632,42.50691,-94.392632,-93.970632,42.29591,42.71791
IA4130801,ST JOHN LUTHERAN CHURCH,"50438, Garner, Iowa",50438,Iowa,Region 7,Transient non-community system,98,GARNER,Hancock,5,16,7,-93.604487,43.09674,-93.604487,43.09674,-93.733487,-93.475487,42.96774,43.22574
IA8271302,STONEY CREEK NORTH,"52804, Davenport, Iowa",52804,Iowa,Region 7,Community water system,50,PLEASANT VALLEY,Scott,5,0,4,-90.618351,41.53069,-90.618351,41.53069,-90.746351,-90.490351,41.40269,41.65869
IA3126308,REGENCY WEST SUBDIVISION,"52002, Dubuque, Iowa",52002,Iowa,Region 7,Community water system,46,DUBUQUE,Dubuque,6,14,7,-90.727475,42.506231,-90.727475,42.506231,-90.844475,-90.610475,42.389231,42.623231
IA0680041,URBANA WATER SUPPLY,"52345, Urbana, Iowa",52345,Iowa,Region 7,Community water system,1458,URBANA,Benton,17,0,7,-91.880181,42.222811,-91.880181,42.222811,-91.910181,-91.850181,42.192811,42.252811
IA2258012,MCGREGOR WATER DEPT,"52157, Mc Gregor, Iowa",52157,Iowa,Region 7,Community water system,876,MCGREGOR,Clayton,12,0,6,-91.179897,43.022748,-91.179897,43.022748,-91.329897,-91.029897,42.872748,43.172748
IA2427049,DOW CITY WATER WORKS,"51528, Dow City, Iowa",51528,Iowa,Region 7,Community water system,510,DOW CITY,Crawford,12,12,11,-95.493873,41.928946,-95.493873,41.928946,-95.624873,-95.362873,41.797946,42.059946
IA1838032,MARCUS WATER SUPPLY,"51035, Marcus, Iowa",51035,Iowa,Region 7,Community water system,1124,MARCUS,Cherokee,7,12,6,-95.805121,42.82201,-95.805121,42.82201,-96.008121,-95.602121,42.61901,43.02501
IA3087057,WAHPETON WATER SUPPLY,"51351, Milford, Iowa",51351,Iowa,Region 7,Community water system,438,WAHPETON,Dickinson,17,22,7,-95.152507,43.325013,-95.152507,43.325013,-95.328507,-94.976507,43.149013,43.501013
IA7950300,PONDEROSA UTILITIES INC.,"50171, Montezuma, Iowa",50171,Iowa,Region 7,Community water system,1075,MONTEZUMA,Poweshiek,20,3,6,-92.525172,41.585171,-92.525172,41.585171,-92.650172,-92.400172,41.460171,41.710171
IA0656081,NORWAY CITY WATER SUPPLY,"52318, Norway, Iowa",52318,Iowa,Region 7,Community water system,545,NORWAY,Benton,11,9,6,-91.923212,41.903971,-91.923212,41.903971,-92.015212,-91.831212,41.811971,41.995971
IA5252719,CLUB 76 INC,"52317, North Liberty, Iowa",52317,Iowa,Region 7,Transient non-community system,53,NORTH LIBERTY,Johnson,6,10,14,-91.608442,41.746961,-91.608442,41.746961,-91.750442,-91.466442,41.604961,41.888961
IA5200861,TWIN VALLEY LAKES IMPROVEMENT ASSN,"52333, Solon, Iowa",52333,Iowa,Region 7,Community water system,100,SOLON,Johnson,7,23,7,-91.493812,41.80448,-91.493812,41.80448,-91.657812,-91.329812,41.64048,41.96848
IA4070205,NORSEMAN INN BEST WESTERN,"50271, Williams, Iowa",50271,Iowa,Region 7,Transient non-community system,28,WILLIAMS,Hamilton,5,5,15,-93.543347,42.486801,-93.543347,42.486801,-93.661347,-93.425347,42.368801,42.604801
IA1754073,MESERVEY WATER SUPPLY,"50457, Meservey, Iowa",50457,Iowa,Region 7,Community water system,256,MESERVEY,Cerro Gordo,6,11,6,-93.476666,42.915771,-93.476666,42.915771,-93.541666,-93.411666,42.850771,42.980771
IA3126205,HWY 20 AUTO/TRUCK PLAZA,"52001, Dubuque, Iowa",52001,Iowa,Region 7,Transient non-community system,912,DUBUQUE,Dubuque,7,6,6,-90.669136,42.504128,-90.669136,42.504128,-90.806136,-90.532136,42.367128,42.641128
IA0733084,GILBERTVILLE WATER WORKS,"50634, Gilbertville, Iowa",50634,Iowa,Region 7,Community water system,717,GILBERTVILLE,Black Hawk,12,17,6,-92.213241,42.418071,-92.213241,42.418071,-92.256241,-92.170241,42.375071,42.461071
IA3100609,NORTH END MOBILE HOME PARK,"52001, Dubuque, Iowa",52001,Iowa,Region 7,Community water system,78,DUBUQUE,Dubuque,6,60,6,-90.669136,42.504128,-90.669136,42.504128,-90.806136,-90.532136,42.367128,42.641128
