State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Nevada,NOT SPECIFIED,Highway Patrol: Northeastern Division,NV0049900,14,7,7,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,3,6,9,4,5,0,0,0,19,7,12,41.141133,-115.351424
Nevada,ESMERALDA,Esmeralda County Sheriff's Office,NV0050000,9,3,6,11,3,8,1,0,1,0,0,0,0,0,0,0,0,0,9,1,8,10,3,7,21,1,20,1,0,1,40,5,35,37.778966,-117.632382
Nevada,EUREKA,Eureka County Sheriff's Office,NV0060000,96,44,52,114,48,66,5,0,5,2,1,1,1,0,1,2,1,1,112,21,91,33,4,29,156,18,138,13,2,11,301,43,258,39.977788,-116.272208
Nevada,HUMBOLDT,Humboldt County Sheriff's Office,NV0070000,276,112,164,335,132,203,18,6,12,0,0,0,12,4,8,3,1,2,477,104,373,127,39,88,319,74,245,48,17,31,923,217,706,40.971798,-117.73327
Nevada,HUMBOLDT,Winnemucca Police Department,NV0070100,290,119,171,370,139,231,27,4,23,0,0,0,27,1,26,8,3,5,534,135,399,209,49,160,1405,438,967,51,9,42,2148,622,1526,41.407914,-118.127591
Nevada,LANDER,Lander County Sheriff's Office,NV0080000,472,215,257,610,260,350,32,12,20,0,0,0,15,2,13,14,3,11,495,158,337,118,39,79,496,180,316,120,42,78,1109,377,732,39.90021,-117.04724
Nevada,LINCOLN,Lincoln County Sheriff's Office,NV0090000,36,15,21,57,24,33,5,2,3,0,0,0,0,0,0,5,2,3,69,25,44,51,17,34,222,58,164,16,7,9,342,100,242,37.634605,-114.863037
Nevada,LYON,Lyon County Sheriff's Office,NV0100000,1526,560,966,1848,639,1209,101,30,71,1,0,1,56,1,55,30,16,14,1408,304,1104,639,113,526,3675,723,2952,178,25,153,5722,1140,4582,38.995132,-119.16177
Nevada,LYON,Yerington Police Department,NV0100100,13,4,9,24,4,20,0,0,0,0,0,0,0,0,0,0,0,0,9,1,8,8,0,8,50,3,47,11,0,11,67,4,63,38.995132,-119.16177
Nevada,NOT SPECIFIED,Yerington Paiute Tribal,NV0100200,16,7,9,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,11,5,6,1,0,1,16,6,10,39.06985,-119.21024
Nevada,MINERAL,Mineral County Sheriff's Office,NV0110000,95,36,59,112,41,71,7,1,6,0,0,0,2,1,1,0,0,0,108,19,89,70,20,50,146,20,126,16,5,11,324,59,265,38.516647,-118.416279
