State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Colorado,ARAPAHOE,Centennial Police Department,CO0031100,1451,514,937,1993,618,1375,122,24,98,7,3,4,140,25,115,30,12,18,2314,120,2194,2159,98,2061,11189,775,10414,289,48,241,15662,993,14669,39.644632,-104.331733
Colorado,ARCHULETA,Archuleta County Sheriff's Office,CO0040000,347,143,204,403,152,251,17,6,11,0,0,0,21,3,18,7,3,4,230,26,204,64,12,52,505,49,456,41,4,37,799,87,712,37.202395,-107.050863
Colorado,ARCHULETA,Pagosa Springs Police Department,CO0040100,70,29,41,81,32,49,5,0,5,0,0,0,4,2,2,0,0,0,52,10,42,21,5,16,580,166,414,8,2,6,653,181,472,37.202395,-107.050863
Colorado,BACA,Baca County Sheriff's Office,CO0050000,37,18,19,37,18,19,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,9,4,5,12,5,7,0,0,0,31,13,18,37.41247,-102.61426
Colorado,BACA,Springfield Police Department,CO0050100,26,13,13,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0,49,21,28,8,3,5,40,14,26,2,1,1,97,38,59,37.406647,-102.61652
Colorado,BACA,Walsh Police Department,CO0050700,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,37.306678,-102.537765
Colorado,BENT,Bent County Sheriff's Office,CO0060000,93,19,74,129,26,103,4,0,4,0,0,0,7,1,6,3,1,2,368,19,349,92,11,81,542,31,511,21,3,18,1002,61,941,37.931891,-103.077584
Colorado,BOULDER,Boulder County Sheriff's Office,CO0070000,941,411,530,1264,524,740,78,24,54,2,1,1,93,30,63,18,9,9,1393,193,1200,636,152,484,4119,499,3620,228,77,151,6148,844,5304,40.013927,-105.28725
Colorado,BOULDER,Boulder Police Department,CO0070100,2765,1120,1645,3749,1370,2379,218,62,156,0,0,0,309,74,235,35,17,18,4192,519,3673,2364,285,2079,23058,3083,19975,473,102,371,29614,3887,25727,40.018864,-105.24995
Colorado,BOULDER,Lafayette Police Department,CO0070300,496,194,302,830,284,546,50,16,34,3,0,3,116,24,92,5,2,3,750,102,648,589,84,505,5814,1287,4527,240,57,183,7153,1473,5680,39.987686,-105.09051
Colorado,"BOULDER, WELD",Longmont Police Department,CO0070400,2734,982,1752,4345,1340,3005,396,65,331,0,0,0,786,169,617,29,13,16,2887,461,2426,2731,313,2418,18039,2699,15340,1185,235,950,23657,3473,20184,40.162106,-105.10189
Colorado,BOULDER,University of Colorado: Boulder,CO0070500,66,24,42,182,46,136,60,16,44,0,0,0,73,10,63,0,0,0,294,74,220,113,17,96,3943,345,3598,99,18,81,4350,436,3914,40.094838,-105.398376
Colorado,BOULDER,Louisville Police Department,CO0070600,311,142,169,411,171,240,40,18,22,3,1,2,42,13,29,0,0,0,475,60,415,340,70,270,1827,215,1612,77,22,55,2642,345,2297,39.977306,-105.13216
Colorado,BOULDER,Nederland Police Department,CO0070800,22,9,13,25,10,15,2,1,1,0,0,0,1,0,1,0,0,0,20,4,16,16,5,11,105,27,78,1,0,1,141,36,105,40.094838,-105.398376
Colorado,CHAFFEE,Chaffee County Sheriff's Office,CO0080000,84,41,43,106,51,55,3,1,2,0,0,0,7,3,4,2,1,1,124,22,102,94,24,70,381,36,345,18,8,10,599,82,517,38.738244,-106.316955
Colorado,CHAFFEE,Buena Vista Police Department,CO0080100,6,3,3,17,6,11,2,1,1,0,0,0,0,0,0,0,0,0,33,6,27,23,5,18,335,64,271,7,1,6,391,75,316,38.738244,-106.316955
Colorado,CHAFFEE,Salida Police Department,CO0080200,106,53,53,129,64,65,5,2,3,0,0,0,1,0,1,0,0,0,150,33,117,108,27,81,1331,330,1001,17,8,9,1589,390,1199,38.738244,-106.316955
Colorado,CHEYENNE,Cheyenne County Sheriff's Office,CO0090000,26,12,14,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,11,1,10,5,2,3,18,0,18,0,0,0,34,3,31,38.835386,-102.604585
Colorado,CLEAR CREEK,Clear Creek County Sheriff's Office,CO0100000,159,64,95,178,70,108,76,36,40,0,0,0,9,3,6,2,1,1,88,9,79,70,10,60,343,15,328,15,4,11,501,34,467,39.689403,-105.670791
Colorado,CLEAR CREEK,Idaho Springs Police Department,CO0100100,143,59,84,195,72,123,18,8,10,0,0,0,2,0,2,2,1,1,77,12,65,68,5,63,542,66,476,41,9,32,687,83,604,39.689403,-105.670791
Colorado,CLEAR CREEK,Georgetown Police Department,CO0100200,12,6,6,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,21,4,17,35,1,34,6,3,3,73,12,61,39.689403,-105.670791
Colorado,CLEAR CREEK,Empire Police Department,CO0100300,7,3,4,14,6,8,3,1,2,0,0,0,2,1,1,1,0,1,18,2,16,8,1,7,23,0,23,4,2,2,49,3,46,39.689403,-105.670791
Colorado,CONEJOS,Conejos County Sheriff's Office,CO0110000,34,3,31,45,5,40,2,0,2,0,0,0,0,0,0,0,0,0,267,3,264,22,2,20,9,0,9,10,2,8,298,5,293,37.213406,-106.176447
Colorado,CONEJOS,Sanford Police Department,CO0110500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.213406,-106.176447
Colorado,COSTILLA,Costilla County Sheriff's Office,CO0120000,8,4,4,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,5,2,3,37.277547,-105.42894
Colorado,CROWLEY,Crowley County Sheriff's Office,CO0130000,92,44,48,117,55,62,8,4,4,0,0,0,7,3,4,2,1,1,211,41,170,53,11,42,213,33,180,22,10,12,477,85,392,38.221676,-103.75666
