State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Montana,FLATHEAD,Flathead County Sheriff's Office,MT0150000,1895,559,1336,2262,605,1657,50,7,43,0,0,0,210,18,192,38,12,26,1561,119,1442,1185,128,1057,6397,522,5875,295,26,269,9143,769,8374,48.189655,-114.3104
Montana,FLATHEAD,Columbia Falls Police Department,MT0150100,115,42,73,143,48,95,8,2,6,0,0,0,15,2,13,0,0,0,87,8,79,81,16,65,865,167,698,19,3,16,1033,191,842,48.373276,-114.18298
Montana,FLATHEAD,Whitefish Police Department,MT0150200,175,59,116,208,63,145,4,0,4,0,0,0,20,2,18,0,0,0,117,9,108,67,2,65,1151,103,1048,33,4,29,1335,114,1221,48.314696,-114.054319
Montana,FLATHEAD,Kalispell Police Department,MT0150300,832,287,545,1072,338,734,23,2,21,0,0,0,114,14,100,8,3,5,669,66,603,539,75,464,7727,1769,5958,166,26,140,8935,1910,7025,48.314696,-114.054319
Montana,GALLATIN,Gallatin County Sheriff's Office,MT0160000,916,307,609,1254,369,885,22,6,16,3,0,3,214,34,180,15,5,10,349,41,308,381,46,335,2919,135,2784,306,51,255,3649,222,3427,45.673363,-111.06
Montana,GALLATIN,Bozeman Police Department,MT0160100,1170,422,748,1720,522,1198,55,10,45,3,1,2,336,61,275,22,7,15,661,90,571,592,77,515,8128,1477,6651,453,72,381,9381,1644,7737,45.535559,-111.173443
Montana,GALLATIN,Belgrade Police Department,MT0160200,347,126,221,444,147,297,16,4,12,0,0,0,66,15,51,2,1,1,119,20,99,147,33,114,1653,252,1401,82,17,65,1919,305,1614,45.77697,-111.17548
Montana,GALLATIN,West Yellowstone Police Department,MT0160400,33,14,19,34,14,20,0,0,0,0,0,0,0,0,0,0,0,0,25,2,23,10,0,10,151,27,124,0,0,0,186,29,157,45.535559,-111.173443
Montana,GALLATIN,Manhattan Police Department,MT0160500,49,17,32,50,17,33,0,0,0,0,0,0,0,0,0,0,0,0,13,1,12,7,1,6,122,14,108,1,0,1,142,16,126,45.535559,-111.173443
Montana,GALLATIN,Montana State University,MT0160600,46,8,38,72,12,60,14,0,14,0,0,0,12,2,10,0,0,0,42,3,39,22,3,19,966,14,952,22,2,20,1030,20,1010,45.936987,-108.276656
Montana,GARFIELD,Garfield County Sheriff's Office,MT0170000,13,5,8,17,7,10,0,0,0,0,0,0,2,1,1,0,0,0,5,2,3,1,0,1,18,2,16,4,2,2,24,4,20,47.281174,-106.982212
Montana,GLACIER,Glacier County Sheriff's Office,MT0180000,104,38,66,113,39,74,2,1,1,0,0,0,2,0,2,5,1,4,56,2,54,74,11,63,164,9,155,3,0,3,294,22,272,48.632977,-112.326454
Montana,GLACIER,Cut Bank Police Department,MT0180200,274,106,168,308,115,193,1,0,1,0,0,0,19,4,15,1,0,1,102,21,81,68,17,51,812,260,552,23,5,18,982,298,684,48.635544,-112.330734
Montana,GOLDEN VALLEY,Golden Valley County Sheriff's Office,MT0190000,20,8,12,25,10,15,0,0,0,0,0,0,5,2,3,0,0,0,16,0,16,8,2,6,33,1,32,5,2,3,57,3,54,46.380624,-109.174586
Montana,GRANITE,Granite County Sheriff's Office,MT0200000,35,12,23,39,13,26,4,0,4,0,0,0,1,0,1,0,0,0,50,3,47,23,2,21,210,13,197,4,1,3,283,18,265,46.395358,-113.425683
Montana,HILL,Hill County Sheriff's Office,MT0210000,238,81,157,280,87,193,13,1,12,0,0,0,18,2,16,4,1,3,153,16,137,135,29,106,1380,414,966,33,5,28,1668,459,1209,48.631959,-110.106321
Montana,HILL,Havre Police Department,MT0210100,702,281,421,853,304,549,20,4,16,3,0,3,69,4,65,3,1,2,354,67,287,341,92,249,3084,809,2275,108,8,100,3779,968,2811,48.550076,-109.67535
Montana,JEFFERSON,Jefferson County Sheriff's Office,MT0220000,320,114,206,335,117,218,5,1,4,0,0,0,9,2,7,1,0,1,196,15,181,94,8,86,538,28,510,13,3,10,828,51,777,46.124381,-112.058861
Montana,JEFFERSON,Boulder Police Department,MT0220100,48,18,30,53,20,33,0,0,0,0,0,0,3,1,2,0,0,0,5,0,5,4,1,3,77,15,62,3,1,2,86,16,70,46.124381,-112.058861
Montana,JUDITH BASIN,Judith Basin County Sheriff's Office,MT0230000,15,7,8,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,2,3,12,0,12,0,0,0,23,2,21,47.032558,-110.30532
Montana,LAKE,Lake County Sheriff's Office,MT0240000,1026,318,708,1221,343,878,54,11,43,0,0,0,99,11,88,21,9,12,643,42,601,508,65,443,1481,120,1361,139,13,126,2632,227,2405,47.692303,-114.161674
Montana,LAKE,Polson Police Department,MT0240100,373,116,257,440,125,315,17,4,13,0,0,0,29,1,28,0,0,0,234,15,219,194,38,156,1832,259,1573,43,2,41,2260,312,1948,47.695354,-114.16184
Montana,LAKE,Ronan City Police Department,MT0240200,189,67,122,205,72,133,1,0,1,0,0,0,4,1,3,0,0,0,71,6,65,73,13,60,531,76,455,8,2,6,675,95,580,47.52867,-114.10016
Montana,LAKE,St. Ignatius Police Department,MT0240300,28,11,17,30,11,19,1,0,1,0,0,0,1,0,1,0,0,0,11,0,11,12,0,12,47,7,40,2,0,2,70,7,63,47.642901,-114.083687
Montana,LEWIS AND CLARK,Lewis and Clark County Sheriff's Office,MT0250000,987,413,574,1219,456,763,51,11,40,0,0,0,135,25,110,10,3,7,867,89,778,419,70,349,2050,169,1881,195,31,164,3336,328,3008,46.586452,-112.03652
Montana,LEWIS AND CLARK,Helena Police Department,MT0250100,1812,625,1187,2478,752,1726,111,29,82,2,0,2,328,52,276,15,7,8,1293,154,1139,871,114,757,10404,1894,8510,500,78,422,12568,2162,10406,46.586452,-112.03652
Montana,LEWIS AND CLARK,East Helena Police Department,MT0250200,51,14,37,57,15,42,0,0,0,0,0,0,3,0,3,0,0,0,33,1,32,48,2,46,249,14,235,4,0,4,330,17,313,47.122153,-112.382945
Montana,LEWIS AND CLARK,Gambling Investigations Bureau,MT0250500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.122153,-112.382945
Montana,LIBERTY,Liberty County Sheriff's Office,MT0260000,14,4,10,18,6,12,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,2,1,1,7,0,7,0,0,0,10,1,9,48.559654,-111.036924
Montana,LINCOLN,Lincoln County Sheriff's Office,MT0270000,263,110,153,299,122,177,8,2,6,0,0,0,12,3,9,9,4,5,111,14,97,77,17,60,607,46,561,27,8,19,795,77,718,48.39156,-115.55349
Montana,LINCOLN,Libby Police Department,MT0270100,66,26,40,76,29,47,6,2,4,0,0,0,6,1,5,0,0,0,41,11,30,21,7,14,610,127,483,6,1,5,672,145,527,48.542232,-115.404343
Montana,LINCOLN,Eureka Police Department,MT0270200,13,4,9,14,4,10,0,0,0,0,0,0,1,0,1,0,0,0,4,1,3,8,2,6,49,9,40,1,0,1,61,12,49,48.542232,-115.404343
Montana,LINCOLN,Troy Police Department,MT0270300,34,15,19,36,15,21,1,0,1,0,0,0,0,0,0,0,0,0,22,3,19,9,3,6,159,36,123,2,0,2,190,42,148,48.542232,-115.404343
Montana,MCCONE,McCone County Sheriff's Office,MT0280000,12,5,7,13,5,8,1,0,1,0,0,0,0,0,0,0,0,0,6,1,5,8,2,6,19,3,16,1,0,1,33,6,27,47.629628,-105.757222
Montana,MADISON,Madison County Sheriff's Office,MT0290000,81,35,46,107,47,60,5,2,3,0,0,0,19,9,10,4,2,2,101,15,86,42,12,30,283,38,245,22,10,12,426,65,361,45.319288,-111.917328
Montana,MADISON,Ennis Police Department,MT0290100,8,4,4,9,4,5,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,3,1,2,33,13,20,1,0,1,38,14,24,45.319288,-111.917328
Montana,MEAGHER,Meagher County Sheriff's Office,MT0300000,35,14,21,36,14,22,1,0,1,0,0,0,0,0,0,0,0,0,17,3,14,13,2,11,72,8,64,1,0,1,102,13,89,46.585706,-110.921781
Montana,MINERAL,Mineral County Sheriff's Office,MT0310000,74,11,63,79,11,68,3,0,3,0,0,0,2,0,2,0,0,0,29,2,27,25,4,21,84,3,81,3,0,3,138,9,129,47.155213,-115.06455
Montana,MISSOULA,Missoula County Sheriff's Office,MT0320000,1065,379,686,1275,406,869,26,7,19,0,0,0,105,5,100,13,5,8,802,44,758,275,24,251,1443,43,1400,167,14,153,2520,111,2409,47.027263,-113.892681
Montana,MISSOULA,Missoula Police Department,MT0320100,3608,1338,2270,4697,1538,3159,141,34,107,4,0,4,326,32,294,32,14,18,3090,452,2638,1818,396,1422,26733,5841,20892,641,69,572,31641,6689,24952,46.873913,-113.99474
Montana,MISSOULA,University of Montana,MT0320300,40,14,26,52,14,38,3,1,2,0,0,0,7,0,7,0,0,0,33,2,31,12,2,10,584,18,566,9,0,9,629,22,607,47.027263,-113.892681
Montana,MUSSELSHELL,Musselshell County Sheriff's Office,MT0330000,209,54,155,224,54,170,12,0,12,0,0,0,6,0,6,2,0,2,60,3,57,78,17,61,430,20,410,12,0,12,568,40,528,46.449062,-108.541885
Montana,PARK,Park County Sheriff's Office,MT0340000,149,33,116,178,33,145,9,0,9,0,0,0,14,0,14,2,0,2,60,1,59,56,1,55,342,8,334,26,0,26,458,10,448,45.421905,-110.532798
Montana,PARK,Livingston Police Department,MT0340100,252,65,187,293,66,227,21,3,18,0,0,0,25,0,25,2,1,1,140,8,132,111,4,107,1400,60,1340,37,0,37,1651,72,1579,45.421905,-110.532798
Montana,PETROLEUM,Petroleum County Sheriff's Office,MT0350000,2,1,1,4,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,2,0,2,0,0,0,3,0,3,47.141917,-108.226575
Montana,PHILLIPS,Phillips County Sheriff's Office,MT0360000,198,73,125,215,73,142,2,0,2,0,0,0,14,0,14,1,0,1,70,5,65,58,12,46,251,37,214,16,0,16,379,54,325,48.250155,-107.928833
Montana,PONDERA,Pondera County Sheriff's Office,MT0370000,27,9,18,29,9,20,3,0,3,0,0,0,0,0,0,0,0,0,14,3,11,25,4,21,88,5,83,2,0,2,127,12,115,48.16906,-111.9472
Montana,PONDERA,Conrad Police Department,MT0370100,62,23,39,66,23,43,2,0,2,0,0,0,2,0,2,0,0,0,31,6,25,21,5,16,182,24,158,3,0,3,234,35,199,48.16878,-111.94701
Montana,POWDER RIVER,Powder River County Sheriff's Office,MT0380000,24,11,13,24,11,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,2,3,17,1,16,0,0,0,25,3,22,45.408911,-105.555245
Montana,POWELL,Powell County Sheriff's Office,MT0390000,113,41,72,152,51,101,2,0,2,0,0,0,22,4,18,7,3,4,40,3,37,22,4,18,70,10,60,32,7,25,132,17,115,46.39975,-112.733536
Montana,POWELL,Deer Lodge Police Department,MT0390100,124,48,76,137,50,87,7,2,5,0,0,0,4,1,3,2,1,1,35,5,30,55,12,43,381,50,331,9,1,8,471,67,404,46.399918,-112.735176
Montana,PRAIRIE,Prairie County Sheriff's Office,MT0400000,79,20,59,80,20,60,1,0,1,0,0,0,1,0,1,0,0,0,6,0,6,8,0,8,19,0,19,1,0,1,33,0,33,46.852434,-105.375808
Montana,RAVALLI,Ravalli County Sheriff's Office,MT0410000,678,304,374,744,318,426,23,6,17,0,0,0,36,6,30,9,3,6,303,39,264,128,24,104,1694,259,1435,51,9,42,2125,322,1803,46.244923,-114.15698
Montana,RAVALLI,Hamilton Police Department,MT0410100,165,58,107,210,66,144,10,4,6,0,0,0,23,3,20,6,3,3,112,18,94,81,25,56,1221,227,994,37,5,32,1414,270,1144,46.245712,-114.15697
Montana,RAVALLI,Stevensville Police Department,MT0410200,135,44,91,149,49,100,3,1,2,0,0,0,3,0,3,0,0,0,44,11,33,8,2,6,183,32,151,12,4,8,235,45,190,46.511326,-114.09433
Montana,RICHLAND,Richland County Sheriff's Office,MT0420000,121,46,75,138,48,90,3,1,2,0,0,0,9,2,7,0,0,0,63,7,56,82,16,66,285,36,249,17,2,15,430,59,371,47.715847,-104.15856
Montana,RICHLAND,Sidney Police Department,MT0420100,422,168,254,487,184,303,18,5,13,0,0,0,44,11,33,5,2,3,196,37,159,95,22,73,652,72,580,57,13,44,943,131,812,47.785513,-104.563387
Montana,RICHLAND,Fairview ,MT0420200,13,2,11,14,2,12,0,0,0,0,0,0,1,0,1,0,0,0,15,4,11,16,5,11,26,4,22,1,0,1,57,13,44,,
Montana,ROOSEVELT,Roosevelt County Sheriff's Office,MT0430000,593,186,407,619,190,429,11,1,10,0,0,0,9,2,7,10,2,8,181,20,161,128,16,112,224,35,189,10,2,8,533,71,462,48.282747,-104.99517
Montana,ROOSEVELT,Wolf Point Police Department,MT0430200,250,104,146,282,118,164,6,2,4,0,0,0,7,3,4,2,1,1,98,32,66,47,14,33,495,137,358,14,6,8,640,183,457,48.089935,-105.64279
Montana,ROSEBUD,Rosebud County Sheriff's Office,MT0440000,93,33,60,111,37,74,5,2,3,0,0,0,8,1,7,2,1,1,37,2,35,37,5,32,119,15,104,12,2,10,193,22,171,46.161718,-106.701989
Montana,ROSEBUD,Colstrip Police Department,MT0440300,23,8,15,24,8,16,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,6,2,4,56,7,49,1,0,1,69,10,59,46.161718,-106.701989
Montana,SANDERS,Sanders County Sheriff's Office,MT0450000,137,44,93,184,54,130,8,1,7,0,0,0,22,2,20,4,1,3,60,3,57,59,6,53,296,12,284,38,7,31,415,21,394,47.756469,-115.180225
Montana,SANDERS,Hot Springs Police Department,MT0450200,22,8,14,23,8,15,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,5,1,4,35,1,34,1,0,1,48,3,45,47.756469,-115.180225
Montana,SANDERS,Thompson Falls Police Department,MT0450300,53,17,36,62,17,45,2,0,2,0,0,0,6,0,6,0,0,0,25,3,22,20,0,20,224,17,207,9,0,9,269,20,249,47.756469,-115.180225
Montana,SANDERS,Plains Police Department,MT0450400,28,8,20,30,8,22,0,0,0,0,0,0,0,0,0,0,0,0,12,2,10,13,1,12,88,19,69,1,0,1,113,22,91,47.756469,-115.180225
Montana,SHERIDAN,Sheridan County Sheriff's Office,MT0460000,127,45,82,144,51,93,10,2,8,2,1,1,11,3,8,0,0,0,50,3,47,43,14,29,334,53,281,17,6,11,427,70,357,48.778225,-104.55745
Montana,SILVER BOW,Silver Bow County Sheriff's Office,MT0470000,1445,548,897,1623,586,1037,59,14,45,0,0,0,57,10,47,6,3,3,1893,213,1680,1629,180,1449,11014,996,10018,82,13,69,14536,1389,13147,46.011528,-112.540474
Montana,STILLWATER,Stillwater County Sheriff's Office,MT0480000,198,62,136,228,64,164,8,1,7,0,0,0,16,1,15,0,0,0,123,6,117,45,4,41,304,26,278,30,2,28,472,36,436,45.658928,-109.382156
Montana,STILLWATER,Columbus Police Department,MT0480100,53,21,32,57,21,36,2,1,1,0,0,0,3,0,3,0,0,0,26,1,25,34,8,26,207,34,173,4,0,4,267,43,224,45.658928,-109.382156
Montana,SWEET GRASS,Sweet Grass County Sheriff's Office,MT0490000,157,74,83,195,89,106,5,1,4,0,0,0,24,8,16,8,4,4,32,9,23,45,12,33,232,40,192,28,10,18,309,61,248,45.81306,-109.941312
Montana,TETON,Teton County Sheriff's Office,MT0500000,153,65,88,190,79,111,4,2,2,0,0,0,20,6,14,2,1,1,96,25,71,62,17,45,318,61,257,32,12,20,476,103,373,47.819035,-112.281725
Montana,TOOLE,Toole County Sheriff's Office,MT0510000,223,59,164,265,65,200,10,1,9,0,0,0,24,3,21,1,0,1,64,6,58,44,2,42,454,17,437,39,5,34,562,25,537,48.645052,-111.733493
Montana,TREASURE,Treasure County Sheriff's Office,MT0520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,3,1,2,46.209558,-107.280369
Montana,VALLEY,Valley County Sheriff's Office,MT0530000,113,50,63,140,57,83,1,0,1,0,0,0,11,2,9,4,2,2,38,5,33,9,2,7,113,17,96,23,5,18,160,24,136,48.34998,-106.670514
Montana,VALLEY,Glasgow Police Department,MT0530100,133,37,96,166,42,124,11,5,6,1,0,1,28,4,24,0,0,0,33,5,28,36,6,30,320,29,291,32,5,27,389,40,349,48.34998,-106.670514
Montana,WHEATLAND,Wheatland County Sheriff's Office,MT0540000,55,19,36,59,20,39,2,1,1,0,0,0,1,0,1,0,0,0,11,2,9,6,2,4,26,7,19,4,1,3,43,11,32,46.497047,-109.857147
Montana,WIBAUX,Wibaux County Sheriff's Office,MT0550000,2,1,1,4,2,2,0,0,0,0,0,0,2,1,1,0,0,0,2,0,2,1,0,1,17,0,17,2,1,1,20,0,20,46.962966,-104.274518
Montana,YELLOWSTONE,Yellowstone County Sheriff's Office,MT0560000,1280,492,788,1511,541,970,68,10,58,0,0,0,93,21,72,16,6,10,974,107,867,1104,138,966,4489,422,4067,145,26,119,6567,667,5900,45.936987,-108.276656
Montana,YELLOWSTONE,Billings Police Department,MT0560100,7042,2474,4568,9003,2905,6098,229,39,190,2,0,2,537,104,433,87,31,56,5906,440,5466,7291,801,6490,35972,5846,30126,809,145,664,49169,7087,42082,45.936987,-108.276656
Montana,YELLOWSTONE,Laurel Police Department,MT0560200,243,81,162,266,86,180,15,6,9,0,0,0,10,1,9,0,0,0,84,7,77,122,19,103,1447,202,1245,13,2,11,1653,228,1425,45.66986,-108.77348
Montana,YELLOWSTONE,Montana State University:,MT0560600,4,1,3,5,1,4,0,0,0,0,0,0,1,0,1,0,0,0,4,0,4,3,1,2,35,1,34,1,0,1,42,2,40,,
Montana,NOT SPECIFIED,Flathead Tribal,MTDI00000,24,8,16,29,8,21,0,0,0,0,0,0,1,0,1,0,0,0,6,0,6,11,1,10,46,4,42,3,0,3,63,5,58,47.642901,-114.083687
Montana,NOT SPECIFIED,Crow Agency,MTDI05000,529,158,371,616,174,442,47,16,31,0,0,0,2,0,2,18,7,11,291,32,259,630,130,500,667,50,617,61,9,52,1588,212,1376,45.407869,-107.518163
Montana,NOT SPECIFIED,Northern Cheyenne Agency,MTDI05100,643,219,424,734,241,493,12,5,7,0,0,0,6,3,3,12,6,6,113,11,102,130,27,103,235,28,207,74,15,59,478,66,412,46.161718,-106.701989
Montana,NOT SPECIFIED,Blackfeet Agency,MTDI05300,2025,949,1076,2276,1054,1222,10,4,6,0,0,0,8,4,4,16,8,8,392,159,233,325,103,222,235,84,151,124,54,70,952,346,606,48.705671,-112.990502
Montana,NOT SPECIFIED,Fort Belknap Tribal,MTDI05400,201,92,109,219,97,122,3,1,2,0,0,0,0,0,0,1,0,1,94,41,53,56,24,32,317,146,171,17,5,12,467,211,256,48.428282,-108.967648
Montana,NOT SPECIFIED,Fort Peck Assiniboine and Sioux Tribes,MTDI05500,459,89,370,527,107,420,25,8,17,0,0,0,3,1,2,9,4,5,139,26,113,124,25,99,124,37,87,45,12,33,387,88,299,48.282747,-104.99517
Montana,NOT SPECIFIED,Rocky Boy's Tribal,MTDI06200,753,314,439,856,337,519,30,11,19,0,0,0,4,2,2,9,2,7,359,120,239,255,92,163,633,175,458,70,14,56,1247,387,860,48.25182,-109.78927
Montana,NOT SPECIFIED,Montana Highway Patrol,MTMHP0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.122153,-112.382945
