State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
West Virginia,MARION,State Fire Marshal: Marion County,WV0251500,0,0,0,0,0,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.34613,-81.63015
West Virginia,MARION,Three Rivers Drug and Violent Crime Task Force,WV0251600,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,39.4835,-80.14332
West Virginia,MARION,White Hall Police Department,WV0251700,32,15,17,35,16,19,0,0,0,0,0,0,0,0,0,0,0,0,14,4,10,6,1,5,1115,257,858,2,1,1,1135,262,873,39.41732,-80.17507
West Virginia,MARSHALL,Marshall County Sheriff's Office,WV0260000,292,119,173,316,123,193,8,2,6,0,0,0,9,1,8,1,0,1,275,19,256,78,12,66,348,23,325,21,4,17,701,54,647,39.919353,-80.74611
West Virginia,MARSHALL,Benwood Police Department,WV0260100,11,4,7,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,3,3,0,0,0,7,3,4,40.0192,-80.7339
West Virginia,MARSHALL,Cameron Police Department,WV0260200,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,15,0,15,0,0,0,21,0,21,39.854426,-80.671794
West Virginia,MARSHALL,Glen Dale Police Department,WV0260300,24,9,15,25,9,16,0,0,0,0,0,0,1,0,1,0,0,0,32,4,28,7,2,5,72,16,56,1,0,1,111,22,89,39.950905,-80.754074
West Virginia,MARSHALL,McMechen Police Department,WV0260400,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,3,0,0,0,5,1,4,39.988365,-80.73002
West Virginia,MARSHALL,Moundsville Police Department,WV0260500,248,82,166,310,99,211,15,1,14,0,0,0,32,9,23,3,1,2,191,26,165,60,12,48,1878,660,1218,44,11,33,2129,698,1431,39.919407,-80.74409
West Virginia,MARSHALL,Department of Natural Resources: Marshall County,WV0260600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.854426,-80.671794
West Virginia,MARSHALL,State Fire Marshal: Marshall County,WV0261100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.854426,-80.671794
West Virginia,MARSHALL,Marshall County Drug Task Force,WV0261200,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
West Virginia,MASON,Mason County Sheriff's Office,WV0270000,87,26,61,124,36,88,28,1,27,0,0,0,10,1,9,10,5,5,309,46,263,83,12,71,478,66,412,19,3,16,870,124,746,38.844597,-82.138214
