State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Delaware,SUSSEX,Rehoboth Beach Police Department,DE0030700,98,45,53,130,53,77,0,0,0,0,0,0,8,2,6,0,0,0,106,28,78,25,5,20,1276,309,967,13,2,11,1407,342,1065,38.715996,-75.08348
Delaware,SUSSEX,Seaford Police Department,DE0030800,774,350,424,1047,443,604,7,3,4,1,0,1,27,8,19,2,1,1,616,153,463,123,30,93,4602,1595,3007,65,22,43,5341,1778,3563,38.65286,-75.61424
Delaware,SUSSEX,Blades Police Department,DE0030900,33,13,20,58,19,39,0,0,0,0,0,0,1,0,1,2,1,1,45,9,36,5,0,5,168,26,142,5,2,3,218,35,183,38.633743,-75.6098
Delaware,SUSSEX,Bethany Beach Police Department,DE0031000,12,3,9,21,5,16,1,0,1,0,0,0,3,0,3,0,0,0,69,20,49,4,2,2,690,148,542,3,0,3,763,170,593,38.677511,-75.335495
Delaware,SUSSEX,Dagsboro Police Department,DE0031100,30,14,16,36,16,20,0,0,0,0,0,0,2,1,1,0,0,0,35,12,23,6,3,3,255,94,161,4,1,3,296,109,187,38.677511,-75.335495
Delaware,SUSSEX,Fenwick Island Police Department,DE0031200,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,40,5,35,2,0,2,111,16,95,0,0,0,153,21,132,38.677511,-75.335495
Delaware,SUSSEX,Georgetown Police Department,DE0031300,434,184,250,667,261,406,4,2,2,0,0,0,35,13,22,6,3,3,485,103,382,90,18,72,3410,1162,2248,63,23,40,3985,1283,2702,38.694782,-75.3895
Delaware,SUSSEX,Greenwood Police Department,DE0031400,34,17,17,49,22,27,0,0,0,0,0,0,3,1,2,0,0,0,41,8,33,9,4,5,138,37,101,9,3,6,188,49,139,38.677511,-75.335495
Delaware,SUSSEX,Millsboro Police Department,DE0031500,206,90,116,295,125,170,1,0,1,0,0,0,31,16,15,0,0,0,199,57,142,48,20,28,1802,507,1295,48,22,26,2049,584,1465,38.677511,-75.335495
Delaware,SUSSEX,Selbyville Police Department,DE0031600,113,48,65,150,59,91,0,0,0,1,0,1,10,4,6,0,0,0,163,38,125,41,9,32,408,77,331,17,5,12,612,124,488,38.677511,-75.335495
Delaware,SUSSEX,Ocean View Police Department,DE0031700,24,10,14,29,12,17,0,0,0,0,0,0,2,1,1,0,0,0,60,11,49,2,1,1,173,42,131,4,2,2,235,54,181,38.677511,-75.335495
Delaware,SUSSEX,South Bethany Police Department,DE0031800,3,1,2,5,2,3,1,0,1,0,0,0,2,1,1,0,0,0,21,3,18,1,0,1,72,3,69,2,1,1,94,6,88,38.677511,-75.335495
Delaware,SUSSEX,Frankford Police Department,DE0031900,9,3,6,14,4,10,0,0,0,0,0,0,1,0,1,1,0,1,30,7,23,4,0,4,31,5,26,2,0,2,65,12,53,38.677511,-75.335495
Delaware,SUSSEX,Dewey Beach Police Department,DE0032400,126,45,81,149,52,97,2,1,1,0,0,0,3,1,2,0,0,0,39,5,34,16,3,13,239,28,211,13,4,9,294,36,258,38.709568,-75.078224
Delaware,SUSSEX,Ellendale Police Department,DE0033000,15,7,8,21,8,13,0,0,0,0,0,0,0,0,0,1,0,1,20,8,12,3,0,3,64,15,49,4,1,3,87,23,64,38.677511,-75.335495
Delaware,SUSSEX,Attorney General: Sussex County,DE003350X,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,38.690628,-75.385086
Delaware,SUSSEX,Animal Welfare:,DE003500X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,,
Delaware,KENT,State Police: Kent County,DE301SP00,3112,1351,1761,4155,1818,2337,9,4,5,21,11,10,343,163,180,53,22,31,2719,752,1967,921,287,634,8098,2428,5670,640,307,333,11738,3467,8271,39.097088,-75.502982
Delaware,NEW CASTLE,State Police: New Castle County,DE302SP00,3908,1622,2286,6671,2632,4039,8,4,4,26,9,17,206,83,123,86,36,50,3920,878,3042,1878,311,1567,46330,13193,33137,471,209,262,52128,14382,37746,39.575915,-75.644132
Delaware,SUSSEX,State Police: Sussex County,DE303SP00,5406,2431,2975,6570,2904,3666,20,10,10,28,6,22,321,145,176,59,25,34,7355,2169,5186,1242,360,882,19702,5832,13870,668,296,372,28299,8361,19938,38.677511,-75.335495
Delaware,UNMAPPED COUNTY,State Police,DEDSP0000,2,1,1,17,8,9,0,0,0,2,0,2,5,2,3,0,0,0,1,0,1,0,0,0,21,9,12,15,7,8,22,9,13,39.156284,-75.486595
