State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Washington,DOUGLAS,Douglas County Sheriff's Office,WA0090000,127,56,71,211,80,131,16,4,12,0,0,0,55,16,39,5,1,4,631,73,558,281,32,249,1274,79,1195,63,16,47,2186,184,2002,47.735866,-119.69588
Washington,DOUGLAS,East Wenatchee Police Department,WA0090200,129,53,76,186,70,116,11,4,7,0,0,0,18,4,14,3,1,2,334,48,286,177,24,153,2867,630,2237,26,5,21,3378,702,2676,47.416946,-120.28912
Washington,FERRY,Ferry County Sheriff's Office,WA0100000,37,17,20,66,27,39,3,0,3,0,0,0,17,6,11,0,0,0,68,13,55,25,2,23,146,14,132,27,9,18,239,29,210,48.473256,-118.533589
Washington,FRANKLIN,Franklin County Sheriff's Office,WA0110000,279,119,160,361,147,214,50,10,40,0,0,0,21,6,15,10,4,6,420,51,369,158,17,141,788,102,686,45,14,31,1366,170,1196,46.236767,-119.09688
Washington,FRANKLIN,Connell Police Department,WA0110100,51,21,30,75,28,47,1,0,1,0,0,0,9,2,7,0,0,0,89,14,75,19,1,18,175,20,155,21,6,15,283,35,248,46.53458,-118.906944
Washington,FRANKLIN,Pasco Police Department,WA0110200,1404,557,847,2318,858,1460,165,23,142,4,0,4,242,68,174,40,19,21,2590,492,2098,1862,161,1701,10794,2140,8654,337,99,238,15246,2793,12453,46.235126,-119.0925
Washington,GARFIELD,Garfield County Sheriff's Office,WA0120000,124,29,95,144,33,111,5,1,4,0,0,0,14,3,11,0,0,0,94,7,87,26,6,20,196,7,189,19,4,15,316,20,296,46.429474,-117.536714
Washington,GRANT,Grant County Sheriff's Office,WA0130000,797,263,534,1094,336,758,72,9,63,0,0,0,133,30,103,25,9,16,2311,141,2170,1361,80,1281,4732,92,4640,183,42,141,8404,313,8091,47.213633,-119.467788
Washington,GRANT,Ephrata Police Department,WA0130100,170,69,101,249,95,154,10,3,7,0,0,0,23,6,17,0,0,0,910,131,779,277,27,250,2426,151,2275,35,9,26,3613,309,3304,47.318943,-119.551125
Washington,GRANT,Moses Lake Police Department,WA0130200,1086,462,624,1499,635,864,58,17,41,0,0,0,63,25,38,15,7,8,2153,643,1510,914,131,783,9141,2034,7107,148,62,86,12208,2808,9400,47.213633,-119.467788
Washington,GRANT,Quincy Police Department,WA0130300,147,49,98,210,64,146,10,1,9,0,0,0,21,3,18,4,1,3,548,45,503,269,18,251,1263,73,1190,30,5,25,2080,136,1944,47.213633,-119.467788
Washington,GRANT,Soap Lake Police Department,WA0130400,67,30,37,79,34,45,0,0,0,0,0,0,5,2,3,0,0,0,139,28,111,63,12,51,286,42,244,7,2,5,488,82,406,47.213633,-119.467788
Washington,GRANT,Grand Coulee Police Department,WA0130700,29,11,18,45,15,30,5,2,3,0,0,0,10,1,9,2,1,1,250,34,216,104,20,84,393,46,347,10,1,9,747,100,647,47.213633,-119.467788
Washington,GRANT,Mattawa Police Department,WA0130900,6,2,4,15,2,13,1,0,1,0,0,0,2,0,2,0,0,0,36,2,34,63,2,61,103,2,101,5,0,5,202,6,196,47.213633,-119.467788
Washington,GRANT,Royal City Police Department,WA0131000,12,3,9,21,5,16,2,0,2,0,0,0,2,0,2,2,1,1,64,4,60,68,8,60,131,18,113,4,1,3,263,30,233,47.213633,-119.467788
Washington,GRANT,Warden Police Department,WA0131100,45,21,24,51,23,28,4,2,2,0,0,0,1,0,1,0,0,0,103,16,87,106,8,98,308,22,286,3,1,2,517,46,471,46.96815,-119.03906
Washington,GRAYS HARBOR,Grays Harbor County Sheriff's Office,WA0140000,349,156,193,516,210,306,54,17,37,0,0,0,70,18,52,13,6,7,1231,257,974,310,85,225,1765,304,1461,122,37,85,3306,646,2660,47.142786,-123.827043
Washington,GRAYS HARBOR,Aberdeen Police Department,WA0140100,546,204,342,887,289,598,58,18,40,0,0,0,114,23,91,9,4,5,1520,291,1229,554,38,516,6731,2610,4121,148,31,117,8805,2939,5866,46.97577,-123.81747
Washington,GRAYS HARBOR,Elma Police Department,WA0140200,64,28,36,87,36,51,4,2,2,0,0,0,10,3,7,2,1,1,203,39,164,71,16,55,586,88,498,13,4,9,860,143,717,47.142786,-123.827043
Washington,GRAYS HARBOR,Hoquiam Police Department,WA0140300,92,22,70,140,34,106,17,4,13,0,0,0,12,2,10,7,2,5,382,28,354,137,4,133,1706,282,1424,18,4,14,2225,314,1911,46.97629,-123.88081
Washington,GRAYS HARBOR,McCleary Police Department,WA0140400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.142786,-123.827043
Washington,GRAYS HARBOR,Montesano Police Department,WA0140500,44,20,24,60,26,34,2,1,1,0,0,0,4,1,3,0,0,0,99,19,80,26,8,18,444,85,359,6,1,5,569,112,457,47.142786,-123.827043
Washington,GRAYS HARBOR,Cosmopolis Police Department,WA0140600,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,21,2,19,3,1,2,87,4,83,0,0,0,111,7,104,47.142786,-123.827043
Washington,GRAYS HARBOR,Oakville Police Department,WA0140700,15,7,8,20,9,11,0,0,0,0,0,0,4,2,2,0,0,0,57,11,46,13,1,12,98,11,87,5,2,3,168,23,145,47.142786,-123.827043
Washington,GRAYS HARBOR,Ocean Shores Police Department,WA0140800,45,7,38,67,11,56,3,0,3,0,0,0,12,3,9,0,0,0,295,7,288,33,0,33,480,42,438,16,4,12,808,49,759,46.99953,-124.16033
Washington,GRAYS HARBOR,Westport Police Department,WA0140900,27,8,19,42,11,31,7,1,6,0,0,0,9,3,6,0,0,0,123,4,119,30,3,27,564,24,540,13,3,10,717,31,686,47.142786,-123.827043
Washington,ISLAND,Island County Sheriff's Office,WA0150000,426,172,254,552,205,347,21,6,15,0,0,0,51,8,43,7,3,4,1570,125,1445,312,43,269,2474,105,2369,89,19,70,4356,273,4083,48.158554,-122.670649
Washington,ISLAND,Oak Harbor Police Department,WA0150100,250,105,145,339,125,214,5,2,3,0,0,0,38,3,35,0,0,0,291,52,239,201,30,171,1408,280,1128,69,14,55,1900,362,1538,48.290424,-122.647736
Washington,ISLAND,Langley Police Department,WA0150300,2,1,1,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,7,0,7,2,1,1,21,0,21,0,0,0,30,1,29,48.158554,-122.670649
Washington,JEFFERSON,Jefferson County Sheriff's Office,WA0160000,248,95,153,317,110,207,13,2,11,0,0,0,25,1,24,7,3,4,852,52,800,156,15,141,1136,108,1028,39,4,35,2144,175,1969,48.023865,-122.76447
Washington,JEFFERSON,Port Townsend Police Department,WA0160100,251,89,162,324,110,214,26,6,20,0,0,0,23,4,19,7,3,4,408,70,338,99,12,87,1316,162,1154,36,6,30,1823,244,1579,47.802641,-123.52181
Washington,KING,King County Sheriff's Office,WA0170000,3947,1440,2507,6021,1876,4145,655,101,554,37,12,25,583,135,448,125,38,87,8611,610,8001,6877,606,6271,18401,936,17465,571,163,408,33889,2152,31737,47.602222,-122.33089
Washington,"KING, PIERCE",Auburn Police Department,WA0170100,2157,604,1553,3724,805,2919,203,16,187,0,0,0,294,24,270,54,3,51,6049,271,5778,6024,131,5893,19451,1687,17764,424,37,387,31524,2089,29435,47.281998,-122.25281
Washington,KING,Bellevue Police Department,WA0170200,1114,462,652,2243,812,1431,132,35,97,0,0,0,142,33,109,21,10,11,5907,635,5272,3118,364,2754,33668,4512,29156,235,63,172,42693,5511,37182,47.493554,-121.832375
