State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Hawaii,HAWAII,Hawaii Police Department,HI0010000,2710,965,1745,4305,1455,2850,253,48,205,0,0,0,0,0,0,85,36,49,5751,743,5008,4986,964,4022,25208,4042,21166,958,269,689,35945,5749,30196,19.716698,-155.08688
Hawaii,HONOLULU,Honolulu Police Department,HI0020000,14348,3965,10383,26710,6484,20226,2396,169,2227,44,12,32,1565,354,1211,330,147,183,29749,1322,28427,34580,722,33858,179470,13795,165675,3848,962,2886,243799,15839,227960,21.304317,-157.85077
Hawaii,KAUAI,Kauai Police Department,HI0040000,1497,539,958,2202,683,1519,308,36,272,0,0,0,92,11,81,22,8,14,2984,260,2724,1045,196,849,9653,1259,8394,478,79,399,13682,1715,11967,22.012038,-159.705965
Hawaii,MAUI,Maui Police Department,HI0050000,4040,1688,2352,5692,2127,3565,861,51,810,0,0,0,144,15,129,48,23,25,6279,880,5399,6089,975,5114,29230,1930,27300,863,163,700,41598,3785,37813,20.887321,-156.48763
