State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Wyoming,LINCOLN,Cokeville Police Department,WY0120600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.228788,-110.679842
Wyoming,NATRONA,Natrona County Sheriff's Office,WY0130000,314,100,214,489,149,340,15,2,13,0,0,0,16,4,12,7,3,4,456,59,397,236,23,213,965,75,890,147,41,106,1657,157,1500,42.849266,-106.32659
Wyoming,NATRONA,Casper Police Department,WY0130100,628,278,350,1012,369,643,49,14,35,0,0,0,0,0,0,12,4,8,1836,221,1615,866,127,739,9753,2078,7675,264,53,211,12455,2426,10029,42.849266,-106.32659
Wyoming,NATRONA,Mills Police Department,WY0130200,61,23,38,76,28,48,8,4,4,0,0,0,2,1,1,2,1,1,200,15,185,79,6,73,416,14,402,5,1,4,695,35,660,42.97364,-106.764877
Wyoming,NATRONA,Evansville Police Department,WY0130400,190,73,117,209,76,133,0,0,0,0,0,0,1,0,1,0,0,0,84,6,78,59,11,48,419,43,376,13,1,12,562,60,502,42.97364,-106.764877
Wyoming,NIOBRARA,Niobrara County Sheriff's Office,WY0140000,25,12,13,32,14,18,0,0,0,0,0,0,2,0,2,0,0,0,7,1,6,14,7,7,47,10,37,6,2,4,68,18,50,43.062159,-104.468373
Wyoming,NIOBRARA,Lusk Police Department,WY0140100,51,23,28,61,26,35,0,0,0,2,1,1,1,0,1,0,0,0,25,10,15,11,5,6,57,17,40,10,3,7,93,32,61,43.062159,-104.468373
Wyoming,PARK,Park County Sheriff's Office,WY0150000,156,48,108,215,64,151,6,2,4,3,0,3,26,5,21,8,4,4,174,14,160,31,6,25,395,31,364,50,12,38,600,51,549,44.492387,-109.593597
Wyoming,PARK,Cody Police Department,WY0150100,164,70,94,215,83,132,6,1,5,0,0,0,21,6,15,2,1,1,224,30,194,43,11,32,1262,352,910,44,10,34,1529,393,1136,44.492387,-109.593597
Wyoming,PARK,Powell Police Department,WY0150200,123,43,80,203,57,146,15,1,14,0,0,0,17,4,13,0,0,0,173,17,156,50,11,39,885,164,721,78,14,64,1108,192,916,44.754875,-108.7561
Wyoming,PLATTE,Platte County Sheriff's Office,WY0160000,10,4,6,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,56,12,44,40,15,25,193,62,131,5,2,3,289,89,200,42.130319,-104.960809
Wyoming,PLATTE,Wheatland Police Department,WY0160100,53,25,28,56,26,30,0,0,0,0,0,0,0,0,0,0,0,0,160,31,129,45,13,32,332,57,275,2,1,1,537,101,436,42.053413,-104.95379
Wyoming,PLATTE,Guernsey Police Department,WY0160200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.130319,-104.960809
