State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Virginia,ESSEX,Tappahannock Police Department,VA0280200,153,71,82,173,78,95,1,0,1,0,0,0,5,1,4,2,1,1,50,10,40,24,5,19,716,236,480,12,4,8,790,251,539,37.93948,-76.941871
Virginia,ESSEX,State Police: Essex County,VA028SP00,14,6,8,15,6,9,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,4,1,3,5,1,4,0,0,0,9,2,7,37.93948,-76.941871
Virginia,FAIRFAX,Fairfax County Police Department,VA0290100,5681,2213,3468,12597,4360,8237,249,55,194,11,3,8,1149,349,800,263,117,146,7757,2123,5634,9708,1899,7809,127990,28051,99939,2235,716,1519,145455,32073,113382,38.84565,-77.311455
Virginia,FAIRFAX,Herndon Police Department,VA0290200,281,112,169,598,204,394,5,1,4,0,0,0,61,21,40,16,7,9,179,26,153,141,13,128,2497,355,2142,95,29,66,2817,394,2423,38.960934,-77.372475
Virginia,FAIRFAX,Vienna Police Department,VA0290300,62,22,40,124,44,80,5,2,3,0,0,0,16,7,9,2,1,1,93,17,76,86,9,77,1251,128,1123,33,12,21,1430,154,1276,38.89998,-77.26316
Virginia,FAIRFAX,George Mason University,VA0290400,10,4,6,64,18,46,4,0,4,0,0,0,20,5,15,0,0,0,27,2,25,9,2,7,746,38,708,46,12,34,782,42,740,38.835526,-77.30668
Virginia,FAIRFAX,Northern Virginia Community College,VA0290500,2,1,1,11,4,7,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,1,1,316,45,271,4,1,3,320,46,274,38.836197,-77.23432
Virginia,FAIRFAX,State Police: Fairfax County,VA029SP00,270,93,177,292,102,190,3,0,3,1,0,1,8,3,5,2,1,1,5,1,4,151,60,91,133,29,104,11,4,7,289,90,199,38.833742,-77.276117
Virginia,FAUQUIER,Fauquier County Sheriff's Office,VA0300000,370,163,207,619,237,382,41,12,29,0,0,0,100,22,78,28,13,15,395,97,298,159,27,132,2425,330,2095,172,43,129,2979,454,2525,38.744103,-77.821585
Virginia,FAUQUIER,Remington Police Department,VA0300100,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,38.744103,-77.821585
Virginia,FAUQUIER,Warrenton Police Department,VA0300200,72,27,45,150,46,104,2,0,2,0,0,0,36,11,25,7,3,4,79,17,62,51,9,42,1539,278,1261,58,15,43,1669,304,1365,38.744103,-77.821585
Virginia,FAUQUIER,State Police: Fauquier County,VA030SP00,27,10,17,29,10,19,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,11,1,10,20,3,17,0,0,0,33,4,29,38.699593,-77.788734
Virginia,FLOYD,Floyd County Sheriff's Office,VA0310000,122,50,72,214,76,138,9,2,7,0,0,0,25,6,19,9,3,6,215,38,177,79,18,61,543,74,469,79,21,58,837,130,707,36.91122,-80.3202
Virginia,FLOYD,State Police: Floyd County,VA031SP00,20,8,12,28,11,17,1,0,1,0,0,0,2,2,0,3,0,3,2,1,1,4,2,2,8,3,5,5,3,2,14,6,8,36.931438,-80.350309
Virginia,FLUVANNA,Fluvanna County Sheriff's Office,VA0320000,272,110,162,397,147,250,18,4,14,0,0,0,30,6,24,4,2,2,216,30,186,115,22,93,1038,103,935,98,28,70,1369,155,1214,37.830576,-78.284435
Virginia,FLUVANNA,State Police: Fluvanna County,VA032SP00,15,5,10,18,7,11,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,2,1,1,9,3,6,3,2,1,11,4,7,37.830576,-78.284435
Virginia,FRANKLIN,Franklin County Sheriff's Office,VA0330000,599,282,317,961,435,526,43,13,30,0,0,0,127,53,74,59,28,31,892,222,670,747,241,506,3579,739,2840,271,114,157,5218,1202,4016,36.99557,-79.88817
Virginia,FRANKLIN,Rocky Mount Police Department,VA0330100,84,36,48,160,63,97,14,3,11,0,0,0,28,11,17,4,1,3,76,16,60,64,21,43,2177,784,1393,44,16,28,2317,821,1496,37.01448,-79.89247
Virginia,FRANKLIN,Ferrum College,VA0330300,4,2,2,9,3,6,0,0,0,0,0,0,3,1,2,0,0,0,5,1,4,0,0,0,78,7,71,4,1,3,83,8,75,36.99235,-79.883959
Virginia,FRANKLIN,State Police: Franklin County,VA033SP00,28,8,20,33,8,25,3,0,3,0,0,0,0,0,0,3,0,3,2,0,2,8,2,6,29,8,21,0,0,0,39,10,29,36.99235,-79.883959
Virginia,FREDERICK,Frederick County Sheriff's Office,VA0340000,512,212,300,937,348,589,15,3,12,0,0,0,123,35,88,17,7,10,1128,223,905,779,225,554,8403,1862,6541,294,90,204,10310,2310,8000,39.184128,-78.16244
Virginia,FREDERICK,Middletown Police Department,VA0340100,2,1,1,7,2,5,0,0,0,0,0,0,5,1,4,0,0,0,10,0,10,5,1,4,67,5,62,5,1,4,82,6,76,39.02735,-78.27833
Virginia,FREDERICK,Stephens City Police Department,VA0340200,6,2,4,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,30,3,27,6,1,5,227,54,173,3,1,2,263,58,205,39.203637,-78.263916
Virginia,FREDERICK,Lord Fairfax Community College,VA0340400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,15,0,0,0,21,6,15,39.03539,-78.26972
Virginia,FREDERICK,State Police: Frederick County,VA034SP00,69,27,42,77,30,47,3,0,3,0,0,0,1,0,1,3,0,3,2,0,2,35,14,21,59,14,45,5,3,2,96,28,68,39.124973,-78.19413
Virginia,GILES,Giles County Sheriff's Office,VA0350000,181,83,98,236,100,136,3,1,2,0,0,0,26,7,19,4,2,2,214,53,161,91,35,56,577,110,467,48,14,34,882,198,684,37.326427,-80.735085
Virginia,GILES,Glen Lyn Police Department,VA0350100,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,1,17,3,14,0,0,0,23,3,20,37.31193,-80.717178
Virginia,GILES,Pearisburg Police Department,VA0350200,24,10,14,47,15,32,4,1,3,0,0,0,4,0,4,1,0,1,100,24,76,31,9,22,632,188,444,18,4,14,763,221,542,37.326736,-80.7335
Virginia,GILES,Pembroke Police Department,VA0350300,11,3,8,12,3,9,1,0,1,0,0,0,1,0,1,0,0,0,14,3,11,13,4,9,126,24,102,1,0,1,153,31,122,37.31193,-80.717178
Virginia,GILES,Rich Creek Police Department,VA0350400,9,4,5,26,9,17,0,0,0,0,0,0,8,2,6,0,0,0,16,2,14,6,0,6,135,38,97,14,4,10,157,40,117,37.31193,-80.717178
Virginia,GILES,Narrows Police Department,VA0350500,14,4,10,15,4,11,1,0,1,0,0,0,0,0,0,1,0,1,13,1,12,9,1,8,52,7,45,0,0,0,74,9,65,37.3286,-80.8134
Virginia,GILES,State Police: Giles County,VA035SP00,20,10,10,28,13,15,2,1,1,0,0,0,7,3,4,0,0,0,4,0,4,2,1,1,27,5,22,8,3,5,33,6,27,37.31193,-80.717178
Virginia,GLOUCESTER,Gloucester County Sheriff's Office,VA0360000,234,102,132,460,165,295,31,5,26,0,0,0,69,16,53,18,8,10,352,84,268,344,112,232,4098,1085,3013,146,37,109,4794,1281,3513,37.416084,-76.52996
Virginia,GLOUCESTER,State Police: Gloucester County,VA036SP00,24,10,14,28,11,17,2,0,2,0,0,0,4,1,3,0,0,0,3,1,2,3,1,2,21,6,15,4,1,3,27,8,19,37.403541,-76.523505
Virginia,GOOCHLAND,Goochland County Sheriff's Office,VA0370000,159,59,100,227,80,147,13,5,8,0,0,0,28,10,18,8,3,5,153,15,138,138,25,113,1314,110,1204,49,16,33,1605,150,1455,37.724166,-77.914273
Virginia,GOOCHLAND,State Police: Goochland County,VA037SP00,25,10,15,49,21,28,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,1,5,5,2,3,4,2,2,11,3,8,37.808872,-77.86498
Virginia,GRAYSON,Grayson County Sheriff's Office,VA0380000,134,61,73,219,89,130,26,4,22,0,0,0,40,14,26,7,2,5,233,42,191,238,62,176,894,102,792,68,22,46,1365,206,1159,36.656303,-81.225337
Virginia,GRAYSON,Independence Police Department,VA0380200,4,2,2,12,5,7,5,2,3,0,0,0,6,3,3,0,0,0,15,3,12,17,7,10,60,10,50,8,3,5,92,20,72,36.656303,-81.225337
