State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Florida,BAY,Florida State University: Panama City,FL0031100,2,1,1,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,23,1,22,0,0,0,25,1,24,30.439632,-84.29678
Florida,BAY,Northwest Florida Beaches International Airport,FL0031300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,21,1,20,0,0,0,28,3,25,30.20508,-85.68739
Florida,BAY,"Department of Corrections, Office of the Inspector General: Bay County",FL0031600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.426645,-84.249504
Florida,BAY,Parker Police Department,FL0032600,148,62,86,211,94,117,6,3,3,0,0,0,0,0,0,3,2,1,349,166,183,111,49,62,977,390,587,41,20,21,1437,605,832,30.128723,-85.605316
Florida,BAY,Division of Alcoholic Beverages and Tobacco: Bay County,FL0035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.423128,-84.28066
Florida,BAY,Florida Game Commission: Bay County,FL0038000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.275774,-85.60808
Florida,BAY,Highway Patrol: Bay County,FL0039000,13,6,7,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,151,74,77,0,0,0,159,78,81,30.24214,-85.57792
Florida,BAY,"Department of Agriculture and Consumer Services, Office of Agricultural Law Enforcement: ",FL003A00X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Florida,BRADFORD,Bradford County Sheriff's Office,FL0040000,504,230,274,596,269,327,8,4,4,0,0,0,0,0,0,3,1,2,668,210,458,140,55,85,940,353,587,60,26,34,1748,618,1130,29.952386,-82.16729
Florida,BRADFORD,Starke Police Department,FL0040100,478,239,239,559,270,289,8,4,4,0,0,0,0,0,0,7,3,4,105,25,80,103,30,73,1274,457,817,14,7,7,1482,512,970,29.938774,-82.11314
Florida,BRADFORD,Lawtey Police Department,FL0040300,37,20,17,37,20,17,2,1,1,0,0,0,0,0,0,0,0,0,26,9,17,0,0,0,34,16,18,0,0,0,60,25,35,29.952386,-82.16729
Florida,BRADFORD,"Department of Corrections, Office of the Inspector General: Bradford County",FL0040500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.426645,-84.249504
Florida,BRADFORD,Division of Alcoholic Beverages and Tobacco: Bradford County,FL004500X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.423128,-84.28066
Florida,BRADFORD,Florida Game Commission: Bradford County,FL0048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.952386,-82.16729
Florida,BRADFORD,Highway Patrol: Bradford County,FL0049000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,9,1,8,0,0,0,12,2,10,29.967255,-82.10308
Florida,BRADFORD,"Department of Agriculture and Consumer Services, Office of Agricultural Law Enforcement: ",FL004A00X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Florida,BREVARD,Brevard County Sheriff's Office,FL0050000,5706,2180,3526,7082,2607,4475,138,35,103,0,0,0,0,0,0,79,35,44,6351,1218,5133,2644,534,2110,23017,4348,18669,613,192,421,32012,6100,25912,28.607767,-80.81862
Florida,BREVARD,Cocoa Police Department,FL0050200,1734,599,1135,2404,763,1641,36,7,29,0,0,0,0,0,0,34,15,19,1428,231,1197,619,101,518,7341,1523,5818,124,34,90,9388,1855,7533,28.355743,-80.74711
Florida,BREVARD,Cocoa Beach Police Department,FL0050300,476,186,290,566,204,362,1,0,1,0,0,0,0,0,0,6,3,3,332,51,281,182,24,158,2719,263,2456,31,3,28,3233,338,2895,28.318039,-80.61011
Florida,BREVARD,Indialantic Police Department,FL0050500,39,18,21,51,23,28,3,0,3,0,0,0,0,0,0,0,0,0,82,17,65,21,5,16,367,99,268,1,0,1,470,121,349,28.090782,-80.56948
Florida,BREVARD,Indian Harbour Beach Police Department,FL0050600,56,22,34,81,31,50,2,0,2,0,0,0,0,0,0,4,2,2,115,21,94,42,6,36,716,127,589,5,1,4,873,154,719,28.145796,-80.59706
Florida,BREVARD,Melbourne Police Department,FL0050700,4209,1307,2902,5648,1656,3992,98,18,80,0,0,0,0,0,0,48,22,26,3622,604,3018,1129,185,944,17007,2838,14169,487,78,409,21758,3627,18131,28.298304,-80.700333
Florida,BREVARD,Melbourne Beach Police Department,FL0050800,22,8,14,23,8,15,0,0,0,0,0,0,0,0,0,0,0,0,56,15,41,14,3,11,174,26,148,0,0,0,244,44,200,28.068369,-80.56342
Florida,BREVARD,Rockledge Police Department,FL0050900,605,263,342,741,304,437,29,6,23,0,0,0,0,0,0,10,5,5,576,109,467,276,44,232,2356,383,1973,54,13,41,3208,536,2672,28.33072,-80.723785
Florida,BREVARD,Satellite Beach Police Department,FL0051000,57,21,36,81,25,56,0,0,0,0,0,0,0,0,0,1,0,1,153,28,125,49,9,40,481,61,420,16,3,13,683,98,585,28.173058,-80.60233
Florida,BREVARD,Titusville Police Department,FL0051100,2519,873,1646,3432,1158,2274,59,10,49,0,0,0,0,0,0,47,16,31,2677,489,2188,1326,221,1105,8255,1532,6723,366,120,246,12258,2242,10016,28.529774,-80.81442
Florida,BREVARD,Palm Bay Police Department,FL0051200,3104,1069,2035,4036,1323,2713,58,9,49,0,0,0,0,0,0,55,20,35,2809,492,2317,1070,227,843,10275,1554,8721,434,91,343,14154,2273,11881,27.999031,-80.68493
Florida,BREVARD,Melbourne Village Police Department,FL0051500,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,1,4,135,59,76,0,0,0,142,61,81,28.089233,-80.66412
Florida,BREVARD,West Melbourne Police Department,FL0051600,306,98,208,409,127,282,12,4,8,0,0,0,0,0,0,5,3,2,546,122,424,235,49,186,4143,1131,3012,24,7,17,4924,1302,3622,28.072985,-80.6708
Florida,BREVARD,Melbourne International Airport,FL0051800,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,23,2,21,34,9,25,0,0,0,60,11,49,28.096294,-80.62855
Florida,BREVARD,"Department of Corrections, Office of the Inspector General: Brevard County",FL0052000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Florida,BREVARD,Division of Alcoholic Beverages and Tobacco: Brevard County,FL0055000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.423128,-84.28066
Florida,BREVARD,Florida Game Commission: Brevard County,FL0058000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.615356,-80.80744
Florida,BREVARD,Highway Patrol: Brevard County,FL0059000,17,6,11,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,6,2,4,0,0,0,14,6,8,28.543722,-81.31053
Florida,BREVARD,"Department of Agriculture and Consumer Services, Office of Agricultural Law Enforcement:",FL005A00X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Florida,BROWARD,Broward County Sheriff's Office,FL0060000,1917,595,1322,2691,755,1936,17,2,15,0,0,0,0,0,0,44,11,33,790,82,708,533,101,432,3372,210,3162,166,26,140,4695,393,4302,26.193535,-80.476683
Florida,BROWARD,Dania Police Department,FL0060100,1123,403,720,1795,572,1223,17,2,15,0,0,0,0,0,0,31,11,20,1144,146,998,874,117,757,5317,448,4869,130,21,109,7335,711,6624,26.193535,-80.476683
Florida,BROWARD,Deerfield Beach Police Department,FL0060200,1638,509,1129,2689,788,1901,20,5,15,0,0,0,0,0,0,30,12,18,2138,316,1822,1756,313,1443,11058,1605,9453,230,50,180,14952,2234,12718,26.193535,-80.476683
Florida,BROWARD,Fort Lauderdale Police Department,FL0060300,5397,1744,3653,9132,2437,6695,126,17,109,0,0,0,0,0,0,189,68,121,10242,1083,9159,6020,735,5285,46137,4481,41656,701,200,501,62399,6299,56100,26.121895,-80.15851
Florida,BROWARD,Hallandale Police Department,FL0060400,1081,348,733,1738,471,1267,18,1,17,0,0,0,0,0,0,31,10,21,1198,121,1077,861,98,763,6927,767,6160,122,28,94,8986,986,8000,25.981018,-80.14207
Florida,BROWARD,Hollywood Police Department,FL0060500,2737,1075,1662,4473,1445,3028,36,4,32,0,0,0,0,0,0,91,37,54,4577,592,3985,3243,208,3035,22440,2782,19658,325,67,258,30260,3582,26678,26.010834,-80.17272
Florida,BROWARD,Plantation Police Department,FL0060600,1377,442,935,2292,672,1620,17,1,16,0,0,0,0,0,0,24,9,15,2202,270,1932,2103,248,1855,17227,2086,15141,111,38,73,21532,2604,18928,26.127132,-80.24233
