State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Alaska,NOT SPECIFIED,Fairbanks International Airport,AK0012600,9,4,5,10,4,6,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,25,7,18,128,16,112,1,0,1,154,23,131,64.81904,-147.86464
Alaska,NOT SPECIFIED,Anchorage International Airport,AK0012700,54,23,31,63,27,36,1,0,1,0,0,0,0,0,0,0,0,0,41,9,32,284,23,261,729,87,642,2,1,1,1054,119,935,61.17425,-149.284329
Alaska,VALDEZ-CORDOVA,Whittier Police Department,AK0012800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.34984,-145.023141
Alaska,DILLINGHAM,Dillingham Police Department,AK0013000,358,168,190,467,214,253,5,2,3,0,0,0,2,1,1,2,1,1,111,43,68,69,28,41,333,130,203,94,41,53,513,201,312,59.824816,-158.602233
Alaska,HOONAH-ANGOON,Hoonah Police Department,AK0013100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.076434,-135.1851
Alaska,FAIRBANKS NORTH STAR,North Pole Police Department,AK0013200,108,46,62,130,51,79,6,1,5,0,0,0,3,0,3,0,0,0,64,9,55,59,9,50,581,107,474,12,2,10,704,125,579,64.75503,-147.35081
Alaska,ALEUTIANS WEST,Unalaska Police Department,AK0013300,150,69,81,170,76,94,4,1,3,0,0,0,3,1,2,0,0,0,37,8,29,68,25,43,295,70,225,16,5,11,400,103,297,51.959447,178.338813
Alaska,PRINCE OF WALES-HYDER,Klawock Police Department,AK0013500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.415683,-132.875734
Alaska,NOT SPECIFIED,University of Alaska: Fairbanks,AK0014200,24,10,14,39,12,27,0,0,0,0,0,0,0,0,0,0,0,0,16,3,13,24,3,21,352,25,327,14,2,12,392,31,361,64.691501,-146.601909
Alaska,NOT SPECIFIED,University of Alaska: Anchorage,AK0014300,15,2,13,23,3,20,6,1,5,0,0,0,0,0,0,0,0,0,31,4,27,44,3,41,481,33,448,4,0,4,556,40,516,61.189857,-149.81879
Alaska,PRINCE OF WALES-HYDER,Craig Police Department,AK0014500,55,22,33,56,22,34,1,0,1,0,0,0,0,0,0,0,0,0,39,12,27,11,3,8,113,34,79,1,0,1,163,49,114,55.415683,-132.875734
Alaska,BRISTOL BAY,Bristol Bay Borough Police Department,AK0014600,25,11,14,31,12,19,0,0,0,0,0,0,4,0,4,0,0,0,43,11,32,43,6,37,45,8,37,4,0,4,131,25,106,58.732389,-156.986661
Alaska,ALEUTIANS WEST,St. Paul Police Department,AK0015000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.959447,178.338813
Alaska,ALEUTIANS EAST,Sand Point Police Department,AK0015200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.245044,-161.997477
Alaska,MATANUSKA-SUSITNA,Wasilla Police Department,AK0015600,573,216,357,693,240,453,11,0,11,0,0,0,10,0,10,2,1,1,464,68,396,382,49,333,3387,385,3002,30,1,29,4233,502,3731,62.182174,-149.407974
Alaska,NOT SPECIFIED,State Troopers,AKAST0100,13071,5485,7586,16919,6534,10385,461,146,315,9,2,7,676,181,495,267,120,147,8283,1121,7162,4061,648,3413,13390,1346,12044,3055,744,2311,25734,3115,22619,62.182174,-149.407974
