State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Arizona,NAVAJO,Winslow Police Department,AZ0090900,797,346,451,901,375,526,14,4,10,0,0,0,0,0,0,8,3,5,460,96,364,218,57,161,3884,1458,2426,40,9,31,4562,1611,2951,35.026752,-110.70396
Arizona,NAVAJO,Pinetop-Lakeside Police Department,AZ0091300,427,177,250,470,184,286,1,0,1,0,0,0,5,0,5,1,0,1,242,57,185,59,16,43,1274,385,889,19,1,18,1575,458,1117,34.15297,-109.97676
Arizona,NOT SPECIFIED,White Mountain Apache Tribal,AZ0098900,5966,1645,4321,6314,1730,4584,155,20,135,0,0,0,63,11,52,10,4,6,814,137,677,166,36,130,1527,343,1184,310,74,236,2507,516,1991,35.390934,-110.320908
Arizona,PIMA,Pima County Sheriff's Office,AZ0100000,6004,2193,3811,8544,2872,5672,610,131,479,1,0,1,180,12,168,239,107,132,12509,1530,10979,5383,731,4652,56761,8369,48392,717,157,560,74653,10630,64023,32.170643,-110.94519
Arizona,PIMA,South Tucson Police Department,AZ0100100,296,25,271,408,45,363,14,0,14,0,0,0,0,0,0,7,1,6,249,6,243,125,2,123,2481,358,2123,26,2,24,2855,366,2489,32.2026,-110.96844
Arizona,PIMA,Tucson Police Department,AZ0100300,17776,4385,13391,29384,5823,23561,1071,129,942,0,0,0,0,0,0,396,141,255,20923,846,20077,13791,817,12974,139450,13598,125852,3070,187,2883,174164,15261,158903,32.21807,-110.9706
Arizona,PIMA,Sahuarita Police Department,AZ0100400,313,129,184,414,151,263,13,1,12,0,0,0,19,5,14,4,1,3,358,51,307,181,26,155,2676,510,2166,64,11,53,3215,587,2628,32.128238,-111.783018
Arizona,PIMA,Oro Valley Police Department,AZ0100700,177,74,103,288,105,183,7,2,5,1,0,1,13,2,11,4,1,3,534,63,471,213,41,172,5220,1047,4173,47,8,39,5967,1151,4816,32.406918,-110.99574
Arizona,PIMA,Marana Police Department,AZ0100900,326,142,184,531,206,325,42,5,37,4,2,2,10,2,8,13,5,8,650,86,564,326,19,307,10773,2594,8179,71,21,50,11749,2699,9050,32.447636,-111.20846
Arizona,PIMA,Tucson Airport Authority,AZ0101000,13,5,8,16,6,10,0,0,0,0,0,0,0,0,0,1,0,1,27,3,24,193,12,181,276,47,229,0,0,0,496,62,434,32.12488,-110.93995
