PWSID,Approximate Address
AK2380997,Not Found
AK2220215,Not Found
AK2314661,Not Found
AK2242107,Not Found
AK2313225,Not Found
AK2381105,Not Found
AK2220469,Not Found
AK2249225,Not Found
AK2130237,Not Found
AK2330052,Not Found
AK2313796,Not Found
AK2291110,Not Found
AK2315235,Not Found
AK2220096,Not Found
AK2380125,Not Found
AK2330080,Not Found
AK2249241,Not Found
AK2261224,Not Found
AK2330113,Not Found
AK2211326,Not Found
