PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
SD4600153,HENRY,"57243, Henry, South Dakota",57243,South Dakota,Region 8,Community water system,297,HENRY,Codington,6,10,10,-97.466566,44.876944,-97.466566,44.876944,-97.643566,-97.289566,44.699944,45.053944
SD4600154,HERMOSA-OLD SYSTEM,"57744, Red Shirt, South Dakota",57744,South Dakota,Region 8,Community water system,462,HERMOSA,Custer,7,10,8,-103.189523,43.839556,-103.189523,43.839556,-103.692523,-102.686523,43.336556,44.342556
SD4600155,HERREID,"57632, Herreid, South Dakota",57632,South Dakota,Region 8,Community water system,438,HERREID,Campbell,5,8,10,-100.070403,45.839485,-100.070403,45.839485,-100.339403,-99.801403,45.570485,46.108485
SD4600158,HIGHMORE,"57345, Highmore, South Dakota",57345,South Dakota,Region 8,Community water system,850,HIGHMORE,Hyde,8,73,9,-99.441799,44.518005,-99.441799,44.518005,-99.821799,-99.061799,44.138005,44.898005
SD4600159,HILL CITY,"57745, Hill City, South Dakota",57745,South Dakota,Region 8,Community water system,950,HILL CITY,Pennington,19,100,9,-103.577001,43.930615,-103.577001,43.930615,-104.056001,-103.098001,43.451615,44.409615
SD4600160,REYNOLDS COURT,"5118 Airport Rd, Spearfish, South Dakota, 57783",57783,South Dakota,Region 8,Community water system,28,SPEARFISH,Pennington,6,97,4,-103.777951,44.488867,-103.777951,44.48924,-103.778951,-103.776951,44.487867,44.489867
SD4600161,HITCHCOCK,"57362, Miller, South Dakota",57362,South Dakota,Region 8,Community water system,91,"HITCHCOCK, MILLER",Beadle,4,8,11,-98.988469,44.518386,-98.988469,44.518386,-99.312469,-98.664469,44.194386,44.842386
SD4600002,CASTLEWOOD,"57223, Castlewood, South Dakota",57223,South Dakota,Region 8,Community water system,650,CASTLEWOOD,Hamlin,6,67,8,-97.02665,44.724746,-97.02665,44.724746,-97.20465,-96.84865,44.546746,44.902746
SD4602227,BLACK HILLS NATIONAL CEMETERY,"20901 Pleasant Valley Dr, Sturgis, South Dakota, 57785",57785,South Dakota,Region 8,Transient non-community system,30,STURGIS,Meade,3,4,3,-103.46052,44.342922,-103.46052,44.342922,-103.47052,-103.45052,44.332922,44.352922
SD4602228,PERKINS COUNTY RURAL WATER,"104 W Main St, Bison, South Dakota, 57620",57620,South Dakota,Region 8,Community water system,450,BISON,Perkins,2,0,4,-102.465748,45.522454,-102.465748,45.522454,-102.475748,-102.455748,45.512454,45.532454
SD4602229,HEARTLAND CAMPGROUND,"57718, Blackhawk, South Dakota",57718,South Dakota,Region 8,Transient non-community system,395,"BLACK HAWK, HERMOSA, RAPID CITY",Custer,3,11,2,-103.336565,44.180243,-103.336565,44.180243,-103.422565,-103.250565,44.094243,44.266243
SD4600030,AMHERST WATER COMPANY,"57430, Britton, South Dakota",57430,South Dakota,Region 8,Community water system,40,"AMHERST, BRITTON",Marshall,1,17,8,-97.753683,45.792454,-97.753683,45.792454,-98.076683,-97.430683,45.469454,46.115454
SD4600031,AVON,"57315, Avon, South Dakota",57315,South Dakota,Region 8,Community water system,590,AVON,Bon Homme,3,6,10,-98.058836,43.006363,-98.058836,43.006363,-98.248836,-97.868836,42.816363,43.196363
SD4600032,BADGER,"57214, Badger, South Dakota",57214,South Dakota,Region 8,Community water system,140,BADGER,Kingsbury,4,15,10,-97.201043,44.484985,-97.201043,44.484985,-97.219043,-97.183043,44.466985,44.502985
SD4602191,STRAT-O-RIM ESTATES WATER COMPANY,"57709, Rapid City, South Dakota",57709,South Dakota,Region 8,Community water system,165,RAPID CITY,Pennington,6,234,5,-103.214742,44.07852,-103.214742,44.07852,-103.219742,-103.209742,44.07352,44.08352
SD4602196,BLUE WING RECREATION AREA,"57709, Rapid City, South Dakota",57709,South Dakota,Region 8,Transient non-community system,200,"HILL CITY, RAPID CITY",Pennington,6,1,3,-103.214742,44.07852,-103.214742,44.07852,-103.219742,-103.209742,44.07352,44.08352
SD4602199,HORSE CREEK INN-CG WELL,"23570 Highway 385, Rapid City, South Dakota, 57702",57702,South Dakota,Region 8,Transient non-community system,35,RAPID CITY,Pennington,3,3,3,-103.489584,43.985486,-103.489584,43.985486,-103.499584,-103.479584,43.975486,43.995486
SD4602200,HORSE CREEK INN-CABIN WELL,"23570 Highway 385, Rapid City, South Dakota, 57702",57702,South Dakota,Region 8,Transient non-community system,30,RAPID CITY,Pennington,3,2,3,-103.489584,43.985486,-103.489584,43.985486,-103.499584,-103.479584,43.975486,43.995486
SD4602201,FALL RIVER WUD-SOUTH,"57766, Oral, South Dakota",57766,South Dakota,Region 8,Community water system,648,ORAL,Fall River,11,60,3,-103.268882,43.404846,-103.268882,43.404846,-103.471882,-103.065882,43.201846,43.607846
SD4602203,THE RANCH AT BLACK GAP,"3006 W Saint Louis St, Rapid City, South Dakota, 57702",57702,South Dakota,Region 8,Community water system,375,RAPID CITY,Pennington,5,1,4,-103.269612,44.084946,-103.269611,44.08512,-103.270612,-103.268612,44.083946,44.085946
SD4602204,D&J MOBILE HOME PARK,"57718, Blackhawk, South Dakota",57718,South Dakota,Region 8,Community water system,112,"BLACK HAWK, SPEARFISH",Pennington,4,79,3,-103.336565,44.180243,-103.336565,44.180243,-103.422565,-103.250565,44.094243,44.266243
SD4602205,RAMADA INN,"7900 Stagestop Rd, Summerset, South Dakota, 57718",57718,South Dakota,Region 8,Transient non-community system,50,BLACK HAWK,Meade,4,9,3,-103.351443,44.198327,-103.351471,44.19873,-103.352443,-103.350443,44.197327,44.199327
SD4602206,PRINGLE,"57773, Pringle, South Dakota",57773,South Dakota,Region 8,Transient non-community system,60,PRINGLE,Custer,5,59,5,-103.591972,43.607951,-103.591972,43.607951,-103.598972,-103.584972,43.600951,43.614951
SD4602207,BLACK HAWK OIL COMPANY,"57718, Blackhawk, South Dakota",57718,South Dakota,Region 8,Transient non-community system,150,BLACK HAWK,Custer,3,9,7,-103.336565,44.180243,-103.336565,44.180243,-103.422565,-103.250565,44.094243,44.266243
SD4602209,TRIPLE T MOBILE HOME PARK,"57730, Crazy Horse, South Dakota",57730,South Dakota,Region 8,Community water system,74,CUSTER,Custer,4,210,2,-103.601412,43.76761,-103.601412,43.76761,-104.021412,-103.181412,43.34761,44.18761
