PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
CA2410305,CDPR-SECTOR WIDE POTABLE WATER TANKS,"22708 Broadway St, Columbia, California, 95310",95310,California,Region 9,Transient non-community system,171,,Merced,2,3,4,-120.401995,38.034126,-120.402271,38.03415,-120.402995,-120.400995,38.033126,38.035126
CA2410303,CDPR FOUR RIVERS DISTRICT-BASALT,"22708 Broadway St, Columbia, California, 95310",95310,California,Region 9,Transient non-community system,350,,Merced,3,4,4,-120.401995,38.034126,-120.402271,38.03415,-120.402995,-120.400995,38.033126,38.035126
CA1503676,COUNTRYSIDE MKT & RESTRNT - BEAR MTN,"9741 S Enos Ln, Bakersfield, California, 93311",93311,California,Region 9,Transient non-community system,100,,Kern,2,0,3,-119.252734,35.26651,-119.253451,35.26651,-119.253734,-119.251734,35.26551,35.26751
CA1503398,COUNTRYSIDE MKT & RESTRN-119,"9741 S Enos Ln, Bakersfield, California, 93311",93311,California,Region 9,Transient non-community system,250,,Kern,3,0,1,-119.252734,35.26651,-119.253451,35.26651,-119.253734,-119.251734,35.26551,35.26751
CA2410010,WINTON WATER & SANITARY DIST,"95388, Winton, California",95388,California,Region 9,Community water system,8500,,Merced,32,6,12,-120.609753,37.41702,-120.609753,37.41702,-120.725753,-120.493753,37.30102,37.53302
CA3610708,BARSTOW ARMY HELIPORT,"92310, Barstow, California",92310,California,Region 9,Non-Transient non-community system,150,,San Bernardino,3,3,2,-116.701716,35.256611,-116.701716,35.256611,-117.240716,-116.162716,34.717611,35.795611
CA3610705,US ARMY FORT IRWIN,"92310, Barstow, California",92310,California,Region 9,Community water system,16000,,San Bernardino,34,61,6,-116.701716,35.256611,-116.701716,35.256611,-117.240716,-116.162716,34.717611,35.795611
CA0400081,FEATHER RIDGE ESTATES WATER CO,"95916, Berry Creek, California",95916,California,Region 9,Community water system,37,,Butte,9,10,26,-121.391795,39.629835,-121.391795,39.629835,-121.770795,-121.012795,39.250835,40.008835
CA0707574,SANTIAGO ISLAND VILLAGE,"92711, Santa Ana, California",92711,California,Region 9,Community water system,400,,Contra Costa,2,5,10,-117.850331,33.766201,-117.850331,33.766201,-117.855331,-117.845331,33.761201,33.771201
CA4800531,VACA VILLA APARTMENTS,"6359 Auburn Blvd, Citrus Heights, California, 95621",95621,California,Region 9,Community water system,60,,Solano,3,8,7,-121.315847,38.682195,-121.316051,38.68238,-121.316847,-121.314847,38.681195,38.683195
CA1502744,60TH STREET ASSOC. WATER SYSTEM,"5836 Hidden Trail Rd, Rosamond, California, 93560",93560,California,Region 9,Community water system,39,,Kern,2,13,3,-118.23502,34.851853,-118.235031,34.85139,-118.23602,-118.23402,34.850853,34.852853
CA1000492,TABERNACLE OF PRAISE CHURCH,"1919 N Academy Ave, Sanger, California, 93657",93657,California,Region 9,Transient non-community system,30,,Fresno,2,28,8,-119.556214,36.763393,-119.556214,36.763393,-119.566214,-119.546214,36.753393,36.773393
CA2410018,SANTA NELLA COUNTY WATER DISTRICT,"12931 CA-33, Gustine, California, 95322",95322,California,Region 9,Community water system,1308,,Merced,4,19,12,-121.01587,37.102313,-121.01587,37.102313,-121.02587,-121.00587,37.092313,37.112313
CA2210503,YOSEMITE NPS-YOSEMITE VALLEY,"95389, Tuolumne Mdws, California",95389,California,Region 9,Community water system,1000,,Mariposa,7,4,8,-119.721005,37.646473,-119.721005,37.646473,-120.135005,-119.307005,37.232473,38.060473
CA5500272,SPICER MEADOW CAMPGROUND,"95247, Murphys, California",95247,California,Region 9,Transient non-community system,30,,Tuolumne,2,3,8,-120.459552,38.139601,-120.459552,38.139601,-120.577552,-120.341552,38.021601,38.257601
