PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NH2546230,MEDICUS OFFICES,"22 Roulston Rd, Windham, New Hampshire, 03087",03087,New Hampshire,Region 1,Non-Transient non-community system,300,WINDHAM,Rockingham,2,0,3,-71.255646,42.814217,-71.255646,42.814217,-71.265646,-71.245646,42.804217,42.824217
NH2546240,183 ROCKINGHAM ROAD,"4 Ledge Rd, Windham, Town of, New Hampshire, 03087",03087,New Hampshire,Region 1,Non-Transient non-community system,40,WINDHAM,Rockingham,2,1,2,-71.316204,42.801757,-71.316051,42.80206,-71.317204,-71.315204,42.800757,42.802757
NH2547050,WINDHAM GOLF CLUB,"03087, Windham, New Hampshire",03087,New Hampshire,Region 1,Transient non-community system,75,WINDHAM,Rockingham,4,13,5,-71.300773,42.80536,-71.300773,42.80536,-71.365773,-71.235773,42.74036,42.87036
NH2548020,MANOR MOTEL/EAST,"43 Rockingham Rd, Windham, Town of, New Hampshire, 03087",03087,New Hampshire,Region 1,Transient non-community system,73,WINDHAM,Rockingham,2,9,4,-71.250554,42.816446,-71.251031,42.81635,-71.251554,-71.249554,42.815446,42.817446
NH2548030,PARK PLACE LANES,"16 Rockingham Rd, Windham, Town of, New Hampshire, 03087",03087,New Hampshire,Region 1,Transient non-community system,350,WINDHAM,Rockingham,2,0,3,-71.247912,42.810256,-71.246941,42.81054,-71.248912,-71.246912,42.809256,42.811256
NH2548080,MANOR MOTEL/WEST,"43 Rockingham Rd, Windham, Town of, New Hampshire, 03087",03087,New Hampshire,Region 1,Transient non-community system,25,WINDHAM,Rockingham,2,27,6,-71.250554,42.816446,-71.251031,42.81635,-71.251554,-71.249554,42.815446,42.817446
NH2548130,WINDHAM RESTAURANT,"59 Range Rd, Windham, New Hampshire, 03087",03087,New Hampshire,Region 1,Transient non-community system,60,WINDHAM,Rockingham,2,8,4,-71.262301,42.806313,-71.262301,42.806313,-71.272301,-71.252301,42.796313,42.816313
NH2548140,WINDHAM JUNCTION,"128 N Lowell Rd, Windham, New Hampshire, 03087",03087,New Hampshire,Region 1,Transient non-community system,150,WINDHAM,Rockingham,2,16,3,-71.2994,42.841825,-71.2994,42.841825,-71.3094,-71.2894,42.831825,42.851825
NH1177090,WILD SALAMANDER,"03049, Hollis, New Hampshire",03049,New Hampshire,Region 1,Transient non-community system,30,HOLLIS,Hillsborough,2,3,4,-71.594281,42.749082,-71.594281,42.749082,-71.664281,-71.524281,42.679082,42.819082
NH1178020,PIZZERIA ZACHARIA/THE HATCH,"83 Pepperell Rd, Hollis, Town of, New Hampshire, 03049",03049,New Hampshire,Region 1,Transient non-community system,400,HOLLIS,Hillsborough,2,2,2,-71.589289,42.718485,-71.589771,42.71846,-71.590289,-71.588289,42.717485,42.719485
NH1178040,DUNKIN DONUTS,"03049, Hollis, New Hampshire",03049,New Hampshire,Region 1,Transient non-community system,450,HOLLIS,Hillsborough,3,11,8,-71.594281,42.749082,-71.594281,42.749082,-71.664281,-71.524281,42.679082,42.819082
NH1181010,CENTRAL HOOKSETT WATER PCT,"32 Industrial Park Dr, Hooksett, New Hampshire, 03106",03106,New Hampshire,Region 1,Community water system,4300,HOOKSETT,Merrimack,5,9,6,-71.447194,43.061368,-71.447194,43.061368,-71.457194,-71.437194,43.051368,43.071368
NH0101010,ASHLAND WATER DEPT,"03217, Ashland, New Hampshire",03217,New Hampshire,Region 1,Community water system,1500,ASHLAND,Grafton,4,39,5,-71.635163,43.696201,-71.635163,43.696201,-71.689163,-71.581163,43.642201,43.750201
NH1522070,PINE HILL COMMUNITY ASSN,"2 Pine Cone Ln, Meredith, Town of, New Hampshire, 03253",03253,New Hampshire,Region 1,Community water system,77,MEREDITH,Belknap,4,33,8,-71.461386,43.636235,-71.461021,43.63654,-71.462386,-71.460386,43.635235,43.637235
NH1524010,FORESTVIEW MANOR,"153 Parade Rd, Meredith, Town of, New Hampshire, 03253",03253,New Hampshire,Region 1,Community water system,131,MEREDITH,Belknap,2,12,7,-71.503401,43.621165,-71.503401,43.621165,-71.513401,-71.493401,43.611165,43.631165
NH1525020,INTER LAKES ELEMENTARY SCH,"2 Flanders Rd, Meredith, Town of, New Hampshire, 03253",03253,New Hampshire,Region 1,Non-Transient non-community system,587,MEREDITH,Belknap,3,11,6,-71.533144,43.628979,-71.532721,43.62898,-71.534144,-71.532144,43.627979,43.629979
NH1525030,LAKELAND SCH,"40 Meredith Center Rd, Meredith, Town of, New Hampshire, 03253",03253,New Hampshire,Region 1,Non-Transient non-community system,80,MEREDITH,Belknap,2,58,5,-71.544937,43.621557,-71.544901,43.62163,-71.545937,-71.543937,43.620557,43.622557
NH1527030,CAMP MENOTOMY,"265 Beaver St, Waltham, Massachusetts, 02452",02452,New Hampshire,Region 1,Transient non-community system,140,MEREDITH,Belknap,1,1,3,-71.216271,42.385017,-71.216271,42.38925,-71.217271,-71.215271,42.384017,42.386017
NH1527060,CLEARWATER CAMPGROUND,"03253, Meredith, New Hampshire",03253,New Hampshire,Region 1,Transient non-community system,388,MEREDITH,Belknap,1,2,3,-71.49929,43.653586,-71.49929,43.653586,-71.64229,-71.35629,43.510586,43.796586
NH1527090,HARBOR HILL CAMPING MAIN,"03253, Meredith, New Hampshire",03253,New Hampshire,Region 1,Transient non-community system,55,MEREDITH,Belknap,1,1,4,-71.49929,43.653586,-71.49929,43.653586,-71.64229,-71.35629,43.510586,43.796586
NH1527110,AMC THREE MILE ISLAND,"03246, Laconia, New Hampshire",03246,New Hampshire,Region 1,Transient non-community system,120,MEREDITH,Belknap,2,6,3,-71.467592,43.527151,-71.467592,43.527151,-71.600592,-71.334592,43.394151,43.660151
NH1527140,POLLARD SHORE COTTAGES,"11 Greenbriar Cir, Andover, Town of, Massachusetts, 01810",01810,New Hampshire,Region 1,Transient non-community system,64,MEREDITH,Belknap,2,1,3,-71.226897,42.669265,-71.227211,42.669,-71.227897,-71.225897,42.668265,42.670265
NH1527200,OAK HILL GOLF COURSE,"159 Pease Rd, Meredith, Town of, New Hampshire, 03253",03253,New Hampshire,Region 1,Transient non-community system,50,MEREDITH,Belknap,2,18,5,-71.511364,43.621833,-71.513741,43.61946,-71.512364,-71.510364,43.620833,43.622833
NH1527230,HARBOR HILL CAMPING/SITE 58,"03253, Meredith, New Hampshire",03253,New Hampshire,Region 1,Transient non-community system,175,MEREDITH,Belknap,1,1,4,-71.49929,43.653586,-71.49929,43.653586,-71.64229,-71.35629,43.510586,43.796586
NH2218030,THREE SHINING STARS,"410 Roller Coaster Rd, Strafford, Town of, New Hampshire, 03884",03884,New Hampshire,Region 1,Transient non-community system,100,STRAFFORD,Strafford,2,34,7,-71.143994,43.245612,-71.144601,43.24592,-71.144994,-71.142994,43.244612,43.246612
NH1336030,BENUCK AND RAINEY,"25 Concord Rd, Lee, Town of, New Hampshire, 03861",03861,New Hampshire,Region 1,Non-Transient non-community system,40,LEE,Strafford,2,0,1,-71.011538,43.149757,-71.011271,43.15091,-71.012538,-71.010538,43.148757,43.150757
NH1337010,FERNDALE ACRES CAMPGROUND,"03108, Manchester, New Hampshire",03108,New Hampshire,Region 1,Transient non-community system,450,LEE,Strafford,2,0,5,-71.440442,42.94922,-71.440442,42.94922,-71.445442,-71.435442,42.94422,42.95422
NH1337020,WADLEIGH FALLS CAMPGROUND,"33 Olde Madbury Ln, Dover, New Hampshire, 03820",03820,New Hampshire,Region 1,Transient non-community system,200,LEE,Strafford,1,8,4,-70.910303,43.176784,-70.910303,43.176784,-70.920303,-70.900303,43.166784,43.186784
NH1337040,WELLINGTON CAMPING PARK,"93 Lee Hook Rd, Lee, Town of, New Hampshire, 03861",03861,New Hampshire,Region 1,Transient non-community system,150,LEE,Strafford,1,4,8,-71.001368,43.111975,-70.999441,43.11392,-71.002368,-71.000368,43.110975,43.112975
NH1338020,KWIK STOP,"557 N State St, Concord, New Hampshire, 03301",03301,New Hampshire,Region 1,Transient non-community system,100,LEE,Strafford,4,9,5,-71.571859,43.249032,-71.571859,43.249032,-71.581859,-71.561859,43.239032,43.259032
NH1338030,SUNNYS RESTAURANT,"03861, Lee, New Hampshire",03861,New Hampshire,Region 1,Transient non-community system,150,LEE,Strafford,1,22,4,-71.008531,43.12612,-71.008531,43.12612,-71.070531,-70.946531,43.06412,43.18812
NH1338080,MCDONALDS RESTAURANT,"2 Cote Ln, Bedford, Town of, New Hampshire, 03110",03110,New Hampshire,Region 1,Transient non-community system,870,LEE,Strafford,2,2,3,-71.504679,42.96959,-71.505301,42.9696,-71.505679,-71.503679,42.96859,42.97059
NH1338110,FLAG HILL WINERY AND DISTILERY,"297 N River Rd, Lee, Town of, New Hampshire, 03861",03861,New Hampshire,Region 1,Transient non-community system,296,LEE,Strafford,4,2,3,-71.026774,43.084631,-71.021801,43.08292,-71.027774,-71.025774,43.083631,43.085631
NH1338120,DAN GABRIEL INC,"03821, Dover, New Hampshire",03821,New Hampshire,Region 1,Transient non-community system,50,LEE,Strafford,1,0,2,-70.87689,43.194823,-70.87689,43.194823,-70.88189,-70.87189,43.189823,43.199823
NH1186010,198 LONDONDERRY TURNPIKE,"101 E Industrial Park Dr, Manchester, New Hampshire, 03109",03109,New Hampshire,Region 1,Non-Transient non-community system,98,HOOKSETT,Merrimack,2,1,5,-71.409874,42.970834,-71.409141,42.97078,-71.410874,-71.408874,42.969834,42.971834
NH1186040,POULTRY PRODUCTS,"11 Bemis Rd, Hooksett, Town of, New Hampshire, 03106",03106,New Hampshire,Region 1,Non-Transient non-community system,40,HOOKSETT,Merrimack,10,2,7,-71.478552,43.038626,-71.478151,43.03924,-71.479552,-71.477552,43.037626,43.039626
NH1339010,LEE CONGREGATIONAL CHURCH,"Mast Rd, Durham, New Hampshire, 03824",03824,New Hampshire,Region 1,Non-Transient non-community system,34,LEE,Strafford,2,6,5,-70.95328,43.139348,-70.95328,43.139348,-70.96828,-70.93828,43.124348,43.154348
NH1339030,WENTWORTH DOUGLASS MED OFF,"789 Central Ave, Dover, New Hampshire, 03820",03820,New Hampshire,Region 1,Non-Transient non-community system,379,LEE,Strafford,3,23,5,-70.874854,43.212237,-70.874854,43.212237,-70.884854,-70.864854,43.202237,43.222237
NH1345010,LEMPSTER COMMUNITY SCH,"29 School Rd, Lempster, New Hampshire, 03605",03605,New Hampshire,Region 1,Non-Transient non-community system,150,LEMPSTER,Sullivan,4,29,7,-72.166206,43.2487,-72.166206,43.2487,-72.176206,-72.156206,43.2387,43.2587
