PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NE3120683,OZZIES I 80,"69165, Sutherland, Nebraska",69165,Nebraska,Region 7,Transient non-community system,25,SUTHERLAND,Lincoln,3,1,7,-101.124431,41.159201,-101.124431,41.159201,-101.365431,-100.883431,40.918201,41.400201
NE3103306,"GURLEY, VILLAGE OF","736 3rd St, Gurley, Nebraska, 69141",69141,Nebraska,Region 7,Community water system,234,GURLEY,Cheyenne,11,20,24,-102.978138,41.320994,-102.978138,41.320994,-102.988138,-102.968138,41.310994,41.330994
NE3121143,CULLIGAN WATER OF CHADRON,"610 E 3rd St, Chadron, Nebraska, 69337",69337,Nebraska,Region 7,Transient non-community system,25,CHADRON,Dawes,5,1,14,-102.993034,42.828735,-102.993034,42.828735,-103.003034,-102.983034,42.818735,42.838735
NE3120961,RANCHLAND C STORE,"311 E 7th St, North Platte, Nebraska, 69101",69101,Nebraska,Region 7,Transient non-community system,25,MAXWELL,Lincoln,3,11,10,-100.759448,41.141091,-100.759448,41.141091,-100.769448,-100.749448,41.131091,41.151091
NE3111301,"STAPLETON, VILLAGE OF","Main St, Stapleton, Nebraska, 69163",69163,Nebraska,Region 7,Community water system,305,STAPLETON,Logan,6,17,18,-100.513086,41.48046,-100.513086,41.48046,-100.518086,-100.508086,41.47546,41.48546
NE3109505,"DILLER, VILLAGE OF","317 Laramie St, Diller, Nebraska, 68342",68342,Nebraska,Region 7,Community water system,260,DILLER,Jefferson,4,7,7,-96.940588,40.109571,-96.940981,40.10957,-96.941588,-96.939588,40.108571,40.110571
NE3112303,"BRIDGEPORT, CITY OF","809 Main St, Bridgeport, Nebraska, 69336",69336,Nebraska,Region 7,Community water system,1497,BRIDGEPORT,Morrill,10,33,37,-103.099588,41.66676,-103.099961,41.66676,-103.100588,-103.098588,41.66576,41.66776
NE3109703,"ELK CREEK, VILLAGE OF","68348, Elk Creek, Nebraska",68348,Nebraska,Region 7,Community water system,95,ELK CREEK,Johnson,6,8,13,-96.12724,40.288416,-96.12724,40.288416,-96.24424,-96.01024,40.171416,40.405416
NE3110301,"SPRINGVIEW, VILLAGE OF","129 S Main St, Springview, Nebraska, 68778",68778,Nebraska,Region 7,Community water system,242,SPRINGVIEW,Keya Paha,8,12,10,-99.748734,42.82346,-99.748371,42.82347,-99.749734,-99.747734,42.82246,42.82446
NE3118101,"HOSKINS, VILLAGE OF","101 S Main St, Hoskins, Nebraska, 68740",68740,Nebraska,Region 7,Community water system,285,HOSKINS,Wayne,6,2,26,-97.306311,42.113393,-97.306311,42.113393,-97.316311,-97.296311,42.103393,42.123393
