PWSID,Approximate Address
NE3120375,Not Found
NE3121188,Not Found
NE3121207,Not Found
NE3121201,Not Found
NE3150566,Not Found
NE3121435,Not Found
NE3121404,Not Found
NE3120904,Not Found
NE3121170,Not Found
NE3150473,Not Found
NE3120114,Not Found
NE3120505,Not Found
NE3121415,Not Found
NE3120546,Not Found
NE3121413,Not Found
NE3121249,Not Found
NE3120580,Not Found
NE3120282,Not Found
NE3121501,Not Found
NE3121506,Not Found
NE3120466,Not Found
