PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
OK2002627,MIDDLEBERG SCHOOL,"73010, Blanchard, Oklahoma",73010,Oklahoma,Region 6,Non-Transient non-community system,135,,Grady,6,37,38,-97.658166,35.138111,-97.658166,35.138111,-97.828166,-97.488166,34.968111,35.308111
OK3006303,POTTAWATOMIE CO DEVELOPMENT AUTH,"74801, Bethel Acres, Oklahoma",74801,Oklahoma,Region 6,Community water system,1200,,Pottawatomie,2,21,32,-96.923331,35.334395,-96.923331,35.334395,-97.124331,-96.722331,35.133395,35.535395
OK2005813,MIAMI,"74355, Miami, Oklahoma",74355,Oklahoma,Region 6,Community water system,13704,,Ottawa,23,86,50,-94.877562,36.87404,-94.877562,36.87404,-94.882562,-94.872562,36.86904,36.87904
OK2005840,OTTAWA CO RWD #5,"47354, Losantville, Indiana",47354,Oklahoma,Region 6,Community water system,750,,Ottawa,5,59,38,-85.182763,40.023295,-85.182763,40.023295,-85.290763,-85.074763,39.915295,40.131295
OK3005801,NORTH MIAMI,"74358, North Miami, Oklahoma",74358,Oklahoma,Region 6,Community water system,433,,Ottawa,2,12,23,-94.879917,36.916365,-94.879917,36.916365,-94.884917,-94.874917,36.911365,36.921365
OK3004617,MAYES CO RWD #4,"74361, Sprtsmn Acres, Oklahoma",74361,Oklahoma,Region 6,Community water system,4183,,Mayes,2,5,28,-95.314102,36.288891,-95.314102,36.288891,-95.478102,-95.150102,36.124891,36.452891
OK3004605,SPORTSMEN ACRES,"74361, Sprtsmn Acres, Oklahoma",74361,Oklahoma,Region 6,Community water system,218,,Mayes,3,29,19,-95.314102,36.288891,-95.314102,36.288891,-95.478102,-95.150102,36.124891,36.452891
OK1021602,OKLA ORDNANCE WORKS AUTHORITY,"74362, Pryor, Oklahoma",74362,Oklahoma,Region 6,Community water system,4000,,Mayes,5,12,70,-95.313781,36.306961,-95.313781,36.306961,-95.318781,-95.308781,36.301961,36.311961
OK3004611,PRYOR,"74362, Pryor, Oklahoma",74362,Oklahoma,Region 6,Community water system,8784,,Mayes,5,13,20,-95.313781,36.306961,-95.313781,36.306961,-95.318781,-95.308781,36.301961,36.311961
OK1021666,MAYES CO RWD # 6,"74332, Big Cabin, Oklahoma",74332,Oklahoma,Region 6,Community water system,3750,,Mayes,12,14,71,-95.157876,36.446829,-95.157876,36.446829,-95.373876,-94.941876,36.230829,36.662829
OK2001802,BLUE JACKET PWA,"74333, Bluejacket, Oklahoma",74333,Oklahoma,Region 6,Community water system,274,,Craig,6,37,55,-95.132341,36.786696,-95.132341,36.786696,-95.301341,-94.963341,36.617696,36.955696
OK3004619,CHOUTEAU BEND CONS,"74337, Chouteau, Oklahoma",74337,Oklahoma,Region 6,Community water system,70,,Mayes,3,38,24,-95.344449,36.186665,-95.344449,36.186665,-95.456449,-95.232449,36.074665,36.298665
OK3004615,CHOUTEAU,"74337, Chouteau, Oklahoma",74337,Oklahoma,Region 6,Community water system,2100,,Mayes,2,13,25,-95.344449,36.186665,-95.344449,36.186665,-95.456449,-95.232449,36.074665,36.298665
OK2002151,"NEW LIFE RANCH, FLINT VALLEY","74338, W Siloam Spgs, Oklahoma",74338,Oklahoma,Region 6,Community water system,35,,Delaware,12,21,21,-94.597741,36.176485,-94.597741,36.176485,-94.947741,-94.247741,35.826485,36.526485
OK2002157,COLCORD PWA,"74338, W Siloam Spgs, Oklahoma",74338,Oklahoma,Region 6,Community water system,819,,Delaware,7,31,58,-94.597741,36.176485,-94.597741,36.176485,-94.947741,-94.247741,35.826485,36.526485
OK3002109,WEST SILOAM SPRINGS,"74338, W Siloam Spgs, Oklahoma",74338,Oklahoma,Region 6,Community water system,877,,Delaware,2,18,21,-94.597741,36.176485,-94.597741,36.176485,-94.947741,-94.247741,35.826485,36.526485
OK2005810,COMMERCE,"74339, Commerce, Oklahoma",74339,Oklahoma,Region 6,Community water system,2645,,Ottawa,13,66,47,-94.871728,36.93419,-94.871728,36.93419,-94.948728,-94.794728,36.85719,37.01119
OK1021640,MAYES CO RWD # 3,"74340, Disney, Oklahoma",74340,Oklahoma,Region 6,Community water system,2400,,Mayes,9,46,70,-95.021522,36.483486,-95.021522,36.483486,-95.044522,-94.998522,36.460486,36.506486
OK3002134,DELAWARE CO RWD # 1,"74342, Eucha, Oklahoma",74342,Oklahoma,Region 6,Community water system,465,,Delaware,2,17,26,-94.90457,36.481347,-94.90457,36.481347,-95.07357,-94.73557,36.312347,36.650347
OK8005561,CHOCTAW AGRICULTURE EDUCATION FACILITY,"73020, Choctaw, Oklahoma",73020,Oklahoma,Region 6,Non-Transient non-community system,26,,Oklahoma,2,6,13,-97.268727,35.499997,-97.268727,35.499997,-97.420727,-97.116727,35.347997,35.651997
OK2005775,KENS STORE,"74012, Broken Arrow, Oklahoma",74012,Oklahoma,Region 6,Transient non-community system,26,,Osage,2,20,18,-95.811021,36.03991,-95.811021,36.03991,-95.874021,-95.748021,35.97691,36.10291
OK2005843,TURKEY FORD PUBLIC SCHOOL DIST C010,"74370, Wyandotte, Oklahoma",74370,Oklahoma,Region 6,Non-Transient non-community system,85,,Ottawa,3,6,18,-94.725336,36.794509,-94.725336,36.794509,-94.895336,-94.555336,36.624509,36.964509
OK2005883,WYANDOTTE TRIBE OF OKLAHOMA,"74370, Wyandotte, Oklahoma",74370,Oklahoma,Region 6,Community water system,51,,Ottawa,9,14,24,-94.725336,36.794509,-94.725336,36.794509,-94.895336,-94.555336,36.624509,36.964509
OK3005119,MUSKOGEE CO. RWD #9,"74401, Muskogee, Oklahoma",74401,Oklahoma,Region 6,Community water system,300,,Muskogee,2,44,15,-95.376437,35.749245,-95.376437,35.749245,-95.589437,-95.163437,35.536245,35.962245
OK3005107,MUSKOGEE CO. RWD #5,"74403, Muskogee, Oklahoma",74403,Oklahoma,Region 6,Community water system,4135,,Muskogee,13,68,17,-95.358221,35.748011,-95.358221,35.748011,-95.555221,-95.161221,35.551011,35.945011
OK3004916,MCINTOSH CO. RWD #1,"74426, Checotah, Oklahoma",74426,Oklahoma,Region 6,Community water system,345,,McIntosh,2,23,24,-95.523948,35.471187,-95.523948,35.471187,-95.811948,-95.235948,35.183187,35.759187
OK3006106,PITTSBURG CO. RWD #16,"74501, Haywood, Oklahoma",74501,Oklahoma,Region 6,Community water system,1268,,Pittsburg,6,20,24,-95.767295,34.927667,-95.767295,34.927667,-96.089295,-95.445295,34.605667,35.249667
OK2006520,CROTON CREEK RANCH,"73628, Cheyenne, Oklahoma",73628,Oklahoma,Region 6,Transient non-community system,100,,Roger Mills,2,9,12,-99.671972,35.610031,-99.671972,35.610031,-99.926972,-99.416972,35.355031,35.865031
OK2005744,OSAGE PARK ADDN PROP,"74054, Osage, Oklahoma",74054,Oklahoma,Region 6,Community water system,65,,Osage,7,59,53,-96.344862,36.265256,-96.344862,36.265256,-96.451862,-96.237862,36.158256,36.372256
OK2005701,OSAGE PWA,"74054, Osage, Oklahoma",74054,Oklahoma,Region 6,Community water system,275,,Osage,8,35,42,-96.344862,36.265256,-96.344862,36.265256,-96.451862,-96.237862,36.158256,36.372256
OK3006648,ROGERS CO RWD #12,"74055, Owasso, Oklahoma",74055,Oklahoma,Region 6,Community water system,176,,Rogers,2,16,16,-95.851792,36.273431,-95.851792,36.273431,-95.967792,-95.735792,36.157431,36.389431
OK3007218,OWASSO,"74055, Owasso, Oklahoma",74055,Oklahoma,Region 6,Community water system,23000,,Tulsa,2,27,18,-95.851792,36.273431,-95.851792,36.273431,-95.967792,-95.735792,36.157431,36.389431
OK1021301,PAWHUSKA,"74056, Bowring, Oklahoma",74056,Oklahoma,Region 6,Community water system,3800,,Osage,10,40,99,-96.334792,36.669013,-96.334792,36.669013,-96.668792,-96.000792,36.335013,37.003013
