PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NM3520014,TWIN SPRUCE CAMPGROUND,"88345, Ruidoso, New Mexico",88345,New Mexico,Region 6,Transient non-community system,200,RUIDOSO,Lincoln,6,5,13,-105.674727,33.332919,-105.674727,33.332919,-105.809727,-105.539727,33.197919,33.467919
NM3590732,ADELINO HEADSTART SCHOOL,"87031, Los Lunas, New Mexico",87031,New Mexico,Region 6,Non-Transient non-community system,150,TOME,Valencia,6,194,10,-106.729521,34.802547,-106.729521,34.802547,-107.026521,-106.432521,34.505547,35.099547
NM3502026,SIERRA VISTA RETIREMENT COMMUNITY,"87505, Santa Fe, New Mexico",87505,New Mexico,Region 6,Non-Transient non-community system,39,SANTA FE,Santa Fe,5,15,6,-105.942332,35.676137,-105.942332,35.676137,-106.084332,-105.800332,35.534137,35.818137
NM3539407,SUMMER WIND MOBILE HOME PARK,"88011, Las Cruces, New Mexico",88011,New Mexico,Region 6,Community water system,476,MESILLA PARK,Dona Ana,7,79,16,-106.736202,32.30168,-106.736202,32.30168,-107.487202,-105.985202,31.55068,33.05268
NM3552728,LA JOYA MDWCA,"87028, La Joya, New Mexico",87028,New Mexico,Region 6,Community water system,238,LAJOYA,Socorro,4,35,17,-106.846417,34.346283,-106.846417,34.346283,-107.214417,-106.478417,33.978283,34.714283
NM3591021,ESCALANTE HIGH SCHOOL,"87575, Tira Amarilla, New Mexico",87575,New Mexico,Region 6,Non-Transient non-community system,275,TIERRA AMARILLA,Rio Arriba,10,27,14,-106.562292,36.717479,-106.562292,36.717479,-106.988292,-106.136292,36.291479,37.143479
NM3595225,PECOS NATIONAL HISTORIC PARK VISITOR CNT,"87552, Pecos, New Mexico",87552,New Mexico,Region 6,Transient non-community system,40,PECOS,San Miguel,4,7,5,-105.675616,35.574356,-105.675616,35.574356,-105.912616,-105.438616,35.337356,35.811356
NM3543623,PLACITAS WEST WATER CO-OP,"87043, Placitas, New Mexico",87043,New Mexico,Region 6,Community water system,126,PLACITAS,Sandoval,8,215,17,-106.500461,35.313301,-106.500461,35.313301,-106.650461,-106.350461,35.163301,35.463301
NM3595032,RIO COMMUNITIES INDUSTRIAL PARK,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Non-Transient non-community system,400,LOS LUNAS,Valencia,7,3,14,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3511001,SANDIA KNOLLS WATER SYSTEM,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Community water system,1024,CEDAR CREST,Bernalillo,9,41,12,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3546930,INDIAN HILLS WATER COMPANY,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Community water system,704,MORIARTY,Torrance,18,44,15,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3580232,RIO DEL ORO WATER SYSTEM,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Community water system,3146,LOS LUNAS,Valencia,7,8,12,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3518025,LAS VEGAS (CITY OF),"87701, Las Vegas, New Mexico",87701,New Mexico,Region 6,Community water system,18044,LAS VEGAS,San Miguel,32,80,16,-105.226756,35.590525,-105.226756,35.590525,-106.080756,-104.372756,34.736525,36.444525
NM3520103,CUMBERLAND COOPERATIVE WUA,"88202, Roswell, New Mexico",88202,New Mexico,Region 6,Community water system,712,ROSWELL,Chaves,9,7,18,-104.525562,33.397211,-104.525562,33.397211,-104.530562,-104.520562,33.392211,33.402211
NM3500913,COWBOY JUNCTION CHURCH,"88240, Hobbs, New Mexico",88240,New Mexico,Region 6,Transient non-community system,950,HOBBS,Lea,3,10,2,-103.135262,32.704291,-103.135262,32.704291,-103.782262,-102.488262,32.057291,33.351291
NM3590020,GLENRIO HIGHWAY REST AREA,"88435, Puerta D Luna, New Mexico",88435,New Mexico,Region 6,Transient non-community system,250,TUCUMCARI,Quay,8,4,18,-104.684642,34.938831,-104.684642,34.938831,-105.186642,-104.182642,34.436831,35.440831
NM3598426,SANTA FE TENNIS AND SWIM CLUB,"87505, Santa Fe, New Mexico",87505,New Mexico,Region 6,Transient non-community system,50,SANTA FE,Santa Fe,5,17,8,-105.942332,35.676137,-105.942332,35.676137,-106.084332,-105.800332,35.534137,35.818137
NM3590010,PAJARITO REST AREA - WEST BOUND,"88435, Puerta D Luna, New Mexico",88435,New Mexico,Region 6,Transient non-community system,475,SANTA ROSA,Guadalupe,6,0,10,-104.684642,34.938831,-104.684642,34.938831,-105.186642,-104.182642,34.436831,35.440831
NM3500232,HI MESA ESTATES WATER COOP,"87031, Los Lunas, New Mexico",87031,New Mexico,Region 6,Community water system,206,LOS LUNAS,Valencia,9,37,9,-106.729521,34.802547,-106.729521,34.802547,-107.026521,-106.432521,34.505547,35.099547
NM3527405,GRADY WATER SYSTEM,"88120, Grady, New Mexico",88120,New Mexico,Region 6,Community water system,207,GRADY,Curry,7,6,23,-103.317569,34.818665,-103.317569,34.818665,-103.570569,-103.064569,34.565665,35.071665
NM3524832,RIO COMMUNITIES WATER SYSTEM,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Community water system,5343,BELEN,Valencia,9,11,18,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3530827,ELEPHANT BUTTE WATER SYSTEM,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Community water system,2937,ELEPHANT BUTTE,Sierra,12,5,18,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3532032,MEADOW LAKE WATER SYSTEM,"87935, Elephant Btte, New Mexico",87935,New Mexico,Region 6,Community water system,2656,LOS LUNAS,Valencia,10,186,18,-107.228572,33.18794,-107.228572,33.18794,-107.259572,-107.197572,33.15694,33.21894
NM3504626,GLORIETA CAMPS,"87535, Glorieta, New Mexico",87535,New Mexico,Region 6,Community water system,2060,GLORIETA,Santa Fe,12,30,15,-105.724811,35.55553,-105.724811,35.55553,-105.959811,-105.489811,35.32053,35.79053
NM3590009,CLIFF SCHOOL,"88028, Cliff, New Mexico",88028,New Mexico,Region 6,Non-Transient non-community system,300,CLIFF,Grant,21,26,17,-108.612702,32.95916,-108.612702,32.95916,-108.861702,-108.363702,32.71016,33.20816
NM3562719,HOLLOMAN AIR FORCE BASE,"88330, Holloman Air Force Base, New Mexico",88330,New Mexico,Region 6,Community water system,13000,HOLLOMAN AIR FORCE BASE,Otero,32,77,17,-106.072753,32.835586,-106.072753,32.835586,-106.136753,-106.008753,32.771586,32.899586
NM3518325,PECOS WATER SYSTEM,"87552, Pecos, New Mexico",87552,New Mexico,Region 6,Community water system,2133,PECOS,San Miguel,18,53,21,-105.675616,35.574356,-105.675616,35.574356,-105.912616,-105.438616,35.337356,35.811356
NM3590324,CHACO CULTURE NATIONAL HISTORIC PARK,"87037, Nageezi, New Mexico",87037,New Mexico,Region 6,Non-Transient non-community system,250,NAGEEZI,San Juan,5,49,15,-107.684385,36.248459,-107.684385,36.248459,-108.197385,-107.171385,35.735459,36.761459
NM3594226,BLACK CANYON CAMPGROUND USFS SNF,"87532, Espanola, New Mexico",87532,New Mexico,Region 6,Transient non-community system,50,SANTA FE,Santa Fe,8,18,6,-106.081791,35.993625,-106.081791,35.993625,-106.340791,-105.822791,35.734625,36.252625
NM3514127,HILLSBORO MDWCA,"88042, Hillsboro, New Mexico",88042,New Mexico,Region 6,Community water system,186,HILLSBORO,Sierra,9,10,19,-107.709224,32.916493,-107.709224,32.916493,-108.119224,-107.299224,32.506493,33.326493
NM3590710,ANTON CHICO REST AREA  EAST BOUND,"87701, Las Vegas, New Mexico",87701,New Mexico,Region 6,Transient non-community system,450,SANTA ROSA,Guadalupe,12,5,16,-105.226756,35.590525,-105.226756,35.590525,-106.080756,-104.372756,34.736525,36.444525
NM3590210,ANTON CHICO REST AREA  WEST BOUND,"87701, Las Vegas, New Mexico",87701,New Mexico,Region 6,Transient non-community system,450,SANTA ROSA,Guadalupe,9,4,15,-105.226756,35.590525,-105.226756,35.590525,-106.080756,-104.372756,34.736525,36.444525
NM3556109,RIO DE ARENAS,"87062, Veguita, New Mexico",87062,New Mexico,Region 6,Community water system,195,SILVER CITY,Grant,13,78,18,-106.710461,34.45514,-106.710461,34.45514,-106.861461,-106.559461,34.30414,34.60614
NM3590330,MANZANO MOUNTAIN STATE PARK,"87107, Los Ranchos De Albuquerque, New Mexico",87107,New Mexico,Region 6,Transient non-community system,125,TAJIQUE,Torrance,5,19,11,-106.641457,35.138527,-106.641457,35.138527,-106.687457,-106.595457,35.092527,35.184527
NM3590317,MANUELITO REST AREA,"87021, Milan, New Mexico",87021,New Mexico,Region 6,Transient non-community system,2501,GALLUP,McKinley,6,4,7,-107.892103,35.172095,-107.892103,35.172095,-107.912103,-107.872103,35.152095,35.192095
NM3598613,CONOCOPHILLIPS  MALJAMAR,"15 W London Rd, Loving, New Mexico, 88256",88256,New Mexico,Region 6,Non-Transient non-community system,35,LOVINGTON,Lea,13,11,7,-104.106815,32.297945,-104.106815,32.297945,-104.116815,-104.096815,32.287945,32.307945
NM3597429,LAMA FOUNDATION,"87728, Maxwell, New Mexico",87728,New Mexico,Region 6,Transient non-community system,25,SAN CRISTOBAL,Taos,5,22,8,-104.547321,36.540146,-104.547321,36.540146,-104.791321,-104.303321,36.296146,36.784146
NM3575501,UNIVERSITY OF NEW MEXICO,"87131, Albuquerque, New Mexico",87131,New Mexico,Region 6,Community water system,35000,ALBUQUERQUE,Bernalillo,9,46,11,-106.619342,35.08915,-106.619342,35.08915,-106.624342,-106.614342,35.08415,35.09415
NM3500529,SANCHEZ MOBILE HOME PARK,"87176, Albuquerque, New Mexico",87176,New Mexico,Region 6,Community water system,80,EL PRADO,Taos,4,23,7,-106.598162,35.107621,-106.598162,35.107621,-106.603162,-106.593162,35.102621,35.112621
NM3503521,VALLECITOS MDWCA,"87581, Vallecitos, New Mexico",87581,New Mexico,Region 6,Community water system,92,VALLECITOS,Rio Arriba,6,185,39,-106.112608,36.503591,-106.112608,36.503591,-106.604608,-105.620608,36.011591,36.995591
NM3511701,TIERRA WEST ESTATES MHP,"87121, Albuquerque, New Mexico",87121,New Mexico,Region 6,Community water system,1210,ALBUQUERQUE,Bernalillo,6,58,10,-106.713962,35.09587,-106.713962,35.09587,-107.083962,-106.343962,34.72587,35.46587
NM3533526,CUATRO VILLAS MDWCA,"87567, Santa Cruz, New Mexico",87567,New Mexico,Region 6,Community water system,420,ESPANOLA,Santa Fe,8,95,18,-106.021796,35.991936,-106.021796,35.991936,-106.085796,-105.957796,35.927936,36.055936
