PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
IA7078815,WAHKONSA COUNTRY CLUB,"52747, Durant, Iowa",52747,Iowa,Region 7,Transient non-community system,60,DURANT,Cedar,5,22,10,-90.909882,41.60085,-90.909882,41.60085,-90.996882,-90.822882,41.51385,41.68785
IA3198799,SNK GAS AND FOOD LLC,"52079, Zwingle, Iowa",52079,Iowa,Region 7,Transient non-community system,50,ZWINGLE,Jackson,8,32,7,-90.687081,42.294851,-90.687081,42.294851,-90.806081,-90.568081,42.175851,42.413851
IA4337201,LOGAN-MISSOURI VALLEY COUNTRY CLUB,"51546, Logan, Iowa",51546,Iowa,Region 7,Transient non-community system,178,LOGAN,Harrison,5,23,6,-95.791582,41.64446,-95.791582,41.64446,-96.005582,-95.577582,41.43046,41.85846
IA8215325,DEER VALLEY HOMEOWNERS ASSOC,"52726, Blue Grass, Iowa",52726,Iowa,Region 7,Community water system,44,BLUE GRASS,Scott,5,5,9,-90.763782,41.509791,-90.763782,41.509791,-90.881782,-90.645782,41.391791,41.627791
IA9433203,COMMUNITY ORCHARD,"50501, Fort Dodge, Iowa",50501,Iowa,Region 7,Transient non-community system,154,FORT DODGE,Webster,7,1,21,-94.181632,42.50691,-94.181632,42.50691,-94.392632,-93.970632,42.29591,42.71791
IA3102001,ASBURY MUNICIPAL WATER SYSTEM,"52002, Dubuque, Iowa",52002,Iowa,Region 7,Community water system,4545,ASBURY,Dubuque,29,0,7,-90.727475,42.506231,-90.727475,42.506231,-90.844475,-90.610475,42.389231,42.623231
IA9661201,JACKSON HEIGHTS GOLF COURSE,"52171, Jackson Junction, Iowa",52171,Iowa,Region 7,Transient non-community system,72,JACKSON JUNCTION,Winneshiek,5,6,20,-92.033832,43.059211,-92.033832,43.059211,-92.187832,-91.879832,42.905211,43.213211
IA9433349,DEERWOOD ESTATES UTILITIES,"50501, Fort Dodge, Iowa",50501,Iowa,Region 7,Community water system,195,FORT DODGE,Webster,14,7,9,-94.181632,42.50691,-94.181632,42.50691,-94.392632,-93.970632,42.29591,42.71791
IA3126208,DUBUQUE SPORTS COMPLEX,"52003, Dubuque, Iowa",52003,Iowa,Region 7,Transient non-community system,400,DUBUQUE,Dubuque,6,25,8,-90.67274,42.482608,-90.67274,42.482608,-90.78674,-90.55874,42.368608,42.596608
IA0607013,BLAIRSTOWN WATER SUPPLY,"52209, Blairstown, Iowa",52209,Iowa,Region 7,Community water system,725,BLAIRSTOWN,Benton,9,7,8,-92.083002,41.905651,-92.083002,41.905651,-92.164002,-92.002002,41.824651,41.986651
IA9778401,DOROTHY PECAUT NATURE CENTER,"51109, Sioux City, Iowa",51109,Iowa,Region 7,Transient non-community system,208,SIOUX CITY,Woodbury,7,0,8,-96.480312,42.51637,-96.480312,42.51637,-96.613312,-96.347312,42.38337,42.64937
IA4349801,SMALLS FRUIT FARM INC,"51557, Mondamin, Iowa",51557,Iowa,Region 7,Transient non-community system,26,MONDAMIN,Harrison,5,5,6,-96.018952,41.710571,-96.018952,41.710571,-96.151952,-95.885952,41.577571,41.843571
IA7048001,MUSCATINE POWER & WATER,"52761, Muscatine, Iowa",52761,Iowa,Region 7,Community water system,24386,MUSCATINE,Muscatine,71,1,10,-91.048482,41.426171,-91.048482,41.426171,-91.298482,-90.798482,41.176171,41.676171
IA7048308,HILLTOP ROAD ASSOCIATION #2,"52761, Muscatine, Iowa",52761,Iowa,Region 7,Community water system,55,MUSCATINE,Muscatine,7,14,9,-91.048482,41.426171,-91.048482,41.426171,-91.298482,-90.798482,41.176171,41.676171
