PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
LA2103518,SOCIAL SECURITY ADMIN OFFICE,"23225, N Chesterfld, Virginia",23225,Louisiana,Region 6,Transient non-community system,100,,St. Tammany Parish,4,0,1,-77.483301,37.516207,-77.483301,37.516207,-77.553301,-77.413301,37.446207,37.586207
LA1027003,HOMER WATER SYSTEM,"71040, Homer, Louisiana",71040,Louisiana,Region 6,Community water system,3427,,Claiborne Parish,14,33,12,-93.057481,32.790556,-93.057481,32.790556,-93.389481,-92.725481,32.458556,33.122556
LA1021003,COLUMBIA HEIGHTS WATER DISTRICT,"71418, Columbia, Louisiana",71418,Louisiana,Region 6,Community water system,1965,,Caldwell Parish,13,1,20,-92.095686,32.076677,-92.095686,32.076677,-92.372686,-91.818686,31.799677,32.353677
LA2101032,COMPASS MINERALS LA,"70569, Lydia, Louisiana",70569,Louisiana,Region 6,Transient non-community system,156,,St. Mary Parish,6,3,9,-91.761702,29.963031,-91.761702,29.963031,-91.766702,-91.756702,29.958031,29.968031
LA2053010,LACASSINE RV PARK WATER SYSTEM,"70605, Lake Charles, Louisiana",70605,Louisiana,Region 6,Transient non-community system,670,,Jefferson Davis Parish,7,0,5,-93.26326,30.168785,-93.26326,30.168785,-93.38026,-93.14626,30.051785,30.285785
LA2005034,SHELL CHEMICAL COMPANY,"70734, Geismar, Louisiana",70734,Louisiana,Region 6,Non-Transient non-community system,1050,,Ascension Parish,6,22,24,-90.986442,30.254581,-90.986442,30.254581,-91.119442,-90.853442,30.121581,30.387581
LA2091034,BEBOS CASINO,"70422, Montpelier, Louisiana",70422,Louisiana,Region 6,Transient non-community system,50,,St. Helena Parish,4,0,3,-90.510211,30.725061,-90.510211,30.725061,-90.770211,-90.250211,30.465061,30.985061
LA2103390,RUSSELLS QUICK STOP,"70445, Lacombe, Louisiana",70445,Louisiana,Region 6,Transient non-community system,750,,St. Tammany Parish,4,1,5,-89.973086,30.332514,-89.973086,30.332514,-90.147086,-89.799086,30.158514,30.506514
LA1127002,VILLAGE OF CALVIN WATER SYSTEM,"71410, Calvin, Louisiana",71410,Louisiana,Region 6,Community water system,591,,Winn Parish,17,183,18,-92.777351,31.96519,-92.777351,31.96519,-92.795351,-92.759351,31.94719,31.98319
LA1043008,SOUTH GRANT WATER CORPORATION,"71407, Bentley, Louisiana",71407,Louisiana,Region 6,Community water system,5289,,Grant Parish,34,4,18,-92.496208,31.517027,-92.496208,31.517027,-92.567208,-92.425208,31.446027,31.588027
LA1103023,MANDEVILLE WATER SUPPLY,"70448, Mandeville, Louisiana",70448,Louisiana,Region 6,Community water system,13000,,St. Tammany Parish,22,5,19,-90.066308,30.362573,-90.066308,30.362573,-90.190308,-89.942308,30.238573,30.486573
LA2095009,GATORS DEN CAJUN CAFE,"70421, Akers, Louisiana",70421,Louisiana,Region 6,Transient non-community system,30,,St. John the Baptist Parish,4,7,21,-90.402596,30.29128,-90.402596,30.29128,-90.508596,-90.296596,30.18528,30.39728
LA2095040,BEACON LOUNGE,"70421, Akers, Louisiana",70421,Louisiana,Region 6,Transient non-community system,25,,St. John the Baptist Parish,4,2,21,-90.402596,30.29128,-90.402596,30.29128,-90.508596,-90.296596,30.18528,30.39728
LA1069004,GOLDONNA WATER SYSTEM,"71031, Goldonna, Louisiana",71031,Louisiana,Region 6,Community water system,435,,Natchitoches Parish,12,8,10,-92.909902,32.020022,-92.909902,32.020022,-93.078902,-92.740902,31.851022,32.189022
LA2045057,MA  PATOUT & SON SUGAR MILL WATER SYSTEM,"70544, Jeanerette, Louisiana",70544,Louisiana,Region 6,Non-Transient non-community system,155,,Iberia Parish,11,8,29,-91.670838,29.915929,-91.670838,29.915929,-91.915838,-91.425838,29.670929,30.160929
LA2117195,COCONUTZ DAIQUIRIES,"39470, Poplarville, Mississippi",39470,Louisiana,Region 6,Transient non-community system,30,,Washington Parish,4,1,3,-89.532809,30.841592,-89.532809,30.841592,-89.835809,-89.229809,30.538592,31.144592
LA1055017,LAFAYETTE UTILITIES WATER SYSTEM,"70502, Lafayette, Louisiana",70502,Louisiana,Region 6,Community water system,175566,,Lafayette Parish,54,1,68,-92.014911,30.226721,-92.014911,30.226721,-92.019911,-92.009911,30.221721,30.231721
LA2015009,WILSON'S STEAK AND SEAFOOD,"71023, Doyline, Louisiana",71023,Louisiana,Region 6,Transient non-community system,50,,Bossier Parish,6,16,10,-93.408881,32.533442,-93.408881,32.533442,-93.543881,-93.273881,32.398442,32.668442
LA2103503,VINTAGE COURT,"70433, Covington, Louisiana",70433,Louisiana,Region 6,Transient non-community system,200,,St. Tammany Parish,4,0,4,-90.098916,30.478143,-90.098916,30.478143,-90.243916,-89.953916,30.333143,30.623143
LA1113019,VILLAGE OF MAURICE WATER SYSTEM,"70555, Maurice, Louisiana",70555,Louisiana,Region 6,Community water system,1815,,Vermilion Parish,10,10,23,-92.120361,30.108506,-92.120361,30.108506,-92.242361,-91.998361,29.986506,30.230506
LA2103451,GOODBEE QUICKSTOP,"70460, Slidell, Louisiana",70460,Louisiana,Region 6,Transient non-community system,100,,St. Tammany Parish,3,9,5,-89.788738,30.290854,-89.788738,30.290854,-89.885738,-89.691738,30.193854,30.387854
LA1117003,RURAL FRANKLINTON WATER,"70438, Sheridan, Louisiana",70438,Louisiana,Region 6,Community water system,3450,,Washington Parish,12,20,10,-90.152332,30.849948,-90.152332,30.849948,-90.386332,-89.918332,30.615948,31.083948
LA1119011,GERMANTOWN WATER SYSTEM,"71058, Minden, Louisiana",71058,Louisiana,Region 6,Community water system,1410,,Webster Parish,19,19,13,-93.286002,32.61518,-93.286002,32.61518,-93.291002,-93.281002,32.61018,32.62018
LA1019048,TOWN OF VINTON WATER SYSTEM,"70668, Vinton, Louisiana",70668,Louisiana,Region 6,Community water system,4494,,Calcasieu Parish,10,4,17,-93.581712,30.19228,-93.581712,30.19228,-93.732712,-93.430712,30.04128,30.34328
LA1077045,POINTE COUPEE WWKS DISTRICT 2- BATCHELOR,"70760, New Roads, Louisiana",70760,Louisiana,Region 6,Community water system,960,,Pointe Coupee Parish,8,6,13,-91.435042,30.698891,-91.435042,30.698891,-91.572042,-91.298042,30.561891,30.835891
