PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
SC4060006,PALMETTO PARK (4060006),"212 Polo Hill Rd, Columbia, South Carolina, 29223",29223,South Carolina,Region 4,Community water system,132,COLUMBIA,Richland,3,20,30,-80.902279,34.100565,-80.902541,34.10066,-80.903279,-80.901279,34.099565,34.101565
SC3770809,MOUNTAIN REST CABINS C/G (3770809),"175 Homeland Dr, Mountain Rest, South Carolina, 29664",29664,South Carolina,Region 4,Transient non-community system,60,,Oconee,2,0,4,-83.128417,34.829935,-83.128601,34.83012,-83.129417,-83.127417,34.828935,34.830935
SC0272009,GENTRY BARBE Q BARN (0272009),"504 Wineberry Ln, North Augusta, South Carolina, 29841",29841,South Carolina,Region 4,Transient non-community system,75,,Aiken,2,0,6,-81.897771,33.56128,-81.897761,33.56128,-81.898771,-81.896771,33.56028,33.56228
SC0870922,WRIGHTS GROCERY (SC0870922),"1605 Old Highway 6, Cross, South Carolina, 29436",29436,South Carolina,Region 4,Transient non-community system,26,CROSS,Berkeley,2,4,11,-80.185839,33.362084,-80.186021,33.36163,-80.186839,-80.184839,33.361084,33.363084
SC3072000,THE COUNTRY CAFE (3072000),"12439 Highway 39, Cross Hill, South Carolina, 29332",29332,South Carolina,Region 4,Transient non-community system,26,,Laurens,2,3,8,-81.946393,34.276104,-81.945401,34.27642,-81.947393,-81.945393,34.275104,34.277104
SC1510004,WALTERBORO CITY OF (1510004),"29488, Ritter, South Carolina",29488,South Carolina,Region 4,Community water system,11689,WALTERBORO,Colleton,39,12,33,-80.657472,32.899011,-80.657472,32.899011,-80.851472,-80.463472,32.705011,33.093011
SC1410004,TURBEVILLE TOWN OF (1410004),"29162, Turbeville, South Carolina",29162,South Carolina,Region 4,Community water system,1459,TURBEVILLE,Clarendon,6,3,44,-80.012221,33.886528,-80.012221,33.886528,-80.091221,-79.933221,33.807528,33.965528
SC1470908,SHOP AND SAVE OF EFFINGHAM (SC1470908),"29111, New Zion, South Carolina",29111,South Carolina,Region 4,Transient non-community system,26,,Clarendon,2,2,10,-80.030991,33.815979,-80.030991,33.815979,-80.149991,-79.911991,33.696979,33.934979
SC0750026,WELLS EAST S/D (0750026),"29226, Columbia, South Carolina",29226,South Carolina,Region 4,Community water system,60,HILTON HEAD ISLAND,Beaufort,3,8,27,-81.105321,34.034681,-81.105321,34.034681,-81.110321,-81.100321,34.029681,34.039681
SC4672013,HOME TOWN ROOTS (SC4672013),"29743, Smyrna, South Carolina",29743,South Carolina,Region 4,Transient non-community system,25,CLOVER,York,2,4,9,-81.374967,35.056958,-81.374967,35.056958,-81.488967,-81.260967,34.942958,35.170958
SC4060032,LAKEWOOD MHP (4060032),"29206, Columbia, South Carolina",29206,South Carolina,Region 4,Community water system,110,COLUMBIA,Richland,4,41,31,-80.943163,34.037041,-80.943163,34.037041,-80.992163,-80.894163,33.988041,34.086041
SC4060024,PINE VALLEY COMMUNITY (4060024),"29206, Columbia, South Carolina",29206,South Carolina,Region 4,Community water system,20,COLUMBIA,Richland,4,33,33,-80.943163,34.037041,-80.943163,34.037041,-80.992163,-80.894163,33.988041,34.086041
SC4060008,WINSOR VALLEY MHP (4060008),"29206, Columbia, South Carolina",29206,South Carolina,Region 4,Community water system,68,COLUMBIA,Richland,3,38,27,-80.943163,34.037041,-80.943163,34.037041,-80.992163,-80.894163,33.988041,34.086041
SC0970800,SWEETWATER LAKE (0970800),"58 Campground Trl, Saint Matthews, South Carolina, 29135",29135,South Carolina,Region 4,Transient non-community system,25,ST. MATTHEWS,Calhoun,2,2,23,-80.901271,33.624929,-80.897681,33.62226,-80.902271,-80.900271,33.623929,33.625929
SC4670913,CHINA GARDEN FOOD EXPRESS (4670913),"4605 York Hwy, Rock Hill, South Carolina, 29732",29732,South Carolina,Region 4,Transient non-community system,100,YORK,York,2,0,16,-81.132816,34.958136,-81.133601,34.95726,-81.133816,-81.131816,34.957136,34.959136
SC4660093,DUNCAN MHP (4660093),"2385 Ferncliff Rd, Rock Hill, South Carolina, 29732",29732,South Carolina,Region 4,Community water system,60,ROCK HILL,York,2,4,23,-81.045497,34.970342,-81.045151,34.97017,-81.046497,-81.044497,34.969342,34.971342
SC3970300,TABLE ROCK RESORT (SC3970300),"29640, Easley, South Carolina",29640,South Carolina,Region 4,Community water system,26,,Pickens,7,4,20,-82.606191,34.827431,-82.606191,34.827431,-82.780191,-82.432191,34.653431,35.001431
SC1880001,DCWA KNIGHTSVILLE-RO UNIT (1880001),"29484, Summerville, South Carolina",29484,South Carolina,Region 4,Transient non-community system,26,,Dorchester,3,0,11,-80.168941,33.02143,-80.168941,33.02143,-80.173941,-80.163941,33.01643,33.02643
SC1850009,DCWA CALOMET VALLEY (1850009),"29484, Summerville, South Carolina",29484,South Carolina,Region 4,Community water system,261,SUMMERVILLE,Dorchester,3,0,13,-80.168941,33.02143,-80.168941,33.02143,-80.173941,-80.163941,33.01643,33.02643
SC1820007,DCWA CONOFLOW (1820007),"29484, Summerville, South Carolina",29484,South Carolina,Region 4,Non-Transient non-community system,150,ST. GEORGE,Dorchester,4,0,20,-80.168941,33.02143,-80.168941,33.02143,-80.173941,-80.163941,33.01643,33.02643
SC1820003,DCWA TRANQUIL ACRES (1820003),"29484, Summerville, South Carolina",29484,South Carolina,Region 4,Community water system,838,LADSON,Dorchester,8,0,22,-80.168941,33.02143,-80.168941,33.02143,-80.173941,-80.163941,33.01643,33.02643
SC1820002,DCWA REEVESVILLE (1820002),"29484, Summerville, South Carolina",29484,South Carolina,Region 4,Community water system,232,REEVESVILLE,Dorchester,4,0,22,-80.168941,33.02143,-80.168941,33.02143,-80.173941,-80.163941,33.01643,33.02643
SC1820001,DCWA KNIGHTSVILLE (1820001),"29484, Summerville, South Carolina",29484,South Carolina,Region 4,Community water system,23513,SUMMERVILLE,Dorchester,22,4,22,-80.168941,33.02143,-80.168941,33.02143,-80.173941,-80.163941,33.01643,33.02643
SC4660111,HENSON MHP (4660111),"300 N Dakota St, Charlotte, North Carolina, 28216",28216,South Carolina,Region 4,Community water system,65,CATAWBA,York,2,3,20,-80.879766,35.269246,-80.879766,35.269246,-80.889766,-80.869766,35.259246,35.279246
SC4679001,PALMETTO VET CLINIC (SC4679001),"6000 McConnells Hwy, McConnells, South Carolina, 29726",29726,South Carolina,Region 4,Transient non-community system,26,,York,2,0,7,-81.217162,34.867324,-81.216021,34.86705,-81.218162,-81.216162,34.866324,34.868324
SC1830007,SHOWA DENKA INC (SC1830007),"29472, Ridgeville, South Carolina",29472,South Carolina,Region 4,Non-Transient non-community system,230,HARLEYVILLE,Dorchester,5,1,16,-80.314794,33.094242,-80.314794,33.094242,-80.555794,-80.073794,32.853242,33.335242
SC3950008,GAULEY FALLS 2 4 5 6 (3950008),"29640, Easley, South Carolina",29640,South Carolina,Region 4,Community water system,34,PICKENS,Pickens,3,0,4,-82.606191,34.827431,-82.606191,34.827431,-82.780191,-82.432191,34.653431,35.001431
SC3950004,GAULEY FALLS W/S (SC3950004),"29640, Easley, South Carolina",29640,South Carolina,Region 4,Community water system,36,PICKENS,Pickens,2,18,36,-82.606191,34.827431,-82.606191,34.827431,-82.780191,-82.432191,34.653431,35.001431
SC4370677,CAMP MAC BOYKIN (SC4370677),"29150, Sumter, South Carolina",29150,South Carolina,Region 4,Transient non-community system,60,PINEWOOD,Sumter,5,6,24,-80.346968,33.92109,-80.346968,33.92109,-80.496968,-80.196968,33.77109,34.07109
SC2570908,HAMPTON CO INDUSTRIAL SITE  (SC2570908),"29924, Hampton, South Carolina",29924,South Carolina,Region 4,Non-Transient non-community system,90,EARLY BRANCH,Hampton,4,7,11,-81.113952,32.868017,-81.113952,32.868017,-81.237952,-80.989952,32.744017,32.992017
SC0310004,FAIRFAX TOWN OF (SC0310004),"29827, Fairfax, South Carolina",29827,South Carolina,Region 4,Community water system,1962,,Allendale,8,11,45,-81.239462,32.958582,-81.239462,32.958582,-81.475462,-81.003462,32.722582,33.194582
SC1070987,COTTAGE THE (SC1070987),"29429, Awendaw, South Carolina",29429,South Carolina,Region 4,Transient non-community system,26,,Charleston,2,3,5,-79.626387,33.029512,-79.626387,33.029512,-79.805387,-79.447387,32.850512,33.208512
SC0170105,DIAMOND HILL SCHOOL (SC0170105),"400 Greenville St, Abbeville, South Carolina, 29620",29620,South Carolina,Region 4,Non-Transient non-community system,335,,Abbeville,3,8,11,-82.380878,34.185539,-82.379991,34.18551,-82.381878,-82.379878,34.184539,34.186539
SC1080038,DEWEES ISLAND RO DIS STA (1080038),"29451, Isle Of Palms, South Carolina",29451,South Carolina,Region 4,Transient non-community system,26,,Charleston,3,0,11,-79.726093,32.809235,-79.726093,32.809235,-79.814093,-79.638093,32.721235,32.897235
SC1050011,DEWEES UTILITIES (SC1050011),"29451, Isle Of Palms, South Carolina",29451,South Carolina,Region 4,Community water system,37,,Charleston,6,5,16,-79.726093,32.809235,-79.726093,32.809235,-79.814093,-79.638093,32.721235,32.897235
SC3050013,SUNSET POINTE S/D (3050013),"204 Stonebury Dr, Simpsonville, South Carolina, 29680",29680,South Carolina,Region 4,Community water system,60,WATERLOO,Laurens,2,20,23,-82.27002,34.694079,-82.269841,34.69396,-82.27102,-82.26902,34.693079,34.695079
SC2110012,COWARD TOWN OF (SC2110012),"29530, Coward, South Carolina",29530,South Carolina,Region 4,Community water system,2120,COWARD,Florence,8,2,31,-79.747304,33.976338,-79.747304,33.976338,-79.834304,-79.660304,33.889338,34.063338
SC3410002,CLIO TOWN OF (SC3410002),"29525, Clio, South Carolina",29525,South Carolina,Region 4,Community water system,733,CLIO,Marlboro,6,5,50,-79.544252,34.57791,-79.544252,34.57791,-79.669252,-79.419252,34.45291,34.70291
SC4060038,ASHLEY ACRES INC (4060038),"128 Grant Rd, Hopkins, South Carolina, 29061",29061,South Carolina,Region 4,Community water system,64,HOPKINS,Richland,6,16,26,-80.8676,33.980493,-80.867191,33.98043,-80.8686,-80.8666,33.979493,33.981493
SC3750008,ISAQUEENA POINT UTIL SYS (SC3750008),"29657, Liberty, South Carolina",29657,South Carolina,Region 4,Community water system,36,SALEM,Oconee,4,14,30,-82.692062,34.785821,-82.692062,34.785821,-82.806062,-82.578062,34.671821,34.899821
SC4410002,JONESVILLE TOWN OF (4410002),"29353, Jonesville, South Carolina",29353,South Carolina,Region 4,Community water system,1904,JONESVILLE,Union,3,5,32,-81.682468,34.835399,-81.682468,34.835399,-81.907468,-81.457468,34.610399,35.060399
SC3070853,SKIPPER'S LANDING (3070853),"3401 Wade Hampton Blvd, Taylors, South Carolina, 29687",29687,South Carolina,Region 4,Transient non-community system,34,CROSS HILL,Laurens,2,9,13,-82.313347,34.919225,-82.313891,34.91979,-82.314347,-82.312347,34.918225,34.920225
SC0150006,NANCE S/D #2 (0150006),"1612 Flat Rock Rd, Abbeville, South Carolina, 29620",29620,South Carolina,Region 4,Transient non-community system,18,ANTREVILLE,Abbeville,2,3,20,-82.523922,34.245459,-82.523922,34.245459,-82.533922,-82.513922,34.235459,34.255459
SC1030801,MARVIN'S MEATS (1030801),"29449, Meggett, South Carolina",29449,South Carolina,Region 4,Transient non-community system,26,HOLLYWOOD,Charleston,2,1,19,-80.157687,32.758615,-80.157687,32.758615,-80.434687,-79.880687,32.481615,33.035615
SC0973000,COUNTRY CLEAR INC (SC0973000),"389 Old Sandy Run Rd, Gaston, South Carolina, 29053",29053,South Carolina,Region 4,Transient non-community system,26,GASTON,Calhoun,3,0,11,-80.996953,33.809394,-80.996981,33.80911,-80.997953,-80.995953,33.808394,33.810394
SC1470109,WILLOWGLEN ACADEMY (1470109),"1399 Harmony Camp Rd, Greeleyville, South Carolina, 29056",29056,South Carolina,Region 4,Non-Transient non-community system,62,GREELEYVILLE,Clarendon,3,20,18,-80.020276,33.688838,-80.020411,33.68946,-80.021276,-80.019276,33.687838,33.689838
SC1570928,BROXTON BRIDGE PLANTATION BNB (1570928),"29081, Ehrhardt, South Carolina",29081,South Carolina,Region 4,Transient non-community system,26,EHRHARDT,Colleton,2,1,5,-81.012137,33.094862,-81.012137,33.094862,-81.139137,-80.885137,32.967862,33.221862
SC1570805,BROXTON BRIDGE PLANTATION CG (1570805),"29081, Ehrhardt, South Carolina",29081,South Carolina,Region 4,Transient non-community system,26,EHRHARDT,Colleton,2,0,5,-81.012137,33.094862,-81.012137,33.094862,-81.139137,-80.885137,32.967862,33.221862
SC1572002,SUBWAY-COTTAGEVILLE (1572002),"29435, Cottageville, South Carolina",29435,South Carolina,Region 4,Transient non-community system,100,COTTAGEVILLE,Colleton,2,0,7,-80.476214,32.93414,-80.476214,32.93414,-80.612214,-80.340214,32.79814,33.07014
SC2250007,PENINSULA AT INLET POINT (2250007),"29585, N Litchfield, South Carolina",29585,South Carolina,Region 4,Transient non-community system,30,PAWLEYS ISLAND,Georgetown,3,0,8,-79.144079,33.424213,-79.144079,33.424213,-79.244079,-79.044079,33.324213,33.524213
SC1570801,RIVER REST CG (1570801),"11174 Sidneys Rd, Round O, South Carolina, 29474",29474,South Carolina,Region 4,Transient non-community system,18,ROUND O,Colleton,4,0,0,-80.522916,33.049465,-80.522271,33.04919,-80.523916,-80.521916,33.048465,33.050465
