State,County,Farms with direct sales (%) 2012 (PCT_LOCLFARM12),Units,FIPS,FID
Georgia,McDuffie,4.807692307692308,Percent,13189.0,868
Georgia,McIntosh,14.285714285714285,Percent,13191.0,871
Georgia,Macon,3.584229390681003,Percent,13193.0,874
Georgia,Madison,7.38255033557047,Percent,13195.0,875
Georgia,Marion,6.403940886699508,Percent,13197.0,877
Georgia,Meriwether,4.745762711864407,Percent,13199.0,879
Georgia,Miller,4.371584699453552,Percent,13201.0,881
Georgia,Mitchell,1.805869074492099,Percent,13205.0,883
Georgia,Monroe,7.103825136612022,Percent,13207.0,885
Georgia,Montgomery,2.1834061135371177,Percent,13209.0,887
Georgia,Morgan,4.195804195804196,Percent,13211.0,890
Georgia,Murray,3.75,Percent,13213.0,892
Georgia,Muscogee,0.0,Percent,13215.0,896
Georgia,Newton,7.017543859649122,Percent,13217.0,899
Georgia,Oconee,9.6,Percent,13219.0,901
Georgia,Oglethorpe,7.389162561576355,Percent,13221.0,905
Georgia,Paulding,11.971830985915492,Percent,13223.0,908
Georgia,Peach,10.526315789473683,Percent,13225.0,910
Georgia,Pickens,4.961832061068702,Percent,13227.0,912
Georgia,Pierce,4.213483146067416,Percent,13229.0,915
Georgia,Pike,7.4324324324324325,Percent,13231.0,7
Georgia,Polk,4.2492917847025495,Percent,13233.0,8
Georgia,Pulaski,6.8181818181818175,Percent,13235.0,11
Georgia,Putnam,1.2121212121212122,Percent,13237.0,13
Georgia,Quitman,0.0,Percent,13239.0,16
Georgia,Rabun,12.280701754385964,Percent,13241.0,18
Georgia,Randolph,1.5228426395939088,Percent,13243.0,23
Georgia,Richmond,4.0650406504065035,Percent,13245.0,24
Georgia,Rockdale,12.62135922330097,Percent,13247.0,28
Georgia,Schley,2.1739130434782608,Percent,13249.0,31
Georgia,Screven,4.651162790697675,Percent,13251.0,34
Georgia,Seminole,0.0,Percent,13253.0,38
Georgia,Spalding,8.914728682170542,Percent,13255.0,41
Georgia,Stephens,7.79816513761468,Percent,13257.0,45
Georgia,Stewart,0.0,Percent,13259.0,48
Georgia,Sumter,4.0650406504065035,Percent,13261.0,52
Georgia,Talbot,8.88888888888889,Percent,13263.0,57
Georgia,Taliaferro,7.2727272727272725,Percent,13265.0,60
Georgia,Tattnall,4.070796460176991,Percent,13267.0,63
Georgia,Taylor,6.25,Percent,13269.0,69
Georgia,Telfair,2.666666666666667,Percent,13271.0,75
Georgia,Terrell,3.6290322580645165,Percent,13273.0,78
Georgia,Thomas,2.457002457002457,Percent,13275.0,83
Georgia,Tift,4.56140350877193,Percent,13277.0,87
Georgia,Toombs,5.223880597014925,Percent,13279.0,91
Georgia,Towns,3.669724770642202,Percent,13281.0,95
Georgia,Treutlen,5.369127516778524,Percent,13283.0,102
Georgia,Troup,5.660377358490567,Percent,13285.0,105
Georgia,Turner,3.0534351145038165,Percent,13287.0,108
Georgia,Twiggs,6.481481481481481,Percent,13289.0,116
Georgia,Union,7.228915662650602,Percent,13291.0,120
Georgia,Upson,5.743243243243244,Percent,13293.0,123
Georgia,Walker,6.8181818181818175,Percent,13295.0,126
Georgia,Walton,5.450733752620545,Percent,13297.0,127
Georgia,Ware,3.571428571428571,Percent,13299.0,132
Georgia,Warren,1.4925373134328357,Percent,13301.0,135
Georgia,Washington,4.6568627450980395,Percent,13303.0,143
Georgia,Wayne,4.878048780487805,Percent,13305.0,147
Georgia,Webster,1.9607843137254901,Percent,13307.0,149
Georgia,Wheeler,1.4705882352941175,Percent,13309.0,154
Georgia,White,7.023411371237458,Percent,13311.0,157
Georgia,Whitfield,2.380952380952381,Percent,13313.0,159
Georgia,Wilcox,3.8356164383561646,Percent,13315.0,163
Georgia,Wilkes,3.1545741324921135,Percent,13317.0,167
Georgia,Wilkinson,7.017543859649122,Percent,13319.0,169
Georgia,Worth,1.4373716632443532,Percent,13321.0,173
Hawaii,Hawaii,18.402615600186827,Percent,15001.0,198
Hawaii,Honolulu,26.226226226226224,Percent,15003.0,234
Hawaii,Kalawao,nan,Percent,15005.0,247
Hawaii,Kauai,34.51776649746193,Percent,15007.0,261
Hawaii,Maui,31.20567375886525,Percent,15009.0,323
Idaho,Ada,18.572587185725872,Percent,16001.0,336
Idaho,Adams,9.82905982905983,Percent,16003.0,338
Idaho,Bannock,10.989010989010989,Percent,16005.0,343
Idaho,Bear Lake,6.085192697768763,Percent,16007.0,349
Idaho,Benewah,9.48905109489051,Percent,16009.0,354
Idaho,Bingham,9.644268774703557,Percent,16011.0,362
Idaho,Blaine,7.526881720430108,Percent,16013.0,371
Idaho,Boise,14.285714285714285,Percent,16015.0,380
Idaho,Bonner,19.533527696793,Percent,16017.0,387
Idaho,Bonneville,7.838745800671893,Percent,16019.0,395
Idaho,Boundary,15.945945945945947,Percent,16021.0,405
Idaho,Butte,7.009345794392523,Percent,16023.0,414
Idaho,Camas,5.263157894736842,Percent,16025.0,429
Idaho,Canyon,12.526812526812527,Percent,16027.0,441
Idaho,Caribou,8.486238532110093,Percent,16029.0,449
Idaho,Cassia,4.940119760479042,Percent,16031.0,456
Idaho,Clark,0.0,Percent,16033.0,464
Idaho,Clearwater,10.9375,Percent,16035.0,474
Idaho,Custer,4.044117647058823,Percent,16037.0,484
Idaho,Elmore,18.624641833810887,Percent,16039.0,490
Idaho,Franklin,5.515587529976019,Percent,16041.0,498
Idaho,Fremont,4.326123128119801,Percent,16043.0,502
Idaho,Gem,14.578313253012048,Percent,16045.0,510
Idaho,Gooding,7.2147651006711415,Percent,16047.0,519
Idaho,Idaho,7.660738714090288,Percent,16049.0,528
Idaho,Jefferson,5.025773195876289,Percent,16051.0,540
Idaho,Jerome,5.0,Percent,16053.0,547
Idaho,Kootenai,15.169902912621358,Percent,16055.0,552
Idaho,Latah,9.116809116809117,Percent,16057.0,559
Idaho,Lemhi,10.571428571428571,Percent,16059.0,566
Idaho,Lewis,0.9259259259259258,Percent,16061.0,574
Idaho,Lincoln,7.096774193548387,Percent,16063.0,578
Idaho,Madison,7.203389830508475,Percent,16065.0,581
Idaho,Minidoka,4.019292604501608,Percent,16067.0,585
Idaho,Nez Perce,10.69767441860465,Percent,16069.0,589
Idaho,Oneida,3.3797216699801194,Percent,16071.0,593
Idaho,Owyhee,8.304498269896193,Percent,16073.0,601
Idaho,Payette,12.366412213740457,Percent,16075.0,606
Idaho,Power,4.220779220779221,Percent,16077.0,613
Idaho,Shoshone,27.77777777777778,Percent,16079.0,621
Idaho,Teton,10.309278350515463,Percent,16081.0,627
Idaho,Twin Falls,7.187017001545596,Percent,16083.0,634
Idaho,Valley,14.529914529914532,Percent,16085.0,643
Idaho,Washington,11.806797853309481,Percent,16087.0,649
Illinois,Adams,3.3127889060092452,Percent,17001.0,650
Illinois,Alexander,2.083333333333333,Percent,17003.0,651
Illinois,Bond,2.8744326777609683,Percent,17005.0,652
Illinois,Boone,8.1419624217119,Percent,17007.0,653
Illinois,Brown,1.937046004842615,Percent,17009.0,654
Illinois,Bureau,2.9356060606060606,Percent,17011.0,2
Illinois,Calhoun,5.648535564853557,Percent,17013.0,4
Illinois,Carroll,5.443234836702955,Percent,17015.0,6
Illinois,Cass,4.260089686098654,Percent,17017.0,10
Illinois,Champaign,4.192073170731708,Percent,17019.0,12
Illinois,Christian,2.083333333333333,Percent,17021.0,14
Illinois,Clark,2.658788774002954,Percent,17023.0,19
Illinois,Clay,0.6459948320413437,Percent,17025.0,22
Illinois,Clinton,2.622950819672131,Percent,17027.0,27
Illinois,Coles,4.261363636363636,Percent,17029.0,30
Illinois,Cook,20.47244094488189,Percent,17031.0,36
Illinois,Crawford,4.674457429048414,Percent,17033.0,40
Illinois,Cumberland,3.819918144611187,Percent,17035.0,44
Illinois,DeKalb,6.931818181818182,Percent,17037.0,49
Illinois,De Witt,2.3483365949119372,Percent,17039.0,53
Illinois,Douglas,4.761904761904762,Percent,17041.0,55
Illinois,DuPage,6.756756756756757,Percent,17043.0,64
Illinois,Edgar,1.337295690936107,Percent,17045.0,66
Illinois,Edwards,1.643835616438356,Percent,17047.0,71
Illinois,Effingham,2.1505376344086025,Percent,17049.0,76
Illinois,Fayette,3.225806451612903,Percent,17051.0,79
Illinois,Ford,3.296703296703297,Percent,17053.0,81
Illinois,Franklin,5.20393811533052,Percent,17055.0,85
Illinois,Fulton,3.2989690721649487,Percent,17057.0,89
Illinois,Gallatin,1.477832512315271,Percent,17059.0,92
Illinois,Greene,1.741654571843251,Percent,17061.0,96
Illinois,Grundy,2.5522041763341066,Percent,17063.0,99
Illinois,Hamilton,1.5827338129496402,Percent,17065.0,106
Illinois,Hancock,1.834862385321101,Percent,17067.0,111
Illinois,Hardin,2.666666666666667,Percent,17069.0,113
Illinois,Henderson,0.7575757575757576,Percent,17071.0,117
Illinois,Henry,3.058994901675164,Percent,17073.0,121
Illinois,Iroquois,3.1292517006802725,Percent,17075.0,125
Illinois,Jackson,6.002554278416347,Percent,17077.0,129
Illinois,Jasper,2.307692307692308,Percent,17079.0,133
Illinois,Jefferson,2.916274694261524,Percent,17081.0,137
Illinois,Jersey,6.286836935166994,Percent,17083.0,142
Illinois,Jo Daviess,3.7433155080213902,Percent,17085.0,145
Illinois,Johnson,3.046594982078853,Percent,17087.0,152
Illinois,Kane,8.813559322033898,Percent,17089.0,156
Illinois,Kankakee,4.034229828850855,Percent,17091.0,161
Illinois,Kendall,10.43956043956044,Percent,17093.0,165
Illinois,Knox,3.2710280373831773,Percent,17095.0,166
Illinois,Lake,14.326647564469914,Percent,17097.0,170
Illinois,LaSalle,4.990524320909665,Percent,17099.0,175
Illinois,Lawrence,3.16622691292876,Percent,17101.0,177
Illinois,Lee,4.550898203592815,Percent,17103.0,180
Illinois,Livingston,4.151223128243143,Percent,17105.0,182
Illinois,Logan,3.080872913992298,Percent,17107.0,186
Illinois,McDonough,1.6216216216216217,Percent,17109.0,189
Illinois,McHenry,11.19648737650933,Percent,17111.0,192
Illinois,McLean,4.231027535258563,Percent,17113.0,193
Illinois,Macon,3.4124629080118694,Percent,17115.0,194
Illinois,Macoupin,3.5294117647058822,Percent,17117.0,196
Illinois,Madison,6.306306306306306,Percent,17119.0,199
Illinois,Marion,3.298611111111111,Percent,17121.0,201
Illinois,Marshall,4.772727272727273,Percent,17123.0,202
Illinois,Mason,2.4489795918367347,Percent,17125.0,206
Illinois,Massac,2.669902912621359,Percent,17127.0,208
Illinois,Menard,4.607046070460704,Percent,17129.0,212
Illinois,Mercer,2.237762237762238,Percent,17131.0,216
Illinois,Monroe,3.374777975133215,Percent,17133.0,219
Illinois,Montgomery,2.742409402546523,Percent,17135.0,223
Illinois,Morgan,3.6988110964332894,Percent,17137.0,225
Illinois,Moultrie,7.233273056057866,Percent,17139.0,227
Illinois,Ogle,5.662020905923345,Percent,17141.0,229
Illinois,Peoria,5.997818974918212,Percent,17143.0,233
Illinois,Perry,3.0357142857142856,Percent,17145.0,235
Illinois,Piatt,2.5821596244131455,Percent,17147.0,238
Illinois,Pike,1.0309278350515463,Percent,17149.0,241
Illinois,Pope,0.8595988538681949,Percent,17151.0,245
Illinois,Pulaski,2.1739130434782608,Percent,17153.0,248
Illinois,Putnam,2.73224043715847,Percent,17155.0,253
Illinois,Randolph,3.0264817150063053,Percent,17157.0,255
Illinois,Richland,3.6101083032490973,Percent,17159.0,259
Illinois,Rock Island,4.504504504504505,Percent,17161.0,265
Illinois,St. Clair,5.191256830601093,Percent,17163.0,269
Illinois,Saline,1.0351966873706004,Percent,17165.0,271
Illinois,Sangamon,5.952380952380952,Percent,17167.0,274
Illinois,Schuyler,1.4760147601476015,Percent,17169.0,278
Illinois,Scott,1.6853932584269662,Percent,17171.0,280
Illinois,Shelby,2.730109204368175,Percent,17173.0,283
Illinois,Stark,3.1609195402298855,Percent,17175.0,285
Illinois,Stephenson,4.6918123275068995,Percent,17177.0,290
Illinois,Tazewell,4.670912951167728,Percent,17179.0,291
Illinois,Union,6.099518459069021,Percent,17181.0,293
Illinois,Vermilion,3.3472803347280333,Percent,17183.0,296
Illinois,Wabash,0.4694835680751174,Percent,17185.0,299
Illinois,Warren,2.809917355371901,Percent,17187.0,301
Illinois,Washington,2.9601029601029603,Percent,17189.0,305
Illinois,Wayne,1.6849199663016006,Percent,17191.0,310
Illinois,White,1.718213058419244,Percent,17193.0,312
Illinois,Whiteside,4.774774774774775,Percent,17195.0,314
Illinois,Will,6.91609977324263,Percent,17197.0,320
Illinois,Williamson,4.5584045584045585,Percent,17199.0,324
Illinois,Winnebago,9.293680297397769,Percent,17201.0,325
Illinois,Woodford,8.977035490605429,Percent,17203.0,328
Indiana,Adams,4.742547425474255,Percent,18001.0,330
Indiana,Allen,5.797101449275362,Percent,18003.0,335
Indiana,Bartholomew,7.865168539325842,Percent,18005.0,342
Indiana,Benton,3.149606299212598,Percent,18007.0,179
Indiana,Blackford,4.182509505703422,Percent,18009.0,183
Indiana,Boone,7.248764415156507,Percent,18011.0,185
Indiana,Brown,8.092485549132949,Percent,18013.0,188
Indiana,Carroll,6.517311608961303,Percent,18015.0,195
Indiana,Cass,5.959302325581396,Percent,18017.0,211
Indiana,Clark,10.097087378640776,Percent,18019.0,215
Indiana,Clay,5.181347150259067,Percent,18021.0,221
Indiana,Clinton,6.365159128978225,Percent,18023.0,226
Indiana,Crawford,5.9171597633136095,Percent,18025.0,232
Indiana,Daviess,7.849056603773585,Percent,18027.0,239
Indiana,Dearborn,8.73440285204991,Percent,18029.0,242
Indiana,Decatur,4.426229508196721,Percent,18031.0,246
Indiana,DeKalb,4.978354978354979,Percent,18033.0,249
Indiana,Delaware,6.721311475409836,Percent,18035.0,252
Indiana,Dubois,4.444444444444445,Percent,18037.0,254
Indiana,Elkhart,11.078886310904872,Percent,18039.0,260
Indiana,Fayette,4.034582132564841,Percent,18041.0,263
Indiana,Floyd,11.191335740072201,Percent,18043.0,267
Indiana,Fountain,4.565217391304348,Percent,18045.0,270
Indiana,Franklin,5.914718019257221,Percent,18047.0,272
Indiana,Fulton,5.206738131699847,Percent,18049.0,276
Indiana,Gibson,4.584040747028863,Percent,18051.0,286
Indiana,Grant,4.6,Percent,18053.0,297
Indiana,Greene,4.691358024691358,Percent,18055.0,309
Indiana,Hamilton,10.869565217391305,Percent,18057.0,321
Indiana,Hancock,8.609271523178808,Percent,18059.0,329
Indiana,Harrison,6.8252326783867625,Percent,18061.0,334
Indiana,Hendricks,8.645533141210375,Percent,18063.0,341
Indiana,Henry,5.555555555555555,Percent,18065.0,344
Indiana,Howard,4.201680672268908,Percent,18067.0,348
Indiana,Huntington,4.892086330935252,Percent,18069.0,352
Indiana,Jackson,6.182795698924731,Percent,18071.0,355
Indiana,Jasper,4.5528455284552845,Percent,18073.0,356
Indiana,Jay,3.110047846889952,Percent,18075.0,358
Indiana,Jefferson,9.105691056910569,Percent,18077.0,363
Indiana,Jennings,5.113636363636364,Percent,18079.0,367
Indiana,Johnson,7.829181494661921,Percent,18081.0,370
Indiana,Knox,4.838709677419355,Percent,18083.0,376
Indiana,Kosciusko,6.415396952686447,Percent,18085.0,384
Indiana,LaGrange,7.895824720959074,Percent,18087.0,386
Indiana,Lake,6.511627906976744,Percent,18089.0,389
Indiana,LaPorte,8.618331053351573,Percent,18091.0,392
Indiana,Lawrence,5.75,Percent,18093.0,396
Indiana,Madison,4.613297150610583,Percent,18095.0,401
Indiana,Marion,10.38961038961039,Percent,18097.0,409
Indiana,Marshall,7.972665148063782,Percent,18099.0,412
Indiana,Martin,4.593639575971731,Percent,18101.0,418
Indiana,Miami,4.654654654654655,Percent,18103.0,420
Indiana,Monroe,10.173160173160174,Percent,18105.0,422
Indiana,Montgomery,5.601092896174864,Percent,18107.0,425
Indiana,Morgan,8.576329331046312,Percent,18109.0,430
Indiana,Newton,6.896551724137931,Percent,18111.0,433
Indiana,Noble,6.104901117798796,Percent,18113.0,436
Indiana,Ohio,7.017543859649122,Percent,18115.0,440
Indiana,Orange,4.602510460251046,Percent,18117.0,444
Indiana,Owen,6.375227686703097,Percent,18119.0,448
Indiana,Parke,11.32404181184669,Percent,18121.0,452
Indiana,Perry,3.389830508474576,Percent,18123.0,459
Indiana,Pike,0.3115264797507788,Percent,18125.0,465
Indiana,Porter,6.4449064449064455,Percent,18127.0,468
Indiana,Posey,1.715686274509804,Percent,18129.0,471
Indiana,Pulaski,1.3059701492537312,Percent,18131.0,477
Indiana,Putnam,7.083825265643448,Percent,18133.0,480
Indiana,Randolph,4.792746113989637,Percent,18135.0,485
Indiana,Ripley,9.018264840182647,Percent,18137.0,488
Indiana,Rush,4.492512479201332,Percent,18139.0,493
Indiana,St. Joseph,9.985528219971057,Percent,18141.0,496
Indiana,Scott,4.672897196261682,Percent,18143.0,504
Indiana,Shelby,3.8664323374340945,Percent,18145.0,506
Indiana,Spencer,5.527638190954774,Percent,18147.0,509
Indiana,Starke,2.3483365949119372,Percent,18149.0,512
Indiana,Steuben,3.9145907473309607,Percent,18151.0,515
Indiana,Sullivan,4.157043879907621,Percent,18153.0,518
Indiana,Switzerland,3.3942558746736298,Percent,18155.0,526
Indiana,Tippecanoe,10.113960113960115,Percent,18157.0,530
Indiana,Tipton,3.4482758620689653,Percent,18159.0,534
Indiana,Union,1.2396694214876034,Percent,18161.0,538
Indiana,Vanderburgh,5.818181818181818,Percent,18163.0,543
Indiana,Vermillion,2.9629629629629632,Percent,18165.0,548
Indiana,Vigo,6.222222222222222,Percent,18167.0,553
Indiana,Wabash,6.174496644295302,Percent,18169.0,555
Indiana,Warren,3.87409200968523,Percent,18171.0,567
Indiana,Warrick,2.9023746701846966,Percent,18173.0,575
Indiana,Washington,8.78459687123947,Percent,18175.0,584
Indiana,Wayne,6.583850931677018,Percent,18177.0,586
Indiana,Wells,4.716981132075472,Percent,18179.0,590
Indiana,White,3.011093502377179,Percent,18181.0,594
Indiana,Whitley,7.183098591549296,Percent,18183.0,597
Iowa,Adair,3.8567493112947657,Percent,19001.0,598
Iowa,Adams,1.4989293361884368,Percent,19003.0,602
Iowa,Allamakee,3.066271018793274,Percent,19005.0,608
Iowa,Appanoose,2.0161290322580645,Percent,19007.0,611
Iowa,Audubon,1.929260450160772,Percent,19009.0,615
Iowa,Benton,5.102880658436214,Percent,19011.0,619
Iowa,Black Hawk,5.952380952380952,Percent,19013.0,623
Iowa,Boone,5.543710021321962,Percent,19015.0,625
Iowa,Bremer,4.378818737270876,Percent,19017.0,631
Iowa,Buchanan,5.3023255813953485,Percent,19019.0,632
Iowa,Buena Vista,2.4475524475524475,Percent,19021.0,633
Iowa,Butler,3.5583941605839415,Percent,19023.0,361
Iowa,Calhoun,2.784503631961259,Percent,19025.0,365
Iowa,Carroll,1.5962441314553992,Percent,19027.0,369
Iowa,Cass,3.2716927453769555,Percent,19029.0,374
Iowa,Cedar,3.769633507853403,Percent,19031.0,379
Iowa,Cerro Gordo,3.3333333333333335,Percent,19033.0,383
Iowa,Cherokee,1.3664596273291925,Percent,19035.0,388
Iowa,Chickasaw,4.1505791505791505,Percent,19037.0,393
Iowa,Clarke,4.146730462519936,Percent,19039.0,397
Iowa,Clay,1.5277777777777777,Percent,19041.0,398
Iowa,Clayton,3.3608116677235254,Percent,19043.0,402
Iowa,Clinton,4.662379421221865,Percent,19045.0,404
Iowa,Crawford,1.3333333333333335,Percent,19047.0,408
Iowa,Dallas,4.9950049950049955,Percent,19049.0,413
Iowa,Davis,5.670665212649945,Percent,19051.0,416
Iowa,Decatur,1.8284106891701828,Percent,19053.0,419
Iowa,Delaware,2.2431259044862517,Percent,19055.0,421
Iowa,Des Moines,2.262443438914027,Percent,19057.0,424
Iowa,Dickinson,4.308390022675737,Percent,19059.0,427
Iowa,Dubuque,3.4199726402188784,Percent,19061.0,434
Iowa,Emmet,1.0526315789473684,Percent,19063.0,437
Iowa,Fayette,2.177293934681182,Percent,19065.0,442
Iowa,Floyd,3.919491525423729,Percent,19067.0,447
Iowa,Franklin,2.813599062133646,Percent,19069.0,451
Iowa,Fremont,1.6885553470919326,Percent,19071.0,455
Iowa,Greene,4.230769230769231,Percent,19073.0,458
Iowa,Grundy,5.291723202170964,Percent,19075.0,460
Iowa,Guthrie,2.4125452352231602,Percent,19077.0,467
Iowa,Hamilton,2.890932982917214,Percent,19079.0,469
Iowa,Hancock,3.824521934758155,Percent,19081.0,470
Iowa,Hardin,3.418803418803419,Percent,19083.0,475
Iowa,Harrison,2.197802197802198,Percent,19085.0,478
Iowa,Henry,2.2148394241417497,Percent,19087.0,479
Iowa,Howard,3.397508493771234,Percent,19089.0,481
Iowa,Humboldt,1.3937282229965158,Percent,19091.0,487
Iowa,Ida,1.4625228519195612,Percent,19093.0,491
Iowa,Iowa,2.551521099116781,Percent,19095.0,495
Iowa,Jackson,3.187250996015936,Percent,19097.0,499
Iowa,Jasper,4.918032786885246,Percent,19099.0,505
Iowa,Jefferson,3.9416058394160585,Percent,19101.0,507
Iowa,Johnson,6.557377049180328,Percent,19103.0,508
Iowa,Jones,4.71253534401508,Percent,19105.0,516
Iowa,Keokuk,1.2219959266802443,Percent,19107.0,520
Iowa,Kossuth,3.40993328391401,Percent,19109.0,523
Iowa,Lee,4.0348964013086155,Percent,19111.0,531
Iowa,Linn,3.922967189728958,Percent,19113.0,535
Iowa,Louisa,2.287581699346405,Percent,19115.0,539
Iowa,Lucas,2.314814814814815,Percent,19117.0,542
Iowa,Lyon,3.2484635645302897,Percent,19119.0,546
Iowa,Madison,2.081165452653486,Percent,19121.0,550
Iowa,Mahaska,3.3596837944664033,Percent,19123.0,554
Iowa,Marion,4.4921875,Percent,19125.0,561
Iowa,Marshall,3.2879818594104306,Percent,19127.0,568
Iowa,Mills,3.4000000000000004,Percent,19129.0,569
Iowa,Mitchell,5.869324473975636,Percent,19131.0,572
Iowa,Monona,2.6022304832713754,Percent,19133.0,576
Iowa,Monroe,2.195945945945946,Percent,19135.0,580
Iowa,Montgomery,2.2044088176352705,Percent,19137.0,595
Iowa,Muscatine,5.216284987277354,Percent,19139.0,600
Iowa,O'Brien,1.4705882352941175,Percent,19141.0,604
Iowa,Osceola,1.981981981981982,Percent,19143.0,607
Iowa,Page,2.029769959404601,Percent,19145.0,612
Iowa,Palo Alto,2.059496567505721,Percent,19147.0,618
Iowa,Plymouth,1.8031555221637865,Percent,19149.0,622
Iowa,Pocahontas,0.5390835579514826,Percent,19151.0,624
Iowa,Polk,7.503234152652006,Percent,19153.0,629
Iowa,Pottawattamie,3.3670033670033668,Percent,19155.0,637
Iowa,Poweshiek,4.107981220657277,Percent,19157.0,640
Iowa,Ringgold,2.3041474654377883,Percent,19159.0,642
Iowa,Sac,1.312910284463895,Percent,19161.0,647
Iowa,Scott,6.587615283267458,Percent,19163.0,657
Iowa,Shelby,3.222094361334868,Percent,19165.0,660
Iowa,Sioux,2.781211372064277,Percent,19167.0,663
Iowa,Story,6.211180124223603,Percent,19169.0,668
Iowa,Tama,2.208480565371025,Percent,19171.0,671
Iowa,Taylor,1.2519561815336464,Percent,19173.0,674
Iowa,Union,3.2407407407407405,Percent,19175.0,675
Iowa,Van Buren,3.3200531208499333,Percent,19177.0,678
Iowa,Wapello,1.482479784366577,Percent,19179.0,681
Iowa,Warren,5.022488755622189,Percent,19181.0,685
Iowa,Washington,5.179982440737489,Percent,19183.0,687
Iowa,Wayne,2.0260492040520983,Percent,19185.0,691
Iowa,Webster,3.0991735537190084,Percent,19187.0,694
Iowa,Winnebago,2.803738317757009,Percent,19189.0,696
Iowa,Winneshiek,3.0618892508143323,Percent,19191.0,698
Iowa,Woodbury,2.36382322713258,Percent,19193.0,702
Iowa,Worth,3.75,Percent,19195.0,703
Iowa,Wright,4.0,Percent,19197.0,705
Kansas,Allen,4.153846153846154,Percent,20001.0,709
Kansas,Anderson,4.9504950495049505,Percent,20003.0,712
Kansas,Atchison,2.2913256955810146,Percent,20005.0,715
Kansas,Barber,0.7936507936507936,Percent,20007.0,717
Kansas,Barton,2.7377521613832854,Percent,20009.0,719
Kansas,Bourbon,3.6544850498338874,Percent,20011.0,722
Kansas,Brown,3.7254901960784315,Percent,20013.0,723
Kansas,Butler,6.72579453067258,Percent,20015.0,726
Kansas,Chase,5.952380952380952,Percent,20017.0,729
Kansas,Chautauqua,1.9230769230769231,Percent,20019.0,730
Kansas,Cherokee,2.7434842249657065,Percent,20021.0,732
Kansas,Cheyenne,4.071246819338422,Percent,20023.0,736
Kansas,Clark,1.4134275618374559,Percent,20025.0,738
Kansas,Clay,2.5878003696857674,Percent,20027.0,739
Kansas,Cloud,2.6030368763557483,Percent,20029.0,740
Kansas,Coffey,3.2983508245877062,Percent,20031.0,745
Kansas,Comanche,1.282051282051282,Percent,20033.0,748
Kansas,Cowley,3.535353535353535,Percent,20035.0,752
Kansas,Crawford,3.4278959810874707,Percent,20037.0,756
Kansas,Decatur,0.6825938566552902,Percent,20039.0,759
Kansas,Dickinson,3.3630069238377844,Percent,20041.0,762
Kansas,Doniphan,3.080568720379147,Percent,20043.0,765
Kansas,Douglas,9.100529100529101,Percent,20045.0,767
Kansas,Edwards,0.0,Percent,20047.0,770
Kansas,Elk,2.857142857142857,Percent,20049.0,773
Kansas,Ellis,2.945736434108527,Percent,20051.0,774
Kansas,Ellsworth,0.6896551724137931,Percent,20053.0,776
Kansas,Finney,1.8036072144288577,Percent,20055.0,778
Kansas,Ford,0.9160305343511451,Percent,20057.0,784
Kansas,Franklin,3.02734375,Percent,20059.0,786
Kansas,Geary,2.100840336134454,Percent,20061.0,788
Kansas,Gove,2.5316455696202533,Percent,20063.0,790
Kansas,Graham,0.6960556844547563,Percent,20065.0,791
Kansas,Grant,0.911854103343465,Percent,20067.0,794
Kansas,Gray,1.1961722488038278,Percent,20069.0,798
Kansas,Greeley,3.0534351145038165,Percent,20071.0,801
Kansas,Greenwood,3.8112522686025407,Percent,20073.0,803
Kansas,Hamilton,1.0075566750629723,Percent,20075.0,805
Kansas,Harper,2.2821576763485476,Percent,20077.0,807
Kansas,Harvey,6.854838709677419,Percent,20079.0,812
Kansas,Haskell,0.0,Percent,20081.0,815
Kansas,Hodgeman,0.0,Percent,20083.0,818
Kansas,Jackson,3.415559772296015,Percent,20085.0,819
Kansas,Jefferson,7.429718875502007,Percent,20087.0,821
Kansas,Jewell,0.8830022075055187,Percent,20089.0,822
Kansas,Johnson,8.581436077057793,Percent,20091.0,824
Kansas,Kearny,1.1661807580174928,Percent,20093.0,826
Kansas,Kingman,1.9801980198019802,Percent,20095.0,827
Kansas,Kiowa,1.488833746898263,Percent,20097.0,829
Kansas,Labette,3.8894575230296824,Percent,20099.0,831
Kansas,Lane,1.5873015873015872,Percent,20101.0,833
Kansas,Leavenworth,8.737864077669903,Percent,20103.0,836
Kansas,Lincoln,1.8561484918793503,Percent,20105.0,838
Kansas,Linn,2.628696604600219,Percent,20107.0,840
Kansas,Logan,0.6153846153846154,Percent,20109.0,842
Kansas,Lyon,4.545454545454546,Percent,20111.0,844
Kansas,McPherson,2.877070619006103,Percent,20113.0,846
Kansas,Marion,4.077471967380224,Percent,20115.0,848
Kansas,Marshall,2.0100502512562812,Percent,20117.0,850
Kansas,Meade,1.366742596810934,Percent,20119.0,851
Kansas,Miami,6.0536398467432955,Percent,20121.0,853
Kansas,Mitchell,1.9277108433734942,Percent,20123.0,854
Kansas,Montgomery,4.644268774703558,Percent,20125.0,856
Kansas,Morris,1.3215859030837005,Percent,20127.0,858
Kansas,Morton,0.0,Percent,20129.0,859
Kansas,Nemaha,1.7718715393133997,Percent,20131.0,861
Kansas,Neosho,3.276353276353276,Percent,20133.0,862
Kansas,Ness,1.615798922800718,Percent,20135.0,864
Kansas,Norton,1.9073569482288828,Percent,20137.0,866
Kansas,Osage,3.353057199211045,Percent,20139.0,867
Kansas,Osborne,2.623906705539359,Percent,20141.0,869
