State,County,Direct farm sales per capita (% change) 2007 - 12 (PCH_PC_DIRSALES_07_12),Units,FIPS,FID
Georgia,Peach,8.98869670754794,% change,13225.0,910
Georgia,Pickens,-28.309210084408026,% change,13227.0,912
Georgia,Pierce,-43.43307763997419,% change,13229.0,915
Georgia,Pike,14.10018552875695,% change,13231.0,7
Georgia,Polk,5.682271237596472,% change,13233.0,8
Georgia,Pulaski,-60.156305317567096,% change,13235.0,11
Georgia,Putnam,nan,% change,13237.0,13
Georgia,Quitman,nan,% change,13239.0,16
Georgia,Rabun,nan,% change,13241.0,18
Georgia,Randolph,nan,% change,13243.0,23
Georgia,Richmond,-51.329452563785,% change,13245.0,24
Georgia,Rockdale,-70.23029309297894,% change,13247.0,28
Georgia,Schley,nan,% change,13249.0,31
Georgia,Screven,-15.530799961458355,% change,13251.0,34
Georgia,Seminole,-100.0,% change,13253.0,38
Georgia,Spalding,nan,% change,13255.0,41
Georgia,Stephens,-24.43582260034401,% change,13257.0,45
Georgia,Stewart,-100.0,% change,13259.0,48
Georgia,Sumter,-23.776237296927686,% change,13261.0,52
Georgia,Talbot,7.4640562863261,% change,13263.0,57
Georgia,Taliaferro,nan,% change,13265.0,60
Georgia,Tattnall,54.19357958777046,% change,13267.0,63
Georgia,Taylor,676.7797419971333,% change,13269.0,69
Georgia,Telfair,2.907300887964212,% change,13271.0,75
Georgia,Terrell,nan,% change,13273.0,78
Georgia,Thomas,-7.975418675050985,% change,13275.0,83
Georgia,Tift,nan,% change,13277.0,87
Georgia,Toombs,nan,% change,13279.0,91
Georgia,Towns,nan,% change,13281.0,95
Georgia,Treutlen,157.00892196061008,% change,13283.0,102
Georgia,Troup,943.357645029744,% change,13285.0,105
Georgia,Turner,144.97789196940727,% change,13287.0,108
Georgia,Twiggs,nan,% change,13289.0,116
Georgia,Union,-66.83003273975885,% change,13291.0,120
Georgia,Upson,576.6051488833746,% change,13293.0,123
Georgia,Walker,-48.72323036782538,% change,13295.0,126
Georgia,Walton,-9.031521164533585,% change,13297.0,127
Georgia,Ware,2.444296956480523,% change,13299.0,132
Georgia,Warren,nan,% change,13301.0,135
Georgia,Washington,-73.69482192024158,% change,13303.0,143
Georgia,Wayne,16.97227384462992,% change,13305.0,147
Georgia,Webster,nan,% change,13307.0,149
Georgia,Wheeler,nan,% change,13309.0,154
Georgia,White,32.18907248625308,% change,13311.0,157
Georgia,Whitfield,220.81402943602177,% change,13313.0,159
Georgia,Wilcox,192.0110528973496,% change,13315.0,163
Georgia,Wilkes,45.91308552088962,% change,13317.0,167
Georgia,Wilkinson,1556.5423823488338,% change,13319.0,169
Georgia,Worth,-88.96975750093179,% change,13321.0,173
Hawaii,Hawaii,74.92129040072571,% change,15001.0,198
Hawaii,Honolulu,38.06658912844415,% change,15003.0,234
Hawaii,Kalawao,nan,% change,15005.0,247
Hawaii,Kauai,3.0240409079026653,% change,15007.0,261
Hawaii,Maui,23.20778857868731,% change,15009.0,323
Idaho,Ada,32.2102337214439,% change,16001.0,336
Idaho,Adams,10.607394366197187,% change,16003.0,338
Idaho,Bannock,5.069203619407819,% change,16005.0,343
Idaho,Bear Lake,84.5457627118644,% change,16007.0,349
Idaho,Benewah,-1.2173091681917447,% change,16009.0,354
Idaho,Bingham,49.1445270809548,% change,16011.0,362
Idaho,Blaine,nan,% change,16013.0,371
Idaho,Boise,670.6256432877518,% change,16015.0,380
Idaho,Bonner,50.35535696157154,% change,16017.0,387
Idaho,Bonneville,-47.99230265327242,% change,16019.0,395
Idaho,Boundary,-47.10280373831775,% change,16021.0,405
Idaho,Butte,nan,% change,16023.0,414
Idaho,Camas,nan,% change,16025.0,429
Idaho,Canyon,-36.71964047299871,% change,16027.0,441
Idaho,Caribou,251.3398249398623,% change,16029.0,449
Idaho,Cassia,22.646000373682966,% change,16031.0,456
Idaho,Clark,nan,% change,16033.0,464
Idaho,Clearwater,293.8017010369335,% change,16035.0,474
Idaho,Custer,86.8814729574223,% change,16037.0,484
Idaho,Elmore,120.2574754721527,% change,16039.0,490
Idaho,Franklin,23.749067820167838,% change,16041.0,498
Idaho,Fremont,30.140096990224002,% change,16043.0,502
Idaho,Gem,-28.17201720172018,% change,16045.0,510
Idaho,Gooding,31.234554707566677,% change,16047.0,519
Idaho,Idaho,-25.80629984719833,% change,16049.0,528
Idaho,Jefferson,123.76163729857498,% change,16051.0,540
Idaho,Jerome,-28.305152675081175,% change,16053.0,547
Idaho,Kootenai,-9.599502147348844,% change,16055.0,552
Idaho,Latah,118.85398230640378,% change,16057.0,559
Idaho,Lemhi,41.79424503623653,% change,16059.0,566
Idaho,Lewis,nan,% change,16061.0,574
Idaho,Lincoln,297.4798033017211,% change,16063.0,578
Idaho,Madison,18.997521888378902,% change,16065.0,581
Idaho,Minidoka,-58.6582908616807,% change,16067.0,585
Idaho,Nez Perce,54.781419214807194,% change,16069.0,589
Idaho,Oneida,22.566598803845693,% change,16071.0,593
Idaho,Owyhee,7.6750137523618145,% change,16073.0,601
Idaho,Payette,-38.82212369372738,% change,16075.0,606
Idaho,Power,270.92484979808916,% change,16077.0,613
Idaho,Shoshone,-53.65425912670007,% change,16079.0,621
Idaho,Teton,246.5936147014971,% change,16081.0,627
Idaho,Twin Falls,16.163167702925637,% change,16083.0,634
Idaho,Valley,-56.04424793452457,% change,16085.0,643
Idaho,Washington,69.9651567944251,% change,16087.0,649
Illinois,Adams,107.94659609100282,% change,17001.0,650
Illinois,Alexander,nan,% change,17003.0,651
Illinois,Bond,119.43119501885067,% change,17005.0,652
Illinois,Boone,62.09610050241607,% change,17007.0,653
Illinois,Brown,9.596040602158421,% change,17009.0,654
Illinois,Bureau,-55.36918621640302,% change,17011.0,2
Illinois,Calhoun,243.12340735347652,% change,17013.0,4
Illinois,Carroll,-26.203199342467993,% change,17015.0,6
Illinois,Cass,175.03298342224514,% change,17017.0,10
Illinois,Champaign,1.6504055160194586,% change,17019.0,12
Illinois,Christian,-54.82439678177812,% change,17021.0,14
Illinois,Clark,70.57259713701433,% change,17023.0,19
Illinois,Clay,-62.514130247351176,% change,17025.0,22
Illinois,Clinton,181.0609116579266,% change,17027.0,27
Illinois,Coles,21.644996429298097,% change,17029.0,30
Illinois,Cook,nan,% change,17031.0,36
Illinois,Crawford,337.2741095107974,% change,17033.0,40
Illinois,Cumberland,-16.327183404891844,% change,17035.0,44
Illinois,DeKalb,87.65368731594353,% change,17037.0,49
Illinois,De Witt,-11.83666461797711,% change,17039.0,53
Illinois,Douglas,1.844613947891274,% change,17041.0,55
Illinois,DuPage,125.76436130720248,% change,17043.0,64
Illinois,Edgar,179.5287463610108,% change,17045.0,66
Illinois,Edwards,-50.02228495023028,% change,17047.0,71
Illinois,Effingham,16.232842103311278,% change,17049.0,76
Illinois,Fayette,225.74619834866044,% change,17051.0,79
Illinois,Ford,nan,% change,17053.0,81
Illinois,Franklin,371.6552194154821,% change,17055.0,85
Illinois,Fulton,0.28093813096632925,% change,17057.0,89
Illinois,Gallatin,-70.3077017710714,% change,17059.0,92
Illinois,Greene,1469.6502572521072,% change,17061.0,96
Illinois,Grundy,344.1087801474985,% change,17063.0,99
Illinois,Hamilton,14.051576388058518,% change,17065.0,106
Illinois,Hancock,-67.06084530048322,% change,17067.0,111
Illinois,Hardin,nan,% change,17069.0,113
Illinois,Henderson,nan,% change,17071.0,117
Illinois,Henry,6.8770751671314105,% change,17073.0,121
Illinois,Iroquois,231.4668235964628,% change,17075.0,125
Illinois,Jackson,-75.05435577887499,% change,17077.0,129
Illinois,Jasper,19.165070199089975,% change,17079.0,133
Illinois,Jefferson,30.236313690332512,% change,17081.0,137
Illinois,Jersey,111.58246787537405,% change,17083.0,142
Illinois,Jo Daviess,123.10568060624554,% change,17085.0,145
Illinois,Johnson,274.38281169300694,% change,17087.0,152
Illinois,Kane,-18.77898204208646,% change,17089.0,156
Illinois,Kankakee,-80.77924656325305,% change,17091.0,161
Illinois,Kendall,nan,% change,17093.0,165
Illinois,Knox,110.96045784218651,% change,17095.0,166
Illinois,Lake,49.572545118515585,% change,17097.0,170
Illinois,LaSalle,88.11234531693084,% change,17099.0,175
Illinois,Lawrence,314.19997423355943,% change,17101.0,177
Illinois,Lee,127.88891016866381,% change,17103.0,180
Illinois,Livingston,213.98510582460264,% change,17105.0,182
Illinois,Logan,280.7711035368067,% change,17107.0,186
Illinois,McDonough,-34.694822485207105,% change,17109.0,189
Illinois,McHenry,42.18170408617587,% change,17111.0,192
Illinois,McLean,19.188890627021802,% change,17113.0,193
Illinois,Macon,60.25970751270342,% change,17115.0,194
Illinois,Macoupin,11.487747678759435,% change,17117.0,196
Illinois,Madison,52.250584563560864,% change,17119.0,199
Illinois,Marion,-12.116039076180938,% change,17121.0,201
Illinois,Marshall,-7.509881422924904,% change,17123.0,202
Illinois,Mason,-1.5501173627088787,% change,17125.0,206
Illinois,Massac,677.0992513885535,% change,17127.0,208
Illinois,Menard,102.69133541343365,% change,17129.0,212
Illinois,Mercer,-38.1834099543947,% change,17131.0,216
Illinois,Monroe,182.22431999297487,% change,17133.0,219
Illinois,Montgomery,-50.438595565387736,% change,17135.0,223
Illinois,Morgan,2.20891523442381,% change,17137.0,225
Illinois,Moultrie,453.4771232104327,% change,17139.0,227
Illinois,Ogle,-17.781297904956574,% change,17141.0,229
Illinois,Peoria,63.13515296123487,% change,17143.0,233
Illinois,Perry,96.70351883355737,% change,17145.0,235
Illinois,Piatt,-43.63394894910933,% change,17147.0,238
Illinois,Pike,-34.188652395072126,% change,17149.0,241
Illinois,Pope,nan,% change,17151.0,245
Illinois,Pulaski,-11.192112172504334,% change,17153.0,248
Illinois,Putnam,nan,% change,17155.0,253
Illinois,Randolph,234.64723102773308,% change,17157.0,255
Illinois,Richland,238.54359514513797,% change,17159.0,259
Illinois,Rock Island,1.6637387201089353,% change,17161.0,265
Illinois,St. Clair,51.311661213952256,% change,17163.0,269
Illinois,Saline,-60.889965095179555,% change,17165.0,271
Illinois,Sangamon,48.45733995157206,% change,17167.0,274
Illinois,Schuyler,-29.942844172994388,% change,17169.0,278
Illinois,Scott,nan,% change,17171.0,280
Illinois,Shelby,-28.038347650180302,% change,17173.0,283
Illinois,Stark,137.2360589541068,% change,17175.0,285
Illinois,Stephenson,14.340551514539806,% change,17177.0,290
Illinois,Tazewell,-33.48626000707376,% change,17179.0,291
Illinois,Union,35.36132376774573,% change,17181.0,293
Illinois,Vermilion,-55.698402352652145,% change,17183.0,296
Illinois,Wabash,nan,% change,17185.0,299
Illinois,Warren,36.87116525968126,% change,17187.0,301
Illinois,Washington,-16.608068500737403,% change,17189.0,305
Illinois,Wayne,137.9946647411597,% change,17191.0,310
Illinois,White,96.50752215429004,% change,17193.0,312
Illinois,Whiteside,-39.91491141814347,% change,17195.0,314
Illinois,Will,93.47338655123255,% change,17197.0,320
Illinois,Williamson,147.21963426788577,% change,17199.0,324
Illinois,Winnebago,105.33239904768948,% change,17201.0,325
Illinois,Woodford,-14.688654280613623,% change,17203.0,328
Indiana,Adams,-4.41776729921948,% change,18001.0,330
Indiana,Allen,18.407284385249604,% change,18003.0,335
Indiana,Bartholomew,11.914652908059677,% change,18005.0,342
Indiana,Benton,-6.271289883047581,% change,18007.0,179
Indiana,Blackford,9.247762576843197,% change,18009.0,183
Indiana,Boone,58.10193294565651,% change,18011.0,185
Indiana,Brown,287.9406684953774,% change,18013.0,188
Indiana,Carroll,-48.90721744417874,% change,18015.0,195
Indiana,Cass,33.84445425107493,% change,18017.0,211
Indiana,Clark,-33.637813260182845,% change,18019.0,215
Indiana,Clay,64.41207337039893,% change,18021.0,221
Indiana,Clinton,-7.244888591430838,% change,18023.0,226
Indiana,Crawford,2.666917081416091,% change,18025.0,232
Indiana,Daviess,-36.75754173833335,% change,18027.0,239
Indiana,Dearborn,-2.915146754838038,% change,18029.0,242
Indiana,Decatur,-67.23160747645572,% change,18031.0,246
Indiana,DeKalb,-80.10402789228925,% change,18033.0,249
Indiana,Delaware,27.721769068181324,% change,18035.0,252
Indiana,Dubois,-1.3600719910592343,% change,18037.0,254
Indiana,Elkhart,92.32193613721846,% change,18039.0,260
Indiana,Fayette,-62.37412543627846,% change,18041.0,263
Indiana,Floyd,34.319775285869106,% change,18043.0,267
Indiana,Fountain,-43.153361967233636,% change,18045.0,270
Indiana,Franklin,35.5588687508736,% change,18047.0,272
Indiana,Fulton,10.93988589622012,% change,18049.0,276
Indiana,Gibson,197.4357447061977,% change,18051.0,286
Indiana,Grant,122.74750905648042,% change,18053.0,297
Indiana,Greene,35.99786149002701,% change,18055.0,309
Indiana,Hamilton,142.81424401320123,% change,18057.0,321
Indiana,Hancock,-17.760688172519316,% change,18059.0,329
Indiana,Harrison,-32.25689169903653,% change,18061.0,334
Indiana,Hendricks,325.83807799756624,% change,18063.0,341
Indiana,Henry,-32.68746340108109,% change,18065.0,344
Indiana,Howard,74.2371823414642,% change,18067.0,348
Indiana,Huntington,-42.50684792373471,% change,18069.0,352
Indiana,Jackson,20.6058258001797,% change,18071.0,355
Indiana,Jasper,14.959017862476855,% change,18073.0,356
Indiana,Jay,-14.08938766957106,% change,18075.0,358
Indiana,Jefferson,-23.76889788045377,% change,18077.0,363
Indiana,Jennings,106.43365615429185,% change,18079.0,367
Indiana,Johnson,-42.10098441540413,% change,18081.0,370
Indiana,Knox,61.70818371240403,% change,18083.0,376
Indiana,Kosciusko,6.187318198210638,% change,18085.0,384
Indiana,LaGrange,166.64474388081885,% change,18087.0,386
Indiana,Lake,-14.018530224588691,% change,18089.0,389
Indiana,LaPorte,154.04202811192928,% change,18091.0,392
Indiana,Lawrence,-53.065716685492504,% change,18093.0,396
Indiana,Madison,-6.046699074842549,% change,18095.0,401
Indiana,Marion,13.0829845986777,% change,18097.0,409
Indiana,Marshall,134.39489700374534,% change,18099.0,412
Indiana,Martin,-78.38062391287454,% change,18101.0,418
Indiana,Miami,-32.91887615019755,% change,18103.0,420
Indiana,Monroe,112.85981963024885,% change,18105.0,422
Indiana,Montgomery,44.842764113646375,% change,18107.0,425
Indiana,Morgan,-4.88591570193155,% change,18109.0,430
Indiana,Newton,69.29979732612715,% change,18111.0,433
Indiana,Noble,84.76298270077523,% change,18113.0,436
Indiana,Ohio,750.3465968014847,% change,18115.0,440
Indiana,Orange,44.92013369527081,% change,18117.0,444
Indiana,Owen,-17.247666749141267,% change,18119.0,448
Indiana,Parke,101.15331679601161,% change,18121.0,452
Indiana,Perry,-42.05508738531768,% change,18123.0,459
Indiana,Pike,nan,% change,18125.0,465
Indiana,Porter,81.32711081706128,% change,18127.0,468
Indiana,Posey,-4.849566055930568,% change,18129.0,471
Indiana,Pulaski,-14.04174176891011,% change,18131.0,477
Indiana,Putnam,-52.786135185709504,% change,18133.0,480
Indiana,Randolph,26.803675048355903,% change,18135.0,485
Indiana,Ripley,61.58862919406543,% change,18137.0,488
Indiana,Rush,35.79130826789242,% change,18139.0,493
Indiana,St. Joseph,29.10399278398577,% change,18141.0,496
Indiana,Scott,-17.18519477576916,% change,18143.0,504
Indiana,Shelby,86.79245453111268,% change,18145.0,506
Indiana,Spencer,62.846998182280736,% change,18147.0,509
Indiana,Starke,-43.42678549120148,% change,18149.0,512
Indiana,Steuben,56.670222499750665,% change,18151.0,515
Indiana,Sullivan,44.2707378601793,% change,18153.0,518
Indiana,Switzerland,nan,% change,18155.0,526
Indiana,Tippecanoe,136.51057754768817,% change,18157.0,530
Indiana,Tipton,27.481561546286876,% change,18159.0,534
Indiana,Union,-36.36658031088083,% change,18161.0,538
Indiana,Vanderburgh,-29.76807805269605,% change,18163.0,543
Indiana,Vermillion,nan,% change,18165.0,548
Indiana,Vigo,57.719168846223056,% change,18167.0,553
Indiana,Wabash,-30.094261116305205,% change,18169.0,555
Indiana,Warren,-57.49860879243184,% change,18171.0,567
Indiana,Warrick,-38.392809045336016,% change,18173.0,575
Indiana,Washington,246.5336330688852,% change,18175.0,584
Indiana,Wayne,49.79633612639727,% change,18177.0,586
Indiana,Wells,-31.300623016919715,% change,18179.0,590
Indiana,White,14.554973208795714,% change,18181.0,594
Indiana,Whitley,127.5206853315582,% change,18183.0,597
Iowa,Adair,171.7119718593775,% change,19001.0,598
Iowa,Adams,-63.33660034834288,% change,19003.0,602
Iowa,Allamakee,-46.743251311449754,% change,19005.0,608
Iowa,Appanoose,-27.28149813484933,% change,19007.0,611
Iowa,Audubon,-59.3083332243339,% change,19009.0,615
Iowa,Benton,75.04792181345795,% change,19011.0,619
Iowa,Black Hawk,7.700463460233771,% change,19013.0,623
Iowa,Boone,17.023662725558307,% change,19015.0,625
Iowa,Bremer,-18.08365019011406,% change,19017.0,631
Iowa,Buchanan,-42.976440237844926,% change,19019.0,632
Iowa,Buena Vista,146.98103792415168,% change,19021.0,633
Iowa,Butler,96.95501867384165,% change,19023.0,361
Iowa,Calhoun,17.118929901222625,% change,19025.0,365
Iowa,Carroll,-13.833131801692861,% change,19027.0,369
Iowa,Cass,117.93746764571367,% change,19029.0,374
Iowa,Cedar,-29.73310865902049,% change,19031.0,379
Iowa,Cerro Gordo,141.30919604882718,% change,19033.0,383
Iowa,Cherokee,-84.94609669457066,% change,19035.0,388
Iowa,Chickasaw,145.1507227219173,% change,19037.0,393
Iowa,Clarke,102.14519373427873,% change,19039.0,397
Iowa,Clay,-61.346212365360145,% change,19041.0,398
Iowa,Clayton,40.05425080888095,% change,19043.0,402
Iowa,Clinton,34.814775746683,% change,19045.0,404
Iowa,Crawford,71.04982103683177,% change,19047.0,408
Iowa,Dallas,104.20381034075825,% change,19049.0,413
Iowa,Davis,-21.033355222627666,% change,19051.0,416
Iowa,Decatur,-43.60541030042014,% change,19053.0,419
Iowa,Delaware,-6.896431513742164,% change,19055.0,421
Iowa,Des Moines,-32.347245136130645,% change,19057.0,424
Iowa,Dickinson,68.3437936633813,% change,19059.0,427
Iowa,Dubuque,-26.439711218092448,% change,19061.0,434
Iowa,Emmet,49.36694340488379,% change,19063.0,437
Iowa,Fayette,-53.58249892971616,% change,19065.0,442
Iowa,Floyd,-52.13002518111327,% change,19067.0,447
Iowa,Franklin,41.43574392600337,% change,19069.0,451
Iowa,Fremont,301.1969760604788,% change,19071.0,455
Iowa,Greene,-27.002783637076888,% change,19073.0,458
Iowa,Grundy,97.79338338606553,% change,19075.0,460
Iowa,Guthrie,46.29097409759995,% change,19077.0,467
Iowa,Hamilton,-42.17812555847736,% change,19079.0,469
Iowa,Hancock,-3.3341957397124875,% change,19081.0,470
Iowa,Hardin,-41.30597816830257,% change,19083.0,475
Iowa,Harrison,10.84436153297193,% change,19085.0,478
Iowa,Henry,13.964626810163372,% change,19087.0,479
Iowa,Howard,70.61177030205334,% change,19089.0,481
Iowa,Humboldt,29.27618599887507,% change,19091.0,487
Iowa,Ida,69.88671085413435,% change,19093.0,491
Iowa,Iowa,-41.39427419635845,% change,19095.0,495
Iowa,Jackson,43.22036636936088,% change,19097.0,499
Iowa,Jasper,97.04581538815378,% change,19099.0,505
Iowa,Jefferson,105.271751807791,% change,19101.0,507
Iowa,Johnson,-12.106356134734622,% change,19103.0,508
Iowa,Jones,37.82693094877389,% change,19105.0,516
Iowa,Keokuk,-13.024694097977413,% change,19107.0,520
Iowa,Kossuth,-63.91966138472041,% change,19109.0,523
Iowa,Lee,113.63972294672524,% change,19111.0,531
Iowa,Linn,7.534143204666986,% change,19113.0,535
Iowa,Louisa,-83.45453675885547,% change,19115.0,539
Iowa,Lucas,11.217890560771322,% change,19117.0,542
Iowa,Lyon,161.87553101104504,% change,19119.0,546
Iowa,Madison,-2.4014914368981684,% change,19121.0,550
Iowa,Mahaska,-11.786531311247792,% change,19123.0,554
Iowa,Marion,120.4163521796807,% change,19125.0,561
Iowa,Marshall,-23.39077397572584,% change,19127.0,568
Iowa,Mills,-29.899488406173298,% change,19129.0,569
Iowa,Mitchell,68.4037203506742,% change,19131.0,572
Iowa,Monona,16.03409588441331,% change,19133.0,576
Iowa,Monroe,-8.182081392157079,% change,19135.0,580
Iowa,Montgomery,1875.1869733977092,% change,19137.0,595
Iowa,Muscatine,52.71084800787772,% change,19139.0,600
Iowa,O'Brien,-48.23103994191733,% change,19141.0,604
Iowa,Osceola,-75.17975871716959,% change,19143.0,607
Iowa,Page,42.30229213082002,% change,19145.0,612
Iowa,Palo Alto,100.89391560051114,% change,19147.0,618
Iowa,Plymouth,-68.21996982438549,% change,19149.0,622
Iowa,Pocahontas,-50.256028906811466,% change,19151.0,624
Iowa,Polk,85.53098069908692,% change,19153.0,629
Iowa,Pottawattamie,32.879425600396125,% change,19155.0,637
Iowa,Poweshiek,30.07670999360749,% change,19157.0,640
Iowa,Ringgold,-30.16667263417953,% change,19159.0,642
Iowa,Sac,3.5493068528168386,% change,19161.0,647
Iowa,Scott,85.09278887761603,% change,19163.0,657
Iowa,Shelby,72.66980716516235,% change,19165.0,660
Iowa,Sioux,-67.86997446773067,% change,19167.0,663
Iowa,Story,-31.954582789852275,% change,19169.0,668
Iowa,Tama,-39.831280978229096,% change,19171.0,671
Iowa,Taylor,210.29836381135715,% change,19173.0,674
Iowa,Union,-19.88621879080802,% change,19175.0,675
Iowa,Van Buren,-35.221295262103695,% change,19177.0,678
Iowa,Wapello,-49.85575291322547,% change,19179.0,681
Iowa,Warren,-1.6048836121860575,% change,19181.0,685
Iowa,Washington,-54.61984602688494,% change,19183.0,687
Iowa,Wayne,-58.78153526086977,% change,19185.0,691
Iowa,Webster,-66.12874712216606,% change,19187.0,694
Iowa,Winnebago,7.933297592035961,% change,19189.0,696
Iowa,Winneshiek,-8.602309409478524,% change,19191.0,698
Iowa,Woodbury,746.7197838344974,% change,19193.0,702
Iowa,Worth,54.92369945380713,% change,19195.0,703
Iowa,Wright,17.5311582851975,% change,19197.0,705
Kansas,Allen,66.00508748804178,% change,20001.0,709
Kansas,Anderson,-0.5661518166327724,% change,20003.0,712
Kansas,Atchison,-26.25200976597392,% change,20005.0,715
Kansas,Barber,25.000906092566417,% change,20007.0,717
Kansas,Barton,1018.6165806873502,% change,20009.0,719
Kansas,Bourbon,-59.93893937063521,% change,20011.0,722
Kansas,Brown,4.721491449964594,% change,20013.0,723
Kansas,Butler,-0.44435116187861273,% change,20015.0,726
Kansas,Chase,96.87066745890277,% change,20017.0,729
Kansas,Chautauqua,96.97017727815846,% change,20019.0,730
Kansas,Cherokee,8.024449966444768,% change,20021.0,732
Kansas,Cheyenne,530.9880239520959,% change,20023.0,736
Kansas,Clark,nan,% change,20025.0,738
Kansas,Clay,222.07067315762973,% change,20027.0,739
Kansas,Cloud,-82.8009769634304,% change,20029.0,740
Kansas,Coffey,-6.478612379239515,% change,20031.0,745
Kansas,Comanche,-76.95083086728887,% change,20033.0,748
Kansas,Cowley,137.2134585473057,% change,20035.0,752
Kansas,Crawford,179.4345825690684,% change,20037.0,756
Kansas,Decatur,nan,% change,20039.0,759
Kansas,Dickinson,-7.213059044121375,% change,20041.0,762
Kansas,Doniphan,-68.3954350346026,% change,20043.0,765
Kansas,Douglas,-1.3613747737406872,% change,20045.0,767
Kansas,Edwards,nan,% change,20047.0,770
Kansas,Elk,-72.74952558151034,% change,20049.0,773
Kansas,Ellis,359.55625280143437,% change,20051.0,774
Kansas,Ellsworth,93.72103799814646,% change,20053.0,776
Kansas,Finney,68.95526244952896,% change,20055.0,778
Kansas,Ford,-63.36041820003244,% change,20057.0,784
Kansas,Franklin,-74.46925139964002,% change,20059.0,786
Kansas,Geary,-78.67907205099365,% change,20061.0,788
Kansas,Gove,45.18331870558589,% change,20063.0,790
Kansas,Graham,nan,% change,20065.0,791
Kansas,Grant,65.0704465159835,% change,20067.0,794
Kansas,Gray,nan,% change,20069.0,798
Kansas,Greeley,172.92699414150516,% change,20071.0,801
Kansas,Greenwood,-1.2234521334733526,% change,20073.0,803
Kansas,Hamilton,nan,% change,20075.0,805
Kansas,Harper,667.0076726342711,% change,20077.0,807
Kansas,Harvey,-5.678853565750156,% change,20079.0,812
Kansas,Haskell,nan,% change,20081.0,815
Kansas,Hodgeman,nan,% change,20083.0,818
Kansas,Jackson,-41.781246129072215,% change,20085.0,819
Kansas,Jefferson,-26.681170523568465,% change,20087.0,821
Kansas,Jewell,-8.46681922196797,% change,20089.0,822
Kansas,Johnson,46.31802084700401,% change,20091.0,824
Kansas,Kearny,-50.665661893996486,% change,20093.0,826
Kansas,Kingman,49.55147037149845,% change,20095.0,827
Kansas,Kiowa,-40.01832362337907,% change,20097.0,829
Kansas,Labette,13.08288933943139,% change,20099.0,831
Kansas,Lane,176.38643934940234,% change,20101.0,833
Kansas,Leavenworth,87.46462036599915,% change,20103.0,836
Kansas,Lincoln,-18.216065135496414,% change,20105.0,838
Kansas,Linn,-30.697036802699568,% change,20107.0,840
Kansas,Logan,nan,% change,20109.0,842
Kansas,Lyon,37.582918430624304,% change,20111.0,844
Kansas,McPherson,0.2961709703780308,% change,20113.0,846
Kansas,Marion,34.749434434838825,% change,20115.0,848
Kansas,Marshall,-62.84675922294559,% change,20117.0,850
Kansas,Meade,-18.813140150719768,% change,20119.0,851
Kansas,Miami,-48.09558055909988,% change,20121.0,853
Kansas,Mitchell,nan,% change,20123.0,854
Kansas,Montgomery,0.3388351952428914,% change,20125.0,856
Kansas,Morris,-21.172248803827753,% change,20127.0,858
Kansas,Morton,nan,% change,20129.0,859
Kansas,Nemaha,-44.692362209915615,% change,20131.0,861
Kansas,Neosho,0.7107709130672362,% change,20133.0,862
Kansas,Ness,14.520693314467634,% change,20135.0,864
Kansas,Norton,-73.88227313146871,% change,20137.0,866
Kansas,Osage,-38.42161108721102,% change,20139.0,867
Kansas,Osborne,nan,% change,20141.0,869
Kansas,Ottawa,-50.75712114991175,% change,20143.0,870
Kansas,Pawnee,-64.54729159383713,% change,20145.0,872
Kansas,Phillips,361.1937415491597,% change,20147.0,873
Kansas,Pottawatomie,-28.968396123151635,% change,20149.0,876
Kansas,Pratt,nan,% change,20151.0,878
Kansas,Rawlins,-0.19974055838911023,% change,20153.0,880
Kansas,Reno,126.5268094005056,% change,20155.0,882
Kansas,Republic,534.5510835913312,% change,20157.0,884
Kansas,Rice,-22.86524513279162,% change,20159.0,886
Kansas,Riley,26.355444476881008,% change,20161.0,888
Kansas,Rooks,nan,% change,20163.0,889
Kansas,Rush,-19.631409192869754,% change,20165.0,891
Kansas,Russell,-28.89912954429083,% change,20167.0,893
Kansas,Saline,-76.76962779105033,% change,20169.0,895
Kansas,Scott,nan,% change,20171.0,897
Kansas,Sedgwick,-5.7541986749099685,% change,20173.0,898
Kansas,Seward,-81.75437739428507,% change,20175.0,900
Kansas,Shawnee,-35.62685671897426,% change,20177.0,902
Kansas,Sheridan,-59.27330173775671,% change,20179.0,904
Kansas,Sherman,nan,% change,20181.0,907
Kansas,Smith,nan,% change,20183.0,909
Kansas,Stafford,-44.51528628743818,% change,20185.0,911
Kansas,Stanton,nan,% change,20187.0,913
Kansas,Stevens,nan,% change,20189.0,914
Kansas,Sumner,-14.602933524589016,% change,20191.0,916
Kansas,Thomas,105.41310093128618,% change,20193.0,917
Kansas,Trego,-89.99326372515999,% change,20195.0,919
Kansas,Wabaunsee,-36.87818518017408,% change,20197.0,920
Kansas,Wallace,-100.0,% change,20199.0,921
Kansas,Washington,-23.384608576577296,% change,20201.0,922
Kansas,Wichita,nan,% change,20203.0,923
Kansas,Wilson,23.10755516586292,% change,20205.0,925
Kansas,Woodson,-67.82187691365586,% change,20207.0,926
Kansas,Wyandotte,-40.5552947819407,% change,20209.0,927
Kentucky,Adair,-3.171548184563254,% change,21001.0,928
Kentucky,Allen,-24.228382911043568,% change,21003.0,929
Kentucky,Anderson,9.603841536614635,% change,21005.0,930
Kentucky,Ballard,15.092748735244523,% change,21007.0,932
Kentucky,Barren,-18.819693754501383,% change,21009.0,933
