State,County,WIC-authorized stores per 1000 pop 2011 (WICSPTH11),Units,FIPS,FID
Iowa,Floyd,0.18640486896038055,"# per 1,000 pop",19067,447
Iowa,Franklin,0.18703824281692505,"# per 1,000 pop",19069,451
Iowa,Fremont,0.6784260272979736,"# per 1,000 pop",19071,455
Iowa,Greene,0.1071811392903328,"# per 1,000 pop",19073,458
Iowa,Grundy,0.24040387570858002,"# per 1,000 pop",19075,460
Iowa,Guthrie,0.18419598042964935,"# per 1,000 pop",19077,467
Iowa,Hamilton,0.2586820125579834,"# per 1,000 pop",19079,469
Iowa,Hancock,0.3542644679546356,"# per 1,000 pop",19081,470
Iowa,Hardin,0.34534361958503723,"# per 1,000 pop",19083,475
Iowa,Harrison,0.3386616110801697,"# per 1,000 pop",19085,478
Iowa,Henry,0.19764798879623413,"# per 1,000 pop",19087,479
Iowa,Howard,0.20953378081321716,"# per 1,000 pop",19089,481
Iowa,Humboldt,0.20447807013988495,"# per 1,000 pop",19091,487
Iowa,Ida,0.28392958641052246,"# per 1,000 pop",19093,491
Iowa,Iowa,0.18382352590560913,"# per 1,000 pop",19095,495
Iowa,Jackson,0.25342118740081787,"# per 1,000 pop",19097,499
Iowa,Jasper,0.2730971872806549,"# per 1,000 pop",19099,505
Iowa,Jefferson,0.05850690230727196,"# per 1,000 pop",19101,507
Iowa,Johnson,0.1268032193183899,"# per 1,000 pop",19103,508
Iowa,Jones,0.3375283181667328,"# per 1,000 pop",19105,516
Iowa,Keokuk,0.288517028093338,"# per 1,000 pop",19107,520
Iowa,Kossuth,0.3896609842777252,"# per 1,000 pop",19109,523
Iowa,Lee,0.28115949034690857,"# per 1,000 pop",19111,531
Iowa,Linn,0.14940913021564484,"# per 1,000 pop",19113,535
Iowa,Louisa,0.26362037658691406,"# per 1,000 pop",19115,539
Iowa,Lucas,0.22527596354484558,"# per 1,000 pop",19117,542
Iowa,Lyon,0.4276794195175171,"# per 1,000 pop",19119,546
Iowa,Madison,0.2541780471801758,"# per 1,000 pop",19121,550
Iowa,Mahaska,0.22224198281764984,"# per 1,000 pop",19123,554
Iowa,Marion,0.3005982041358948,"# per 1,000 pop",19125,561
Iowa,Marshall,0.17067758738994598,"# per 1,000 pop",19127,568
Iowa,Mills,0.26615211367607117,"# per 1,000 pop",19129,569
Iowa,Mitchell,0.37358736991882324,"# per 1,000 pop",19131,572
Iowa,Monona,0.43299415707588196,"# per 1,000 pop",19133,576
Iowa,Monroe,0.24813896417617798,"# per 1,000 pop",19135,580
Iowa,Montgomery,0.37625810503959656,"# per 1,000 pop",19137,595
Iowa,Muscatine,0.2103491723537445,"# per 1,000 pop",19139,600
Iowa,O'Brien,0.5626670122146606,"# per 1,000 pop",19141,604
Iowa,Osceola,0.15832805633544922,"# per 1,000 pop",19143,607
Iowa,Page,0.18872672319412231,"# per 1,000 pop",19145,612
Iowa,Palo Alto,0.5344735383987427,"# per 1,000 pop",19147,618
Iowa,Plymouth,0.24177949130535126,"# per 1,000 pop",19149,622
Iowa,Pocahontas,0.41649311780929565,"# per 1,000 pop",19151,624
Iowa,Polk,0.1709514707326889,"# per 1,000 pop",19153,629
Iowa,Pottawattamie,0.18182985484600067,"# per 1,000 pop",19155,637
Iowa,Poweshiek,0.3175611197948456,"# per 1,000 pop",19157,640
Iowa,Ringgold,0.39619651436805725,"# per 1,000 pop",19159,642
Iowa,Sac,0.48918893933296204,"# per 1,000 pop",19161,647
Iowa,Scott,0.16205120086669922,"# per 1,000 pop",19163,657
Iowa,Shelby,0.3336113393306732,"# per 1,000 pop",19165,660
Iowa,Sioux,0.2351972758769989,"# per 1,000 pop",19167,663
Iowa,Story,0.1426611840724945,"# per 1,000 pop",19169,668
Iowa,Tama,0.2271178811788559,"# per 1,000 pop",19171,671
Iowa,Taylor,0.3173092305660248,"# per 1,000 pop",19173,674
Iowa,Union,0.31864893436431885,"# per 1,000 pop",19175,675
Iowa,Van Buren,0.7986157536506653,"# per 1,000 pop",19177,678
Iowa,Wapello,0.25365689396858215,"# per 1,000 pop",19179,681
Iowa,Warren,0.19297154247760773,"# per 1,000 pop",19181,685
Iowa,Washington,0.22912657260894775,"# per 1,000 pop",19183,687
Iowa,Wayne,0.47341012954711914,"# per 1,000 pop",19185,691
Iowa,Webster,0.21194298565387726,"# per 1,000 pop",19187,694
Iowa,Winnebago,0.4675518870353699,"# per 1,000 pop",19189,696
Iowa,Winneshiek,0.285062700510025,"# per 1,000 pop",19191,698
Iowa,Woodbury,0.2044651359319687,"# per 1,000 pop",19193,702
Iowa,Worth,0.26455026865005493,"# per 1,000 pop",19195,703
Iowa,Wright,0.3836415112018585,"# per 1,000 pop",19197,705
Kansas,Allen,0.2247527688741684,"# per 1,000 pop",20001,709
Kansas,Anderson,0.12408487498760223,"# per 1,000 pop",20003,712
Kansas,Atchison,0.11937447637319565,"# per 1,000 pop",20005,715
Kansas,Barber,0.4063389003276825,"# per 1,000 pop",20007,717
Kansas,Barton,0.21665342152118683,"# per 1,000 pop",20009,719
Kansas,Bourbon,0.200749471783638,"# per 1,000 pop",20011,722
Kansas,Brown,0.3008725345134735,"# per 1,000 pop",20013,723
Kansas,Butler,0.09113554656505585,"# per 1,000 pop",20015,726
Kansas,Chase,0.3612716794013977,"# per 1,000 pop",20017,729
Kansas,Chautauqua,0.5543237328529358,"# per 1,000 pop",20019,730
Kansas,Cherokee,0.187292218208313,"# per 1,000 pop",20021,732
Kansas,Cheyenne,0.3713330924510956,"# per 1,000 pop",20023,736
Kansas,Clark,0.4716981053352356,"# per 1,000 pop",20025,738
Kansas,Clay,0.3516998887062073,"# per 1,000 pop",20027,739
Kansas,Cloud,0.31847134232521057,"# per 1,000 pop",20029,740
Kansas,Coffey,0.11784114688634872,"# per 1,000 pop",20031,745
Kansas,Comanche,0.5313495993614197,"# per 1,000 pop",20033,748
Kansas,Cowley,0.16555377840995789,"# per 1,000 pop",20035,752
Kansas,Crawford,0.1275607794523239,"# per 1,000 pop",20037,756
Kansas,Decatur,0.3417634963989258,"# per 1,000 pop",20039,759
Kansas,Dickinson,0.15243127942085266,"# per 1,000 pop",20041,762
Kansas,Doniphan,0.3769317865371704,"# per 1,000 pop",20043,765
Kansas,Douglas,0.10670270770788193,"# per 1,000 pop",20045,767
Kansas,Edwards,0.33123549818992615,"# per 1,000 pop",20047,770
Kansas,Elk,0.717875063419342,"# per 1,000 pop",20049,773
Kansas,Ellis,0.13907238841056824,"# per 1,000 pop",20051,774
Kansas,Ellsworth,0.3094538152217865,"# per 1,000 pop",20053,776
Kansas,Finney,0.08082114160060883,"# per 1,000 pop",20055,778
Kansas,Ford,0.0872574970126152,"# per 1,000 pop",20057,784
Kansas,Franklin,0.11605415493249893,"# per 1,000 pop",20059,786
Kansas,Geary,0.08500991761684418,"# per 1,000 pop",20061,788
Kansas,Gove,0.7339449524879456,"# per 1,000 pop",20063,790
Kansas,Graham,0.3795066475868225,"# per 1,000 pop",20065,791
Kansas,Grant,0.25322866439819336,"# per 1,000 pop",20067,794
Kansas,Gray,0.32862305641174316,"# per 1,000 pop",20069,798
Kansas,Greeley,0.7974481582641602,"# per 1,000 pop",20071,801
Kansas,Greenwood,0.3025718629360199,"# per 1,000 pop",20073,803
Kansas,Hamilton,0.37936267256736755,"# per 1,000 pop",20075,805
Kansas,Harper,0.5054759979248047,"# per 1,000 pop",20077,807
Kansas,Harvey,0.14415037631988525,"# per 1,000 pop",20079,812
Kansas,Haskell,0.47247815132141113,"# per 1,000 pop",20081,815
Kansas,Hodgeman,0.5109862089157104,"# per 1,000 pop",20083,818
Kansas,Jackson,0.22348032891750336,"# per 1,000 pop",20085,819
Kansas,Jefferson,0.2637408971786499,"# per 1,000 pop",20087,821
Kansas,Jewell,0.9708737730979919,"# per 1,000 pop",20089,822
Kansas,Johnson,0.06149705499410629,"# per 1,000 pop",20091,824
Kansas,Kearny,0.2526528537273407,"# per 1,000 pop",20093,826
Kansas,Kingman,0.12674270570278168,"# per 1,000 pop",20095,827
Kansas,Kiowa,0.3909304141998291,"# per 1,000 pop",20097,829
Kansas,Labette,0.28071489930152893,"# per 1,000 pop",20099,831
Kansas,Lane,1.1474469900131226,"# per 1,000 pop",20101,833
Kansas,Leavenworth,0.06489124149084091,"# per 1,000 pop",20103,836
Kansas,Lincoln,0.3093102276325226,"# per 1,000 pop",20105,838
Kansas,Linn,0.3121098577976227,"# per 1,000 pop",20107,840
Kansas,Logan,0.36153289675712585,"# per 1,000 pop",20109,842
Kansas,Lyon,0.1485884040594101,"# per 1,000 pop",20111,844
Kansas,McPherson,0.17153246700763702,"# per 1,000 pop",20113,846
Kansas,Marion,0.31887754797935486,"# per 1,000 pop",20115,848
Kansas,Marshall,0.300571084022522,"# per 1,000 pop",20117,850
Kansas,Meade,0.22128789126873016,"# per 1,000 pop",20119,851
Kansas,Miami,0.1527417153120041,"# per 1,000 pop",20121,853
Kansas,Mitchell,0.15913431346416473,"# per 1,000 pop",20123,854
Kansas,Montgomery,0.2012593150138855,"# per 1,000 pop",20125,856
Kansas,Morris,0.17053206264972687,"# per 1,000 pop",20127,858
Kansas,Morton,0.31496062874794006,"# per 1,000 pop",20129,859
Kansas,Nemaha,0.2973535656929016,"# per 1,000 pop",20131,861
Kansas,Neosho,0.3040437698364258,"# per 1,000 pop",20133,862
Kansas,Ness,0.6416426301002502,"# per 1,000 pop",20135,864
Kansas,Norton,0.5305039882659912,"# per 1,000 pop",20137,866
Kansas,Osage,0.24478305876255035,"# per 1,000 pop",20139,867
Kansas,Osborne,0.5219206809997559,"# per 1,000 pop",20141,869
Kansas,Ottawa,0.16493484377861023,"# per 1,000 pop",20143,870
Kansas,Pawnee,0.14332807064056396,"# per 1,000 pop",20145,872
Kansas,Phillips,0.3608805537223816,"# per 1,000 pop",20147,873
Kansas,Pottawatomie,0.22702506184577942,"# per 1,000 pop",20149,876
Kansas,Pratt,0.20742584764957428,"# per 1,000 pop",20151,878
Kansas,Rawlins,0.3987240791320801,"# per 1,000 pop",20153,880
Kansas,Reno,0.0776156485080719,"# per 1,000 pop",20155,882
Kansas,Republic,0.20445716381072998,"# per 1,000 pop",20157,884
Kansas,Rice,0.2971768081188202,"# per 1,000 pop",20159,886
Kansas,Riley,0.054481808096170425,"# per 1,000 pop",20161,888
Kansas,Rooks,0.3846893608570099,"# per 1,000 pop",20163,889
Kansas,Rush,0.6228589415550232,"# per 1,000 pop",20165,891
Kansas,Russell,0.28636884689331055,"# per 1,000 pop",20167,893
Kansas,Saline,0.08964107930660248,"# per 1,000 pop",20169,895
Kansas,Scott,0.4088307321071625,"# per 1,000 pop",20171,897
Kansas,Sedgwick,0.07984287291765213,"# per 1,000 pop",20173,898
Kansas,Seward,0.12964563071727753,"# per 1,000 pop",20175,900
Kansas,Shawnee,0.08942144364118576,"# per 1,000 pop",20177,902
Kansas,Sheridan,0.3998400568962097,"# per 1,000 pop",20179,904
Kansas,Sherman,0.16520734131336212,"# per 1,000 pop",20181,907
Kansas,Smith,0.5275653004646301,"# per 1,000 pop",20183,909
Kansas,Stafford,0.456620991230011,"# per 1,000 pop",20185,911
Kansas,Stanton,0.452284038066864,"# per 1,000 pop",20187,913
Kansas,Stevens,0.17761988937854767,"# per 1,000 pop",20189,914
Kansas,Sumner,0.21023419499397278,"# per 1,000 pop",20191,916
Kansas,Thomas,0.2519209086894989,"# per 1,000 pop",20193,917
Kansas,Trego,0.33863866329193115,"# per 1,000 pop",20195,919
Kansas,Wabaunsee,0,"# per 1,000 pop",20197,920
Kansas,Wallace,0.6557376980781555,"# per 1,000 pop",20199,921
Kansas,Washington,0.6875214576721191,"# per 1,000 pop",20201,922
Kansas,Wichita,0.44286978244781494,"# per 1,000 pop",20203,923
Kansas,Wilson,0.2164267897605896,"# per 1,000 pop",20205,925
Kansas,Woodson,0.3009328842163086,"# per 1,000 pop",20207,926
Kansas,Wyandotte,0.11390963196754456,"# per 1,000 pop",20209,927
Kentucky,Adair,0.2632825970649719,"# per 1,000 pop",21001,928
Kentucky,Allen,0.1485884040594101,"# per 1,000 pop",21003,929
Kentucky,Anderson,0.13920468091964722,"# per 1,000 pop",21005,930
Kentucky,Ballard,0.36280083656311035,"# per 1,000 pop",21007,932
Kentucky,Barren,0.25986912846565247,"# per 1,000 pop",21009,933
Kentucky,Bath,0.426839679479599,"# per 1,000 pop",21011,934
Kentucky,Bell,0.5234323143959045,"# per 1,000 pop",21013,936
Kentucky,Boone,0.1480932980775833,"# per 1,000 pop",21015,1002
Kentucky,Bourbon,0.24931438267230988,"# per 1,000 pop",21017,1005
Kentucky,Boyd,0.14164592325687408,"# per 1,000 pop",21019,1008
Kentucky,Boyle,0.20836226642131805,"# per 1,000 pop",21021,1010
Kentucky,Bracken,0.3524850308895111,"# per 1,000 pop",21023,1013
Kentucky,Breathitt,0.7250580191612244,"# per 1,000 pop",21025,1017
Kentucky,Breckinridge,0.1973164975643158,"# per 1,000 pop",21027,1020
Kentucky,Bullitt,0.07978829741477966,"# per 1,000 pop",21029,1024
Kentucky,Butler,0.3145395815372467,"# per 1,000 pop",21031,1026
Kentucky,Caldwell,0.46061721444129944,"# per 1,000 pop",21033,1031
Kentucky,Calloway,0.13273866474628448,"# per 1,000 pop",21035,1033
Kentucky,Campbell,0.18668189644813538,"# per 1,000 pop",21037,1035
Kentucky,Carlisle,1.1914217472076416,"# per 1,000 pop",21039,1039
Kentucky,Carroll,0.27282649278640747,"# per 1,000 pop",21041,1041
Kentucky,Carter,0.3981179893016815,"# per 1,000 pop",21043,1044
Kentucky,Casey,0.5656464099884033,"# per 1,000 pop",21045,1048
Kentucky,Christian,0.16332530975341797,"# per 1,000 pop",21047,1050
Kentucky,Clark,0.22575274109840393,"# per 1,000 pop",21049,1053
Kentucky,Clay,0.7409465312957764,"# per 1,000 pop",21051,1056
Kentucky,Clinton,0.29530465602874756,"# per 1,000 pop",21053,1059
Kentucky,Crittenden,0.32435938715934753,"# per 1,000 pop",21055,1064
Kentucky,Cumberland,0.5822416543960571,"# per 1,000 pop",21057,1067
Kentucky,Daviess,0.12348347157239914,"# per 1,000 pop",21059,1071
Kentucky,Edmonson,0.3270646035671234,"# per 1,000 pop",21061,1073
Kentucky,Elliott,0.5140727162361145,"# per 1,000 pop",21063,1075
Kentucky,Estill,0.5458887815475464,"# per 1,000 pop",21065,1077
Kentucky,Fayette,0.14582283794879913,"# per 1,000 pop",21067,1080
Kentucky,Fleming,0.4832251965999603,"# per 1,000 pop",21069,1083
Kentucky,Floyd,0.4779272973537445,"# per 1,000 pop",21071,1085
Kentucky,Franklin,0.16219612956047058,"# per 1,000 pop",21073,1086
Kentucky,Fulton,0.7412898540496826,"# per 1,000 pop",21075,1088
Kentucky,Gallatin,0.5803157091140747,"# per 1,000 pop",21077,1090
Kentucky,Garrard,0.11855364590883255,"# per 1,000 pop",21079,1092
Kentucky,Grant,0.2827483117580414,"# per 1,000 pop",21081,1094
Kentucky,Graves,0.1595829576253891,"# per 1,000 pop",21083,1097
Kentucky,Grayson,0.3882741332054138,"# per 1,000 pop",21085,1100
Kentucky,Green,0.2676898241043091,"# per 1,000 pop",21087,1102
Kentucky,Greenup,0.24445892870426178,"# per 1,000 pop",21089,1105
Kentucky,Hancock,0.34924331307411194,"# per 1,000 pop",21091,1107
Kentucky,Hardin,0.1302228718996048,"# per 1,000 pop",21093,1110
Kentucky,Harlan,0.5150921940803528,"# per 1,000 pop",21095,1114
Kentucky,Harrison,0.3211475610733032,"# per 1,000 pop",21097,1119
Kentucky,Hart,0.3281019330024719,"# per 1,000 pop",21099,1121
Kentucky,Henderson,0.17263703048229218,"# per 1,000 pop",21101,1126
Kentucky,Henry,0.13006438314914703,"# per 1,000 pop",21103,1129
Kentucky,Hickman,0.20916126668453217,"# per 1,000 pop",21105,1130
Kentucky,Hopkins,0.17077231407165527,"# per 1,000 pop",21107,1136
Kentucky,Jackson,0.6724447011947632,"# per 1,000 pop",21109,1140
Kentucky,Jefferson,0.17014731466770172,"# per 1,000 pop",21111,1143
Kentucky,Jessamine,0.18403778970241547,"# per 1,000 pop",21113,1145
Kentucky,Johnson,0.29890260100364685,"# per 1,000 pop",21115,1148
Kentucky,Kenton,0.18714909255504608,"# per 1,000 pop",21117,1151
Kentucky,Knott,0.7354292869567871,"# per 1,000 pop",21119,1154
Kentucky,Knox,0.8782384991645813,"# per 1,000 pop",21121,1159
Kentucky,Larue,0.14097413420677185,"# per 1,000 pop",21123,1162
Kentucky,Laurel,0.3032447099685669,"# per 1,000 pop",21125,1166
Kentucky,Lawrence,0.5017876029014587,"# per 1,000 pop",21127,1167
Kentucky,Lee,0.7784120440483093,"# per 1,000 pop",21129,1171
Kentucky,Leslie,1.4238675832748413,"# per 1,000 pop",21131,1175
Kentucky,Letcher,0.4512820541858673,"# per 1,000 pop",21133,1178
Kentucky,Lewis,0.6519849300384521,"# per 1,000 pop",21135,1180
Kentucky,Lincoln,0.4045470952987671,"# per 1,000 pop",21137,1184
Kentucky,Livingston,0.4209197163581848,"# per 1,000 pop",21139,1187
Kentucky,Logan,0.18624748289585114,"# per 1,000 pop",21141,1190
Kentucky,Lyon,0.11853959411382675,"# per 1,000 pop",21143,1193
Kentucky,McCracken,0.2278769463300705,"# per 1,000 pop",21145,1196
Kentucky,McCreary,0.5468664765357971,"# per 1,000 pop",21147,1198
Kentucky,McLean,0.420565664768219,"# per 1,000 pop",21149,1201
Kentucky,Madison,0.1533452868461609,"# per 1,000 pop",21151,1204
Kentucky,Magoffin,0.8319467306137085,"# per 1,000 pop",21153,1206
Kentucky,Marion,0.3000750243663788,"# per 1,000 pop",21155,1210
Kentucky,Marshall,0.22394266724586487,"# per 1,000 pop",21157,1213
Kentucky,Martin,0.46696239709854126,"# per 1,000 pop",21159,1215
Kentucky,Mason,0.17095965147018433,"# per 1,000 pop",21161,1217
Kentucky,Meade,0.13493910431861877,"# per 1,000 pop",21163,1220
Kentucky,Menifee,0.7796663045883179,"# per 1,000 pop",21165,1222
Kentucky,Mercer,0.28194165229797363,"# per 1,000 pop",21167,1225
Kentucky,Metcalfe,0.19880715012550354,"# per 1,000 pop",21169,1228
Kentucky,Monroe,0.5494505763053894,"# per 1,000 pop",21171,1230
Kentucky,Montgomery,0.2616040110588074,"# per 1,000 pop",21173,1233
Kentucky,Morgan,0.7287567257881165,"# per 1,000 pop",21175,1235
Kentucky,Muhlenberg,0.19029495120048523,"# per 1,000 pop",21177,1238
Kentucky,Nelson,0.11346616595983505,"# per 1,000 pop",21179,1243
Kentucky,Nicholas,0.1410835236310959,"# per 1,000 pop",21181,1246
Kentucky,Ohio,0.12507295608520508,"# per 1,000 pop",21183,1249
Kentucky,Oldham,0.08227608352899551,"# per 1,000 pop",21185,1252
Kentucky,Owen,0.3696857690811157,"# per 1,000 pop",21187,1255
Kentucky,Owsley,0.8319467306137085,"# per 1,000 pop",21189,1257
Kentucky,Pendleton,0.1364535689353943,"# per 1,000 pop",21191,1260
Kentucky,Perry,0.4531037509441376,"# per 1,000 pop",21193,1265
Kentucky,Pike,0.44675180315971375,"# per 1,000 pop",21195,1267
Kentucky,Powell,0.396165132522583,"# per 1,000 pop",21197,1270
Kentucky,Pulaski,0.25192883610725403,"# per 1,000 pop",21199,1272
Kentucky,Robertson,0.43668121099472046,"# per 1,000 pop",21201,1273
Kentucky,Rockcastle,0.3506721258163452,"# per 1,000 pop",21203,1276
Kentucky,Rowan,0.46685341000556946,"# per 1,000 pop",21205,1279
Kentucky,Russell,0.22597593069076538,"# per 1,000 pop",21207,1282
Kentucky,Scott,0.1252034604549408,"# per 1,000 pop",21209,1283
Kentucky,Shelby,0.06985516846179962,"# per 1,000 pop",21211,1285
Kentucky,Simpson,0.23113371431827545,"# per 1,000 pop",21213,1287
Kentucky,Spencer,0.05750761926174164,"# per 1,000 pop",21215,1000
Kentucky,Taylor,0.24014408886432648,"# per 1,000 pop",21217,1003
Kentucky,Todd,0.24140983819961548,"# per 1,000 pop",21219,1006
Kentucky,Trigg,0.14067664742469788,"# per 1,000 pop",21221,1009
Kentucky,Trimble,0.2268345206975937,"# per 1,000 pop",21223,1012
Kentucky,Union,0.3275466859340668,"# per 1,000 pop",21225,1016
Kentucky,Warren,0.1553773581981659,"# per 1,000 pop",21227,1019
Kentucky,Washington,0.25649794936180115,"# per 1,000 pop",21229,1023
Kentucky,Wayne,0.19139671325683594,"# per 1,000 pop",21231,1027
Kentucky,Webster,0.3695491552352905,"# per 1,000 pop",21233,1029
Kentucky,Whitley,0.641472578048706,"# per 1,000 pop",21235,1034
Kentucky,Wolfe,0.6788866519927979,"# per 1,000 pop",21237,1037
Kentucky,Woodford,0.16041065752506256,"# per 1,000 pop",21239,1042
Louisiana,Acadia,0.21017573773860931,"# per 1,000 pop",22001,1046
Louisiana,Allen,0.15530964732170105,"# per 1,000 pop",22003,1051
Louisiana,Ascension,0.13628309965133667,"# per 1,000 pop",22005,1055
Louisiana,Assumption,0.17254021763801575,"# per 1,000 pop",22007,1060
Louisiana,Avoyelles,0.1914287805557251,"# per 1,000 pop",22009,1062
Louisiana,Beauregard,0.1108340248465538,"# per 1,000 pop",22011,1066
Louisiana,Bienville,0.28048524260520935,"# per 1,000 pop",22013,1069
Louisiana,Bossier,0.09989843517541885,"# per 1,000 pop",22015,1076
Louisiana,Caddo,0.13621221482753754,"# per 1,000 pop",22017,1079
Louisiana,Calcasieu,0.12381473183631897,"# per 1,000 pop",22019,1081
Louisiana,Caldwell,0.197491854429245,"# per 1,000 pop",22021,1084
Louisiana,Cameron,0.1499025672674179,"# per 1,000 pop",22023,1089
Louisiana,Catahoula,0.19442014396190643,"# per 1,000 pop",22025,1093
Louisiana,Claiborne,0.17713746428489685,"# per 1,000 pop",22027,1095
Louisiana,Concordia,0.23992322385311127,"# per 1,000 pop",22029,1098
Louisiana,De Soto,0.1120280846953392,"# per 1,000 pop",22031,1103
Louisiana,East Baton Rouge,0.16773465275764465,"# per 1,000 pop",22033,1108
Louisiana,East Carroll,0.26119890809059143,"# per 1,000 pop",22035,1111
Louisiana,East Feliciana,0.14926858246326447,"# per 1,000 pop",22037,1115
Louisiana,Evangeline,0.38417211174964905,"# per 1,000 pop",22039,1118
Louisiana,Franklin,0.1444530040025711,"# per 1,000 pop",22041,1123
Louisiana,Grant,0.08937748521566391,"# per 1,000 pop",22043,1127
Louisiana,Iberia,0.20423446595668793,"# per 1,000 pop",22045,1133
Louisiana,Iberville,0.14988908171653748,"# per 1,000 pop",22047,1134
Louisiana,Jackson,0.18350867927074432,"# per 1,000 pop",22049,1138
Louisiana,Jefferson,0.0898493304848671,"# per 1,000 pop",22051,1147
Louisiana,Jefferson Davis,0.2215891033411026,"# per 1,000 pop",22053,1155
Louisiana,Lafayette,0.09795583784580231,"# per 1,000 pop",22055,1161
Louisiana,Lafourche,0.14420056343078613,"# per 1,000 pop",22057,1280
Louisiana,La Salle,0.20081666111946106,"# per 1,000 pop",22059,1289
Louisiana,Lincoln,0.0637565329670906,"# per 1,000 pop",22061,1291
Louisiana,Livingston,0.10756158083677292,"# per 1,000 pop",22063,1295
Louisiana,Madison,0.16701461374759674,"# per 1,000 pop",22065,1297
Louisiana,Morehouse,0.1455710083246231,"# per 1,000 pop",22067,1299
Louisiana,Natchitoches,0.15236160159111023,"# per 1,000 pop",22069,1301
Louisiana,Orleans,0.18021215498447418,"# per 1,000 pop",22071,1304
Louisiana,Ouachita,0.2069442719221115,"# per 1,000 pop",22073,1306
Louisiana,Plaquemines,0.1271940916776657,"# per 1,000 pop",22075,1427
Louisiana,Pointe Coupee,0.30693677067756653,"# per 1,000 pop",22077,1431
Louisiana,Rapides,0.15908969938755035,"# per 1,000 pop",22079,1434
Louisiana,Red River,0.1101079061627388,"# per 1,000 pop",22081,1436
Louisiana,Richland,0.19149750471115112,"# per 1,000 pop",22083,1439
Louisiana,Sabine,0.24564994871616364,"# per 1,000 pop",22085,1441
Louisiana,St. Bernard,0.12653422355651855,"# per 1,000 pop",22087,1463
Louisiana,St. Charles,0.1336260437965393,"# per 1,000 pop",22089,1466
Louisiana,St. Helena,0.36503010988235474,"# per 1,000 pop",22091,1467
Louisiana,St. James,0.18365472555160522,"# per 1,000 pop",22093,1468
Louisiana,St. John the Baptist,0.15532773733139038,"# per 1,000 pop",22095,1469
Louisiana,St. Landry,0.3236168324947357,"# per 1,000 pop",22097,1471
Louisiana,St. Martin,0.1894262284040451,"# per 1,000 pop",22099,1473
Louisiana,St. Mary,0.1845358908176422,"# per 1,000 pop",22101,1474
Louisiana,St. Tammany,0.105568528175354,"# per 1,000 pop",22103,1475
Louisiana,Tangipahoa,0.18747350573539734,"# per 1,000 pop",22105,1476
Louisiana,Tensas,0.39277297258377075,"# per 1,000 pop",22107,1479
Louisiana,Terrebonne,0.13441221415996552,"# per 1,000 pop",22109,1501
Louisiana,Union,0.30759766697883606,"# per 1,000 pop",22111,1507
Louisiana,Vermilion,0.17180654406547546,"# per 1,000 pop",22113,1510
Louisiana,Vernon,0.07657261192798615,"# per 1,000 pop",22115,1513
Louisiana,Washington,0.2546527087688446,"# per 1,000 pop",22117,1516
Louisiana,Webster,0.2182558923959732,"# per 1,000 pop",22119,1518
Louisiana,West Baton Rouge,0.20738282799720764,"# per 1,000 pop",22121,1520
Louisiana,West Carroll,0.5208785533905029,"# per 1,000 pop",22123,1522
Louisiana,West Feliciana,0.12891581654548645,"# per 1,000 pop",22125,1524
Louisiana,Winn,0.19803287088871002,"# per 1,000 pop",22127,1529
Maine,Androscoggin,0.26995328068733215,"# per 1,000 pop",23001,1532
Maine,Aroostook,0.4482797384262085,"# per 1,000 pop",23003,1535
Maine,Cumberland,0.155662402510643,"# per 1,000 pop",23005,1608
Maine,Franklin,0.29279717803001404,"# per 1,000 pop",23007,1619
Maine,Hancock,0.2934756577014923,"# per 1,000 pop",23009,1748
Maine,Kennebec,0.17244777083396912,"# per 1,000 pop",23011,1755
Maine,Knox,0.17646020650863647,"# per 1,000 pop",23013,1774
Maine,Lincoln,0.1459002047777176,"# per 1,000 pop",23015,1835
Maine,Oxford,0.1731421798467636,"# per 1,000 pop",23017,1842
Maine,Penobscot,0.22113965451717377,"# per 1,000 pop",23019,1846
Maine,Piscataquis,0.518433153629303,"# per 1,000 pop",23021,1851
Maine,Sagadahoc,0.11390170454978943,"# per 1,000 pop",23023,1855
Maine,Somerset,0.2888670563697815,"# per 1,000 pop",23025,1860
Maine,Waldo,0.23163041472434998,"# per 1,000 pop",23027,1865
Maine,Washington,0.5501726865768433,"# per 1,000 pop",23029,1884
Maine,York,0.14629986882209778,"# per 1,000 pop",23031,1901
Maryland,Allegany,0.14752823114395142,"# per 1,000 pop",24001,1905
Maryland,Anne Arundel,0.09729340672492981,"# per 1,000 pop",24003,1925
Maryland,Baltimore County,0.10334683954715729,"# per 1,000 pop",24005,1939
Maryland,Calvert,0.10076356679201126,"# per 1,000 pop",24009,1946
Maryland,Caroline,0.15203575789928436,"# per 1,000 pop",24011,1949
Maryland,Carroll,0.1377088874578476,"# per 1,000 pop",24013,1955
Maryland,Cecil,0.08861669152975082,"# per 1,000 pop",24015,1963
Maryland,Charles,0.1474708765745163,"# per 1,000 pop",24017,1294
Maryland,Dorchester,0.09175995737314224,"# per 1,000 pop",24019,1346
Maryland,Frederick,0.11801250278949738,"# per 1,000 pop",24021,1357
Maryland,Garrett,0.1658484786748886,"# per 1,000 pop",24023,1361
Maryland,Harford,0.10944289714097977,"# per 1,000 pop",24025,1372
Maryland,Howard,0.0783434808254242,"# per 1,000 pop",24027,1379
Maryland,Kent,0.246950164437294,"# per 1,000 pop",24029,1394
Maryland,Montgomery,0.08872461318969727,"# per 1,000 pop",24031,1398
Maryland,Prince George's,0.13506104052066803,"# per 1,000 pop",24033,1403
