State,County,Low income & low access to store (%) 2010 (PCT_LACCESS_LOWI10),Units,FIPS,FID
Georgia,Randolph,3.3239217399039123,Percent,13243,23
Georgia,Richmond,12.50336451776683,Percent,13245,24
Georgia,Rockdale,13.331195295218802,Percent,13247,28
Georgia,Schley,0.5344300706259562,Percent,13249,31
Georgia,Screven,9.231375507170494,Percent,13251,34
Georgia,Seminole,2.958267888069733,Percent,13253,38
Georgia,Spalding,7.037006737044403,Percent,13255,41
Georgia,Stephens,5.3812909364117285,Percent,13257,45
Georgia,Stewart,6.73246320911276,Percent,13259,48
Georgia,Sumter,9.427237502598526,Percent,13261,52
Georgia,Talbot,2.553396773360015,Percent,13263,57
Georgia,Taliaferro,43.933855933718,Percent,13265,60
Georgia,Tattnall,1.4858447324506623,Percent,13267,63
Georgia,Taylor,4.96260029931773,Percent,13269,69
Georgia,Telfair,3.557818093664939,Percent,13271,75
Georgia,Terrell,0.4474978693293623,Percent,13273,78
Georgia,Thomas,13.98294659129099,Percent,13275,83
Georgia,Tift,5.72875131205252,Percent,13277,87
Georgia,Toombs,8.691648873818462,Percent,13279,91
Georgia,Towns,0.004942223962270796,Percent,13281,95
Georgia,Treutlen,8.039650336517036,Percent,13283,102
Georgia,Troup,6.384618447244734,Percent,13285,105
Georgia,Turner,4.573054637544244,Percent,13287,108
Georgia,Twiggs,0.7871199031623862,Percent,13289,116
Georgia,Union,0.012645492506201114,Percent,13291,120
Georgia,Upson,8.184249241443782,Percent,13293,123
Georgia,Walker,10.461983589213306,Percent,13295,126
Georgia,Walton,6.89140160007313,Percent,13297,127
Georgia,Ware,14.12181577644459,Percent,13299,132
Georgia,Warren,0.7854235505882174,Percent,13301,135
Georgia,Washington,15.714144253707321,Percent,13303,143
Georgia,Wayne,12.691241316399148,Percent,13305,147
Georgia,Webster,1.1667929370527832,Percent,13307,149
Georgia,Wheeler,0.05200182873099919,Percent,13309,154
Georgia,White,0.0,Percent,13311,157
Georgia,Whitfield,12.27112912479381,Percent,13313,159
Georgia,Wilcox,0.36329731288415557,Percent,13315,163
Georgia,Wilkes,16.649925874515908,Percent,13317,167
Georgia,Wilkinson,10.584925545598662,Percent,13319,169
Georgia,Worth,6.369108779523872,Percent,13321,173
Hawaii,Hawaii,10.781946526104312,Percent,15001,198
Hawaii,Honolulu,4.009452000210102,Percent,15003,234
Hawaii,Kalawao,0.0,Percent,15005,247
Hawaii,Kauai,10.282019312461955,Percent,15007,261
Hawaii,Maui,8.71831003463238,Percent,15009,323
Idaho,Ada,3.818424721866629,Percent,16001,336
Idaho,Adams,4.117866127825502,Percent,16003,338
Idaho,Bannock,8.633802689227707,Percent,16005,343
Idaho,Bear Lake,9.029116921276096,Percent,16007,349
Idaho,Benewah,15.462835757233387,Percent,16009,354
Idaho,Bingham,7.448665598292389,Percent,16011,362
Idaho,Blaine,6.159670891874112,Percent,16013,371
Idaho,Boise,30.57270098173876,Percent,16015,380
Idaho,Bonner,6.378305119069061,Percent,16017,387
Idaho,Bonneville,6.734390810335437,Percent,16019,395
Idaho,Boundary,9.371890166323642,Percent,16021,405
Idaho,Butte,9.245832403307748,Percent,16023,414
Idaho,Camas,42.578455786719964,Percent,16025,429
Idaho,Canyon,8.0301520595477,Percent,16027,441
Idaho,Caribou,13.203199746731938,Percent,16029,449
Idaho,Cassia,11.119187543785856,Percent,16031,456
Idaho,Clark,59.97666330067932,Percent,16033,464
Idaho,Clearwater,9.257921408967688,Percent,16035,474
Idaho,Custer,8.482918043803227,Percent,16037,484
Idaho,Elmore,12.422101565984505,Percent,16039,490
Idaho,Franklin,3.008904342703058,Percent,16041,498
Idaho,Fremont,4.185839975554796,Percent,16043,502
Idaho,Gem,13.7135396721524,Percent,16045,510
Idaho,Gooding,4.9990626891082774,Percent,16047,519
Idaho,Idaho,15.223164851067805,Percent,16049,528
Idaho,Jefferson,4.898810449950115,Percent,16051,540
Idaho,Jerome,9.626632584596182,Percent,16053,547
Idaho,Kootenai,7.507720018823054,Percent,16055,552
Idaho,Latah,4.5562697295075445,Percent,16057,559
Idaho,Lemhi,20.366149785155493,Percent,16059,566
Idaho,Lewis,18.877227817620913,Percent,16061,574
Idaho,Lincoln,40.76999530638229,Percent,16063,578
Idaho,Madison,8.767855668941843,Percent,16065,581
Idaho,Minidoka,5.760153505031242,Percent,16067,585
Idaho,Nez Perce,4.099026938400357,Percent,16069,589
Idaho,Oneida,4.660611050701377,Percent,16071,593
Idaho,Owyhee,7.246712805717968,Percent,16073,601
Idaho,Payette,8.792491646456217,Percent,16075,606
Idaho,Power,6.480526016819842,Percent,16077,613
Idaho,Shoshone,1.9572642625496826,Percent,16079,621
Idaho,Teton,2.276398178728043,Percent,16081,627
Idaho,Twin Falls,4.005824523423657,Percent,16083,634
Idaho,Valley,7.06592320185655,Percent,16085,643
Idaho,Washington,9.48837093558682,Percent,16087,649
Illinois,Adams,3.5149754892674987,Percent,17001,650
Illinois,Alexander,20.927477827932144,Percent,17003,651
Illinois,Bond,3.8313110811209703,Percent,17005,652
Illinois,Boone,2.450254524787704,Percent,17007,653
Illinois,Brown,11.964424108126625,Percent,17009,654
Illinois,Bureau,12.225088017540026,Percent,17011,2
Illinois,Calhoun,4.663211168072568,Percent,17013,4
Illinois,Carroll,3.6984429517736466,Percent,17015,6
Illinois,Cass,3.1070171621036433,Percent,17017,10
Illinois,Champaign,3.8546362744881915,Percent,17019,12
Illinois,Christian,2.5651920452947756,Percent,17021,14
Illinois,Clark,2.7568718807969637,Percent,17023,19
Illinois,Clay,4.680031438945704,Percent,17025,22
Illinois,Clinton,3.5451336906918063,Percent,17027,27
Illinois,Coles,5.90923521573586,Percent,17029,30
Illinois,Cook,1.7621376529907973,Percent,17031,36
Illinois,Crawford,5.218774579408235,Percent,17033,40
Illinois,Cumberland,0.1465185823130476,Percent,17035,44
Illinois,DeKalb,11.44784188539264,Percent,17037,49
Illinois,De Witt,1.1881307863763841,Percent,17039,53
Illinois,Douglas,2.8053306850860658,Percent,17041,55
Illinois,DuPage,3.960448357537779,Percent,17043,64
Illinois,Edgar,13.146236744844261,Percent,17045,66
Illinois,Edwards,3.9283444279148343,Percent,17047,71
Illinois,Effingham,4.1305768178185565,Percent,17049,76
Illinois,Fayette,12.655811255494218,Percent,17051,79
Illinois,Ford,4.707929929611121,Percent,17053,81
Illinois,Franklin,4.807241753327999,Percent,17055,85
Illinois,Fulton,3.967083384671181,Percent,17057,89
Illinois,Gallatin,32.6287158206579,Percent,17059,92
Illinois,Greene,0.5149375980315641,Percent,17061,96
Illinois,Grundy,3.3345704157777205,Percent,17063,99
Illinois,Hamilton,5.7901959695193685,Percent,17065,106
Illinois,Hancock,17.806648674337364,Percent,17067,111
Illinois,Hardin,8.809050206878009,Percent,17069,113
Illinois,Henderson,0.4391092082986073,Percent,17071,117
Illinois,Henry,5.270088943885037,Percent,17073,121
Illinois,Iroquois,3.5023872291265556,Percent,17075,125
Illinois,Jackson,10.516108608597762,Percent,17077,129
Illinois,Jasper,4.604156982385192,Percent,17079,133
Illinois,Jefferson,8.52077782092196,Percent,17081,137
Illinois,Jersey,4.098938213628562,Percent,17083,142
Illinois,Jo Daviess,5.421915417376444,Percent,17085,145
Illinois,Johnson,13.611298732860755,Percent,17087,152
Illinois,Kane,3.4314200098119816,Percent,17089,156
Illinois,Kankakee,5.683239049028444,Percent,17091,161
Illinois,Kendall,3.1675454203619093,Percent,17093,165
Illinois,Knox,4.270032307436308,Percent,17095,166
Illinois,Lake,5.218229421349725,Percent,17097,170
Illinois,LaSalle,6.48085752288904,Percent,17099,175
Illinois,Lawrence,5.265927745422978,Percent,17101,177
Illinois,Lee,2.8987551349339458,Percent,17103,180
Illinois,Livingston,2.5534615377375816,Percent,17105,182
Illinois,Logan,6.252916558214157,Percent,17107,186
Illinois,McDonough,17.388802738130842,Percent,17109,189
Illinois,McHenry,6.3881991445845,Percent,17111,192
Illinois,McLean,8.227280534989974,Percent,17113,193
Illinois,Macon,9.033107171549002,Percent,17115,194
Illinois,Macoupin,3.230266922405904,Percent,17117,196
Illinois,Madison,9.640402475278668,Percent,17119,199
Illinois,Marion,11.245240055873037,Percent,17121,201
Illinois,Marshall,4.115372043228631,Percent,17123,202
Illinois,Mason,2.7871299665472997,Percent,17125,206
Illinois,Massac,3.8615449236408326,Percent,17127,208
Illinois,Menard,0.3298011638910563,Percent,17129,212
Illinois,Mercer,8.962945849754352,Percent,17131,216
Illinois,Monroe,3.19760411635871,Percent,17133,219
Illinois,Montgomery,5.796812165571319,Percent,17135,223
Illinois,Morgan,8.819557752515092,Percent,17137,225
Illinois,Moultrie,0.7696007581078944,Percent,17139,227
Illinois,Ogle,3.076322130446735,Percent,17141,229
Illinois,Peoria,6.976865671312911,Percent,17143,233
Illinois,Perry,9.365839744915391,Percent,17145,235
Illinois,Piatt,0.4424879669905337,Percent,17147,238
Illinois,Pike,9.992523737393062,Percent,17149,241
Illinois,Pope,8.060394080832394,Percent,17151,245
Illinois,Pulaski,23.76707049428096,Percent,17153,248
Illinois,Putnam,9.808596587996369e-06,Percent,17155,253
Illinois,Randolph,3.639438501473205,Percent,17157,255
Illinois,Richland,2.073513479027185,Percent,17159,259
Illinois,Rock Island,6.704629282768526,Percent,17161,265
Illinois,St. Clair,14.772148633783328,Percent,17163,269
Illinois,Saline,16.50792439233276,Percent,17165,271
Illinois,Sangamon,7.090897592863494,Percent,17167,274
Illinois,Schuyler,5.725616259407781,Percent,17169,278
Illinois,Scott,0.9546016040208515,Percent,17171,280
Illinois,Shelby,5.855076066066718,Percent,17173,283
Illinois,Stark,9.747823980786952,Percent,17175,285
Illinois,Stephenson,2.634121977623944,Percent,17177,290
Illinois,Tazewell,8.637396200146389,Percent,17179,291
Illinois,Union,3.8910057154753366,Percent,17181,293
Illinois,Vermilion,6.871124040216331,Percent,17183,296
Illinois,Wabash,1.9898960761780864,Percent,17185,299
Illinois,Warren,0.26424104306850904,Percent,17187,301
Illinois,Washington,4.211020507747254,Percent,17189,305
Illinois,Wayne,7.4109672396903346,Percent,17191,310
Illinois,White,13.765554790002318,Percent,17193,312
Illinois,Whiteside,4.955786028344131,Percent,17195,314
Illinois,Will,5.761114019813656,Percent,17197,320
Illinois,Williamson,6.042971026496165,Percent,17199,324
Illinois,Winnebago,6.217940311937439,Percent,17201,325
Illinois,Woodford,1.097375481576614,Percent,17203,328
Indiana,Adams,2.7613298432970397,Percent,18001,330
Indiana,Allen,10.13009857266719,Percent,18003,335
Indiana,Bartholomew,6.490776352997448,Percent,18005,342
Indiana,Benton,0.3643874167916151,Percent,18007,179
Indiana,Blackford,0.6354445662114844,Percent,18009,183
Indiana,Boone,1.1978013832396575,Percent,18011,185
Indiana,Brown,0.6080154368436078,Percent,18013,188
Indiana,Carroll,1.9346920170610418,Percent,18015,195
Indiana,Cass,1.172400924339827,Percent,18017,211
Indiana,Clark,6.636885536128038,Percent,18019,215
Indiana,Clay,1.1974476077045444,Percent,18021,221
Indiana,Clinton,1.066404668881059,Percent,18023,226
Indiana,Crawford,4.3504599604317935,Percent,18025,232
Indiana,Daviess,1.1464438985898129,Percent,18027,239
Indiana,Dearborn,7.072361692412832,Percent,18029,242
Indiana,Decatur,4.393760139619736,Percent,18031,246
Indiana,DeKalb,8.499198777927884,Percent,18033,249
Indiana,Delaware,6.952613959491931,Percent,18035,252
Indiana,Dubois,1.484316151479159,Percent,18037,254
Indiana,Elkhart,5.7875425060017,Percent,18039,260
Indiana,Fayette,9.148424604177862,Percent,18041,263
Indiana,Floyd,4.156957898649346,Percent,18043,267
Indiana,Fountain,1.0408823488608931,Percent,18045,270
Indiana,Franklin,4.2685898285645125,Percent,18047,272
Indiana,Fulton,6.458235855934536,Percent,18049,276
Indiana,Gibson,3.737921087356565,Percent,18051,286
Indiana,Grant,7.889665522030602,Percent,18053,297
Indiana,Greene,3.164217236847671,Percent,18055,309
Indiana,Hamilton,4.189907457403821,Percent,18057,321
Indiana,Hancock,8.380967638738964,Percent,18059,329
Indiana,Harrison,1.0768208547339473,Percent,18061,334
Indiana,Hendricks,5.865659662618853,Percent,18063,341
Indiana,Henry,1.4662276799644252,Percent,18065,344
Indiana,Howard,9.685456494734774,Percent,18067,348
Indiana,Huntington,7.2952315385640025,Percent,18069,352
Indiana,Jackson,4.834292259826127,Percent,18071,355
Indiana,Jasper,1.765410717842649,Percent,18073,356
Indiana,Jay,8.948100056172589,Percent,18075,358
Indiana,Jefferson,5.274117426494604,Percent,18077,363
Indiana,Jennings,8.12201105647709,Percent,18079,367
Indiana,Johnson,6.112458212859846,Percent,18081,370
Indiana,Knox,3.972326060384131,Percent,18083,376
Indiana,Kosciusko,7.054346909312947,Percent,18085,384
Indiana,LaGrange,0.4998838677674558,Percent,18087,386
Indiana,Lake,8.116291934639833,Percent,18089,389
Indiana,LaPorte,7.267155158016436,Percent,18091,392
Indiana,Lawrence,3.6890272303400313,Percent,18093,396
Indiana,Madison,6.264639775007861,Percent,18095,401
Indiana,Marion,8.060534229536913,Percent,18097,409
Indiana,Marshall,4.4221317024554,Percent,18099,412
Indiana,Martin,1.2437801374597348,Percent,18101,418
Indiana,Miami,7.592875803606942,Percent,18103,420
Indiana,Monroe,6.084094428056539,Percent,18105,422
Indiana,Montgomery,4.13802364264104,Percent,18107,425
Indiana,Morgan,5.121562321568844,Percent,18109,430
Indiana,Newton,0.13343715174191942,Percent,18111,433
Indiana,Noble,3.070291733304738,Percent,18113,436
Indiana,Ohio,0.0,Percent,18115,440
Indiana,Orange,2.7295088865647528,Percent,18117,444
Indiana,Owen,0.24726517283759722,Percent,18119,448
Indiana,Parke,2.9301950341778302,Percent,18121,452
Indiana,Perry,7.494429090816526,Percent,18123,459
Indiana,Pike,1.7629855286700118,Percent,18125,465
Indiana,Porter,8.95895039947987,Percent,18127,468
Indiana,Posey,5.995148069167464,Percent,18129,471
Indiana,Pulaski,0.889660506316908,Percent,18131,477
Indiana,Putnam,0.6398355911747702,Percent,18133,480
Indiana,Randolph,8.750420049080356,Percent,18135,485
Indiana,Ripley,0.5387215222008988,Percent,18137,488
Indiana,Rush,0.7143457478689685,Percent,18139,493
Indiana,St. Joseph,9.174961206148742,Percent,18141,496
Indiana,Scott,2.0404482830449777,Percent,18143,504
Indiana,Shelby,2.7371709652663156,Percent,18145,506
Indiana,Spencer,0.0029582885767986825,Percent,18147,509
Indiana,Starke,3.265297819679489,Percent,18149,512
Indiana,Steuben,7.40779584121132,Percent,18151,515
Indiana,Sullivan,1.750622604431567,Percent,18153,518
Indiana,Switzerland,1.4793410755499576,Percent,18155,526
Indiana,Tippecanoe,9.907918601467879,Percent,18157,530
Indiana,Tipton,9.264977982408634,Percent,18159,534
Indiana,Union,0.0,Percent,18161,538
Indiana,Vanderburgh,3.731315804933936,Percent,18163,543
Indiana,Vermillion,5.627035320697644,Percent,18165,548
Indiana,Vigo,9.23182138712856,Percent,18167,553
Indiana,Wabash,3.1680989015874177,Percent,18169,555
Indiana,Warren,1.1122776630651012,Percent,18171,567
Indiana,Warrick,4.334926865715929,Percent,18173,575
Indiana,Washington,3.459458677715091,Percent,18175,584
Indiana,Wayne,5.995570967029224,Percent,18177,586
Indiana,Wells,4.56877193573426,Percent,18179,590
Indiana,White,3.354459735926786,Percent,18181,594
Indiana,Whitley,1.7607208993532588,Percent,18183,597
Iowa,Adair,2.056508725670008,Percent,19001,598
Iowa,Adams,1.769042713619387,Percent,19003,602
Iowa,Allamakee,6.449105605584306,Percent,19005,608
Iowa,Appanoose,5.955100628748374,Percent,19007,611
Iowa,Audubon,1.4523048494303268,Percent,19009,615
Iowa,Benton,3.015794837828244,Percent,19011,619
Iowa,Black Hawk,8.976953025890914,Percent,19013,623
Iowa,Boone,3.983421345534213,Percent,19015,625
Iowa,Bremer,1.9659678226160857,Percent,19017,631
Iowa,Buchanan,3.3123970669434155,Percent,19019,632
Iowa,Buena Vista,3.895766059322335,Percent,19021,633
Iowa,Butler,13.367354644747495,Percent,19023,361
Iowa,Calhoun,15.057904495502584,Percent,19025,365
Iowa,Carroll,0.8706377096218582,Percent,19027,369
Iowa,Cass,7.25443974372012,Percent,19029,374
Iowa,Cedar,2.7440185668339856,Percent,19031,379
Iowa,Cerro Gordo,4.615796398665421,Percent,19033,383
Iowa,Cherokee,1.7786752812513917,Percent,19035,388
Iowa,Chickasaw,6.106788915738355,Percent,19037,393
Iowa,Clarke,2.193833552289522,Percent,19039,397
Iowa,Clay,1.8859494726864883,Percent,19041,398
Iowa,Clayton,7.156273997082023,Percent,19043,402
Iowa,Clinton,6.392127868867416,Percent,19045,404
Iowa,Crawford,8.057283181626989,Percent,19047,408
Iowa,Dallas,0.8632018397893173,Percent,19049,413
Iowa,Davis,5.425312312022198,Percent,19051,416
Iowa,Decatur,4.229960880625057,Percent,19053,419
Iowa,Delaware,2.9188524953336468,Percent,19055,421
Iowa,Des Moines,6.899909137870081,Percent,19057,424
Iowa,Dickinson,4.3302657180628605,Percent,19059,427
Iowa,Dubuque,5.08382947126769,Percent,19061,434
Iowa,Emmet,6.903966818443798,Percent,19063,437
Iowa,Fayette,1.77824896361329,Percent,19065,442
Iowa,Floyd,4.8021118636595785,Percent,19067,447
Iowa,Franklin,4.115905064973539,Percent,19069,451
Iowa,Fremont,13.65416790465663,Percent,19071,455
Iowa,Greene,8.023636893336418,Percent,19073,458
Iowa,Grundy,2.2600830497143662,Percent,19075,460
Iowa,Guthrie,2.966355981100767,Percent,19077,467
Iowa,Hamilton,6.260880439138034,Percent,19079,469
Iowa,Hancock,4.530915693015898,Percent,19081,470
Iowa,Hardin,4.209718528639284,Percent,19083,475
Iowa,Harrison,4.893062449966117,Percent,19085,478
Iowa,Henry,11.735379635779797,Percent,19087,479
Iowa,Howard,11.297724714269703,Percent,19089,481
Iowa,Humboldt,5.863965997875517,Percent,19091,487
Iowa,Ida,0.3467762875296262,Percent,19093,491
Iowa,Iowa,2.1857280382378352,Percent,19095,495
Iowa,Jackson,5.157565505604192,Percent,19097,499
Iowa,Jasper,4.090143382803078,Percent,19099,505
Iowa,Jefferson,4.356068252172534,Percent,19101,507
Iowa,Johnson,3.7178992177622288,Percent,19103,508
Iowa,Jones,4.728873481655048,Percent,19105,516
Iowa,Keokuk,8.385151995357683,Percent,19107,520
Iowa,Kossuth,11.392736513232709,Percent,19109,523
Iowa,Lee,3.3228576047966927,Percent,19111,531
Iowa,Linn,5.31714234718813,Percent,19113,535
Iowa,Louisa,0.3645003164493212,Percent,19115,539
Iowa,Lucas,8.449984393947876,Percent,19117,542
Iowa,Lyon,4.8338168594965465,Percent,19119,546
Iowa,Madison,3.4495449173307993,Percent,19121,550
Iowa,Mahaska,7.819231108534202,Percent,19123,554
Iowa,Marion,2.9698255364693895,Percent,19125,561
Iowa,Marshall,6.007739809277283,Percent,19127,568
Iowa,Mills,2.8527411999528787,Percent,19129,569
Iowa,Mitchell,5.610116838501355,Percent,19131,572
Iowa,Monona,3.5152436395587046,Percent,19133,576
Iowa,Monroe,6.707291364014079,Percent,19135,580
Iowa,Montgomery,7.353952048889887,Percent,19137,595
Iowa,Muscatine,7.173297348513254,Percent,19139,600
Iowa,O'Brien,8.15122019330671,Percent,19141,604
Iowa,Osceola,4.975867615998003,Percent,19143,607
Iowa,Page,14.964362082890975,Percent,19145,612
Iowa,Palo Alto,9.457532143990086,Percent,19147,618
Iowa,Plymouth,0.6382249030682743,Percent,19149,622
Iowa,Pocahontas,9.06830134229019,Percent,19151,624
Iowa,Polk,6.150026797335455,Percent,19153,629
Iowa,Pottawattamie,12.1753546372128,Percent,19155,637
Iowa,Poweshiek,4.654372213989289,Percent,19157,640
Iowa,Ringgold,3.4365347665127457,Percent,19159,642
Iowa,Sac,6.394655699889247,Percent,19161,647
Iowa,Scott,2.9173750435838195,Percent,19163,657
Iowa,Shelby,8.326868418206212,Percent,19165,660
Iowa,Sioux,1.297370629035245,Percent,19167,663
Iowa,Story,7.5787403802846045,Percent,19169,668
Iowa,Tama,6.663308646994147,Percent,19171,671
Iowa,Taylor,2.6644573399078837,Percent,19173,674
Iowa,Union,5.345113402055513,Percent,19175,675
Iowa,Van Buren,35.15492691967873,Percent,19177,678
Iowa,Wapello,11.184109700471213,Percent,19179,681
Iowa,Warren,4.834814926172157,Percent,19181,685
Iowa,Washington,2.340718399218789,Percent,19183,687
Iowa,Wayne,17.268879811618614,Percent,19185,691
Iowa,Webster,6.205262325589798,Percent,19187,694
Iowa,Winnebago,5.533485647025254,Percent,19189,696
Iowa,Winneshiek,3.2191103510148413,Percent,19191,698
Iowa,Woodbury,12.2774062301519,Percent,19193,702
Iowa,Worth,1.1175917392265742,Percent,19195,703
Iowa,Wright,2.148828588395782,Percent,19197,705
Kansas,Allen,13.351170655635777,Percent,20001,709
Kansas,Anderson,9.297406795752593,Percent,20003,712
Kansas,Atchison,7.807985268277889,Percent,20005,715
Kansas,Barber,4.169790669810512,Percent,20007,717
Kansas,Barton,7.64638062765903,Percent,20009,719
Kansas,Bourbon,7.607564504627693,Percent,20011,722
Kansas,Brown,2.5942715052778444,Percent,20013,723
Kansas,Butler,5.800245581029538,Percent,20015,726
Kansas,Chase,31.54349640069659,Percent,20017,729
Kansas,Chautauqua,7.945261563689343,Percent,20019,730
Kansas,Cherokee,6.776721967833311,Percent,20021,732
Kansas,Cheyenne,36.720098698933235,Percent,20023,736
Kansas,Clark,30.977986491818914,Percent,20025,738
Kansas,Clay,9.68883705788007,Percent,20027,739
Kansas,Cloud,12.432097244882303,Percent,20029,740
Kansas,Coffey,16.71864505386269,Percent,20031,745
Kansas,Comanche,6.655135425973717,Percent,20033,748
Kansas,Cowley,5.648297755131586,Percent,20035,752
Kansas,Crawford,14.20209785619446,Percent,20037,756
Kansas,Decatur,7.748549468124552,Percent,20039,759
Kansas,Dickinson,5.495706793343779,Percent,20041,762
Kansas,Doniphan,21.229458824928884,Percent,20043,765
Kansas,Douglas,4.143185858198302,Percent,20045,767
Kansas,Edwards,4.999734760144945,Percent,20047,770
Kansas,Elk,49.83016751907945,Percent,20049,773
Kansas,Ellis,5.780725448921271,Percent,20051,774
Kansas,Ellsworth,11.067723625923518,Percent,20053,776
Kansas,Finney,9.147089426452332,Percent,20055,778
Kansas,Ford,13.806238462492082,Percent,20057,784
Kansas,Franklin,14.604253613871615,Percent,20059,786
Kansas,Geary,12.6951548826472,Percent,20061,788
Kansas,Gove,28.79426770568475,Percent,20063,790
Kansas,Graham,7.783761029105353,Percent,20065,791
Kansas,Grant,3.666813823458411,Percent,20067,794
Kansas,Gray,16.299704345693588,Percent,20069,798
Kansas,Greeley,23.006751393726223,Percent,20071,801
Kansas,Greenwood,15.308759761461054,Percent,20073,803
Kansas,Hamilton,47.75810372262714,Percent,20075,805
Kansas,Harper,7.1416023320881346,Percent,20077,807
Kansas,Harvey,6.540465302417685,Percent,20079,812
Kansas,Haskell,39.21897348990061,Percent,20081,815
Kansas,Hodgeman,33.18068197658038,Percent,20083,818
Kansas,Jackson,4.4358547260342895,Percent,20085,819
Kansas,Jefferson,4.097799840662344,Percent,20087,821
Kansas,Jewell,10.725285505090802,Percent,20089,822
Kansas,Johnson,2.8690751591357437,Percent,20091,824
Kansas,Kearny,2.6857945599482274,Percent,20093,826
Kansas,Kingman,9.041381846989093,Percent,20095,827
Kansas,Kiowa,41.68163039753271,Percent,20097,829
Kansas,Labette,6.109667982834869,Percent,20099,831
Kansas,Lane,36.494297234544746,Percent,20101,833
Kansas,Leavenworth,5.159685283307568,Percent,20103,836
Kansas,Lincoln,8.555743639198642,Percent,20105,838
Kansas,Linn,10.541653900622514,Percent,20107,840
Kansas,Logan,5.986077119212301,Percent,20109,842
Kansas,Lyon,2.996878096584387,Percent,20111,844
Kansas,McPherson,7.480532265916073,Percent,20113,846
Kansas,Marion,8.30210118131177,Percent,20115,848
Kansas,Marshall,4.156286488865434,Percent,20117,850
Kansas,Meade,19.481635962025837,Percent,20119,851
Kansas,Miami,2.7400177937368926,Percent,20121,853
Kansas,Mitchell,6.332071982381892,Percent,20123,854
Kansas,Montgomery,2.784938929483513,Percent,20125,856
Kansas,Morris,9.087006689110451,Percent,20127,858
Kansas,Morton,6.434252250634612,Percent,20129,859
Kansas,Nemaha,4.976278594932875,Percent,20131,861
Kansas,Neosho,8.83418558017339,Percent,20133,862
Kansas,Ness,6.4188122216302546,Percent,20135,864
Kansas,Norton,11.938360617773002,Percent,20137,866
Kansas,Osage,4.323907355837379,Percent,20139,867
Kansas,Osborne,10.391487269136574,Percent,20141,869
Kansas,Ottawa,7.1364746350763095,Percent,20143,870
Kansas,Pawnee,4.887056832782246,Percent,20145,872
Kansas,Phillips,9.372722220063135,Percent,20147,873
Kansas,Pottawatomie,5.866437289187234,Percent,20149,876
Kansas,Pratt,5.758680963071438,Percent,20151,878
Kansas,Rawlins,12.170831005120286,Percent,20153,880
Kansas,Reno,8.865939775350357,Percent,20155,882
Kansas,Republic,8.360066848901345,Percent,20157,884
Kansas,Rice,6.4578658563942275,Percent,20159,886
Kansas,Riley,21.741582298140337,Percent,20161,888
Kansas,Rooks,5.574899392119533,Percent,20163,889
Kansas,Rush,38.820860286258544,Percent,20165,891
Kansas,Russell,9.351548257038738,Percent,20167,893
Kansas,Saline,5.095343716266087,Percent,20169,895
Kansas,Scott,1.0815170098085494,Percent,20171,897
Kansas,Sedgwick,9.412034321747074,Percent,20173,898
Kansas,Seward,22.252271926688394,Percent,20175,900
Kansas,Shawnee,9.69903444680449,Percent,20177,902
Kansas,Sheridan,36.53874768048458,Percent,20179,904
Kansas,Sherman,27.721341049556408,Percent,20181,907
Kansas,Smith,12.499606711324994,Percent,20183,909
Kansas,Stafford,10.2559092810547,Percent,20185,911
Kansas,Stanton,4.06847559694778,Percent,20187,913
Kansas,Stevens,7.4231876266766434,Percent,20189,914
Kansas,Sumner,7.865558387075749,Percent,20191,916
Kansas,Thomas,14.883876310912402,Percent,20193,917
Kansas,Trego,7.632589230241919,Percent,20195,919
Kansas,Wabaunsee,19.228326298212533,Percent,20197,920
Kansas,Wallace,12.242391347706263,Percent,20199,921
Kansas,Washington,17.479610574831867,Percent,20201,922
Kansas,Wichita,30.683629775604164,Percent,20203,923
Kansas,Wilson,4.650349248873291,Percent,20205,925
Kansas,Woodson,0.9432830833292385,Percent,20207,926
Kansas,Wyandotte,13.561031599582615,Percent,20209,927
Kentucky,Adair,4.444028293139065,Percent,21001,928
Kentucky,Allen,0.5161499364505362,Percent,21003,929
Kentucky,Anderson,5.793195541912563,Percent,21005,930
Kentucky,Ballard,2.5500905860948118,Percent,21007,932
Kentucky,Barren,3.0726811938812038,Percent,21009,933
Kentucky,Bath,0.0696682235911892,Percent,21011,934
Kentucky,Bell,12.595541474132691,Percent,21013,936
Kentucky,Boone,4.632982136701955,Percent,21015,1002
Kentucky,Bourbon,2.6153545388588393,Percent,21017,1005
Kentucky,Boyd,10.952121751283658,Percent,21019,1008
Kentucky,Boyle,10.124910402965215,Percent,21021,1010
Kentucky,Bracken,0.2179681685506727,Percent,21023,1013
Kentucky,Breathitt,3.4425883797998345,Percent,21025,1017
Kentucky,Breckinridge,4.184392980922998,Percent,21027,1020
Kentucky,Bullitt,7.158891978021072,Percent,21029,1024
Kentucky,Butler,5.012427968064059,Percent,21031,1026
Kentucky,Caldwell,5.082756323622412,Percent,21033,1031
Kentucky,Calloway,5.2617348091995915,Percent,21035,1033
Kentucky,Campbell,6.304359999129572,Percent,21037,1035
Kentucky,Carlisle,2.114664692151019,Percent,21039,1039
Kentucky,Carroll,17.041921094866524,Percent,21041,1041
Kentucky,Carter,1.7009832111096967,Percent,21043,1044
Kentucky,Casey,3.621979833330937,Percent,21045,1048
Kentucky,Christian,8.583267218175727,Percent,21047,1050
