State,County,Farms with direct sales (%) 2007 (PCT_LOCLFARM07),Units,FIPS,FID
Arkansas,Carroll,3.775241439859526,Percent,5015.0,74
Arkansas,Chicot,2.094240837696335,Percent,5017.0,77
Arkansas,Clark,3.255813953488372,Percent,5019.0,86
Arkansas,Clay,1.6415868673050615,Percent,5021.0,93
Arkansas,Cleburne,1.3259668508287292,Percent,5023.0,97
Arkansas,Cleveland,2.0746887966804977,Percent,5025.0,103
Arkansas,Columbia,4.57516339869281,Percent,5027.0,107
Arkansas,Conway,1.710261569416499,Percent,5029.0,109
Arkansas,Craighead,3.940217391304348,Percent,5031.0,114
Arkansas,Crawford,3.0214424951267054,Percent,5033.0,115
Arkansas,Crittenden,1.5037593984962405,Percent,5035.0,119
Arkansas,Cross,0.5494505494505495,Percent,5037.0,124
Arkansas,Dallas,2.8301886792452833,Percent,5039.0,128
Arkansas,Desha,1.098901098901099,Percent,5041.0,130
Arkansas,Drew,4.076086956521739,Percent,5043.0,136
Arkansas,Faulkner,4.325130499627144,Percent,5045.0,141
Arkansas,Franklin,2.635046113306983,Percent,5047.0,144
Arkansas,Fulton,2.4216524216524213,Percent,5049.0,146
Arkansas,Garland,7.061503416856492,Percent,5051.0,151
Arkansas,Grant,8.865248226950355,Percent,5053.0,155
Arkansas,Greene,2.5974025974025974,Percent,5055.0,162
Arkansas,Hempstead,1.7897091722595078,Percent,5057.0,172
Arkansas,Hot Spring,6.521739130434782,Percent,5059.0,184
Arkansas,Howard,1.3513513513513513,Percent,5061.0,191
Arkansas,Independence,2.4977698483496877,Percent,5063.0,200
Arkansas,Izard,1.5649452269170578,Percent,5065.0,203
Arkansas,Jackson,2.0224719101123596,Percent,5067.0,209
Arkansas,Jefferson,2.8629856850715747,Percent,5069.0,213
Arkansas,Johnson,3.2948929159802307,Percent,5071.0,218
Arkansas,Lafayette,1.5974440894568689,Percent,5073.0,222
Arkansas,Lawrence,1.6891891891891893,Percent,5075.0,230
Arkansas,Lee,3.9840637450199203,Percent,5077.0,237
Arkansas,Lincoln,2.083333333333333,Percent,5079.0,244
Arkansas,Little River,3.5269709543568464,Percent,5081.0,251
Arkansas,Logan,4.246284501061571,Percent,5083.0,258
Arkansas,Lonoke,4.447115384615385,Percent,5085.0,268
Arkansas,Madison,3.286034353995519,Percent,5087.0,277
Arkansas,Marion,6.695464362850973,Percent,5089.0,282
Arkansas,Miller,5.158069883527454,Percent,5091.0,287
Arkansas,Mississippi,1.3550135501355014,Percent,5093.0,294
Arkansas,Monroe,0.8733624454148471,Percent,5095.0,300
Arkansas,Montgomery,4.166666666666666,Percent,5097.0,304
Arkansas,Nevada,2.278481012658228,Percent,5099.0,307
Arkansas,Newton,5.817610062893082,Percent,5101.0,311
Arkansas,Ouachita,8.108108108108109,Percent,5103.0,316
Arkansas,Perry,3.7527593818984544,Percent,5105.0,318
Arkansas,Phillips,2.9315960912052117,Percent,5107.0,322
Arkansas,Pike,0.4705882352941176,Percent,5109.0,327
Arkansas,Poinsett,0.7177033492822966,Percent,5111.0,333
Arkansas,Polk,3.475670307845084,Percent,5113.0,337
Arkansas,Pope,3.3333333333333335,Percent,5115.0,340
Arkansas,Prairie,1.4842300556586272,Percent,5117.0,345
Arkansas,Pulaski,10.537190082644628,Percent,5119.0,350
Arkansas,Randolph,1.3054830287206265,Percent,5121.0,353
Arkansas,St. Francis,3.5483870967741935,Percent,5123.0,357
Arkansas,Saline,8.89487870619946,Percent,5125.0,360
Arkansas,Scott,2.866779089376054,Percent,5127.0,364
Arkansas,Searcy,1.6207455429497568,Percent,5129.0,372
Arkansas,Sebastian,3.544575725026853,Percent,5131.0,378
Arkansas,Sevier,1.1705685618729096,Percent,5133.0,390
Arkansas,Sharp,3.7344398340248963,Percent,5135.0,394
Arkansas,Stone,3.776978417266187,Percent,5137.0,399
Arkansas,Union,5.337078651685393,Percent,5139.0,403
Arkansas,Van Buren,3.180212014134275,Percent,5141.0,407
Arkansas,Washington,5.042881646655232,Percent,5143.0,417
Arkansas,White,2.2737608003638017,Percent,5145.0,428
Arkansas,Woodruff,1.5267175572519083,Percent,5147.0,435
Arkansas,Yell,1.7119838872104733,Percent,5149.0,438
California,Alameda,5.523809523809524,Percent,6001.0,457
California,Alpine,14.285714285714285,Percent,6003.0,461
California,Amador,8.350730688935283,Percent,6005.0,472
California,Butte,9.86328125,Percent,6007.0,486
California,Calaveras,11.885895404120443,Percent,6009.0,489
California,Colusa,2.8255528255528257,Percent,6011.0,497
California,Contra Costa,11.987381703470032,Percent,6013.0,503
California,Del Norte,10.588235294117647,Percent,6015.0,511
California,El Dorado,19.400630914826497,Percent,6017.0,522
California,Fresno,6.2160828811050814,Percent,6019.0,527
California,Glenn,4.830917874396135,Percent,6021.0,537
California,Humboldt,18.192488262910796,Percent,6023.0,551
California,Imperial,3.982300884955752,Percent,6025.0,557
California,Inyo,3.1914893617021276,Percent,6027.0,562
California,Kern,4.959848842701937,Percent,6029.0,84
California,Kings,4.428697962798937,Percent,6031.0,94
California,Lake,11.005917159763314,Percent,6033.0,100
California,Lassen,11.982570806100219,Percent,6035.0,104
California,Los Angeles,9.688581314878892,Percent,6037.0,139
California,Madera,4.683840749414521,Percent,6039.0,153
California,Marin,16.07843137254902,Percent,6041.0,168
California,Mariposa,8.609271523178808,Percent,6043.0,178
California,Mendocino,12.147887323943662,Percent,6045.0,190
California,Merced,4.181051016494054,Percent,6047.0,204
California,Modoc,5.580357142857143,Percent,6049.0,207
California,Mono,10.714285714285714,Percent,6051.0,214
California,Monterey,7.6730608840700585,Percent,6053.0,228
California,Napa,6.227106227106227,Percent,6055.0,236
California,Nevada,16.3768115942029,Percent,6057.0,243
California,Orange,9.846153846153847,Percent,6059.0,257
California,Placer,16.733870967741936,Percent,6061.0,266
California,Plumas,14.084507042253522,Percent,6063.0,275
California,Riverside,8.605255558764076,Percent,6065.0,281
California,Sacramento,10.265613783201722,Percent,6067.0,289
California,San Benito,5.92,Percent,6069.0,295
California,San Bernardino,12.028469750889679,Percent,6071.0,302
California,San Diego,10.393300433677284,Percent,6073.0,315
California,San Francisco,0.0,Percent,6075.0,331
California,San Joaquin,6.401766004415011,Percent,6077.0,339
California,San Luis Obispo,8.692528735632184,Percent,6079.0,351
California,San Mateo,11.246200607902736,Percent,6081.0,368
California,Santa Barbara,8.515967438948028,Percent,6083.0,391
California,Santa Clara,10.486891385767791,Percent,6085.0,406
California,Santa Cruz,14.516129032258066,Percent,6087.0,415
California,Shasta,16.08961303462322,Percent,6089.0,431
California,Sierra,8.0,Percent,6091.0,439
California,Siskiyou,9.810874704491725,Percent,6093.0,446
California,Solano,7.865168539325842,Percent,6095.0,453
California,Sonoma,10.557013706620005,Percent,6097.0,463
California,Stanislaus,5.88235294117647,Percent,6099.0,473
California,Sutter,7.28424386381631,Percent,6101.0,483
California,Tehama,9.58904109589041,Percent,6103.0,492
California,Trinity,25.41436464088398,Percent,6105.0,500
California,Tulare,6.412213740458015,Percent,6107.0,501
California,Tuolumne,9.289617486338798,Percent,6109.0,513
California,Ventura,7.386130488305294,Percent,6111.0,521
California,Yolo,9.664292980671414,Percent,6113.0,525
California,Yuba,11.71497584541063,Percent,6115.0,541
Colorado,Adams,11.1731843575419,Percent,8001.0,545
Colorado,Alamosa,6.962025316455696,Percent,8003.0,549
Colorado,Arapahoe,13.078149920255184,Percent,8005.0,558
Colorado,Archuleta,9.15032679738562,Percent,8007.0,560
Colorado,Baca,0.7722007722007722,Percent,8009.0,563
Colorado,Bent,3.536977491961415,Percent,8011.0,564
Colorado,Boulder,14.075067024128687,Percent,8013.0,570
Colorado,Broomfield,0.0,Percent,8014.0,577
Colorado,Chaffee,2.690582959641256,Percent,8015.0,582
Colorado,Cheyenne,1.3157894736842104,Percent,8017.0,587
Colorado,Clear Creek,11.11111111111111,Percent,8019.0,591
Colorado,Conejos,3.925233644859813,Percent,8021.0,596
Colorado,Costilla,1.6597510373443984,Percent,8023.0,599
Colorado,Crowley,5.970149253731343,Percent,8025.0,605
Colorado,Custer,4.867256637168142,Percent,8027.0,610
Colorado,Delta,12.442040185471406,Percent,8029.0,617
Colorado,Denver,4.166666666666666,Percent,8031.0,628
Colorado,Dolores,2.867383512544803,Percent,8033.0,636
Colorado,Douglas,10.648148148148149,Percent,8035.0,644
Colorado,Eagle,7.894736842105263,Percent,8037.0,648
Colorado,Elbert,10.128388017118402,Percent,8039.0,655
Colorado,El Paso,8.894702419882277,Percent,8041.0,661
Colorado,Fremont,9.632034632034632,Percent,8043.0,664
Colorado,Garfield,9.470304975922954,Percent,8045.0,667
Colorado,Gilpin,14.814814814814813,Percent,8047.0,672
Colorado,Grand,6.11353711790393,Percent,8049.0,677
Colorado,Gunnison,7.834101382488479,Percent,8051.0,682
Colorado,Hinsdale,4.761904761904762,Percent,8053.0,688
Colorado,Huerfano,2.26537216828479,Percent,8055.0,693
Colorado,Jackson,7.5,Percent,8057.0,701
Colorado,Jefferson,7.777777777777778,Percent,8059.0,706
Colorado,Kiowa,1.8823529411764703,Percent,8061.0,711
Colorado,Kit Carson,1.653944020356234,Percent,8063.0,716
Colorado,Lake,27.586206896551722,Percent,8065.0,721
Colorado,La Plata,8.364312267657994,Percent,8067.0,727
Colorado,Larimer,11.326124075128059,Percent,8069.0,734
Colorado,Las Animas,1.7094017094017095,Percent,8071.0,741
Colorado,Lincoln,2.7675276752767526,Percent,8073.0,747
Colorado,Logan,3.864734299516908,Percent,8075.0,749
Colorado,Mesa,16.24221844934918,Percent,8077.0,751
Colorado,Mineral,0.0,Percent,8079.0,757
Colorado,Moffat,7.952286282306163,Percent,8081.0,758
Colorado,Montezuma,6.945681211041853,Percent,8083.0,766
Colorado,Montrose,8.61244019138756,Percent,8085.0,769
Colorado,Morgan,6.599552572706935,Percent,8087.0,775
Colorado,Otero,2.2847100175746924,Percent,8089.0,777
Colorado,Ouray,10.476190476190476,Percent,8091.0,780
Colorado,Park,8.51063829787234,Percent,8093.0,782
Colorado,Phillips,3.8922155688622757,Percent,8095.0,785
Colorado,Pitkin,7.317073170731707,Percent,8097.0,789
Colorado,Prowers,1.10062893081761,Percent,8099.0,792
Colorado,Pueblo,4.19977298524404,Percent,8101.0,795
Colorado,Rio Blanco,5.614035087719298,Percent,8103.0,799
Colorado,Rio Grande,5.128205128205128,Percent,8105.0,802
Colorado,Routt,5.573770491803279,Percent,8107.0,809
Colorado,Saguache,5.785123966942149,Percent,8109.0,811
Colorado,San Juan,nan,Percent,8111.0,347
Colorado,San Miguel,12.195121951219512,Percent,8113.0,359
Colorado,Sedgwick,2.072538860103627,Percent,8115.0,366
Colorado,Summit,12.195121951219512,Percent,8117.0,373
Colorado,Teller,12.698412698412698,Percent,8119.0,375
Colorado,Washington,3.762376237623762,Percent,8121.0,377
Colorado,Weld,7.7276205049732205,Percent,8123.0,382
Colorado,Yuma,2.7835051546391756,Percent,8125.0,385
Connecticut,Fairfield,23.870967741935484,Percent,9001.0,410
Connecticut,Hartford,24.81012658227848,Percent,9003.0,432
Connecticut,Litchfield,21.34831460674157,Percent,9005.0,443
Connecticut,Middlesex,19.083969465648856,Percent,9007.0,450
Connecticut,New Haven,25.30541012216405,Percent,9009.0,466
Connecticut,New London,19.798234552332914,Percent,9011.0,517
Connecticut,Tolland,24.586776859504134,Percent,9013.0,524
Connecticut,Windham,20.875420875420875,Percent,9015.0,529
Delaware,Kent,11.030303030303031,Percent,10001.0,532
Delaware,New Castle,12.39193083573487,Percent,10003.0,536
Delaware,Sussex,5.9679767103347885,Percent,10005.0,609
District of Columbia,District of Columbia,nan,Percent,11001.0,630
Florida,Alachua,7.506527415143603,Percent,12001.0,639
Florida,Baker,8.430232558139535,Percent,12003.0,641
Florida,Bay,14.285714285714285,Percent,12005.0,658
Florida,Bradford,6.263048016701461,Percent,12007.0,665
Florida,Brevard,15.254237288135593,Percent,12009.0,686
Florida,Broward,6.946983546617916,Percent,12011.0,695
Florida,Calhoun,2.066115702479339,Percent,12013.0,699
Florida,Charlotte,7.43801652892562,Percent,12015.0,743
Florida,Citrus,7.785888077858881,Percent,12017.0,843
Florida,Clay,8.55614973262032,Percent,12019.0,852
Florida,Collier,6.832298136645963,Percent,12021.0,894
Florida,Columbia,3.7678207739307537,Percent,12023.0,903
Florida,DeSoto,6.666666666666667,Percent,12027.0,906
Florida,Dixie,5.990783410138248,Percent,12029.0,918
Florida,Duval,9.164420485175203,Percent,12031.0,924
Florida,Escambia,8.689655172413794,Percent,12033.0,931
Florida,Flagler,4.878048780487805,Percent,12035.0,935
Florida,Franklin,6.666666666666667,Percent,12037.0,937
Florida,Gadsden,7.012987012987012,Percent,12039.0,938
Florida,Gilchrist,4.042179261862917,Percent,12041.0,939
Florida,Glades,4.180064308681672,Percent,12043.0,940
Florida,Gulf,3.7735849056603774,Percent,12045.0,941
Florida,Hamilton,1.5527950310559007,Percent,12047.0,942
Florida,Hardee,3.4227567067530065,Percent,12049.0,943
Florida,Hendry,4.186046511627907,Percent,12051.0,944
Florida,Hernando,8.072916666666668,Percent,12053.0,945
Florida,Highlands,3.8461538461538463,Percent,12055.0,946
Florida,Hillsborough,7.773478719662329,Percent,12057.0,947
Florida,Holmes,3.278688524590164,Percent,12059.0,948
Florida,Indian River,10.602409638554217,Percent,12061.0,949
Florida,Jackson,5.4504163512490535,Percent,12063.0,950
Florida,Jefferson,7.78816199376947,Percent,12065.0,951
Florida,Lafayette,4.661016949152542,Percent,12067.0,952
Florida,Lake,7.938257993384785,Percent,12069.0,953
Florida,Lee,10.48728813559322,Percent,12071.0,954
Florida,Leon,4.938271604938271,Percent,12073.0,955
Florida,Levy,3.536345776031434,Percent,12075.0,956
Florida,Liberty,7.547169811320755,Percent,12077.0,957
Florida,Madison,5.752212389380531,Percent,12079.0,958
Florida,Manatee,8.060453400503778,Percent,12081.0,959
Florida,Marion,5.263157894736842,Percent,12083.0,960
Florida,Martin,5.08130081300813,Percent,12085.0,961
Florida,Miami-Dade,11.809447558046438,Percent,12086.0,962
Florida,Monroe,0.0,Percent,12087.0,963
Florida,Nassau,6.013363028953229,Percent,12089.0,964
Florida,Okaloosa,7.054673721340388,Percent,12091.0,965
Florida,Okeechobee,5.0304878048780495,Percent,12093.0,966
Florida,Orange,6.181818181818182,Percent,12095.0,967
Florida,Osceola,5.774278215223097,Percent,12097.0,968
Florida,Palm Beach,6.175771971496437,Percent,12099.0,969
Florida,Pasco,6.859504132231405,Percent,12101.0,970
Florida,Pinellas,5.970149253731343,Percent,12103.0,971
Florida,Polk,4.082369942196531,Percent,12105.0,972
Florida,Putnam,11.087420042643924,Percent,12107.0,973
Florida,St. Johns,3.0927835051546393,Percent,12109.0,974
Florida,St. Lucie,6.027397260273973,Percent,12111.0,975
Florida,Santa Rosa,6.228956228956229,Percent,12113.0,976
Florida,Sarasota,7.540983606557377,Percent,12115.0,977
Florida,Seminole,10.886075949367088,Percent,12117.0,978
Florida,Sumter,7.4074074074074066,Percent,12119.0,979
Florida,Suwannee,3.9069767441860463,Percent,12121.0,980
Florida,Taylor,4.545454545454546,Percent,12123.0,981
Florida,Union,8.727272727272728,Percent,12125.0,982
Florida,Volusia,11.66532582461786,Percent,12127.0,983
Florida,Wakulla,10.884353741496598,Percent,12129.0,984
Florida,Walton,3.580901856763926,Percent,12131.0,985
Florida,Washington,4.761904761904762,Percent,12133.0,986
Georgia,Appling,4.4534412955465585,Percent,13001.0,987
Georgia,Atkinson,4.615384615384616,Percent,13003.0,988
Georgia,Bacon,1.8404907975460123,Percent,13005.0,989
Georgia,Baker,0.0,Percent,13007.0,990
Georgia,Baldwin,8.235294117647058,Percent,13009.0,991
Georgia,Banks,2.2641509433962264,Percent,13011.0,992
Georgia,Barrow,3.648068669527897,Percent,13013.0,993
Georgia,Bartow,6.786427145708583,Percent,13015.0,994
Georgia,Ben Hill,3.524229074889868,Percent,13017.0,995
Georgia,Berrien,3.357314148681055,Percent,13019.0,996
Georgia,Bibb,1.6260162601626018,Percent,13021.0,997
Georgia,Bleckley,1.6233766233766231,Percent,13023.0,998
Georgia,Brantley,10.222222222222223,Percent,13025.0,999
Georgia,Brooks,3.938730853391685,Percent,13027.0,565
Georgia,Bryan,6.493506493506493,Percent,13029.0,573
Georgia,Bulloch,4.783258594917788,Percent,13031.0,579
Georgia,Burke,3.418803418803419,Percent,13033.0,583
Georgia,Butts,4.10958904109589,Percent,13035.0,588
Georgia,Calhoun,0.7092198581560284,Percent,13037.0,592
Georgia,Camden,12.280701754385964,Percent,13039.0,603
Georgia,Candler,2.8268551236749118,Percent,13043.0,616
Georgia,Carroll,3.320683111954459,Percent,13045.0,620
Georgia,Catoosa,5.747126436781609,Percent,13047.0,626
Georgia,Charlton,0.8849557522123894,Percent,13049.0,635
Georgia,Chatham,0.0,Percent,13051.0,646
Georgia,Chattahoochee,0.0,Percent,13053.0,656
Georgia,Chattooga,4.854368932038835,Percent,13055.0,659
Georgia,Cherokee,3.982300884955752,Percent,13057.0,662
Georgia,Clarke,5.172413793103448,Percent,13059.0,666
Georgia,Clay,0.0,Percent,13061.0,670
Georgia,Clayton,4.166666666666666,Percent,13063.0,673
Georgia,Clinch,3.669724770642202,Percent,13065.0,676
Georgia,Cobb,10.077519379844961,Percent,13067.0,680
Georgia,Coffee,2.1487603305785123,Percent,13069.0,684
Georgia,Colquitt,2.950310559006211,Percent,13071.0,689
Georgia,Columbia,3.763440860215054,Percent,13073.0,692
Georgia,Cook,1.9762845849802373,Percent,13075.0,697
Georgia,Coweta,1.7977528089887642,Percent,13077.0,700
Georgia,Crawford,3.1914893617021276,Percent,13079.0,704
Georgia,Crisp,3.056768558951965,Percent,13081.0,707
Georgia,Dade,6.390977443609022,Percent,13083.0,708
Georgia,Dawson,3.3653846153846154,Percent,13085.0,713
Georgia,Decatur,3.418803418803419,Percent,13087.0,714
Georgia,DeKalb,0.0,Percent,13089.0,718
Georgia,Dodge,2.810304449648712,Percent,13091.0,720
Georgia,Dooly,1.5197568389057752,Percent,13093.0,724
Georgia,Dougherty,3.10077519379845,Percent,13095.0,728
Georgia,Douglas,7.352941176470589,Percent,13097.0,731
Georgia,Early,2.15311004784689,Percent,13099.0,735
Georgia,Echols,1.694915254237288,Percent,13101.0,737
Georgia,Effingham,11.330049261083744,Percent,13103.0,742
Georgia,Elbert,3.155818540433925,Percent,13105.0,746
Georgia,Emanuel,0.7827788649706457,Percent,13107.0,750
Georgia,Evans,5.660377358490567,Percent,13109.0,754
Georgia,Fannin,5.349794238683128,Percent,13111.0,755
Georgia,Fayette,5.844155844155844,Percent,13113.0,760
Georgia,Floyd,3.616636528028933,Percent,13115.0,764
Georgia,Forsyth,7.18954248366013,Percent,13117.0,768
Georgia,Franklin,3.055229142185664,Percent,13119.0,772
Georgia,Fulton,12.745098039215685,Percent,13121.0,779
Georgia,Gilmer,3.27455919395466,Percent,13123.0,781
Georgia,Glascock,0.0,Percent,13125.0,783
Georgia,Glynn,2.0,Percent,13127.0,793
Georgia,Gordon,4.410011918951132,Percent,13129.0,796
Georgia,Grady,3.8202247191011236,Percent,13131.0,797
Georgia,Greene,1.214574898785425,Percent,13133.0,800
Georgia,Gwinnett,2.7624309392265194,Percent,13135.0,804
Georgia,Habersham,5.376344086021505,Percent,13137.0,806
Georgia,Hall,2.3779724655819776,Percent,13139.0,808
Georgia,Hancock,3.488372093023256,Percent,13141.0,810
Georgia,Haralson,2.7247956403269753,Percent,13143.0,813
Georgia,Harris,5.121293800539084,Percent,13145.0,814
Georgia,Hart,5.175038051750381,Percent,13147.0,816
Georgia,Heard,6.951871657754011,Percent,13149.0,817
Georgia,Henry,8.389261744966444,Percent,13151.0,820
Georgia,Houston,6.7114093959731544,Percent,13153.0,823
Georgia,Irwin,1.550387596899225,Percent,13155.0,825
Georgia,Jackson,3.923766816143498,Percent,13157.0,828
Georgia,Jasper,5.405405405405405,Percent,13159.0,830
Georgia,Jeff Davis,1.7857142857142856,Percent,13161.0,832
Georgia,Jefferson,4.761904761904762,Percent,13163.0,834
Georgia,Jenkins,2.42914979757085,Percent,13165.0,835
Georgia,Johnson,2.135231316725979,Percent,13167.0,837
Georgia,Jones,2.4271844660194173,Percent,13169.0,839
Georgia,Lamar,5.166051660516605,Percent,13171.0,841
Georgia,Lanier,5.607476635514018,Percent,13173.0,845
Georgia,Laurens,2.86144578313253,Percent,13175.0,847
Georgia,Lee,9.595959595959595,Percent,13177.0,849
Georgia,Liberty,3.225806451612903,Percent,13179.0,855
Georgia,Lincoln,1.507537688442211,Percent,13181.0,857
Georgia,Long,0.0,Percent,13183.0,860
Georgia,Lowndes,5.106382978723404,Percent,13185.0,863
Georgia,Lumpkin,1.36986301369863,Percent,13187.0,865
Georgia,McDuffie,2.3474178403755865,Percent,13189.0,868
Georgia,McIntosh,8.620689655172415,Percent,13191.0,871
Georgia,Macon,3.869047619047619,Percent,13193.0,874
Georgia,Madison,4.409857328145266,Percent,13195.0,875
