State,County,Direct farm sales (%) 2012 (PCT_LOCLSALE12),Units,FIPS,FID
Arkansas,Searcy,0.3988341770210155,Percent,5129.0,372
Arkansas,Sebastian,0.042090134483112614,Percent,5131.0,378
Arkansas,Sevier,0.003638612960739366,Percent,5133.0,390
Arkansas,Sharp,0.05558422995989994,Percent,5135.0,394
Arkansas,Stone,0.05590339892665474,Percent,5137.0,399
Arkansas,Union,0.17172295363480253,Percent,5139.0,403
Arkansas,Van Buren,0.3308768235824936,Percent,5141.0,407
Arkansas,Washington,0.10879747192596353,Percent,5143.0,417
Arkansas,White,0.19726420451715104,Percent,5145.0,428
Arkansas,Woodruff,0.005967014344702484,Percent,5147.0,435
Arkansas,Yell,0.01425799848254159,Percent,5149.0,438
California,Alameda,0.6727860644622927,Percent,6001.0,457
California,Alpine,0.0,Percent,6003.0,461
California,Amador,0.6819319319319319,Percent,6005.0,472
California,Butte,0.4221521817046449,Percent,6007.0,486
California,Calaveras,2.207352714966928,Percent,6009.0,489
California,Colusa,0.01991987015708983,Percent,6011.0,497
California,Contra Costa,1.8744824190335505,Percent,6013.0,503
California,Del Norte,0.2608622479032846,Percent,6015.0,511
California,El Dorado,6.34936244140689,Percent,6017.0,522
California,Fresno,0.3626955820392392,Percent,6019.0,527
California,Glenn,0.1553274978309064,Percent,6021.0,537
California,Humboldt,0.8653940765521992,Percent,6023.0,551
California,Imperial,0.011225014415142334,Percent,6025.0,557
California,Inyo,1.0044358333758223,Percent,6027.0,562
California,Kern,0.14853750572019433,Percent,6029.0,84
California,Kings,0.0510595680382411,Percent,6031.0,94
California,Lake,1.0104259875531605,Percent,6033.0,100
California,Lassen,0.35364863563182014,Percent,6035.0,104
California,Los Angeles,1.2268445392730079,Percent,6037.0,139
California,Madera,0.08029868365063896,Percent,6039.0,153
California,Marin,1.9976255051247698,Percent,6041.0,168
California,Mariposa,0.31808610725325925,Percent,6043.0,178
California,Mendocino,1.0483757228151003,Percent,6045.0,190
California,Merced,0.38897760859814734,Percent,6047.0,204
California,Modoc,0.14258109299664184,Percent,6049.0,207
California,Mono,nan,Percent,6051.0,214
California,Monterey,0.08218851676407467,Percent,6053.0,228
California,Napa,0.2572055798129991,Percent,6055.0,236
California,Nevada,10.25951176599956,Percent,6057.0,243
California,Orange,0.4516979679900071,Percent,6059.0,257
California,Placer,3.8009070608006996,Percent,6061.0,266
California,Plumas,0.4421452889419464,Percent,6063.0,275
California,Riverside,0.39876837072849586,Percent,6065.0,281
California,Sacramento,1.1975332835254204,Percent,6067.0,289
California,San Benito,1.1138070620366758,Percent,6069.0,295
California,San Bernardino,0.5592301310996189,Percent,6071.0,302
California,San Diego,1.567364007515193,Percent,6073.0,315
California,San Francisco,nan,Percent,6075.0,331
California,San Joaquin,0.3963721658656859,Percent,6077.0,339
California,San Luis Obispo,0.8848333192979079,Percent,6079.0,351
California,San Mateo,1.446850004611999,Percent,6081.0,368
California,Santa Barbara,0.5335694565656635,Percent,6083.0,391
California,Santa Clara,1.4756243104798854,Percent,6085.0,406
California,Santa Cruz,1.3760195109881856,Percent,6087.0,415
California,Shasta,1.1840541281887171,Percent,6089.0,431
California,Sierra,nan,Percent,6091.0,439
California,Siskiyou,0.20125865098432963,Percent,6093.0,446
California,Solano,0.8786082792809791,Percent,6095.0,453
California,Sonoma,0.8367260438036808,Percent,6097.0,463
California,Stanislaus,0.20573259699255206,Percent,6099.0,473
California,Sutter,0.18281103950410785,Percent,6101.0,483
California,Tehama,0.3147605245455074,Percent,6103.0,492
California,Trinity,3.9914745204417748,Percent,6105.0,500
California,Tulare,0.3838117953046908,Percent,6107.0,501
California,Tuolumne,0.8498481122522784,Percent,6109.0,513
California,Ventura,0.32858099118691897,Percent,6111.0,521
California,Yolo,1.679492410568722,Percent,6113.0,525
California,Yuba,0.3892498798132841,Percent,6115.0,541
Colorado,Adams,0.43103448275862066,Percent,8001.0,545
Colorado,Alamosa,0.12536745633754107,Percent,8003.0,549
Colorado,Arapahoe,0.7075397201427713,Percent,8005.0,558
Colorado,Archuleta,0.7679896740884157,Percent,8007.0,560
Colorado,Baca,0.015163728361758673,Percent,8009.0,563
Colorado,Bent,0.081927846992683,Percent,8011.0,564
Colorado,Boulder,5.173685919192515,Percent,8013.0,570
Colorado,Broomfield,0.0,Percent,8014.0,577
Colorado,Chaffee,1.341235184029944,Percent,8015.0,582
Colorado,Cheyenne,0.028707914197786046,Percent,8017.0,587
Colorado,Clear Creek,nan,Percent,8019.0,591
Colorado,Conejos,0.13569473364059614,Percent,8021.0,596
Colorado,Costilla,0.13119281891938545,Percent,8023.0,599
Colorado,Crowley,0.05697123571848778,Percent,8025.0,605
Colorado,Custer,0.08543878921030149,Percent,8027.0,610
Colorado,Delta,2.97453225255666,Percent,8029.0,617
Colorado,Denver,nan,Percent,8031.0,628
Colorado,Dolores,0.3074481801051274,Percent,8033.0,636
Colorado,Douglas,2.5635391489050026,Percent,8035.0,644
Colorado,Eagle,1.4235323759133283,Percent,8037.0,648
Colorado,Elbert,1.4968528280064946,Percent,8039.0,655
Colorado,El Paso,0.8336750034167009,Percent,8041.0,661
Colorado,Fremont,1.6268213325788654,Percent,8043.0,664
Colorado,Garfield,0.7940008822232024,Percent,8045.0,667
Colorado,Gilpin,0.0,Percent,8047.0,672
Colorado,Grand,0.32578113431067673,Percent,8049.0,677
Colorado,Gunnison,0.36192823040197136,Percent,8051.0,682
Colorado,Hinsdale,0.0,Percent,8053.0,688
Colorado,Huerfano,0.9328358208955223,Percent,8055.0,693
Colorado,Jackson,0.05508241176221347,Percent,8057.0,701
Colorado,Jefferson,0.9341685899549401,Percent,8059.0,706
Colorado,Kiowa,0.058293256719338785,Percent,8061.0,711
Colorado,Kit Carson,0.017207743484568057,Percent,8063.0,716
Colorado,Lake,0.9280742459396751,Percent,8065.0,721
Colorado,La Plata,2.1327677964067067,Percent,8067.0,727
Colorado,Larimer,1.4015095571602914,Percent,8069.0,734
Colorado,Las Animas,0.15124336111990433,Percent,8071.0,741
Colorado,Lincoln,0.1614461338944248,Percent,8073.0,747
Colorado,Logan,0.022049627537691633,Percent,8075.0,749
Colorado,Mesa,4.175829372679766,Percent,8077.0,751
Colorado,Mineral,0.0,Percent,8079.0,757
Colorado,Moffat,0.14818107727643182,Percent,8081.0,758
Colorado,Montezuma,0.6943995169394664,Percent,8083.0,766
Colorado,Montrose,0.617122484765697,Percent,8085.0,769
Colorado,Morgan,0.04339212668550784,Percent,8087.0,775
Colorado,Otero,0.5393975110063438,Percent,8089.0,777
Colorado,Ouray,0.8656995788488535,Percent,8091.0,780
Colorado,Park,1.7043253712072306,Percent,8093.0,782
Colorado,Phillips,0.04230647192869436,Percent,8095.0,785
Colorado,Pitkin,0.6076975016880486,Percent,8097.0,789
Colorado,Prowers,0.003142193691103507,Percent,8099.0,792
Colorado,Pueblo,0.9453719833238731,Percent,8101.0,795
Colorado,Rio Blanco,0.14337211207602818,Percent,8103.0,799
Colorado,Rio Grande,0.41693664253317186,Percent,8105.0,802
Colorado,Routt,0.42617305208781747,Percent,8107.0,809
Colorado,Saguache,0.0636433065425319,Percent,8109.0,811
Colorado,San Juan,nan,Percent,8111.0,347
Colorado,San Miguel,1.773274224192527,Percent,8113.0,359
Colorado,Sedgwick,0.02073807807392631,Percent,8115.0,366
Colorado,Summit,nan,Percent,8117.0,373
Colorado,Teller,6.8580542264752795,Percent,8119.0,375
Colorado,Washington,0.025825393157630043,Percent,8121.0,377
Colorado,Weld,0.09453340054753058,Percent,8123.0,382
Colorado,Yuma,0.007215233008560918,Percent,8125.0,385
Connecticut,Fairfield,10.870189546237794,Percent,9001.0,410
Connecticut,Hartford,6.59285664114631,Percent,9003.0,432
Connecticut,Litchfield,7.1065880166807105,Percent,9005.0,443
Connecticut,Middlesex,7.089573167311683,Percent,9007.0,450
Connecticut,New Haven,4.3382179153864335,Percent,9009.0,466
Connecticut,New London,3.460631618088244,Percent,9011.0,517
Connecticut,Tolland,3.40718911445827,Percent,9013.0,524
Connecticut,Windham,5.484936216411834,Percent,9015.0,529
Delaware,Kent,0.38815095399439015,Percent,10001.0,532
Delaware,New Castle,0.6546209319034567,Percent,10003.0,536
Delaware,Sussex,0.29648398867042514,Percent,10005.0,609
District of Columbia,District of Columbia,nan,Percent,11001.0,630
Florida,Alachua,0.6801308856529948,Percent,12001.0,639
Florida,Baker,0.9046052631578948,Percent,12003.0,641
Florida,Bay,0.9933774834437087,Percent,12005.0,658
Florida,Bradford,0.35002282757571146,Percent,12007.0,665
Florida,Brevard,0.7979822139114174,Percent,12009.0,686
Florida,Broward,0.26362409313311963,Percent,12011.0,695
Florida,Calhoun,0.2265975124628632,Percent,12013.0,699
Florida,Charlotte,0.03191458496532916,Percent,12015.0,743
Florida,Citrus,0.6959732973510404,Percent,12017.0,843
Florida,Clay,0.6481581505887436,Percent,12019.0,852
Florida,Collier,0.05030801327736978,Percent,12021.0,894
Florida,Columbia,0.0985502974929541,Percent,12023.0,903
Florida,DeSoto,0.07666274946916089,Percent,12027.0,906
Florida,Dixie,0.052323147760569275,Percent,12029.0,918
Florida,Duval,0.5322440896150513,Percent,12031.0,924
Florida,Escambia,0.7002702385148631,Percent,12033.0,931
Florida,Flagler,0.1298318087931543,Percent,12035.0,935
Florida,Franklin,nan,Percent,12037.0,937
Florida,Gadsden,0.10656671443795246,Percent,12039.0,938
Florida,Gilchrist,0.37977393871778403,Percent,12041.0,939
Florida,Glades,0.023470211607427852,Percent,12043.0,940
Florida,Gulf,nan,Percent,12045.0,941
Florida,Hamilton,0.03957348576453776,Percent,12047.0,942
Florida,Hardee,0.07784773898111048,Percent,12049.0,943
Florida,Hendry,0.02740405580025844,Percent,12051.0,944
Florida,Hernando,0.8286903166654912,Percent,12053.0,945
Florida,Highlands,0.08047553726566073,Percent,12055.0,946
Florida,Hillsborough,0.4882603279226189,Percent,12057.0,947
Florida,Holmes,0.3112033195020747,Percent,12059.0,948
Florida,Indian River,0.06278156843535913,Percent,12061.0,949
Florida,Jackson,0.8522849868381305,Percent,12063.0,950
Florida,Jefferson,0.2960294787397011,Percent,12065.0,951
Florida,Lafayette,0.02855054588643735,Percent,12067.0,952
Florida,Lake,1.1847023461752346,Percent,12069.0,953
Florida,Lee,0.902712859881212,Percent,12071.0,954
Florida,Leon,nan,Percent,12073.0,955
Florida,Levy,0.19905201477961207,Percent,12075.0,956
Florida,Liberty,0.0,Percent,12077.0,957
Florida,Madison,0.07139687011558575,Percent,12079.0,958
Florida,Manatee,0.20070565293000098,Percent,12081.0,959
Florida,Marion,0.2699629066714849,Percent,12083.0,960
Florida,Martin,0.11846264498074982,Percent,12085.0,961
Florida,Miami-Dade,0.4513129781857119,Percent,12086.0,962
Florida,Monroe,nan,Percent,12087.0,963
Florida,Nassau,0.7640586797066015,Percent,12089.0,964
Florida,Okaloosa,0.690325717063685,Percent,12091.0,965
Florida,Okeechobee,0.114840507945406,Percent,12093.0,966
Florida,Orange,0.05121971729773945,Percent,12095.0,967
Florida,Osceola,0.025771772545698877,Percent,12097.0,968
Florida,Palm Beach,0.09218868551546588,Percent,12099.0,969
Florida,Pasco,1.505571426637241,Percent,12101.0,970
Florida,Pinellas,1.058601134215501,Percent,12103.0,971
Florida,Polk,0.12647169660496294,Percent,12105.0,972
Florida,Putnam,0.23762645121868423,Percent,12107.0,973
Florida,St. Johns,0.0947472688381975,Percent,12109.0,974
Florida,St. Lucie,0.06247248235896094,Percent,12111.0,975
Florida,Santa Rosa,0.31703042854866975,Percent,12113.0,976
Florida,Sarasota,0.21172052890184953,Percent,12115.0,977
Florida,Seminole,0.7790600313080199,Percent,12117.0,978
Florida,Sumter,1.1624589930109828,Percent,12119.0,979
Florida,Suwannee,0.14376349892008639,Percent,12121.0,980
Florida,Taylor,0.2061501460230201,Percent,12123.0,981
Florida,Union,1.2400593071842567,Percent,12125.0,982
Florida,Volusia,0.20538853411781588,Percent,12127.0,983
Florida,Wakulla,2.546093064091308,Percent,12129.0,984
Florida,Walton,0.22405825514633806,Percent,12131.0,985
Florida,Washington,1.2843224092116916,Percent,12133.0,986
Georgia,Appling,nan,Percent,13001.0,987
Georgia,Atkinson,0.02857020413410854,Percent,13003.0,988
Georgia,Bacon,0.007673654808312103,Percent,13005.0,989
Georgia,Baker,nan,Percent,13007.0,990
Georgia,Baldwin,4.951298701298701,Percent,13009.0,991
Georgia,Banks,0.018382660138037066,Percent,13011.0,992
Georgia,Barrow,0.09269233659844177,Percent,13013.0,993
Georgia,Bartow,0.02726510067114094,Percent,13015.0,994
Georgia,Ben Hill,0.0556235398820781,Percent,13017.0,995
Georgia,Berrien,nan,Percent,13019.0,996
Georgia,Bibb,0.13172916483709493,Percent,13021.0,997
Georgia,Bleckley,0.07711664907865899,Percent,13023.0,998
Georgia,Brantley,3.3880770722875986,Percent,13025.0,999
Georgia,Brooks,0.15073539249177198,Percent,13027.0,565
Georgia,Bryan,nan,Percent,13029.0,573
Georgia,Bulloch,0.2591977213387135,Percent,13031.0,579
Georgia,Burke,0.040401762644342344,Percent,13033.0,583
Georgia,Butts,2.125,Percent,13035.0,588
Georgia,Calhoun,0.004292997048564529,Percent,13037.0,592
Georgia,Camden,16.263736263736263,Percent,13039.0,603
Georgia,Candler,0.08022105356983689,Percent,13043.0,616
Georgia,Carroll,0.045278069801088755,Percent,13045.0,620
Georgia,Catoosa,0.16136840406648378,Percent,13047.0,626
Georgia,Charlton,0.15840687938447612,Percent,13049.0,635
Georgia,Chatham,1.4282256112321472,Percent,13051.0,646
Georgia,Chattahoochee,0.0,Percent,13053.0,656
Georgia,Chattooga,0.4324642062392409,Percent,13055.0,659
Georgia,Cherokee,0.19526371954680652,Percent,13057.0,662
Georgia,Clarke,0.04132231404958678,Percent,13059.0,666
Georgia,Clay,0.0,Percent,13061.0,670
Georgia,Clayton,0.0,Percent,13063.0,673
Georgia,Clinch,nan,Percent,13065.0,676
Georgia,Cobb,2.96943231441048,Percent,13067.0,680
Georgia,Coffee,0.026474584398976982,Percent,13069.0,684
Georgia,Colquitt,0.02424627859371584,Percent,13071.0,689
Georgia,Columbia,1.4103425117528543,Percent,13073.0,692
Georgia,Cook,0.01724514549154413,Percent,13075.0,697
Georgia,Coweta,0.9499738539306258,Percent,13077.0,700
Georgia,Crawford,0.9256952296989095,Percent,13079.0,704
Georgia,Crisp,nan,Percent,13081.0,707
Georgia,Dade,0.12239485941590454,Percent,13083.0,708
Georgia,Dawson,0.009206068640447783,Percent,13085.0,713
Georgia,Decatur,0.005730631658874599,Percent,13087.0,714
Georgia,DeKalb,4.961240310077519,Percent,13089.0,718
Georgia,Dodge,0.0954412755445767,Percent,13091.0,720
Georgia,Dooly,0.025949953660797036,Percent,13093.0,724
Georgia,Dougherty,nan,Percent,13095.0,728
Georgia,Douglas,11.139674378748929,Percent,13097.0,731
Georgia,Early,nan,Percent,13099.0,735
Georgia,Echols,0.024024024024024024,Percent,13101.0,737
Georgia,Effingham,0.4139132960569313,Percent,13103.0,742
Georgia,Elbert,0.04922999242615501,Percent,13105.0,746
Georgia,Emanuel,0.22509160704938055,Percent,13107.0,750
Georgia,Evans,0.12058786584599926,Percent,13109.0,754
Georgia,Fannin,1.3792246520874751,Percent,13111.0,755
Georgia,Fayette,3.712995484194681,Percent,13113.0,760
Georgia,Floyd,0.10383407315110453,Percent,13115.0,764
Georgia,Forsyth,0.4575575891448407,Percent,13117.0,768
Georgia,Franklin,0.014984171266353178,Percent,13119.0,772
Georgia,Fulton,8.613904678618276,Percent,13121.0,779
Georgia,Gilmer,0.17255085340191723,Percent,13123.0,781
Georgia,Glascock,nan,Percent,13125.0,783
Georgia,Glynn,4.076086956521739,Percent,13127.0,793
Georgia,Gordon,0.062021439509954056,Percent,13129.0,796
Georgia,Grady,0.016123343578374565,Percent,13131.0,797
Georgia,Greene,0.05017666367000481,Percent,13133.0,800
Georgia,Gwinnett,0.7291407738835032,Percent,13135.0,804
Georgia,Habersham,0.14468328669549732,Percent,13137.0,806
Georgia,Hall,0.07514548165247921,Percent,13139.0,808
Georgia,Hancock,0.3758567322573513,Percent,13141.0,810
Georgia,Haralson,0.07273751143856028,Percent,13143.0,813
Georgia,Harris,5.099394987035436,Percent,13145.0,814
Georgia,Hart,0.06775230526017365,Percent,13147.0,816
Georgia,Heard,0.03320144979664112,Percent,13149.0,817
Georgia,Henry,8.503505028954587,Percent,13151.0,820
Georgia,Houston,0.19089900110987792,Percent,13153.0,823
Georgia,Irwin,0.0017025043839487886,Percent,13155.0,825
Georgia,Jackson,0.1588868419524606,Percent,13157.0,828
Georgia,Jasper,0.1585100059441252,Percent,13159.0,830
Georgia,Jeff Davis,0.06937752938909231,Percent,13161.0,832
Georgia,Jefferson,0.13447315339544713,Percent,13163.0,834
Georgia,Jenkins,nan,Percent,13165.0,835
Georgia,Johnson,0.1483019427554501,Percent,13167.0,837
Georgia,Jones,0.28924026224450444,Percent,13169.0,839
Georgia,Lamar,0.045966867082207145,Percent,13171.0,841
Georgia,Lanier,0.0047227732124303385,Percent,13173.0,845
Georgia,Laurens,0.14767756136977903,Percent,13175.0,847
Georgia,Lee,0.008273009307135471,Percent,13177.0,849
Georgia,Liberty,1.2861736334405145,Percent,13179.0,855
Georgia,Lincoln,nan,Percent,13181.0,857
Georgia,Long,0.13002773925104022,Percent,13183.0,860
Georgia,Lowndes,0.15410299216643122,Percent,13185.0,863
Georgia,Lumpkin,0.013344517309745311,Percent,13187.0,865
