State,County,Direct farm sales per capita 2007 (PC_DIRSALES07),Units,FIPS,FID
Georgia,Jasper,3.095290736237011,Dollars,13159.0,830
Georgia,Jeff Davis,nan,Dollars,13161.0,832
Georgia,Jefferson,5.941770647653001,Dollars,13163.0,834
Georgia,Jenkins,nan,Dollars,13165.0,835
Georgia,Johnson,1.7809439002671417,Dollars,13167.0,837
Georgia,Jones,0.10714285714285714,Dollars,13169.0,839
Georgia,Lamar,1.2016479743648432,Dollars,13171.0,841
Georgia,Lanier,0.22190169754798625,Dollars,13173.0,845
Georgia,Laurens,0.7765115742198158,Dollars,13175.0,847
Georgia,Lee,0.6476683937823834,Dollars,13177.0,849
Georgia,Liberty,nan,Dollars,13179.0,855
Georgia,Lincoln,nan,Dollars,13181.0,857
Georgia,Long,0.0,Dollars,13183.0,860
Georgia,Lowndes,1.2874439814450822,Dollars,13185.0,863
Georgia,Lumpkin,1.9484200085021963,Dollars,13187.0,865
Georgia,McDuffie,0.4180796209411437,Dollars,13189.0,868
Georgia,McIntosh,0.5138368934889526,Dollars,13191.0,871
Georgia,Macon,1.2498264129981946,Dollars,13193.0,874
Georgia,Madison,7.9568881333863795,Dollars,13195.0,875
Georgia,Marion,4.603270745003028,Dollars,13197.0,877
Georgia,Meriwether,1.5107082555762907,Dollars,13199.0,879
Georgia,Miller,12.08360548661006,Dollars,13201.0,881
Georgia,Mitchell,7.216150830065905,Dollars,13205.0,883
Georgia,Monroe,2.1379149498561767,Dollars,13207.0,885
Georgia,Montgomery,4.141689373297003,Dollars,13209.0,887
Georgia,Morgan,1.3599274705349047,Dollars,13211.0,890
Georgia,Murray,1.8685534904579202,Dollars,13213.0,892
Georgia,Muscogee,0.021656271656271656,Dollars,13215.0,896
Georgia,Newton,nan,Dollars,13217.0,899
Georgia,Oconee,5.722646724109901,Dollars,13219.0,901
Georgia,Oglethorpe,1.738283966068697,Dollars,13221.0,905
Georgia,Paulding,0.02287073460799561,Dollars,13223.0,908
Georgia,Peach,3.740507046510749,Dollars,13225.0,910
Georgia,Pickens,3.4713868362261557,Dollars,13227.0,912
Georgia,Pierce,2.0632353761222326,Dollars,13229.0,915
Georgia,Pike,11.382113821138212,Dollars,13231.0,7
Georgia,Polk,1.12775503199392,Dollars,13233.0,8
Georgia,Pulaski,12.669287898645697,Dollars,13235.0,11
Georgia,Putnam,0.8653846153846154,Dollars,13237.0,13
Georgia,Quitman,0.0,Dollars,13239.0,16
Georgia,Rabun,nan,Dollars,13241.0,18
Georgia,Randolph,0.0,Dollars,13243.0,23
Georgia,Richmond,0.020357995348198064,Dollars,13245.0,24
Georgia,Rockdale,1.0590899130815865,Dollars,13247.0,28
Georgia,Schley,0.0,Dollars,13249.0,31
Georgia,Screven,7.669021190716448,Dollars,13251.0,34
Georgia,Seminole,4.431818181818182,Dollars,13253.0,38
Georgia,Spalding,nan,Dollars,13255.0,41
Georgia,Stephens,1.131928181108509,Dollars,13257.0,45
Georgia,Stewart,2.284308557371288,Dollars,13259.0,48
Georgia,Sumter,8.124412647406555,Dollars,13261.0,52
Georgia,Talbot,0.8539709649871904,Dollars,13263.0,57
Georgia,Taliaferro,nan,Dollars,13265.0,60
Georgia,Tattnall,6.099641699368709,Dollars,13267.0,63
Georgia,Taylor,0.3382949932341001,Dollars,13269.0,69
Georgia,Telfair,1.1298016570424303,Dollars,13271.0,75
Georgia,Terrell,2.3708895990104115,Dollars,13273.0,78
Georgia,Thomas,2.1459712213964623,Dollars,13275.0,83
Georgia,Tift,1.8882175226586102,Dollars,13277.0,87
Georgia,Toombs,nan,Dollars,13279.0,91
Georgia,Towns,2.678913126674321,Dollars,13281.0,95
Georgia,Treutlen,4.724641960726414,Dollars,13283.0,102
Georgia,Troup,0.015409745122815668,Dollars,13285.0,105
Georgia,Turner,3.9512676983865656,Dollars,13287.0,108
Georgia,Twiggs,nan,Dollars,13289.0,116
Georgia,Union,5.336382694873261,Dollars,13291.0,120
Georgia,Upson,0.5834518469897532,Dollars,13293.0,123
Georgia,Walker,2.7742749054224465,Dollars,13295.0,126
Georgia,Walton,1.8274490303331676,Dollars,13297.0,127
Georgia,Ware,1.4715681919147046,Dollars,13299.0,132
Georgia,Warren,3.0095301788998494,Dollars,13301.0,135
Georgia,Washington,2.5525880406523282,Dollars,13303.0,143
Georgia,Wayne,0.9856904931851399,Dollars,13305.0,147
Georgia,Webster,0.3656307129798903,Dollars,13307.0,149
Georgia,Wheeler,nan,Dollars,13309.0,154
Georgia,White,2.8273411530967025,Dollars,13311.0,157
Georgia,Whitfield,0.14191011008169968,Dollars,13313.0,159
Georgia,Wilcox,6.637417032287097,Dollars,13315.0,163
Georgia,Wilkes,2.66058532877233,Dollars,13317.0,167
Georgia,Wilkinson,0.9230769230769231,Dollars,13319.0,169
Georgia,Worth,2.9566663586805877,Dollars,13321.0,173
Hawaii,Hawaii,18.257723664147907,Dollars,15001.0,198
Hawaii,Honolulu,2.4056152636612684,Dollars,15003.0,234
Hawaii,Kalawao,nan,Dollars,15005.0,247
Hawaii,Kauai,18.09582881066832,Dollars,15007.0,261
Hawaii,Maui,13.640785882225765,Dollars,15009.0,323
Idaho,Ada,2.2751007011785767,Dollars,16001.0,336
Idaho,Adams,8.103317295517853,Dollars,16003.0,338
Idaho,Bannock,1.953666591040863,Dollars,16005.0,343
Idaho,Bear Lake,4.959497437592991,Dollars,16007.0,349
Idaho,Benewah,6.992254733218589,Dollars,16009.0,354
Idaho,Bingham,5.066642322439292,Dollars,16011.0,362
Idaho,Blaine,nan,Dollars,16013.0,371
Idaho,Boise,0.5533268778530918,Dollars,16015.0,380
Idaho,Bonner,6.529530168393147,Dollars,16017.0,387
Idaho,Bonneville,3.902339360506691,Dollars,16019.0,395
Idaho,Boundary,19.899572252185234,Dollars,16021.0,405
Idaho,Butte,nan,Dollars,16023.0,414
Idaho,Camas,nan,Dollars,16025.0,429
Idaho,Canyon,10.181190681622088,Dollars,16027.0,441
Idaho,Caribou,14.69518405354285,Dollars,16029.0,449
Idaho,Cassia,3.4310089020771515,Dollars,16031.0,456
Idaho,Clark,0.0,Dollars,16033.0,464
Idaho,Clearwater,1.4792899408284024,Dollars,16035.0,474
Idaho,Custer,3.5714285714285716,Dollars,16037.0,484
Idaho,Elmore,3.4216958074826094,Dollars,16039.0,490
Idaho,Franklin,8.0638592490022,Dollars,16041.0,498
Idaho,Fremont,3.8446751249519417,Dollars,16043.0,502
Idaho,Gem,32.079843165211194,Dollars,16045.0,510
Idaho,Gooding,5.948005079195348,Dollars,16047.0,519
Idaho,Idaho,9.448319594166138,Dollars,16049.0,528
Idaho,Jefferson,1.5761448349307774,Dollars,16051.0,540
Idaho,Jerome,5.2012444098775035,Dollars,16053.0,547
Idaho,Kootenai,3.35062607765923,Dollars,16055.0,552
Idaho,Latah,3.4826833245805577,Dollars,16057.0,559
Idaho,Lemhi,9.254498714652957,Dollars,16059.0,566
Idaho,Lewis,nan,Dollars,16061.0,574
Idaho,Lincoln,2.6326447954637504,Dollars,16063.0,578
Idaho,Madison,1.5375583573285623,Dollars,16065.0,581
Idaho,Minidoka,7.454128440366972,Dollars,16067.0,585
Idaho,Nez Perce,2.53099173553719,Dollars,16069.0,589
Idaho,Oneida,9.839212862970962,Dollars,16071.0,593
Idaho,Owyhee,7.818747223456242,Dollars,16073.0,601
Idaho,Payette,25.44903507599055,Dollars,16075.0,606
Idaho,Power,3.4519383961763146,Dollars,16077.0,613
Idaho,Shoshone,1.6989728936597421,Dollars,16079.0,621
Idaho,Teton,5.261979399910435,Dollars,16081.0,627
Idaho,Twin Falls,4.353250698418726,Dollars,16083.0,634
Idaho,Valley,7.654345855574579,Dollars,16085.0,643
Idaho,Washington,22.14022140221402,Dollars,16087.0,649
Illinois,Adams,2.076393349566049,Dollars,17001.0,650
Illinois,Alexander,nan,Dollars,17003.0,651
Illinois,Bond,0.8851026165846103,Dollars,17005.0,652
Illinois,Boone,17.211092838989387,Dollars,17007.0,653
Illinois,Brown,5.5612468900922,Dollars,17009.0,654
Illinois,Bureau,8.221204449122407,Dollars,17011.0,2
Illinois,Calhoun,23.837209302325583,Dollars,17013.0,4
Illinois,Carroll,13.219778822931232,Dollars,17015.0,6
Illinois,Cass,1.8979487553836047,Dollars,17017.0,10
Illinois,Champaign,2.3090107363913317,Dollars,17019.0,12
Illinois,Christian,4.1673802591768,Dollars,17021.0,14
Illinois,Clark,1.7983455221196498,Dollars,17023.0,19
Illinois,Clay,4.07871198568873,Dollars,17025.0,22
Illinois,Clinton,1.991388589881593,Dollars,17027.0,27
Illinois,Coles,1.757272115456517,Dollars,17029.0,30
Illinois,Cook,nan,Dollars,17031.0,36
Illinois,Crawford,1.9108920848838378,Dollars,17033.0,40
Illinois,Cumberland,8.84716078360567,Dollars,17035.0,44
Illinois,DeKalb,5.995411871301062,Dollars,17037.0,49
Illinois,De Witt,10.03464341177876,Dollars,17039.0,53
Illinois,Douglas,8.02552215741987,Dollars,17041.0,55
Illinois,DuPage,0.14987448012289709,Dollars,17043.0,64
Illinois,Edgar,6.814940039093455,Dollars,17045.0,66
Illinois,Edwards,0.89179548156956,Dollars,17047.0,71
Illinois,Effingham,3.304963294434208,Dollars,17049.0,76
Illinois,Fayette,4.065783462768388,Dollars,17051.0,79
Illinois,Ford,nan,Dollars,17053.0,81
Illinois,Franklin,0.8613482633698984,Dollars,17055.0,85
Illinois,Fulton,3.648851684910925,Dollars,17057.0,89
Illinois,Gallatin,19.88781234064253,Dollars,17059.0,92
Illinois,Greene,0.7856581672737661,Dollars,17061.0,96
Illinois,Grundy,0.3321224701608718,Dollars,17063.0,99
Illinois,Hamilton,3.564638783269962,Dollars,17065.0,106
Illinois,Hancock,2.892711400382251,Dollars,17067.0,111
Illinois,Hardin,nan,Dollars,17069.0,113
Illinois,Henderson,19.69596827495043,Dollars,17071.0,117
Illinois,Henry,3.2655161494616847,Dollars,17073.0,121
Illinois,Iroquois,3.0381084472624003,Dollars,17075.0,125
Illinois,Jackson,11.761147888033872,Dollars,17077.0,129
Illinois,Jasper,11.661211129296236,Dollars,17079.0,133
Illinois,Jefferson,3.6537095300923577,Dollars,17081.0,137
Illinois,Jersey,0.831946755407654,Dollars,17083.0,142
Illinois,Jo Daviess,13.313999472712892,Dollars,17085.0,145
Illinois,Johnson,1.4071294559099436,Dollars,17087.0,152
Illinois,Kane,2.8925753199180235,Dollars,17089.0,156
Illinois,Kankakee,7.551637234414659,Dollars,17091.0,161
Illinois,Kendall,nan,Dollars,17093.0,165
Illinois,Knox,0.6617007600105872,Dollars,17095.0,166
Illinois,Lake,1.3333429534123622,Dollars,17097.0,170
Illinois,LaSalle,3.9281508691143645,Dollars,17099.0,175
Illinois,Lawrence,1.5927324209532798,Dollars,17101.0,177
Illinois,Lee,3.0117985134425687,Dollars,17103.0,180
Illinois,Livingston,3.736978166833039,Dollars,17105.0,182
Illinois,Logan,1.901764050101646,Dollars,17107.0,186
Illinois,McDonough,3.1567764455911367,Dollars,17109.0,189
Illinois,McHenry,8.665528305535254,Dollars,17111.0,192
Illinois,McLean,1.8520423911925095,Dollars,17113.0,193
Illinois,Macon,0.5327265668030086,Dollars,17115.0,194
Illinois,Macoupin,7.71864301276066,Dollars,17117.0,196
Illinois,Madison,2.5356979901414456,Dollars,17119.0,199
Illinois,Marion,4.386184771166475,Dollars,17121.0,201
Illinois,Marshall,21.40198511166253,Dollars,17123.0,202
Illinois,Mason,8.356545961002785,Dollars,17125.0,206
Illinois,Massac,2.65011957856635,Dollars,17127.0,208
Illinois,Menard,3.3736074062450965,Dollars,17129.0,212
Illinois,Mercer,7.290034943969153,Dollars,17131.0,216
Illinois,Monroe,2.5514172811848534,Dollars,17133.0,219
Illinois,Montgomery,4.225119656709028,Dollars,17135.0,223
Illinois,Morgan,14.77626892252894,Dollars,17137.0,225
Illinois,Moultrie,10.159552706941225,Dollars,17139.0,227
Illinois,Ogle,9.602118059439908,Dollars,17141.0,229
Illinois,Peoria,1.5593758150047814,Dollars,17143.0,233
Illinois,Perry,2.743848468755532,Dollars,17145.0,235
Illinois,Piatt,4.080652904464714,Dollars,17147.0,238
Illinois,Pike,2.80228953016933,Dollars,17149.0,241
Illinois,Pope,nan,Dollars,17151.0,245
Illinois,Pulaski,1.8870891649630446,Dollars,17153.0,248
Illinois,Putnam,nan,Dollars,17155.0,253
Illinois,Randolph,0.6250372045955116,Dollars,17157.0,255
Illinois,Richland,1.4238841082151923,Dollars,17159.0,259
Illinois,Rock Island,1.331818980786652,Dollars,17161.0,265
Illinois,St. Clair,0.37391790424680094,Dollars,17163.0,269
Illinois,Saline,0.5120126033871603,Dollars,17165.0,271
Illinois,Sangamon,1.3451874758407423,Dollars,17167.0,274
Illinois,Schuyler,1.7229953611663353,Dollars,17169.0,278
Illinois,Scott,nan,Dollars,17171.0,280
Illinois,Shelby,6.184458187684862,Dollars,17173.0,283
Illinois,Stark,17.74377340061859,Dollars,17175.0,285
Illinois,Stephenson,2.552621667991798,Dollars,17177.0,290
Illinois,Tazewell,2.982025223276322,Dollars,17179.0,291
Illinois,Union,30.72069080039854,Dollars,17181.0,293
Illinois,Vermilion,2.6258844124583627,Dollars,17183.0,296
Illinois,Wabash,1.7161068889433684,Dollars,17185.0,299
Illinois,Warren,2.0192954902400717,Dollars,17187.0,301
Illinois,Washington,8.865010073875084,Dollars,17189.0,305
Illinois,Wayne,0.884903545513539,Dollars,17191.0,310
Illinois,White,2.02757502027575,Dollars,17193.0,312
Illinois,Whiteside,11.203862697427702,Dollars,17195.0,314
Illinois,Will,2.0269619063682143,Dollars,17197.0,320
Illinois,Williamson,0.7208478397570589,Dollars,17199.0,324
Illinois,Winnebago,1.2143228874353296,Dollars,17201.0,325
Illinois,Woodford,17.12283659545323,Dollars,17203.0,328
Indiana,Adams,8.53895530298569,Dollars,18001.0,330
Indiana,Allen,1.4791121893721355,Dollars,18003.0,335
Indiana,Bartholomew,4.822958878628845,Dollars,18005.0,342
Indiana,Benton,3.634298693923907,Dollars,18007.0,179
Indiana,Blackford,1.6057501146964368,Dollars,18009.0,183
Indiana,Boone,2.045446093197962,Dollars,18011.0,185
Indiana,Brown,1.1130024878879141,Dollars,18013.0,188
Indiana,Carroll,13.52023063922855,Dollars,18015.0,195
Indiana,Cass,2.6644121640663028,Dollars,18017.0,211
Indiana,Clark,12.576652282534635,Dollars,18019.0,215
Indiana,Clay,1.9271393099358856,Dollars,18021.0,221
Indiana,Clinton,4.9415451367964325,Dollars,18023.0,226
Indiana,Crawford,4.57331016189518,Dollars,18025.0,232
Indiana,Daviess,34.427724578203375,Dollars,18027.0,239
Indiana,Dearborn,3.829942449542028,Dollars,18029.0,242
Indiana,Decatur,15.341756258337911,Dollars,18031.0,246
Indiana,DeKalb,14.495176234597382,Dollars,18033.0,249
Indiana,Delaware,1.5610471811582458,Dollars,18035.0,252
Indiana,Dubois,4.936733128834356,Dollars,18037.0,254
Indiana,Elkhart,6.245415274268481,Dollars,18039.0,260
Indiana,Fayette,2.6625158726907796,Dollars,18041.0,263
Indiana,Floyd,0.7409846863164828,Dollars,18043.0,267
Indiana,Fountain,7.300528857208554,Dollars,18045.0,270
Indiana,Franklin,5.45626396288022,Dollars,18047.0,272
Indiana,Fulton,5.979291235234068,Dollars,18049.0,276
Indiana,Gibson,2.343045959747672,Dollars,18051.0,286
Indiana,Grant,1.1283779923441695,Dollars,18053.0,297
Indiana,Greene,6.9049061175045425,Dollars,18055.0,309
Indiana,Hamilton,0.6424278254015174,Dollars,18057.0,321
Indiana,Hancock,4.1123444833494744,Dollars,18059.0,329
Indiana,Harrison,7.708038382885008,Dollars,18061.0,334
Indiana,Hendricks,1.1219011124305187,Dollars,18063.0,341
Indiana,Henry,5.850510097855507,Dollars,18065.0,344
Indiana,Howard,1.7792531913115126,Dollars,18067.0,348
Indiana,Huntington,5.501108232969263,Dollars,18069.0,352
Indiana,Jackson,9.210179166766604,Dollars,18071.0,355
Indiana,Jasper,6.080136195050769,Dollars,18073.0,356
Indiana,Jay,4.958294717330862,Dollars,18075.0,358
Indiana,Jefferson,5.849408836341008,Dollars,18077.0,363
Indiana,Jennings,4.210230860992211,Dollars,18079.0,367
Indiana,Johnson,3.897471123621512,Dollars,18081.0,370
Indiana,Knox,29.48467058056099,Dollars,18083.0,376
Indiana,Kosciusko,4.6595168679716785,Dollars,18085.0,384
Indiana,LaGrange,10.966396794021282,Dollars,18087.0,386
Indiana,Lake,0.8796055151671149,Dollars,18089.0,389
Indiana,LaPorte,4.321310647204229,Dollars,18091.0,392
Indiana,Lawrence,8.099352051835853,Dollars,18093.0,396
Indiana,Madison,1.8139829119760982,Dollars,18095.0,401
Indiana,Marion,0.20597765255644296,Dollars,18097.0,409
Indiana,Marshall,5.547140022615263,Dollars,18099.0,412
Indiana,Martin,21.966324753241725,Dollars,18101.0,418
Indiana,Miami,5.2687599787120805,Dollars,18103.0,420
Indiana,Monroe,1.3130688078240789,Dollars,18105.0,422
Indiana,Montgomery,2.279157497642251,Dollars,18107.0,425
Indiana,Morgan,9.055797758726628,Dollars,18109.0,430
Indiana,Newton,4.4524836510365935,Dollars,18111.0,433
Indiana,Noble,4.723844872308568,Dollars,18113.0,436
Indiana,Ohio,0.5006675567423231,Dollars,18115.0,440
Indiana,Orange,2.7682705858667203,Dollars,18117.0,444
Indiana,Owen,4.808132612876637,Dollars,18119.0,448
Indiana,Parke,13.811679752421343,Dollars,18121.0,452
Indiana,Perry,11.197688219206357,Dollars,18123.0,459
Indiana,Pike,1.1496895838123706,Dollars,18125.0,465
Indiana,Porter,0.758541362265676,Dollars,18127.0,468
Indiana,Posey,3.2406877883258987,Dollars,18129.0,471
Indiana,Pulaski,4.809093558729233,Dollars,18131.0,477
Indiana,Putnam,5.682264526434314,Dollars,18133.0,480
Indiana,Randolph,3.813446211341189,Dollars,18135.0,485
Indiana,Ripley,4.830577201085998,Dollars,18137.0,488
Indiana,Rush,4.89975219644064,Dollars,18139.0,493
Indiana,St. Joseph,3.2287770865830967,Dollars,18141.0,496
Indiana,Scott,2.6929610142105482,Dollars,18143.0,504
Indiana,Shelby,1.1341468947058022,Dollars,18145.0,506
Indiana,Spencer,6.799163179916318,Dollars,18147.0,509
Indiana,Starke,10.06018916595013,Dollars,18149.0,512
Indiana,Steuben,3.1760969297729678,Dollars,18151.0,515
Indiana,Sullivan,3.757305872529919,Dollars,18153.0,518
Indiana,Switzerland,2.434037581540259,Dollars,18155.0,526
Indiana,Tippecanoe,2.021344434685308,Dollars,18157.0,530
Indiana,Tipton,1.8453589223103894,Dollars,18159.0,534
Indiana,Union,5.3569037096558185,Dollars,18161.0,538
Indiana,Vanderburgh,5.692140683619346,Dollars,18163.0,543
Indiana,Vermillion,3.260672664694161,Dollars,18165.0,548
Indiana,Vigo,0.7765355288394068,Dollars,18167.0,553
Indiana,Wabash,13.848505740235604,Dollars,18169.0,555
Indiana,Warren,4.208557400046762,Dollars,18171.0,567
Indiana,Warrick,1.073518717318281,Dollars,18173.0,575
Indiana,Washington,4.887377815554611,Dollars,18175.0,584
Indiana,Wayne,2.2778058098464644,Dollars,18177.0,586
Indiana,Wells,4.203190113522058,Dollars,18179.0,590
Indiana,White,2.82691220418383,Dollars,18181.0,594
Indiana,Whitley,2.891668949563206,Dollars,18183.0,597
Iowa,Adair,6.733578960741964,Dollars,19001.0,598
Iowa,Adams,19.547079856972587,Dollars,19003.0,602
Iowa,Allamakee,11.3010115102895,Dollars,19005.0,608
Iowa,Appanoose,3.357497138496757,Dollars,19007.0,611
Iowa,Audubon,22.98296367727419,Dollars,19009.0,615
Iowa,Benton,11.624338218368756,Dollars,19011.0,619
Iowa,Black Hawk,3.0448667772942173,Dollars,19013.0,623
Iowa,Boone,7.946371408127142,Dollars,19015.0,625
Iowa,Bremer,12.377769525931427,Dollars,19017.0,631
Iowa,Buchanan,17.656272248326925,Dollars,19019.0,632
Iowa,Buena Vista,1.6163248813011415,Dollars,19021.0,633
Iowa,Butler,2.4730967181338146,Dollars,19023.0,361
Iowa,Calhoun,19.20176937770182,Dollars,19025.0,365
Iowa,Carroll,3.9292730844793713,Dollars,19027.0,369
Iowa,Cass,4.146411209608235,Dollars,19029.0,374
Iowa,Cedar,10.75268817204301,Dollars,19031.0,379
Iowa,Cerro Gordo,1.1470727154135085,Dollars,19033.0,383
Iowa,Cherokee,22.218564845292956,Dollars,19035.0,388
Iowa,Chickasaw,14.912280701754385,Dollars,19037.0,393
Iowa,Clarke,11.695267242321565,Dollars,19039.0,397
Iowa,Clay,2.8101644245142,Dollars,19041.0,398
Iowa,Clayton,5.257681143545649,Dollars,19043.0,402
Iowa,Clinton,3.0602731952494833,Dollars,19045.0,404
Iowa,Crawford,1.6537711889433584,Dollars,19047.0,408
Iowa,Dallas,3.228314515583801,Dollars,19049.0,413
Iowa,Davis,17.634854771784234,Dollars,19051.0,416
Iowa,Decatur,5.368187653168397,Dollars,19053.0,419
Iowa,Delaware,12.346365608141928,Dollars,19055.0,421
Iowa,Des Moines,0.7710291996219469,Dollars,19057.0,424
Iowa,Dickinson,2.3445954069977155,Dollars,19059.0,427
Iowa,Dubuque,2.6267231086508196,Dollars,19061.0,434
Iowa,Emmet,1.3439569933762119,Dollars,19063.0,437
Iowa,Fayette,20.804570340395145,Dollars,19065.0,442
Iowa,Floyd,17.639570831060194,Dollars,19067.0,447
Iowa,Franklin,5.57672646156706,Dollars,19069.0,451
Iowa,Fremont,2.093692750588851,Dollars,19071.0,455
Iowa,Greene,27.335567658148303,Dollars,19073.0,458
Iowa,Grundy,21.596167898027115,Dollars,19075.0,460
Iowa,Guthrie,10.97517092479309,Dollars,19077.0,467
Iowa,Hamilton,5.754675673985113,Dollars,19079.0,469
Iowa,Hancock,13.989637305699482,Dollars,19081.0,470
Iowa,Hardin,7.251672381808983,Dollars,19083.0,475
Iowa,Harrison,4.348685510970547,Dollars,19085.0,478
Iowa,Henry,3.1926911930841397,Dollars,19087.0,479
Iowa,Howard,8.198422581984225,Dollars,19089.0,481
Iowa,Humboldt,4.9320583794665325,Dollars,19091.0,487
Iowa,Ida,0.8301051466519093,Dollars,19093.0,491
Iowa,Iowa,38.079470198675494,Dollars,19095.0,495
Iowa,Jackson,17.586809892580565,Dollars,19097.0,499
Iowa,Jasper,4.762289127451772,Dollars,19099.0,505
Iowa,Jefferson,5.0,Dollars,19101.0,507
Iowa,Johnson,3.099380926763074,Dollars,19103.0,508
Iowa,Jones,5.5280488391097435,Dollars,19105.0,516
Iowa,Keokuk,9.730538922155688,Dollars,19107.0,520
Iowa,Kossuth,25.444010580677666,Dollars,19109.0,523
Iowa,Lee,4.456130639357874,Dollars,19111.0,531
Iowa,Linn,2.6088223863194715,Dollars,19113.0,535
Iowa,Louisa,17.070299360914902,Dollars,19115.0,539
Iowa,Lucas,10.991379310344827,Dollars,19117.0,542
Iowa,Lyon,5.547850208044383,Dollars,19119.0,546
Iowa,Madison,6.680503307822026,Dollars,19121.0,550
Iowa,Mahaska,7.638020368054315,Dollars,19123.0,554
Iowa,Marion,3.786171459478951,Dollars,19125.0,561
Iowa,Marshall,5.717868338557993,Dollars,19127.0,568
Iowa,Mills,2.690465253625566,Dollars,19129.0,569
Iowa,Mitchell,29.78172401035886,Dollars,19131.0,572
Iowa,Monona,1.6979730446779158,Dollars,19133.0,576
Iowa,Monroe,4.18941221277136,Dollars,19135.0,580
Iowa,Montgomery,0.18213277479282397,Dollars,19137.0,595
Iowa,Muscatine,7.15888954518606,Dollars,19139.0,600
Iowa,O'Brien,12.135080784966368,Dollars,19141.0,604
Iowa,Osceola,13.030303030303031,Dollars,19143.0,607
Iowa,Page,2.276082677165354,Dollars,19145.0,612
Iowa,Palo Alto,5.84734259162577,Dollars,19147.0,618
Iowa,Plymouth,10.24672506630234,Dollars,19149.0,622
Iowa,Pocahontas,3.652015129776966,Dollars,19151.0,624
Iowa,Polk,0.9248857209266289,Dollars,19153.0,629
Iowa,Pottawattamie,1.6769144773616547,Dollars,19155.0,637
Iowa,Poweshiek,17.24137931034483,Dollars,19157.0,640
Iowa,Ringgold,16.919823110940204,Dollars,19159.0,642
Iowa,Sac,1.9939232814280288,Dollars,19161.0,647
Iowa,Scott,1.6991822685332683,Dollars,19163.0,657
Iowa,Shelby,9.44302176696543,Dollars,19165.0,660
Iowa,Sioux,21.38763197586727,Dollars,19167.0,663
Iowa,Story,5.119020106309221,Dollars,19169.0,668
Iowa,Tama,13.175376439326838,Dollars,19171.0,671
Iowa,Taylor,1.2406947890818858,Dollars,19173.0,674
Iowa,Union,4.9517006250507345,Dollars,19175.0,675
Iowa,Van Buren,5.591677503250975,Dollars,19177.0,678
Iowa,Wapello,0.5076428450561228,Dollars,19179.0,681
Iowa,Warren,6.641704555585273,Dollars,19181.0,685
Iowa,Washington,18.297202149342226,Dollars,19183.0,687
Iowa,Wayne,16.78168130489335,Dollars,19185.0,691
Iowa,Webster,4.115333524340374,Dollars,19187.0,694
Iowa,Winnebago,10.103768432550519,Dollars,19189.0,696
Iowa,Winneshiek,16.84220514280292,Dollars,19191.0,698
Iowa,Woodbury,0.6667197388846874,Dollars,19193.0,702
Iowa,Worth,14.50032658393207,Dollars,19195.0,703
Iowa,Wright,7.189445597391047,Dollars,19197.0,705
Kansas,Allen,6.275378368401624,Dollars,20001.0,709
Kansas,Anderson,28.606965174129353,Dollars,20003.0,712
Kansas,Atchison,3.795066413662239,Dollars,20005.0,715
Kansas,Barber,3.4503754820377512,Dollars,20007.0,717
Kansas,Barton,0.1818710897715699,Dollars,20009.0,719
Kansas,Bourbon,8.910759409495943,Dollars,20011.0,722
Kansas,Brown,6.377042646472698,Dollars,20013.0,723
Kansas,Butler,3.8621462943640696,Dollars,20015.0,726
Kansas,Chase,11.619718309859154,Dollars,20017.0,729
Kansas,Chautauqua,6.121905775885015,Dollars,20019.0,730
Kansas,Cherokee,2.968578735842163,Dollars,20021.0,732
Kansas,Cheyenne,7.829181494661921,Dollars,20023.0,736
Kansas,Clark,nan,Dollars,20025.0,738
Kansas,Clay,1.6418435557640436,Dollars,20027.0,739
Kansas,Cloud,11.758530183727034,Dollars,20029.0,740
Kansas,Coffey,12.058066026691641,Dollars,20031.0,745
Kansas,Comanche,24.98642042368278,Dollars,20033.0,748
Kansas,Cowley,2.185459776474494,Dollars,20035.0,752
Kansas,Crawford,0.7450799033965366,Dollars,20037.0,756
Kansas,Decatur,12.159053565560303,Dollars,20039.0,759
Kansas,Dickinson,2.6215688290325896,Dollars,20041.0,762
Kansas,Doniphan,18.903355032548824,Dollars,20043.0,765
Kansas,Douglas,4.448893337782227,Dollars,20045.0,767
Kansas,Edwards,nan,Dollars,20047.0,770
Kansas,Elk,41.17046614494726,Dollars,20049.0,773
Kansas,Ellis,0.8300252616383977,Dollars,20051.0,774
Kansas,Ellsworth,2.1528525296017222,Dollars,20053.0,776
Kansas,Finney,0.7010066455429997,Dollars,20055.0,778
Kansas,Ford,1.6476000994777418,Dollars,20057.0,784
Kansas,Franklin,17.408875417735292,Dollars,20059.0,786
Kansas,Geary,1.3595220206790455,Dollars,20061.0,788
Kansas,Gove,23.576351106274938,Dollars,20063.0,790
Kansas,Graham,5.910602142593277,Dollars,20065.0,791
Kansas,Grant,1.1603919546157813,Dollars,20067.0,794
Kansas,Gray,0.0,Dollars,20069.0,798
Kansas,Greeley,5.490196078431373,Dollars,20071.0,801
Kansas,Greenwood,8.336926836280005,Dollars,20073.0,803
Kansas,Hamilton,nan,Dollars,20075.0,805
Kansas,Harper,4.001333777925975,Dollars,20077.0,807
Kansas,Harvey,8.160127723738285,Dollars,20079.0,812
Kansas,Haskell,nan,Dollars,20081.0,815
Kansas,Hodgeman,nan,Dollars,20083.0,818
