State,County,Direct farm sales (%) 2007 (PCT_LOCLSALE07),Units,FIPS,FID
Georgia,McDuffie,0.03610687635400786,Percent,13189.0,868
Georgia,McIntosh,1.151315789473684,Percent,13191.0,871
Georgia,Macon,0.011434669919195,Percent,13193.0,874
Georgia,Madison,0.15616570601096,Percent,13195.0,875
Georgia,Marion,0.1185314576250039,Percent,13197.0,877
Georgia,Meriwether,0.3972890862351017,Percent,13199.0,879
Georgia,Miller,0.17415862555895503,Percent,13201.0,881
Georgia,Mitchell,0.06914026281292963,Percent,13205.0,883
Georgia,Monroe,0.1518791594178886,Percent,13207.0,885
Georgia,Montgomery,0.37189273830495206,Percent,13209.0,887
Georgia,Morgan,0.03339595074097266,Percent,13211.0,890
Georgia,Murray,0.1456876456876457,Percent,13213.0,892
Georgia,Muscogee,3.0303030303030303,Percent,13215.0,896
Georgia,Newton,nan,Percent,13217.0,899
Georgia,Oconee,0.2204712573125055,Percent,13219.0,901
Georgia,Oglethorpe,0.015048184286084041,Percent,13221.0,905
Georgia,Paulding,0.017623215649415498,Percent,13223.0,908
Georgia,Peach,0.47568710359408034,Percent,13225.0,910
Georgia,Pickens,0.13940648723257418,Percent,13227.0,912
Georgia,Pierce,0.15400624349635794,Percent,13229.0,915
Georgia,Pike,1.410173393769336,Percent,13231.0,7
Georgia,Polk,0.12685805686550286,Percent,13233.0,8
Georgia,Pulaski,0.76723636171226,Percent,13235.0,11
Georgia,Putnam,0.04422930437132958,Percent,13237.0,13
Georgia,Quitman,nan,Percent,13239.0,16
Georgia,Rabun,nan,Percent,13241.0,18
Georgia,Randolph,0.0,Percent,13243.0,23
Georgia,Richmond,0.311284046692607,Percent,13245.0,24
Georgia,Rockdale,nan,Percent,13247.0,28
Georgia,Schley,0.0,Percent,13249.0,31
Georgia,Screven,0.3903708523096942,Percent,13251.0,34
Georgia,Seminole,0.0811131216072877,Percent,13253.0,38
Georgia,Spalding,nan,Percent,13255.0,41
Georgia,Stephens,0.0667526010496271,Percent,13257.0,45
Georgia,Stewart,0.24546827794561932,Percent,13259.0,48
Georgia,Sumter,0.34244824942499363,Percent,13261.0,52
Georgia,Talbot,0.6141248720573182,Percent,13263.0,57
Georgia,Taliaferro,nan,Percent,13265.0,60
Georgia,Tattnall,0.06781943904312937,Percent,13267.0,63
Georgia,Taylor,0.012519823053167517,Percent,13269.0,69
Georgia,Telfair,0.23612750885478156,Percent,13271.0,75
Georgia,Terrell,0.07412181759587497,Percent,13273.0,78
Georgia,Thomas,0.1592783850848367,Percent,13275.0,83
Georgia,Tift,0.11013377582637043,Percent,13277.0,87
Georgia,Toombs,nan,Percent,13279.0,91
Georgia,Towns,0.5462348809988294,Percent,13281.0,95
Georgia,Treutlen,nan,Percent,13283.0,102
Georgia,Troup,0.028288543140028287,Percent,13285.0,105
Georgia,Turner,0.0783187573423835,Percent,13287.0,108
Georgia,Twiggs,nan,Percent,13289.0,116
Georgia,Union,0.6002465298247495,Percent,13291.0,120
Georgia,Upson,0.05684846331497601,Percent,13293.0,123
Georgia,Walker,0.20707143410809795,Percent,13295.0,126
Georgia,Walton,0.394524959742351,Percent,13297.0,127
Georgia,Ware,0.24723608713905862,Percent,13299.0,132
Georgia,Warren,0.3646677471636953,Percent,13301.0,135
Georgia,Washington,0.4615779126421061,Percent,13303.0,143
Georgia,Wayne,0.10102769552342797,Percent,13305.0,147
Georgia,Webster,0.011222085063404781,Percent,13307.0,149
Georgia,Wheeler,nan,Percent,13309.0,154
Georgia,White,0.10545216176931628,Percent,13311.0,157
Georgia,Whitfield,0.012917393270038107,Percent,13313.0,159
Georgia,Wilcox,0.08679533953159939,Percent,13315.0,163
Georgia,Wilkes,0.08608762490392007,Percent,13317.0,167
Georgia,Wilkinson,0.26455026455026454,Percent,13319.0,169
Georgia,Worth,0.08887037422759148,Percent,13321.0,173
Hawaii,Hawaii,1.6018995715103765,Percent,15001.0,198
Hawaii,Honolulu,1.7586133341760353,Percent,15003.0,234
Hawaii,Kalawao,nan,Percent,15005.0,247
Hawaii,Kauai,2.5846603618967463,Percent,15007.0,261
Hawaii,Maui,1.4491193316394642,Percent,15009.0,323
Idaho,Ada,0.5580568642954695,Percent,16001.0,336
Idaho,Adams,0.35056967572305,Percent,16003.0,338
Idaho,Bannock,0.4525283195141889,Percent,16005.0,343
Idaho,Bear Lake,0.17337031900138697,Percent,16007.0,349
Idaho,Benewah,0.31789504572797966,Percent,16009.0,354
Idaho,Bingham,0.06251161533393029,Percent,16011.0,362
Idaho,Blaine,nan,Percent,16013.0,371
Idaho,Boise,0.1148105625717566,Percent,16015.0,380
Idaho,Bonner,2.4885396201702688,Percent,16017.0,387
Idaho,Bonneville,0.2018206121187466,Percent,16019.0,395
Idaho,Boundary,0.7080231596360629,Percent,16021.0,405
Idaho,Butte,nan,Percent,16023.0,414
Idaho,Camas,nan,Percent,16025.0,429
Idaho,Canyon,0.4345161167705641,Percent,16027.0,441
Idaho,Caribou,0.18359630626045226,Percent,16029.0,449
Idaho,Cassia,0.011807486904060978,Percent,16031.0,456
Idaho,Clark,0.0,Percent,16033.0,464
Idaho,Clearwater,0.16352201257861634,Percent,16035.0,474
Idaho,Custer,0.08403832147459242,Percent,16037.0,484
Idaho,Elmore,0.031971555855362085,Percent,16039.0,490
Idaho,Franklin,0.12569992000914182,Percent,16041.0,498
Idaho,Fremont,0.05802079465280356,Percent,16043.0,502
Idaho,Gem,1.7524501849808527,Percent,16045.0,510
Idaho,Gooding,0.014253226994651036,Percent,16047.0,519
Idaho,Idaho,0.29009773762703944,Percent,16049.0,528
Idaho,Jefferson,0.01587628512091722,Percent,16051.0,540
Idaho,Jerome,0.023180292851587632,Percent,16053.0,547
Idaho,Kootenai,2.716230238662028,Percent,16055.0,552
Idaho,Latah,0.20678789470229106,Percent,16057.0,559
Idaho,Lemhi,0.3380599117288008,Percent,16059.0,566
Idaho,Lewis,nan,Percent,16061.0,574
Idaho,Lincoln,0.009925634095316629,Percent,16063.0,578
Idaho,Madison,0.05103366366031993,Percent,16065.0,581
Idaho,Minidoka,0.055633580896284215,Percent,16067.0,585
Idaho,Nez Perce,0.16697050755626736,Percent,16069.0,589
Idaho,Oneida,0.1487447395153098,Percent,16071.0,593
Idaho,Owyhee,0.04260428366706689,Percent,16073.0,601
Idaho,Payette,0.3898835129119041,Percent,16075.0,606
Idaho,Power,0.015840715512934554,Percent,16077.0,613
Idaho,Shoshone,16.541353383458645,Percent,16079.0,621
Idaho,Teton,0.14260141387784825,Percent,16081.0,627
Idaho,Twin Falls,0.0680286525664392,Percent,16083.0,634
Idaho,Valley,1.4763014763014763,Percent,16085.0,643
Idaho,Washington,0.5163511187607573,Percent,16087.0,649
Illinois,Adams,0.08894747619535169,Percent,17001.0,650
Illinois,Alexander,nan,Percent,17003.0,651
Illinois,Bond,0.021530842932500807,Percent,17005.0,652
Illinois,Boone,1.1312689619593923,Percent,17007.0,653
Illinois,Brown,0.09054733481068458,Percent,17009.0,654
Illinois,Bureau,0.09526697828967755,Percent,17011.0,2
Illinois,Calhoun,0.6590227175310759,Percent,17013.0,4
Illinois,Carroll,0.10047095761381475,Percent,17015.0,6
Illinois,Cass,0.028274392100569836,Percent,17017.0,10
Illinois,Champaign,0.1457637022696115,Percent,17019.0,12
Illinois,Christian,0.06369649058513516,Percent,17021.0,14
Illinois,Clark,0.028999236353442693,Percent,17023.0,19
Illinois,Clay,0.07831499113804048,Percent,17025.0,22
Illinois,Clinton,0.04206553127629096,Percent,17027.0,27
Illinois,Coles,0.07589091085240025,Percent,17029.0,30
Illinois,Cook,nan,Percent,17031.0,36
Illinois,Crawford,0.050893993169490385,Percent,17033.0,40
Illinois,Cumberland,0.1364579417129649,Percent,17035.0,44
Illinois,DeKalb,0.2058437110113148,Percent,17037.0,49
Illinois,De Witt,0.17483609116453325,Percent,17039.0,53
Illinois,Douglas,0.12019499958939596,Percent,17041.0,55
Illinois,DuPage,0.9662522202486679,Percent,17043.0,64
Illinois,Edgar,0.06791403872679604,Percent,17045.0,66
Illinois,Edwards,0.01827151470856934,Percent,17047.0,71
Illinois,Effingham,0.08875553740299726,Percent,17049.0,76
Illinois,Fayette,0.08531196380472188,Percent,17051.0,79
Illinois,Ford,nan,Percent,17053.0,81
Illinois,Franklin,0.06004308974675944,Percent,17055.0,85
Illinois,Fulton,0.09341621733008208,Percent,17057.0,89
Illinois,Gallatin,0.1612391990408335,Percent,17059.0,92
Illinois,Greene,0.008115445906864192,Percent,17061.0,96
Illinois,Grundy,0.015213319261013018,Percent,17063.0,99
Illinois,Hamilton,0.04590525156077855,Percent,17065.0,106
Illinois,Hancock,0.029702235093190765,Percent,17067.0,111
Illinois,Hardin,nan,Percent,17069.0,113
Illinois,Henderson,0.17318935757209442,Percent,17071.0,117
Illinois,Henry,0.055588122334296865,Percent,17073.0,121
Illinois,Iroquois,0.021981067610896875,Percent,17075.0,125
Illinois,Jackson,1.150729069060183,Percent,17077.0,129
Illinois,Jasper,0.10093318931170647,Percent,17079.0,133
Illinois,Jefferson,0.28256902337081297,Percent,17081.0,137
Illinois,Jersey,0.02764601460873614,Percent,17083.0,142
Illinois,Jo Daviess,0.22173273521598819,Percent,17085.0,145
Illinois,Johnson,0.1434948979591837,Percent,17087.0,152
Illinois,Kane,0.7238475982797262,Percent,17089.0,156
Illinois,Kankakee,0.3450098544976255,Percent,17091.0,161
Illinois,Kendall,nan,Percent,17093.0,165
Illinois,Knox,0.0176152920867075,Percent,17095.0,166
Illinois,Lake,2.997664157799117,Percent,17097.0,170
Illinois,LaSalle,0.13586750031155298,Percent,17099.0,175
Illinois,Lawrence,0.0299806791179018,Percent,17101.0,177
Illinois,Lee,0.050847141364382745,Percent,17103.0,180
Illinois,Livingston,0.04162888702604372,Percent,17105.0,182
Illinois,Logan,0.03218449484215725,Percent,17107.0,186
Illinois,McDonough,0.07005159569452116,Percent,17109.0,189
Illinois,McHenry,1.6891978226981166,Percent,17111.0,192
Illinois,McLean,0.0834817908753857,Percent,17113.0,193
Illinois,Macon,0.03762851093140131,Percent,17115.0,194
Illinois,Macoupin,0.20184810387580918,Percent,17117.0,196
Illinois,Madison,0.5139205772889552,Percent,17119.0,199
Illinois,Marion,0.22361073842654708,Percent,17121.0,201
Illinois,Marshall,0.2742366582872132,Percent,17123.0,202
Illinois,Mason,0.10361160449970397,Percent,17125.0,206
Illinois,Massac,0.1842779450761832,Percent,17127.0,208
Illinois,Menard,0.05325473100168433,Percent,17129.0,212
Illinois,Mercer,0.08299722885285482,Percent,17131.0,216
Illinois,Monroe,0.13039260896528695,Percent,17133.0,219
Illinois,Montgomery,0.0853168387445094,Percent,17135.0,223
Illinois,Morgan,0.355143562270511,Percent,17137.0,225
Illinois,Moultrie,0.16419637445589289,Percent,17139.0,227
Illinois,Ogle,0.19903612409032762,Percent,17141.0,229
Illinois,Peoria,0.22729072622158863,Percent,17143.0,233
Illinois,Perry,0.14957058766766382,Percent,17145.0,235
Illinois,Piatt,0.04641638225255973,Percent,17147.0,238
Illinois,Pike,0.0275053254991924,Percent,17149.0,241
Illinois,Pope,nan,Percent,17151.0,245
Illinois,Pulaski,0.04072904999490887,Percent,17153.0,248
Illinois,Putnam,nan,Percent,17155.0,253
Illinois,Randolph,0.028581150051037767,Percent,17157.0,255
Illinois,Richland,0.027871693265956544,Percent,17159.0,259
Illinois,Rock Island,0.20670262103120474,Percent,17161.0,265
Illinois,St. Clair,0.07880346098432688,Percent,17163.0,269
Illinois,Saline,0.030980410847910016,Percent,17165.0,271
Illinois,Sangamon,0.08876524483563125,Percent,17167.0,274
Illinois,Schuyler,0.01988984088127295,Percent,17169.0,278
Illinois,Scott,nan,Percent,17171.0,280
Illinois,Shelby,0.06786462482665014,Percent,17173.0,283
Illinois,Stark,0.12534786908622553,Percent,17175.0,285
Illinois,Stephenson,0.049433339951458086,Percent,17177.0,290
Illinois,Tazewell,0.21478616062975087,Percent,17179.0,291
Illinois,Union,2.157098993353803,Percent,17181.0,293
Illinois,Vermilion,0.09644234890698672,Percent,17183.0,296
Illinois,Wabash,0.051794302626711065,Percent,17185.0,299
Illinois,Warren,0.021403473308085164,Percent,17187.0,301
Illinois,Washington,0.09268491342386496,Percent,17189.0,305
Illinois,Wayne,0.012594775687045014,Percent,17191.0,310
Illinois,White,0.029215562156108488,Percent,17193.0,312
Illinois,Whiteside,0.23470499825484903,Percent,17195.0,314
Illinois,Will,1.054883735511023,Percent,17197.0,320
Illinois,Williamson,0.2898371978293044,Percent,17199.0,324
Illinois,Winnebago,0.3970813961248415,Percent,17201.0,325
Illinois,Woodford,0.3661188027351891,Percent,17203.0,328
Indiana,Adams,0.18261964735516373,Percent,18001.0,330
Indiana,Allen,0.4399438369569842,Percent,18003.0,335
Indiana,Bartholomew,0.5224675436828924,Percent,18005.0,342
Indiana,Benton,0.023119215680608034,Percent,18007.0,179
Indiana,Blackford,0.05444787264383313,Percent,18009.0,183
Indiana,Boone,0.09394964299135664,Percent,18011.0,185
Indiana,Brown,0.681635926222935,Percent,18013.0,188
Indiana,Carroll,0.17970282965889495,Percent,18015.0,195
Indiana,Cass,0.07913680013392381,Percent,18017.0,211
Indiana,Clark,5.5960250957935065,Percent,18019.0,215
Indiana,Clay,0.0814345000391512,Percent,18021.0,221
Indiana,Clinton,0.09401405624792195,Percent,18023.0,226
Indiana,Crawford,1.0622477161674102,Percent,18025.0,232
Indiana,Daviess,0.6336930455635491,Percent,18027.0,239
Indiana,Dearborn,1.6433353621424223,Percent,18029.0,242
Indiana,Decatur,0.2550920549589635,Percent,18031.0,246
Indiana,DeKalb,0.9725537948824765,Percent,18033.0,249
Indiana,Delaware,0.26673274253731344,Percent,18035.0,252
Indiana,Dubois,0.10262848488471732,Percent,18037.0,254
Indiana,Elkhart,0.5958542927267867,Percent,18039.0,260
Indiana,Fayette,0.19025318308210157,Percent,18041.0,263
Indiana,Floyd,1.13516922430103,Percent,18043.0,267
Indiana,Fountain,0.16596100569755892,Percent,18045.0,270
Indiana,Franklin,0.3558419725413281,Percent,18047.0,272
Indiana,Fulton,0.13842621770054922,Percent,18049.0,276
Indiana,Gibson,0.07410363107792281,Percent,18051.0,286
Indiana,Grant,0.0996707081666898,Percent,18053.0,297
Indiana,Greene,0.28946867263378406,Percent,18055.0,309
Indiana,Hamilton,0.14176871694962428,Percent,18057.0,321
Indiana,Hancock,0.31793572169104944,Percent,18059.0,329
Indiana,Harrison,0.5861244019138756,Percent,18061.0,334
Indiana,Hendricks,0.20803220446593812,Percent,18063.0,341
Indiana,Henry,0.3255555298097644,Percent,18065.0,344
Indiana,Howard,0.15588219908981535,Percent,18067.0,348
Indiana,Huntington,0.1682869046646516,Percent,18069.0,352
Indiana,Jackson,0.194980273480144,Percent,18071.0,355
Indiana,Jasper,0.06813288638159866,Percent,18073.0,356
Indiana,Jay,0.05988895356647114,Percent,18075.0,358
Indiana,Jefferson,0.6959869687546275,Percent,18077.0,363
Indiana,Jennings,0.19021954505825472,Percent,18079.0,367
Indiana,Johnson,0.7479688776168164,Percent,18081.0,370
Indiana,Knox,0.5885048851113471,Percent,18083.0,376
Indiana,Kosciusko,0.18251617409391935,Percent,18085.0,384
Indiana,LaGrange,0.2365364061651316,Percent,18087.0,386
Indiana,Lake,0.698614039888608,Percent,18089.0,389
Indiana,LaPorte,0.31455007518994493,Percent,18091.0,392
Indiana,Lawrence,1.447373499556139,Percent,18093.0,396
Indiana,Madison,0.20610521757956266,Percent,18095.0,401
Indiana,Marion,0.8085654627038074,Percent,18097.0,409
Indiana,Marshall,0.26794731743512584,Percent,18099.0,412
Indiana,Martin,0.416743161373233,Percent,18101.0,418
Indiana,Miami,0.19039743059629013,Percent,18103.0,420
Indiana,Monroe,1.4536340852130327,Percent,18105.0,422
Indiana,Montgomery,0.0526051649806812,Percent,18107.0,425
Indiana,Morgan,1.0961378406615785,Percent,18109.0,430
Indiana,Newton,0.03309717122614676,Percent,18111.0,433
Indiana,Noble,0.2800875273522976,Percent,18113.0,436
Indiana,Ohio,0.09584664536741214,Percent,18115.0,440
Indiana,Orange,0.13597705696202533,Percent,18117.0,444
Indiana,Owen,0.5762897914379802,Percent,18119.0,448
Indiana,Parke,0.3673164560820594,Percent,18121.0,452
Indiana,Perry,0.8945871294883951,Percent,18123.0,459
Indiana,Pike,0.04904685609652421,Percent,18125.0,465
Indiana,Porter,0.22766715807938492,Percent,18127.0,468
Indiana,Posey,0.08683748110007763,Percent,18129.0,471
Indiana,Pulaski,0.041454422119074685,Percent,18131.0,477
Indiana,Putnam,0.31334835095015307,Percent,18133.0,480
Indiana,Randolph,0.08789586098390627,Percent,18135.0,485
Indiana,Ripley,0.2537553946174221,Percent,18137.0,488
Indiana,Rush,0.06914639961850262,Percent,18139.0,493
Indiana,St. Joseph,0.9560272005876395,Percent,18141.0,496
Indiana,Scott,0.34347917987740434,Percent,18143.0,504
Indiana,Shelby,0.059776436128878,Percent,18145.0,506
Indiana,Spencer,0.2321277839101357,Percent,18147.0,509
Indiana,Starke,0.39570474338378286,Percent,18149.0,512
Indiana,Steuben,0.2658985153999557,Percent,18151.0,515
Indiana,Sullivan,0.10830469721483107,Percent,18153.0,518
Indiana,Switzerland,0.2994729276473407,Percent,18155.0,526
Indiana,Tippecanoe,0.29797800638524297,Percent,18157.0,530
Indiana,Tipton,0.030839766851362603,Percent,18159.0,534
Indiana,Union,0.13343563398605596,Percent,18161.0,538
Indiana,Vanderburgh,3.10515172900494,Percent,18163.0,543
Indiana,Vermillion,0.08426966292134831,Percent,18165.0,548
Indiana,Vigo,0.17578786851914605,Percent,18167.0,553
Indiana,Wabash,0.3053273677740842,Percent,18169.0,555
Indiana,Warren,0.03472557152503135,Percent,18171.0,567
Indiana,Warrick,0.18267530936947554,Percent,18173.0,575
Indiana,Washington,0.1592577205373217,Percent,18175.0,584
Indiana,Wayne,0.2386130240425275,Percent,18177.0,586
Indiana,Wells,0.10446521843945035,Percent,18179.0,590
Indiana,White,0.03017800713063197,Percent,18181.0,594
Indiana,Whitley,0.11167536558988103,Percent,18183.0,597
Iowa,Adair,0.03874240685375106,Percent,19001.0,598
Iowa,Adams,0.10565921039068138,Percent,19003.0,602
Iowa,Allamakee,0.12309562706584096,Percent,19005.0,608
Iowa,Appanoose,0.1161532166521475,Percent,19007.0,611
Iowa,Audubon,0.07131280388978929,Percent,19009.0,615
Iowa,Benton,0.11515614489151378,Percent,19011.0,619
Iowa,Black Hawk,0.21848163687116323,Percent,19013.0,623
Iowa,Boone,0.12115018028984174,Percent,19015.0,625
Iowa,Bremer,0.18965255651646185,Percent,19017.0,631
Iowa,Buchanan,0.1461368029038797,Percent,19019.0,632
Iowa,Buena Vista,0.00900556093387667,Percent,19021.0,633
Iowa,Butler,0.014619767506183766,Percent,19023.0,361
Iowa,Calhoun,0.07025597451657636,Percent,19025.0,365
Iowa,Carroll,0.018524626457684785,Percent,19027.0,369
Iowa,Cass,0.0335500590018279,Percent,19029.0,374
Iowa,Cedar,0.09947384898152917,Percent,19031.0,379
Iowa,Cerro Gordo,0.02796098620043093,Percent,19033.0,383
Iowa,Cherokee,0.10149383894807273,Percent,19035.0,388
Iowa,Chickasaw,0.08267751348483508,Percent,19037.0,393
Iowa,Clarke,0.18401320767696222,Percent,19039.0,397
Iowa,Clay,0.018273290669735542,Percent,19041.0,398
Iowa,Clayton,0.04174130824216916,Percent,19043.0,402
Iowa,Clinton,0.06577056092270435,Percent,19045.0,404
Iowa,Crawford,0.010185003310126076,Percent,19047.0,408
Iowa,Dallas,0.10275170132070906,Percent,19049.0,413
Iowa,Davis,0.24279548051288563,Percent,19051.0,416
Iowa,Decatur,0.0777250223881858,Percent,19053.0,419
Iowa,Delaware,0.06804347426301562,Percent,19055.0,421
Iowa,Des Moines,0.03823667266941313,Percent,19057.0,424
Iowa,Dickinson,0.028971941788683113,Percent,19059.0,427
Iowa,Dubuque,0.08927385677817291,Percent,19061.0,434
Iowa,Emmet,0.006709383072226508,Percent,19063.0,437
Iowa,Fayette,0.15267602287694731,Percent,19065.0,442
Iowa,Floyd,0.165314609039471,Percent,19067.0,447
Iowa,Franklin,0.01825561512295157,Percent,19069.0,451
Iowa,Fremont,0.016143027221179652,Percent,19071.0,455
Iowa,Greene,0.11292297441710544,Percent,19073.0,458
Iowa,Grundy,0.11216718814569927,Percent,19075.0,460
Iowa,Guthrie,0.062169723344731115,Percent,19077.0,467
Iowa,Hamilton,0.028383410513585474,Percent,19079.0,469
Iowa,Hancock,0.056125082715206775,Percent,19081.0,470
Iowa,Hardin,0.03398582606633823,Percent,19083.0,475
Iowa,Harrison,0.04569181562660095,Percent,19085.0,478
Iowa,Henry,0.05337362357636123,Percent,19087.0,479
Iowa,Howard,0.045291672638669914,Percent,19089.0,481
Iowa,Humboldt,0.030788951164953376,Percent,19091.0,487
Iowa,Ida,0.0035224290670846617,Percent,19093.0,491
Iowa,Iowa,0.34001686396040254,Percent,19095.0,495
Iowa,Jackson,0.2407627802629239,Percent,19097.0,499
Iowa,Jasper,0.06950007067803797,Percent,19099.0,505
Iowa,Jefferson,0.12343292238597325,Percent,19101.0,507
Iowa,Johnson,0.20352316525975564,Percent,19103.0,508
Iowa,Jones,0.05747040274258757,Percent,19105.0,516
Iowa,Keokuk,0.07136387341146762,Percent,19107.0,520
Iowa,Kossuth,0.08636021615705589,Percent,19109.0,523
Iowa,Lee,0.18345905786367056,Percent,19111.0,531
Iowa,Linn,0.32426361363718703,Percent,19113.0,535
Iowa,Louisa,0.19588166045892275,Percent,19115.0,539
Iowa,Lucas,0.2978015240430937,Percent,19117.0,542
Iowa,Lyon,0.01412454315930719,Percent,19119.0,546
Iowa,Madison,0.09296364489692768,Percent,19121.0,550
Iowa,Mahaska,0.08068892296803114,Percent,19123.0,554
Iowa,Marion,0.13589887398075845,Percent,19125.0,561
Iowa,Marshall,0.12012012012012012,Percent,19127.0,568
Iowa,Mills,0.05704109741506442,Percent,19129.0,569
Iowa,Mitchell,0.130943279600501,Percent,19131.0,572
Iowa,Monona,0.01019666823865302,Percent,19133.0,576
Iowa,Monroe,0.07173913043478261,Percent,19135.0,580
Iowa,Montgomery,0.001776814349552687,Percent,19137.0,595
Iowa,Muscatine,0.2607909799027413,Percent,19139.0,600
Iowa,O'Brien,0.048342808523804,Percent,19141.0,604
Iowa,Osceola,0.03000991024943121,Percent,19143.0,607
Iowa,Page,0.039881433575855565,Percent,19145.0,612
Iowa,Palo Alto,0.016990445908184843,Percent,19147.0,618
Iowa,Plymouth,0.05456856593808715,Percent,19149.0,622
Iowa,Pocahontas,0.012938403955454925,Percent,19151.0,624
Iowa,Polk,0.3112954617685168,Percent,19153.0,629
Iowa,Pottawattamie,0.04911954026678653,Percent,19155.0,637
Iowa,Poweshiek,0.1991743318606504,Percent,19157.0,640
Iowa,Ringgold,0.1251137397634213,Percent,19159.0,642
Iowa,Sac,0.005432462845834466,Percent,19161.0,647
Iowa,Scott,0.18337985248708924,Percent,19163.0,657
Iowa,Shelby,0.05567298256208953,Percent,19165.0,660
Iowa,Sioux,0.06323897733029835,Percent,19167.0,663
Iowa,Story,0.22082207622598624,Percent,19169.0,668
Iowa,Tama,0.10121285318182591,Percent,19171.0,671
Iowa,Taylor,0.0067229150559682685,Percent,19173.0,674
Iowa,Union,0.06487360282466047,Percent,19175.0,675
Iowa,Van Buren,0.0479295547009976,Percent,19177.0,678
Iowa,Wapello,0.03258508327299058,Percent,19179.0,681
Iowa,Warren,0.3964980441203864,Percent,19181.0,685
Iowa,Washington,0.14678503610168675,Percent,19183.0,687
Iowa,Wayne,0.19167383204356547,Percent,19185.0,691
Iowa,Webster,0.058356848434706815,Percent,19187.0,694
Iowa,Winnebago,0.06352876536709325,Percent,19189.0,696
Iowa,Winneshiek,0.17775151839853393,Percent,19191.0,698
Iowa,Woodbury,0.027394123756020575,Percent,19193.0,702
Iowa,Worth,0.10568409025992573,Percent,19195.0,703
Iowa,Wright,0.02389733507759243,Percent,19197.0,705
Kansas,Allen,0.2742554770432033,Percent,20001.0,709
Kansas,Anderson,0.3764012764912855,Percent,20003.0,712
Kansas,Atchison,0.1000281329123816,Percent,20005.0,715
Kansas,Barber,0.026366808840635907,Percent,20007.0,717
Kansas,Barton,0.0017681214770179571,Percent,20009.0,719
Kansas,Bourbon,0.31419259537152106,Percent,20011.0,722
Kansas,Brown,0.05499793757734085,Percent,20013.0,723
Kansas,Butler,0.10546997933128632,Percent,20015.0,726
Kansas,Chase,0.04619390240488255,Percent,20017.0,729
Kansas,Chautauqua,0.08354825820044316,Percent,20019.0,730
Kansas,Cherokee,0.07344715759500108,Percent,20021.0,732
Kansas,Cheyenne,0.026565877338099092,Percent,20023.0,736
Kansas,Clark,nan,Percent,20025.0,738
Kansas,Clay,0.01774622892635315,Percent,20027.0,739
Kansas,Cloud,0.1573387278040009,Percent,20029.0,740
Kansas,Coffey,0.2123974099888646,Percent,20031.0,745
Kansas,Comanche,0.08544309675501978,Percent,20033.0,748
Kansas,Cowley,0.11931011568550456,Percent,20035.0,752
Kansas,Crawford,0.050548186365934014,Percent,20037.0,756
Kansas,Decatur,0.0265984213477492,Percent,20039.0,759
Kansas,Dickinson,0.03769596357535127,Percent,20041.0,762
Kansas,Doniphan,0.20145151822402477,Percent,20043.0,765
Kansas,Douglas,1.1632979496873637,Percent,20045.0,767
Kansas,Edwards,nan,Percent,20047.0,770
Kansas,Elk,0.40526509696218643,Percent,20049.0,773
Kansas,Ellis,0.02133838032415783,Percent,20051.0,774
Kansas,Ellsworth,0.042482172659687456,Percent,20053.0,776
Kansas,Finney,0.0036047571258838867,Percent,20055.0,778
Kansas,Ford,0.01117964208270404,Percent,20057.0,784
Kansas,Franklin,0.6665773929086879,Percent,20059.0,786
Kansas,Geary,0.14847229819488944,Percent,20061.0,788
Kansas,Gove,0.035248501938667604,Percent,20063.0,790
Kansas,Graham,0.027752241860787816,Percent,20065.0,791
Kansas,Grant,0.0015600407690654317,Percent,20067.0,794
Kansas,Gray,0.0,Percent,20069.0,798
Kansas,Greeley,0.006065332293562083,Percent,20071.0,801
Kansas,Greenwood,0.06616170834093812,Percent,20073.0,803
Kansas,Hamilton,nan,Percent,20075.0,805
Kansas,Harper,0.02568933036478849,Percent,20077.0,807
Kansas,Harvey,0.2662139743045642,Percent,20079.0,812
Kansas,Haskell,nan,Percent,20081.0,815
Kansas,Hodgeman,nan,Percent,20083.0,818
Kansas,Jackson,0.5750221162352398,Percent,20085.0,819
Kansas,Jefferson,0.9878716744913928,Percent,20087.0,821
Kansas,Jewell,0.022719639646758993,Percent,20089.0,822
Kansas,Johnson,0.42303057133721933,Percent,20091.0,824
Kansas,Kearny,0.005428194039842944,Percent,20093.0,826
Kansas,Kingman,0.04995100958675146,Percent,20095.0,827
Kansas,Kiowa,0.03368871626174151,Percent,20097.0,829
Kansas,Labette,0.10674375938177572,Percent,20099.0,831
Kansas,Lane,0.0016042180239242382,Percent,20101.0,833
Kansas,Leavenworth,0.4786417411722207,Percent,20103.0,836
Kansas,Lincoln,0.02330333775499229,Percent,20105.0,838
Kansas,Linn,0.47799056515355054,Percent,20107.0,840
Kansas,Logan,0.03740384771755216,Percent,20109.0,842
Kansas,Lyon,0.12462636431791406,Percent,20111.0,844
Kansas,McPherson,0.12860125260960334,Percent,20113.0,846
Kansas,Marion,0.05755085157275687,Percent,20115.0,848
Kansas,Marshall,0.05134626298294764,Percent,20117.0,850
Kansas,Meade,0.02004203688762584,Percent,20119.0,851
Kansas,Miami,0.5903752872095992,Percent,20121.0,853
Kansas,Mitchell,nan,Percent,20123.0,854
Kansas,Montgomery,0.29061028159134183,Percent,20125.0,856
Kansas,Morris,0.021728371217150926,Percent,20127.0,858
Kansas,Morton,nan,Percent,20129.0,859
