State,County,Direct farm sales per capita 2012 (PC_DIRSALES12),Units,FIPS,FID
Alabama,Houston,1.3158531275700256,Dollars,1069.0,160
Alabama,Jackson,3.1282979044173076,Dollars,1071.0,164
Alabama,Jefferson,0.09274688917811051,Dollars,1073.0,171
Alabama,Lamar,2.315464496211058,Dollars,1075.0,174
Alabama,Lauderdale,1.8018990073370738,Dollars,1077.0,176
Alabama,Lawrence,2.427759355755566,Dollars,1079.0,181
Alabama,Lee,1.5821607989235897,Dollars,1081.0,187
Alabama,Limestone,6.848295369956826,Dollars,1083.0,197
Alabama,Lowndes,2.5801695539992626,Dollars,1085.0,205
Alabama,Macon,2.197372918599541,Dollars,1087.0,210
Alabama,Madison,1.0825921516446062,Dollars,1089.0,217
Alabama,Marengo,1.4670644041273413,Dollars,1091.0,220
Alabama,Marion,0.720956906439456,Dollars,1093.0,224
Alabama,Marshall,1.5494332894680987,Dollars,1095.0,231
Alabama,Mobile,1.384894259818731,Dollars,1097.0,240
Alabama,Monroe,1.2840380783706,Dollars,1099.0,250
Alabama,Montgomery,0.3619933183883883,Dollars,1101.0,256
Alabama,Morgan,1.698414812841348,Dollars,1103.0,262
Alabama,Perry,1.768172888015717,Dollars,1105.0,264
Alabama,Pickens,2.066649444587962,Dollars,1107.0,273
Alabama,Pike,0.9062075215224287,Dollars,1109.0,279
Alabama,Randolph,2.032879618172176,Dollars,1111.0,284
Alabama,Russell,0.41543334891208394,Dollars,1113.0,288
Alabama,St. Clair,2.301550023485204,Dollars,1115.0,292
Alabama,Shelby,0.8265697355972713,Dollars,1117.0,298
Alabama,Sumter,2.676380938220207,Dollars,1119.0,303
Alabama,Talladega,0.5980642247745054,Dollars,1121.0,306
Alabama,Tallapoosa,1.724849986638486,Dollars,1123.0,308
Alabama,Tuscaloosa,0.7857239993351566,Dollars,1125.0,313
Alabama,Walker,7.600024175027197,Dollars,1127.0,317
Alabama,Washington,1.1685655857434998,Dollars,1129.0,319
Alabama,Wilcox,2.9916410030796303,Dollars,1131.0,326
Alabama,Winston,2.3990734612839177,Dollars,1133.0,332
Alaska,Aleutians East,nan,Dollars,2013.0,346
Alaska,Aleutians West,nan,Dollars,2016.0,381
Alaska,Anchorage,3.1679799606849,Dollars,2020.0,400
Alaska,Bethel,nan,Dollars,2050.0,411
Alaska,Bristol Bay,nan,Dollars,2060.0,423
Alaska,Denali,nan,Dollars,2068.0,426
Alaska,Dillingham,nan,Dollars,2070.0,445
Alaska,Fairbanks North Star,7.263126432200857,Dollars,2090.0,454
Alaska,Haines,nan,Dollars,2100.0,462
Alaska,Hoonah-Angoon,nan,Dollars,2105.0,476
Alaska,Juneau,2.6816262367845143,Dollars,2110.0,482
Alaska,Kenai Peninsula,5.477431927108022,Dollars,2122.0,494
Alaska,Ketchikan Gateway,nan,Dollars,2130.0,514
Alaska,Kodiak Island,nan,Dollars,2150.0,533
Alaska,Lake and Peninsula,nan,Dollars,2164.0,544
Alaska,Matanuska-Susitna,nan,Dollars,2170.0,556
Alaska,Nome,nan,Dollars,2180.0,571
Alaska,North Slope,nan,Dollars,2185.0,614
Alaska,Northwest Arctic,nan,Dollars,2188.0,638
Alaska,Petersburg,nan,Dollars,2195.0,645
Alaska,Prince of Wales-Hyder,nan,Dollars,2198.0,669
Alaska,Sitka,nan,Dollars,2220.0,679
Alaska,Skagway,nan,Dollars,2230.0,683
Alaska,Southeast Fairbanks,nan,Dollars,2240.0,690
Alaska,Valdez-Cordova,nan,Dollars,2261.0,710
Alaska,Wade Hampton,nan,Dollars,2270.0,725
Alaska,Wrangell,nan,Dollars,2275.0,733
Alaska,Yakutat,nan,Dollars,2282.0,744
Alaska,Yukon-Koyukuk,nan,Dollars,2290.0,753
Arizona,Apache,1.72730512982206,Dollars,4001.0,761
Arizona,Cochise,8.704355210481621,Dollars,4003.0,763
Arizona,Coconino,7.626233655444263,Dollars,4005.0,771
Arizona,Gila,0.6977051158756199,Dollars,4007.0,787
Arizona,Graham,3.383316191197965,Dollars,4009.0,0
Arizona,Greenlee,nan,Dollars,4011.0,1
Arizona,La Paz,nan,Dollars,4012.0,3
Arizona,Maricopa,0.5173034322994023,Dollars,4013.0,9
Arizona,Mohave,1.0775862068965518,Dollars,4015.0,15
Arizona,Navajo,2.9710463128194107,Dollars,4017.0,17
Arizona,Pima,1.3253129742701966,Dollars,4019.0,21
Arizona,Pinal,1.258012967210585,Dollars,4021.0,26
Arizona,Santa Cruz,1.1377043654137873,Dollars,4023.0,32
Arizona,Yavapai,3.647608110397801,Dollars,4025.0,35
Arizona,Yuma,0.9783817171093268,Dollars,4027.0,42
Arkansas,Arkansas,0.4740834386852086,Dollars,5001.0,46
Arkansas,Ashley,5.909450467637615,Dollars,5003.0,50
Arkansas,Baxter,1.826328349486193,Dollars,5005.0,54
Arkansas,Benton,1.2490717808501415,Dollars,5007.0,59
Arkansas,Boone,4.554222031718817,Dollars,5009.0,62
Arkansas,Bradley,3.900709219858156,Dollars,5011.0,68
Arkansas,Calhoun,nan,Dollars,5013.0,72
Arkansas,Carroll,4.678150498640073,Dollars,5015.0,74
Arkansas,Chicot,nan,Dollars,5017.0,77
Arkansas,Clark,0.7890929814563149,Dollars,5019.0,86
Arkansas,Clay,nan,Dollars,5021.0,93
Arkansas,Cleburne,0.6199868252799628,Dollars,5023.0,97
Arkansas,Cleveland,0.0,Dollars,5025.0,103
Arkansas,Columbia,0.24562983583739306,Dollars,5027.0,107
Arkansas,Conway,0.8960150907804763,Dollars,5029.0,109
Arkansas,Craighead,0.8704090922733685,Dollars,5031.0,114
Arkansas,Crawford,2.487240777828025,Dollars,5033.0,115
Arkansas,Crittenden,0.9790209790209791,Dollars,5035.0,119
Arkansas,Cross,6.007027088291964,Dollars,5037.0,124
Arkansas,Dallas,1.1279608973555584,Dollars,5039.0,128
Arkansas,Desha,nan,Dollars,5041.0,130
Arkansas,Drew,1.7048481619605753,Dollars,5043.0,136
Arkansas,Faulkner,2.850732925121873,Dollars,5045.0,141
Arkansas,Franklin,6.240945057394406,Dollars,5047.0,144
Arkansas,Fulton,14.532984977139124,Dollars,5049.0,146
Arkansas,Garland,0.4132316783404616,Dollars,5051.0,151
Arkansas,Grant,3.5482619060819425,Dollars,5053.0,155
Arkansas,Greene,0.6486286137879911,Dollars,5055.0,162
Arkansas,Hempstead,2.191511248266917,Dollars,5057.0,172
Arkansas,Hot Spring,5.603332034878495,Dollars,5059.0,184
Arkansas,Howard,10.228684152845766,Dollars,5061.0,191
Arkansas,Independence,3.005116820532258,Dollars,5063.0,200
Arkansas,Izard,2.663509914175792,Dollars,5065.0,203
Arkansas,Jackson,3.9684789387153465,Dollars,5067.0,209
Arkansas,Jefferson,0.7504992159963547,Dollars,5069.0,213
Arkansas,Johnson,7.953360874097525,Dollars,5071.0,218
Arkansas,Lafayette,17.739551135600053,Dollars,5073.0,222
Arkansas,Lawrence,3.755868544600939,Dollars,5075.0,230
Arkansas,Lee,nan,Dollars,5077.0,237
Arkansas,Lincoln,nan,Dollars,5079.0,244
Arkansas,Little River,1.8590240123934934,Dollars,5081.0,251
Arkansas,Logan,3.4534466306175307,Dollars,5083.0,258
Arkansas,Lonoke,9.02969958061111,Dollars,5085.0,268
Arkansas,Madison,11.45160258460751,Dollars,5087.0,277
Arkansas,Marion,2.287365316318546,Dollars,5089.0,282
Arkansas,Miller,1.581226940440452,Dollars,5091.0,287
Arkansas,Mississippi,1.119648737650933,Dollars,5093.0,294
Arkansas,Monroe,0.0,Dollars,5095.0,300
Arkansas,Montgomery,0.7509118214975328,Dollars,5097.0,304
Arkansas,Nevada,5.837449483610238,Dollars,5099.0,307
Arkansas,Newton,1.4840465001236705,Dollars,5101.0,311
Arkansas,Ouachita,0.6300949080455244,Dollars,5103.0,316
Arkansas,Perry,6.385448916408668,Dollars,5105.0,318
Arkansas,Phillips,1.7346889606321978,Dollars,5107.0,322
Arkansas,Pike,1.1542217881559087,Dollars,5109.0,327
Arkansas,Poinsett,1.3180114502244737,Dollars,5111.0,333
Arkansas,Polk,0.9296863531829525,Dollars,5113.0,337
Arkansas,Pope,1.805082985894794,Dollars,5115.0,340
Arkansas,Prairie,0.1182033096926714,Dollars,5117.0,345
Arkansas,Pulaski,0.3727659749501265,Dollars,5119.0,350
Arkansas,Randolph,2.1283745939285312,Dollars,5121.0,353
Arkansas,St. Francis,1.2187253566563911,Dollars,5123.0,357
Arkansas,Saline,0.4474072748422889,Dollars,5125.0,360
Arkansas,Scott,3.9066048877986734,Dollars,5127.0,364
Arkansas,Searcy,6.507320735827807,Dollars,5129.0,372
Arkansas,Sebastian,0.32168721018728474,Dollars,5131.0,378
Arkansas,Sevier,0.2912395153774464,Dollars,5133.0,390
Arkansas,Sharp,2.4610336341263332,Dollars,5135.0,394
Arkansas,Stone,2.3801967629324023,Dollars,5137.0,399
Arkansas,Union,1.1745130664578642,Dollars,5139.0,403
Arkansas,Van Buren,3.8443616029822927,Dollars,5141.0,407
Arkansas,Washington,2.2774845608282104,Dollars,5143.0,417
Arkansas,White,2.5165226232841893,Dollars,5145.0,428
Arkansas,Woodruff,1.4152278516841212,Dollars,5147.0,435
Arkansas,Yell,1.2838736301526892,Dollars,5149.0,438
California,Alameda,0.24856257611024618,Dollars,6001.0,457
California,Alpine,0.0,Dollars,6003.0,461
California,Amador,5.876169168980296,Dollars,6005.0,472
California,Butte,10.329784588955945,Dollars,6007.0,486
California,Calaveras,12.825382638811305,Dollars,6009.0,489
California,Colusa,5.381375760411792,Dollars,6011.0,497
California,Contra Costa,1.5519461868450555,Dollars,6013.0,503
California,Del Norte,3.2977553987447252,Dollars,6015.0,511
California,El Dorado,10.72660719131239,Dollars,6017.0,522
California,Fresno,19.032133145794138,Dollars,6019.0,527
California,Glenn,35.41405830799499,Dollars,6021.0,537
California,Humboldt,13.058358017267619,Dollars,6023.0,551
California,Imperial,1.193982777361636,Dollars,6025.0,557
California,Inyo,10.703613148600924,Dollars,6027.0,562
California,Kern,6.934586072922893,Dollars,6029.0,84
California,Kings,6.177207822699585,Dollars,6031.0,94
California,Lake,15.709506987213555,Dollars,6033.0,100
California,Lassen,7.632000950288056,Dollars,6035.0,104
California,Los Angeles,0.23760244787690327,Dollars,6037.0,139
California,Madera,8.45820189274448,Dollars,6039.0,153
California,Marin,7.163474871201972,Dollars,6041.0,168
California,Mariposa,3.9764771772612715,Dollars,6043.0,178
California,Mendocino,17.835515641781495,Dollars,6045.0,190
California,Merced,44.092930157226455,Dollars,6047.0,204
California,Modoc,16.286295939140683,Dollars,6049.0,207
California,Mono,nan,Dollars,6051.0,214
California,Monterey,5.742881195757444,Dollars,6053.0,228
California,Napa,9.916939340548703,Dollars,6055.0,236
California,Nevada,9.492511802051116,Dollars,6057.0,243
California,Orange,0.23176448843653813,Dollars,6059.0,257
California,Placer,4.570685049070498,Dollars,6061.0,266
California,Plumas,5.17437648763324,Dollars,6063.0,275
California,Riverside,1.8270772585109254,Dollars,6065.0,281
California,Sacramento,2.700097896671375,Dollars,6067.0,289
California,San Benito,32.117429902434736,Dollars,6069.0,295
California,San Bernardino,1.5657414237667622,Dollars,6071.0,302
California,San Diego,3.5734047490891414,Dollars,6073.0,315
California,San Francisco,nan,Dollars,6075.0,331
California,San Joaquin,12.714836399302031,Dollars,6077.0,339
California,San Luis Obispo,21.43127713511466,Dollars,6079.0,351
California,San Mateo,1.4824916120408562,Dollars,6081.0,368
California,Santa Barbara,14.58666474808122,Dollars,6083.0,391
California,Santa Clara,1.9540350987716408,Dollars,6085.0,406
California,Santa Cruz,29.205129840170745,Dollars,6087.0,415
California,Shasta,4.354868541259156,Dollars,6089.0,431
California,Sierra,nan,Dollars,6091.0,439
California,Siskiyou,10.17033614206759,Dollars,6093.0,446
California,Solano,6.425444856789419,Dollars,6095.0,453
California,Sonoma,16.61348233098181,Dollars,6097.0,463
California,Stanislaus,8.779977666985253,Dollars,6099.0,473
California,Sutter,9.83287291355751,Dollars,6101.0,483
California,Tehama,11.989497326879883,Dollars,6103.0,492
California,Trinity,15.25022209061297,Dollars,6105.0,500
California,Tulare,34.169736136413,Dollars,6107.0,501
California,Tuolumne,4.341480537235124,Dollars,6109.0,513
California,Ventura,5.66424392159116,Dollars,6111.0,521
California,Yolo,45.959637822841344,Dollars,6113.0,525
California,Yuba,10.32270446631755,Dollars,6115.0,541
Colorado,Adams,1.0895799690923929,Dollars,8001.0,545
Colorado,Alamosa,7.188894397620228,Dollars,8003.0,549
Colorado,Arapahoe,0.3755975606279857,Dollars,8005.0,558
Colorado,Archuleta,9.823344890209675,Dollars,8007.0,560
Colorado,Baca,5.049162901939941,Dollars,8009.0,563
Colorado,Bent,9.979353062629043,Dollars,8011.0,564
Colorado,Boulder,5.737232775210441,Dollars,8013.0,570
Colorado,Broomfield,0.0,Dollars,8014.0,577
Colorado,Chaffee,7.125497127706584,Dollars,8015.0,582
Colorado,Cheyenne,13.304949441192123,Dollars,8017.0,587
Colorado,Clear Creek,nan,Dollars,8019.0,591
Colorado,Conejos,7.007369819983086,Dollars,8021.0,596
Colorado,Costilla,10.552624271035823,Dollars,8023.0,599
Colorado,Crowley,16.986706056129986,Dollars,8025.0,605
Colorado,Custer,1.650943396226415,Dollars,8027.0,610
Colorado,Delta,54.36210747602155,Dollars,8029.0,617
Colorado,Denver,nan,Dollars,8031.0,628
Colorado,Dolores,15.554440541896637,Dollars,8033.0,636
Colorado,Douglas,1.1718501504990408,Dollars,8035.0,644
Colorado,Eagle,2.1734530976515165,Dollars,8037.0,648
Colorado,Elbert,28.745942251836667,Dollars,8039.0,655
Colorado,El Paso,0.5668460130281657,Dollars,8041.0,661
Colorado,Fremont,7.3231304790813185,Dollars,8043.0,664
Colorado,Garfield,3.1706887440549587,Dollars,8045.0,667
Colorado,Gilpin,0.0,Dollars,8047.0,672
Colorado,Grand,3.108222661768861,Dollars,8049.0,677
Colorado,Gunnison,3.037156704361874,Dollars,8051.0,682
Colorado,Hinsdale,0.0,Dollars,8053.0,688
Colorado,Huerfano,15.950174692389488,Dollars,8055.0,693
Colorado,Jackson,9.636767976278724,Dollars,8057.0,701
Colorado,Jefferson,0.1557298508474452,Dollars,8059.0,706
Colorado,Kiowa,38.94297635605007,Dollars,8061.0,711
Colorado,Kit Carson,10.612043435340572,Dollars,8063.0,716
Colorado,Lake,1.0984484415762734,Dollars,8065.0,721
Colorado,La Plata,10.189840747892251,Dollars,8067.0,727
Colorado,Larimer,5.797986944078207,Dollars,8069.0,734
Colorado,Las Animas,2.874139429182541,Dollars,8071.0,741
Colorado,Lincoln,22.42234883293512,Dollars,8073.0,747
Colorado,Logan,5.715853491243313,Dollars,8075.0,749
Colorado,Mesa,23.910100189547794,Dollars,8077.0,751
Colorado,Mineral,0.0,Dollars,8079.0,757
Colorado,Moffat,3.036283588887202,Dollars,8081.0,758
Colorado,Montezuma,12.663703936760136,Dollars,8083.0,766
Colorado,Montrose,15.649183147033535,Dollars,8085.0,769
Colorado,Morgan,9.419983065198984,Dollars,8087.0,775
Colorado,Otero,41.63322095574463,Dollars,8089.0,777
Colorado,Ouray,8.131868131868131,Dollars,8091.0,780
Colorado,Park,8.240214744990324,Dollars,8093.0,782
Colorado,Phillips,20.072992700729927,Dollars,8095.0,785
Colorado,Pitkin,1.0449927431059507,Dollars,8097.0,789
Colorado,Prowers,0.8066467693796886,Dollars,8099.0,792
Colorado,Pueblo,3.0034324942791764,Dollars,8101.0,795
Colorado,Rio Blanco,5.154639175257732,Dollars,8103.0,799
Colorado,Rio Grande,37.3266078184111,Dollars,8105.0,802
Colorado,Routt,8.519793459552496,Dollars,8107.0,809
Colorado,Saguache,11.077702168064567,Dollars,8109.0,811
Colorado,San Juan,0.0,Dollars,8111.0,347
Colorado,San Miguel,11.075949367088608,Dollars,8113.0,359
Colorado,Sedgwick,8.845829823083404,Dollars,8115.0,366
Colorado,Summit,nan,Dollars,8117.0,373
Colorado,Teller,3.6794592050656743,Dollars,8119.0,375
Colorado,Washington,12.032932235592147,Dollars,8121.0,377
Colorado,Weld,6.659927229220384,Dollars,8123.0,382
Colorado,Yuma,8.193484698914116,Dollars,8125.0,385
Connecticut,Fairfield,4.047098171802258,Dollars,9001.0,410
Connecticut,Hartford,8.369847149135762,Dollars,9003.0,432
Connecticut,Litchfield,17.545544263956682,Dollars,9005.0,443
Connecticut,Middlesex,22.911279213089397,Dollars,9007.0,450
Connecticut,New Haven,4.249231121827112,Dollars,9009.0,466
Connecticut,New London,14.923795709818728,Dollars,9011.0,517
Connecticut,Tolland,12.327721247383732,Dollars,9013.0,524
Connecticut,Windham,20.560953689101424,Dollars,9015.0,529
Delaware,Kent,6.431558787907715,Dollars,10001.0,532
Delaware,New Castle,0.9007508087533939,Dollars,10003.0,536
Delaware,Sussex,13.434869660610891,Dollars,10005.0,609
District of Columbia,District of Columbia,nan,Dollars,11001.0,630
Florida,Alachua,2.7337494884153393,Dollars,12001.0,639
Florida,Baker,5.286115629158657,Dollars,12003.0,641
Florida,Bay,0.1570497906002792,Dollars,12005.0,658
Florida,Bradford,1.6953525227582649,Dollars,12007.0,665
Florida,Brevard,0.6703257563996018,Dollars,12009.0,686
Florida,Broward,0.06873831105020592,Dollars,12011.0,695
Florida,Calhoun,3.0599755201958385,Dollars,12013.0,699
Florida,Charlotte,0.20266411187058975,Dollars,12015.0,743
Florida,Citrus,0.7037398747630264,Dollars,12017.0,843
Florida,Clay,0.3087356759510345,Dollars,12019.0,852
Florida,Collier,0.3067530788084748,Dollars,12021.0,894
Florida,Columbia,1.5755915831014122,Dollars,12023.0,903
Florida,DeSoto,4.366812227074236,Dollars,12027.0,906
Florida,Dixie,0.6226650062266501,Dollars,12029.0,918
Florida,Duval,0.09762088814575934,Dollars,12031.0,924
Florida,Escambia,0.9796476555848135,Dollars,12033.0,931
Florida,Flagler,0.2231689997971191,Dollars,12035.0,935
Florida,Franklin,nan,Dollars,12037.0,937
Florida,Gadsden,1.245704467353952,Dollars,12039.0,938
Florida,Gilchrist,19.966820713354664,Dollars,12041.0,939
Florida,Glades,1.9263368777931884,Dollars,12043.0,940
Florida,Gulf,nan,Dollars,12045.0,941
Florida,Hamilton,1.2238237693772096,Dollars,12047.0,942
Florida,Hardee,6.206418166551057,Dollars,12049.0,943
Florida,Hendry,3.6367497544530276,Dollars,12051.0,944
Florida,Hernando,1.3580125630609026,Dollars,12053.0,945
Florida,Highlands,2.244943774362742,Dollars,12055.0,946
Florida,Hillsborough,1.4403802728763755,Dollars,12057.0,947
Florida,Holmes,4.5615813482007095,Dollars,12059.0,948
Florida,Indian River,0.647042093287827,Dollars,12061.0,949
Florida,Jackson,16.130020213569633,Dollars,12063.0,950
Florida,Jefferson,10.073260073260073,Dollars,12065.0,951
Florida,Lafayette,2.8367184840576423,Dollars,12067.0,952
Florida,Lake,5.547644476088762,Dollars,12069.0,953
Florida,Lee,1.4824808293208656,Dollars,12071.0,954
Florida,Leon,nan,Dollars,12073.0,955
Florida,Levy,4.006209624918624,Dollars,12075.0,956
Florida,Liberty,0.0,Dollars,12077.0,957
Florida,Madison,1.9561194818926777,Dollars,12079.0,958
Florida,Manatee,1.7936602046988508,Dollars,12081.0,959
Florida,Marion,1.52053015019725,Dollars,12083.0,960
Florida,Martin,1.3162047638554055,Dollars,12085.0,961
Florida,Miami-Dade,1.0443542256517448,Dollars,12086.0,962
Florida,Monroe,nan,Dollars,12087.0,963
Florida,Nassau,0.6700975662056395,Dollars,12089.0,964
Florida,Okaloosa,0.37327753447559764,Dollars,12091.0,965
Florida,Okeechobee,7.5140091696383084,Dollars,12093.0,966
Florida,Orange,0.11143395542309144,Dollars,12095.0,967
Florida,Osceola,0.09676427186613354,Dollars,12097.0,968
Florida,Palm Beach,0.6780055300516197,Dollars,12099.0,969
Florida,Pasco,2.3628505497027312,Dollars,12101.0,970
Florida,Pinellas,0.030368796495440883,Dollars,12103.0,971
Florida,Polk,0.7196418360451213,Dollars,12105.0,972
Florida,Putnam,1.437076575651817,Dollars,12107.0,973
Florida,St. Johns,0.32634332306505603,Dollars,12109.0,974
Florida,St. Lucie,0.3703377127237457,Dollars,12111.0,975
Florida,Santa Rosa,1.256519378180762,Dollars,12113.0,976
Florida,Sarasota,0.1372957402053737,Dollars,12115.0,977
Florida,Seminole,0.4961053412462908,Dollars,12117.0,978
Florida,Sumter,4.757688677868478,Dollars,12119.0,979
Florida,Suwannee,9.797608095676173,Dollars,12121.0,980
Florida,Taylor,0.5275189027606823,Dollars,12123.0,981
Florida,Union,6.037537734610841,Dollars,12125.0,982
Florida,Volusia,0.4606505834572128,Dollars,12127.0,983
Florida,Wakulla,1.8828723542397092,Dollars,12129.0,984
Florida,Walton,1.1169479397546205,Dollars,12131.0,985
Florida,Washington,7.006241191866318,Dollars,12133.0,986
Georgia,Appling,nan,Dollars,13001.0,987
Georgia,Atkinson,2.4271844660194173,Dollars,13003.0,988
Georgia,Bacon,0.44726719742374094,Dollars,13005.0,989
Georgia,Baker,nan,Dollars,13007.0,990
Georgia,Baldwin,1.3130139050325025,Dollars,13009.0,991
Georgia,Banks,1.8097066081710995,Dollars,13011.0,992
Georgia,Barrow,0.5270880521959628,Dollars,13013.0,993
Georgia,Bartow,0.2586421288236757,Dollars,13015.0,994
Georgia,Ben Hill,0.8555783709787816,Dollars,13017.0,995
Georgia,Berrien,nan,Dollars,13019.0,996
Georgia,Bibb,0.09607809227339982,Dollars,13021.0,997
Georgia,Bleckley,1.472525769200961,Dollars,13023.0,998
Georgia,Brantley,14.130845153983065,Dollars,13025.0,999
Georgia,Brooks,10.884967151874275,Dollars,13027.0,565
Georgia,Bryan,0.03097509602279767,Dollars,13029.0,573
Georgia,Bulloch,3.7472719036964848,Dollars,13031.0,579
Georgia,Burke,1.8602638979017954,Dollars,13033.0,583
Georgia,Butts,2.17409838860943,Dollars,13035.0,588
Georgia,Calhoun,0.616617851086789,Dollars,13037.0,592
Georgia,Camden,1.440585578570316,Dollars,13039.0,603
Georgia,Candler,1.6165244723843737,Dollars,13043.0,616
Georgia,Carroll,0.7809133993968117,Dollars,13045.0,620
Georgia,Catoosa,1.0767242970528519,Dollars,13047.0,626
Georgia,Charlton,1.0510510510510511,Dollars,13049.0,635
Georgia,Chatham,0.2133537767234646,Dollars,13051.0,646
Georgia,Chattahoochee,0.0,Dollars,13053.0,656
Georgia,Chattooga,4.017317368072078,Dollars,13055.0,659
Georgia,Cherokee,0.38952980129450715,Dollars,13057.0,662
Georgia,Clarke,0.14141094853473302,Dollars,13059.0,666
Georgia,Clay,0.0,Dollars,13061.0,670
Georgia,Clayton,0.0,Dollars,13063.0,673
Georgia,Clinch,nan,Dollars,13065.0,676
Georgia,Cobb,0.14409914020846343,Dollars,13067.0,680
Georgia,Coffee,1.2302407093614354,Dollars,13069.0,684
Georgia,Colquitt,1.3230095213308175,Dollars,13071.0,689
Georgia,Columbia,0.31680181029605886,Dollars,13073.0,692
Georgia,Cook,0.8902605495875127,Dollars,13075.0,697
Georgia,Coweta,0.8335755035866689,Dollars,13077.0,700
Georgia,Crawford,38.15467256497354,Dollars,13079.0,704
Georgia,Crisp,nan,Dollars,13081.0,707
Georgia,Dade,2.1766733176129147,Dollars,13083.0,708
Georgia,Dawson,0.22356360384529397,Dollars,13085.0,713
Georgia,Decatur,0.437078856310326,Dollars,13087.0,714
Georgia,DeKalb,0.045156920298035676,Dollars,13089.0,718
Georgia,Dodge,1.5935508061492314,Dollars,13091.0,720
Georgia,Dooly,1.4641288433382138,Dollars,13093.0,724
Georgia,Dougherty,nan,Dollars,13095.0,728
Georgia,Douglas,0.9715267917196024,Dollars,13097.0,731
Georgia,Early,nan,Dollars,13099.0,735
Georgia,Echols,0.5008765339343851,Dollars,13101.0,737
Georgia,Effingham,1.067755652548564,Dollars,13103.0,742
Georgia,Elbert,1.991421568627451,Dollars,13105.0,746
Georgia,Emanuel,5.646255525889614,Dollars,13107.0,750
Georgia,Evans,4.502391895694588,Dollars,13109.0,754
Georgia,Fannin,9.45968979035282,Dollars,13111.0,755
Georgia,Fayette,1.3778849466069583,Dollars,13113.0,760
Georgia,Floyd,0.8330382989357936,Dollars,13115.0,764
Georgia,Forsyth,0.7728057645980344,Dollars,13117.0,768
Georgia,Franklin,2.5063798760481224,Dollars,13119.0,772
Georgia,Fulton,0.4029387942107718,Dollars,13121.0,779
Georgia,Gilmer,13.079077021231347,Dollars,13123.0,781
Georgia,Glascock,nan,Dollars,13125.0,783
Georgia,Glynn,0.18521948508983144,Dollars,13127.0,793
Georgia,Gordon,2.9082814211083785,Dollars,13129.0,796
Georgia,Grady,0.6312633157105658,Dollars,13131.0,797
Georgia,Greene,1.4868967226318073,Dollars,13133.0,800
Georgia,Gwinnett,0.10479209486542551,Dollars,13135.0,804
Georgia,Habersham,4.185928839209733,Dollars,13137.0,806
Georgia,Hall,0.6756318509069682,Dollars,13139.0,808
Georgia,Hancock,1.8801150188011502,Dollars,13141.0,810
Georgia,Haralson,1.092280046509989,Dollars,13143.0,813
Georgia,Harris,3.6188548471187167,Dollars,13145.0,814
Georgia,Hart,5.513412059122547,Dollars,13147.0,816
Georgia,Heard,1.0296010296010296,Dollars,13149.0,817
Georgia,Henry,1.3388294120187532,Dollars,13151.0,820
Georgia,Houston,0.29391861871919833,Dollars,13153.0,823
Georgia,Irwin,0.20824656393169513,Dollars,13155.0,825
Georgia,Jackson,4.978827577080852,Dollars,13157.0,828
Georgia,Jasper,2.9433406916850626,Dollars,13159.0,830
Georgia,Jeff Davis,2.382055184278436,Dollars,13161.0,832
Georgia,Jefferson,5.97451685667256,Dollars,13163.0,834
