State,County,Greenhouse veg and fresh herb sq feet 2007 (GHVEG_SQFT07),Units,FIPS,FID
Kentucky,Fulton,0.0,Sq ft,21075.0,1088
Kentucky,Gallatin,0.0,Sq ft,21077.0,1090
Kentucky,Garrard,90.0,Sq ft,21079.0,1092
Kentucky,Grant,13104.0,Sq ft,21081.0,1094
Kentucky,Graves,0.0,Sq ft,21083.0,1097
Kentucky,Grayson,24200.0,Sq ft,21085.0,1100
Kentucky,Green,0.0,Sq ft,21087.0,1102
Kentucky,Greenup,0.0,Sq ft,21089.0,1105
Kentucky,Hancock,0.0,Sq ft,21091.0,1107
Kentucky,Hardin,nan,Sq ft,21093.0,1110
Kentucky,Harlan,0.0,Sq ft,21095.0,1114
Kentucky,Harrison,nan,Sq ft,21097.0,1119
Kentucky,Hart,0.0,Sq ft,21099.0,1121
Kentucky,Henderson,620.0,Sq ft,21101.0,1126
Kentucky,Henry,nan,Sq ft,21103.0,1129
Kentucky,Hickman,0.0,Sq ft,21105.0,1130
Kentucky,Hopkins,nan,Sq ft,21107.0,1136
Kentucky,Jackson,0.0,Sq ft,21109.0,1140
Kentucky,Jefferson,68500.0,Sq ft,21111.0,1143
Kentucky,Jessamine,0.0,Sq ft,21113.0,1145
Kentucky,Johnson,0.0,Sq ft,21115.0,1148
Kentucky,Kenton,0.0,Sq ft,21117.0,1151
Kentucky,Knott,0.0,Sq ft,21119.0,1154
Kentucky,Knox,0.0,Sq ft,21121.0,1159
Kentucky,Larue,0.0,Sq ft,21123.0,1162
Kentucky,Laurel,nan,Sq ft,21125.0,1166
Kentucky,Lawrence,0.0,Sq ft,21127.0,1167
Kentucky,Lee,nan,Sq ft,21129.0,1171
Kentucky,Leslie,0.0,Sq ft,21131.0,1175
Kentucky,Letcher,0.0,Sq ft,21133.0,1178
Kentucky,Lewis,0.0,Sq ft,21135.0,1180
Kentucky,Lincoln,nan,Sq ft,21137.0,1184
Kentucky,Livingston,0.0,Sq ft,21139.0,1187
Kentucky,Logan,29800.0,Sq ft,21141.0,1190
Kentucky,Lyon,0.0,Sq ft,21143.0,1193
Kentucky,McCracken,nan,Sq ft,21145.0,1196
Kentucky,McCreary,0.0,Sq ft,21147.0,1198
Kentucky,McLean,0.0,Sq ft,21149.0,1201
Kentucky,Madison,nan,Sq ft,21151.0,1204
Kentucky,Magoffin,0.0,Sq ft,21153.0,1206
Kentucky,Marion,0.0,Sq ft,21155.0,1210
Kentucky,Marshall,41800.0,Sq ft,21157.0,1213
Kentucky,Martin,0.0,Sq ft,21159.0,1215
Kentucky,Mason,0.0,Sq ft,21161.0,1217
Kentucky,Meade,0.0,Sq ft,21163.0,1220
Kentucky,Menifee,0.0,Sq ft,21165.0,1222
Kentucky,Mercer,0.0,Sq ft,21167.0,1225
Kentucky,Metcalfe,0.0,Sq ft,21169.0,1228
Kentucky,Monroe,18000.0,Sq ft,21171.0,1230
Kentucky,Montgomery,0.0,Sq ft,21173.0,1233
Kentucky,Morgan,0.0,Sq ft,21175.0,1235
Kentucky,Muhlenberg,0.0,Sq ft,21177.0,1238
Kentucky,Nelson,0.0,Sq ft,21179.0,1243
Kentucky,Nicholas,0.0,Sq ft,21181.0,1246
Kentucky,Ohio,0.0,Sq ft,21183.0,1249
Kentucky,Oldham,nan,Sq ft,21185.0,1252
Kentucky,Owen,0.0,Sq ft,21187.0,1255
Kentucky,Owsley,nan,Sq ft,21189.0,1257
Kentucky,Pendleton,9636.0,Sq ft,21191.0,1260
Kentucky,Perry,0.0,Sq ft,21193.0,1265
Kentucky,Pike,0.0,Sq ft,21195.0,1267
Kentucky,Powell,0.0,Sq ft,21197.0,1270
Kentucky,Pulaski,0.0,Sq ft,21199.0,1272
Kentucky,Robertson,nan,Sq ft,21201.0,1273
Kentucky,Rockcastle,0.0,Sq ft,21203.0,1276
Kentucky,Rowan,0.0,Sq ft,21205.0,1279
Kentucky,Russell,0.0,Sq ft,21207.0,1282
Kentucky,Scott,nan,Sq ft,21209.0,1283
Kentucky,Shelby,nan,Sq ft,21211.0,1285
Kentucky,Simpson,nan,Sq ft,21213.0,1287
Kentucky,Spencer,0.0,Sq ft,21215.0,1000
Kentucky,Taylor,0.0,Sq ft,21217.0,1003
Kentucky,Todd,33888.0,Sq ft,21219.0,1006
Kentucky,Trigg,nan,Sq ft,21221.0,1009
Kentucky,Trimble,0.0,Sq ft,21223.0,1012
Kentucky,Union,0.0,Sq ft,21225.0,1016
Kentucky,Warren,nan,Sq ft,21227.0,1019
Kentucky,Washington,nan,Sq ft,21229.0,1023
Kentucky,Wayne,nan,Sq ft,21231.0,1027
Kentucky,Webster,0.0,Sq ft,21233.0,1029
Kentucky,Whitley,0.0,Sq ft,21235.0,1034
Kentucky,Wolfe,nan,Sq ft,21237.0,1037
Kentucky,Woodford,nan,Sq ft,21239.0,1042
Louisiana,Acadia,0.0,Sq ft,22001.0,1046
Louisiana,Allen,0.0,Sq ft,22003.0,1051
Louisiana,Ascension,0.0,Sq ft,22005.0,1055
Louisiana,Assumption,0.0,Sq ft,22007.0,1060
Louisiana,Avoyelles,0.0,Sq ft,22009.0,1062
Louisiana,Beauregard,0.0,Sq ft,22011.0,1066
Louisiana,Bienville,0.0,Sq ft,22013.0,1069
Louisiana,Bossier,nan,Sq ft,22015.0,1076
Louisiana,Caddo,nan,Sq ft,22017.0,1079
Louisiana,Calcasieu,0.0,Sq ft,22019.0,1081
Louisiana,Caldwell,0.0,Sq ft,22021.0,1084
Louisiana,Cameron,0.0,Sq ft,22023.0,1089
Louisiana,Catahoula,0.0,Sq ft,22025.0,1093
Louisiana,Claiborne,0.0,Sq ft,22027.0,1095
Louisiana,Concordia,0.0,Sq ft,22029.0,1098
Louisiana,De Soto,0.0,Sq ft,22031.0,1103
Louisiana,East Baton Rouge,0.0,Sq ft,22033.0,1108
Louisiana,East Carroll,0.0,Sq ft,22035.0,1111
Louisiana,East Feliciana,nan,Sq ft,22037.0,1115
Louisiana,Evangeline,0.0,Sq ft,22039.0,1118
Louisiana,Franklin,0.0,Sq ft,22041.0,1123
Louisiana,Grant,0.0,Sq ft,22043.0,1127
Louisiana,Iberia,nan,Sq ft,22045.0,1133
Louisiana,Iberville,nan,Sq ft,22047.0,1134
Louisiana,Jackson,0.0,Sq ft,22049.0,1138
Louisiana,Jefferson,0.0,Sq ft,22051.0,1147
Louisiana,Jefferson Davis,0.0,Sq ft,22053.0,1155
Louisiana,Lafayette,0.0,Sq ft,22055.0,1161
Louisiana,Lafourche,0.0,Sq ft,22057.0,1280
Louisiana,La Salle,0.0,Sq ft,22059.0,1289
Louisiana,Lincoln,0.0,Sq ft,22061.0,1291
Louisiana,Livingston,0.0,Sq ft,22063.0,1295
Louisiana,Madison,0.0,Sq ft,22065.0,1297
Louisiana,Morehouse,0.0,Sq ft,22067.0,1299
Louisiana,Natchitoches,0.0,Sq ft,22069.0,1301
Louisiana,Orleans,0.0,Sq ft,22071.0,1304
Louisiana,Ouachita,0.0,Sq ft,22073.0,1306
Louisiana,Plaquemines,0.0,Sq ft,22075.0,1427
Louisiana,Pointe Coupee,nan,Sq ft,22077.0,1431
Louisiana,Rapides,0.0,Sq ft,22079.0,1434
Louisiana,Red River,0.0,Sq ft,22081.0,1436
Louisiana,Richland,0.0,Sq ft,22083.0,1439
Louisiana,Sabine,0.0,Sq ft,22085.0,1441
Louisiana,St. Bernard,0.0,Sq ft,22087.0,1463
Louisiana,St. Charles,0.0,Sq ft,22089.0,1466
Louisiana,St. Helena,0.0,Sq ft,22091.0,1467
Louisiana,St. James,nan,Sq ft,22093.0,1468
Louisiana,St. John the Baptist,0.0,Sq ft,22095.0,1469
Louisiana,St. Landry,nan,Sq ft,22097.0,1471
Louisiana,St. Martin,0.0,Sq ft,22099.0,1473
Louisiana,St. Mary,0.0,Sq ft,22101.0,1474
Louisiana,St. Tammany,nan,Sq ft,22103.0,1475
Louisiana,Tangipahoa,nan,Sq ft,22105.0,1476
Louisiana,Tensas,0.0,Sq ft,22107.0,1479
Louisiana,Terrebonne,0.0,Sq ft,22109.0,1501
Louisiana,Union,0.0,Sq ft,22111.0,1507
Louisiana,Vermilion,0.0,Sq ft,22113.0,1510
Louisiana,Vernon,0.0,Sq ft,22115.0,1513
Louisiana,Washington,nan,Sq ft,22117.0,1516
Louisiana,Webster,0.0,Sq ft,22119.0,1518
Louisiana,West Baton Rouge,0.0,Sq ft,22121.0,1520
Louisiana,West Carroll,0.0,Sq ft,22123.0,1522
Louisiana,West Feliciana,nan,Sq ft,22125.0,1524
Louisiana,Winn,nan,Sq ft,22127.0,1529
Maine,Androscoggin,nan,Sq ft,23001.0,1532
Maine,Aroostook,4232.0,Sq ft,23003.0,1535
Maine,Cumberland,nan,Sq ft,23005.0,1608
Maine,Franklin,1868.0,Sq ft,23007.0,1619
Maine,Hancock,nan,Sq ft,23009.0,1748
Maine,Kennebec,nan,Sq ft,23011.0,1755
Maine,Knox,8650.0,Sq ft,23013.0,1774
Maine,Lincoln,30482.0,Sq ft,23015.0,1835
Maine,Oxford,nan,Sq ft,23017.0,1842
Maine,Penobscot,23720.0,Sq ft,23019.0,1846
Maine,Piscataquis,nan,Sq ft,23021.0,1851
Maine,Sagadahoc,1506.0,Sq ft,23023.0,1855
Maine,Somerset,nan,Sq ft,23025.0,1860
Maine,Waldo,17066.0,Sq ft,23027.0,1865
Maine,Washington,nan,Sq ft,23029.0,1884
Maine,York,29376.0,Sq ft,23031.0,1901
Maryland,Allegany,nan,Sq ft,24001.0,1905
Maryland,Anne Arundel,nan,Sq ft,24003.0,1925
Maryland,Baltimore County,35200.0,Sq ft,24005.0,1939
Maryland,Calvert,0.0,Sq ft,24009.0,1946
Maryland,Caroline,nan,Sq ft,24011.0,1949
Maryland,Carroll,8672.0,Sq ft,24013.0,1955
Maryland,Cecil,nan,Sq ft,24015.0,1963
Maryland,Charles,19380.0,Sq ft,24017.0,1294
Maryland,Dorchester,nan,Sq ft,24019.0,1346
Maryland,Frederick,19940.0,Sq ft,24021.0,1357
Maryland,Garrett,nan,Sq ft,24023.0,1361
Maryland,Harford,2720.0,Sq ft,24025.0,1372
Maryland,Howard,0.0,Sq ft,24027.0,1379
Maryland,Kent,6026.0,Sq ft,24029.0,1394
Maryland,Montgomery,nan,Sq ft,24031.0,1398
Maryland,Prince George's,nan,Sq ft,24033.0,1403
Maryland,Queen Anne's,nan,Sq ft,24035.0,1413
Maryland,St. Mary's,48984.0,Sq ft,24037.0,1421
Maryland,Somerset,0.0,Sq ft,24039.0,1430
Maryland,Talbot,0.0,Sq ft,24041.0,1438
Maryland,Washington,15012.0,Sq ft,24043.0,1445
Maryland,Wicomico,nan,Sq ft,24045.0,1446
Maryland,Worcester,0.0,Sq ft,24047.0,1456
Maryland,Baltimore County,nan,Sq ft,24510.0,1939
Massachusetts,Barnstable,18956.0,Sq ft,25001.0,1478
Massachusetts,Berkshire,32700.0,Sq ft,25003.0,1480
Massachusetts,Bristol,32531.0,Sq ft,25005.0,1486
Massachusetts,Dukes,nan,Sq ft,25007.0,1491
Massachusetts,Essex,71794.0,Sq ft,25009.0,1519
Massachusetts,Franklin,nan,Sq ft,25011.0,1523
Massachusetts,Hampden,64500.0,Sq ft,25013.0,1526
Massachusetts,Hampshire,52015.0,Sq ft,25015.0,1527
Massachusetts,Middlesex,82407.0,Sq ft,25017.0,1533
Massachusetts,Nantucket,nan,Sq ft,25019.0,1537
Massachusetts,Norfolk,67534.0,Sq ft,25021.0,1543
Massachusetts,Plymouth,57762.0,Sq ft,25023.0,1569
Massachusetts,Suffolk,0.0,Sq ft,25025.0,1585
Massachusetts,Worcester,49604.0,Sq ft,25027.0,1599
Michigan,Alcona,0.0,Sq ft,26001.0,1603
Michigan,Alger,0.0,Sq ft,26003.0,1609
Michigan,Allegan,0.0,Sq ft,26005.0,1611
Michigan,Alpena,3100.0,Sq ft,26007.0,1614
Michigan,Antrim,0.0,Sq ft,26009.0,1617
Michigan,Arenac,0.0,Sq ft,26011.0,1621
Michigan,Baraga,0.0,Sq ft,26013.0,1624
Michigan,Barry,1240.0,Sq ft,26015.0,1627
Michigan,Bay,880.0,Sq ft,26017.0,1631
Michigan,Benzie,nan,Sq ft,26019.0,1634
Michigan,Berrien,32060.0,Sq ft,26021.0,1635
Michigan,Branch,14020.0,Sq ft,26023.0,1640
Michigan,Calhoun,nan,Sq ft,26025.0,1641
Michigan,Cass,21620.0,Sq ft,26027.0,1644
Michigan,Charlevoix,nan,Sq ft,26029.0,1648
Michigan,Cheboygan,nan,Sq ft,26031.0,1649
Michigan,Chippewa,nan,Sq ft,26033.0,1660
Michigan,Clare,nan,Sq ft,26035.0,1665
Michigan,Clinton,nan,Sq ft,26037.0,1669
Michigan,Crawford,0.0,Sq ft,26039.0,1672
Michigan,Delta,nan,Sq ft,26041.0,1675
Michigan,Dickinson,0.0,Sq ft,26043.0,1677
Michigan,Eaton,nan,Sq ft,26045.0,1678
Michigan,Emmet,nan,Sq ft,26047.0,1686
Michigan,Genesee,16192.0,Sq ft,26049.0,1688
Michigan,Gladwin,0.0,Sq ft,26051.0,1691
Michigan,Gogebic,0.0,Sq ft,26053.0,1693
Michigan,Grand Traverse,43220.0,Sq ft,26055.0,1697
Michigan,Gratiot,0.0,Sq ft,26057.0,1700
Michigan,Hillsdale,nan,Sq ft,26059.0,1701
Michigan,Houghton,nan,Sq ft,26061.0,1705
Michigan,Huron,nan,Sq ft,26063.0,1708
Michigan,Ingham,nan,Sq ft,26065.0,1710
Michigan,Ionia,0.0,Sq ft,26067.0,1713
Michigan,Iosco,576.0,Sq ft,26069.0,1715
Michigan,Iron,0.0,Sq ft,26071.0,1716
Michigan,Isabella,0.0,Sq ft,26073.0,1717
Michigan,Jackson,0.0,Sq ft,26075.0,1719
Michigan,Kalamazoo,129666.0,Sq ft,26077.0,1720
Michigan,Kalkaska,nan,Sq ft,26079.0,1722
Michigan,Kent,nan,Sq ft,26081.0,1726
Michigan,Keweenaw,0.0,Sq ft,26083.0,1743
Michigan,Lake,0.0,Sq ft,26085.0,1749
Michigan,Lapeer,2884.0,Sq ft,26087.0,1752
Michigan,Leelanau,11267.0,Sq ft,26089.0,1765
Michigan,Lenawee,nan,Sq ft,26091.0,1768
Michigan,Livingston,7500.0,Sq ft,26093.0,1770
Michigan,Luce,8640.0,Sq ft,26095.0,1773
Michigan,Mackinac,0.0,Sq ft,26097.0,1779
Michigan,Macomb,7300.0,Sq ft,26099.0,1785
Michigan,Manistee,13000.0,Sq ft,26101.0,1787
Michigan,Marquette,nan,Sq ft,26103.0,1793
Michigan,Mason,0.0,Sq ft,26105.0,1797
Michigan,Mecosta,nan,Sq ft,26107.0,1800
Michigan,Menominee,0.0,Sq ft,26109.0,1802
Michigan,Midland,12000.0,Sq ft,26111.0,1806
Michigan,Missaukee,nan,Sq ft,26113.0,1810
Michigan,Monroe,nan,Sq ft,26115.0,1812
Michigan,Montcalm,nan,Sq ft,26117.0,1815
Michigan,Montmorency,nan,Sq ft,26119.0,1816
Michigan,Muskegon,0.0,Sq ft,26121.0,1818
Michigan,Newaygo,6240.0,Sq ft,26123.0,1820
Michigan,Oakland,1160.0,Sq ft,26125.0,1824
Michigan,Oceana,nan,Sq ft,26127.0,1825
Michigan,Ogemaw,0.0,Sq ft,26129.0,1827
Michigan,Ontonagon,0.0,Sq ft,26131.0,1829
Michigan,Osceola,7740.0,Sq ft,26133.0,1830
Michigan,Oscoda,10440.0,Sq ft,26135.0,1832
Michigan,Otsego,nan,Sq ft,26137.0,1834
Michigan,Ottawa,77210.0,Sq ft,26139.0,1837
Michigan,Presque Isle,0.0,Sq ft,26141.0,1840
Michigan,Roscommon,nan,Sq ft,26143.0,1843
Michigan,Saginaw,0.0,Sq ft,26145.0,1845
Michigan,St. Clair,0.0,Sq ft,26147.0,1854
Michigan,St. Joseph,nan,Sq ft,26149.0,1857
Michigan,Sanilac,9600.0,Sq ft,26151.0,1858
Michigan,Schoolcraft,0.0,Sq ft,26153.0,1861
Michigan,Shiawassee,0.0,Sq ft,26155.0,1863
Michigan,Tuscola,0.0,Sq ft,26157.0,1866
Michigan,Van Buren,162250.0,Sq ft,26159.0,1867
Michigan,Washtenaw,24000.0,Sq ft,26161.0,1869
Michigan,Wayne,nan,Sq ft,26163.0,1871
Michigan,Wexford,0.0,Sq ft,26165.0,1873
Minnesota,Aitkin,nan,Sq ft,27001.0,1875
Minnesota,Anoka,nan,Sq ft,27003.0,1877
Minnesota,Becker,nan,Sq ft,27005.0,1878
Minnesota,Beltrami,0.0,Sq ft,27007.0,1880
Minnesota,Benton,nan,Sq ft,27009.0,1881
Minnesota,Big Stone,0.0,Sq ft,27011.0,1882
Minnesota,Blue Earth,nan,Sq ft,27013.0,1886
Minnesota,Brown,nan,Sq ft,27015.0,1892
Minnesota,Carlton,nan,Sq ft,27017.0,1893
Minnesota,Carver,0.0,Sq ft,27019.0,1894
Minnesota,Cass,nan,Sq ft,27021.0,1895
Minnesota,Chippewa,nan,Sq ft,27023.0,1896
Minnesota,Chisago,nan,Sq ft,27025.0,1897
Minnesota,Clay,0.0,Sq ft,27027.0,1898
Minnesota,Clearwater,nan,Sq ft,27029.0,1899
Minnesota,Cook,0.0,Sq ft,27031.0,1900
Minnesota,Cottonwood,0.0,Sq ft,27033.0,1902
Minnesota,Crow Wing,nan,Sq ft,27035.0,1903
Minnesota,Dakota,62644.0,Sq ft,27037.0,1904
Minnesota,Dodge,0.0,Sq ft,27039.0,1906
Minnesota,Douglas,nan,Sq ft,27041.0,1907
Minnesota,Faribault,nan,Sq ft,27043.0,1908
Minnesota,Fillmore,nan,Sq ft,27045.0,1909
Minnesota,Freeborn,nan,Sq ft,27047.0,1910
Minnesota,Goodhue,0.0,Sq ft,27049.0,1911
Minnesota,Grant,0.0,Sq ft,27051.0,1912
Minnesota,Hennepin,5000.0,Sq ft,27053.0,1913
Minnesota,Houston,nan,Sq ft,27055.0,1914
Minnesota,Hubbard,nan,Sq ft,27057.0,1915
Minnesota,Isanti,nan,Sq ft,27059.0,1916
Minnesota,Itasca,2128.0,Sq ft,27061.0,1917
Minnesota,Jackson,0.0,Sq ft,27063.0,1918
Minnesota,Kanabec,0.0,Sq ft,27065.0,1919
Minnesota,Kandiyohi,0.0,Sq ft,27067.0,1920
Minnesota,Kittson,0.0,Sq ft,27069.0,1921
Minnesota,Koochiching,0.0,Sq ft,27071.0,1922
Minnesota,Lac qui Parle,0.0,Sq ft,27073.0,1923
Minnesota,Lake,0.0,Sq ft,27075.0,1926
Minnesota,Lake of the Woods,0.0,Sq ft,27077.0,1927
Minnesota,Le Sueur,0.0,Sq ft,27079.0,1929
Minnesota,Lincoln,0.0,Sq ft,27081.0,1931
Minnesota,Lyon,0.0,Sq ft,27083.0,1932
Minnesota,McLeod,nan,Sq ft,27085.0,1934
Minnesota,Mahnomen,0.0,Sq ft,27087.0,1936
Minnesota,Marshall,nan,Sq ft,27089.0,1937
Minnesota,Martin,nan,Sq ft,27091.0,1940
Minnesota,Meeker,0.0,Sq ft,27093.0,1941
Minnesota,Mille Lacs,nan,Sq ft,27095.0,1943
Minnesota,Morrison,0.0,Sq ft,27097.0,1944
Minnesota,Mower,0.0,Sq ft,27099.0,1945
Minnesota,Murray,0.0,Sq ft,27101.0,1947
Minnesota,Nicollet,nan,Sq ft,27103.0,1948
Minnesota,Nobles,0.0,Sq ft,27105.0,1950
Minnesota,Norman,0.0,Sq ft,27107.0,1951
Minnesota,Olmsted,nan,Sq ft,27109.0,1953
Minnesota,Otter Tail,nan,Sq ft,27111.0,1954
Minnesota,Pennington,0.0,Sq ft,27113.0,1956
Minnesota,Pine,nan,Sq ft,27115.0,1957
Minnesota,Pipestone,nan,Sq ft,27117.0,1958
Minnesota,Polk,nan,Sq ft,27119.0,1959
Minnesota,Pope,nan,Sq ft,27121.0,1961
Minnesota,Ramsey,0.0,Sq ft,27123.0,1964
Minnesota,Red Lake,0.0,Sq ft,27125.0,1966
Minnesota,Redwood,0.0,Sq ft,27127.0,1969
Minnesota,Renville,0.0,Sq ft,27129.0,1971
Minnesota,Rice,nan,Sq ft,27131.0,1973
Minnesota,Rock,0.0,Sq ft,27133.0,1974
Minnesota,Roseau,0.0,Sq ft,27135.0,1976
Minnesota,St. Louis,38100.0,Sq ft,27137.0,1978
Minnesota,Scott,nan,Sq ft,27139.0,1979
Minnesota,Sherburne,nan,Sq ft,27141.0,1980
Minnesota,Sibley,0.0,Sq ft,27143.0,1982
Minnesota,Stearns,nan,Sq ft,27145.0,1984
Minnesota,Steele,nan,Sq ft,27147.0,1985
Minnesota,Stevens,0.0,Sq ft,27149.0,1987
Minnesota,Swift,0.0,Sq ft,27151.0,1988
Minnesota,Todd,0.0,Sq ft,27153.0,1989
Minnesota,Traverse,0.0,Sq ft,27155.0,1990
Minnesota,Wabasha,nan,Sq ft,27157.0,1991
Minnesota,Wadena,0.0,Sq ft,27159.0,1992
Minnesota,Waseca,0.0,Sq ft,27161.0,1993
Minnesota,Washington,64000.0,Sq ft,27163.0,1994
Minnesota,Watonwan,nan,Sq ft,27165.0,1996
Minnesota,Wilkin,0.0,Sq ft,27167.0,1997
Minnesota,Winona,21600.0,Sq ft,27169.0,1998
Minnesota,Wright,nan,Sq ft,27171.0,1999
Minnesota,Yellow Medicine,0.0,Sq ft,27173.0,1531
Mississippi,Adams,0.0,Sq ft,28001.0,1534
Mississippi,Alcorn,0.0,Sq ft,28003.0,1538
Mississippi,Amite,0.0,Sq ft,28005.0,1539
Mississippi,Attala,0.0,Sq ft,28007.0,1541
Mississippi,Benton,0.0,Sq ft,28009.0,1544
Mississippi,Bolivar,0.0,Sq ft,28011.0,1547
Mississippi,Calhoun,0.0,Sq ft,28013.0,1548
Mississippi,Carroll,0.0,Sq ft,28015.0,1549
Mississippi,Chickasaw,nan,Sq ft,28017.0,1550
Mississippi,Choctaw,0.0,Sq ft,28019.0,1552
Mississippi,Claiborne,0.0,Sq ft,28021.0,1555
Mississippi,Clarke,0.0,Sq ft,28023.0,1557
Mississippi,Clay,0.0,Sq ft,28025.0,1559
Mississippi,Coahoma,0.0,Sq ft,28027.0,1562
Mississippi,Copiah,0.0,Sq ft,28029.0,1564
Mississippi,Covington,0.0,Sq ft,28031.0,1567
Mississippi,DeSoto,0.0,Sq ft,28033.0,1571
Mississippi,Forrest,0.0,Sq ft,28035.0,1572
Mississippi,Franklin,0.0,Sq ft,28037.0,1575
Mississippi,George,0.0,Sq ft,28039.0,1577
Mississippi,Greene,0.0,Sq ft,28041.0,1579
Mississippi,Grenada,0.0,Sq ft,28043.0,1581
Mississippi,Hancock,nan,Sq ft,28045.0,1583
Mississippi,Harrison,nan,Sq ft,28047.0,1587
Mississippi,Hinds,nan,Sq ft,28049.0,1591
Mississippi,Holmes,0.0,Sq ft,28051.0,1593
Mississippi,Humphreys,nan,Sq ft,28053.0,1596
Mississippi,Issaquena,0.0,Sq ft,28055.0,1598
Mississippi,Itawamba,0.0,Sq ft,28057.0,1601
Mississippi,Jackson,nan,Sq ft,28059.0,1605
Mississippi,Jasper,0.0,Sq ft,28061.0,1607
Mississippi,Jefferson,0.0,Sq ft,28063.0,1610
Mississippi,Jefferson Davis,nan,Sq ft,28065.0,1612
Mississippi,Jones,0.0,Sq ft,28067.0,1615
Mississippi,Kemper,0.0,Sq ft,28069.0,1616
Mississippi,Lafayette,0.0,Sq ft,28071.0,1620
Mississippi,Lamar,0.0,Sq ft,28073.0,1623
Mississippi,Lauderdale,0.0,Sq ft,28075.0,1628
Mississippi,Lawrence,0.0,Sq ft,28077.0,1632
Mississippi,Leake,0.0,Sq ft,28079.0,1636
Mississippi,Lee,0.0,Sq ft,28081.0,1638
Mississippi,Leflore,0.0,Sq ft,28083.0,1643
Mississippi,Lincoln,0.0,Sq ft,28085.0,1645
Mississippi,Lowndes,nan,Sq ft,28087.0,1647
Mississippi,Madison,0.0,Sq ft,28089.0,1651
Mississippi,Marion,0.0,Sq ft,28091.0,1653
Mississippi,Marshall,nan,Sq ft,28093.0,1655
Mississippi,Monroe,0.0,Sq ft,28095.0,1656
Mississippi,Montgomery,nan,Sq ft,28097.0,1658
Mississippi,Neshoba,0.0,Sq ft,28099.0,1661
Mississippi,Newton,24000.0,Sq ft,28101.0,1663
Mississippi,Noxubee,17280.0,Sq ft,28103.0,1666
Mississippi,Oktibbeha,0.0,Sq ft,28105.0,1668
Mississippi,Panola,0.0,Sq ft,28107.0,1671
Mississippi,Pearl River,0.0,Sq ft,28109.0,1676
Mississippi,Perry,0.0,Sq ft,28111.0,1679
Mississippi,Pike,0.0,Sq ft,28113.0,1680
Mississippi,Pontotoc,0.0,Sq ft,28115.0,1682
Mississippi,Prentiss,nan,Sq ft,28117.0,1684
Mississippi,Quitman,0.0,Sq ft,28119.0,1685
Mississippi,Rankin,nan,Sq ft,28121.0,1690
Mississippi,Scott,nan,Sq ft,28123.0,1692
Mississippi,Sharkey,0.0,Sq ft,28125.0,1695
Mississippi,Simpson,0.0,Sq ft,28127.0,1698
Mississippi,Smith,12125.0,Sq ft,28129.0,1709
Mississippi,Stone,0.0,Sq ft,28131.0,1712
Mississippi,Sunflower,0.0,Sq ft,28133.0,1721
Mississippi,Tallahatchie,0.0,Sq ft,28135.0,1725
Mississippi,Tate,0.0,Sq ft,28137.0,1727
Mississippi,Tippah,0.0,Sq ft,28139.0,1730
Mississippi,Tishomingo,0.0,Sq ft,28141.0,1732
Mississippi,Tunica,0.0,Sq ft,28143.0,1735
Mississippi,Union,0.0,Sq ft,28145.0,1737
Mississippi,Walthall,0.0,Sq ft,28147.0,1740
Mississippi,Warren,nan,Sq ft,28149.0,1746
Mississippi,Washington,0.0,Sq ft,28151.0,1750
Mississippi,Wayne,nan,Sq ft,28153.0,1753
Mississippi,Webster,0.0,Sq ft,28155.0,1756
Mississippi,Wilkinson,0.0,Sq ft,28157.0,1757
Mississippi,Winston,0.0,Sq ft,28159.0,1758
Mississippi,Yalobusha,0.0,Sq ft,28161.0,1759
Mississippi,Yazoo,2880.0,Sq ft,28163.0,1760
Missouri,Adair,0.0,Sq ft,29001.0,1761
Missouri,Andrew,6400.0,Sq ft,29003.0,1762
Missouri,Atchison,0.0,Sq ft,29005.0,1763
Missouri,Audrain,14552.0,Sq ft,29007.0,1766
Missouri,Barry,0.0,Sq ft,29009.0,1767
Missouri,Barton,7488.0,Sq ft,29011.0,1771
Missouri,Bates,6000.0,Sq ft,29013.0,1776
Missouri,Benton,38700.0,Sq ft,29015.0,1778
Missouri,Bollinger,0.0,Sq ft,29017.0,1781
Missouri,Boone,4805.0,Sq ft,29019.0,1783
Missouri,Buchanan,0.0,Sq ft,29021.0,1789
Missouri,Butler,0.0,Sq ft,29023.0,1792
Missouri,Caldwell,0.0,Sq ft,29025.0,1795
Missouri,Callaway,nan,Sq ft,29027.0,1799
Missouri,Camden,0.0,Sq ft,29029.0,1803
Missouri,Cape Girardeau,nan,Sq ft,29031.0,1808
Missouri,Carroll,0.0,Sq ft,29033.0,1822
Missouri,Carter,0.0,Sq ft,29035.0,1001
Missouri,Cass,0.0,Sq ft,29037.0,1004
Missouri,Cedar,nan,Sq ft,29039.0,1007
Missouri,Chariton,0.0,Sq ft,29041.0,1011
Missouri,Christian,nan,Sq ft,29043.0,1014
Missouri,Clark,nan,Sq ft,29045.0,1015
Missouri,Clay,0.0,Sq ft,29047.0,1018
Missouri,Clinton,0.0,Sq ft,29049.0,1021
Missouri,Cole,nan,Sq ft,29051.0,1022
Missouri,Cooper,0.0,Sq ft,29053.0,1025
Missouri,Crawford,nan,Sq ft,29055.0,1028
Missouri,Dade,nan,Sq ft,29057.0,1030
Missouri,Dallas,6360.0,Sq ft,29059.0,1032
Missouri,Daviess,20360.0,Sq ft,29061.0,1036
