State,County,WIC infant and children participants (% infant & children) 2014 (PCT_WICINFANTCHILD14),Units,FIPS,FID
Alaska,Fairbanks North Star,26.97346691621711,Percent,2090,454
Alaska,Haines,26.97346691621711,Percent,2100,462
Alaska,Hoonah-Angoon,26.97346691621711,Percent,2105,476
Alaska,Juneau,26.97346691621711,Percent,2110,482
Alaska,Kenai Peninsula,26.97346691621711,Percent,2122,494
Alaska,Ketchikan Gateway,26.97346691621711,Percent,2130,514
Alaska,Kodiak Island,26.97346691621711,Percent,2150,533
Alaska,Lake and Peninsula,26.97346691621711,Percent,2164,544
Alaska,Matanuska-Susitna,26.97346691621711,Percent,2170,556
Alaska,Nome,26.97346691621711,Percent,2180,571
Alaska,North Slope,26.97346691621711,Percent,2185,614
Alaska,Northwest Arctic,26.97346691621711,Percent,2188,638
Alaska,Petersburg,26.97346691621711,Percent,2195,645
Alaska,Prince of Wales-Hyder,26.97346691621711,Percent,2198,669
Alaska,Sitka,26.97346691621711,Percent,2220,679
Alaska,Skagway,26.97346691621711,Percent,2230,683
Alaska,Southeast Fairbanks,26.97346691621711,Percent,2240,690
Alaska,Valdez-Cordova,26.97346691621711,Percent,2261,710
Alaska,Wade Hampton,26.97346691621711,Percent,2270,725
Alaska,Wrangell,26.97346691621711,Percent,2275,733
Alaska,Yakutat,26.97346691621711,Percent,2282,744
Alaska,Yukon-Koyukuk,26.97346691621711,Percent,2290,753
Arizona,Apache,29.685712729451495,Percent,4001,761
Arizona,Cochise,29.685712729451495,Percent,4003,763
Arizona,Coconino,29.685712729451495,Percent,4005,771
Arizona,Gila,29.685712729451495,Percent,4007,787
Arizona,Graham,29.685712729451495,Percent,4009,0
Arizona,Greenlee,29.685712729451495,Percent,4011,1
Arizona,La Paz,29.685712729451495,Percent,4012,3
Arizona,Maricopa,29.685712729451495,Percent,4013,9
Arizona,Mohave,29.685712729451495,Percent,4015,15
Arizona,Navajo,29.685712729451495,Percent,4017,17
Arizona,Pima,29.685712729451495,Percent,4019,21
Arizona,Pinal,29.685712729451495,Percent,4021,26
Arizona,Santa Cruz,29.685712729451495,Percent,4023,32
Arizona,Yavapai,29.685712729451495,Percent,4025,35
Arizona,Yuma,29.685712729451495,Percent,4027,42
Arkansas,Arkansas,32.00875594356133,Percent,5001,46
Arkansas,Ashley,32.00875594356133,Percent,5003,50
Arkansas,Baxter,32.00875594356133,Percent,5005,54
Arkansas,Benton,32.00875594356133,Percent,5007,59
Arkansas,Boone,32.00875594356133,Percent,5009,62
Arkansas,Bradley,32.00875594356133,Percent,5011,68
Arkansas,Calhoun,32.00875594356133,Percent,5013,72
Arkansas,Carroll,32.00875594356133,Percent,5015,74
Arkansas,Chicot,32.00875594356133,Percent,5017,77
Arkansas,Clark,32.00875594356133,Percent,5019,86
Arkansas,Clay,32.00875594356133,Percent,5021,93
Arkansas,Cleburne,32.00875594356133,Percent,5023,97
Arkansas,Cleveland,32.00875594356133,Percent,5025,103
Arkansas,Columbia,32.00875594356133,Percent,5027,107
Arkansas,Conway,32.00875594356133,Percent,5029,109
Arkansas,Craighead,32.00875594356133,Percent,5031,114
Arkansas,Crawford,32.00875594356133,Percent,5033,115
Arkansas,Crittenden,32.00875594356133,Percent,5035,119
Arkansas,Cross,32.00875594356133,Percent,5037,124
Arkansas,Dallas,32.00875594356133,Percent,5039,128
Arkansas,Desha,32.00875594356133,Percent,5041,130
Arkansas,Drew,32.00875594356133,Percent,5043,136
Arkansas,Faulkner,32.00875594356133,Percent,5045,141
Arkansas,Franklin,32.00875594356133,Percent,5047,144
Arkansas,Fulton,32.00875594356133,Percent,5049,146
Arkansas,Garland,32.00875594356133,Percent,5051,151
Arkansas,Grant,32.00875594356133,Percent,5053,155
Arkansas,Greene,32.00875594356133,Percent,5055,162
Arkansas,Hempstead,32.00875594356133,Percent,5057,172
Arkansas,Hot Spring,32.00875594356133,Percent,5059,184
Arkansas,Howard,32.00875594356133,Percent,5061,191
Arkansas,Independence,32.00875594356133,Percent,5063,200
Arkansas,Izard,32.00875594356133,Percent,5065,203
Arkansas,Jackson,32.00875594356133,Percent,5067,209
Arkansas,Jefferson,32.00875594356133,Percent,5069,213
Arkansas,Johnson,32.00875594356133,Percent,5071,218
Arkansas,Lafayette,32.00875594356133,Percent,5073,222
Arkansas,Lawrence,32.00875594356133,Percent,5075,230
Arkansas,Lee,32.00875594356133,Percent,5077,237
Arkansas,Lincoln,32.00875594356133,Percent,5079,244
Arkansas,Little River,32.00875594356133,Percent,5081,251
Arkansas,Logan,32.00875594356133,Percent,5083,258
Arkansas,Lonoke,32.00875594356133,Percent,5085,268
Arkansas,Madison,32.00875594356133,Percent,5087,277
Arkansas,Marion,32.00875594356133,Percent,5089,282
Arkansas,Miller,32.00875594356133,Percent,5091,287
Arkansas,Mississippi,32.00875594356133,Percent,5093,294
Arkansas,Monroe,32.00875594356133,Percent,5095,300
Arkansas,Montgomery,32.00875594356133,Percent,5097,304
Arkansas,Nevada,32.00875594356133,Percent,5099,307
Arkansas,Newton,32.00875594356133,Percent,5101,311
Arkansas,Ouachita,32.00875594356133,Percent,5103,316
Arkansas,Perry,32.00875594356133,Percent,5105,318
Arkansas,Phillips,32.00875594356133,Percent,5107,322
Arkansas,Pike,32.00875594356133,Percent,5109,327
Arkansas,Poinsett,32.00875594356133,Percent,5111,333
Arkansas,Polk,32.00875594356133,Percent,5113,337
Arkansas,Pope,32.00875594356133,Percent,5115,340
Arkansas,Prairie,32.00875594356133,Percent,5117,345
Arkansas,Pulaski,32.00875594356133,Percent,5119,350
Arkansas,Randolph,32.00875594356133,Percent,5121,353
Arkansas,St. Francis,32.00875594356133,Percent,5123,357
Arkansas,Saline,32.00875594356133,Percent,5125,360
Arkansas,Scott,32.00875594356133,Percent,5127,364
Arkansas,Searcy,32.00875594356133,Percent,5129,372
Arkansas,Sebastian,32.00875594356133,Percent,5131,378
Arkansas,Sevier,32.00875594356133,Percent,5133,390
Arkansas,Sharp,32.00875594356133,Percent,5135,394
Arkansas,Stone,32.00875594356133,Percent,5137,399
Arkansas,Union,32.00875594356133,Percent,5139,403
Arkansas,Van Buren,32.00875594356133,Percent,5141,407
Arkansas,Washington,32.00875594356133,Percent,5143,417
Arkansas,White,32.00875594356133,Percent,5145,428
Arkansas,Woodruff,32.00875594356133,Percent,5147,435
Arkansas,Yell,32.00875594356133,Percent,5149,438
California,Alameda,41.02250466922011,Percent,6001,457
California,Alpine,41.02250466922011,Percent,6003,461
California,Amador,41.02250466922011,Percent,6005,472
California,Butte,41.02250466922011,Percent,6007,486
California,Calaveras,41.02250466922011,Percent,6009,489
California,Colusa,41.02250466922011,Percent,6011,497
California,Contra Costa,41.02250466922011,Percent,6013,503
California,Del Norte,41.02250466922011,Percent,6015,511
California,El Dorado,41.02250466922011,Percent,6017,522
California,Fresno,41.02250466922011,Percent,6019,527
California,Glenn,41.02250466922011,Percent,6021,537
California,Humboldt,41.02250466922011,Percent,6023,551
California,Imperial,41.02250466922011,Percent,6025,557
California,Inyo,41.02250466922011,Percent,6027,562
California,Kern,41.02250466922011,Percent,6029,84
California,Kings,41.02250466922011,Percent,6031,94
California,Lake,41.02250466922011,Percent,6033,100
California,Lassen,41.02250466922011,Percent,6035,104
California,Los Angeles,41.02250466922011,Percent,6037,139
California,Madera,41.02250466922011,Percent,6039,153
California,Marin,41.02250466922011,Percent,6041,168
California,Mariposa,41.02250466922011,Percent,6043,178
California,Mendocino,41.02250466922011,Percent,6045,190
California,Merced,41.02250466922011,Percent,6047,204
California,Modoc,41.02250466922011,Percent,6049,207
California,Mono,41.02250466922011,Percent,6051,214
California,Monterey,41.02250466922011,Percent,6053,228
California,Napa,41.02250466922011,Percent,6055,236
California,Nevada,41.02250466922011,Percent,6057,243
California,Orange,41.02250466922011,Percent,6059,257
California,Placer,41.02250466922011,Percent,6061,266
California,Plumas,41.02250466922011,Percent,6063,275
California,Riverside,41.02250466922011,Percent,6065,281
California,Sacramento,41.02250466922011,Percent,6067,289
California,San Benito,41.02250466922011,Percent,6069,295
California,San Bernardino,41.02250466922011,Percent,6071,302
California,San Diego,41.02250466922011,Percent,6073,315
California,San Francisco,41.02250466922011,Percent,6075,331
California,San Joaquin,41.02250466922011,Percent,6077,339
California,San Luis Obispo,41.02250466922011,Percent,6079,351
California,San Mateo,41.02250466922011,Percent,6081,368
California,Santa Barbara,41.02250466922011,Percent,6083,391
California,Santa Clara,41.02250466922011,Percent,6085,406
California,Santa Cruz,41.02250466922011,Percent,6087,415
California,Shasta,41.02250466922011,Percent,6089,431
California,Sierra,41.02250466922011,Percent,6091,439
California,Siskiyou,41.02250466922011,Percent,6093,446
California,Solano,41.02250466922011,Percent,6095,453
California,Sonoma,41.02250466922011,Percent,6097,463
California,Stanislaus,41.02250466922011,Percent,6099,473
California,Sutter,41.02250466922011,Percent,6101,483
California,Tehama,41.02250466922011,Percent,6103,492
California,Trinity,41.02250466922011,Percent,6105,500
California,Tulare,41.02250466922011,Percent,6107,501
California,Tuolumne,41.02250466922011,Percent,6109,513
California,Ventura,41.02250466922011,Percent,6111,521
California,Yolo,41.02250466922011,Percent,6113,525
California,Yuba,41.02250466922011,Percent,6115,541
Colorado,Adams,20.596559337353863,Percent,8001,545
Colorado,Alamosa,20.596559337353863,Percent,8003,549
Colorado,Arapahoe,20.596559337353863,Percent,8005,558
Colorado,Archuleta,20.596559337353863,Percent,8007,560
Colorado,Baca,20.596559337353863,Percent,8009,563
Colorado,Bent,20.596559337353863,Percent,8011,564
Colorado,Boulder,20.596559337353863,Percent,8013,570
Colorado,Broomfield,20.596559337353863,Percent,8014,577
Colorado,Chaffee,20.596559337353863,Percent,8015,582
Colorado,Cheyenne,20.596559337353863,Percent,8017,587
Colorado,Clear Creek,20.596559337353863,Percent,8019,591
Colorado,Conejos,20.596559337353863,Percent,8021,596
Colorado,Costilla,20.596559337353863,Percent,8023,599
Colorado,Crowley,20.596559337353863,Percent,8025,605
Colorado,Custer,20.596559337353863,Percent,8027,610
Colorado,Delta,20.596559337353863,Percent,8029,617
Colorado,Denver,20.596559337353863,Percent,8031,628
Colorado,Dolores,20.596559337353863,Percent,8033,636
Colorado,Douglas,20.596559337353863,Percent,8035,644
Colorado,Eagle,20.596559337353863,Percent,8037,648
Colorado,Elbert,20.596559337353863,Percent,8039,655
Colorado,El Paso,20.596559337353863,Percent,8041,661
Colorado,Fremont,20.596559337353863,Percent,8043,664
Colorado,Garfield,20.596559337353863,Percent,8045,667
Colorado,Gilpin,20.596559337353863,Percent,8047,672
Colorado,Grand,20.596559337353863,Percent,8049,677
Colorado,Gunnison,20.596559337353863,Percent,8051,682
Colorado,Hinsdale,20.596559337353863,Percent,8053,688
Colorado,Huerfano,20.596559337353863,Percent,8055,693
Colorado,Jackson,20.596559337353863,Percent,8057,701
Colorado,Jefferson,20.596559337353863,Percent,8059,706
Colorado,Kiowa,20.596559337353863,Percent,8061,711
Colorado,Kit Carson,20.596559337353863,Percent,8063,716
Colorado,Lake,20.596559337353863,Percent,8065,721
Colorado,La Plata,20.596559337353863,Percent,8067,727
Colorado,Larimer,20.596559337353863,Percent,8069,734
Colorado,Las Animas,20.596559337353863,Percent,8071,741
Colorado,Lincoln,20.596559337353863,Percent,8073,747
Colorado,Logan,20.596559337353863,Percent,8075,749
Colorado,Mesa,20.596559337353863,Percent,8077,751
Colorado,Mineral,20.596559337353863,Percent,8079,757
Colorado,Moffat,20.596559337353863,Percent,8081,758
Colorado,Montezuma,20.596559337353863,Percent,8083,766
Colorado,Montrose,20.596559337353863,Percent,8085,769
Colorado,Morgan,20.596559337353863,Percent,8087,775
Colorado,Otero,20.596559337353863,Percent,8089,777
Colorado,Ouray,20.596559337353863,Percent,8091,780
Colorado,Park,20.596559337353863,Percent,8093,782
Colorado,Phillips,20.596559337353863,Percent,8095,785
Colorado,Pitkin,20.596559337353863,Percent,8097,789
Colorado,Prowers,20.596559337353863,Percent,8099,792
Colorado,Pueblo,20.596559337353863,Percent,8101,795
Colorado,Rio Blanco,20.596559337353863,Percent,8103,799
Colorado,Rio Grande,20.596559337353863,Percent,8105,802
Colorado,Routt,20.596559337353863,Percent,8107,809
Colorado,Saguache,20.596559337353863,Percent,8109,811
Colorado,San Juan,20.596559337353863,Percent,8111,347
Colorado,San Miguel,20.596559337353863,Percent,8113,359
Colorado,Sedgwick,20.596559337353863,Percent,8115,366
Colorado,Summit,20.596559337353863,Percent,8117,373
Colorado,Teller,20.596559337353863,Percent,8119,375
Colorado,Washington,20.596559337353863,Percent,8121,377
Colorado,Weld,20.596559337353863,Percent,8123,382
Colorado,Yuma,20.596559337353863,Percent,8125,385
Connecticut,Fairfield,21.14872027086828,Percent,9001,410
Connecticut,Hartford,21.14872027086828,Percent,9003,432
Connecticut,Litchfield,21.14872027086828,Percent,9005,443
Connecticut,Middlesex,21.14872027086828,Percent,9007,450
Connecticut,New Haven,21.14872027086828,Percent,9009,466
Connecticut,New London,21.14872027086828,Percent,9011,517
Connecticut,Tolland,21.14872027086828,Percent,9013,524
Connecticut,Windham,21.14872027086828,Percent,9015,529
Delaware,Kent,27.34633326779746,Percent,10001,532
Delaware,New Castle,27.34633326779746,Percent,10003,536
Delaware,Sussex,27.34633326779746,Percent,10005,609
District of Columbia,District of Columbia,27.759041145644165,Percent,11001,630
Florida,Alachua,32.94837839745328,Percent,12001,639
Florida,Baker,32.94837839745328,Percent,12003,641
Florida,Bay,32.94837839745328,Percent,12005,658
Florida,Bradford,32.94837839745328,Percent,12007,665
Florida,Brevard,32.94837839745328,Percent,12009,686
Florida,Broward,32.94837839745328,Percent,12011,695
Florida,Calhoun,32.94837839745328,Percent,12013,699
Florida,Charlotte,32.94837839745328,Percent,12015,743
Florida,Citrus,32.94837839745328,Percent,12017,843
Florida,Clay,32.94837839745328,Percent,12019,852
Florida,Collier,32.94837839745328,Percent,12021,894
Florida,Columbia,32.94837839745328,Percent,12023,903
Florida,DeSoto,32.94837839745328,Percent,12027,906
Florida,Dixie,32.94837839745328,Percent,12029,918
Florida,Duval,32.94837839745328,Percent,12031,924
Florida,Escambia,32.94837839745328,Percent,12033,931
Florida,Flagler,32.94837839745328,Percent,12035,935
Florida,Franklin,32.94837839745328,Percent,12037,937
Florida,Gadsden,32.94837839745328,Percent,12039,938
Florida,Gilchrist,32.94837839745328,Percent,12041,939
Florida,Glades,32.94837839745328,Percent,12043,940
Florida,Gulf,32.94837839745328,Percent,12045,941
Florida,Hamilton,32.94837839745328,Percent,12047,942
Florida,Hardee,32.94837839745328,Percent,12049,943
Florida,Hendry,32.94837839745328,Percent,12051,944
Florida,Hernando,32.94837839745328,Percent,12053,945
Florida,Highlands,32.94837839745328,Percent,12055,946
Florida,Hillsborough,32.94837839745328,Percent,12057,947
Florida,Holmes,32.94837839745328,Percent,12059,948
Florida,Indian River,32.94837839745328,Percent,12061,949
Florida,Jackson,32.94837839745328,Percent,12063,950
Florida,Jefferson,32.94837839745328,Percent,12065,951
Florida,Lafayette,32.94837839745328,Percent,12067,952
Florida,Lake,32.94837839745328,Percent,12069,953
Florida,Lee,32.94837839745328,Percent,12071,954
Florida,Leon,32.94837839745328,Percent,12073,955
Florida,Levy,32.94837839745328,Percent,12075,956
Florida,Liberty,32.94837839745328,Percent,12077,957
Florida,Madison,32.94837839745328,Percent,12079,958
Florida,Manatee,32.94837839745328,Percent,12081,959
Florida,Marion,32.94837839745328,Percent,12083,960
Florida,Martin,32.94837839745328,Percent,12085,961
Florida,Miami-Dade,32.94837839745328,Percent,12086,962
Florida,Monroe,32.94837839745328,Percent,12087,963
Florida,Nassau,32.94837839745328,Percent,12089,964
Florida,Okaloosa,32.94837839745328,Percent,12091,965
Florida,Okeechobee,32.94837839745328,Percent,12093,966
Florida,Orange,32.94837839745328,Percent,12095,967
Florida,Osceola,32.94837839745328,Percent,12097,968
Florida,Palm Beach,32.94837839745328,Percent,12099,969
Florida,Pasco,32.94837839745328,Percent,12101,970
Florida,Pinellas,32.94837839745328,Percent,12103,971
Florida,Polk,32.94837839745328,Percent,12105,972
Florida,Putnam,32.94837839745328,Percent,12107,973
Florida,St. Johns,32.94837839745328,Percent,12109,974
Florida,St. Lucie,32.94837839745328,Percent,12111,975
Florida,Santa Rosa,32.94837839745328,Percent,12113,976
Florida,Sarasota,32.94837839745328,Percent,12115,977
Florida,Seminole,32.94837839745328,Percent,12117,978
Florida,Sumter,32.94837839745328,Percent,12119,979
Florida,Suwannee,32.94837839745328,Percent,12121,980
Florida,Taylor,32.94837839745328,Percent,12123,981
Florida,Union,32.94837839745328,Percent,12125,982
Florida,Volusia,32.94837839745328,Percent,12127,983
Florida,Wakulla,32.94837839745328,Percent,12129,984
Florida,Walton,32.94837839745328,Percent,12131,985
Florida,Washington,32.94837839745328,Percent,12133,986
Georgia,Appling,30.258539093883453,Percent,13001,987
Georgia,Atkinson,30.258539093883453,Percent,13003,988
Georgia,Bacon,30.258539093883453,Percent,13005,989
Georgia,Baker,30.258539093883453,Percent,13007,990
Georgia,Baldwin,30.258539093883453,Percent,13009,991
Georgia,Banks,30.258539093883453,Percent,13011,992
Georgia,Barrow,30.258539093883453,Percent,13013,993
Georgia,Bartow,30.258539093883453,Percent,13015,994
Georgia,Ben Hill,30.258539093883453,Percent,13017,995
Georgia,Berrien,30.258539093883453,Percent,13019,996
Georgia,Bibb,30.258539093883453,Percent,13021,997
Georgia,Bleckley,30.258539093883453,Percent,13023,998
Georgia,Brantley,30.258539093883453,Percent,13025,999
Georgia,Brooks,30.258539093883453,Percent,13027,565
Georgia,Bryan,30.258539093883453,Percent,13029,573
Georgia,Bulloch,30.258539093883453,Percent,13031,579
Georgia,Burke,30.258539093883453,Percent,13033,583
Georgia,Butts,30.258539093883453,Percent,13035,588
Georgia,Calhoun,30.258539093883453,Percent,13037,592
Georgia,Camden,30.258539093883453,Percent,13039,603
Georgia,Candler,30.258539093883453,Percent,13043,616
Georgia,Carroll,30.258539093883453,Percent,13045,620
Georgia,Catoosa,30.258539093883453,Percent,13047,626
Georgia,Charlton,30.258539093883453,Percent,13049,635
Georgia,Chatham,30.258539093883453,Percent,13051,646
Georgia,Chattahoochee,30.258539093883453,Percent,13053,656
Georgia,Chattooga,30.258539093883453,Percent,13055,659
Georgia,Cherokee,30.258539093883453,Percent,13057,662
Georgia,Clarke,30.258539093883453,Percent,13059,666
Georgia,Clay,30.258539093883453,Percent,13061,670
Georgia,Clayton,30.258539093883453,Percent,13063,673
Georgia,Clinch,30.258539093883453,Percent,13065,676
Georgia,Cobb,30.258539093883453,Percent,13067,680
Georgia,Coffee,30.258539093883453,Percent,13069,684
Georgia,Colquitt,30.258539093883453,Percent,13071,689
Georgia,Columbia,30.258539093883453,Percent,13073,692
Georgia,Cook,30.258539093883453,Percent,13075,697
Georgia,Coweta,30.258539093883453,Percent,13077,700
Georgia,Crawford,30.258539093883453,Percent,13079,704
Georgia,Crisp,30.258539093883453,Percent,13081,707
Georgia,Dade,30.258539093883453,Percent,13083,708
Georgia,Dawson,30.258539093883453,Percent,13085,713
Georgia,Decatur,30.258539093883453,Percent,13087,714
Georgia,DeKalb,30.258539093883453,Percent,13089,718
Georgia,Dodge,30.258539093883453,Percent,13091,720
Georgia,Dooly,30.258539093883453,Percent,13093,724
Georgia,Dougherty,30.258539093883453,Percent,13095,728
Georgia,Douglas,30.258539093883453,Percent,13097,731
Georgia,Early,30.258539093883453,Percent,13099,735
Georgia,Echols,30.258539093883453,Percent,13101,737
Georgia,Effingham,30.258539093883453,Percent,13103,742
Georgia,Elbert,30.258539093883453,Percent,13105,746
Georgia,Emanuel,30.258539093883453,Percent,13107,750
Georgia,Evans,30.258539093883453,Percent,13109,754
Georgia,Fannin,30.258539093883453,Percent,13111,755
Georgia,Fayette,30.258539093883453,Percent,13113,760
Georgia,Floyd,30.258539093883453,Percent,13115,764
Georgia,Forsyth,30.258539093883453,Percent,13117,768
Georgia,Franklin,30.258539093883453,Percent,13119,772
Georgia,Fulton,30.258539093883453,Percent,13121,779
Georgia,Gilmer,30.258539093883453,Percent,13123,781
Georgia,Glascock,30.258539093883453,Percent,13125,783
Georgia,Glynn,30.258539093883453,Percent,13127,793
Georgia,Gordon,30.258539093883453,Percent,13129,796
Georgia,Grady,30.258539093883453,Percent,13131,797
Georgia,Greene,30.258539093883453,Percent,13133,800
Georgia,Gwinnett,30.258539093883453,Percent,13135,804
Georgia,Habersham,30.258539093883453,Percent,13137,806
Georgia,Hall,30.258539093883453,Percent,13139,808
Georgia,Hancock,30.258539093883453,Percent,13141,810
Georgia,Haralson,30.258539093883453,Percent,13143,813
Georgia,Harris,30.258539093883453,Percent,13145,814
Georgia,Hart,30.258539093883453,Percent,13147,816
Georgia,Heard,30.258539093883453,Percent,13149,817
Georgia,Henry,30.258539093883453,Percent,13151,820
Georgia,Houston,30.258539093883453,Percent,13153,823
Georgia,Irwin,30.258539093883453,Percent,13155,825
Georgia,Jackson,30.258539093883453,Percent,13157,828
Georgia,Jasper,30.258539093883453,Percent,13159,830
Georgia,Jeff Davis,30.258539093883453,Percent,13161,832
Georgia,Jefferson,30.258539093883453,Percent,13163,834
Georgia,Jenkins,30.258539093883453,Percent,13165,835
Georgia,Johnson,30.258539093883453,Percent,13167,837
Georgia,Jones,30.258539093883453,Percent,13169,839
Georgia,Lamar,30.258539093883453,Percent,13171,841
Georgia,Lanier,30.258539093883453,Percent,13173,845
Georgia,Laurens,30.258539093883453,Percent,13175,847
Georgia,Lee,30.258539093883453,Percent,13177,849
Georgia,Liberty,30.258539093883453,Percent,13179,855
Georgia,Lincoln,30.258539093883453,Percent,13181,857
Georgia,Long,30.258539093883453,Percent,13183,860
Georgia,Lowndes,30.258539093883453,Percent,13185,863
Georgia,Lumpkin,30.258539093883453,Percent,13187,865
Georgia,McDuffie,30.258539093883453,Percent,13189,868
Georgia,McIntosh,30.258539093883453,Percent,13191,871
Georgia,Macon,30.258539093883453,Percent,13193,874
Georgia,Madison,30.258539093883453,Percent,13195,875
Georgia,Marion,30.258539093883453,Percent,13197,877
Georgia,Meriwether,30.258539093883453,Percent,13199,879
Georgia,Miller,30.258539093883453,Percent,13201,881
Georgia,Mitchell,30.258539093883453,Percent,13205,883
Georgia,Monroe,30.258539093883453,Percent,13207,885
Georgia,Montgomery,30.258539093883453,Percent,13209,887
Georgia,Morgan,30.258539093883453,Percent,13211,890
Georgia,Murray,30.258539093883453,Percent,13213,892
Georgia,Muscogee,30.258539093883453,Percent,13215,896
Georgia,Newton,30.258539093883453,Percent,13217,899
Georgia,Oconee,30.258539093883453,Percent,13219,901
Georgia,Oglethorpe,30.258539093883453,Percent,13221,905
Georgia,Paulding,30.258539093883453,Percent,13223,908
Georgia,Peach,30.258539093883453,Percent,13225,910
Georgia,Pickens,30.258539093883453,Percent,13227,912
Georgia,Pierce,30.258539093883453,Percent,13229,915
Georgia,Pike,30.258539093883453,Percent,13231,7
Georgia,Polk,30.258539093883453,Percent,13233,8
Georgia,Pulaski,30.258539093883453,Percent,13235,11
Georgia,Putnam,30.258539093883453,Percent,13237,13
Georgia,Quitman,30.258539093883453,Percent,13239,16
Georgia,Rabun,30.258539093883453,Percent,13241,18
Georgia,Randolph,30.258539093883453,Percent,13243,23
Georgia,Richmond,30.258539093883453,Percent,13245,24
Georgia,Rockdale,30.258539093883453,Percent,13247,28
Georgia,Schley,30.258539093883453,Percent,13249,31
Georgia,Screven,30.258539093883453,Percent,13251,34
Georgia,Seminole,30.258539093883453,Percent,13253,38
Georgia,Spalding,30.258539093883453,Percent,13255,41
Georgia,Stephens,30.258539093883453,Percent,13257,45
Georgia,Stewart,30.258539093883453,Percent,13259,48
