State,County,Students eligible for reduced-price lunch (%) 2010 (PCT_REDUCED_LUNCH10),Units,FIPS,FID
Alabama,Monroe,7.115821347464042,Percent,1099,250
Alabama,Montgomery,5.333079074497839,Percent,1101,256
Alabama,Morgan,nan,Percent,1103,262
Alabama,Perry,0.0,Percent,1105,264
Alabama,Pickens,5.886402753872633,Percent,1107,273
Alabama,Pike,6.95970695970696,Percent,1109,279
Alabama,Randolph,6.082191780821917,Percent,1111,284
Alabama,Russell,7.51504027735291,Percent,1113,288
Alabama,St. Clair,7.054111492561713,Percent,1115,292
Alabama,Shelby,4.544758521422228,Percent,1117,298
Alabama,Sumter,5.35801266439357,Percent,1119,303
Alabama,Talladega,6.504520361628931,Percent,1121,306
Alabama,Tallapoosa,6.147872512538425,Percent,1123,308
Alabama,Tuscaloosa,7.091316247822841,Percent,1125,313
Alabama,Walker,8.221048798252003,Percent,1127,317
Alabama,Washington,7.957870099473376,Percent,1129,319
Alabama,Wilcox,0.0,Percent,1131,326
Alabama,Winston,11.151570323167956,Percent,1133,332
Alaska,Aleutians East,5.090909090909091,Percent,2013,346
Alaska,Aleutians West,7.969639468690702,Percent,2016,381
Alaska,Anchorage,7.235617768427867,Percent,2020,400
Alaska,Bethel,6.013229104028864,Percent,2050,411
Alaska,Bristol Bay,5.555555555555555,Percent,2060,423
Alaska,Denali,0.0,Percent,2068,426
Alaska,Dillingham,12.277580071174377,Percent,2070,445
Alaska,Fairbanks North Star,5.226571891496368,Percent,2090,454
Alaska,Haines,18.70967741935484,Percent,2100,462
Alaska,Hoonah-Angoon,3.061224489795918,Percent,2105,476
Alaska,Juneau,5.045151158225363,Percent,2110,482
Alaska,Kenai Peninsula,6.8939637611236195,Percent,2122,494
Alaska,Ketchikan Gateway,5.919003115264798,Percent,2130,514
Alaska,Kodiak Island,8.693957115009747,Percent,2150,533
Alaska,Lake and Peninsula,5.851063829787234,Percent,2164,544
Alaska,Matanuska-Susitna,6.065928918554951,Percent,2170,556
Alaska,Nome,5.203442879499217,Percent,2180,571
Alaska,North Slope,8.46194784459819,Percent,2185,614
Alaska,Northwest Arctic,3.419689119170984,Percent,2188,638
Alaska,Petersburg,6.814310051107325,Percent,2195,645
Alaska,Prince of Wales-Hyder,6.698187549251379,Percent,2198,669
Alaska,Sitka,8.165548098434003,Percent,2220,679
Alaska,Skagway,4.166666666666666,Percent,2230,683
Alaska,Southeast Fairbanks,9.837278106508876,Percent,2240,690
Alaska,Valdez-Cordova,5.115408608858391,Percent,2261,710
Alaska,Wade Hampton,nan,Percent,2270,725
Alaska,Wrangell,13.294797687861271,Percent,2275,733
Alaska,Yakutat,9.243697478991598,Percent,2282,744
Alaska,Yukon-Koyukuk,3.062080536912752,Percent,2290,753
Arizona,Apache,nan,Percent,4001,761
Arizona,Cochise,6.619956511234598,Percent,4003,763
Arizona,Coconino,7.093124456048738,Percent,4005,771
Arizona,Gila,18.137314894137806,Percent,4007,787
Arizona,Graham,17.028873020800994,Percent,4009,0
Arizona,Greenlee,7.350216182828907,Percent,4011,1
Arizona,La Paz,16.594573338576485,Percent,4012,3
Arizona,Maricopa,8.831829645806218,Percent,4013,9
Arizona,Mohave,6.134538935224882,Percent,4015,15
Arizona,Navajo,18.716244287494806,Percent,4017,17
Arizona,Pima,5.084826794885805,Percent,4019,21
Arizona,Pinal,10.070794133663831,Percent,4021,26
Arizona,Santa Cruz,9.441102270522025,Percent,4023,32
Arizona,Yavapai,7.54033334604676,Percent,4025,35
Arizona,Yuma,38.20333823220659,Percent,4027,42
Arkansas,Arkansas,7.757272442915234,Percent,5001,46
Arkansas,Ashley,2.7454860252287903,Percent,5003,50
Arkansas,Baxter,11.497584541062803,Percent,5005,54
Arkansas,Benton,9.696812645763151,Percent,5007,59
Arkansas,Boone,11.575310193183604,Percent,5009,62
Arkansas,Bradley,9.921414538310412,Percent,5011,68
Arkansas,Calhoun,13.344887348353554,Percent,5013,72
Arkansas,Carroll,12.349555206698064,Percent,5015,74
Arkansas,Chicot,0.0,Percent,5017,77
Arkansas,Clark,11.52099886492622,Percent,5019,86
Arkansas,Clay,12.237375598967933,Percent,5021,93
Arkansas,Cleburne,12.267218445167012,Percent,5023,97
Arkansas,Cleveland,10.983488872936109,Percent,5025,103
Arkansas,Columbia,8.020333239197967,Percent,5027,107
Arkansas,Conway,9.814081072843646,Percent,5029,109
Arkansas,Craighead,9.119057737842267,Percent,5031,114
Arkansas,Crawford,9.96375209972593,Percent,5033,115
Arkansas,Crittenden,4.113632171186128,Percent,5035,119
Arkansas,Cross,8.57769251849822,Percent,5037,124
Arkansas,Dallas,10.557939914163091,Percent,5039,128
Arkansas,Desha,8.2039911308204,Percent,5041,130
Arkansas,Drew,7.478699905332912,Percent,5043,136
Arkansas,Faulkner,9.441049503840333,Percent,5045,141
Arkansas,Franklin,8.965314520870077,Percent,5047,144
Arkansas,Fulton,11.359516616314199,Percent,5049,146
Arkansas,Garland,9.835267950232849,Percent,5051,151
Arkansas,Grant,11.794063567113213,Percent,5053,155
Arkansas,Greene,12.513586956521738,Percent,5055,162
Arkansas,Hempstead,8.581028689583873,Percent,5057,172
Arkansas,Hot Spring,12.755197602547295,Percent,5059,184
Arkansas,Howard,9.444618763727645,Percent,5061,191
Arkansas,Independence,12.814352074323242,Percent,5063,200
Arkansas,Izard,14.224826851358552,Percent,5065,203
Arkansas,Jackson,11.551020408163264,Percent,5067,209
Arkansas,Jefferson,7.857590966122961,Percent,5069,213
Arkansas,Johnson,10.514233241505968,Percent,5071,218
Arkansas,Lafayette,9.60067969413764,Percent,5073,222
Arkansas,Lawrence,13.808267370272647,Percent,5075,230
Arkansas,Lee,6.980961015412511,Percent,5077,237
Arkansas,Lincoln,9.718969555035128,Percent,5079,244
Arkansas,Little River,10.452114730189596,Percent,5081,251
Arkansas,Logan,13.39159853397237,Percent,5083,258
Arkansas,Lonoke,8.507853403141361,Percent,5085,268
Arkansas,Madison,9.37142857142857,Percent,5087,277
Arkansas,Marion,13.932357395254922,Percent,5089,282
Arkansas,Miller,8.744840238495643,Percent,5091,287
Arkansas,Mississippi,7.805502239283429,Percent,5093,294
Arkansas,Monroe,4.519774011299435,Percent,5095,300
Arkansas,Montgomery,10.91829356471439,Percent,5097,304
Arkansas,Nevada,12.31933929800413,Percent,5099,307
Arkansas,Newton,14.000000000000002,Percent,5101,311
Arkansas,Ouachita,10.566298342541437,Percent,5103,316
Arkansas,Perry,10.86053412462908,Percent,5105,318
Arkansas,Phillips,3.446658851113716,Percent,5107,322
Arkansas,Pike,13.872832369942195,Percent,5109,327
Arkansas,Poinsett,7.513537906137184,Percent,5111,333
Arkansas,Polk,12.44622885001434,Percent,5113,337
Arkansas,Pope,11.445663010967099,Percent,5115,340
Arkansas,Prairie,10.428015564202335,Percent,5117,345
Arkansas,Pulaski,8.492046881540393,Percent,5119,350
Arkansas,Randolph,12.074688796680498,Percent,5121,353
Arkansas,St. Francis,0.0,Percent,5123,357
Arkansas,Saline,8.266829119707584,Percent,5125,360
Arkansas,Scott,11.532738095238097,Percent,5127,364
Arkansas,Searcy,12.37928007023705,Percent,5129,372
Arkansas,Sebastian,9.332043580083495,Percent,5131,378
Arkansas,Sevier,10.003040437823046,Percent,5133,390
Arkansas,Sharp,12.6232741617357,Percent,5135,394
Arkansas,Stone,12.967157417893544,Percent,5137,399
Arkansas,Union,6.821705426356589,Percent,5139,403
Arkansas,Van Buren,14.716981132075471,Percent,5141,407
Arkansas,Washington,9.008244090821945,Percent,5143,417
Arkansas,White,11.539061281771403,Percent,5145,428
Arkansas,Woodruff,6.189710610932476,Percent,5147,435
Arkansas,Yell,9.657534246575343,Percent,5149,438
California,Alameda,6.0011621150493895,Percent,6001,457
California,Alpine,3.4090909090909087,Percent,6003,461
California,Amador,8.778448676265675,Percent,6005,472
California,Butte,7.979098544591909,Percent,6007,486
California,Calaveras,9.671622283940533,Percent,6009,489
California,Colusa,11.242854118145248,Percent,6011,497
California,Contra Costa,6.141068432460188,Percent,6013,503
California,Del Norte,8.582787652011225,Percent,6015,511
California,El Dorado,6.339888464925155,Percent,6017,522
California,Fresno,8.210413433628409,Percent,6019,527
California,Glenn,10.349706893066504,Percent,6021,537
California,Humboldt,12.87451630735213,Percent,6023,551
California,Imperial,9.266150839334959,Percent,6025,557
California,Inyo,8.10907786149982,Percent,6027,562
California,Kern,7.2701284121224745,Percent,6029,84
California,Kings,7.824754028233281,Percent,6031,94
California,Lake,8.982647158897585,Percent,6033,100
California,Lassen,6.219312602291326,Percent,6035,104
California,Los Angeles,7.13695714130783,Percent,6037,139
California,Madera,10.159037108658687,Percent,6039,153
California,Marin,3.639172885367698,Percent,6041,168
California,Mariposa,9.15032679738562,Percent,6043,178
California,Mendocino,10.43879907621247,Percent,6045,190
California,Merced,9.814017968060782,Percent,6047,204
California,Modoc,9.209383145091225,Percent,6049,207
California,Mono,14.759928867812686,Percent,6051,214
California,Monterey,9.479391439731229,Percent,6053,228
California,Napa,6.800603200856156,Percent,6055,236
California,Nevada,7.604699776544368,Percent,6057,243
California,Orange,7.418260455519403,Percent,6059,257
California,Placer,4.705674442516548,Percent,6061,266
California,Plumas,6.222990492653413,Percent,6063,275
California,Riverside,10.078958715736842,Percent,6065,281
California,Sacramento,7.678190958119716,Percent,6067,289
California,San Benito,5.861423220973783,Percent,6069,295
California,San Bernardino,8.718865082224474,Percent,6071,302
California,San Diego,8.75414681284203,Percent,6073,315
California,San Francisco,10.01680374988945,Percent,6075,331
California,San Joaquin,9.212827559853617,Percent,6077,339
California,San Luis Obispo,9.36351438072458,Percent,6079,351
California,San Mateo,6.568547588120033,Percent,6081,368
California,Santa Barbara,10.37714424139654,Percent,6083,391
California,Santa Clara,6.226296423231482,Percent,6085,406
California,Santa Cruz,6.450903895818453,Percent,6087,415
California,Shasta,9.367107141549837,Percent,6089,431
California,Sierra,16.627634660421545,Percent,6091,439
California,Siskiyou,11.133634804303757,Percent,6093,446
California,Solano,7.301171393341553,Percent,6095,453
California,Sonoma,7.850128678849224,Percent,6097,463
California,Stanislaus,9.41955582737663,Percent,6099,473
California,Sutter,9.669211195928753,Percent,6101,483
California,Tehama,9.21765384956931,Percent,6103,492
California,Trinity,10.757663389242337,Percent,6105,500
California,Tulare,6.546056327956605,Percent,6107,501
California,Tuolumne,11.092351848725308,Percent,6109,513
California,Ventura,8.702192225187046,Percent,6111,521
California,Yolo,7.768100346369843,Percent,6113,525
California,Yuba,9.855613820846203,Percent,6115,541
Colorado,Adams,7.514992715403815,Percent,8001,545
Colorado,Alamosa,13.079816130380276,Percent,8003,549
Colorado,Arapahoe,6.5018065787621415,Percent,8005,558
Colorado,Archuleta,10.991957104557642,Percent,8007,560
Colorado,Baca,13.39662447257384,Percent,8009,563
Colorado,Bent,11.150234741784038,Percent,8011,564
Colorado,Boulder,3.8107428366118743,Percent,8013,570
Colorado,Broomfield,3.870358716173694,Percent,8014,577
Colorado,Chaffee,12.889105058365757,Percent,8015,582
Colorado,Cheyenne,10.158730158730158,Percent,8017,587
Colorado,Clear Creek,6.673407482305358,Percent,8019,591
Colorado,Conejos,15.623062616243026,Percent,8021,596
Colorado,Costilla,10.62992125984252,Percent,8023,599
Colorado,Crowley,9.73630831643002,Percent,8025,605
Colorado,Custer,9.030837004405285,Percent,8027,610
Colorado,Delta,11.337483493680438,Percent,8029,617
Colorado,Denver,7.378822576767844,Percent,8031,628
Colorado,Dolores,11.650485436893204,Percent,8033,636
Colorado,Douglas,2.354185308712275,Percent,8035,644
Colorado,Eagle,8.265756153080096,Percent,8037,648
Colorado,Elbert,5.720633157456262,Percent,8039,655
Colorado,El Paso,7.478382172781657,Percent,8041,661
Colorado,Fremont,12.635771180304129,Percent,8043,664
Colorado,Garfield,8.347245409015025,Percent,8045,667
Colorado,Gilpin,7.772020725388601,Percent,8047,672
Colorado,Grand,7.297605473204105,Percent,8049,677
Colorado,Gunnison,3.755364806866953,Percent,8051,682
Colorado,Hinsdale,6.25,Percent,8053,688
Colorado,Huerfano,10.776942355889723,Percent,8055,693
Colorado,Jackson,18.95734597156398,Percent,8057,701
Colorado,Jefferson,5.4657966058322,Percent,8059,706
Colorado,Kiowa,16.176470588235293,Percent,8061,711
Colorado,Kit Carson,15.426997245179063,Percent,8063,716
Colorado,Lake,10.774410774410773,Percent,8065,721
Colorado,La Plata,7.573149741824441,Percent,8067,727
Colorado,Larimer,5.690554640307523,Percent,8069,734
Colorado,Las Animas,11.81782489202984,Percent,8071,741
Colorado,Lincoln,10.023584905660378,Percent,8073,747
Colorado,Logan,12.263848863272495,Percent,8075,749
Colorado,Mesa,8.698092031425366,Percent,8077,751
Colorado,Mineral,14.130434782608695,Percent,8079,757
Colorado,Moffat,6.452955870108243,Percent,8081,758
Colorado,Montezuma,10.484073238023576,Percent,8083,766
Colorado,Montrose,8.242083456643977,Percent,8085,769
Colorado,Morgan,10.6328652197702,Percent,8087,775
Colorado,Otero,11.843675417661098,Percent,8089,777
Colorado,Ouray,11.130742049469964,Percent,8091,780
Colorado,Park,7.016574585635358,Percent,8093,782
Colorado,Phillips,10.367892976588628,Percent,8095,785
Colorado,Pitkin,5.36964980544747,Percent,8097,789
Colorado,Prowers,10.619106191061912,Percent,8099,792
Colorado,Pueblo,8.497378936178013,Percent,8101,795
Colorado,Rio Blanco,5.841325196163906,Percent,8103,799
Colorado,Rio Grande,14.073071718538566,Percent,8105,802
Colorado,Routt,5.355976485956891,Percent,8107,809
Colorado,Saguache,8.388520971302428,Percent,8109,811
Colorado,San Juan,16.923076923076923,Percent,8111,347
Colorado,San Miguel,9.433962264150944,Percent,8113,359
Colorado,Sedgwick,3.56581017304667,Percent,8115,366
Colorado,Summit,8.194622279129321,Percent,8117,373
Colorado,Teller,6.046365914786967,Percent,8119,375
Colorado,Washington,15.577342047930284,Percent,8121,377
Colorado,Weld,7.506952894142187,Percent,8123,382
Colorado,Yuma,13.122923588039868,Percent,8125,385
Connecticut,Fairfield,4.384616421915665,Percent,9001,410
Connecticut,Hartford,4.540145279119756,Percent,9003,432
Connecticut,Litchfield,4.645494561460948,Percent,9005,443
Connecticut,Middlesex,3.4999165693308862,Percent,9007,450
Connecticut,New Haven,6.30701502246562,Percent,9009,466
Connecticut,New London,5.220854968347678,Percent,9011,517
Connecticut,Tolland,2.96884707553031,Percent,9013,524
Connecticut,Windham,7.196417974861088,Percent,9015,529
Delaware,Kent,5.233692118760384,Percent,10001,532
Delaware,New Castle,5.861591326816015,Percent,10003,536
Delaware,Sussex,6.332403408873772,Percent,10005,609
District of Columbia,District of Columbia,7.016263699254872,Percent,11001,630
Florida,Alachua,6.5713086661537385,Percent,12001,639
Florida,Baker,7.134292565947242,Percent,12003,641
Florida,Bay,6.998264893001735,Percent,12005,658
Florida,Bradford,6.772422208663819,Percent,12007,665
Florida,Brevard,6.069629588400635,Percent,12009,686
Florida,Broward,8.525292751887186,Percent,12011,695
Florida,Calhoun,9.426411738550467,Percent,12013,699
Florida,Charlotte,10.14423076923077,Percent,12015,743
Florida,Citrus,7.890386571719227,Percent,12017,843
Florida,Clay,6.871998212889534,Percent,12019,852
Florida,Collier,6.86409282602111,Percent,12021,894
Florida,Columbia,9.796126401630989,Percent,12023,903
Florida,DeSoto,7.857432158768732,Percent,12027,906
Florida,Dixie,6.330365974282888,Percent,12029,918
Florida,Duval,4.999314499544344,Percent,12031,924
Florida,Escambia,7.5198249931637955,Percent,12033,931
Florida,Flagler,7.578686876498337,Percent,12035,935
Florida,Franklin,9.333333333333334,Percent,12037,937
Florida,Gadsden,4.810287347197968,Percent,12039,938
Florida,Gilchrist,11.911987860394538,Percent,12041,939
Florida,Glades,4.02498265093685,Percent,12043,940
Florida,Gulf,7.994041708043693,Percent,12045,941
Florida,Hamilton,7.5597554196775985,Percent,12047,942
Florida,Hardee,7.525814138204924,Percent,12049,943
Florida,Hendry,5.5270488198211405,Percent,12051,944
Florida,Hernando,8.014227999297383,Percent,12053,945
Florida,Highlands,8.490719635297948,Percent,12055,946
Florida,Hillsborough,8.093561238915306,Percent,12057,947
Florida,Holmes,10.610551274451689,Percent,12059,948
Florida,Indian River,6.888387824126268,Percent,12061,949
Florida,Jackson,7.567641807444033,Percent,12063,950
Florida,Jefferson,8.51449275362319,Percent,12065,951
Florida,Lafayette,7.605877268798617,Percent,12067,952
Florida,Lake,7.91048406713695,Percent,12069,953
Florida,Lee,8.13010113826296,Percent,12071,954
Florida,Leon,5.936805379702316,Percent,12073,955
Florida,Levy,8.37404047452896,Percent,12075,956
Florida,Liberty,10.6703146374829,Percent,12077,957
Florida,Madison,7.830882352941177,Percent,12079,958
Florida,Manatee,6.170496396213199,Percent,12081,959
Florida,Marion,7.577166011202478,Percent,12083,960
Florida,Martin,4.325811777655477,Percent,12085,961
Florida,Miami-Dade,7.917726226927535,Percent,12086,962
Florida,Monroe,6.426519865964576,Percent,12087,963
Florida,Nassau,8.513513513513514,Percent,12089,964
Florida,Okaloosa,8.111501757910599,Percent,12091,965
Florida,Okeechobee,5.748294382348671,Percent,12093,966
Florida,Orange,6.780941775373847,Percent,12095,967
Florida,Osceola,9.428439092172301,Percent,12097,968
Florida,Palm Beach,5.237375609477916,Percent,12099,969
Florida,Pasco,7.35289727438278,Percent,12101,970
Florida,Pinellas,6.976161569443641,Percent,12103,971
Florida,Polk,7.2041438922079575,Percent,12105,972
Florida,Putnam,4.615795090715048,Percent,12107,973
Florida,St. Johns,3.5657179405180686,Percent,12109,974
Florida,St. Lucie,6.8176798291898795,Percent,12111,975
Florida,Santa Rosa,6.791760942498244,Percent,12113,976
Florida,Sarasota,8.37878157939788,Percent,12115,977
Florida,Seminole,7.5697893474910085,Percent,12117,978
Florida,Sumter,9.100445843168108,Percent,12119,979
Florida,Suwannee,8.101101749837978,Percent,12121,980
Florida,Taylor,5.296542974944497,Percent,12123,981
Florida,Union,7.584392810170977,Percent,12125,982
Florida,Volusia,8.547897139329748,Percent,12127,983
Florida,Wakulla,8.056688021743351,Percent,12129,984
Florida,Walton,7.5376264495435485,Percent,12131,985
Florida,Washington,9.885386819484241,Percent,12133,986
Georgia,Appling,8.100558659217876,Percent,13001,987
Georgia,Atkinson,7.958477508650519,Percent,13003,988
Georgia,Bacon,7.330637007077856,Percent,13005,989
Georgia,Baker,3.4090909090909087,Percent,13007,990
Georgia,Baldwin,6.582786287381473,Percent,13009,991
Georgia,Banks,9.516750667061963,Percent,13011,992
Georgia,Barrow,9.383610170825788,Percent,13013,993
Georgia,Bartow,7.420628481799989,Percent,13015,994
Georgia,Ben Hill,5.585585585585585,Percent,13017,995
Georgia,Berrien,9.192200557103064,Percent,13019,996
Georgia,Bibb,5.000796939751355,Percent,13021,997
Georgia,Bleckley,7.924376508447304,Percent,13023,998
Georgia,Brantley,7.303370786516854,Percent,13025,999
Georgia,Brooks,7.2231833910034595,Percent,13027,565
Georgia,Bryan,7.522474881015335,Percent,13029,573
Georgia,Bulloch,8.099430346970482,Percent,13031,579
Georgia,Burke,12.47859589041096,Percent,13033,583
Georgia,Butts,7.2082062655946775,Percent,13035,588
Georgia,Calhoun,8.114285714285714,Percent,13037,592
Georgia,Camden,9.134258768676485,Percent,13039,603
Georgia,Candler,6.997084548104956,Percent,13043,616
Georgia,Carroll,7.278975320212433,Percent,13045,620
Georgia,Catoosa,8.37667670407884,Percent,13047,626
Georgia,Charlton,9.460243760882182,Percent,13049,635
Georgia,Chatham,6.016167919444051,Percent,13051,646
Georgia,Chattahoochee,16.613756613756614,Percent,13053,656
Georgia,Chattooga,8.633958633958635,Percent,13055,659
Georgia,Cherokee,4.628482972136223,Percent,13057,662
Georgia,Clarke,4.777301754102336,Percent,13059,666
Georgia,Clay,10.377358490566039,Percent,13061,670
Georgia,Clayton,7.654423544769477,Percent,13063,673
Georgia,Clinch,9.740259740259742,Percent,13065,676
Georgia,Cobb,5.75908062712878,Percent,13067,680
Georgia,Coffee,7.79969262295082,Percent,13069,684
Georgia,Colquitt,6.598984771573605,Percent,13071,689
Georgia,Columbia,6.694207908270804,Percent,13073,692
Georgia,Cook,7.4052132701421804,Percent,13075,697
Georgia,Coweta,8.080358670727952,Percent,13077,700
Georgia,Crawford,9.318423855165069,Percent,13079,704
Georgia,Crisp,4.212707182320442,Percent,13081,707
Georgia,Dade,10.539018503620273,Percent,13083,708
Georgia,Dawson,8.032128514056225,Percent,13085,713
Georgia,Decatur,6.334760885082084,Percent,13087,714
Georgia,DeKalb,6.039926376893671,Percent,13089,718
Georgia,Dodge,8.131487889273355,Percent,13091,720
Georgia,Dooly,10.82581540596808,Percent,13093,724
Georgia,Dougherty,5.8002890718280655,Percent,13095,728
Georgia,Douglas,7.727328157391976,Percent,13097,731
Georgia,Early,7.253218884120171,Percent,13099,735
Georgia,Echols,6.329113924050633,Percent,13101,737
Georgia,Effingham,8.214316627715746,Percent,13103,742
Georgia,Elbert,8.213129231675008,Percent,13105,746
Georgia,Emanuel,6.636971046770601,Percent,13107,750
Georgia,Evans,nan,Percent,13109,754
Georgia,Fannin,10.068875040997048,Percent,13111,755
Georgia,Fayette,3.6194415718717683,Percent,13113,760
Georgia,Floyd,7.88616386993669,Percent,13115,764
Georgia,Forsyth,2.7923162583518932,Percent,13117,768
Georgia,Franklin,6.822506115792335,Percent,13119,772
Georgia,Fulton,3.6285625393425898,Percent,13121,779
Georgia,Gilmer,8.845612388549977,Percent,13123,781
Georgia,Glascock,11.246200607902736,Percent,13125,783
Georgia,Glynn,6.970780230027976,Percent,13127,793
Georgia,Gordon,7.80005756500048,Percent,13129,796
Georgia,Grady,6.806962847492855,Percent,13131,797
Georgia,Greene,5.827505827505827,Percent,13133,800
Georgia,Gwinnett,6.72922545489929,Percent,13135,804
Georgia,Habersham,7.912772585669782,Percent,13137,806
Georgia,Hall,6.784293479911324,Percent,13139,808
Georgia,Hancock,4.537953795379538,Percent,13141,810
Georgia,Haralson,6.562770562770563,Percent,13143,813
Georgia,Harris,6.166433845539812,Percent,13145,814
Georgia,Hart,6.730490281404119,Percent,13147,816
Georgia,Heard,9.391222274657858,Percent,13149,817
Georgia,Henry,7.4670535606335395,Percent,13151,820
Georgia,Houston,7.11355825727061,Percent,13153,823
Georgia,Irwin,6.9493521790341575,Percent,13155,825
Georgia,Jackson,7.442140583326164,Percent,13157,828
Georgia,Jasper,7.594361073215097,Percent,13159,830
Georgia,Jeff Davis,7.0192947438456414,Percent,13161,832
Georgia,Jefferson,7.2434607645875255,Percent,13163,834
Georgia,Jenkins,12.050599201065246,Percent,13165,835
Georgia,Johnson,9.265442404006679,Percent,13167,837
Georgia,Jones,6.2611487691758825,Percent,13169,839
Georgia,Lamar,11.433046202036023,Percent,13171,841
Georgia,Lanier,8.887614678899082,Percent,13173,845
Georgia,Laurens,7.888581756325749,Percent,13175,847
Georgia,Lee,6.627833753148614,Percent,13177,849
Georgia,Liberty,12.665083135391924,Percent,13179,855
Georgia,Lincoln,8.886509635974305,Percent,13181,857
Georgia,Long,9.031936127744512,Percent,13183,860
Georgia,Lowndes,6.6092114835749065,Percent,13185,863
Georgia,Lumpkin,7.165028453181583,Percent,13187,865
Georgia,McDuffie,9.66436562723161,Percent,13189,868
Georgia,McIntosh,7.809847198641766,Percent,13191,871
Georgia,Macon,12.368275097060454,Percent,13193,874
Georgia,Madison,9.068271425606971,Percent,13195,875
Georgia,Marion,10.125646711012564,Percent,13197,877
Georgia,Meriwether,8.452807646356034,Percent,13199,879
Georgia,Miller,7.868252516010979,Percent,13201,881
Georgia,Mitchell,7.542735042735043,Percent,13205,883
Georgia,Monroe,8.025316455696203,Percent,13207,885
Georgia,Montgomery,6.221408966148216,Percent,13209,887
Georgia,Morgan,4.380214541120382,Percent,13211,890
Georgia,Murray,10.068502003360475,Percent,13213,892
Georgia,Muscogee,7.447960162073551,Percent,13215,896
Georgia,Newton,7.897630710786764,Percent,13217,899
Georgia,Oconee,4.592387116658961,Percent,13219,901
Georgia,Oglethorpe,7.98494983277592,Percent,13221,905
Georgia,Paulding,7.472295514511873,Percent,13223,908
Georgia,Peach,7.096288866599799,Percent,13225,910
Georgia,Pickens,8.885912033936147,Percent,13227,912
Georgia,Pierce,8.105117565698478,Percent,13229,915
Georgia,Pike,7.715207144629124,Percent,13231,7
Georgia,Polk,6.106870229007633,Percent,13233,8
Georgia,Pulaski,8.199018920812893,Percent,13235,11
Georgia,Putnam,8.389860764012852,Percent,13237,13
Georgia,Quitman,5.291005291005291,Percent,13239,16
Georgia,Rabun,10.863031343924431,Percent,13241,18
Georgia,Randolph,7.59392486011191,Percent,13243,23
Georgia,Richmond,5.522779922779923,Percent,13245,24
Georgia,Rockdale,7.671457387796268,Percent,13247,28
Georgia,Schley,10.93969144460028,Percent,13249,31
Georgia,Screven,nan,Percent,13251,34
Georgia,Seminole,6.517690875232775,Percent,13253,38
Georgia,Spalding,5.974424552429667,Percent,13255,41
Georgia,Stephens,6.674846625766871,Percent,13257,45
Georgia,Stewart,7.2992700729927,Percent,13259,48
Georgia,Sumter,7.672684458398744,Percent,13261,52
