State,County,Children low access to store (%) 2010 (PCT_LACCESS_CHILD10),Units,FIPS,FID
Alaska,Valdez-Cordova,6.398834212005043,Percent,2261,710
Alaska,Wade Hampton,28.024842728727844,Percent,2270,725
Alaska,Wrangell,4.456595018685395,Percent,2275,733
Alaska,Yakutat,0.0,Percent,2282,744
Alaska,Yukon-Koyukuk,27.773801029915173,Percent,2290,753
Arizona,Apache,20.49963974156604,Percent,4001,761
Arizona,Cochise,8.67191841907816,Percent,4003,763
Arizona,Coconino,8.04743999228573,Percent,4005,771
Arizona,Gila,4.975510178201094,Percent,4007,787
Arizona,Graham,8.569252654291832,Percent,4009,0
Arizona,Greenlee,20.404875702080595,Percent,4011,1
Arizona,La Paz,4.377980116613159,Percent,4012,3
Arizona,Maricopa,3.0898491133107524,Percent,4013,9
Arizona,Mohave,8.196377013089528,Percent,4015,15
Arizona,Navajo,9.92397457475528,Percent,4017,17
Arizona,Pima,5.110369634423027,Percent,4019,21
Arizona,Pinal,3.4389494082011605,Percent,4021,26
Arizona,Santa Cruz,8.034332382910945,Percent,4023,32
Arizona,Yavapai,6.538602802021959,Percent,4025,35
Arizona,Yuma,6.290996600019208,Percent,4027,42
Arkansas,Arkansas,4.43077420637075,Percent,5001,46
Arkansas,Ashley,4.7595649562706726,Percent,5003,50
Arkansas,Baxter,2.3027013114170356,Percent,5005,54
Arkansas,Benton,5.587339613129409,Percent,5007,59
Arkansas,Boone,6.645707077577649,Percent,5009,62
Arkansas,Bradley,2.518618803848366,Percent,5011,68
Arkansas,Calhoun,13.778102579712426,Percent,5013,72
Arkansas,Carroll,2.188032022451461,Percent,5015,74
Arkansas,Chicot,1.2681747131282288,Percent,5017,77
Arkansas,Clark,1.849273023868941,Percent,5019,86
Arkansas,Clay,2.088064595599782,Percent,5021,93
Arkansas,Cleburne,3.0815578561251096,Percent,5023,97
Arkansas,Cleveland,5.84141687123897,Percent,5025,103
Arkansas,Columbia,2.679780329748546,Percent,5027,107
Arkansas,Conway,5.227980309409346,Percent,5029,109
Arkansas,Craighead,6.332022330657766,Percent,5031,114
Arkansas,Crawford,5.668854450504859,Percent,5033,115
Arkansas,Crittenden,3.389648734499273,Percent,5035,119
Arkansas,Cross,4.149572615244504,Percent,5037,124
Arkansas,Dallas,4.144173659258773,Percent,5039,128
Arkansas,Desha,7.815481262076183,Percent,5041,130
Arkansas,Drew,3.986436168518899,Percent,5043,136
Arkansas,Faulkner,5.476658261851683,Percent,5045,141
Arkansas,Franklin,2.3919436755056167,Percent,5047,144
Arkansas,Fulton,4.424802274147783,Percent,5049,146
Arkansas,Garland,6.816274250131707,Percent,5051,151
Arkansas,Grant,3.024068619158259,Percent,5053,155
Arkansas,Greene,6.026701633550155,Percent,5055,162
Arkansas,Hempstead,6.231230786103896,Percent,5057,172
Arkansas,Hot Spring,4.295005834038241,Percent,5059,184
Arkansas,Howard,3.5339068321387344,Percent,5061,191
Arkansas,Independence,4.52415089385142,Percent,5063,200
Arkansas,Izard,1.4245562052653913,Percent,5065,203
Arkansas,Jackson,3.517348755540301,Percent,5067,209
Arkansas,Jefferson,3.3014184425176984,Percent,5069,213
Arkansas,Johnson,2.0305313032533165,Percent,5071,218
Arkansas,Lafayette,5.479654372798888,Percent,5073,222
Arkansas,Lawrence,5.9694372954538615,Percent,5075,230
Arkansas,Lee,7.043080490458538,Percent,5077,237
Arkansas,Lincoln,2.6890357046867415,Percent,5079,244
Arkansas,Little River,1.7251840095629942,Percent,5081,251
Arkansas,Logan,3.3403584367778327,Percent,5083,258
Arkansas,Lonoke,5.44174878924156,Percent,5085,268
Arkansas,Madison,5.613953222056944,Percent,5087,277
Arkansas,Marion,2.170512322771813,Percent,5089,282
Arkansas,Miller,6.0567929319937885,Percent,5091,287
Arkansas,Mississippi,3.7749903154012694,Percent,5093,294
Arkansas,Monroe,2.706294763268352,Percent,5095,300
Arkansas,Montgomery,4.891671882210594,Percent,5097,304
Arkansas,Nevada,5.887408500613416,Percent,5099,307
Arkansas,Newton,7.325172895608907,Percent,5101,311
Arkansas,Ouachita,6.385817608893415,Percent,5103,316
Arkansas,Perry,2.347913941420287,Percent,5105,318
Arkansas,Phillips,10.200397861730433,Percent,5107,322
Arkansas,Pike,4.224474093391968,Percent,5109,327
Arkansas,Poinsett,2.824510404343758,Percent,5111,333
Arkansas,Polk,9.245437445510552,Percent,5113,337
Arkansas,Pope,2.984530924122049,Percent,5115,340
Arkansas,Prairie,1.4794900324170166,Percent,5117,345
Arkansas,Pulaski,7.458858098447124,Percent,5119,350
Arkansas,Randolph,7.120139589607658,Percent,5121,353
Arkansas,St. Francis,6.303050154880671,Percent,5123,357
Arkansas,Saline,5.699050512288831,Percent,5125,360
Arkansas,Scott,4.057581064388881,Percent,5127,364
Arkansas,Searcy,6.702434854509652,Percent,5129,372
Arkansas,Sebastian,3.430000925280188,Percent,5131,378
Arkansas,Sevier,10.301628855984054,Percent,5133,390
Arkansas,Sharp,3.7411094935324027,Percent,5135,394
Arkansas,Stone,5.458776030329014,Percent,5137,399
Arkansas,Union,5.302716928233867,Percent,5139,403
Arkansas,Van Buren,2.6726852186571843,Percent,5141,407
Arkansas,Washington,5.230630943263684,Percent,5143,417
Arkansas,White,3.60664839079755,Percent,5145,428
Arkansas,Woodruff,0.9871299586151846,Percent,5147,435
Arkansas,Yell,1.4869612903615101,Percent,5149,438
California,Alameda,2.5429488210356883,Percent,6001,457
California,Alpine,9.707994699375574,Percent,6003,461
California,Amador,0.9243003029356699,Percent,6005,472
California,Butte,4.775616777078182,Percent,6007,486
California,Calaveras,1.909729238797944,Percent,6009,489
California,Colusa,1.8942682689861712,Percent,6011,497
California,Contra Costa,4.568306697148295,Percent,6013,503
California,Del Norte,6.251359361908738,Percent,6015,511
California,El Dorado,6.856359719110672,Percent,6017,522
California,Fresno,3.8045497880675803,Percent,6019,527
California,Glenn,3.4990934763149135,Percent,6021,537
California,Humboldt,3.269014399905499,Percent,6023,551
California,Imperial,3.5174332050387904,Percent,6025,557
California,Inyo,8.085193456739729,Percent,6027,562
California,Kern,4.266728381270844,Percent,6029,84
California,Kings,4.677350611821881,Percent,6031,94
California,Lake,3.7031260243691952,Percent,6033,100
California,Lassen,5.154855420780255,Percent,6035,104
California,Los Angeles,1.5241164284723951,Percent,6037,139
California,Madera,5.536282816758095,Percent,6039,153
California,Marin,3.1076615058649693,Percent,6041,168
California,Mariposa,2.48560703223682,Percent,6043,178
California,Mendocino,3.9463754197018015,Percent,6045,190
California,Merced,4.715310621599691,Percent,6047,204
California,Modoc,6.761104517033532,Percent,6049,207
California,Mono,9.635272204267427,Percent,6051,214
California,Monterey,2.9697030342536084,Percent,6053,228
California,Napa,2.8677263972936093,Percent,6055,236
California,Nevada,4.709419936929833,Percent,6057,243
California,Orange,1.7032982706473854,Percent,6059,257
California,Placer,3.6372297445662283,Percent,6061,266
California,Plumas,1.4302360940839804,Percent,6063,275
California,Riverside,5.390445604064822,Percent,6065,281
California,Sacramento,3.3177206202132172,Percent,6067,289
California,San Benito,4.727784128754039,Percent,6069,295
California,San Bernardino,6.273590279050222,Percent,6071,302
California,San Diego,3.2366114444362495,Percent,6073,315
California,San Francisco,0.7620260975494061,Percent,6075,331
California,San Joaquin,3.3532747974933677,Percent,6077,339
California,San Luis Obispo,3.3968899100843504,Percent,6079,351
California,San Mateo,2.664664000555069,Percent,6081,368
California,Santa Barbara,3.048609921255547,Percent,6083,391
California,Santa Clara,2.36018059135644,Percent,6085,406
California,Santa Cruz,2.942700027500206,Percent,6087,415
California,Shasta,5.15017996566795,Percent,6089,431
California,Sierra,15.73507124241676,Percent,6091,439
California,Siskiyou,3.7305057131489536,Percent,6093,446
California,Solano,5.438433217021149,Percent,6095,453
California,Sonoma,3.370801746334283,Percent,6097,463
California,Stanislaus,3.9265949386016796,Percent,6099,473
California,Sutter,10.13368733805168,Percent,6101,483
California,Tehama,3.6325274234870557,Percent,6103,492
California,Trinity,2.3364700202675976,Percent,6105,500
California,Tulare,4.794514755901207,Percent,6107,501
California,Tuolumne,5.756344914668779,Percent,6109,513
California,Ventura,3.805880704891998,Percent,6111,521
California,Yolo,2.2017607592073696,Percent,6113,525
California,Yuba,6.797370764891471,Percent,6115,541
Colorado,Adams,4.220886277291413,Percent,8001,545
Colorado,Alamosa,1.8868519945149886,Percent,8003,549
Colorado,Arapahoe,4.3920360174293664,Percent,8005,558
Colorado,Archuleta,4.549467186131678,Percent,8007,560
Colorado,Baca,5.323808968205069,Percent,8009,563
Colorado,Bent,4.350918134075828,Percent,8011,564
Colorado,Boulder,3.9279441693533217,Percent,8013,570
Colorado,Broomfield,4.406688757327363,Percent,8014,577
Colorado,Chaffee,1.1134970769029984,Percent,8015,582
Colorado,Cheyenne,8.507603615736983,Percent,8017,587
Colorado,Clear Creek,2.122101937141373,Percent,8019,591
Colorado,Conejos,1.456233483146778,Percent,8021,596
Colorado,Costilla,20.868205379618246,Percent,8023,599
Colorado,Crowley,9.67321893701695,Percent,8025,605
Colorado,Custer,4.110449475045358,Percent,8027,610
Colorado,Delta,1.132083667417569,Percent,8029,617
Colorado,Denver,3.7174013452911234,Percent,8031,628
Colorado,Dolores,4.061591397298271,Percent,8033,636
Colorado,Douglas,5.571566234704569,Percent,8035,644
Colorado,Eagle,3.836535154458283,Percent,8037,648
Colorado,Elbert,7.245250969105692,Percent,8039,655
Colorado,El Paso,7.262939006280254,Percent,8041,661
Colorado,Fremont,5.49030186859273,Percent,8043,664
Colorado,Garfield,5.848342168092163,Percent,8045,667
Colorado,Gilpin,0.0,Percent,8047,672
Colorado,Grand,5.040554201541811,Percent,8049,677
Colorado,Gunnison,1.9269002752665754,Percent,8051,682
Colorado,Hinsdale,19.928825628083153,Percent,8053,688
Colorado,Huerfano,5.767611716822172,Percent,8055,693
Colorado,Jackson,4.743522746277188,Percent,8057,701
Colorado,Jefferson,5.704991497153063,Percent,8059,706
Colorado,Kiowa,22.46065813124914,Percent,8061,711
Colorado,Kit Carson,6.683593902096228,Percent,8063,716
Colorado,Lake,17.849779713183587,Percent,8065,721
Colorado,La Plata,3.0156836502068614,Percent,8067,727
Colorado,Larimer,5.204651972676234,Percent,8069,734
Colorado,Las Animas,8.118138973901141,Percent,8071,741
Colorado,Lincoln,5.454726790332998,Percent,8073,747
Colorado,Logan,5.000167509165001,Percent,8075,749
Colorado,Mesa,8.058379350485815,Percent,8077,751
Colorado,Mineral,13.618259696162879,Percent,8079,757
Colorado,Moffat,6.626225726937745,Percent,8081,758
Colorado,Montezuma,4.863058092072568,Percent,8083,766
Colorado,Montrose,5.381752646970541,Percent,8085,769
Colorado,Morgan,4.0728573594556625,Percent,8087,775
Colorado,Otero,7.302387781347034,Percent,8089,777
Colorado,Ouray,0.9828229089936835,Percent,8091,780
Colorado,Park,10.70263727476089,Percent,8093,782
Colorado,Phillips,8.12629849715736,Percent,8095,785
Colorado,Pitkin,1.8484971460398063,Percent,8097,789
Colorado,Prowers,8.132841172134093,Percent,8099,792
Colorado,Pueblo,10.45458537848607,Percent,8101,795
Colorado,Rio Blanco,1.7907690783527004,Percent,8103,799
Colorado,Rio Grande,1.6703591314912867,Percent,8105,802
Colorado,Routt,5.107160621275043,Percent,8107,809
Colorado,Saguache,22.621714101617716,Percent,8109,811
Colorado,San Juan,18.228619029088986,Percent,8111,347
Colorado,San Miguel,1.7412672781098655,Percent,8113,359
Colorado,Sedgwick,3.328203911276196,Percent,8115,366
Colorado,Summit,5.8027283594021934,Percent,8117,373
Colorado,Teller,5.739590969024796,Percent,8119,375
Colorado,Washington,13.188936773612921,Percent,8121,377
Colorado,Weld,4.28421145777791,Percent,8123,382
Colorado,Yuma,6.001581771742965,Percent,8125,385
Connecticut,Fairfield,7.513212072090597,Percent,9001,410
Connecticut,Hartford,6.946105304478565,Percent,9003,432
Connecticut,Litchfield,3.7450840555932596,Percent,9005,443
Connecticut,Middlesex,7.279172750516248,Percent,9007,450
Connecticut,New Haven,6.508947836284655,Percent,9009,466
Connecticut,New London,6.021926933936874,Percent,9011,517
Connecticut,Tolland,5.474570067123144,Percent,9013,524
Connecticut,Windham,4.298452713508951,Percent,9015,529
Delaware,Kent,4.712949231121225,Percent,10001,532
Delaware,New Castle,7.124995302645619,Percent,10003,536
Delaware,Sussex,3.365113488906667,Percent,10005,609
District of Columbia,District of Columbia,0.6531447591957013,Percent,11001,630
Florida,Alachua,3.8399772133704637,Percent,12001,639
Florida,Baker,7.8969781085559285,Percent,12003,641
Florida,Bay,8.484982904229502,Percent,12005,658
Florida,Bradford,1.1752761833986187,Percent,12007,665
Florida,Brevard,8.141570394401189,Percent,12009,686
Florida,Broward,2.6169245513082173,Percent,12011,695
Florida,Calhoun,5.23460796846082,Percent,12013,699
Florida,Charlotte,6.523419062740314,Percent,12015,743
Florida,Citrus,4.811394877414547,Percent,12017,843
Florida,Clay,5.785739968693841,Percent,12019,852
Florida,Collier,4.999463771585313,Percent,12021,894
Florida,Columbia,4.125374676105433,Percent,12023,903
Florida,DeSoto,2.6317484707127936,Percent,12027,906
Florida,Dixie,0.8099886018891426,Percent,12029,918
Florida,Duval,6.058521605538187,Percent,12031,924
Florida,Escambia,8.453590773374986,Percent,12033,931
Florida,Flagler,7.298093068990888,Percent,12035,935
Florida,Franklin,0.42271330008531993,Percent,12037,937
Florida,Gadsden,3.2620455079935544,Percent,12039,938
Florida,Gilchrist,0.10079461720922545,Percent,12041,939
Florida,Glades,4.762431363348921,Percent,12043,940
Florida,Gulf,2.879326855129641,Percent,12045,941
Florida,Hamilton,4.930418177890081,Percent,12047,942
Florida,Hardee,8.136594534051316,Percent,12049,943
Florida,Hendry,6.542487716022381,Percent,12051,944
Florida,Hernando,6.339114481817535,Percent,12053,945
Florida,Highlands,7.182955005129128,Percent,12055,946
Florida,Hillsborough,6.07458043444365,Percent,12057,947
Florida,Holmes,4.511193808900748,Percent,12059,948
Florida,Indian River,8.280462839946171,Percent,12061,949
Florida,Jackson,1.3529093751738068,Percent,12063,950
Florida,Jefferson,3.138302062042585,Percent,12065,951
Florida,Lafayette,1.7662321417564937,Percent,12067,952
Florida,Lake,6.220742125070896,Percent,12069,953
Florida,Lee,5.658414714316772,Percent,12071,954
Florida,Leon,7.092892786359356,Percent,12073,955
Florida,Levy,1.7810231208240193,Percent,12075,956
Florida,Liberty,7.376327685421637,Percent,12077,957
Florida,Madison,5.1224794324368865,Percent,12079,958
Florida,Manatee,3.7929933137056002,Percent,12081,959
Florida,Marion,5.051433881815858,Percent,12083,960
Florida,Martin,5.148896649327417,Percent,12085,961
Florida,Miami-Dade,1.5995091539715396,Percent,12086,962
Florida,Monroe,5.240498049464058,Percent,12087,963
Florida,Nassau,4.859198722784421,Percent,12089,964
Florida,Okaloosa,8.117339351770802,Percent,12091,965
Florida,Okeechobee,10.410818075584734,Percent,12093,966
Florida,Orange,4.702280844210467,Percent,12095,967
Florida,Osceola,5.362673196367717,Percent,12097,968
Florida,Palm Beach,4.4037493745677105,Percent,12099,969
Florida,Pasco,4.6910964343507064,Percent,12101,970
Florida,Pinellas,3.1516426773529416,Percent,12103,971
Florida,Polk,7.239348616802962,Percent,12105,972
Florida,Putnam,6.012710350531763,Percent,12107,973
Florida,St. Johns,5.284466948106178,Percent,12109,974
Florida,St. Lucie,7.393823492856881,Percent,12111,975
Florida,Santa Rosa,10.320813947739211,Percent,12113,976
Florida,Sarasota,4.120530478274493,Percent,12115,977
Florida,Seminole,7.973278949329529,Percent,12117,978
Florida,Sumter,0.8573035123914022,Percent,12119,979
Florida,Suwannee,3.8065661516155807,Percent,12121,980
Florida,Taylor,4.84343429956708,Percent,12123,981
Florida,Union,2.834267583448671,Percent,12125,982
Florida,Volusia,5.682909178818059,Percent,12127,983
Florida,Wakulla,0.18875635888849848,Percent,12129,984
Florida,Walton,4.2913489544753745,Percent,12131,985
Florida,Washington,8.011051358530768,Percent,12133,986
Georgia,Appling,4.590314050543715,Percent,13001,987
Georgia,Atkinson,6.612796894794723,Percent,13003,988
Georgia,Bacon,1.7913887223906542,Percent,13005,989
Georgia,Baker,17.17074342987711,Percent,13007,990
Georgia,Baldwin,4.07926704050525,Percent,13009,991
Georgia,Banks,2.5497035687822613,Percent,13011,992
Georgia,Barrow,4.06378537781915,Percent,13013,993
Georgia,Bartow,9.159755420279211,Percent,13015,994
Georgia,Ben Hill,6.033034740986957,Percent,13017,995
Georgia,Berrien,3.419319794588551,Percent,13019,996
Georgia,Bibb,6.026926333306363,Percent,13021,997
Georgia,Bleckley,1.8127226806890606,Percent,13023,998
Georgia,Brantley,4.205258919847651,Percent,13025,999
Georgia,Brooks,2.187636658718063,Percent,13027,565
Georgia,Bryan,3.988986354854265,Percent,13029,573
Georgia,Bulloch,2.6104048258440122,Percent,13031,579
Georgia,Burke,2.581584729520844,Percent,13033,583
Georgia,Butts,1.2605128616522343,Percent,13035,588
Georgia,Calhoun,3.005576056604362,Percent,13037,592
Georgia,Camden,10.393069053622435,Percent,13039,603
Georgia,Candler,1.7625360061770048,Percent,13043,616
Georgia,Carroll,6.018298940755028,Percent,13045,620
Georgia,Catoosa,9.7313159805185,Percent,13047,626
Georgia,Charlton,7.2581201749097195,Percent,13049,635
Georgia,Chatham,4.437801073905623,Percent,13051,646
Georgia,Chattahoochee,16.97524157007642,Percent,13053,656
Georgia,Chattooga,1.3543993283948224,Percent,13055,659
Georgia,Cherokee,8.09315664522641,Percent,13057,662
Georgia,Clarke,7.622178759179842,Percent,13059,666
Georgia,Clay,0.2088013396406472,Percent,13061,670
Georgia,Clayton,11.45008261300801,Percent,13063,673
Georgia,Clinch,1.6582018548738895,Percent,13065,676
Georgia,Cobb,10.748692189529502,Percent,13067,680
Georgia,Coffee,4.4544151854843,Percent,13069,684
Georgia,Colquitt,4.832297624691459,Percent,13071,689
Georgia,Columbia,4.6039757702223,Percent,13073,692
Georgia,Cook,3.8044414108390887,Percent,13075,697
Georgia,Coweta,6.970420797114282,Percent,13077,700
Georgia,Crawford,0.007798716337620697,Percent,13079,704
Georgia,Crisp,8.884334388241392,Percent,13081,707
Georgia,Dade,0.8961170315179644,Percent,13083,708
Georgia,Dawson,0.0,Percent,13085,713
Georgia,Decatur,4.0741073598768764,Percent,13087,714
Georgia,DeKalb,6.795575670216782,Percent,13089,718
Georgia,Dodge,0.5893553763582539,Percent,13091,720
Georgia,Dooly,5.284209161265102,Percent,13093,724
Georgia,Dougherty,11.027025740804739,Percent,13095,728
Georgia,Douglas,9.020773267520903,Percent,13097,731
Georgia,Early,2.715700365268877,Percent,13099,735
Georgia,Echols,1.2899656935483614,Percent,13101,737
Georgia,Effingham,3.4090405912119808,Percent,13103,742
Georgia,Elbert,3.3850929563805368,Percent,13105,746
Georgia,Emanuel,7.2270086387409505,Percent,13107,750
Georgia,Evans,1.680136611749182,Percent,13109,754
Georgia,Fannin,0.017534803969340762,Percent,13111,755
Georgia,Fayette,10.531954204425572,Percent,13113,760
Georgia,Floyd,5.288379937641558,Percent,13115,764
Georgia,Forsyth,8.937154473236776,Percent,13117,768
Georgia,Franklin,0.39804595961947703,Percent,13119,772
Georgia,Fulton,5.7832389636855535,Percent,13121,779
Georgia,Gilmer,0.8936775753044042,Percent,13123,781
Georgia,Glascock,18.045461081841953,Percent,13125,783
Georgia,Glynn,6.242036158287983,Percent,13127,793
Georgia,Gordon,3.585798348943029,Percent,13129,796
Georgia,Grady,2.5444724500728917,Percent,13131,797
Georgia,Greene,0.8131066356180504,Percent,13133,800
Georgia,Gwinnett,9.443030750042071,Percent,13135,804
Georgia,Habersham,5.0706523597350905,Percent,13137,806
Georgia,Hall,7.776785515312326,Percent,13139,808
Georgia,Hancock,2.883788467997179,Percent,13141,810
Georgia,Haralson,1.0617102295938325,Percent,13143,813
Georgia,Harris,0.17818584339301025,Percent,13145,814
Georgia,Hart,0.7670669006659621,Percent,13147,816
Georgia,Heard,0.9436276607808264,Percent,13149,817
Georgia,Henry,9.768863070099988,Percent,13151,820
Georgia,Houston,9.926751285918227,Percent,13153,823
Georgia,Irwin,1.2944444094514886,Percent,13155,825
Georgia,Jackson,0.26345083804846486,Percent,13157,828
Georgia,Jasper,1.749998315115187,Percent,13159,830
Georgia,Jeff Davis,3.4728071132206466,Percent,13161,832
Georgia,Jefferson,0.5479616482107549,Percent,13163,834
Georgia,Jenkins,3.095851411887542,Percent,13165,835
Georgia,Johnson,5.092769153002766,Percent,13167,837
Georgia,Jones,1.6884375649154695,Percent,13169,839
Georgia,Lamar,1.2460423607074358,Percent,13171,841
Georgia,Lanier,1.3903256500155685,Percent,13173,845
Georgia,Laurens,2.644185110088822,Percent,13175,847
Georgia,Lee,5.5356532907473674,Percent,13177,849
Georgia,Liberty,12.589933130882244,Percent,13179,855
Georgia,Lincoln,0.798112882953518,Percent,13181,857
Georgia,Long,3.006454467845886,Percent,13183,860
Georgia,Lowndes,4.726106378393333,Percent,13185,863
Georgia,Lumpkin,0.2542739290656107,Percent,13187,865
Georgia,McDuffie,2.9079397170675243,Percent,13189,868
Georgia,McIntosh,1.6728654555168143,Percent,13191,871
Georgia,Macon,1.9172071089571439,Percent,13193,874
Georgia,Madison,0.6262026757687162,Percent,13195,875
Georgia,Marion,22.59776987241329,Percent,13197,877
Georgia,Meriwether,0.38181858373193206,Percent,13199,879
Georgia,Miller,0.6989266504825633,Percent,13201,881
Georgia,Mitchell,3.898320154504094,Percent,13205,883
Georgia,Monroe,2.2427938047925746,Percent,13207,885
Georgia,Montgomery,2.5481455272562976,Percent,13209,887
Georgia,Morgan,4.886419809338354,Percent,13211,890
Georgia,Murray,3.8797700833934594,Percent,13213,892
Georgia,Muscogee,8.709766794493298,Percent,13215,896
Georgia,Newton,7.524446906300267,Percent,13217,899
Georgia,Oconee,8.051270153856589,Percent,13219,901
Georgia,Oglethorpe,0.8443710880562789,Percent,13221,905
Georgia,Paulding,7.30869004908884,Percent,13223,908
Georgia,Peach,5.225957840338401,Percent,13225,910
Georgia,Pickens,1.612020721398651,Percent,13227,912
Georgia,Pierce,3.024435515958711,Percent,13229,915
Georgia,Pike,0.0,Percent,13231,7
Georgia,Polk,3.013474586365763,Percent,13233,8
Georgia,Pulaski,2.4283304605030387,Percent,13235,11
Georgia,Putnam,0.7053844926589735,Percent,13237,13
Georgia,Quitman,7.516693205406247,Percent,13239,16
Georgia,Rabun,0.11016917926436594,Percent,13241,18
Georgia,Randolph,1.2026156215560513,Percent,13243,23
Georgia,Richmond,8.447343193051026,Percent,13245,24
Georgia,Rockdale,12.727033710443115,Percent,13247,28
Georgia,Schley,0.14386467397921238,Percent,13249,31
