State,County,Summer Food Program participants (change % children) 2012-17 (PCH_SFSP_12_17),Units,FIPS,FID
Alabama,Autauga,3.208685688898413,Percentage points,1001,5
Alabama,Baldwin,3.208685688898413,Percentage points,1003,20
Alabama,Barbour,3.208685688898413,Percentage points,1005,25
Alabama,Bibb,3.208685688898413,Percentage points,1007,29
Alabama,Blount,3.208685688898413,Percentage points,1009,33
Alabama,Bullock,3.208685688898413,Percentage points,1011,37
Alabama,Butler,3.208685688898413,Percentage points,1013,39
Alabama,Calhoun,3.208685688898413,Percentage points,1015,43
Alabama,Chambers,3.208685688898413,Percentage points,1017,47
Alabama,Cherokee,3.208685688898413,Percentage points,1019,51
Alabama,Chilton,3.208685688898413,Percentage points,1021,56
Alabama,Choctaw,3.208685688898413,Percentage points,1023,58
Alabama,Clarke,3.208685688898413,Percentage points,1025,61
Alabama,Clay,3.208685688898413,Percentage points,1027,65
Alabama,Cleburne,3.208685688898413,Percentage points,1029,67
Alabama,Coffee,3.208685688898413,Percentage points,1031,70
Alabama,Colbert,3.208685688898413,Percentage points,1033,73
Alabama,Conecuh,3.208685688898413,Percentage points,1035,80
Alabama,Coosa,3.208685688898413,Percentage points,1037,82
Alabama,Covington,3.208685688898413,Percentage points,1039,88
Alabama,Crenshaw,3.208685688898413,Percentage points,1041,90
Alabama,Cullman,3.208685688898413,Percentage points,1043,98
Alabama,Dale,3.208685688898413,Percentage points,1045,101
Alabama,Dallas,3.208685688898413,Percentage points,1047,110
Alabama,DeKalb,3.208685688898413,Percentage points,1049,112
Alabama,Elmore,3.208685688898413,Percentage points,1051,118
Alabama,Escambia,3.208685688898413,Percentage points,1053,122
Alabama,Etowah,3.208685688898413,Percentage points,1055,131
Alabama,Fayette,3.208685688898413,Percentage points,1057,134
Alabama,Franklin,3.208685688898413,Percentage points,1059,138
Alabama,Geneva,3.208685688898413,Percentage points,1061,140
Alabama,Greene,3.208685688898413,Percentage points,1063,148
Alabama,Hale,3.208685688898413,Percentage points,1065,150
Alabama,Henry,3.208685688898413,Percentage points,1067,158
Alabama,Houston,3.208685688898413,Percentage points,1069,160
Alabama,Jackson,3.208685688898413,Percentage points,1071,164
Alabama,Jefferson,3.208685688898413,Percentage points,1073,171
Alabama,Lamar,3.208685688898413,Percentage points,1075,174
Alabama,Lauderdale,3.208685688898413,Percentage points,1077,176
Alabama,Lawrence,3.208685688898413,Percentage points,1079,181
Alabama,Lee,3.208685688898413,Percentage points,1081,187
Alabama,Limestone,3.208685688898413,Percentage points,1083,197
Alabama,Lowndes,3.208685688898413,Percentage points,1085,205
Alabama,Macon,3.208685688898413,Percentage points,1087,210
Alabama,Madison,3.208685688898413,Percentage points,1089,217
Alabama,Marengo,3.208685688898413,Percentage points,1091,220
Alabama,Marion,3.208685688898413,Percentage points,1093,224
Alabama,Marshall,3.208685688898413,Percentage points,1095,231
Alabama,Mobile,3.208685688898413,Percentage points,1097,240
Alabama,Monroe,3.208685688898413,Percentage points,1099,250
Alabama,Montgomery,3.208685688898413,Percentage points,1101,256
Alabama,Morgan,3.208685688898413,Percentage points,1103,262
Alabama,Perry,3.208685688898413,Percentage points,1105,264
Alabama,Pickens,3.208685688898413,Percentage points,1107,273
Alabama,Pike,3.208685688898413,Percentage points,1109,279
Alabama,Randolph,3.208685688898413,Percentage points,1111,284
Alabama,Russell,3.208685688898413,Percentage points,1113,288
Alabama,St. Clair,3.208685688898413,Percentage points,1115,292
Alabama,Shelby,3.208685688898413,Percentage points,1117,298
Alabama,Sumter,3.208685688898413,Percentage points,1119,303
Alabama,Talladega,3.208685688898413,Percentage points,1121,306
Alabama,Tallapoosa,3.208685688898413,Percentage points,1123,308
Alabama,Tuscaloosa,3.208685688898413,Percentage points,1125,313
Alabama,Walker,3.208685688898413,Percentage points,1127,317
Alabama,Washington,3.208685688898413,Percentage points,1129,319
Alabama,Wilcox,3.208685688898413,Percentage points,1131,326
Alabama,Winston,3.208685688898413,Percentage points,1133,332
Alaska,Aleutians East,0.2538266715216295,Percentage points,2013,346
Alaska,Aleutians West,0.2538266715216295,Percentage points,2016,381
Alaska,Anchorage,0.2538266715216295,Percentage points,2020,400
Alaska,Bethel,0.2538266715216295,Percentage points,2050,411
Alaska,Bristol Bay,0.2538266715216295,Percentage points,2060,423
Alaska,Denali,0.2538266715216295,Percentage points,2068,426
Alaska,Dillingham,0.2538266715216295,Percentage points,2070,445
Alaska,Fairbanks North Star,0.2538266715216295,Percentage points,2090,454
Alaska,Haines,0.2538266715216295,Percentage points,2100,462
Alaska,Hoonah-Angoon,0.2538266715216295,Percentage points,2105,476
Alaska,Juneau,0.2538266715216295,Percentage points,2110,482
Alaska,Kenai Peninsula,0.2538266715216295,Percentage points,2122,494
Alaska,Ketchikan Gateway,0.2538266715216295,Percentage points,2130,514
Alaska,Kodiak Island,0.2538266715216295,Percentage points,2150,533
Alaska,Lake and Peninsula,0.2538266715216295,Percentage points,2164,544
Alaska,Matanuska-Susitna,0.2538266715216295,Percentage points,2170,556
Alaska,Nome,0.2538266715216295,Percentage points,2180,571
Alaska,North Slope,0.2538266715216295,Percentage points,2185,614
Alaska,Northwest Arctic,0.2538266715216295,Percentage points,2188,638
Alaska,Petersburg,0.2538266715216295,Percentage points,2195,645
Alaska,Prince of Wales-Hyder,0.2538266715216295,Percentage points,2198,669
Alaska,Sitka,0.2538266715216295,Percentage points,2220,679
Alaska,Skagway,0.2538266715216295,Percentage points,2230,683
Alaska,Southeast Fairbanks,0.2538266715216295,Percentage points,2240,690
Alaska,Valdez-Cordova,0.2538266715216295,Percentage points,2261,710
Alaska,Wade Hampton,0.2538266715216295,Percentage points,2270,725
Alaska,Wrangell,0.2538266715216295,Percentage points,2275,733
Alaska,Yakutat,0.2538266715216295,Percentage points,2282,744
Alaska,Yukon-Koyukuk,0.2538266715216295,Percentage points,2290,753
Arizona,Apache,-1.3207746618777225,Percentage points,4001,761
Arizona,Cochise,-1.3207746618777225,Percentage points,4003,763
Arizona,Coconino,-1.3207746618777225,Percentage points,4005,771
Arizona,Gila,-1.3207746618777225,Percentage points,4007,787
Arizona,Graham,-1.3207746618777225,Percentage points,4009,0
Arizona,Greenlee,-1.3207746618777225,Percentage points,4011,1
Arizona,La Paz,-1.3207746618777225,Percentage points,4012,3
Arizona,Maricopa,-1.3207746618777225,Percentage points,4013,9
Arizona,Mohave,-1.3207746618777225,Percentage points,4015,15
Arizona,Navajo,-1.3207746618777225,Percentage points,4017,17
Arizona,Pima,-1.3207746618777225,Percentage points,4019,21
Arizona,Pinal,-1.3207746618777225,Percentage points,4021,26
Arizona,Santa Cruz,-1.3207746618777225,Percentage points,4023,32
Arizona,Yavapai,-1.3207746618777225,Percentage points,4025,35
Arizona,Yuma,-1.3207746618777225,Percentage points,4027,42
Arkansas,Arkansas,-0.5474646205073119,Percentage points,5001,46
Arkansas,Ashley,-0.5474646205073119,Percentage points,5003,50
Arkansas,Baxter,-0.5474646205073119,Percentage points,5005,54
Arkansas,Benton,-0.5474646205073119,Percentage points,5007,59
Arkansas,Boone,-0.5474646205073119,Percentage points,5009,62
Arkansas,Bradley,-0.5474646205073119,Percentage points,5011,68
Arkansas,Calhoun,-0.5474646205073119,Percentage points,5013,72
Arkansas,Carroll,-0.5474646205073119,Percentage points,5015,74
Arkansas,Chicot,-0.5474646205073119,Percentage points,5017,77
Arkansas,Clark,-0.5474646205073119,Percentage points,5019,86
Arkansas,Clay,-0.5474646205073119,Percentage points,5021,93
Arkansas,Cleburne,-0.5474646205073119,Percentage points,5023,97
Arkansas,Cleveland,-0.5474646205073119,Percentage points,5025,103
Arkansas,Columbia,-0.5474646205073119,Percentage points,5027,107
Arkansas,Conway,-0.5474646205073119,Percentage points,5029,109
Arkansas,Craighead,-0.5474646205073119,Percentage points,5031,114
Arkansas,Crawford,-0.5474646205073119,Percentage points,5033,115
Arkansas,Crittenden,-0.5474646205073119,Percentage points,5035,119
Arkansas,Cross,-0.5474646205073119,Percentage points,5037,124
Arkansas,Dallas,-0.5474646205073119,Percentage points,5039,128
Arkansas,Desha,-0.5474646205073119,Percentage points,5041,130
Arkansas,Drew,-0.5474646205073119,Percentage points,5043,136
Arkansas,Faulkner,-0.5474646205073119,Percentage points,5045,141
Arkansas,Franklin,-0.5474646205073119,Percentage points,5047,144
Arkansas,Fulton,-0.5474646205073119,Percentage points,5049,146
Arkansas,Garland,-0.5474646205073119,Percentage points,5051,151
Arkansas,Grant,-0.5474646205073119,Percentage points,5053,155
Arkansas,Greene,-0.5474646205073119,Percentage points,5055,162
Arkansas,Hempstead,-0.5474646205073119,Percentage points,5057,172
Arkansas,Hot Spring,-0.5474646205073119,Percentage points,5059,184
Arkansas,Howard,-0.5474646205073119,Percentage points,5061,191
Arkansas,Independence,-0.5474646205073119,Percentage points,5063,200
Arkansas,Izard,-0.5474646205073119,Percentage points,5065,203
Arkansas,Jackson,-0.5474646205073119,Percentage points,5067,209
Arkansas,Jefferson,-0.5474646205073119,Percentage points,5069,213
Arkansas,Johnson,-0.5474646205073119,Percentage points,5071,218
Arkansas,Lafayette,-0.5474646205073119,Percentage points,5073,222
Arkansas,Lawrence,-0.5474646205073119,Percentage points,5075,230
Arkansas,Lee,-0.5474646205073119,Percentage points,5077,237
Arkansas,Lincoln,-0.5474646205073119,Percentage points,5079,244
Arkansas,Little River,-0.5474646205073119,Percentage points,5081,251
Arkansas,Logan,-0.5474646205073119,Percentage points,5083,258
Arkansas,Lonoke,-0.5474646205073119,Percentage points,5085,268
Arkansas,Madison,-0.5474646205073119,Percentage points,5087,277
Arkansas,Marion,-0.5474646205073119,Percentage points,5089,282
Arkansas,Miller,-0.5474646205073119,Percentage points,5091,287
Arkansas,Mississippi,-0.5474646205073119,Percentage points,5093,294
Arkansas,Monroe,-0.5474646205073119,Percentage points,5095,300
Arkansas,Montgomery,-0.5474646205073119,Percentage points,5097,304
Arkansas,Nevada,-0.5474646205073119,Percentage points,5099,307
Arkansas,Newton,-0.5474646205073119,Percentage points,5101,311
Arkansas,Ouachita,-0.5474646205073119,Percentage points,5103,316
Arkansas,Perry,-0.5474646205073119,Percentage points,5105,318
Arkansas,Phillips,-0.5474646205073119,Percentage points,5107,322
Arkansas,Pike,-0.5474646205073119,Percentage points,5109,327
Arkansas,Poinsett,-0.5474646205073119,Percentage points,5111,333
Arkansas,Polk,-0.5474646205073119,Percentage points,5113,337
Arkansas,Pope,-0.5474646205073119,Percentage points,5115,340
Arkansas,Prairie,-0.5474646205073119,Percentage points,5117,345
Arkansas,Pulaski,-0.5474646205073119,Percentage points,5119,350
Arkansas,Randolph,-0.5474646205073119,Percentage points,5121,353
Arkansas,St. Francis,-0.5474646205073119,Percentage points,5123,357
Arkansas,Saline,-0.5474646205073119,Percentage points,5125,360
Arkansas,Scott,-0.5474646205073119,Percentage points,5127,364
Arkansas,Searcy,-0.5474646205073119,Percentage points,5129,372
Arkansas,Sebastian,-0.5474646205073119,Percentage points,5131,378
Arkansas,Sevier,-0.5474646205073119,Percentage points,5133,390
Arkansas,Sharp,-0.5474646205073119,Percentage points,5135,394
Arkansas,Stone,-0.5474646205073119,Percentage points,5137,399
Arkansas,Union,-0.5474646205073119,Percentage points,5139,403
Arkansas,Van Buren,-0.5474646205073119,Percentage points,5141,407
Arkansas,Washington,-0.5474646205073119,Percentage points,5143,417
Arkansas,White,-0.5474646205073119,Percentage points,5145,428
Arkansas,Woodruff,-0.5474646205073119,Percentage points,5147,435
Arkansas,Yell,-0.5474646205073119,Percentage points,5149,438
California,Alameda,0.7505087271602506,Percentage points,6001,457
California,Alpine,0.7505087271602506,Percentage points,6003,461
California,Amador,0.7505087271602506,Percentage points,6005,472
California,Butte,0.7505087271602506,Percentage points,6007,486
California,Calaveras,0.7505087271602506,Percentage points,6009,489
California,Colusa,0.7505087271602506,Percentage points,6011,497
California,Contra Costa,0.7505087271602506,Percentage points,6013,503
California,Del Norte,0.7505087271602506,Percentage points,6015,511
California,El Dorado,0.7505087271602506,Percentage points,6017,522
California,Fresno,0.7505087271602506,Percentage points,6019,527
California,Glenn,0.7505087271602506,Percentage points,6021,537
California,Humboldt,0.7505087271602506,Percentage points,6023,551
California,Imperial,0.7505087271602506,Percentage points,6025,557
California,Inyo,0.7505087271602506,Percentage points,6027,562
California,Kern,0.7505087271602506,Percentage points,6029,84
California,Kings,0.7505087271602506,Percentage points,6031,94
California,Lake,0.7505087271602506,Percentage points,6033,100
California,Lassen,0.7505087271602506,Percentage points,6035,104
California,Los Angeles,0.7505087271602506,Percentage points,6037,139
California,Madera,0.7505087271602506,Percentage points,6039,153
California,Marin,0.7505087271602506,Percentage points,6041,168
California,Mariposa,0.7505087271602506,Percentage points,6043,178
California,Mendocino,0.7505087271602506,Percentage points,6045,190
California,Merced,0.7505087271602506,Percentage points,6047,204
California,Modoc,0.7505087271602506,Percentage points,6049,207
California,Mono,0.7505087271602506,Percentage points,6051,214
California,Monterey,0.7505087271602506,Percentage points,6053,228
California,Napa,0.7505087271602506,Percentage points,6055,236
California,Nevada,0.7505087271602506,Percentage points,6057,243
California,Orange,0.7505087271602506,Percentage points,6059,257
California,Placer,0.7505087271602506,Percentage points,6061,266
California,Plumas,0.7505087271602506,Percentage points,6063,275
California,Riverside,0.7505087271602506,Percentage points,6065,281
California,Sacramento,0.7505087271602506,Percentage points,6067,289
California,San Benito,0.7505087271602506,Percentage points,6069,295
California,San Bernardino,0.7505087271602506,Percentage points,6071,302
California,San Diego,0.7505087271602506,Percentage points,6073,315
California,San Francisco,0.7505087271602506,Percentage points,6075,331
California,San Joaquin,0.7505087271602506,Percentage points,6077,339
California,San Luis Obispo,0.7505087271602506,Percentage points,6079,351
California,San Mateo,0.7505087271602506,Percentage points,6081,368
California,Santa Barbara,0.7505087271602506,Percentage points,6083,391
California,Santa Clara,0.7505087271602506,Percentage points,6085,406
California,Santa Cruz,0.7505087271602506,Percentage points,6087,415
California,Shasta,0.7505087271602506,Percentage points,6089,431
California,Sierra,0.7505087271602506,Percentage points,6091,439
California,Siskiyou,0.7505087271602506,Percentage points,6093,446
California,Solano,0.7505087271602506,Percentage points,6095,453
California,Sonoma,0.7505087271602506,Percentage points,6097,463
California,Stanislaus,0.7505087271602506,Percentage points,6099,473
California,Sutter,0.7505087271602506,Percentage points,6101,483
California,Tehama,0.7505087271602506,Percentage points,6103,492
California,Trinity,0.7505087271602506,Percentage points,6105,500
California,Tulare,0.7505087271602506,Percentage points,6107,501
California,Tuolumne,0.7505087271602506,Percentage points,6109,513
California,Ventura,0.7505087271602506,Percentage points,6111,521
California,Yolo,0.7505087271602506,Percentage points,6113,525
California,Yuba,0.7505087271602506,Percentage points,6115,541
Colorado,Adams,1.0794761652906444,Percentage points,8001,545
Colorado,Alamosa,1.0794761652906444,Percentage points,8003,549
Colorado,Arapahoe,1.0794761652906444,Percentage points,8005,558
Colorado,Archuleta,1.0794761652906444,Percentage points,8007,560
Colorado,Baca,1.0794761652906444,Percentage points,8009,563
Colorado,Bent,1.0794761652906444,Percentage points,8011,564
Colorado,Boulder,1.0794761652906444,Percentage points,8013,570
Colorado,Broomfield,1.0794761652906444,Percentage points,8014,577
Colorado,Chaffee,1.0794761652906444,Percentage points,8015,582
Colorado,Cheyenne,1.0794761652906444,Percentage points,8017,587
Colorado,Clear Creek,1.0794761652906444,Percentage points,8019,591
Colorado,Conejos,1.0794761652906444,Percentage points,8021,596
Colorado,Costilla,1.0794761652906444,Percentage points,8023,599
Colorado,Crowley,1.0794761652906444,Percentage points,8025,605
Colorado,Custer,1.0794761652906444,Percentage points,8027,610
Colorado,Delta,1.0794761652906444,Percentage points,8029,617
Colorado,Denver,1.0794761652906444,Percentage points,8031,628
Colorado,Dolores,1.0794761652906444,Percentage points,8033,636
Colorado,Douglas,1.0794761652906444,Percentage points,8035,644
Colorado,Eagle,1.0794761652906444,Percentage points,8037,648
Colorado,Elbert,1.0794761652906444,Percentage points,8039,655
Colorado,El Paso,1.0794761652906444,Percentage points,8041,661
Colorado,Fremont,1.0794761652906444,Percentage points,8043,664
Colorado,Garfield,1.0794761652906444,Percentage points,8045,667
Colorado,Gilpin,1.0794761652906444,Percentage points,8047,672
Colorado,Grand,1.0794761652906444,Percentage points,8049,677
Colorado,Gunnison,1.0794761652906444,Percentage points,8051,682
Colorado,Hinsdale,1.0794761652906444,Percentage points,8053,688
Colorado,Huerfano,1.0794761652906444,Percentage points,8055,693
Colorado,Jackson,1.0794761652906444,Percentage points,8057,701
Colorado,Jefferson,1.0794761652906444,Percentage points,8059,706
Colorado,Kiowa,1.0794761652906444,Percentage points,8061,711
Colorado,Kit Carson,1.0794761652906444,Percentage points,8063,716
Colorado,Lake,1.0794761652906444,Percentage points,8065,721
Colorado,La Plata,1.0794761652906444,Percentage points,8067,727
Colorado,Larimer,1.0794761652906444,Percentage points,8069,734
Colorado,Las Animas,1.0794761652906444,Percentage points,8071,741
Colorado,Lincoln,1.0794761652906444,Percentage points,8073,747
Colorado,Logan,1.0794761652906444,Percentage points,8075,749
Colorado,Mesa,1.0794761652906444,Percentage points,8077,751
Colorado,Mineral,1.0794761652906444,Percentage points,8079,757
Colorado,Moffat,1.0794761652906444,Percentage points,8081,758
Colorado,Montezuma,1.0794761652906444,Percentage points,8083,766
Colorado,Montrose,1.0794761652906444,Percentage points,8085,769
Colorado,Morgan,1.0794761652906444,Percentage points,8087,775
Colorado,Otero,1.0794761652906444,Percentage points,8089,777
Colorado,Ouray,1.0794761652906444,Percentage points,8091,780
Colorado,Park,1.0794761652906444,Percentage points,8093,782
Colorado,Phillips,1.0794761652906444,Percentage points,8095,785
Colorado,Pitkin,1.0794761652906444,Percentage points,8097,789
Colorado,Prowers,1.0794761652906444,Percentage points,8099,792
Colorado,Pueblo,1.0794761652906444,Percentage points,8101,795
Colorado,Rio Blanco,1.0794761652906444,Percentage points,8103,799
Colorado,Rio Grande,1.0794761652906444,Percentage points,8105,802
Colorado,Routt,1.0794761652906444,Percentage points,8107,809
Colorado,Saguache,1.0794761652906444,Percentage points,8109,811
Colorado,San Juan,1.0794761652906444,Percentage points,8111,347
Colorado,San Miguel,1.0794761652906444,Percentage points,8113,359
Colorado,Sedgwick,1.0794761652906444,Percentage points,8115,366
Colorado,Summit,1.0794761652906444,Percentage points,8117,373
Colorado,Teller,1.0794761652906444,Percentage points,8119,375
Colorado,Washington,1.0794761652906444,Percentage points,8121,377
Colorado,Weld,1.0794761652906444,Percentage points,8123,382
Colorado,Yuma,1.0794761652906444,Percentage points,8125,385
Connecticut,Fairfield,4.000197936778656,Percentage points,9001,410
Connecticut,Hartford,4.000197936778656,Percentage points,9003,432
Connecticut,Litchfield,4.000197936778656,Percentage points,9005,443
Connecticut,Middlesex,4.000197936778656,Percentage points,9007,450
Connecticut,New Haven,4.000197936778656,Percentage points,9009,466
Connecticut,New London,4.000197936778656,Percentage points,9011,517
Connecticut,Tolland,4.000197936778656,Percentage points,9013,524
Connecticut,Windham,4.000197936778656,Percentage points,9015,529
Delaware,Kent,0.759409207843234,Percentage points,10001,532
Delaware,New Castle,0.759409207843234,Percentage points,10003,536
Delaware,Sussex,0.759409207843234,Percentage points,10005,609
District of Columbia,District of Columbia,-31.3891469313144,Percentage points,11001,630
Florida,Alachua,2.915775118648794,Percentage points,12001,639
Florida,Baker,2.915775118648794,Percentage points,12003,641
Florida,Bay,2.915775118648794,Percentage points,12005,658
Florida,Bradford,2.915775118648794,Percentage points,12007,665
Florida,Brevard,2.915775118648794,Percentage points,12009,686
Florida,Broward,2.915775118648794,Percentage points,12011,695
Florida,Calhoun,2.915775118648794,Percentage points,12013,699
Florida,Charlotte,2.915775118648794,Percentage points,12015,743
Florida,Citrus,2.915775118648794,Percentage points,12017,843
Florida,Clay,2.915775118648794,Percentage points,12019,852
Florida,Collier,2.915775118648794,Percentage points,12021,894
Florida,Columbia,2.915775118648794,Percentage points,12023,903
Florida,DeSoto,2.915775118648794,Percentage points,12027,906
Florida,Dixie,2.915775118648794,Percentage points,12029,918
Florida,Duval,2.915775118648794,Percentage points,12031,924
Florida,Escambia,2.915775118648794,Percentage points,12033,931
Florida,Flagler,2.915775118648794,Percentage points,12035,935
Florida,Franklin,2.915775118648794,Percentage points,12037,937
Florida,Gadsden,2.915775118648794,Percentage points,12039,938
Florida,Gilchrist,2.915775118648794,Percentage points,12041,939
Florida,Glades,2.915775118648794,Percentage points,12043,940
Florida,Gulf,2.915775118648794,Percentage points,12045,941
Florida,Hamilton,2.915775118648794,Percentage points,12047,942
Florida,Hardee,2.915775118648794,Percentage points,12049,943
Florida,Hendry,2.915775118648794,Percentage points,12051,944
Florida,Hernando,2.915775118648794,Percentage points,12053,945
Florida,Highlands,2.915775118648794,Percentage points,12055,946
Florida,Hillsborough,2.915775118648794,Percentage points,12057,947
Florida,Holmes,2.915775118648794,Percentage points,12059,948
Florida,Indian River,2.915775118648794,Percentage points,12061,949
Florida,Jackson,2.915775118648794,Percentage points,12063,950
Florida,Jefferson,2.915775118648794,Percentage points,12065,951
Florida,Lafayette,2.915775118648794,Percentage points,12067,952
Florida,Lake,2.915775118648794,Percentage points,12069,953
Florida,Lee,2.915775118648794,Percentage points,12071,954
Florida,Leon,2.915775118648794,Percentage points,12073,955
Florida,Levy,2.915775118648794,Percentage points,12075,956
Florida,Liberty,2.915775118648794,Percentage points,12077,957
Florida,Madison,2.915775118648794,Percentage points,12079,958
Florida,Manatee,2.915775118648794,Percentage points,12081,959
Florida,Marion,2.915775118648794,Percentage points,12083,960
Florida,Martin,2.915775118648794,Percentage points,12085,961
Florida,Miami-Dade,2.915775118648794,Percentage points,12086,962
Florida,Monroe,2.915775118648794,Percentage points,12087,963
Florida,Nassau,2.915775118648794,Percentage points,12089,964
Florida,Okaloosa,2.915775118648794,Percentage points,12091,965
Florida,Okeechobee,2.915775118648794,Percentage points,12093,966
Florida,Orange,2.915775118648794,Percentage points,12095,967
Florida,Osceola,2.915775118648794,Percentage points,12097,968
Florida,Palm Beach,2.915775118648794,Percentage points,12099,969
Florida,Pasco,2.915775118648794,Percentage points,12101,970
Florida,Pinellas,2.915775118648794,Percentage points,12103,971
Florida,Polk,2.915775118648794,Percentage points,12105,972
Florida,Putnam,2.915775118648794,Percentage points,12107,973
Florida,St. Johns,2.915775118648794,Percentage points,12109,974
Florida,St. Lucie,2.915775118648794,Percentage points,12111,975
Florida,Santa Rosa,2.915775118648794,Percentage points,12113,976
Florida,Sarasota,2.915775118648794,Percentage points,12115,977
Florida,Seminole,2.915775118648794,Percentage points,12117,978
Florida,Sumter,2.915775118648794,Percentage points,12119,979
Florida,Suwannee,2.915775118648794,Percentage points,12121,980
Florida,Taylor,2.915775118648794,Percentage points,12123,981
Florida,Union,2.915775118648794,Percentage points,12125,982
Florida,Volusia,2.915775118648794,Percentage points,12127,983
Florida,Wakulla,2.915775118648794,Percentage points,12129,984
Florida,Walton,2.915775118648794,Percentage points,12131,985
Florida,Washington,2.915775118648794,Percentage points,12133,986
Georgia,Appling,0.08733404593116223,Percentage points,13001,987
Georgia,Atkinson,0.08733404593116223,Percentage points,13003,988
Georgia,Bacon,0.08733404593116223,Percentage points,13005,989
Georgia,Baker,0.08733404593116223,Percentage points,13007,990
Georgia,Baldwin,0.08733404593116223,Percentage points,13009,991
Georgia,Banks,0.08733404593116223,Percentage points,13011,992
Georgia,Barrow,0.08733404593116223,Percentage points,13013,993
Georgia,Bartow,0.08733404593116223,Percentage points,13015,994
Georgia,Ben Hill,0.08733404593116223,Percentage points,13017,995
Georgia,Berrien,0.08733404593116223,Percentage points,13019,996
Georgia,Bibb,0.08733404593116223,Percentage points,13021,997
Georgia,Bleckley,0.08733404593116223,Percentage points,13023,998
Georgia,Brantley,0.08733404593116223,Percentage points,13025,999
Georgia,Brooks,0.08733404593116223,Percentage points,13027,565
Georgia,Bryan,0.08733404593116223,Percentage points,13029,573
Georgia,Bulloch,0.08733404593116223,Percentage points,13031,579
Georgia,Burke,0.08733404593116223,Percentage points,13033,583
Georgia,Butts,0.08733404593116223,Percentage points,13035,588
Georgia,Calhoun,0.08733404593116223,Percentage points,13037,592
Georgia,Camden,0.08733404593116223,Percentage points,13039,603
Georgia,Candler,0.08733404593116223,Percentage points,13043,616
Georgia,Carroll,0.08733404593116223,Percentage points,13045,620
Georgia,Catoosa,0.08733404593116223,Percentage points,13047,626
Georgia,Charlton,0.08733404593116223,Percentage points,13049,635
Georgia,Chatham,0.08733404593116223,Percentage points,13051,646
Georgia,Chattahoochee,0.08733404593116223,Percentage points,13053,656
Georgia,Chattooga,0.08733404593116223,Percentage points,13055,659
Georgia,Cherokee,0.08733404593116223,Percentage points,13057,662
Georgia,Clarke,0.08733404593116223,Percentage points,13059,666
Georgia,Clay,0.08733404593116223,Percentage points,13061,670
Georgia,Clayton,0.08733404593116223,Percentage points,13063,673
Georgia,Clinch,0.08733404593116223,Percentage points,13065,676
Georgia,Cobb,0.08733404593116223,Percentage points,13067,680
Georgia,Coffee,0.08733404593116223,Percentage points,13069,684
Georgia,Colquitt,0.08733404593116223,Percentage points,13071,689
Georgia,Columbia,0.08733404593116223,Percentage points,13073,692
Georgia,Cook,0.08733404593116223,Percentage points,13075,697
Georgia,Coweta,0.08733404593116223,Percentage points,13077,700
Georgia,Crawford,0.08733404593116223,Percentage points,13079,704
Georgia,Crisp,0.08733404593116223,Percentage points,13081,707
Georgia,Dade,0.08733404593116223,Percentage points,13083,708
Georgia,Dawson,0.08733404593116223,Percentage points,13085,713
Georgia,Decatur,0.08733404593116223,Percentage points,13087,714
Georgia,DeKalb,0.08733404593116223,Percentage points,13089,718
Georgia,Dodge,0.08733404593116223,Percentage points,13091,720
Georgia,Dooly,0.08733404593116223,Percentage points,13093,724
Georgia,Dougherty,0.08733404593116223,Percentage points,13095,728
Georgia,Douglas,0.08733404593116223,Percentage points,13097,731
Georgia,Early,0.08733404593116223,Percentage points,13099,735
Georgia,Echols,0.08733404593116223,Percentage points,13101,737
Georgia,Effingham,0.08733404593116223,Percentage points,13103,742
Georgia,Elbert,0.08733404593116223,Percentage points,13105,746
Georgia,Emanuel,0.08733404593116223,Percentage points,13107,750
Georgia,Evans,0.08733404593116223,Percentage points,13109,754
Georgia,Fannin,0.08733404593116223,Percentage points,13111,755
Georgia,Fayette,0.08733404593116223,Percentage points,13113,760
Georgia,Floyd,0.08733404593116223,Percentage points,13115,764
Georgia,Forsyth,0.08733404593116223,Percentage points,13117,768
Georgia,Franklin,0.08733404593116223,Percentage points,13119,772
Georgia,Fulton,0.08733404593116223,Percentage points,13121,779
Georgia,Gilmer,0.08733404593116223,Percentage points,13123,781
Georgia,Glascock,0.08733404593116223,Percentage points,13125,783
Georgia,Glynn,0.08733404593116223,Percentage points,13127,793
Georgia,Gordon,0.08733404593116223,Percentage points,13129,796
Georgia,Grady,0.08733404593116223,Percentage points,13131,797
Georgia,Greene,0.08733404593116223,Percentage points,13133,800
Georgia,Gwinnett,0.08733404593116223,Percentage points,13135,804
Georgia,Habersham,0.08733404593116223,Percentage points,13137,806
Georgia,Hall,0.08733404593116223,Percentage points,13139,808
Georgia,Hancock,0.08733404593116223,Percentage points,13141,810
Georgia,Haralson,0.08733404593116223,Percentage points,13143,813
Georgia,Harris,0.08733404593116223,Percentage points,13145,814
Georgia,Hart,0.08733404593116223,Percentage points,13147,816
Georgia,Heard,0.08733404593116223,Percentage points,13149,817
Georgia,Henry,0.08733404593116223,Percentage points,13151,820
Georgia,Houston,0.08733404593116223,Percentage points,13153,823
Georgia,Irwin,0.08733404593116223,Percentage points,13155,825
Georgia,Jackson,0.08733404593116223,Percentage points,13157,828
Georgia,Jasper,0.08733404593116223,Percentage points,13159,830
Georgia,Jeff Davis,0.08733404593116223,Percentage points,13161,832
