State,County,Asian low access to store (%) 2015 (PCT_LACCESS_NHASIAN15),Units,FIPS,FID
Georgia,Paulding,0.21917521713253987,Percent,13223,908
Georgia,Peach,0.1963249190030619,Percent,13225,910
Georgia,Pickens,0.011470228487119465,Percent,13227,912
Georgia,Pierce,0.019292345572889915,Percent,13229,915
Georgia,Pike,0.0,Percent,13231,7
Georgia,Polk,0.08881463986262592,Percent,13233,8
Georgia,Pulaski,0.07743574814408785,Percent,13235,11
Georgia,Putnam,0.005204061409501555,Percent,13237,13
Georgia,Quitman,0.00027185856296847195,Percent,13239,16
Georgia,Rabun,0.000978000926543469,Percent,13241,18
Georgia,Randolph,0.12414331380147571,Percent,13243,23
Georgia,Richmond,0.6902125297354711,Percent,13245,24
Georgia,Rockdale,0.8072119861342862,Percent,13247,28
Georgia,Schley,0.007439542663081017,Percent,13249,31
Georgia,Screven,0.033687855440741044,Percent,13251,34
Georgia,Seminole,0.0023475564868606713,Percent,13253,38
Georgia,Spalding,0.16433792159181246,Percent,13255,41
Georgia,Stephens,0.1377191503174533,Percent,13257,45
Georgia,Stewart,0.0029742751180136845,Percent,13259,48
Georgia,Sumter,0.425807661504214,Percent,13261,52
Georgia,Talbot,0.0,Percent,13263,57
Georgia,Taliaferro,0.4076878242162108,Percent,13265,60
Georgia,Tattnall,0.005032431888644044,Percent,13267,63
Georgia,Taylor,0.10914047428270794,Percent,13269,69
Georgia,Telfair,0.0,Percent,13271,75
Georgia,Terrell,0.04354155250962211,Percent,13273,78
Georgia,Thomas,0.118505469085163,Percent,13275,83
Georgia,Tift,0.16533515921958672,Percent,13277,87
Georgia,Toombs,0.09351074457981963,Percent,13279,91
Georgia,Towns,0.0,Percent,13281,95
Georgia,Treutlen,0.01219348697912979,Percent,13283,102
Georgia,Troup,0.2904756963674273,Percent,13285,105
Georgia,Turner,0.010710854074434862,Percent,13287,108
Georgia,Twiggs,0.0,Percent,13289,116
Georgia,Union,0.001239603103656064,Percent,13291,120
Georgia,Upson,0.1255613044608463,Percent,13293,123
Georgia,Walker,0.08901769271766363,Percent,13295,126
Georgia,Walton,0.15084976325441576,Percent,13297,127
Georgia,Ware,0.24535061327620866,Percent,13299,132
Georgia,Warren,0.0,Percent,13301,135
Georgia,Washington,0.10260351860355549,Percent,13303,143
Georgia,Wayne,0.21762854337774945,Percent,13305,147
Georgia,Webster,0.0,Percent,13307,149
Georgia,Wheeler,0.07859140317277147,Percent,13309,154
Georgia,White,0,Percent,13311,157
Georgia,Whitfield,0.33868044023114263,Percent,13313,159
Georgia,Wilcox,0.010111410420353765,Percent,13315,163
Georgia,Wilkes,0.023849629458774283,Percent,13317,167
Georgia,Wilkinson,0.05549988415824188,Percent,13319,169
Georgia,Worth,0.005065346040201762,Percent,13321,173
Hawaii,Hawaii,9.623275578940993,Percent,15001,198
Hawaii,Honolulu,7.839510182141182,Percent,15003,234
Hawaii,Kalawao,0.0,Percent,15005,247
Hawaii,Kauai,12.223929168093157,Percent,15007,261
Hawaii,Maui,6.971474256436248,Percent,15009,323
Idaho,Ada,0.39959828672771774,Percent,16001,336
Idaho,Adams,0.10139096785007093,Percent,16003,338
Idaho,Bannock,0.3775181719287642,Percent,16005,343
Idaho,Bear Lake,0.17187781702823923,Percent,16007,349
Idaho,Benewah,0.05150091828160011,Percent,16009,354
Idaho,Bingham,0.19012129043158618,Percent,16011,362
Idaho,Blaine,0.30909658481556324,Percent,16013,371
Idaho,Boise,0.18051291439717415,Percent,16015,380
Idaho,Bonner,0.07522419023461971,Percent,16017,387
Idaho,Bonneville,0.21674145335768652,Percent,16019,395
Idaho,Boundary,0.0956143332840886,Percent,16021,405
Idaho,Butte,0.03153662117278969,Percent,16023,414
Idaho,Camas,0.08952551477170993,Percent,16025,429
Idaho,Canyon,0.1685970215641891,Percent,16027,441
Idaho,Caribou,0.08358542908375427,Percent,16029,449
Idaho,Cassia,0.10125907308330864,Percent,16031,456
Idaho,Clark,0.5091649523553066,Percent,16033,464
Idaho,Clearwater,0.12840353572058327,Percent,16035,474
Idaho,Custer,0.03281834112420696,Percent,16037,484
Idaho,Elmore,1.3667280318570234,Percent,16039,490
Idaho,Franklin,0.0,Percent,16041,498
Idaho,Fremont,0.007551729346020239,Percent,16043,502
Idaho,Gem,0.17927645206918832,Percent,16045,510
Idaho,Gooding,1.1382045863177702e-05,Percent,16047,519
Idaho,Idaho,0.0943534502113297,Percent,16049,528
Idaho,Jefferson,0.08458968059281025,Percent,16051,540
Idaho,Jerome,0.07768665540095603,Percent,16053,547
Idaho,Kootenai,0.19522574479670962,Percent,16055,552
Idaho,Latah,0.13850379492086456,Percent,16057,559
Idaho,Lemhi,0.09025109881741834,Percent,16059,566
Idaho,Lewis,0.2093692689837176,Percent,16061,574
Idaho,Lincoln,0.3787534421837212,Percent,16063,578
Idaho,Madison,0.14822525148157661,Percent,16065,581
Idaho,Minidoka,0.07945601727463202,Percent,16067,585
Idaho,Nez Perce,0.09092982634267949,Percent,16069,589
Idaho,Oneida,0.0,Percent,16071,593
Idaho,Owyhee,0.10182792645341836,Percent,16073,601
Idaho,Payette,0.15768592021195288,Percent,16075,606
Idaho,Power,0.0,Percent,16077,613
Idaho,Shoshone,0.00329597894710814,Percent,16079,621
Idaho,Teton,0.04167373373140934,Percent,16081,627
Idaho,Twin Falls,0.050812296169181925,Percent,16083,634
Idaho,Valley,0.08111944727208446,Percent,16085,643
Idaho,Washington,0.10416313303281427,Percent,16087,649
Illinois,Adams,0.14474191569405304,Percent,17001,650
Illinois,Alexander,0.055644887552193496,Percent,17003,651
Illinois,Bond,0.10064426811226643,Percent,17005,652
Illinois,Boone,0.3449702729982941,Percent,17007,653
Illinois,Brown,0.0555389754488126,Percent,17009,654
Illinois,Bureau,0.2070017250885431,Percent,17011,2
Illinois,Calhoun,0.058950679084882496,Percent,17013,4
Illinois,Carroll,0.058490933853418796,Percent,17015,6
Illinois,Cass,0.008053453622253116,Percent,17017,10
Illinois,Champaign,1.4235227739345835,Percent,17019,12
Illinois,Christian,0.04119327979967873,Percent,17021,14
Illinois,Clark,0.021263916163161065,Percent,17023,19
Illinois,Clay,0.03169150715582229,Percent,17025,22
Illinois,Clinton,0.033130928630795774,Percent,17027,27
Illinois,Coles,0.11645285094563994,Percent,17029,30
Illinois,Cook,0.5705368659530712,Percent,17031,36
Illinois,Crawford,0.039116999638011456,Percent,17033,40
Illinois,Cumberland,0,Percent,17035,44
Illinois,DeKalb,0.7836650374622784,Percent,17037,49
Illinois,De Witt,0.00825258123494777,Percent,17039,53
Illinois,Douglas,0.08539292441626976,Percent,17041,55
Illinois,DuPage,2.3627344724213457,Percent,17043,64
Illinois,Edgar,0.07168318092936155,Percent,17045,66
Illinois,Edwards,0.04463621484898081,Percent,17047,71
Illinois,Effingham,0.0965563914914453,Percent,17049,76
Illinois,Fayette,0.10238454621103704,Percent,17051,79
Illinois,Ford,0.04132893376518621,Percent,17053,81
Illinois,Franklin,0.01880426888958737,Percent,17055,85
Illinois,Fulton,0.029389093901204515,Percent,17057,89
Illinois,Gallatin,0.03578457718689748,Percent,17059,92
Illinois,Greene,0.0031377805612743124,Percent,17061,96
Illinois,Grundy,0.1318700212045155,Percent,17063,99
Illinois,Hamilton,0.037260521390551256,Percent,17065,106
Illinois,Hancock,0.07802878802364896,Percent,17067,111
Illinois,Hardin,0.1625211120369419,Percent,17069,113
Illinois,Henderson,0.0,Percent,17071,117
Illinois,Henry,0.0737193346985085,Percent,17073,121
Illinois,Iroquois,0.06081010542530218,Percent,17075,125
Illinois,Jackson,0.27041741571845296,Percent,17077,129
Illinois,Jasper,0.07913041479084575,Percent,17079,133
Illinois,Jefferson,0.07933499887361166,Percent,17081,137
Illinois,Jersey,0.08602593407294802,Percent,17083,142
Illinois,Jo Daviess,0.04339650193837199,Percent,17085,145
Illinois,Johnson,0.04418408319513217,Percent,17087,152
Illinois,Kane,0.6583111751355875,Percent,17089,156
Illinois,Kankakee,0.09670568194070552,Percent,17091,161
Illinois,Kendall,0.43496669232172114,Percent,17093,165
Illinois,Knox,0.10234759506981689,Percent,17095,166
Illinois,Lake,2.3810260298751036,Percent,17097,170
Illinois,LaSalle,0.09748804867587602,Percent,17099,175
Illinois,Lawrence,0.01026394446974562,Percent,17101,177
Illinois,Lee,0.0963151509402151,Percent,17103,180
Illinois,Livingston,0.01918690399812729,Percent,17105,182
Illinois,Logan,0.19222359120323906,Percent,17107,186
Illinois,McDonough,0.4799233045044063,Percent,17109,189
Illinois,McHenry,1.2863442781353478,Percent,17111,192
Illinois,McLean,1.1658354477718549,Percent,17113,193
Illinois,Macon,0.3430566089038341,Percent,17115,194
Illinois,Macoupin,0.04242397616603726,Percent,17117,196
Illinois,Madison,0.33220156480813906,Percent,17119,199
Illinois,Marion,0.09200146689996705,Percent,17121,201
Illinois,Marshall,0.08570895801428006,Percent,17123,202
Illinois,Mason,0.1294944531077574,Percent,17125,206
Illinois,Massac,0.02414084612492391,Percent,17127,208
Illinois,Menard,0.0025867014853609995,Percent,17129,212
Illinois,Mercer,0.02205581165615206,Percent,17131,216
Illinois,Monroe,0.15626780752720545,Percent,17133,219
Illinois,Montgomery,0.07578707004177021,Percent,17135,223
Illinois,Morgan,0.14014951554891383,Percent,17137,225
Illinois,Moultrie,0.006367861381457787,Percent,17139,227
Illinois,Ogle,0.059298008145450214,Percent,17141,229
Illinois,Peoria,1.2506891103396516,Percent,17143,233
Illinois,Perry,0.07703099348694319,Percent,17145,235
Illinois,Piatt,0.026690977210743143,Percent,17147,238
Illinois,Pike,0.011944626602091234,Percent,17149,241
Illinois,Pope,0.048815193546004255,Percent,17151,245
Illinois,Pulaski,0.10461906474465914,Percent,17153,248
Illinois,Putnam,0.033300032681710126,Percent,17155,253
Illinois,Randolph,0.04551395485137561,Percent,17157,255
Illinois,Richland,0.03964962992078901,Percent,17159,259
Illinois,Rock Island,0.23263609349531675,Percent,17161,265
Illinois,St. Clair,0.4461194363236737,Percent,17163,269
Illinois,Saline,0.09959888087156504,Percent,17165,271
Illinois,Sangamon,0.47927995605548634,Percent,17167,274
Illinois,Schuyler,0.0,Percent,17169,278
Illinois,Scott,0.07469654751091112,Percent,17171,280
Illinois,Shelby,0.08574396633544917,Percent,17173,283
Illinois,Stark,0.016893916255286454,Percent,17175,285
Illinois,Stephenson,0.058323893010055965,Percent,17177,290
Illinois,Tazewell,0.3329955445492452,Percent,17179,291
Illinois,Union,0.04275171082008294,Percent,17181,293
Illinois,Vermilion,0.11443258211930599,Percent,17183,296
Illinois,Wabash,0.027805988019338243,Percent,17185,299
Illinois,Warren,0.059281007872243184,Percent,17187,301
Illinois,Washington,0.006795324765897112,Percent,17189,305
Illinois,Wayne,0.06940725858859427,Percent,17191,310
Illinois,White,0.0772717167828783,Percent,17193,312
Illinois,Whiteside,0.07681563866427844,Percent,17195,314
Illinois,Will,1.3962657628596715,Percent,17197,320
Illinois,Williamson,0.11871846734928314,Percent,17199,324
Illinois,Winnebago,0.5856846026894902,Percent,17201,325
Illinois,Woodford,0.08964129923205798,Percent,17203,328
Indiana,Adams,0.01984910062408294,Percent,18001,330
Indiana,Allen,0.8274575344302857,Percent,18003,335
Indiana,Bartholomew,0.7534456841054418,Percent,18005,342
Indiana,Benton,0.0,Percent,18007,179
Indiana,Blackford,0.0,Percent,18009,183
Indiana,Boone,0.1914367320185611,Percent,18011,185
Indiana,Brown,0.01848817433657742,Percent,18013,188
Indiana,Carroll,0.0005532916394069065,Percent,18015,195
Indiana,Cass,0.06284538662690474,Percent,18017,211
Indiana,Clark,0.19974548946128257,Percent,18019,215
Indiana,Clay,0.01097278745066374,Percent,18021,221
Indiana,Clinton,0.023000553180963126,Percent,18023,226
Indiana,Crawford,0.014166224195151593,Percent,18025,232
Indiana,Daviess,0.1933026647012503,Percent,18027,239
Indiana,Dearborn,0.15707851702587947,Percent,18029,242
Indiana,Decatur,0.07644111639210878,Percent,18031,246
Indiana,DeKalb,0.10749112196486654,Percent,18033,249
Indiana,Delaware,0.2641592248673709,Percent,18035,252
Indiana,Dubois,0.009318569148965122,Percent,18037,254
Indiana,Elkhart,0.23463514372091676,Percent,18039,260
Indiana,Fayette,0.05012944419502121,Percent,18041,263
Indiana,Floyd,0.3110085411988066,Percent,18043,267
Indiana,Fountain,0.05705306251109802,Percent,18045,270
Indiana,Franklin,0.009294801649925976,Percent,18047,272
Indiana,Fulton,0.03144585182949299,Percent,18049,276
Indiana,Gibson,0.03918201421006029,Percent,18051,286
Indiana,Grant,0.11623075646824908,Percent,18053,297
Indiana,Greene,0.02609448172977639,Percent,18055,309
Indiana,Hamilton,1.35935312670591,Percent,18057,321
Indiana,Hancock,0.2400670270091769,Percent,18059,329
Indiana,Harrison,0.006625557695455239,Percent,18061,334
Indiana,Hendricks,0.4617312176796759,Percent,18063,341
Indiana,Henry,0.01437493187708,Percent,18065,344
Indiana,Howard,0.36667440383084277,Percent,18067,348
Indiana,Huntington,0.10780318435695158,Percent,18069,352
Indiana,Jackson,0.25533823340887296,Percent,18071,355
Indiana,Jasper,0.043289184138451224,Percent,18073,356
Indiana,Jay,0.05830265435684703,Percent,18075,358
Indiana,Jefferson,0.12119675966028,Percent,18077,363
Indiana,Jennings,0.09422482171476845,Percent,18079,367
Indiana,Johnson,0.42312493485708036,Percent,18081,370
Indiana,Knox,0.14888964335907545,Percent,18083,376
Indiana,Kosciusko,0.16689296052676,Percent,18085,384
Indiana,LaGrange,0.0,Percent,18087,386
Indiana,Lake,0.36299524481325995,Percent,18089,389
Indiana,LaPorte,0.13656571862712463,Percent,18091,392
Indiana,Lawrence,0.032504048439296176,Percent,18093,396
Indiana,Madison,0.1001993179912243,Percent,18095,401
Indiana,Marion,0.442967291779964,Percent,18097,409
Indiana,Marshall,0.11200739240941701,Percent,18099,412
Indiana,Martin,0.0,Percent,18101,418
Indiana,Miami,0.10825838678283095,Percent,18103,420
Indiana,Monroe,0.5155605266776458,Percent,18105,422
Indiana,Montgomery,0.07303981097899512,Percent,18107,425
Indiana,Morgan,0.05334369501513019,Percent,18109,430
Indiana,Newton,0.03990012158874024,Percent,18111,433
Indiana,Noble,0.01948446382862925,Percent,18113,436
Indiana,Ohio,0,Percent,18115,440
Indiana,Orange,0.08643226198552319,Percent,18117,444
Indiana,Owen,7.910939858560603e-05,Percent,18119,448
Indiana,Parke,0.036796336315507355,Percent,18121,452
Indiana,Perry,0.04754306691848893,Percent,18123,459
Indiana,Pike,0.018262510735470146,Percent,18125,465
Indiana,Porter,0.393595056219637,Percent,18127,468
Indiana,Posey,0.03394814871809352,Percent,18129,471
Indiana,Pulaski,0.02976468988146523,Percent,18131,477
Indiana,Putnam,0.009695783493387773,Percent,18133,480
Indiana,Randolph,0.03845960092977953,Percent,18135,485
Indiana,Ripley,0.12800417092268582,Percent,18137,488
Indiana,Rush,0.001909191660319986,Percent,18139,493
Indiana,St. Joseph,0.5793801503285455,Percent,18141,496
Indiana,Scott,0.0027459167819811423,Percent,18143,504
Indiana,Shelby,0.23916539294984018,Percent,18145,506
Indiana,Spencer,0.0,Percent,18147,509
Indiana,Starke,0.0030688183421299104,Percent,18149,512
Indiana,Steuben,0.09140601599029399,Percent,18151,515
Indiana,Sullivan,0.00042262839042821236,Percent,18153,518
Indiana,Switzerland,0.0,Percent,18155,526
Indiana,Tippecanoe,1.1886262927436857,Percent,18157,530
Indiana,Tipton,0.02288996855855497,Percent,18159,534
Indiana,Union,0,Percent,18161,538
Indiana,Vanderburgh,0.26368225614108004,Percent,18163,543
Indiana,Vermillion,0.01850481100964995,Percent,18165,548
Indiana,Vigo,0.594688052580007,Percent,18167,553
Indiana,Wabash,0.09715704495166322,Percent,18169,555
Indiana,Warren,0.0,Percent,18171,567
Indiana,Warrick,0.7515551069746218,Percent,18173,575
Indiana,Washington,0.021753293870863492,Percent,18175,584
Indiana,Wayne,0.12149239005976521,Percent,18177,586
Indiana,Wells,0.038872671580889064,Percent,18179,590
Indiana,White,0.0733413437059169,Percent,18181,594
Indiana,Whitley,0.02853662816144467,Percent,18183,597
Iowa,Adair,0.013017442864936892,Percent,19001,598
Iowa,Adams,0.0,Percent,19003,602
Iowa,Allamakee,0.004969670411929833,Percent,19005,608
Iowa,Appanoose,0.007804693536459378,Percent,19007,611
Iowa,Audubon,0.048470170489246116,Percent,19009,615
Iowa,Benton,0.03278821000315597,Percent,19011,619
Iowa,Black Hawk,0.30854510649004196,Percent,19013,623
Iowa,Boone,0.07636570154664411,Percent,19015,625
Iowa,Bremer,0.10754856250521545,Percent,19017,631
Iowa,Buchanan,0.13869326982157648,Percent,19019,632
Iowa,Buena Vista,0.22186696230133265,Percent,19021,633
Iowa,Butler,0.1143472121686803,Percent,19023,361
Iowa,Calhoun,0.003882098438328035,Percent,19025,365
Iowa,Carroll,0.012148486018208782,Percent,19027,369
Iowa,Cass,0.015588829936617152,Percent,19029,374
Iowa,Cedar,0.03845293315845305,Percent,19031,379
Iowa,Cerro Gordo,0.12704571807018594,Percent,19033,383
Iowa,Cherokee,0.020411883149421967,Percent,19035,388
Iowa,Chickasaw,0.06884662127861259,Percent,19037,393
Iowa,Clarke,0.0013322809230894895,Percent,19039,397
Iowa,Clay,0.043917502571189475,Percent,19041,398
Iowa,Clayton,0.016491909592966023,Percent,19043,402
Iowa,Clinton,0.13032080221054057,Percent,19045,404
Iowa,Crawford,0.09907890152438233,Percent,19047,408
Iowa,Dallas,0.2652510827535526,Percent,19049,413
Iowa,Davis,0.09139723532781516,Percent,19051,416
Iowa,Decatur,0.02175645048297174,Percent,19053,419
Iowa,Delaware,0.025407253541280907,Percent,19055,421
Iowa,Des Moines,0.22990311527051951,Percent,19057,424
Iowa,Dickinson,0.05618068770937331,Percent,19059,427
Iowa,Dubuque,0.11412855574859321,Percent,19061,434
Iowa,Emmet,0.06679852170010163,Percent,19063,437
Iowa,Fayette,0.018139365781500046,Percent,19065,442
Iowa,Floyd,0.01881909432438177,Percent,19067,447
Iowa,Franklin,0.07490636771483775,Percent,19069,451
Iowa,Fremont,0.2036048137347803,Percent,19071,455
Iowa,Greene,0.02817385989594837,Percent,19073,458
Iowa,Grundy,0.03212077351235999,Percent,19075,460
Iowa,Guthrie,0.07717514100117419,Percent,19077,467
Iowa,Hamilton,0.8325407781324697,Percent,19079,469
Iowa,Hancock,0.02645269355246989,Percent,19081,470
Iowa,Hardin,0.03454300098620874,Percent,19083,475
Iowa,Harrison,0.026072601221328644,Percent,19085,478
Iowa,Henry,0.7642724920620501,Percent,19087,479
Iowa,Howard,0.04066099040857673,Percent,19089,481
Iowa,Humboldt,0.03056546095312705,Percent,19091,487
Iowa,Ida,0.0,Percent,19093,491
Iowa,Iowa,0.050873700432409415,Percent,19095,495
Iowa,Jackson,0.04817034629502529,Percent,19097,499
Iowa,Jasper,0.07147082553690354,Percent,19099,505
Iowa,Jefferson,0.15029482910330047,Percent,19101,507
Iowa,Johnson,0.8580067963884568,Percent,19103,508
Iowa,Jones,0.07159821323829102,Percent,19105,516
Iowa,Keokuk,0.047569213043683285,Percent,19107,520
Iowa,Kossuth,0.1765895233115184,Percent,19109,523
Iowa,Lee,0.06419076723603313,Percent,19111,531
Iowa,Linn,0.5204109475306828,Percent,19113,535
Iowa,Louisa,0.0,Percent,19115,539
Iowa,Lucas,0.1256317353637739,Percent,19117,542
Iowa,Lyon,0.017269665831966152,Percent,19119,546
Iowa,Madison,0.0255118307070199,Percent,19121,550
Iowa,Mahaska,0.23015860115040304,Percent,19123,554
Iowa,Marion,0.1026654363390231,Percent,19125,561
Iowa,Marshall,0.21285055544741513,Percent,19127,568
Iowa,Mills,0.02462735592297138,Percent,19129,569
Iowa,Mitchell,0.046250961703269394,Percent,19131,572
Iowa,Monona,0.021637996321540624,Percent,19133,576
Iowa,Monroe,0.07283032829605961,Percent,19135,580
Iowa,Montgomery,0.04968770219274897,Percent,19137,595
Iowa,Muscatine,0.17654644375349796,Percent,19139,600
Iowa,O'Brien,0.10071664586677526,Percent,19141,604
Iowa,Osceola,0.015475084075282806,Percent,19143,607
Iowa,Page,0.15331431493787911,Percent,19145,612
Iowa,Palo Alto,0.06549044840117695,Percent,19147,618
Iowa,Plymouth,0.0034512013174133635,Percent,19149,622
Iowa,Pocahontas,0.040624598722787696,Percent,19151,624
Iowa,Polk,0.42680011208818736,Percent,19153,629
Iowa,Pottawattamie,0.21448639774894265,Percent,19155,637
Iowa,Poweshiek,0.08847878768890823,Percent,19157,640
Iowa,Ringgold,0.0,Percent,19159,642
Iowa,Sac,0.048309178681535746,Percent,19161,647
Iowa,Scott,0.1966109690421688,Percent,19163,657
Iowa,Shelby,0.12328429377236047,Percent,19165,660
Iowa,Sioux,0.05938515316676418,Percent,19167,663
Iowa,Story,1.1698164985987807,Percent,19169,668
Iowa,Tama,0.016902208107512015,Percent,19171,671
Iowa,Taylor,0.002928665319145987,Percent,19173,674
Iowa,Union,0.06439668960723377,Percent,19175,675
Iowa,Van Buren,0.26681491756803566,Percent,19177,678
Iowa,Wapello,0.2726639462994582,Percent,19179,681
Iowa,Warren,0.06971441832453434,Percent,19181,685
Iowa,Washington,0.03366984101801898,Percent,19183,687
Iowa,Wayne,0.1717944669198485,Percent,19185,691
Iowa,Webster,0.20868984832210927,Percent,19187,694
Iowa,Winnebago,0.07920870029401536,Percent,19189,696
Iowa,Winneshiek,0.044374880264159346,Percent,19191,698
Iowa,Woodbury,0.2786625984677886,Percent,19193,702
Iowa,Worth,0.013161357737357883,Percent,19195,703
Iowa,Wright,0.0020593903906419835,Percent,19197,705
Kansas,Allen,0.17614071288584623,Percent,20001,709
Kansas,Anderson,0.013457686391800911,Percent,20003,712
Kansas,Atchison,0.04689065745895888,Percent,20005,715
Kansas,Barber,0.0,Percent,20007,717
Kansas,Barton,0.025188231696289587,Percent,20009,719
Kansas,Bourbon,0.05256311783459902,Percent,20011,722
Kansas,Brown,0.028295879122033955,Percent,20013,723
Kansas,Butler,0.20984086338239677,Percent,20015,726
Kansas,Chase,0.32258064532441866,Percent,20017,729
Kansas,Chautauqua,0.027255382938130283,Percent,20019,730
Kansas,Cherokee,0.04055378538252594,Percent,20021,732
Kansas,Cheyenne,0.0,Percent,20023,736
Kansas,Clark,0.7674943641578149,Percent,20025,738
Kansas,Clay,0.10544815541566398,Percent,20027,739
Kansas,Cloud,0.057162569439044256,Percent,20029,740
Kansas,Coffey,0.15058734397820603,Percent,20031,745
Kansas,Comanche,0.0016158566224604971,Percent,20033,748
Kansas,Cowley,0.5890356572970147,Percent,20035,752
Kansas,Crawford,0.19196813489538816,Percent,20037,756
Kansas,Decatur,0.007050420474971867,Percent,20039,759
Kansas,Dickinson,0.0058181708925158955,Percent,20041,762
Kansas,Doniphan,0.11820179934672033,Percent,20043,765
Kansas,Douglas,0.3998173957514563,Percent,20045,767
Kansas,Edwards,0.0,Percent,20047,770
Kansas,Elk,0.41637752029379593,Percent,20049,773
Kansas,Ellis,0.3738271669297062,Percent,20051,774
Kansas,Ellsworth,0.10774203535867169,Percent,20053,776
Kansas,Finney,1.1992245679595417,Percent,20055,778
Kansas,Ford,0.25086014874034834,Percent,20057,784
Kansas,Franklin,0.1549529641401666,Percent,20059,786
Kansas,Geary,1.2456574200962924,Percent,20061,788
Kansas,Gove,0.0,Percent,20063,790
Kansas,Graham,0.03850596845648479,Percent,20065,791
Kansas,Grant,0.03071644629291953,Percent,20067,794
Kansas,Gray,0.033300033144967864,Percent,20069,798
Kansas,Greeley,0.3207698485305429,Percent,20071,801
Kansas,Greenwood,0.08969950726533397,Percent,20073,803
Kansas,Hamilton,0.2602230444622498,Percent,20075,805
Kansas,Harper,0.0,Percent,20077,807
Kansas,Harvey,0.08224034288808095,Percent,20079,812
Kansas,Haskell,0.23496241581843277,Percent,20081,815
Kansas,Hodgeman,0.0,Percent,20083,818
Kansas,Jackson,0.0020280708130623387,Percent,20085,819
Kansas,Jefferson,0.0,Percent,20087,821
Kansas,Jewell,0.0,Percent,20089,822
Kansas,Johnson,0.6843439019663713,Percent,20091,824
Kansas,Kearny,0.3017349683549359,Percent,20093,826
Kansas,Kingman,0.051547203887042384,Percent,20095,827
Kansas,Kiowa,0.6267136693657461,Percent,20097,829
Kansas,Labette,0.058116072909263655,Percent,20099,831
Kansas,Lane,0.05714285581239634,Percent,20101,833
Kansas,Leavenworth,0.5739687188158449,Percent,20103,836
Kansas,Lincoln,0.032459743540428576,Percent,20105,838
Kansas,Linn,0.02061931396909393,Percent,20107,840
Kansas,Logan,0.06270304311091184,Percent,20109,842
Kansas,Lyon,0.15566789685407212,Percent,20111,844
Kansas,McPherson,0.09370254524878135,Percent,20113,846
Kansas,Marion,0.04120991148913831,Percent,20115,848
Kansas,Marshall,0.0,Percent,20117,850
Kansas,Meade,0.2185792346469692,Percent,20119,851
Kansas,Miami,0.01788725690847098,Percent,20121,853
Kansas,Mitchell,0.1255295779067943,Percent,20123,854
Kansas,Montgomery,0.17631351622867808,Percent,20125,856
Kansas,Morris,0.11252388154738208,Percent,20127,858
Kansas,Morton,0.06186204763377668,Percent,20129,859
Kansas,Nemaha,0.03930045133526135,Percent,20131,861
Kansas,Neosho,0.012112403081034218,Percent,20133,862
Kansas,Ness,0.0321853878339234,Percent,20135,864
Kansas,Norton,0.2379728784456886,Percent,20137,866
Kansas,Osage,0.0429579628481158,Percent,20139,867
Kansas,Osborne,0.15552099473515968,Percent,20141,869
Kansas,Ottawa,0.0478921352403336,Percent,20143,870
Kansas,Pawnee,0.019233300032609636,Percent,20145,872
Kansas,Phillips,0.15951790219619835,Percent,20147,873
Kansas,Pottawatomie,2.659595430233892e-05,Percent,20149,876
Kansas,Pratt,0.10356255448881214,Percent,20151,878
Kansas,Rawlins,0.07939658528524533,Percent,20153,880
Kansas,Reno,0.10255919018529211,Percent,20155,882
Kansas,Republic,0.07890157751275241,Percent,20157,884
Kansas,Rice,0.019772812615747794,Percent,20159,886
Kansas,Riley,1.7488482861716936,Percent,20161,888
Kansas,Rooks,0.03860258637328701,Percent,20163,889
Kansas,Rush,0.030238887265275176,Percent,20165,891
Kansas,Russell,0.08952579776211306,Percent,20167,893
Kansas,Saline,0.2549242891028378,Percent,20169,895
Kansas,Scott,0.08103727620880673,Percent,20171,897
Kansas,Sedgwick,1.0903328175714446,Percent,20173,898
Kansas,Seward,0.0130707563813899,Percent,20175,900
Kansas,Shawnee,0.17761949704384716,Percent,20177,902
Kansas,Sheridan,0.0,Percent,20179,904
Kansas,Sherman,0.2495840278000083,Percent,20181,907
Kansas,Smith,0.12976901125984194,Percent,20183,909
Kansas,Stafford,0.06761325105348027,Percent,20185,911
Kansas,Stanton,0.0,Percent,20187,913
Kansas,Stevens,0.06988119905239203,Percent,20189,914
Kansas,Sumner,0.04052300681217272,Percent,20191,916
Kansas,Thomas,0.1777444417570734,Percent,20193,917
Kansas,Trego,0.03332222640086571,Percent,20195,919
Kansas,Wabaunsee,0.028356727765677443,Percent,20197,920
Kansas,Wallace,0.06734006778103434,Percent,20199,921
Kansas,Washington,0.2586652906065115,Percent,20201,922
Kansas,Wichita,0.13428827215756492,Percent,20203,923
Kansas,Wilson,0.020092834535111598,Percent,20205,925
Kansas,Woodson,0.0,Percent,20207,926
Kansas,Wyandotte,0.5007228948074468,Percent,20209,927
Kentucky,Adair,0.005775665537666648,Percent,21001,928
Kentucky,Allen,0.0,Percent,21003,929
Kentucky,Anderson,0.0776919452428911,Percent,21005,930
Kentucky,Ballard,0.0017782635961119894,Percent,21007,932
Kentucky,Barren,0.06656000137617434,Percent,21009,933
Kentucky,Bath,0.0,Percent,21011,934
Kentucky,Bell,0.08015728182650099,Percent,21013,936
Kentucky,Boone,0.918508911378155,Percent,21015,1002
Kentucky,Bourbon,0.03290255932654176,Percent,21017,1005
