State,County,Population low access to store (% change) 2010 -15 (PCH_LACCESS_POP_10_15),Units,FIPS,FID
Kentucky,Hopkins,39.58887992646889,% change,21107,1136
Kentucky,Jackson,-6.869191376506821,% change,21109,1140
Kentucky,Jefferson,-9.180033188206457,% change,21111,1143
Kentucky,Jessamine,77.66625310066986,% change,21113,1145
Kentucky,Johnson,68.65533764015161,% change,21115,1148
Kentucky,Kenton,-4.858210701458302,% change,21117,1151
Kentucky,Knott,181.86773790393383,% change,21119,1154
Kentucky,Knox,61.58906636282049,% change,21121,1159
Kentucky,Larue,-9.448468662488752,% change,21123,1162
Kentucky,Laurel,-15.77625043087367,% change,21125,1166
Kentucky,Lawrence,41.09689047618085,% change,21127,1167
Kentucky,Lee,41.79396294548379,% change,21129,1171
Kentucky,Leslie,-17.146296058275865,% change,21131,1175
Kentucky,Letcher,nan,% change,21133,1178
Kentucky,Lewis,4.248738160778044,% change,21135,1180
Kentucky,Lincoln,126.54832748926421,% change,21137,1184
Kentucky,Livingston,957.6520945222499,% change,21139,1187
Kentucky,Logan,441.03053205975976,% change,21141,1190
Kentucky,Lyon,87.96219249292461,% change,21143,1193
Kentucky,McCracken,9.817164247517,% change,21145,1196
Kentucky,McCreary,-58.4886594740288,% change,21147,1198
Kentucky,McLean,1635.6671735011805,% change,21149,1201
Kentucky,Madison,129.38249898230023,% change,21151,1204
Kentucky,Magoffin,117.14711964725939,% change,21153,1206
Kentucky,Marion,-33.952392917754246,% change,21155,1210
Kentucky,Marshall,0.0,% change,21157,1213
Kentucky,Martin,-86.91297344229939,% change,21159,1215
Kentucky,Mason,33.32144827673849,% change,21161,1217
Kentucky,Meade,-1.237874921869226,% change,21163,1220
Kentucky,Menifee,nan,% change,21165,1222
Kentucky,Mercer,20.780801806942016,% change,21167,1225
Kentucky,Metcalfe,-2.0438723139295565,% change,21169,1228
Kentucky,Monroe,-14.254862692340486,% change,21171,1230
Kentucky,Montgomery,-47.52047167348027,% change,21173,1233
Kentucky,Morgan,51.98483556798203,% change,21175,1235
Kentucky,Muhlenberg,13.36292270013083,% change,21177,1238
Kentucky,Nelson,-10.756230468067105,% change,21179,1243
Kentucky,Nicholas,-11.705301017555371,% change,21181,1246
Kentucky,Ohio,68.86495148497958,% change,21183,1249
Kentucky,Oldham,-1.3432801096247349,% change,21185,1252
Kentucky,Owen,46.28156757757253,% change,21187,1255
Kentucky,Owsley,-51.72022545262542,% change,21189,1257
Kentucky,Pendleton,2.9347539722692884,% change,21191,1260
Kentucky,Perry,-58.878728451851856,% change,21193,1265
Kentucky,Pike,24.798736081907,% change,21195,1267
Kentucky,Powell,58.32899472180662,% change,21197,1270
Kentucky,Pulaski,24.979843250341784,% change,21199,1272
Kentucky,Robertson,-5.422371187837534,% change,21201,1273
Kentucky,Rockcastle,-36.318098626188466,% change,21203,1276
Kentucky,Rowan,23.177344107920327,% change,21205,1279
Kentucky,Russell,-58.10805007051992,% change,21207,1282
Kentucky,Scott,64.99107657770156,% change,21209,1283
Kentucky,Shelby,17.23573097756352,% change,21211,1285
Kentucky,Simpson,0.022749417258588294,% change,21213,1287
Kentucky,Spencer,nan,% change,21215,1000
Kentucky,Taylor,130.55726859231757,% change,21217,1003
Kentucky,Todd,-93.38580264572353,% change,21219,1006
Kentucky,Trigg,6.0069381355360445,% change,21221,1009
Kentucky,Trimble,-79.66361944603031,% change,21223,1012
Kentucky,Union,8.209146197795484,% change,21225,1016
Kentucky,Warren,18.41515092709059,% change,21227,1019
Kentucky,Washington,95.47233722226571,% change,21229,1023
Kentucky,Wayne,-5.572334199501327,% change,21231,1027
Kentucky,Webster,453.50660978184766,% change,21233,1029
Kentucky,Whitley,-1.5563883449992644,% change,21235,1034
Kentucky,Wolfe,-72.58069447527235,% change,21237,1037
Kentucky,Woodford,25.857209794158948,% change,21239,1042
Louisiana,Acadia,3.440794049318705,% change,22001,1046
Louisiana,Allen,-23.86337683520019,% change,22003,1051
Louisiana,Ascension,-20.771643048706753,% change,22005,1055
Louisiana,Assumption,-0.2548970658710696,% change,22007,1060
Louisiana,Avoyelles,-9.512013973321976,% change,22009,1062
Louisiana,Beauregard,-14.357505808596777,% change,22011,1066
Louisiana,Bienville,0.0,% change,22013,1069
Louisiana,Bossier,-11.188539138869052,% change,22015,1076
Louisiana,Caddo,-1.7300369640762776,% change,22017,1079
Louisiana,Calcasieu,-0.5929876735474898,% change,22019,1081
Louisiana,Caldwell,-15.277061182796201,% change,22021,1084
Louisiana,Cameron,3.914990773574149,% change,22023,1089
Louisiana,Catahoula,17.893638818873832,% change,22025,1093
Louisiana,Claiborne,39.72161361115073,% change,22027,1095
Louisiana,Concordia,20.505918556177445,% change,22029,1098
Louisiana,De Soto,-5.194861889860453,% change,22031,1103
Louisiana,East Baton Rouge,-7.084477426718415,% change,22033,1108
Louisiana,East Carroll,65.39151253434702,% change,22035,1111
Louisiana,East Feliciana,-31.70995398958655,% change,22037,1115
Louisiana,Evangeline,62.44976081149579,% change,22039,1118
Louisiana,Franklin,-4.939316399233135,% change,22041,1123
Louisiana,Grant,-13.906356987773453,% change,22043,1127
Louisiana,Iberia,19.60901343101658,% change,22045,1133
Louisiana,Iberville,3.750633462731412,% change,22047,1134
Louisiana,Jackson,0.0,% change,22049,1138
Louisiana,Jefferson,-1.257389016413831,% change,22051,1147
Louisiana,Jefferson Davis,-2.3875485910942564,% change,22053,1155
Louisiana,Lafayette,-11.53172022812441,% change,22055,1161
Louisiana,Lafourche,-6.002052604203385,% change,22057,1280
Louisiana,La Salle,49.71887300291172,% change,22059,1289
Louisiana,Lincoln,-0.03681817141034861,% change,22061,1291
Louisiana,Livingston,-19.76225287148549,% change,22063,1295
Louisiana,Madison,0.12397549207694054,% change,22065,1297
Louisiana,Morehouse,-1.013764061033981,% change,22067,1299
Louisiana,Natchitoches,1.8700442487446143,% change,22069,1301
Louisiana,Orleans,-34.07640344678794,% change,22071,1304
Louisiana,Ouachita,-27.458447550452785,% change,22073,1306
Louisiana,Plaquemines,-11.015790957712262,% change,22075,1427
Louisiana,Pointe Coupee,-11.342738770552073,% change,22077,1431
Louisiana,Rapides,-4.7132404581508425,% change,22079,1434
Louisiana,Red River,20.17551463656222,% change,22081,1436
Louisiana,Richland,4.0556343798409165,% change,22083,1439
Louisiana,Sabine,-0.5606365480058036,% change,22085,1441
Louisiana,St. Bernard,7.774301087613739,% change,22087,1463
Louisiana,St. Charles,3.2942605669771217,% change,22089,1466
Louisiana,St. Helena,-34.35886770312606,% change,22091,1467
Louisiana,St. James,27.4118906485278,% change,22093,1468
Louisiana,St. John the Baptist,-7.728071178240678,% change,22095,1469
Louisiana,St. Landry,18.25637961849976,% change,22097,1471
Louisiana,St. Martin,-46.459503686270395,% change,22099,1473
Louisiana,St. Mary,33.54699184172546,% change,22101,1474
Louisiana,St. Tammany,4.273017236472365,% change,22103,1475
Louisiana,Tangipahoa,-5.829283587201873,% change,22105,1476
Louisiana,Tensas,-56.07047558956037,% change,22107,1479
Louisiana,Terrebonne,1.2555623996692225,% change,22109,1501
Louisiana,Union,-5.079670117555131,% change,22111,1507
Louisiana,Vermilion,6.372924613719815,% change,22113,1510
Louisiana,Vernon,33.03430314156828,% change,22115,1513
Louisiana,Washington,-36.65304645499968,% change,22117,1516
Louisiana,Webster,32.5177651127131,% change,22119,1518
Louisiana,West Baton Rouge,15.59302755274376,% change,22121,1520
Louisiana,West Carroll,0.0,% change,22123,1522
Louisiana,West Feliciana,-0.461415151268534,% change,22125,1524
Louisiana,Winn,-2.7511325814916643,% change,22127,1529
Maine,Androscoggin,6.6890383000646185,% change,23001,1532
Maine,Aroostook,5.20731650747674,% change,23003,1535
Maine,Cumberland,-2.112075090157838,% change,23005,1608
Maine,Franklin,66.51448052588806,% change,23007,1619
Maine,Hancock,-34.07976395925757,% change,23009,1748
Maine,Kennebec,-22.846525576232906,% change,23011,1755
Maine,Knox,42.37289857619324,% change,23013,1774
Maine,Lincoln,-7.097855400319947,% change,23015,1835
Maine,Oxford,-22.815315896373082,% change,23017,1842
Maine,Penobscot,-23.156971437799665,% change,23019,1846
Maine,Piscataquis,4.039269123085441,% change,23021,1851
Maine,Sagadahoc,-11.24764480841011,% change,23023,1855
Maine,Somerset,94.38173668968332,% change,23025,1860
Maine,Waldo,-22.43042695308793,% change,23027,1865
Maine,Washington,-2.2603200464486135,% change,23029,1884
Maine,York,-11.185741899972099,% change,23031,1901
Maryland,Allegany,-11.83586661779806,% change,24001,1905
Maryland,Anne Arundel,23.316003990900988,% change,24003,1925
Maryland,Baltimore County,-13.428275269065098,% change,24005,1939
Maryland,Calvert,7.483810481034209,% change,24009,1946
Maryland,Caroline,-18.197295283564838,% change,24011,1949
Maryland,Carroll,-6.444702904386442,% change,24013,1955
Maryland,Cecil,12.754911321074088,% change,24015,1963
Maryland,Charles,-7.880002255483752,% change,24017,1294
Maryland,Dorchester,39.83143834774545,% change,24019,1346
Maryland,Frederick,15.265890476204161,% change,24021,1357
Maryland,Garrett,-24.23420608151485,% change,24023,1361
Maryland,Harford,-10.129244542266004,% change,24025,1372
Maryland,Howard,-12.797912286194139,% change,24027,1379
Maryland,Kent,-83.93485891261872,% change,24029,1394
Maryland,Montgomery,18.73616267685002,% change,24031,1398
Maryland,Prince George's,-13.134719595475525,% change,24033,1403
Maryland,Queen Anne's,1.658884377254744,% change,24035,1413
Maryland,St. Mary's,43.00797144071891,% change,24037,1421
Maryland,Somerset,-17.17494122699779,% change,24039,1430
Maryland,Talbot,0.0,% change,24041,1438
Maryland,Washington,2.69165124499982,% change,24043,1445
Maryland,Wicomico,0.3112038561495618,% change,24045,1446
Maryland,Worcester,3.3088731887394167,% change,24047,1456
Maryland,Baltimore City,-33.461273815757394,% change,24510,1460
Massachusetts,Barnstable,-3.91943275899074,% change,25001,1478
Massachusetts,Berkshire,2.328435165394464,% change,25003,1480
Massachusetts,Bristol,-6.800570315224556,% change,25005,1486
Massachusetts,Dukes,-57.796473069361944,% change,25007,1491
Massachusetts,Essex,-6.801524197907555,% change,25009,1519
Massachusetts,Franklin,-10.449999255802162,% change,25011,1523
Massachusetts,Hampden,-14.405240915301402,% change,25013,1526
Massachusetts,Hampshire,17.228170988724553,% change,25015,1527
Massachusetts,Middlesex,-7.202934867426225,% change,25017,1533
Massachusetts,Nantucket,-31.98118731869753,% change,25019,1537
Massachusetts,Norfolk,-8.65120624677985,% change,25021,1543
Massachusetts,Plymouth,-9.327028947440255,% change,25023,1569
Massachusetts,Suffolk,-73.49418842809732,% change,25025,1585
Massachusetts,Worcester,-7.180356646553397,% change,25027,1599
Michigan,Alcona,-7.707381172705921,% change,26001,1603
Michigan,Alger,0.1596388554845508,% change,26003,1609
Michigan,Allegan,-29.20091560263257,% change,26005,1611
Michigan,Alpena,-9.277660855041402,% change,26007,1614
Michigan,Antrim,-54.157479523848664,% change,26009,1617
Michigan,Arenac,15117.3265672713,% change,26011,1621
Michigan,Baraga,9.982998388999652,% change,26013,1624
Michigan,Barry,-1.0477504480451743,% change,26015,1627
Michigan,Bay,17.164110065329602,% change,26017,1631
Michigan,Benzie,nan,% change,26019,1634
Michigan,Berrien,4.51644207500711,% change,26021,1635
Michigan,Branch,-75.68189205992729,% change,26023,1640
Michigan,Calhoun,-2.0621245358997125,% change,26025,1641
Michigan,Cass,36.631551597738344,% change,26027,1644
Michigan,Charlevoix,-6.785611095433043,% change,26029,1648
Michigan,Cheboygan,-11.033351804977515,% change,26031,1649
Michigan,Chippewa,-26.986080129315624,% change,26033,1660
Michigan,Clare,-56.81583692029475,% change,26035,1665
Michigan,Clinton,25.978587921029433,% change,26037,1669
Michigan,Crawford,9.073730760169573,% change,26039,1672
Michigan,Delta,16.77647688517726,% change,26041,1675
Michigan,Dickinson,2.24134982462951,% change,26043,1677
Michigan,Eaton,32.78034250660618,% change,26045,1678
Michigan,Emmet,-34.12530810910287,% change,26047,1686
Michigan,Genesee,5.730077604664913,% change,26049,1688
Michigan,Gladwin,-87.93504470565517,% change,26051,1691
Michigan,Gogebic,-40.6880136044184,% change,26053,1693
Michigan,Grand Traverse,5.537035998219192,% change,26055,1697
Michigan,Gratiot,317.4128811301733,% change,26057,1700
Michigan,Hillsdale,19.989657286635804,% change,26059,1701
Michigan,Houghton,7.030873373395391,% change,26061,1705
Michigan,Huron,-12.208577941429867,% change,26063,1708
Michigan,Ingham,-11.118730367443236,% change,26065,1710
Michigan,Ionia,40.908729681773295,% change,26067,1713
Michigan,Iosco,-15.159031932248004,% change,26069,1715
Michigan,Iron,-27.217137190159256,% change,26071,1716
Michigan,Isabella,-13.596914731184995,% change,26073,1717
Michigan,Jackson,-7.37076918984816,% change,26075,1719
Michigan,Kalamazoo,3.0045674332743704,% change,26077,1720
Michigan,Kalkaska,-16.35093063856595,% change,26079,1722
Michigan,Kent,-5.343331699479405,% change,26081,1726
Michigan,Keweenaw,6.390502976236825,% change,26083,1743
Michigan,Lake,0.07392728347665925,% change,26085,1749
Michigan,Lapeer,-8.746564632270156,% change,26087,1752
Michigan,Leelanau,-86.91203159344272,% change,26089,1765
Michigan,Lenawee,-10.294164853999078,% change,26091,1768
Michigan,Livingston,4.271195834599439,% change,26093,1770
Michigan,Luce,1.5401661982829258,% change,26095,1773
Michigan,Mackinac,-1.7792005641264683,% change,26097,1779
Michigan,Macomb,-2.509491317002426,% change,26099,1785
Michigan,Manistee,-18.880539728327765,% change,26101,1787
Michigan,Marquette,-5.286551929639816,% change,26103,1793
Michigan,Mason,9.773957333114176,% change,26105,1797
Michigan,Mecosta,0.354019874470592,% change,26107,1800
Michigan,Menominee,628.8108574459137,% change,26109,1802
Michigan,Midland,-23.273091080545015,% change,26111,1806
Michigan,Missaukee,-49.39495968252113,% change,26113,1810
Michigan,Monroe,-9.351981992949868,% change,26115,1812
Michigan,Montcalm,26.39439540847139,% change,26117,1815
Michigan,Montmorency,3.3623612809360557,% change,26119,1816
Michigan,Muskegon,2.684831764795852,% change,26121,1818
Michigan,Newaygo,74.61112580750175,% change,26123,1820
Michigan,Oakland,-0.18747227376411102,% change,26125,1824
Michigan,Oceana,-0.5722249326270522,% change,26127,1825
Michigan,Ogemaw,18.633278995990747,% change,26129,1827
Michigan,Ontonagon,2.5608166472915106,% change,26131,1829
Michigan,Osceola,-0.41132747208143894,% change,26133,1830
Michigan,Oscoda,2127.7692006448997,% change,26135,1832
Michigan,Otsego,9.372432821348365,% change,26137,1834
Michigan,Ottawa,-0.9891614906760734,% change,26139,1837
Michigan,Presque Isle,-4.747877543556836,% change,26141,1840
Michigan,Roscommon,15.689382826386186,% change,26143,1843
Michigan,Saginaw,21.822484455998765,% change,26145,1845
Michigan,St. Clair,4.4357947912512365,% change,26147,1854
Michigan,St. Joseph,4.41944653888911,% change,26149,1857
Michigan,Sanilac,3.5847103330782635,% change,26151,1858
Michigan,Schoolcraft,-1.4751734967951866,% change,26153,1861
Michigan,Shiawassee,3.6640391052900725,% change,26155,1863
Michigan,Tuscola,-48.716603081153984,% change,26157,1866
Michigan,Van Buren,-10.55100319254325,% change,26159,1867
Michigan,Washtenaw,-9.139076022788425,% change,26161,1869
Michigan,Wayne,-8.016171766683053,% change,26163,1871
Michigan,Wexford,2.9839228382408387,% change,26165,1873
Minnesota,Aitkin,6.612731652829523,% change,27001,1875
Minnesota,Anoka,-10.689959823029547,% change,27003,1877
Minnesota,Becker,-7.350411494173209,% change,27005,1878
Minnesota,Beltrami,-5.567234625412873,% change,27007,1880
Minnesota,Benton,-33.49058864851824,% change,27009,1881
Minnesota,Big Stone,-8.636348581312916,% change,27011,1882
Minnesota,Blue Earth,-2.893342778356958,% change,27013,1886
Minnesota,Brown,-17.813214990042724,% change,27015,1892
Minnesota,Carlton,18.163883335143886,% change,27017,1893
Minnesota,Carver,-0.2795109011547191,% change,27019,1894
Minnesota,Cass,-28.885599107755493,% change,27021,1895
Minnesota,Chippewa,-33.48350349511419,% change,27023,1896
Minnesota,Chisago,30.596981486001145,% change,27025,1897
Minnesota,Clay,-52.37211765869514,% change,27027,1898
Minnesota,Clearwater,-1.6365512987843587,% change,27029,1899
Minnesota,Cook,1.237007618758561,% change,27031,1900
Minnesota,Cottonwood,-15.404498486839213,% change,27033,1902
Minnesota,Crow Wing,-14.547596106656957,% change,27035,1903
Minnesota,Dakota,-11.098226919621506,% change,27037,1904
Minnesota,Dodge,-14.72645574831761,% change,27039,1906
Minnesota,Douglas,-30.31878716638013,% change,27041,1907
Minnesota,Faribault,-14.474176927980626,% change,27043,1908
Minnesota,Fillmore,-15.28749366342351,% change,27045,1909
Minnesota,Freeborn,-2.0883885774958597,% change,27047,1910
Minnesota,Goodhue,-26.648606622510794,% change,27049,1911
Minnesota,Grant,-1.4708538763202086,% change,27051,1912
Minnesota,Hennepin,-10.237986386662035,% change,27053,1913
Minnesota,Houston,-3.863276485840399e-05,% change,27055,1914
Minnesota,Hubbard,-0.1683639885309384,% change,27057,1915
Minnesota,Isanti,-21.863010820077488,% change,27059,1916
Minnesota,Itasca,-3.8521747904642885,% change,27061,1917
Minnesota,Jackson,-52.25058781128361,% change,27063,1918
Minnesota,Kanabec,155.30452935566586,% change,27065,1919
Minnesota,Kandiyohi,3.484274327709437,% change,27067,1920
Minnesota,Kittson,177.46215610826,% change,27069,1921
Minnesota,Koochiching,-0.25453890659494055,% change,27071,1922
Minnesota,Lac qui Parle,-14.745497057620414,% change,27073,1923
Minnesota,Lake,-2.719257352640293,% change,27075,1926
Minnesota,Lake of the Woods,0.0,% change,27077,1927
Minnesota,Le Sueur,105.78860557122265,% change,27079,1929
Minnesota,Lincoln,-87.33536804366234,% change,27081,1931
Minnesota,Lyon,0.09231752730695471,% change,27083,1932
Minnesota,McLeod,24.031908437441153,% change,27085,1934
Minnesota,Mahnomen,0.0,% change,27087,1936
Minnesota,Marshall,-1.4701394803899188,% change,27089,1937
Minnesota,Martin,2.5777253998853604,% change,27091,1940
Minnesota,Meeker,48.14991613488447,% change,27093,1941
Minnesota,Mille Lacs,-74.31066720600292,% change,27095,1943
Minnesota,Morrison,-11.103571410484706,% change,27097,1944
Minnesota,Mower,-56.777016795665666,% change,27099,1945
Minnesota,Murray,-61.18083362056655,% change,27101,1947
Minnesota,Nicollet,-0.41753539175290516,% change,27103,1948
Minnesota,Nobles,-28.05949367798572,% change,27105,1950
Minnesota,Norman,22.030143034287132,% change,27107,1951
Minnesota,Olmsted,-9.123032376252803,% change,27109,1953
Minnesota,Otter Tail,12.85085394817607,% change,27111,1954
Minnesota,Pennington,4.858605745674588,% change,27113,1956
Minnesota,Pine,-43.81822351426188,% change,27115,1957
Minnesota,Pipestone,-15.199113611949642,% change,27117,1958
Minnesota,Polk,27.323607728698242,% change,27119,1959
Minnesota,Pope,2.3187930458139627,% change,27121,1961
Minnesota,Ramsey,-10.584699554822173,% change,27123,1964
Minnesota,Red Lake,152.4594629615332,% change,27125,1966
Minnesota,Redwood,-2.0886626282397245,% change,27127,1969
Minnesota,Renville,-35.503272862953516,% change,27129,1971
Minnesota,Rice,-1.2433111644028805,% change,27131,1973
Minnesota,Rock,-35.32455158439193,% change,27133,1974
Minnesota,Roseau,-0.4420052888956586,% change,27135,1976
Minnesota,St. Louis,-6.031111050210818,% change,27137,1978
Minnesota,Scott,-17.965069709898934,% change,27139,1979
Minnesota,Sherburne,4.856083720113638,% change,27141,1980
Minnesota,Sibley,-51.35861681159823,% change,27143,1982
Minnesota,Stearns,-2.7678025203404233,% change,27145,1984
Minnesota,Steele,-17.652384556068746,% change,27147,1985
Minnesota,Stevens,-15.184619488082296,% change,27149,1987
Minnesota,Swift,-45.7532925064053,% change,27151,1988
Minnesota,Todd,-2.2506396588356474,% change,27153,1989
Minnesota,Traverse,0.0,% change,27155,1990
Minnesota,Wabasha,-0.26453986445196753,% change,27157,1991
Minnesota,Wadena,-47.30323472524236,% change,27159,1992
Minnesota,Waseca,0.3063753222615675,% change,27161,1993
Minnesota,Washington,0.42458508017036123,% change,27163,1994
Minnesota,Watonwan,0.0,% change,27165,1996
Minnesota,Wilkin,-4.709365629765607,% change,27167,1997
Minnesota,Winona,-6.535375499781193,% change,27169,1998
Minnesota,Wright,-12.909096720403952,% change,27171,1999
Minnesota,Yellow Medicine,-0.022591108462794388,% change,27173,1531
Mississippi,Adams,-9.532706944998209,% change,28001,1534
Mississippi,Alcorn,-0.7309562427818511,% change,28003,1538
Mississippi,Amite,-2.042419078574547,% change,28005,1539
Mississippi,Attala,98.94543666520904,% change,28007,1541
Mississippi,Benton,3.894267614965847,% change,28009,1544
Mississippi,Bolivar,-0.1435215155780807,% change,28011,1547
Mississippi,Calhoun,4.381521922900903,% change,28013,1548
Mississippi,Carroll,-10.39356798323134,% change,28015,1549
Mississippi,Chickasaw,-22.51682192261001,% change,28017,1550
Mississippi,Choctaw,-6.105272404857564,% change,28019,1552
Mississippi,Claiborne,0.2260614648645581,% change,28021,1555
Mississippi,Clarke,1.1253209455646693,% change,28023,1557
Mississippi,Clay,69.99566279080655,% change,28025,1559
Mississippi,Coahoma,5.5365358408185745,% change,28027,1562
Mississippi,Copiah,-21.422756555301387,% change,28029,1564
Mississippi,Covington,nan,% change,28031,1567
Mississippi,DeSoto,-2.961327564826916,% change,28033,1571
Mississippi,Forrest,-5.4377837728383405,% change,28035,1572
Mississippi,Franklin,-3.5637397246568163,% change,28037,1575
Mississippi,George,-2.4430358441652227,% change,28039,1577
Mississippi,Greene,-71.27697669232667,% change,28041,1579
Mississippi,Grenada,-21.984174358388582,% change,28043,1581
Mississippi,Hancock,-24.55319564308513,% change,28045,1583
Mississippi,Harrison,-13.227609129411732,% change,28047,1587
Mississippi,Hinds,-4.595205377285233,% change,28049,1591
Mississippi,Holmes,63.81239053826736,% change,28051,1593
Mississippi,Humphreys,14.534495558727292,% change,28053,1596
Mississippi,Issaquena,69.98398794574861,% change,28055,1598
Mississippi,Itawamba,4.579662771858085,% change,28057,1601
Mississippi,Jackson,17.517674054557386,% change,28059,1605
Mississippi,Jasper,-10.041303577890048,% change,28061,1607
Mississippi,Jefferson,9.222042244829035,% change,28063,1610
Mississippi,Jefferson Davis,626.3467858158066,% change,28065,1612
Mississippi,Jones,-26.133901686547517,% change,28067,1615
Mississippi,Kemper,33.822198641207194,% change,28069,1616
Mississippi,Lafayette,10.010353797272728,% change,28071,1620
Mississippi,Lamar,-0.1893465831100187,% change,28073,1623
Mississippi,Lauderdale,20.041835428343088,% change,28075,1628
Mississippi,Lawrence,-24.9238663776504,% change,28077,1632
Mississippi,Leake,47.370443225446145,% change,28079,1636
Mississippi,Lee,7.932716187484279,% change,28081,1638
Mississippi,Leflore,46.4590034735964,% change,28083,1643
Mississippi,Lincoln,-10.131344678672244,% change,28085,1645
Mississippi,Lowndes,-24.951445959722026,% change,28087,1647
Mississippi,Madison,-3.0038789600379627,% change,28089,1651
Mississippi,Marion,75.96272758654507,% change,28091,1653
Mississippi,Marshall,9.004264607799142,% change,28093,1655
Mississippi,Monroe,-10.889168650741128,% change,28095,1656
Mississippi,Montgomery,-73.29668302393236,% change,28097,1658
Mississippi,Neshoba,42.1716710358378,% change,28099,1661
Mississippi,Newton,2.3806053429673493,% change,28101,1663
Mississippi,Noxubee,-0.15466991523997925,% change,28103,1666
Mississippi,Oktibbeha,1.5652968599709192,% change,28105,1668
Mississippi,Panola,-10.65816936157932,% change,28107,1671
Mississippi,Pearl River,-7.564999570227049,% change,28109,1676
Mississippi,Perry,45.71447406636951,% change,28111,1679
Mississippi,Pike,59.43858483872469,% change,28113,1680
Mississippi,Pontotoc,6.3981920410999455,% change,28115,1682
Mississippi,Prentiss,37.605466521512554,% change,28117,1684
Mississippi,Quitman,0.0,% change,28119,1685
Mississippi,Rankin,5.169278850244803,% change,28121,1690
Mississippi,Scott,-16.725039332037,% change,28123,1692
Mississippi,Sharkey,323.82405261086325,% change,28125,1695
Mississippi,Simpson,36.86690405348326,% change,28127,1698
Mississippi,Smith,16.217845412354045,% change,28129,1709
Mississippi,Stone,-11.899371137940433,% change,28131,1712
Mississippi,Sunflower,61.885542465920466,% change,28133,1721
Mississippi,Tallahatchie,-1.163809052806055,% change,28135,1725
Mississippi,Tate,-15.968287960748098,% change,28137,1727
Mississippi,Tippah,69.32489344523557,% change,28139,1730
Mississippi,Tishomingo,0.0,% change,28141,1732
Mississippi,Tunica,-36.587400699439684,% change,28143,1735
Mississippi,Union,-6.089325942533798,% change,28145,1737
Mississippi,Walthall,-61.94107774596371,% change,28147,1740
Mississippi,Warren,-18.424058188483084,% change,28149,1746
Mississippi,Washington,82.51517907844351,% change,28151,1750
Mississippi,Wayne,-67.47484099460233,% change,28153,1753
Mississippi,Webster,-11.510346281289063,% change,28155,1756
Mississippi,Wilkinson,2.786931690804204,% change,28157,1757
Mississippi,Winston,-12.041196451215445,% change,28159,1758
Mississippi,Yalobusha,-61.36777669532238,% change,28161,1759
Mississippi,Yazoo,0.9854199282166907,% change,28163,1760
Missouri,Adair,-4.187426307569204,% change,29001,1761
Missouri,Andrew,-33.047928351342556,% change,29003,1762
Missouri,Atchison,137.32359272471172,% change,29005,1763
Missouri,Audrain,-21.123898406950403,% change,29007,1766
Missouri,Barry,42.10703385763318,% change,29009,1767
Missouri,Barton,-3.409443574419145,% change,29011,1771
Missouri,Bates,-5.520010840091561,% change,29013,1776
Missouri,Benton,58.37325833440127,% change,29015,1778
Missouri,Bollinger,-1.8426617527489066,% change,29017,1781
Missouri,Boone,-20.56881467944419,% change,29019,1783
Missouri,Buchanan,9.486711087273937,% change,29021,1789
Missouri,Butler,-8.749281565675844,% change,29023,1792
Missouri,Caldwell,0.0,% change,29025,1795
Missouri,Callaway,24.829709144272456,% change,29027,1799
Missouri,Camden,82.55803851524315,% change,29029,1803
Missouri,Cape Girardeau,-4.760504049777041,% change,29031,1808
Missouri,Carroll,-15.878763985918315,% change,29033,1822
Missouri,Carter,1.3953502471542067,% change,29035,1001
Missouri,Cass,-6.392627447183,% change,29037,1004
Missouri,Cedar,47.127308578126275,% change,29039,1007
Missouri,Chariton,-67.73178716486272,% change,29041,1011
Missouri,Christian,23.866391703308885,% change,29043,1014
Missouri,Clark,-1.5862920929013247,% change,29045,1015
Missouri,Clay,-3.7220508737158755,% change,29047,1018
Missouri,Clinton,-3.458139052607851,% change,29049,1021
Missouri,Cole,10.10152683778837,% change,29051,1022
Missouri,Cooper,6.010729771535604,% change,29053,1025
Missouri,Crawford,19.13204087552828,% change,29055,1028
Missouri,Dade,49.4667956819843,% change,29057,1030
Missouri,Dallas,-29.86131574010028,% change,29059,1032
Missouri,Daviess,-1.0147592631958215,% change,29061,1036
Missouri,DeKalb,-1.0853217969157098,% change,29063,1038
Missouri,Dent,31.088158437146273,% change,29065,1040
Missouri,Douglas,-16.506033526381668,% change,29067,1043
Missouri,Dunklin,183.44732800784206,% change,29069,1045
Missouri,Franklin,49.24648817788063,% change,29071,1047
Missouri,Gasconade,-67.00306623206075,% change,29073,1049
Missouri,Gentry,-8.04606030205725,% change,29075,1052
Missouri,Greene,-11.340644200669999,% change,29077,1054
Missouri,Grundy,5.844320872148335,% change,29079,1057
Missouri,Harrison,9.374736214567331,% change,29081,1058
Missouri,Henry,19.75122874156815,% change,29083,1061
Missouri,Hickory,95.00865162555498,% change,29085,1063
Missouri,Holt,0.0,% change,29087,1065
Missouri,Howard,-32.389238081407335,% change,29089,1068
Missouri,Howell,3.4107566314938538,% change,29091,1070
Missouri,Iron,17.673573737466043,% change,29093,1072
Missouri,Jackson,-6.351132456067998,% change,29095,1074
Missouri,Jasper,15.718082075791651,% change,29097,1078
Missouri,Jefferson,8.645966584406278,% change,29099,1082
Missouri,Johnson,2.985186350693695,% change,29101,1087
Missouri,Knox,0.0,% change,29103,1091
