State,County,White low access to store (%) 2015 (PCT_LACCESS_WHITE15),Units,FIPS,FID
Georgia,Schley,0.4248111775671996,Percent,13249,31
Georgia,Screven,11.151080634128144,Percent,13251,34
Georgia,Seminole,4.381052940932523,Percent,13253,38
Georgia,Spalding,9.05766040192471,Percent,13255,41
Georgia,Stephens,9.047974034951595,Percent,13257,45
Georgia,Stewart,4.977391184357841,Percent,13259,48
Georgia,Sumter,8.274226905047657,Percent,13261,52
Georgia,Talbot,5.24895320304472,Percent,13263,57
Georgia,Taliaferro,25.14412546934083,Percent,13265,60
Georgia,Tattnall,2.900021767509871,Percent,13267,63
Georgia,Taylor,2.195860270216528,Percent,13269,69
Georgia,Telfair,1.4651270301229575,Percent,13271,75
Georgia,Terrell,0.9593952124647482,Percent,13273,78
Georgia,Thomas,15.459608462874552,Percent,13275,83
Georgia,Tift,3.05417572359487,Percent,13277,87
Georgia,Toombs,12.394045111787753,Percent,13279,91
Georgia,Towns,0.0135249805431423,Percent,13281,95
Georgia,Treutlen,2.8888401645101958,Percent,13283,102
Georgia,Troup,9.132001209645784,Percent,13285,105
Georgia,Turner,3.2963828476206603,Percent,13287,108
Georgia,Twiggs,0.0946664504980409,Percent,13289,116
Georgia,Union,1.3603168895337656,Percent,13291,120
Georgia,Upson,14.386289249792068,Percent,13293,123
Georgia,Walker,23.66972084829135,Percent,13295,126
Georgia,Walton,13.440396496545699,Percent,13297,127
Georgia,Ware,28.726152321278914,Percent,13299,132
Georgia,Warren,0.6619088365479637,Percent,13301,135
Georgia,Washington,12.700919279469769,Percent,13303,143
Georgia,Wayne,23.656262726532876,Percent,13305,147
Georgia,Webster,1.3944912529707612,Percent,13307,149
Georgia,Wheeler,4.2377580950858516,Percent,13309,154
Georgia,White,0,Percent,13311,157
Georgia,Whitfield,16.902455516677257,Percent,13313,159
Georgia,Wilcox,0.6046960010376909,Percent,13315,163
Georgia,Wilkes,9.516188662456338,Percent,13317,167
Georgia,Wilkinson,12.365380352171076,Percent,13319,169
Georgia,Worth,4.673165551403432,Percent,13321,173
Hawaii,Hawaii,12.71911628681455,Percent,15001,198
Hawaii,Honolulu,6.1628553367305,Percent,15003,234
Hawaii,Kalawao,0.0,Percent,15005,247
Hawaii,Kauai,11.424660071703343,Percent,15007,261
Hawaii,Maui,12.297975334226269,Percent,15009,323
Idaho,Ada,15.82859716166182,Percent,16001,336
Idaho,Adams,10.107487064190668,Percent,16003,338
Idaho,Bannock,26.673114241479013,Percent,16005,343
Idaho,Bear Lake,24.731053530931675,Percent,16007,349
Idaho,Benewah,22.291166174687778,Percent,16009,354
Idaho,Bingham,17.514849095510996,Percent,16011,362
Idaho,Blaine,21.675980174645257,Percent,16013,371
Idaho,Boise,60.99660504193341,Percent,16015,380
Idaho,Bonner,19.223782992266187,Percent,16017,387
Idaho,Bonneville,20.743986244643494,Percent,16019,395
Idaho,Boundary,13.897780605133885,Percent,16021,405
Idaho,Butte,20.099578629726118,Percent,16023,414
Idaho,Camas,94.09131530002686,Percent,16025,429
Idaho,Canyon,16.335874451103304,Percent,16027,441
Idaho,Caribou,29.158420662663648,Percent,16029,449
Idaho,Cassia,24.280064150713184,Percent,16031,456
Idaho,Clark,72.4032590078453,Percent,16033,464
Idaho,Clearwater,16.584192824718755,Percent,16035,474
Idaho,Custer,41.9725177612104,Percent,16037,484
Idaho,Elmore,26.467837636730014,Percent,16039,490
Idaho,Franklin,6.884809185621187,Percent,16041,498
Idaho,Fremont,10.931540824706389,Percent,16043,502
Idaho,Gem,28.569365675411092,Percent,16045,510
Idaho,Gooding,0.7923751336651707,Percent,16047,519
Idaho,Idaho,32.87012446285529,Percent,16049,528
Idaho,Jefferson,9.587067586216795,Percent,16051,540
Idaho,Jerome,17.764882479221686,Percent,16053,547
Idaho,Kootenai,23.431322544517307,Percent,16055,552
Idaho,Latah,11.227447039824375,Percent,16057,559
Idaho,Lemhi,35.11473960039819,Percent,16059,566
Idaho,Lewis,45.915327042577594,Percent,16061,574
Idaho,Lincoln,78.00412235647023,Percent,16063,578
Idaho,Madison,17.800071108157475,Percent,16065,581
Idaho,Minidoka,13.422868870419055,Percent,16067,585
Idaho,Nez Perce,17.352447754939234,Percent,16069,589
Idaho,Oneida,11.177592020157304,Percent,16071,593
Idaho,Owyhee,15.492019422758633,Percent,16073,601
Idaho,Payette,20.955636553149183,Percent,16075,606
Idaho,Power,11.308787635238481,Percent,16077,613
Idaho,Shoshone,8.563382962185273,Percent,16079,621
Idaho,Teton,7.405523573742104,Percent,16081,627
Idaho,Twin Falls,5.377918774004402,Percent,16083,634
Idaho,Valley,17.953426680499597,Percent,16085,643
Idaho,Washington,19.761263169559815,Percent,16087,649
Illinois,Adams,14.95432825324069,Percent,17001,650
Illinois,Alexander,15.069556627845834,Percent,17003,651
Illinois,Bond,6.757610884672502,Percent,17005,652
Illinois,Boone,18.451022891405927,Percent,17007,653
Illinois,Brown,7.6823540054117485,Percent,17009,654
Illinois,Bureau,34.80781699317457,Percent,17011,2
Illinois,Calhoun,11.269470709298172,Percent,17013,4
Illinois,Carroll,18.12928064809443,Percent,17015,6
Illinois,Cass,10.97586342468487,Percent,17017,10
Illinois,Champaign,12.35553541155584,Percent,17019,12
Illinois,Christian,10.003700993078677,Percent,17021,14
Illinois,Clark,8.563721070234894,Percent,17023,19
Illinois,Clay,15.359015129710677,Percent,17025,22
Illinois,Clinton,11.888133576077617,Percent,17027,27
Illinois,Coles,14.57957521056739,Percent,17029,30
Illinois,Cook,4.9396028308735,Percent,17031,36
Illinois,Crawford,10.319235756010496,Percent,17033,40
Illinois,Cumberland,0,Percent,17035,44
Illinois,DeKalb,23.17168637775504,Percent,17037,49
Illinois,De Witt,3.817687484344194,Percent,17039,53
Illinois,Douglas,9.672523591390542,Percent,17041,55
Illinois,DuPage,18.505254213949577,Percent,17043,64
Illinois,Edgar,35.4432781251812,Percent,17045,66
Illinois,Edwards,18.05475292897307,Percent,17047,71
Illinois,Effingham,16.826672008460662,Percent,17049,76
Illinois,Fayette,33.893977040814455,Percent,17051,79
Illinois,Ford,17.911094852939208,Percent,17053,81
Illinois,Franklin,10.54734289738121,Percent,17055,85
Illinois,Fulton,16.711647650349136,Percent,17057,89
Illinois,Gallatin,73.41864799679799,Percent,17059,92
Illinois,Greene,11.714132235948941,Percent,17061,96
Illinois,Grundy,17.557777369263945,Percent,17063,99
Illinois,Hamilton,13.740272994622682,Percent,17065,106
Illinois,Hancock,37.84141173394248,Percent,17067,111
Illinois,Hardin,16.23647174570183,Percent,17069,113
Illinois,Henderson,1.3447843458394555,Percent,17071,117
Illinois,Henry,17.448065902260133,Percent,17073,121
Illinois,Iroquois,20.193147262243656,Percent,17075,125
Illinois,Jackson,18.575845328116674,Percent,17077,129
Illinois,Jasper,14.65607010479068,Percent,17079,133
Illinois,Jefferson,19.781360499210162,Percent,17081,137
Illinois,Jersey,15.183833375550531,Percent,17083,142
Illinois,Jo Daviess,19.27051906427904,Percent,17085,145
Illinois,Johnson,13.345930743430854,Percent,17087,152
Illinois,Kane,15.079823802139133,Percent,17089,156
Illinois,Kankakee,9.172677435584095,Percent,17091,161
Illinois,Kendall,13.549552585801056,Percent,17093,165
Illinois,Knox,14.65514749263701,Percent,17095,166
Illinois,Lake,28.968195959594123,Percent,17097,170
Illinois,LaSalle,19.546759603060373,Percent,17099,175
Illinois,Lawrence,13.932455493503237,Percent,17101,177
Illinois,Lee,9.7985615259758,Percent,17103,180
Illinois,Livingston,8.250871409590962,Percent,17105,182
Illinois,Logan,29.694493314758784,Percent,17107,186
Illinois,McDonough,11.217041434662946,Percent,17109,189
Illinois,McHenry,38.90849431526396,Percent,17111,192
Illinois,McLean,22.569789140640438,Percent,17113,193
Illinois,Macon,23.52300329800881,Percent,17115,194
Illinois,Macoupin,15.83641381086111,Percent,17117,196
Illinois,Madison,30.62376795277148,Percent,17119,199
Illinois,Marion,25.81620544509116,Percent,17121,201
Illinois,Marshall,18.085384962864715,Percent,17123,202
Illinois,Mason,30.398742068535732,Percent,17125,206
Illinois,Massac,8.935110123234946,Percent,17127,208
Illinois,Menard,2.7224582651386537,Percent,17129,212
Illinois,Mercer,17.765319287138187,Percent,17131,216
Illinois,Monroe,28.60442237398425,Percent,17133,219
Illinois,Montgomery,22.96132847928046,Percent,17135,223
Illinois,Morgan,29.763308442311587,Percent,17137,225
Illinois,Moultrie,2.962041543900788,Percent,17139,227
Illinois,Ogle,15.7725516284098,Percent,17141,229
Illinois,Peoria,20.06660019267215,Percent,17143,233
Illinois,Perry,19.443785393161747,Percent,17145,235
Illinois,Piatt,2.931155301273716,Percent,17147,238
Illinois,Pike,18.266682888745464,Percent,17149,241
Illinois,Pope,23.245261400729756,Percent,17151,245
Illinois,Pulaski,14.610443147666352,Percent,17153,248
Illinois,Putnam,10.73694145537351,Percent,17155,253
Illinois,Randolph,10.248862984947783,Percent,17157,255
Illinois,Richland,5.653076021416712,Percent,17159,259
Illinois,Rock Island,13.862850188432965,Percent,17161,265
Illinois,St. Clair,22.15563595801963,Percent,17163,269
Illinois,Saline,35.67678615368459,Percent,17165,271
Illinois,Sangamon,22.394744829682423,Percent,17167,274
Illinois,Schuyler,13.910377576726537,Percent,17169,278
Illinois,Scott,4.067488902398282,Percent,17171,280
Illinois,Shelby,23.95566106682529,Percent,17173,283
Illinois,Stark,29.255590572774775,Percent,17175,285
Illinois,Stephenson,6.572473255119364,Percent,17177,290
Illinois,Tazewell,41.32435831863436,Percent,17179,291
Illinois,Union,12.735688532568675,Percent,17181,293
Illinois,Vermilion,13.310493260186341,Percent,17183,296
Illinois,Wabash,8.237034793105934,Percent,17185,299
Illinois,Warren,5.784586673795562,Percent,17187,301
Illinois,Washington,10.860361731847446,Percent,17189,305
Illinois,Wayne,19.720487756059786,Percent,17191,310
Illinois,White,28.456558587004498,Percent,17193,312
Illinois,Whiteside,21.044503762903005,Percent,17195,314
Illinois,Will,24.538096518773393,Percent,17197,320
Illinois,Williamson,13.534188117834503,Percent,17199,324
Illinois,Winnebago,22.229481249063994,Percent,17201,325
Illinois,Woodford,11.393563143657667,Percent,17203,328
Indiana,Adams,8.306831187225956,Percent,18001,330
Indiana,Allen,25.02803207272567,Percent,18003,335
Indiana,Bartholomew,24.31494742766818,Percent,18005,342
Indiana,Benton,1.4501235700879715,Percent,18007,179
Indiana,Blackford,2.0610371386941955,Percent,18009,183
Indiana,Boone,11.391274474287377,Percent,18011,185
Indiana,Brown,3.0067881933036085,Percent,18013,188
Indiana,Carroll,4.214848690538953,Percent,18015,195
Indiana,Cass,3.6966604418977824,Percent,18017,211
Indiana,Clark,19.16212993599472,Percent,18019,215
Indiana,Clay,3.873060947554927,Percent,18021,221
Indiana,Clinton,1.67615543948415,Percent,18023,226
Indiana,Crawford,14.222095823352749,Percent,18025,232
Indiana,Daviess,7.848578116999716,Percent,18027,239
Indiana,Dearborn,25.3495595701051,Percent,18029,242
Indiana,Decatur,14.954018236878012,Percent,18031,246
Indiana,DeKalb,20.704480978655496,Percent,18033,249
Indiana,Delaware,22.49212783133508,Percent,18035,252
Indiana,Dubois,5.673258839231803,Percent,18037,254
Indiana,Elkhart,17.641574150027992,Percent,18039,260
Indiana,Fayette,20.532228998796224,Percent,18041,263
Indiana,Floyd,27.316038987841722,Percent,18043,267
Indiana,Fountain,18.277047270706962,Percent,18045,270
Indiana,Franklin,8.870855660454584,Percent,18047,272
Indiana,Fulton,12.539625800229413,Percent,18049,276
Indiana,Gibson,3.6830861254704055,Percent,18051,286
Indiana,Grant,16.306615745467663,Percent,18053,297
Indiana,Greene,11.716647950106498,Percent,18055,309
Indiana,Hamilton,28.7287164463643,Percent,18057,321
Indiana,Hancock,28.21568703869104,Percent,18059,329
Indiana,Harrison,4.575438151193197,Percent,18061,334
Indiana,Hendricks,25.507000325082295,Percent,18063,341
Indiana,Henry,3.6123154918079132,Percent,18065,344
Indiana,Howard,24.15039682335279,Percent,18067,348
Indiana,Huntington,21.56945930889775,Percent,18069,352
Indiana,Jackson,14.726964513481358,Percent,18071,355
Indiana,Jasper,8.571145691510694,Percent,18073,356
Indiana,Jay,18.820298227154943,Percent,18075,358
Indiana,Jefferson,15.736788508622176,Percent,18077,363
Indiana,Jennings,26.773352397532868,Percent,18079,367
Indiana,Johnson,27.38816022671553,Percent,18081,370
Indiana,Knox,26.77003868416467,Percent,18083,376
Indiana,Kosciusko,16.54955092094457,Percent,18085,384
Indiana,LaGrange,0.1520911132956141,Percent,18087,386
Indiana,Lake,19.216441275675347,Percent,18089,389
Indiana,LaPorte,17.957259505224414,Percent,18091,392
Indiana,Lawrence,9.283786669404234,Percent,18093,396
Indiana,Madison,22.306268322013736,Percent,18095,401
Indiana,Marion,15.11207044681927,Percent,18097,409
Indiana,Marshall,14.289950488350492,Percent,18099,412
Indiana,Martin,2.5953244335497483,Percent,18101,418
Indiana,Miami,18.446473966654256,Percent,18103,420
Indiana,Monroe,13.218543335413194,Percent,18105,422
Indiana,Montgomery,13.712689620222143,Percent,18107,425
Indiana,Morgan,14.26611385244162,Percent,18109,430
Indiana,Newton,15.382901143269025,Percent,18111,433
Indiana,Noble,5.211313182212787,Percent,18113,436
Indiana,Ohio,0,Percent,18115,440
Indiana,Orange,9.404640268482964,Percent,18117,444
Indiana,Owen,0.7649338303368853,Percent,18119,448
Indiana,Parke,12.196846254093083,Percent,18121,452
Indiana,Perry,28.22209878157798,Percent,18123,459
Indiana,Pike,7.555696772894876,Percent,18125,465
Indiana,Porter,29.179617450414074,Percent,18127,468
Indiana,Posey,21.63008537533358,Percent,18129,471
Indiana,Pulaski,2.542340173420676,Percent,18131,477
Indiana,Putnam,4.602429452503095,Percent,18133,480
Indiana,Randolph,13.52391886756356,Percent,18135,485
Indiana,Ripley,2.376926232369838,Percent,18137,488
Indiana,Rush,3.1959326891340156,Percent,18139,493
Indiana,St. Joseph,26.425406229351633,Percent,18141,496
Indiana,Scott,3.339180715505269,Percent,18143,504
Indiana,Shelby,12.406213891901228,Percent,18145,506
Indiana,Spencer,0.010001508740149247,Percent,18147,509
Indiana,Starke,5.392402925379532,Percent,18149,512
Indiana,Steuben,17.804936217987745,Percent,18151,515
Indiana,Sullivan,4.709554027052433,Percent,18153,518
Indiana,Switzerland,4.5003717271617925,Percent,18155,526
Indiana,Tippecanoe,15.906214087188042,Percent,18157,530
Indiana,Tipton,11.559769020951869,Percent,18159,534
Indiana,Union,0,Percent,18161,538
Indiana,Vanderburgh,18.771663733916405,Percent,18163,543
Indiana,Vermillion,12.562175906475325,Percent,18165,548
Indiana,Vigo,29.317416690416604,Percent,18167,553
Indiana,Wabash,9.892317011665714,Percent,18169,555
Indiana,Warren,4.594943930903044,Percent,18171,567
Indiana,Warrick,27.626474786592002,Percent,18173,575
Indiana,Washington,9.40590555099349,Percent,18175,584
Indiana,Wayne,12.927323664480348,Percent,18177,586
Indiana,Wells,8.775960020507382,Percent,18179,590
Indiana,White,14.892387647543847,Percent,18181,594
Indiana,Whitley,4.908310666341404,Percent,18183,597
Iowa,Adair,6.221985589497397,Percent,19001,598
Iowa,Adams,6.40875912724902,Percent,19003,602
Iowa,Allamakee,8.03394753575785,Percent,19005,608
Iowa,Appanoose,12.287344395427253,Percent,19007,611
Iowa,Audubon,7.323517636402614,Percent,19009,615
Iowa,Benton,13.472650330508436,Percent,19011,619
Iowa,Black Hawk,24.676197264170494,Percent,19013,623
Iowa,Boone,11.309823179288072,Percent,19015,625
Iowa,Bremer,8.948761906461073,Percent,19017,631
Iowa,Buchanan,19.273015426868163,Percent,19019,632
Iowa,Buena Vista,8.80370422953001,Percent,19021,633
Iowa,Butler,44.1726248986162,Percent,19023,361
Iowa,Calhoun,2.6999187191620786,Percent,19025,365
Iowa,Carroll,4.92498545973088,Percent,19027,369
Iowa,Cass,25.13383550739775,Percent,19029,374
Iowa,Cedar,19.82132453127007,Percent,19031,379
Iowa,Cerro Gordo,16.00204574625508,Percent,19033,383
Iowa,Cherokee,7.633627351030194,Percent,19035,388
Iowa,Chickasaw,14.915870627103628,Percent,19037,393
Iowa,Clarke,7.68587733063306,Percent,19039,397
Iowa,Clay,10.232865835132596,Percent,19041,398
Iowa,Clayton,3.376620412629152,Percent,19043,402
Iowa,Clinton,19.818852174889834,Percent,19045,404
Iowa,Crawford,23.9166963981474,Percent,19047,408
Iowa,Dallas,4.530119070428094,Percent,19049,413
Iowa,Davis,10.661392924852429,Percent,19051,416
Iowa,Decatur,9.665525763760153,Percent,19053,419
Iowa,Delaware,8.641648537148166,Percent,19055,421
Iowa,Des Moines,26.4407973884429,Percent,19057,424
Iowa,Dickinson,19.651466646382854,Percent,19059,427
Iowa,Dubuque,18.89528980809606,Percent,19061,434
Iowa,Emmet,26.943898513562125,Percent,19063,437
Iowa,Fayette,5.359944231545259,Percent,19065,442
Iowa,Floyd,18.05206040063105,Percent,19067,447
Iowa,Franklin,16.665048675498127,Percent,19069,451
Iowa,Fremont,72.89494035399086,Percent,19071,455
Iowa,Greene,12.886379487147707,Percent,19073,458
Iowa,Grundy,10.879760556872963,Percent,19075,460
Iowa,Guthrie,10.842926019004748,Percent,19077,467
Iowa,Hamilton,16.685588823202004,Percent,19079,469
Iowa,Hancock,12.19589294719963,Percent,19081,470
Iowa,Hardin,14.164041535071235,Percent,19083,475
Iowa,Harrison,17.47540666071155,Percent,19085,478
Iowa,Henry,27.976608115546288,Percent,19087,479
Iowa,Howard,36.319978156068686,Percent,19089,481
Iowa,Humboldt,14.410611686835761,Percent,19091,487
Iowa,Ida,1.0614313505622837,Percent,19093,491
Iowa,Iowa,15.600775798740262,Percent,19095,495
Iowa,Jackson,22.460903719775242,Percent,19097,499
Iowa,Jasper,16.42795242859828,Percent,19099,505
Iowa,Jefferson,11.766101359817076,Percent,19101,507
Iowa,Johnson,13.043814343700433,Percent,19103,508
Iowa,Jones,15.783770556815341,Percent,19105,516
Iowa,Keokuk,25.085834981471223,Percent,19107,520
Iowa,Kossuth,52.02522069558554,Percent,19109,523
Iowa,Lee,18.173240182015086,Percent,19111,531
Iowa,Linn,22.896016461728667,Percent,19113,535
Iowa,Louisa,1.1203579554127163,Percent,19115,539
Iowa,Lucas,21.33239584520207,Percent,19117,542
Iowa,Lyon,10.972682704532339,Percent,19119,546
Iowa,Madison,16.13511654004962,Percent,19121,550
Iowa,Mahaska,22.39783693550516,Percent,19123,554
Iowa,Marion,12.649472907603801,Percent,19125,561
Iowa,Marshall,20.153867915338537,Percent,19127,568
Iowa,Mills,10.184804359794942,Percent,19129,569
Iowa,Mitchell,20.36480365845657,Percent,19131,572
Iowa,Monona,14.868535458577629,Percent,19133,576
Iowa,Monroe,24.30395808928833,Percent,19135,580
Iowa,Montgomery,19.56544621161881,Percent,19137,595
Iowa,Muscatine,17.900014701333724,Percent,19139,600
Iowa,O'Brien,27.526138482320533,Percent,19141,604
Iowa,Osceola,18.066607833329158,Percent,19143,607
Iowa,Page,20.761912082157608,Percent,19145,612
Iowa,Palo Alto,21.242739649079503,Percent,19147,618
Iowa,Plymouth,2.8688564719854597,Percent,19149,622
Iowa,Pocahontas,17.44885762269261,Percent,19151,624
Iowa,Polk,13.450368665492848,Percent,19153,629
Iowa,Pottawattamie,32.035603360977156,Percent,19155,637
Iowa,Poweshiek,18.2735248932339,Percent,19157,640
Iowa,Ringgold,10.78283853118963,Percent,19159,642
Iowa,Sac,35.273450817983864,Percent,19161,647
Iowa,Scott,9.762422626248124,Percent,19163,657
Iowa,Shelby,25.487305762924308,Percent,19165,660
Iowa,Sioux,3.9825247425162296,Percent,19167,663
Iowa,Story,17.59517594156228,Percent,19169,668
Iowa,Tama,15.038958076409187,Percent,19171,671
Iowa,Taylor,4.164679977759981,Percent,19173,674
Iowa,Union,19.088939667782036,Percent,19175,675
Iowa,Van Buren,51.266671116414265,Percent,19177,678
Iowa,Wapello,39.48451903864309,Percent,19179,681
Iowa,Warren,13.692152892124001,Percent,19181,685
Iowa,Washington,6.69012522474696,Percent,19183,687
Iowa,Wayne,39.03577175983992,Percent,19185,691
Iowa,Webster,20.85192298160824,Percent,19187,694
Iowa,Winnebago,16.950819810865084,Percent,19189,696
Iowa,Winneshiek,12.150206076433083,Percent,19191,698
Iowa,Woodbury,23.114821764866303,Percent,19193,702
Iowa,Worth,7.975441465636234,Percent,19195,703
Iowa,Wright,6.4958779532668,Percent,19197,705
Kansas,Allen,37.02766631342539,Percent,20001,709
Kansas,Anderson,21.576880750955198,Percent,20003,712
Kansas,Atchison,13.734306301847319,Percent,20005,715
Kansas,Barber,10.964260473281628,Percent,20007,717
Kansas,Barton,20.002795549204887,Percent,20009,719
Kansas,Bourbon,19.86726690537244,Percent,20011,722
Kansas,Brown,6.469228128830519,Percent,20013,723
Kansas,Butler,24.380698475032027,Percent,20015,726
Kansas,Chase,89.62174156060073,Percent,20017,729
Kansas,Chautauqua,33.65727957524666,Percent,20019,730
Kansas,Cherokee,11.355703798572744,Percent,20021,732
Kansas,Cheyenne,9.402090326891452,Percent,20023,736
Kansas,Clark,92.41534965495666,Percent,20025,738
Kansas,Clay,25.626844972056475,Percent,20027,739
Kansas,Cloud,32.99455349176702,Percent,20029,740
Kansas,Coffey,37.69497895501616,Percent,20031,745
Kansas,Comanche,17.167541366738554,Percent,20033,748
Kansas,Cowley,27.625750259867253,Percent,20035,752
Kansas,Crawford,26.77589326775898,Percent,20037,756
Kansas,Decatur,27.311083984772612,Percent,20039,759
Kansas,Dickinson,7.566607231804849,Percent,20041,762
Kansas,Doniphan,56.56415154497218,Percent,20043,765
Kansas,Douglas,11.129251333977045,Percent,20045,767
Kansas,Edwards,15.274946891808627,Percent,20047,770
Kansas,Elk,94.55233510907183,Percent,20049,773
Kansas,Ellis,13.391539048926262,Percent,20051,774
Kansas,Ellsworth,29.33976458832923,Percent,20053,776
Kansas,Finney,13.995155915182403,Percent,20055,778
Kansas,Ford,17.830484626180276,Percent,20057,784
Kansas,Franklin,43.0768668845314,Percent,20059,786
Kansas,Geary,24.237400852374922,Percent,20061,788
Kansas,Gove,40.991024847852316,Percent,20063,790
Kansas,Graham,19.737522432002542,Percent,20065,791
Kansas,Grant,8.375143383854018,Percent,20067,794
Kansas,Gray,43.12887589285048,Percent,20069,798
Kansas,Greeley,91.65998389508098,Percent,20071,801
Kansas,Greenwood,44.6456018997771,Percent,20073,803
Kansas,Hamilton,79.33085512803643,Percent,20075,805
Kansas,Harper,24.890605404237654,Percent,20077,807
Kansas,Harvey,13.223057326415551,Percent,20079,812
Kansas,Haskell,85.54981218003125,Percent,20081,815
Kansas,Hodgeman,29.882324542122447,Percent,20083,818
Kansas,Jackson,9.82320611480263,Percent,20085,819
Kansas,Jefferson,0.8413778263995817,Percent,20087,821
Kansas,Jewell,26.241278193317193,Percent,20089,822
Kansas,Johnson,15.184163792003902,Percent,20091,824
Kansas,Kearny,87.30198636379382,Percent,20093,826
Kansas,Kingman,33.20116548515144,Percent,20095,827
Kansas,Kiowa,95.2945800717125,Percent,20097,829
Kansas,Labette,17.38092513787671,Percent,20099,831
Kansas,Lane,20.7371189368356,Percent,20101,833
Kansas,Leavenworth,23.43871534884201,Percent,20103,836
Kansas,Lincoln,30.875123145314408,Percent,20105,838
Kansas,Linn,13.612795991077153,Percent,20107,840
Kansas,Logan,17.33785580256571,Percent,20109,842
Kansas,Lyon,15.092181165198811,Percent,20111,844
Kansas,McPherson,24.343936479775323,Percent,20113,846
Kansas,Marion,21.756576509174725,Percent,20115,848
Kansas,Marshall,13.603661108849263,Percent,20117,850
Kansas,Meade,45.922232043236065,Percent,20119,851
Kansas,Miami,7.222851617716137,Percent,20121,853
Kansas,Mitchell,19.814003315918722,Percent,20123,854
Kansas,Montgomery,20.555767856988723,Percent,20125,856
Kansas,Morris,31.275729845364175,Percent,20127,858
Kansas,Morton,22.794769089287996,Percent,20129,859
Kansas,Nemaha,13.355173889181863,Percent,20131,861
Kansas,Neosho,6.151035407680595,Percent,20133,862
Kansas,Ness,24.668704492579753,Percent,20135,864
Kansas,Norton,32.33034407845706,Percent,20137,866
Kansas,Osage,12.070352426259037,Percent,20139,867
Kansas,Osborne,22.285064427396033,Percent,20141,869
Kansas,Ottawa,27.41287766503054,Percent,20143,870
Kansas,Pawnee,16.051095623108704,Percent,20145,872
Kansas,Phillips,34.234512438119644,Percent,20147,873
Kansas,Pottawatomie,2.572846607633008,Percent,20149,876
Kansas,Pratt,21.863043092551887,Percent,20151,878
Kansas,Rawlins,27.388842454297503,Percent,20153,880
Kansas,Reno,22.09502378509324,Percent,20155,882
Kansas,Republic,25.232147324922288,Percent,20157,884
Kansas,Rice,18.1099902656267,Percent,20159,886
Kansas,Riley,34.840336679010335,Percent,20161,888
Kansas,Rooks,13.958444800835224,Percent,20163,889
Kansas,Rush,20.456355346721953,Percent,20165,891
Kansas,Russell,24.29677127869512,Percent,20167,893
Kansas,Saline,16.68678909723918,Percent,20169,895
Kansas,Scott,10.881826862269065,Percent,20171,897
Kansas,Sedgwick,20.897362263936472,Percent,20173,898
Kansas,Seward,4.630599344416173,Percent,20175,900
Kansas,Shawnee,19.011191827350196,Percent,20177,902
Kansas,Sheridan,30.83497887228909,Percent,20179,904
Kansas,Sherman,66.46062907605209,Percent,20181,907
Kansas,Smith,35.85355556177342,Percent,20183,909
Kansas,Stafford,27.146293027873337,Percent,20185,911
Kansas,Stanton,9.471961500182372,Percent,20187,913
Kansas,Stevens,13.809902347901904,Percent,20189,914
Kansas,Sumner,27.084329051509325,Percent,20191,916
Kansas,Thomas,44.463307937879996,Percent,20193,917
Kansas,Trego,6.741193463501499,Percent,20195,919
Kansas,Wabaunsee,40.21748772678633,Percent,20197,920
Kansas,Wallace,93.9393941869394,Percent,20199,921
Kansas,Washington,48.689280929965854,Percent,20201,922
Kansas,Wichita,88.27215741724127,Percent,20203,923
Kansas,Wilson,11.832045160940483,Percent,20205,925
Kansas,Woodson,17.456394131154187,Percent,20207,926
Kansas,Wyandotte,12.712496087782293,Percent,20209,927
Kentucky,Adair,8.93914131540609,Percent,21001,928
Kentucky,Allen,0.9355847864128332,Percent,21003,929
Kentucky,Anderson,20.1952463301457,Percent,21005,930
Kentucky,Ballard,4.852993036978639,Percent,21007,932
Kentucky,Barren,6.366915504992105,Percent,21009,933
Kentucky,Bath,0.11996825675363298,Percent,21011,934
Kentucky,Bell,16.408009241970863,Percent,21013,936
Kentucky,Boone,32.14948767896256,Percent,21015,1002
Kentucky,Bourbon,12.509903691122792,Percent,21017,1005
Kentucky,Boyd,20.944355598858344,Percent,21019,1008
Kentucky,Boyle,24.05675405943082,Percent,21021,1010
Kentucky,Bracken,0.5534558172774576,Percent,21023,1013
Kentucky,Breathitt,14.56926595494992,Percent,21025,1017
Kentucky,Breckinridge,8.78409072221392,Percent,21027,1020
Kentucky,Bullitt,31.60188123323874,Percent,21029,1024
Kentucky,Butler,8.00706769538621,Percent,21031,1026
Kentucky,Caldwell,10.212278955151417,Percent,21033,1031
Kentucky,Calloway,13.635626388563443,Percent,21035,1033
Kentucky,Campbell,28.71083430699688,Percent,21037,1035
Kentucky,Carlisle,2.17979131428846,Percent,21039,1039
Kentucky,Carroll,34.22015301074054,Percent,21041,1041
Kentucky,Carter,5.444819604910641,Percent,21043,1044
Kentucky,Casey,4.235489169263285,Percent,21045,1048
Kentucky,Christian,18.276332868288957,Percent,21047,1050
Kentucky,Clark,9.70908550705703,Percent,21049,1053
Kentucky,Clay,7.00190482302913,Percent,21051,1056
Kentucky,Clinton,0.10413176041369157,Percent,21053,1059
Kentucky,Crittenden,2.8119678714328824,Percent,21055,1064
Kentucky,Cumberland,1.5285081810043173,Percent,21057,1067
Kentucky,Daviess,15.557598455276134,Percent,21059,1071
Kentucky,Edmonson,2.4461912505080257,Percent,21061,1073
