State,County,Children low access to store (%) 2015 (PCT_LACCESS_CHILD15),Units,FIPS,FID
Georgia,Rabun,0.0995477570559007,Percent,13241,18
Georgia,Randolph,4.697543522887887,Percent,13243,23
Georgia,Richmond,10.037058311538727,Percent,13245,24
Georgia,Rockdale,11.293109133378737,Percent,13247,28
Georgia,Schley,0.11939658275889062,Percent,13249,31
Georgia,Screven,5.6207020964917636,Percent,13251,34
Georgia,Seminole,1.1728717169191658,Percent,13253,38
Georgia,Spalding,4.172220440805285,Percent,13255,41
Georgia,Stephens,3.0173705078629687,Percent,13257,45
Georgia,Stewart,1.818620484766953,Percent,13259,48
Georgia,Sumter,5.082234636263048,Percent,13261,52
Georgia,Talbot,4.800257734853634,Percent,13263,57
Georgia,Taliaferro,11.938030825994119,Percent,13265,60
Georgia,Tattnall,0.8958887491360854,Percent,13267,63
Georgia,Taylor,0.35393310794380195,Percent,13269,69
Georgia,Telfair,0.5393380258330303,Percent,13271,75
Georgia,Terrell,1.8684323485389374,Percent,13273,78
Georgia,Thomas,7.1145526290377905,Percent,13275,83
Georgia,Tift,2.203805452318074,Percent,13277,87
Georgia,Toombs,5.101295663784226,Percent,13279,91
Georgia,Towns,0.0,Percent,13281,95
Georgia,Treutlen,1.0644196637799797,Percent,13283,102
Georgia,Troup,4.498256321673826,Percent,13285,105
Georgia,Turner,1.441630958222878,Percent,13287,108
Georgia,Twiggs,0.053490234766401974,Percent,13289,116
Georgia,Union,0.2048557114778437,Percent,13291,120
Georgia,Upson,6.043221332597687,Percent,13293,123
Georgia,Walker,6.150723946916488,Percent,13295,126
Georgia,Walton,4.7887504678524015,Percent,13297,127
Georgia,Ware,8.17517236419787,Percent,13299,132
Georgia,Warren,0.42421467491784715,Percent,13301,135
Georgia,Washington,4.131010171785368,Percent,13303,143
Georgia,Wayne,7.500415517356989,Percent,13305,147
Georgia,Webster,0.5145956740777671,Percent,13307,149
Georgia,Wheeler,1.1192203960569127,Percent,13309,154
Georgia,White,0,Percent,13311,157
Georgia,Whitfield,6.839127045649499,Percent,13313,159
Georgia,Wilcox,0.18659241882281577,Percent,13315,163
Georgia,Wilkes,4.081249473548334,Percent,13317,167
Georgia,Wilkinson,4.248349088254199,Percent,13319,169
Georgia,Worth,2.00524325785956,Percent,13321,173
Hawaii,Hawaii,8.937886206962864,Percent,15001,198
Hawaii,Honolulu,6.055366604934679,Percent,15003,234
Hawaii,Kalawao,0.0,Percent,15005,247
Hawaii,Kauai,9.22746312162308,Percent,15007,261
Hawaii,Maui,6.897066007556028,Percent,15009,323
Idaho,Ada,4.640322739432722,Percent,16001,336
Idaho,Adams,1.628724512023365,Percent,16003,338
Idaho,Bannock,8.064629396420745,Percent,16005,343
Idaho,Bear Lake,6.440146763289259,Percent,16007,349
Idaho,Benewah,5.710561655749629,Percent,16009,354
Idaho,Bingham,6.733923054242352,Percent,16011,362
Idaho,Blaine,7.811306805620228,Percent,16013,371
Idaho,Boise,14.180850618323266,Percent,16015,380
Idaho,Bonner,4.024992743068278,Percent,16017,387
Idaho,Bonneville,8.065618419938206,Percent,16019,395
Idaho,Boundary,3.857319825421792,Percent,16021,405
Idaho,Butte,7.000741202628537,Percent,16023,414
Idaho,Camas,21.48612347028729,Percent,16025,429
Idaho,Canyon,6.142267425413898,Percent,16027,441
Idaho,Caribou,9.861636075876662,Percent,16029,449
Idaho,Cassia,9.74214046150536,Percent,16031,456
Idaho,Clark,31.36456245380713,Percent,16033,464
Idaho,Clearwater,2.964955218259742,Percent,16035,474
Idaho,Custer,7.6646748394796935,Percent,16037,484
Idaho,Elmore,9.880842536693246,Percent,16039,490
Idaho,Franklin,2.504194405510574,Percent,16041,498
Idaho,Fremont,2.58774535105509,Percent,16043,502
Idaho,Gem,7.070157890096597,Percent,16045,510
Idaho,Gooding,0.28234948703493923,Percent,16047,519
Idaho,Idaho,6.345366496056924,Percent,16049,528
Idaho,Jefferson,4.504556174441355,Percent,16051,540
Idaho,Jerome,7.081269930404891,Percent,16053,547
Idaho,Kootenai,6.200710896311414,Percent,16055,552
Idaho,Latah,3.130900569499732,Percent,16057,559
Idaho,Lemhi,6.633105845642502,Percent,16059,566
Idaho,Lewis,9.835673405229363,Percent,16061,574
Idaho,Lincoln,31.970266340306452,Percent,16063,578
Idaho,Madison,5.382073959377212,Percent,16065,581
Idaho,Minidoka,5.4151930195748665,Percent,16067,585
Idaho,Nez Perce,4.316920970383904,Percent,16069,589
Idaho,Oneida,3.2218942153514467,Percent,16071,593
Idaho,Owyhee,4.584789455335728,Percent,16073,601
Idaho,Payette,7.28524553720068,Percent,16075,606
Idaho,Power,4.332877128223832,Percent,16077,613
Idaho,Shoshone,1.6213944358485937,Percent,16079,621
Idaho,Teton,2.9964173319551524,Percent,16081,627
Idaho,Twin Falls,1.9504913908717076,Percent,16083,634
Idaho,Valley,4.140604145894778,Percent,16085,643
Idaho,Washington,4.052044896289165,Percent,16087,649
Illinois,Adams,3.7292289199846804,Percent,17001,650
Illinois,Alexander,4.556304155317807,Percent,17003,651
Illinois,Bond,1.6554182147396272,Percent,17005,652
Illinois,Boone,6.245173922832733,Percent,17007,653
Illinois,Brown,0.4337668673868993,Percent,17009,654
Illinois,Bureau,8.196068007857768,Percent,17011,2
Illinois,Calhoun,2.34990826880507,Percent,17013,4
Illinois,Carroll,4.205772371755775,Percent,17015,6
Illinois,Cass,2.6927893936542735,Percent,17017,10
Illinois,Champaign,3.777235774741467,Percent,17019,12
Illinois,Christian,1.7620182233520145,Percent,17021,14
Illinois,Clark,1.8537511967632752,Percent,17023,19
Illinois,Clay,3.651293183037141,Percent,17025,22
Illinois,Clinton,2.7727581648955297,Percent,17027,27
Illinois,Coles,3.4815772148800326,Percent,17029,30
Illinois,Cook,1.7302729446976146,Percent,17031,36
Illinois,Crawford,2.1042160928721603,Percent,17033,40
Illinois,Cumberland,0,Percent,17035,44
Illinois,DeKalb,5.2603392426700175,Percent,17037,49
Illinois,De Witt,0.9539352989949339,Percent,17039,53
Illinois,Douglas,2.2600764529566617,Percent,17041,55
Illinois,DuPage,5.873968604292297,Percent,17043,64
Illinois,Edgar,7.599952589107504,Percent,17045,66
Illinois,Edwards,4.671636310641779,Percent,17047,71
Illinois,Effingham,4.35844549525974,Percent,17049,76
Illinois,Fayette,8.338042519180894,Percent,17051,79
Illinois,Ford,4.457541074224473,Percent,17053,81
Illinois,Franklin,2.409963647328867,Percent,17055,85
Illinois,Fulton,3.9989473510055036,Percent,17057,89
Illinois,Gallatin,15.832627253274254,Percent,17059,92
Illinois,Greene,2.8036519665808295,Percent,17061,96
Illinois,Grundy,5.007963013284821,Percent,17063,99
Illinois,Hamilton,3.279275217742462,Percent,17065,106
Illinois,Hancock,8.82308582085783,Percent,17067,111
Illinois,Hardin,2.9523870331411803,Percent,17069,113
Illinois,Henderson,0.2879462181288487,Percent,17071,117
Illinois,Henry,4.666638215732124,Percent,17073,121
Illinois,Iroquois,5.386236758605121,Percent,17075,125
Illinois,Jackson,4.629414566577386,Percent,17077,129
Illinois,Jasper,3.6864004885661585,Percent,17079,133
Illinois,Jefferson,4.7231462801949675,Percent,17081,137
Illinois,Jersey,3.4165397299118423,Percent,17083,142
Illinois,Jo Daviess,4.405152490664896,Percent,17085,145
Illinois,Johnson,2.505298770512065,Percent,17087,152
Illinois,Kane,5.260403160226134,Percent,17089,156
Illinois,Kankakee,3.6462358947074542,Percent,17091,161
Illinois,Kendall,4.654407256750052,Percent,17093,165
Illinois,Knox,3.6516858692981726,Percent,17095,166
Illinois,Lake,9.113847585589214,Percent,17097,170
Illinois,LaSalle,4.958036254330721,Percent,17099,175
Illinois,Lawrence,3.326934537596026,Percent,17101,177
Illinois,Lee,2.554918453807879,Percent,17103,180
Illinois,Livingston,1.9648258831195122,Percent,17105,182
Illinois,Logan,6.321667434219404,Percent,17107,186
Illinois,McDonough,1.9555224266591378,Percent,17109,189
Illinois,McHenry,12.646926414500129,Percent,17111,192
Illinois,McLean,6.328958167617414,Percent,17113,193
Illinois,Macon,5.811916936819677,Percent,17115,194
Illinois,Macoupin,3.919256977745986,Percent,17117,196
Illinois,Madison,8.099754678463135,Percent,17119,199
Illinois,Marion,6.363398402013135,Percent,17121,201
Illinois,Marshall,4.410540971849525,Percent,17123,202
Illinois,Mason,7.547166034003341,Percent,17125,206
Illinois,Massac,2.0562025535979775,Percent,17127,208
Illinois,Menard,0.4495070598560543,Percent,17129,212
Illinois,Mercer,3.667665483074705,Percent,17131,216
Illinois,Monroe,7.091685258608307,Percent,17133,219
Illinois,Montgomery,5.232802942968077,Percent,17135,223
Illinois,Morgan,7.988201986712353,Percent,17137,225
Illinois,Moultrie,0.6110361914731692,Percent,17139,227
Illinois,Ogle,4.977564756200273,Percent,17141,229
Illinois,Peoria,6.0727689204915976,Percent,17143,233
Illinois,Perry,5.383657218221521,Percent,17145,235
Illinois,Piatt,0.7122775091752704,Percent,17147,238
Illinois,Pike,4.45085164419297,Percent,17149,241
Illinois,Pope,3.9884418004250333,Percent,17151,245
Illinois,Pulaski,4.8382038334504305,Percent,17153,248
Illinois,Putnam,1.583095763288518,Percent,17155,253
Illinois,Randolph,2.3934285140411635,Percent,17157,255
Illinois,Richland,1.1388699032244194,Percent,17159,259
Illinois,Rock Island,4.200259765169798,Percent,17161,265
Illinois,St. Clair,8.931185089552649,Percent,17163,269
Illinois,Saline,9.233722380248023,Percent,17165,271
Illinois,Sangamon,5.789397903700301,Percent,17167,274
Illinois,Schuyler,3.1773216946999203,Percent,17169,278
Illinois,Scott,0.8686666192012847,Percent,17171,280
Illinois,Shelby,5.358894717009123,Percent,17173,283
Illinois,Stark,8.119886401661095,Percent,17175,285
Illinois,Stephenson,1.1349286545201505,Percent,17177,290
Illinois,Tazewell,9.828464477754553,Percent,17179,291
Illinois,Union,2.8402419176081706,Percent,17181,293
Illinois,Vermilion,3.4730451338321964,Percent,17183,296
Illinois,Wabash,1.8928170671626685,Percent,17185,299
Illinois,Warren,1.691054097802773,Percent,17187,301
Illinois,Washington,2.2086627929955354,Percent,17189,305
Illinois,Wayne,5.000629558073746,Percent,17191,310
Illinois,White,6.027906329067699,Percent,17193,312
Illinois,Whiteside,4.8727498707642996,Percent,17195,314
Illinois,Will,9.451649411450616,Percent,17197,320
Illinois,Williamson,3.4567751987015236,Percent,17199,324
Illinois,Winnebago,6.238765839637717,Percent,17201,325
Illinois,Woodford,3.075731390502276,Percent,17203,328
Indiana,Adams,1.8035238957449296,Percent,18001,330
Indiana,Allen,7.840035456615306,Percent,18003,335
Indiana,Bartholomew,7.206917507785452,Percent,18005,342
Indiana,Benton,0.3153213189864547,Percent,18007,179
Indiana,Blackford,0.48436196876572224,Percent,18009,183
Indiana,Boone,3.816525844568238,Percent,18011,185
Indiana,Brown,0.7182658882574532,Percent,18013,188
Indiana,Carroll,1.0314074901693426,Percent,18015,195
Indiana,Cass,1.069200687081674,Percent,18017,211
Indiana,Clark,5.087695943765431,Percent,18019,215
Indiana,Clay,0.8979632947731164,Percent,18021,221
Indiana,Clinton,0.4784428010078979,Percent,18023,226
Indiana,Crawford,3.113477045774675,Percent,18025,232
Indiana,Daviess,2.711811471712873,Percent,18027,239
Indiana,Dearborn,6.511927188108238,Percent,18029,242
Indiana,Decatur,3.894019933508703,Percent,18031,246
Indiana,DeKalb,5.8883075482433975,Percent,18033,249
Indiana,Delaware,5.23364663564603,Percent,18035,252
Indiana,Dubois,1.6472247403334743,Percent,18037,254
Indiana,Elkhart,5.765654827682616,Percent,18039,260
Indiana,Fayette,5.142022256736459,Percent,18041,263
Indiana,Floyd,7.300253549897021,Percent,18043,267
Indiana,Fountain,4.42097808400732,Percent,18045,270
Indiana,Franklin,2.560686942540681,Percent,18047,272
Indiana,Fulton,3.058088837148349,Percent,18049,276
Indiana,Gibson,0.849147125925726,Percent,18051,286
Indiana,Grant,3.8283290093831948,Percent,18053,297
Indiana,Greene,2.8917247233610857,Percent,18055,309
Indiana,Hamilton,9.613640802417535,Percent,18057,321
Indiana,Hancock,7.633538098812291,Percent,18059,329
Indiana,Harrison,1.0769737349222361,Percent,18061,334
Indiana,Hendricks,7.585815604588031,Percent,18063,341
Indiana,Henry,0.8234035170445655,Percent,18065,344
Indiana,Howard,6.335393815963868,Percent,18067,348
Indiana,Huntington,5.422005921372428,Percent,18069,352
Indiana,Jackson,4.0034257148711765,Percent,18071,355
Indiana,Jasper,2.5954127252521744,Percent,18073,356
Indiana,Jay,4.706230228193385,Percent,18075,358
Indiana,Jefferson,3.798638285082491,Percent,18077,363
Indiana,Jennings,7.562357504181419,Percent,18079,367
Indiana,Johnson,7.288127452952799,Percent,18081,370
Indiana,Knox,6.057538251437018,Percent,18083,376
Indiana,Kosciusko,4.891617905964037,Percent,18085,384
Indiana,LaGrange,0.04522173370073529,Percent,18087,386
Indiana,Lake,7.674451207540407,Percent,18089,389
Indiana,LaPorte,5.8818585833810095,Percent,18091,392
Indiana,Lawrence,2.087360677502686,Percent,18093,396
Indiana,Madison,5.618010568169947,Percent,18095,401
Indiana,Marion,6.596393223711907,Percent,18097,409
Indiana,Marshall,4.1093764280397655,Percent,18099,412
Indiana,Martin,0.6987278492990973,Percent,18101,418
Indiana,Miami,5.165822199259084,Percent,18103,420
Indiana,Monroe,3.118842036595902,Percent,18105,422
Indiana,Montgomery,3.391904670537851,Percent,18107,425
Indiana,Morgan,3.6413974934551048,Percent,18109,430
Indiana,Newton,3.4259994169171373,Percent,18111,433
Indiana,Noble,1.691680271553229,Percent,18113,436
Indiana,Ohio,0,Percent,18115,440
Indiana,Orange,2.407290038264783,Percent,18117,444
Indiana,Owen,0.14546684504545493,Percent,18119,448
Indiana,Parke,2.544874233588177,Percent,18121,452
Indiana,Perry,5.963082823701727,Percent,18123,459
Indiana,Pike,1.6822794967971195,Percent,18125,465
Indiana,Porter,8.058375004239243,Percent,18127,468
Indiana,Posey,4.983839063195176,Percent,18129,471
Indiana,Pulaski,0.618953684927449,Percent,18131,477
Indiana,Putnam,1.0223995903258172,Percent,18133,480
Indiana,Randolph,3.656791285365634,Percent,18135,485
Indiana,Ripley,0.7257426773240023,Percent,18137,488
Indiana,Rush,0.7183054278823943,Percent,18139,493
Indiana,St. Joseph,7.493937342803009,Percent,18141,496
Indiana,Scott,0.8004653581932136,Percent,18143,504
Indiana,Shelby,3.063053732599784,Percent,18145,506
Indiana,Spencer,5.59626876669244e-06,Percent,18147,509
Indiana,Starke,1.4783833119491248,Percent,18149,512
Indiana,Steuben,4.195112922464794,Percent,18151,515
Indiana,Sullivan,1.1491888011545146,Percent,18153,518
Indiana,Switzerland,1.6745029177091773,Percent,18155,526
Indiana,Tippecanoe,4.632001416570674,Percent,18157,530
Indiana,Tipton,2.4125994150848835,Percent,18159,534
Indiana,Union,0,Percent,18161,538
Indiana,Vanderburgh,4.463671035274464,Percent,18163,543
Indiana,Vermillion,2.6763517930511473,Percent,18165,548
Indiana,Vigo,6.461915878627504,Percent,18167,553
Indiana,Wabash,1.9252097357176021,Percent,18169,555
Indiana,Warren,1.1314957179097602,Percent,18171,567
Indiana,Warrick,7.967513943938514,Percent,18173,575
Indiana,Washington,2.4622881859505097,Percent,18175,584
Indiana,Wayne,3.379271786461628,Percent,18177,586
Indiana,Wells,2.0509809192055184,Percent,18179,590
Indiana,White,3.7249491821397642,Percent,18181,594
Indiana,Whitley,1.2813443700754656,Percent,18183,597
Iowa,Adair,1.3747415022452094,Percent,19001,598
Iowa,Adams,1.3726493982969423,Percent,19003,602
Iowa,Allamakee,1.6496254569220097,Percent,19005,608
Iowa,Appanoose,2.4948775813993946,Percent,19007,611
Iowa,Audubon,1.4478895804073197,Percent,19009,615
Iowa,Benton,3.4587964147891044,Percent,19011,619
Iowa,Black Hawk,5.871747892562515,Percent,19013,623
Iowa,Boone,2.552174977082502,Percent,19015,625
Iowa,Bremer,2.3740976133259024,Percent,19017,631
Iowa,Buchanan,4.896472119863728,Percent,19019,632
Iowa,Buena Vista,2.325970383011436,Percent,19021,633
Iowa,Butler,9.963542985775208,Percent,19023,361
Iowa,Calhoun,0.551516043168484,Percent,19025,365
Iowa,Carroll,1.171110151768976,Percent,19027,369
Iowa,Cass,5.85447142157692,Percent,19029,374
Iowa,Cedar,5.090943170151106,Percent,19031,379
Iowa,Cerro Gordo,3.7249898039308285,Percent,19033,383
Iowa,Cherokee,1.6790419880309313,Percent,19035,388
Iowa,Chickasaw,3.804546275085393,Percent,19037,393
Iowa,Clarke,1.9372937818470386,Percent,19039,397
Iowa,Clay,2.431367969581245,Percent,19041,398
Iowa,Clayton,0.7225631531291689,Percent,19043,402
Iowa,Clinton,5.009720582105953,Percent,19045,404
Iowa,Crawford,6.79947152139711,Percent,19047,408
Iowa,Dallas,1.639101022638754,Percent,19049,413
Iowa,Davis,2.789930816796984,Percent,19051,416
Iowa,Decatur,2.4120375120280477,Percent,19053,419
Iowa,Delaware,2.069530698942907,Percent,19055,421
Iowa,Des Moines,6.589493353009845,Percent,19057,424
Iowa,Dickinson,3.1360187440176333,Percent,19059,427
Iowa,Dubuque,4.206398378240345,Percent,19061,434
Iowa,Emmet,5.910085476721559,Percent,19063,437
Iowa,Fayette,1.2256131447420116,Percent,19065,442
Iowa,Floyd,4.437328518565141,Percent,19067,447
Iowa,Franklin,3.612938532204757,Percent,19069,451
Iowa,Fremont,17.993070549675448,Percent,19071,455
Iowa,Greene,2.5427445782161953,Percent,19073,458
Iowa,Grundy,2.8832786672313016,Percent,19075,460
Iowa,Guthrie,2.658162578611028,Percent,19077,467
Iowa,Hamilton,4.318494883386352,Percent,19079,469
Iowa,Hancock,2.640316485961635,Percent,19081,470
Iowa,Hardin,3.240403272306262,Percent,19083,475
Iowa,Harrison,3.9595424218352826,Percent,19085,478
Iowa,Henry,7.580369222090991,Percent,19087,479
Iowa,Howard,9.315072075749038,Percent,19089,481
Iowa,Humboldt,3.33275538072269,Percent,19091,487
Iowa,Ida,0.30175928199348706,Percent,19093,491
Iowa,Iowa,3.611996871022024,Percent,19095,495
Iowa,Jackson,5.129350707239319,Percent,19097,499
Iowa,Jasper,4.078661961254953,Percent,19099,505
Iowa,Jefferson,2.810131745466449,Percent,19101,507
Iowa,Johnson,3.8601309081131476,Percent,19103,508
Iowa,Jones,3.511953706022677,Percent,19105,516
Iowa,Keokuk,5.932191979767501,Percent,19107,520
Iowa,Kossuth,11.656104882135173,Percent,19109,523
Iowa,Lee,4.040732038127712,Percent,19111,531
Iowa,Linn,6.406576850936722,Percent,19113,535
Iowa,Louisa,0.3303022006870062,Percent,19115,539
Iowa,Lucas,5.082354152748483,Percent,19117,542
Iowa,Lyon,2.6229478737121315,Percent,19119,546
Iowa,Madison,4.718823280731182,Percent,19121,550
Iowa,Mahaska,5.574709688276261,Percent,19123,554
Iowa,Marion,3.309301263231289,Percent,19125,561
Iowa,Marshall,5.629382787260283,Percent,19127,568
Iowa,Mills,2.5524809306412775,Percent,19129,569
Iowa,Mitchell,5.847503025128193,Percent,19131,572
Iowa,Monona,2.9323879954930976,Percent,19133,576
Iowa,Monroe,5.809649820382823,Percent,19135,580
Iowa,Montgomery,4.432772075375559,Percent,19137,595
Iowa,Muscatine,5.398346061352205,Percent,19139,600
Iowa,O'Brien,6.5527407121603005,Percent,19141,604
Iowa,Osceola,4.113162946683086,Percent,19143,607
Iowa,Page,4.933115981941137,Percent,19145,612
Iowa,Palo Alto,4.978246107968952,Percent,19147,618
Iowa,Plymouth,0.8031108070792002,Percent,19149,622
Iowa,Pocahontas,4.543484154931683,Percent,19151,624
Iowa,Polk,3.858300325971833,Percent,19153,629
Iowa,Pottawattamie,8.656467221540748,Percent,19155,637
Iowa,Poweshiek,4.432899855767379,Percent,19157,640
Iowa,Ringgold,1.7941761143969206,Percent,19159,642
Iowa,Sac,8.929248916282956,Percent,19161,647
Iowa,Scott,2.749537793435905,Percent,19163,657
Iowa,Shelby,5.91245762526419,Percent,19165,660
Iowa,Sioux,1.205152847593971,Percent,19167,663
Iowa,Story,3.0241059815381273,Percent,19169,668
Iowa,Tama,4.424158269756819,Percent,19171,671
Iowa,Taylor,1.074391121108471,Percent,19173,674
Iowa,Union,4.175226834962933,Percent,19175,675
Iowa,Van Buren,12.63280955474605,Percent,19177,678
Iowa,Wapello,11.124643093587313,Percent,19179,681
Iowa,Warren,3.753023038644738,Percent,19181,685
Iowa,Washington,1.6012217245638085,Percent,19183,687
Iowa,Wayne,9.755055866701499,Percent,19185,691
Iowa,Webster,3.86053181919254,Percent,19187,694
Iowa,Winnebago,3.8397986312323757,Percent,19189,696
Iowa,Winneshiek,3.0134466532786335,Percent,19191,698
Iowa,Woodbury,6.419618805457669,Percent,19193,702
Iowa,Worth,1.7739380492188337,Percent,19195,703
Iowa,Wright,1.4025238951303876,Percent,19197,705
Kansas,Allen,9.782259944308803,Percent,20001,709
Kansas,Anderson,5.658535025271835,Percent,20003,712
Kansas,Atchison,4.12761221068576,Percent,20005,715
Kansas,Barber,2.124652253492738,Percent,20007,717
Kansas,Barton,6.028286810409916,Percent,20009,719
Kansas,Bourbon,5.156551773312035,Percent,20011,722
Kansas,Brown,1.8077391112229466,Percent,20013,723
Kansas,Butler,6.920377858518352,Percent,20015,726
Kansas,Chase,20.501517408744373,Percent,20017,729
Kansas,Chautauqua,8.116841673650205,Percent,20019,730
Kansas,Cherokee,3.1702696114651485,Percent,20021,732
Kansas,Cheyenne,2.589163811769428,Percent,20023,736
Kansas,Clark,25.237020313041448,Percent,20025,738
Kansas,Clay,6.607723936684043,Percent,20027,739
Kansas,Cloud,7.777972175831889,Percent,20029,740
Kansas,Coffey,9.35813873087727,Percent,20031,745
Kansas,Comanche,3.8225908460471447,Percent,20033,748
Kansas,Cowley,7.548584101005261,Percent,20035,752
Kansas,Crawford,6.979452502386339,Percent,20037,756
Kansas,Decatur,4.725285772058325,Percent,20039,759
Kansas,Dickinson,1.9581731295870861,Percent,20041,762
Kansas,Doniphan,13.062080948101574,Percent,20043,765
Kansas,Douglas,3.3350808763858297,Percent,20045,767
Kansas,Edwards,3.718550200637142,Percent,20047,770
Kansas,Elk,21.171995184615092,Percent,20049,773
Kansas,Ellis,2.8338021876331507,Percent,20051,774
Kansas,Ellsworth,6.153538037734647,Percent,20053,776
Kansas,Finney,6.903736687648276,Percent,20055,778
Kansas,Ford,6.133813194583845,Percent,20057,784
Kansas,Franklin,12.676754714284549,Percent,20059,786
Kansas,Geary,11.579581113265089,Percent,20061,788
Kansas,Gove,7.864529833063265,Percent,20063,790
Kansas,Graham,3.570098789811898,Percent,20065,791
Kansas,Grant,3.3259686871298246,Percent,20067,794
Kansas,Gray,13.117219580259807,Percent,20069,798
Kansas,Greeley,21.331194806325822,Percent,20071,801
Kansas,Greenwood,9.659182520296412,Percent,20073,803
Kansas,Hamilton,28.36431244615234,Percent,20075,805
Kansas,Harper,5.970551690275075,Percent,20077,807
Kansas,Harvey,3.676433424877263,Percent,20079,812
Kansas,Haskell,31.156015020160005,Percent,20081,815
Kansas,Hodgeman,6.535489231377192,Percent,20083,818
Kansas,Jackson,3.735447524977678,Percent,20085,819
Kansas,Jefferson,0.21553220830275854,Percent,20087,821
Kansas,Jewell,5.0514870434979855,Percent,20089,822
Kansas,Johnson,4.762912908141733,Percent,20091,824
Kansas,Kearny,29.846618044949206,Percent,20093,826
Kansas,Kingman,7.543020888372817,Percent,20095,827
Kansas,Kiowa,21.477870933252056,Percent,20097,829
Kansas,Labette,4.872586138907853,Percent,20099,831
Kansas,Lane,6.1122279694887425,Percent,20101,833
Kansas,Leavenworth,8.528115841635012,Percent,20103,836
Kansas,Lincoln,7.000111381123511,Percent,20105,838
Kansas,Linn,3.5310920143483533,Percent,20107,840
Kansas,Logan,4.637539539511612,Percent,20109,842
Kansas,Lyon,4.613989977223152,Percent,20111,844
Kansas,McPherson,6.460192102379953,Percent,20113,846
Kansas,Marion,5.4473261856511055,Percent,20115,848
Kansas,Marshall,3.2699594525583473,Percent,20117,850
Kansas,Meade,15.618517411386668,Percent,20119,851
Kansas,Miami,2.2601264030767347,Percent,20121,853
Kansas,Mitchell,4.361540025632622,Percent,20123,854
Kansas,Montgomery,5.51718925703135,Percent,20125,856
Kansas,Morris,8.001645289967636,Percent,20127,858
Kansas,Morton,7.243199179944046,Percent,20129,859
Kansas,Nemaha,3.9982312209060913,Percent,20131,861
Kansas,Neosho,1.688590707635126,Percent,20133,862
Kansas,Ness,6.1914491130102665,Percent,20135,864
Kansas,Norton,6.182777103148721,Percent,20137,866
Kansas,Osage,3.099123216681436,Percent,20139,867
Kansas,Osborne,4.844733481195126,Percent,20141,869
Kansas,Ottawa,6.906237616203086,Percent,20143,870
Kansas,Pawnee,3.3198601108207084,Percent,20145,872
Kansas,Phillips,8.831939348675045,Percent,20147,873
Kansas,Pottawatomie,0.6857551538425523,Percent,20149,876
Kansas,Pratt,5.641541821936298,Percent,20151,878
Kansas,Rawlins,5.160760199407939,Percent,20153,880
Kansas,Reno,5.236570931913441,Percent,20155,882
Kansas,Republic,4.994166909098032,Percent,20157,884
Kansas,Rice,4.6872131772357335,Percent,20159,886
Kansas,Riley,9.019238563691205,Percent,20161,888
Kansas,Rooks,3.635364150810596,Percent,20163,889
Kansas,Rush,3.7385649511397037,Percent,20165,891
Kansas,Russell,4.737768042782467,Percent,20167,893
Kansas,Saline,4.5265980768417435,Percent,20169,895
Kansas,Scott,3.1959534128083673,Percent,20171,897
Kansas,Sedgwick,7.400519808726877,Percent,20173,898
Kansas,Seward,1.7820632139754968,Percent,20175,900
Kansas,Shawnee,6.618065467488789,Percent,20177,902
Kansas,Sheridan,8.584041606468192,Percent,20179,904
Kansas,Sherman,15.85127110027674,Percent,20181,907
Kansas,Smith,7.368402248514691,Percent,20183,909
Kansas,Stafford,7.975894901377687,Percent,20185,911
Kansas,Stanton,2.897921311712497,Percent,20187,913
Kansas,Stevens,5.171030935923603,Percent,20189,914
Kansas,Sumner,8.406650981070074,Percent,20191,916
Kansas,Thomas,11.2937111598669,Percent,20193,917
Kansas,Trego,1.0617409454191535,Percent,20195,919
Kansas,Wabaunsee,10.187032029578988,Percent,20197,920
Kansas,Wallace,25.185185233247946,Percent,20199,921
Kansas,Washington,12.027815975276653,Percent,20201,922
Kansas,Wichita,27.21575644985439,Percent,20203,923
Kansas,Wilson,2.7440303694948245,Percent,20205,925
Kansas,Woodson,3.0321953882513752,Percent,20207,926
Kansas,Wyandotte,7.389845514522713,Percent,20209,927
Kentucky,Adair,2.3144159422464194,Percent,21001,928
Kentucky,Allen,0.2774123933080011,Percent,21003,929
Kentucky,Anderson,5.927919018712105,Percent,21005,930
Kentucky,Ballard,1.138752100958235,Percent,21007,932
Kentucky,Barren,1.7908154891239683,Percent,21009,933
Kentucky,Bath,0.01785660946932767,Percent,21011,934
Kentucky,Bell,4.002913225330207,Percent,21013,936
Kentucky,Boone,10.312263847715531,Percent,21015,1002
Kentucky,Bourbon,3.5584760820921537,Percent,21017,1005
Kentucky,Boyd,4.813363667434217,Percent,21019,1008
Kentucky,Boyle,6.36054276030114,Percent,21021,1010
Kentucky,Bracken,0.14049493215606976,Percent,21023,1013
Kentucky,Breathitt,3.1350647280775115,Percent,21025,1017
Kentucky,Breckinridge,2.2035703750548428,Percent,21027,1020
Kentucky,Bullitt,8.124693606968608,Percent,21029,1024
Kentucky,Butler,1.9567709486613003,Percent,21031,1026
Kentucky,Caldwell,2.4695338352886167,Percent,21033,1031
Kentucky,Calloway,2.8773545654526633,Percent,21035,1033
Kentucky,Campbell,7.318025690900227,Percent,21037,1035
Kentucky,Carlisle,0.6847378756404369,Percent,21039,1039
Kentucky,Carroll,9.53944141150754,Percent,21041,1041
Kentucky,Carter,1.1838759207696719,Percent,21043,1044
