State,County,SNAP-authorized stores per 1000 pop 2017 (SNAPSPTH17),Units,FIPS,FID
Indiana,Marshall,0.797525341591753,"# per 1,000 pop",18099,412
Indiana,Martin,0.7505302659487681,"# per 1,000 pop",18101,418
Indiana,Miami,0.8555354070767657,"# per 1,000 pop",18103,420
Indiana,Monroe,0.48757478036457,"# per 1,000 pop",18105,422
Indiana,Montgomery,0.8674021198356048,"# per 1,000 pop",18107,425
Indiana,Morgan,0.7064679471547631,"# per 1,000 pop",18109,430
Indiana,Newton,0.9613116301014388,"# per 1,000 pop",18111,433
Indiana,Noble,0.7569052235241227,"# per 1,000 pop",18113,436
Indiana,Ohio,0.6863417982155113,"# per 1,000 pop",18115,440
Indiana,Orange,0.8965647414118537,"# per 1,000 pop",18117,444
Indiana,Owen,0.8557672313130829,"# per 1,000 pop",18119,448
Indiana,Parke,0.7106478739784438,"# per 1,000 pop",18121,452
Indiana,Perry,0.5939590867005572,"# per 1,000 pop",18123,459
Indiana,Pike,0.7211214449386709,"# per 1,000 pop",18125,465
Indiana,Porter,0.5695628765745865,"# per 1,000 pop",18127,468
Indiana,Posey,0.5730285863124309,"# per 1,000 pop",18129,471
Indiana,Pulaski,1.0371788734641774,"# per 1,000 pop",18131,477
Indiana,Putnam,0.7846621753045816,"# per 1,000 pop",18133,480
Indiana,Randolph,0.8994730224968568,"# per 1,000 pop",18135,485
Indiana,Ripley,0.7764339122893374,"# per 1,000 pop",18137,488
Indiana,Rush,0.7459697606888956,"# per 1,000 pop",18139,493
Indiana,St. Joseph,0.7373949528042578,"# per 1,000 pop",18141,496
Indiana,Scott,0.9111855886049434,"# per 1,000 pop",18143,504
Indiana,Shelby,0.5650035664676952,"# per 1,000 pop",18145,506
Indiana,Spencer,0.3677552221241542,"# per 1,000 pop",18147,509
Indiana,Starke,0.8517887563884157,"# per 1,000 pop",18149,512
Indiana,Steuben,0.8409697250898968,"# per 1,000 pop",18151,515
Indiana,Sullivan,0.819435071821074,"# per 1,000 pop",18153,518
Indiana,Switzerland,1.0284218399401646,"# per 1,000 pop",18155,526
Indiana,Tippecanoe,0.5421845841181893,"# per 1,000 pop",18157,530
Indiana,Tipton,0.5673805746518596,"# per 1,000 pop",18159,534
Indiana,Union,0.9722222222222222,"# per 1,000 pop",18161,538
Indiana,Vanderburgh,0.7745279417378791,"# per 1,000 pop",18163,543
Indiana,Vermillion,1.0802966784908095,"# per 1,000 pop",18165,548
Indiana,Vigo,0.844835497352332,"# per 1,000 pop",18167,553
Indiana,Wabash,0.8772487782124267,"# per 1,000 pop",18169,555
Indiana,Warren,0.36580904767711253,"# per 1,000 pop",18171,567
Indiana,Warrick,0.43179273948504715,"# per 1,000 pop",18173,575
Indiana,Washington,0.6468537751105041,"# per 1,000 pop",18175,584
Indiana,Wayne,0.9669864772984815,"# per 1,000 pop",18177,586
Indiana,Wells,0.5360205831903945,"# per 1,000 pop",18179,590
Indiana,White,0.8132770931546881,"# per 1,000 pop",18181,594
Indiana,Whitley,0.6319864122921358,"# per 1,000 pop",18183,597
Iowa,Adair,0.9923447689254323,"# per 1,000 pop",19001,598
Iowa,Adams,0.9043226623259178,"# per 1,000 pop",19003,602
Iowa,Allamakee,1.1704119850187265,"# per 1,000 pop",19005,608
Iowa,Appanoose,1.17389896373057,"# per 1,000 pop",19007,611
Iowa,Audubon,1.0905940002390342,"# per 1,000 pop",19009,615
Iowa,Benton,0.695473572004264,"# per 1,000 pop",19011,619
Iowa,Black Hawk,0.948625937317814,"# per 1,000 pop",19013,623
Iowa,Boone,0.7551729346020238,"# per 1,000 pop",19015,625
Iowa,Bremer,0.8329653566697443,"# per 1,000 pop",19017,631
Iowa,Buchanan,0.8018111498915196,"# per 1,000 pop",19019,632
Iowa,Buena Vista,0.9033648267860102,"# per 1,000 pop",19021,633
Iowa,Butler,1.0555023049888175,"# per 1,000 pop",19023,361
Iowa,Calhoun,1.0260619741432382,"# per 1,000 pop",19025,365
Iowa,Carroll,0.8079068241469817,"# per 1,000 pop",19027,369
Iowa,Cass,0.893875998478509,"# per 1,000 pop",19029,374
Iowa,Cedar,0.9797048302144564,"# per 1,000 pop",19031,379
Iowa,Cerro Gordo,0.9301027763567874,"# per 1,000 pop",19033,383
Iowa,Cherokee,0.9057971014492753,"# per 1,000 pop",19035,388
Iowa,Chickasaw,0.9301679855615714,"# per 1,000 pop",19037,393
Iowa,Clarke,1.3512552450039115,"# per 1,000 pop",19039,397
Iowa,Clay,0.7421150278293135,"# per 1,000 pop",19041,398
Iowa,Clayton,1.058381054979116,"# per 1,000 pop",19043,402
Iowa,Clinton,0.8189746862369709,"# per 1,000 pop",19045,404
Iowa,Crawford,0.6595919324577861,"# per 1,000 pop",19047,408
Iowa,Dallas,0.567432796469307,"# per 1,000 pop",19049,413
Iowa,Davis,0.8179046769276528,"# per 1,000 pop",19051,416
Iowa,Decatur,1.111111111111111,"# per 1,000 pop",19053,419
Iowa,Delaware,0.4080918789716085,"# per 1,000 pop",19055,421
Iowa,Des Moines,0.9788500731494871,"# per 1,000 pop",19057,424
Iowa,Dickinson,0.8430722716437001,"# per 1,000 pop",19059,427
Iowa,Dubuque,0.7170508685332316,"# per 1,000 pop",19061,434
Iowa,Emmet,0.9541984732824427,"# per 1,000 pop",19063,437
Iowa,Fayette,0.8966457870276824,"# per 1,000 pop",19065,442
Iowa,Floyd,0.9474508807588077,"# per 1,000 pop",19067,447
Iowa,Franklin,1.2216319034500853,"# per 1,000 pop",19069,451
Iowa,Fremont,0.9595087315294568,"# per 1,000 pop",19071,455
Iowa,Greene,0.8907694020710388,"# per 1,000 pop",19073,458
Iowa,Grundy,0.8851590583529285,"# per 1,000 pop",19075,460
Iowa,Guthrie,0.8903467666354264,"# per 1,000 pop",19077,467
Iowa,Hamilton,0.9703385158231338,"# per 1,000 pop",19079,469
Iowa,Hancock,0.7427351220870856,"# per 1,000 pop",19081,470
Iowa,Hardin,1.2611450023463164,"# per 1,000 pop",19083,475
Iowa,Harrison,0.8901622335408413,"# per 1,000 pop",19085,478
Iowa,Henry,0.7635637449864908,"# per 1,000 pop",19087,479
Iowa,Howard,1.1829937870249962,"# per 1,000 pop",19089,481
Iowa,Humboldt,1.0978670012547052,"# per 1,000 pop",19091,487
Iowa,Ida,1.3838310269482883,"# per 1,000 pop",19093,491
Iowa,Iowa,0.9263284274151814,"# per 1,000 pop",19095,495
Iowa,Jackson,0.7573410444421496,"# per 1,000 pop",19097,499
Iowa,Jasper,0.7326552327363884,"# per 1,000 pop",19099,505
Iowa,Jefferson,0.7147251474686064,"# per 1,000 pop",19101,507
Iowa,Johnson,0.5294551303531935,"# per 1,000 pop",19103,508
Iowa,Jones,0.7304246201791974,"# per 1,000 pop",19105,516
Iowa,Keokuk,1.0177615811418628,"# per 1,000 pop",19107,520
Iowa,Kossuth,0.9333955597039802,"# per 1,000 pop",19109,523
Iowa,Lee,0.8771929824561403,"# per 1,000 pop",19111,531
Iowa,Linn,0.7154065249239601,"# per 1,000 pop",19113,535
Iowa,Louisa,1.110216976633286,"# per 1,000 pop",19115,539
Iowa,Lucas,1.1717834544176235,"# per 1,000 pop",19117,542
Iowa,Lyon,0.5936227951153324,"# per 1,000 pop",19119,546
Iowa,Madison,0.686941859738962,"# per 1,000 pop",19121,550
Iowa,Mahaska,0.8994827973914999,"# per 1,000 pop",19123,554
Iowa,Marion,0.8508281729849468,"# per 1,000 pop",19125,561
Iowa,Marshall,0.94734577707175,"# per 1,000 pop",19127,568
Iowa,Mills,0.6747190514113797,"# per 1,000 pop",19129,569
Iowa,Mitchell,1.1522904712632867,"# per 1,000 pop",19131,572
Iowa,Monona,0.9153318077803203,"# per 1,000 pop",19133,576
Iowa,Monroe,0.8922880815806247,"# per 1,000 pop",19135,580
Iowa,Montgomery,1.1015750879615929,"# per 1,000 pop",19137,595
Iowa,Muscatine,0.8006840796019901,"# per 1,000 pop",19139,600
Iowa,O'Brien,1.1291452310219066,"# per 1,000 pop",19141,604
Iowa,Osceola,0.5927763992280122,"# per 1,000 pop",19143,607
Iowa,Page,0.9196006305832896,"# per 1,000 pop",19145,612
Iowa,Palo Alto,0.641589675905558,"# per 1,000 pop",19147,618
Iowa,Plymouth,0.44607454401268837,"# per 1,000 pop",19149,622
Iowa,Pocahontas,1.2416009348524686,"# per 1,000 pop",19151,624
Iowa,Polk,0.7803582176286241,"# per 1,000 pop",19153,629
Iowa,Pottawattamie,0.6969281619657479,"# per 1,000 pop",19155,637
Iowa,Poweshiek,1.0829602125878197,"# per 1,000 pop",19157,640
Iowa,Ringgold,1.1256787180505894,"# per 1,000 pop",19159,642
Iowa,Sac,0.7554921734406301,"# per 1,000 pop",19161,647
Iowa,Scott,0.8608246526268195,"# per 1,000 pop",19163,657
Iowa,Shelby,0.9459924320605435,"# per 1,000 pop",19165,660
Iowa,Sioux,0.48288391661885643,"# per 1,000 pop",19167,663
Iowa,Story,0.5734925095553596,"# per 1,000 pop",19169,668
Iowa,Tama,1.0112557157931763,"# per 1,000 pop",19171,671
Iowa,Taylor,1.0386317038955433,"# per 1,000 pop",19173,674
Iowa,Union,0.9638554216867471,"# per 1,000 pop",19175,675
Iowa,Van Buren,1.5369568254855386,"# per 1,000 pop",19177,678
Iowa,Wapello,1.0367918426359246,"# per 1,000 pop",19179,681
Iowa,Warren,0.6993866661350664,"# per 1,000 pop",19181,685
Iowa,Washington,0.8078632018311567,"# per 1,000 pop",19183,687
Iowa,Wayne,1.1709903232448013,"# per 1,000 pop",19185,691
Iowa,Webster,0.8946865182352138,"# per 1,000 pop",19187,694
Iowa,Winnebago,1.086237838858978,"# per 1,000 pop",19189,696
Iowa,Winneshiek,0.6022804151609655,"# per 1,000 pop",19191,698
Iowa,Woodbury,0.8184531073556642,"# per 1,000 pop",19193,702
Iowa,Worth,0.9148926674699871,"# per 1,000 pop",19195,703
Iowa,Wright,1.5514184397163122,"# per 1,000 pop",19197,705
Kansas,Allen,1.2314615118353438,"# per 1,000 pop",20001,709
Kansas,Anderson,0.638325035107877,"# per 1,000 pop",20003,712
Kansas,Atchison,0.6276022532451628,"# per 1,000 pop",20005,715
Kansas,Barber,0.9085622910306731,"# per 1,000 pop",20007,717
Kansas,Barton,0.9599889207836027,"# per 1,000 pop",20009,719
Kansas,Bourbon,0.6834304821291401,"# per 1,000 pop",20011,722
Kansas,Brown,0.8125021609100025,"# per 1,000 pop",20013,723
Kansas,Butler,0.5420317593229462,"# per 1,000 pop",20015,726
Kansas,Chase,0.7454342154304883,"# per 1,000 pop",20017,729
Kansas,Chautauqua,1.6602240063435427,"# per 1,000 pop",20019,730
Kansas,Cherokee,0.724997928577347,"# per 1,000 pop",20021,732
Kansas,Cheyenne,1.1181513231457325,"# per 1,000 pop",20023,736
Kansas,Clark,0.998003992015968,"# per 1,000 pop",20025,738
Kansas,Clay,1.130937421462679,"# per 1,000 pop",20027,739
Kansas,Cloud,1.001001001001001,"# per 1,000 pop",20029,740
Kansas,Coffey,1.215953307392996,"# per 1,000 pop",20031,745
Kansas,Comanche,1.675977653631285,"# per 1,000 pop",20033,748
Kansas,Cowley,0.7069935804982891,"# per 1,000 pop",20035,752
Kansas,Crawford,0.7792351966661545,"# per 1,000 pop",20037,756
Kansas,Decatur,0.6932409012131716,"# per 1,000 pop",20039,759
Kansas,Dickinson,0.8552886819736887,"# per 1,000 pop",20041,762
Kansas,Doniphan,0.7225745222380399,"# per 1,000 pop",20043,765
Kansas,Douglas,0.42634920897734135,"# per 1,000 pop",20045,767
Kansas,Edwards,0.6913238852402351,"# per 1,000 pop",20047,770
Kansas,Elk,1.2009607686148918,"# per 1,000 pop",20049,773
Kansas,Ellis,0.6622747394471749,"# per 1,000 pop",20051,774
Kansas,Ellsworth,0.8820431806213798,"# per 1,000 pop",20053,776
Kansas,Finney,0.6966166900370331,"# per 1,000 pop",20055,778
Kansas,Ford,0.673821781410275,"# per 1,000 pop",20057,784
Kansas,Franklin,0.7124444617158254,"# per 1,000 pop",20059,786
Kansas,Geary,0.6572145916408212,"# per 1,000 pop",20061,788
Kansas,Gove,1.1402508551881414,"# per 1,000 pop",20063,790
Kansas,Graham,1.2024048096192383,"# per 1,000 pop",20065,791
Kansas,Grant,0.6643635397289397,"# per 1,000 pop",20067,794
Kansas,Gray,0.8392077878482712,"# per 1,000 pop",20069,798
Kansas,Greeley,0.8006405124099278,"# per 1,000 pop",20071,801
Kansas,Greenwood,1.1432304425934998,"# per 1,000 pop",20073,803
Kansas,Hamilton,1.5151515151515151,"# per 1,000 pop",20075,805
Kansas,Harper,1.4311270125223614,"# per 1,000 pop",20077,807
Kansas,Harvey,0.6923537131387988,"# per 1,000 pop",20079,812
Kansas,Haskell,1.233654083395016,"# per 1,000 pop",20081,815
Kansas,Hodgeman,1.0857763300760044,"# per 1,000 pop",20083,818
Kansas,Jackson,0.6570055563898484,"# per 1,000 pop",20085,819
Kansas,Jefferson,0.6886689826999333,"# per 1,000 pop",20087,821
Kansas,Jewell,1.0526315789473684,"# per 1,000 pop",20089,822
Kansas,Johnson,0.4237302470660275,"# per 1,000 pop",20091,824
Kansas,Kearny,1.2626262626262625,"# per 1,000 pop",20093,826
Kansas,Kingman,0.8038949275362319,"# per 1,000 pop",20095,827
Kansas,Kiowa,1.2072434607645877,"# per 1,000 pop",20097,829
Kansas,Labette,1.1044924298833458,"# per 1,000 pop",20099,831
Kansas,Lane,2.5657472738935216,"# per 1,000 pop",20101,833
Kansas,Leavenworth,0.40384733954004565,"# per 1,000 pop",20103,836
Kansas,Lincoln,0.6572461386789352,"# per 1,000 pop",20105,838
Kansas,Linn,0.8996504215504831,"# per 1,000 pop",20107,840
Kansas,Logan,0.7089684509039347,"# per 1,000 pop",20109,842
Kansas,Lyon,0.7486823191183516,"# per 1,000 pop",20111,844
Kansas,McPherson,0.7866564488412058,"# per 1,000 pop",20113,846
Kansas,Marion,0.7856388008231826,"# per 1,000 pop",20115,848
Kansas,Marshall,0.8551393877201984,"# per 1,000 pop",20117,850
Kansas,Meade,1.2781780153381364,"# per 1,000 pop",20119,851
Kansas,Miami,0.41590707589930564,"# per 1,000 pop",20121,853
Kansas,Mitchell,1.1015013054830287,"# per 1,000 pop",20123,854
Kansas,Montgomery,0.8958922062497442,"# per 1,000 pop",20125,856
Kansas,Morris,0.5499541704857929,"# per 1,000 pop",20127,858
Kansas,Morton,1.094890510948905,"# per 1,000 pop",20129,859
Kansas,Nemaha,0.7659616525004942,"# per 1,000 pop",20131,861
Kansas,Neosho,0.9938599229888645,"# per 1,000 pop",20133,862
Kansas,Ness,1.394214011850819,"# per 1,000 pop",20135,864
Kansas,Norton,1.2865282117257857,"# per 1,000 pop",20137,866
Kansas,Osage,0.9616197480767604,"# per 1,000 pop",20139,867
Kansas,Osborne,1.3850415512465375,"# per 1,000 pop",20141,869
Kansas,Ottawa,0.5116834385127068,"# per 1,000 pop",20143,870
Kansas,Pawnee,0.8982035928143713,"# per 1,000 pop",20145,872
Kansas,Phillips,1.1173184357541899,"# per 1,000 pop",20147,873
Kansas,Pottawatomie,0.3346160281077463,"# per 1,000 pop",20149,876
Kansas,Pratt,0.7070283858803812,"# per 1,000 pop",20151,878
Kansas,Rawlins,1.2014417300760913,"# per 1,000 pop",20153,880
Kansas,Reno,0.630565776142484,"# per 1,000 pop",20155,882
Kansas,Republic,1.0658708164570454,"# per 1,000 pop",20157,884
Kansas,Rice,0.9403036576949619,"# per 1,000 pop",20159,886
Kansas,Riley,0.3977242085962358,"# per 1,000 pop",20161,888
Kansas,Rooks,1.189767995240928,"# per 1,000 pop",20163,889
Kansas,Rush,1.2890750886239122,"# per 1,000 pop",20165,891
Kansas,Russell,0.9399855386840202,"# per 1,000 pop",20167,893
Kansas,Saline,0.7993203493258304,"# per 1,000 pop",20169,895
Kansas,Scott,1.3270174024054289,"# per 1,000 pop",20171,897
Kansas,Sedgwick,0.6010469410360784,"# per 1,000 pop",20173,898
Kansas,Seward,0.7747040329738104,"# per 1,000 pop",20175,900
Kansas,Shawnee,0.57523837316976,"# per 1,000 pop",20177,902
Kansas,Sheridan,1.0882469331222793,"# per 1,000 pop",20179,904
Kansas,Sherman,1.0118043844856661,"# per 1,000 pop",20181,907
Kansas,Smith,1.544892766266812,"# per 1,000 pop",20183,909
Kansas,Stafford,0.49520640202836536,"# per 1,000 pop",20185,911
Kansas,Stanton,0.970873786407767,"# per 1,000 pop",20187,913
Kansas,Stevens,0.44547398431931573,"# per 1,000 pop",20189,914
Kansas,Sumner,0.71966262216273,"# per 1,000 pop",20191,916
Kansas,Thomas,1.2840267077555212,"# per 1,000 pop",20193,917
Kansas,Trego,1.3291724456773002,"# per 1,000 pop",20195,919
Kansas,Wabaunsee,0.6788866259334692,"# per 1,000 pop",20197,920
Kansas,Wallace,0.6561679790026247,"# per 1,000 pop",20199,921
Kansas,Washington,1.4585232452142205,"# per 1,000 pop",20201,922
Kansas,Wichita,1.411764705882353,"# per 1,000 pop",20203,923
Kansas,Wilson,1.3832853025936598,"# per 1,000 pop",20205,925
Kansas,Woodson,1.9065776930409915,"# per 1,000 pop",20207,926
Kansas,Wyandotte,0.784993465950341,"# per 1,000 pop",20209,927
Kentucky,Adair,0.9366179112137542,"# per 1,000 pop",21001,928
Kentucky,Allen,0.6688004586060288,"# per 1,000 pop",21003,929
Kentucky,Anderson,0.6690619824934942,"# per 1,000 pop",21005,930
Kentucky,Ballard,1.1299083633951155,"# per 1,000 pop",21007,932
Kentucky,Barren,1.004543275267688,"# per 1,000 pop",21009,933
Kentucky,Bath,0.9694619486185165,"# per 1,000 pop",21011,934
Kentucky,Bell,1.2239409037951463,"# per 1,000 pop",21013,936
Kentucky,Boone,0.6788905207759622,"# per 1,000 pop",21015,1002
Kentucky,Bourbon,1.0401584369331138,"# per 1,000 pop",21017,1005
Kentucky,Boyd,1.0924918540750468,"# per 1,000 pop",21019,1008
Kentucky,Boyle,0.9524127790402351,"# per 1,000 pop",21021,1010
Kentucky,Bracken,1.0987460183057134,"# per 1,000 pop",21023,1013
Kentucky,Breathitt,1.4611977959730162,"# per 1,000 pop",21025,1017
Kentucky,Breckinridge,0.9737622859794807,"# per 1,000 pop",21027,1020
Kentucky,Bullitt,0.6822769982304415,"# per 1,000 pop",21029,1024
Kentucky,Butler,0.7598784194528876,"# per 1,000 pop",21031,1026
Kentucky,Caldwell,1.186802753382388,"# per 1,000 pop",21033,1031
Kentucky,Calloway,0.7451373365194379,"# per 1,000 pop",21035,1033
Kentucky,Campbell,0.7127050716489345,"# per 1,000 pop",21037,1035
Kentucky,Carlisle,1.650846058605035,"# per 1,000 pop",21039,1039
Kentucky,Carroll,1.4935125548399142,"# per 1,000 pop",21041,1041
Kentucky,Carter,1.3231899007761077,"# per 1,000 pop",21043,1044
Kentucky,Casey,1.1587301587301588,"# per 1,000 pop",21045,1048
Kentucky,Christian,0.9609558433689314,"# per 1,000 pop",21047,1050
Kentucky,Clark,0.9039375612643104,"# per 1,000 pop",21049,1053
Kentucky,Clay,1.6080722773249534,"# per 1,000 pop",21051,1056
Kentucky,Clinton,1.4272739068379394,"# per 1,000 pop",21053,1059
Kentucky,Crittenden,0.7614120064582416,"# per 1,000 pop",21055,1064
Kentucky,Cumberland,1.4912019087384432,"# per 1,000 pop",21057,1067
Kentucky,Daviess,0.9780089133308096,"# per 1,000 pop",21059,1071
Kentucky,Edmonson,0.8997219041387207,"# per 1,000 pop",21061,1073
Kentucky,Elliott,1.351411227790332,"# per 1,000 pop",21063,1075
Kentucky,Estill,1.0506408909434757,"# per 1,000 pop",21065,1077
Kentucky,Fayette,0.6765871844965764,"# per 1,000 pop",21067,1080
Kentucky,Fleming,1.2575568784900089,"# per 1,000 pop",21069,1083
Kentucky,Floyd,1.6496190712506775,"# per 1,000 pop",21071,1085
Kentucky,Franklin,0.9375722161698193,"# per 1,000 pop",21073,1086
Kentucky,Fulton,1.2112403100775193,"# per 1,000 pop",21075,1088
Kentucky,Gallatin,0.9115770282588879,"# per 1,000 pop",21077,1090
Kentucky,Garrard,0.7181038254484583,"# per 1,000 pop",21079,1092
Kentucky,Grant,0.8538798164158393,"# per 1,000 pop",21081,1094
Kentucky,Graves,1.126945215197148,"# per 1,000 pop",21083,1097
Kentucky,Grayson,1.0781040544300275,"# per 1,000 pop",21085,1100
Kentucky,Green,0.6326253953908721,"# per 1,000 pop",21087,1102
Kentucky,Greenup,0.9455299660266157,"# per 1,000 pop",21089,1105
Kentucky,Hancock,0.908987615043745,"# per 1,000 pop",21091,1107
Kentucky,Hardin,0.7657003266371182,"# per 1,000 pop",21093,1110
Kentucky,Harlan,1.322701805612748,"# per 1,000 pop",21095,1114
Kentucky,Harrison,0.807553733383029,"# per 1,000 pop",21097,1119
Kentucky,Hart,1.2395372394306126,"# per 1,000 pop",21099,1121
Kentucky,Henderson,0.9380624745979214,"# per 1,000 pop",21101,1126
Kentucky,Henry,1.2807697113582406,"# per 1,000 pop",21103,1129
Kentucky,Hickman,0.9402654867256638,"# per 1,000 pop",21105,1130
Kentucky,Hopkins,0.9605462489296771,"# per 1,000 pop",21107,1136
Kentucky,Jackson,1.0547737820465095,"# per 1,000 pop",21109,1140
Kentucky,Jefferson,0.7721072292145921,"# per 1,000 pop",21111,1143
Kentucky,Jessamine,0.7056986729117878,"# per 1,000 pop",21113,1145
Kentucky,Johnson,1.3794222654982147,"# per 1,000 pop",21115,1148
Kentucky,Kenton,0.7033496776481923,"# per 1,000 pop",21117,1151
Kentucky,Knott,1.1063152617007825,"# per 1,000 pop",21119,1154
Kentucky,Knox,1.1288308194831396,"# per 1,000 pop",21121,1159
Kentucky,Larue,0.8389064883257069,"# per 1,000 pop",21123,1162
Kentucky,Laurel,1.1314410431969513,"# per 1,000 pop",21125,1166
Kentucky,Lawrence,1.1875225311194522,"# per 1,000 pop",21127,1167
Kentucky,Lee,1.6615930999492645,"# per 1,000 pop",21129,1171
Kentucky,Leslie,1.6450551577317594,"# per 1,000 pop",21131,1175
Kentucky,Letcher,1.4138203739349717,"# per 1,000 pop",21133,1178
Kentucky,Lewis,1.2244795961716268,"# per 1,000 pop",21135,1180
Kentucky,Lincoln,0.9677243484898047,"# per 1,000 pop",21137,1184
Kentucky,Livingston,1.5014205056280792,"# per 1,000 pop",21139,1187
Kentucky,Logan,0.7852919438285292,"# per 1,000 pop",21141,1190
Kentucky,Lyon,0.6495916852264291,"# per 1,000 pop",21143,1193
Kentucky,McCracken,0.974994264739619,"# per 1,000 pop",21145,1196
Kentucky,McCreary,1.0449470369310048,"# per 1,000 pop",21147,1198
Kentucky,McLean,1.1955222258450169,"# per 1,000 pop",21149,1201
Kentucky,Madison,0.9271845014944567,"# per 1,000 pop",21151,1204
Kentucky,Magoffin,1.568564896049343,"# per 1,000 pop",21153,1206
Kentucky,Marion,0.8464380854172038,"# per 1,000 pop",21155,1210
Kentucky,Marshall,0.8736430650266606,"# per 1,000 pop",21157,1213
Kentucky,Martin,1.6299918500407495,"# per 1,000 pop",21159,1215
Kentucky,Mason,1.5139163852334925,"# per 1,000 pop",21161,1217
Kentucky,Meade,0.7606971182306835,"# per 1,000 pop",21163,1220
Kentucky,Menifee,1.0973405628711594,"# per 1,000 pop",21165,1222
Kentucky,Mercer,0.7744373712497868,"# per 1,000 pop",21167,1225
Kentucky,Metcalfe,0.8162659542891066,"# per 1,000 pop",21169,1228
Kentucky,Monroe,1.6808956437439408,"# per 1,000 pop",21171,1230
Kentucky,Montgomery,1.2263678029217988,"# per 1,000 pop",21173,1233
Kentucky,Morgan,1.4533414214942875,"# per 1,000 pop",21175,1235
Kentucky,Muhlenberg,0.8491259951540326,"# per 1,000 pop",21177,1238
Kentucky,Nelson,0.7869558866491381,"# per 1,000 pop",21179,1243
Kentucky,Nicholas,0.8532024310425432,"# per 1,000 pop",21181,1246
Kentucky,Ohio,0.7409092162214319,"# per 1,000 pop",21183,1249
Kentucky,Oldham,0.2923536349720193,"# per 1,000 pop",21185,1252
Kentucky,Owen,0.7895959126799814,"# per 1,000 pop",21187,1255
Kentucky,Owsley,1.4092446448703497,"# per 1,000 pop",21189,1257
Kentucky,Pendleton,0.5032137057114756,"# per 1,000 pop",21191,1260
Kentucky,Perry,1.795151834695389,"# per 1,000 pop",21193,1265
Kentucky,Pike,1.4039139763032904,"# per 1,000 pop",21195,1267
Kentucky,Powell,1.4075211464899517,"# per 1,000 pop",21197,1270
Kentucky,Pulaski,1.1456086724903929,"# per 1,000 pop",21199,1272
Kentucky,Robertson,1.4058106841611997,"# per 1,000 pop",21201,1273
Kentucky,Rockcastle,1.0929452629057372,"# per 1,000 pop",21203,1276
Kentucky,Rowan,1.0944786610651112,"# per 1,000 pop",21205,1279
Kentucky,Russell,1.3736521331458043,"# per 1,000 pop",21207,1282
Kentucky,Scott,0.6272058510864482,"# per 1,000 pop",21209,1283
Kentucky,Shelby,0.62384456956482,"# per 1,000 pop",21211,1285
Kentucky,Simpson,0.8237611368824093,"# per 1,000 pop",21213,1287
Kentucky,Spencer,0.33771005565461715,"# per 1,000 pop",21215,1000
Kentucky,Taylor,0.9454826214405361,"# per 1,000 pop",21217,1003
Kentucky,Todd,0.6942742791799396,"# per 1,000 pop",21219,1006
Kentucky,Trigg,0.8307947936859595,"# per 1,000 pop",21221,1009
Kentucky,Trimble,0.6035120507728848,"# per 1,000 pop",21223,1012
Kentucky,Union,1.2839741841650758,"# per 1,000 pop",21225,1016
Kentucky,Warren,0.8084649514274258,"# per 1,000 pop",21227,1019
Kentucky,Washington,0.872780251800539,"# per 1,000 pop",21229,1023
Kentucky,Wayne,0.985550621098024,"# per 1,000 pop",21231,1027
Kentucky,Webster,1.4403134121984944,"# per 1,000 pop",21233,1029
Kentucky,Whitley,1.481931481379209,"# per 1,000 pop",21235,1034
Kentucky,Wolfe,1.8584801762114538,"# per 1,000 pop",21237,1037
Kentucky,Woodford,0.6700040453074433,"# per 1,000 pop",21239,1042
Louisiana,Acadia,1.176971827235448,"# per 1,000 pop",22001,1046
Louisiana,Allen,1.0765908174284116,"# per 1,000 pop",22003,1051
Louisiana,Ascension,0.768617626964245,"# per 1,000 pop",22005,1055
Louisiana,Assumption,0.7398857616384031,"# per 1,000 pop",22007,1060
Louisiana,Avoyelles,1.5454693346347814,"# per 1,000 pop",22009,1062
Louisiana,Beauregard,0.717612651646447,"# per 1,000 pop",22011,1066
Louisiana,Bienville,1.58258786723371,"# per 1,000 pop",22013,1069
Louisiana,Bossier,0.6907772746029011,"# per 1,000 pop",22015,1076
Louisiana,Caddo,0.879697408424277,"# per 1,000 pop",22017,1079
Louisiana,Calcasieu,1.0352606057612357,"# per 1,000 pop",22019,1081
Louisiana,Caldwell,1.0469011725293134,"# per 1,000 pop",22021,1084
Louisiana,Cameron,1.1453510802469136,"# per 1,000 pop",22023,1089
Louisiana,Catahoula,1.2151898734177216,"# per 1,000 pop",22025,1093
Louisiana,Claiborne,0.741019057757739,"# per 1,000 pop",22027,1095
Louisiana,Concordia,1.15775697171046,"# per 1,000 pop",22029,1098
Louisiana,De Soto,0.8625944891489881,"# per 1,000 pop",22031,1103
Louisiana,East Baton Rouge,0.9627996331053688,"# per 1,000 pop",22033,1108
Louisiana,East Carroll,1.8009168303863785,"# per 1,000 pop",22035,1111
Louisiana,East Feliciana,0.8843327151590082,"# per 1,000 pop",22037,1115
Louisiana,Evangeline,1.401744393022428,"# per 1,000 pop",22039,1118
Louisiana,Franklin,1.2750904902928593,"# per 1,000 pop",22041,1123
Louisiana,Grant,0.6267908309455588,"# per 1,000 pop",22043,1127
Louisiana,Iberia,1.1060925145939555,"# per 1,000 pop",22045,1133
Louisiana,Iberville,0.865453517828847,"# per 1,000 pop",22047,1134
Louisiana,Jackson,0.8835037233371198,"# per 1,000 pop",22049,1138
