State,County,Households no car & low access to store (%) 2015 (PCT_LACCESS_HHNV15),Units,FIPS,FID
Alaska,Matanuska-Susitna,2.3276058158441115,Percent,2170,556
Alaska,Nome,45.955790874295914,Percent,2180,571
Alaska,North Slope,28.818205871363777,Percent,2185,614
Alaska,Northwest Arctic,43.24343009503053,Percent,2188,638
Alaska,Petersburg,1.3909326431406066,Percent,2195,645
Alaska,Prince of Wales-Hyder,12.518096529735415,Percent,2198,669
Alaska,Sitka,3.433356932868039,Percent,2220,679
Alaska,Skagway,0.5742336905213578,Percent,2230,683
Alaska,Southeast Fairbanks,7.372232998088429,Percent,2240,690
Alaska,Valdez-Cordova,4.587210877111018,Percent,2261,710
Alaska,Wade Hampton,60.602393572853295,Percent,2270,725
Alaska,Wrangell,1.9058269784333521,Percent,2275,733
Alaska,Yakutat,9.811320845054519,Percent,2282,744
Alaska,Yukon-Koyukuk,50.38088680450114,Percent,2290,753
Arizona,Apache,11.154765876989723,Percent,4001,761
Arizona,Cochise,2.857904117129637,Percent,4003,763
Arizona,Coconino,3.239618202530924,Percent,4005,771
Arizona,Gila,4.256381685977241,Percent,4007,787
Arizona,Graham,4.05642742479205,Percent,4009,0
Arizona,Greenlee,4.050614470426381,Percent,4011,1
Arizona,La Paz,5.594981495002479,Percent,4012,3
Arizona,Maricopa,0.9808293387124951,Percent,4013,9
Arizona,Mohave,3.0724817785557375,Percent,4015,15
Arizona,Navajo,7.522059981466459,Percent,4017,17
Arizona,Pima,1.2988862085522128,Percent,4019,21
Arizona,Pinal,2.3557312794590253,Percent,4021,26
Arizona,Santa Cruz,1.9324847351541683,Percent,4023,32
Arizona,Yavapai,2.329111048107554,Percent,4025,35
Arizona,Yuma,1.280528729391332,Percent,4027,42
Arkansas,Arkansas,4.639377318509606,Percent,5001,46
Arkansas,Ashley,3.181818358054045,Percent,5003,50
Arkansas,Baxter,2.6207319311713784,Percent,5005,54
Arkansas,Benton,1.2496234596722382,Percent,5007,59
Arkansas,Boone,2.6817256258999143,Percent,5009,62
Arkansas,Bradley,3.4617418449024613,Percent,5011,68
Arkansas,Calhoun,6.241883039457162,Percent,5013,72
Arkansas,Carroll,2.951562161047468,Percent,5015,74
Arkansas,Chicot,12.814472788435097,Percent,5017,77
Arkansas,Clark,3.582497131803598,Percent,5019,86
Arkansas,Clay,1.923384772873601,Percent,5021,93
Arkansas,Cleburne,2.4767053308944034,Percent,5023,97
Arkansas,Cleveland,2.4457848715967185,Percent,5025,103
Arkansas,Columbia,3.0141345002658264,Percent,5027,107
Arkansas,Conway,4.1634349217550515,Percent,5029,109
Arkansas,Craighead,2.5628636273716796,Percent,5031,114
Arkansas,Crawford,2.419978336373566,Percent,5033,115
Arkansas,Crittenden,2.6698597473391934,Percent,5035,119
Arkansas,Cross,4.662645761896358,Percent,5037,124
Arkansas,Dallas,6.4679232779908835,Percent,5039,128
Arkansas,Desha,6.77504648877946,Percent,5041,130
Arkansas,Drew,3.6886616729805706,Percent,5043,136
Arkansas,Faulkner,2.3196236806799475,Percent,5045,141
Arkansas,Franklin,3.099809088370186,Percent,5047,144
Arkansas,Fulton,2.9944886432366244,Percent,5049,146
Arkansas,Garland,2.941707245898351,Percent,5051,151
Arkansas,Grant,2.458993388990379,Percent,5053,155
Arkansas,Greene,2.163442567810953,Percent,5055,162
Arkansas,Hempstead,4.3726023017719085,Percent,5057,172
Arkansas,Hot Spring,2.303196740397031,Percent,5059,184
Arkansas,Howard,3.6303738437334574,Percent,5061,191
Arkansas,Independence,2.976025859028573,Percent,5063,200
Arkansas,Izard,3.5393852117719593,Percent,5065,203
Arkansas,Jackson,5.344512387792907,Percent,5067,209
Arkansas,Jefferson,2.410612720145562,Percent,5069,213
Arkansas,Johnson,3.212015123787281,Percent,5071,218
Arkansas,Lafayette,8.480885824236475,Percent,5073,222
Arkansas,Lawrence,2.847320298393096,Percent,5075,230
Arkansas,Lee,11.028311685573868,Percent,5077,237
Arkansas,Lincoln,9.712758177856692,Percent,5079,244
Arkansas,Little River,4.828233295995399,Percent,5081,251
Arkansas,Logan,2.6594552732830423,Percent,5083,258
Arkansas,Lonoke,2.7662919816800002,Percent,5085,268
Arkansas,Madison,3.578662387858876,Percent,5087,277
Arkansas,Marion,3.157267000698516,Percent,5089,282
Arkansas,Miller,4.400949153770602,Percent,5091,287
Arkansas,Mississippi,3.57586029170823,Percent,5093,294
Arkansas,Monroe,6.742559519355358,Percent,5095,300
Arkansas,Montgomery,3.331458507178675,Percent,5097,304
Arkansas,Nevada,5.970630612970327,Percent,5099,307
Arkansas,Newton,4.222787379359031,Percent,5101,311
Arkansas,Ouachita,5.4254111443783515,Percent,5103,316
Arkansas,Perry,4.646071249128441,Percent,5105,318
Arkansas,Phillips,9.417367647606795,Percent,5107,322
Arkansas,Pike,2.676508926735405,Percent,5109,327
Arkansas,Poinsett,6.65063094998579,Percent,5111,333
Arkansas,Polk,3.8475843655400714,Percent,5113,337
Arkansas,Pope,2.4466892794355757,Percent,5115,340
Arkansas,Prairie,4.134187495263555,Percent,5117,345
Arkansas,Pulaski,2.114815794516067,Percent,5119,350
Arkansas,Randolph,5.423470361678161,Percent,5121,353
Arkansas,St. Francis,7.482310696491046,Percent,5123,357
Arkansas,Saline,2.638016330608649,Percent,5125,360
Arkansas,Scott,2.5338401923517626,Percent,5127,364
Arkansas,Searcy,4.412966532547202,Percent,5129,372
Arkansas,Sebastian,1.407156547035285,Percent,5131,378
Arkansas,Sevier,3.0036076139829286,Percent,5133,390
Arkansas,Sharp,4.781054092890584,Percent,5135,394
Arkansas,Stone,4.747339600041502,Percent,5137,399
Arkansas,Union,3.3668437822017285,Percent,5139,403
Arkansas,Van Buren,3.946421305998076,Percent,5141,407
Arkansas,Washington,1.641876159010067,Percent,5143,417
Arkansas,White,2.607381856902761,Percent,5145,428
Arkansas,Woodruff,9.990204641866145,Percent,5147,435
Arkansas,Yell,3.3961231330750823,Percent,5149,438
California,Alameda,0.2477243051444258,Percent,6001,457
California,Alpine,1.8755389260713824,Percent,6003,461
California,Amador,2.395700766677912,Percent,6005,472
California,Butte,2.0215035152274874,Percent,6007,486
California,Calaveras,2.6488738143951926,Percent,6009,489
California,Colusa,1.6415806763118057,Percent,6011,497
California,Contra Costa,0.7763385790650356,Percent,6013,503
California,Del Norte,2.910950306399243,Percent,6015,511
California,El Dorado,2.206157159465759,Percent,6017,522
California,Fresno,1.0088993534031154,Percent,6019,527
California,Glenn,2.4726775701008874,Percent,6021,537
California,Humboldt,1.6077936418814407,Percent,6023,551
California,Imperial,1.7985416885238408,Percent,6025,557
California,Inyo,2.8694178612130075,Percent,6027,562
California,Kern,1.1516403514326656,Percent,6029,84
California,Kings,0.9211708147084764,Percent,6031,94
California,Lake,3.6277428466902064,Percent,6033,100
California,Lassen,1.8449337567811395,Percent,6035,104
California,Los Angeles,0.25608754119977734,Percent,6037,139
California,Madera,2.2125808046295172,Percent,6039,153
California,Marin,0.4150264543814863,Percent,6041,168
California,Mariposa,2.629707896124022,Percent,6043,178
California,Mendocino,2.542642469615281,Percent,6045,190
California,Merced,1.371459641570331,Percent,6047,204
California,Modoc,2.8281783808628442,Percent,6049,207
California,Mono,1.905506024429057,Percent,6051,214
California,Monterey,0.7464502748043653,Percent,6053,228
California,Napa,0.6725285951413269,Percent,6055,236
California,Nevada,1.6490277751970719,Percent,6057,243
California,Orange,0.2615500448122758,Percent,6059,257
California,Placer,1.132103784995574,Percent,6061,266
California,Plumas,3.281549443191467,Percent,6063,275
California,Riverside,1.0789091756390712,Percent,6065,281
California,Sacramento,0.8330234154923912,Percent,6067,289
California,San Benito,1.2607921722745075,Percent,6069,295
California,San Bernardino,1.2734856863948412,Percent,6071,302
California,San Diego,0.4405615065034268,Percent,6073,315
California,San Francisco,0.10505833707998935,Percent,6075,331
California,San Joaquin,0.8959400257825187,Percent,6077,339
California,San Luis Obispo,0.9885999041285386,Percent,6079,351
California,San Mateo,0.33053873888985175,Percent,6081,368
California,Santa Barbara,0.7064935568151495,Percent,6083,391
California,Santa Clara,0.2813072743209164,Percent,6085,406
California,Santa Cruz,0.8679463980189804,Percent,6087,415
California,Shasta,2.4313666776482528,Percent,6089,431
California,Sierra,1.5716124711585966,Percent,6091,439
California,Siskiyou,3.239938422916068,Percent,6093,446
California,Solano,0.8642802804183255,Percent,6095,453
California,Sonoma,1.0235538773594726,Percent,6097,463
California,Stanislaus,1.0232905842453626,Percent,6099,473
California,Sutter,1.3122973215481248,Percent,6101,483
California,Tehama,2.2922976521322003,Percent,6103,492
California,Trinity,1.956358717287161,Percent,6105,500
California,Tulare,1.5331748076955858,Percent,6107,501
California,Tuolumne,3.4254679833108863,Percent,6109,513
California,Ventura,0.7077472991238049,Percent,6111,521
California,Yolo,0.5390182967530379,Percent,6113,525
California,Yuba,2.6442647408776976,Percent,6115,541
Colorado,Adams,0.7071794120230482,Percent,8001,545
Colorado,Alamosa,1.587643231853473,Percent,8003,549
Colorado,Arapahoe,0.37827433503042085,Percent,8005,558
Colorado,Archuleta,1.9882495594627303,Percent,8007,560
Colorado,Baca,0.7099215499034599,Percent,8009,563
Colorado,Bent,1.8431144612017905,Percent,8011,564
Colorado,Boulder,0.7918820667790806,Percent,8013,570
Colorado,Broomfield,1.0305655567004484,Percent,8014,577
Colorado,Chaffee,0.8316625313603314,Percent,8015,582
Colorado,Cheyenne,1.0373504346544467,Percent,8017,587
Colorado,Clear Creek,1.074432523049432,Percent,8019,591
Colorado,Conejos,3.7807997038725465,Percent,8021,596
Colorado,Costilla,10.010981758524839,Percent,8023,599
Colorado,Crowley,4.285812067453929,Percent,8025,605
Colorado,Custer,2.9500855085162545,Percent,8027,610
Colorado,Delta,1.5336140986369047,Percent,8029,617
Colorado,Denver,0.8140173440893477,Percent,8031,628
Colorado,Dolores,4.346454000248632,Percent,8033,636
Colorado,Douglas,0.7317517899043885,Percent,8035,644
Colorado,Eagle,0.7520284426682574,Percent,8037,648
Colorado,Elbert,2.282757113186265,Percent,8039,655
Colorado,El Paso,1.1358417709161168,Percent,8041,661
Colorado,Fremont,2.2557646586246776,Percent,8043,664
Colorado,Garfield,1.5915825598023334,Percent,8045,667
Colorado,Gilpin,5.47649944311309,Percent,8047,672
Colorado,Grand,0.8150482033705241,Percent,8049,677
Colorado,Gunnison,1.1149792027038765,Percent,8051,682
Colorado,Hinsdale,0.60523518503871,Percent,8053,688
Colorado,Huerfano,2.2460940166889225,Percent,8055,693
Colorado,Jackson,3.307846241395208,Percent,8057,701
Colorado,Jefferson,0.7658068259921342,Percent,8059,706
Colorado,Kiowa,3.07382874500525,Percent,8061,711
Colorado,Kit Carson,0.8772758698006385,Percent,8063,716
Colorado,Lake,0.7250818681205486,Percent,8065,721
Colorado,La Plata,1.3553280173650049,Percent,8067,727
Colorado,Larimer,0.896263245387564,Percent,8069,734
Colorado,Las Animas,2.6798465036835992,Percent,8071,741
Colorado,Lincoln,1.4885382446806161,Percent,8073,747
Colorado,Logan,2.162827433188157,Percent,8075,749
Colorado,Mesa,1.3483209086420174,Percent,8077,751
Colorado,Mineral,0.8755528906739801,Percent,8079,757
Colorado,Moffat,0.395676694392591,Percent,8081,758
Colorado,Montezuma,2.2208022194983874,Percent,8083,766
Colorado,Montrose,1.784312305599266,Percent,8085,769
Colorado,Morgan,1.4013329055705752,Percent,8087,775
Colorado,Otero,3.9454428045828696,Percent,8089,777
Colorado,Ouray,2.4742981566719484,Percent,8091,780
Colorado,Park,2.260525083845888,Percent,8093,782
Colorado,Phillips,2.0007473663514954,Percent,8095,785
Colorado,Pitkin,1.1812606336474694,Percent,8097,789
Colorado,Prowers,1.3832429024252888,Percent,8099,792
Colorado,Pueblo,3.2293130478434064,Percent,8101,795
Colorado,Rio Blanco,0.5020976473149641,Percent,8103,799
Colorado,Rio Grande,3.1151792732423313,Percent,8105,802
Colorado,Routt,1.3789864528186313,Percent,8107,809
Colorado,Saguache,1.2024270497502347,Percent,8109,811
Colorado,San Juan,5.029585927880436,Percent,8111,347
Colorado,San Miguel,0.9339254145207007,Percent,8113,359
Colorado,Sedgwick,1.8494413787967523,Percent,8115,366
Colorado,Summit,1.928642463991909,Percent,8117,373
Colorado,Teller,1.6020098231296582,Percent,8119,375
Colorado,Washington,1.2974651266887625,Percent,8121,377
Colorado,Weld,1.1814533549969892,Percent,8123,382
Colorado,Yuma,0.669474354217161,Percent,8125,385
Connecticut,Fairfield,1.1233665641260158,Percent,9001,410
Connecticut,Hartford,1.2864891133413614,Percent,9003,432
Connecticut,Litchfield,1.8928217912805583,Percent,9005,443
Connecticut,Middlesex,1.5267866688862533,Percent,9007,450
Connecticut,New Haven,1.4899087752927427,Percent,9009,466
Connecticut,New London,3.1113000015225536,Percent,9011,517
Connecticut,Tolland,2.4519315039013896,Percent,9013,524
Connecticut,Windham,2.8540678650455926,Percent,9015,529
Delaware,Kent,2.2984534677950497,Percent,10001,532
Delaware,New Castle,1.0910938383735043,Percent,10003,536
Delaware,Sussex,2.428659627097054,Percent,10005,609
District of Columbia,District of Columbia,0.46011768303603207,Percent,11001,630
Florida,Alachua,2.064161036570556,Percent,12001,639
Florida,Baker,2.839699631064489,Percent,12003,641
Florida,Bay,1.6827597867339197,Percent,12005,658
Florida,Bradford,4.70751586552553,Percent,12007,665
Florida,Brevard,1.9424043848473085,Percent,12009,686
Florida,Broward,0.428416234037649,Percent,12011,695
Florida,Calhoun,4.045458132297353,Percent,12013,699
Florida,Charlotte,2.217013220364986,Percent,12015,743
Florida,Citrus,3.396184666641855,Percent,12017,843
Florida,Clay,1.8836548096810093,Percent,12019,852
Florida,Collier,2.069171565019635,Percent,12021,894
Florida,Columbia,3.8996093074685656,Percent,12023,903
Florida,DeSoto,2.451779047594976,Percent,12027,906
Florida,Dixie,3.5669787993955038,Percent,12029,918
Florida,Duval,1.6866576679310088,Percent,12031,924
Florida,Escambia,2.0536353507380634,Percent,12033,931
Florida,Flagler,2.3299374071979866,Percent,12035,935
Florida,Franklin,3.619098943144382,Percent,12037,937
Florida,Gadsden,8.196798822724102,Percent,12039,938
Florida,Gilchrist,5.244904589682747,Percent,12041,939
Florida,Glades,3.992299422563446,Percent,12043,940
Florida,Gulf,3.4753872884952584,Percent,12045,941
Florida,Hamilton,5.787018663292289,Percent,12047,942
Florida,Hardee,5.5713103647074345,Percent,12049,943
Florida,Hendry,2.6957427765578466,Percent,12051,944
Florida,Hernando,3.261207695708732,Percent,12053,945
Florida,Highlands,3.047596403974017,Percent,12055,946
Florida,Hillsborough,1.3575860878115182,Percent,12057,947
Florida,Holmes,4.6652748221719875,Percent,12059,948
Florida,Indian River,2.49066865491834,Percent,12061,949
Florida,Jackson,4.6017819434444105,Percent,12063,950
Florida,Jefferson,6.268799930266648,Percent,12065,951
Florida,Lafayette,4.667860489085271,Percent,12067,952
Florida,Lake,3.161874995820841,Percent,12069,953
Florida,Lee,1.815448493882083,Percent,12071,954
Florida,Leon,1.4913159534684755,Percent,12073,955
Florida,Levy,5.402078459836821,Percent,12075,956
Florida,Liberty,3.9366550305153147,Percent,12077,957
Florida,Madison,5.255453596703608,Percent,12079,958
Florida,Manatee,1.1402940603321103,Percent,12081,959
Florida,Marion,3.1920049248038493,Percent,12083,960
Florida,Martin,1.6311641688737697,Percent,12085,961
Florida,Miami-Dade,0.35132677204534496,Percent,12086,962
Florida,Monroe,1.8438281677235127,Percent,12087,963
Florida,Nassau,2.401987180701879,Percent,12089,964
Florida,Okaloosa,2.016737343331795,Percent,12091,965
Florida,Okeechobee,3.6948609956350893,Percent,12093,966
Florida,Orange,1.0118079295482794,Percent,12095,967
Florida,Osceola,1.763167172180314,Percent,12097,968
Florida,Palm Beach,0.8456700882169627,Percent,12099,969
Florida,Pasco,1.9043076153278538,Percent,12101,970
Florida,Pinellas,0.8913062545739305,Percent,12103,971
Florida,Polk,2.8782998696850077,Percent,12105,972
Florida,Putnam,5.784203938226733,Percent,12107,973
Florida,St. Johns,2.4301781333560353,Percent,12109,974
Florida,St. Lucie,1.909067025282871,Percent,12111,975
Florida,Santa Rosa,2.4648259791480585,Percent,12113,976
Florida,Sarasota,1.2951870574799313,Percent,12115,977
Florida,Seminole,0.8400240757996065,Percent,12117,978
Florida,Sumter,2.823092977252073,Percent,12119,979
Florida,Suwannee,5.2204576046927285,Percent,12121,980
Florida,Taylor,4.454343146476162,Percent,12123,981
Florida,Union,4.988892805979892,Percent,12125,982
Florida,Volusia,2.5892663931978763,Percent,12127,983
Florida,Wakulla,3.481001305599104,Percent,12129,984
Florida,Walton,3.721493760326622,Percent,12131,985
Florida,Washington,4.798296028396842,Percent,12133,986
Georgia,Appling,4.98491162174411,Percent,13001,987
Georgia,Atkinson,6.418367644097922,Percent,13003,988
Georgia,Bacon,3.9133643490567396,Percent,13005,989
Georgia,Baker,8.85499118064242,Percent,13007,990
Georgia,Baldwin,4.000782628747915,Percent,13009,991
Georgia,Banks,4.9314022394724475,Percent,13011,992
Georgia,Barrow,2.022926285342593,Percent,13013,993
Georgia,Bartow,3.017776653258929,Percent,13015,994
Georgia,Ben Hill,8.575635137286577,Percent,13017,995
Georgia,Berrien,5.234510694986417,Percent,13019,996
Georgia,Bibb,2.9301181526603033,Percent,13021,997
Georgia,Bleckley,2.579541238018283,Percent,13023,998
Georgia,Brantley,4.24641711575515,Percent,13025,999
Georgia,Brooks,3.847846197367446,Percent,13027,565
Georgia,Bryan,2.1532007392366452,Percent,13029,573
Georgia,Bulloch,2.808493918044395,Percent,13031,579
Georgia,Burke,5.728252728498922,Percent,13033,583
Georgia,Butts,2.5645286939591934,Percent,13035,588
Georgia,Calhoun,8.075894298460637,Percent,13037,592
Georgia,Camden,3.6215352277276165,Percent,13039,603
Georgia,Candler,5.72922934884635,Percent,13043,616
Georgia,Carroll,3.328639916685406,Percent,13045,620
Georgia,Catoosa,1.5227068002106885,Percent,13047,626
Georgia,Charlton,7.04802368160056,Percent,13049,635
Georgia,Chatham,1.0724235162063316,Percent,13051,646
Georgia,Chattahoochee,3.5105839453234697,Percent,13053,656
Georgia,Chattooga,2.901213921246083,Percent,13055,659
Georgia,Cherokee,1.240104436140933,Percent,13057,662
Georgia,Clarke,2.9353535956096577,Percent,13059,666
Georgia,Clay,26.597474145634337,Percent,13061,670
Georgia,Clayton,2.2000891262631272,Percent,13063,673
Georgia,Clinch,3.7111568435495568,Percent,13065,676
Georgia,Cobb,1.406275362146603,Percent,13067,680
Georgia,Coffee,5.425726446304536,Percent,13069,684
Georgia,Colquitt,4.66938428972813,Percent,13071,689
Georgia,Columbia,1.0248143158194598,Percent,13073,692
Georgia,Cook,3.45908517629257,Percent,13075,697
Georgia,Coweta,1.889568920747378,Percent,13077,700
Georgia,Crawford,4.611170792935338,Percent,13079,704
Georgia,Crisp,3.7126343598692366,Percent,13081,707
Georgia,Dade,3.307433067429773,Percent,13083,708
Georgia,Dawson,2.0946035703094035,Percent,13085,713
Georgia,Decatur,4.052473489298142,Percent,13087,714
Georgia,DeKalb,1.5904027018021332,Percent,13089,718
Georgia,Dodge,5.916169616585593,Percent,13091,720
Georgia,Dooly,4.391377201406357,Percent,13093,724
Georgia,Dougherty,5.428952693441904,Percent,13095,728
Georgia,Douglas,2.2711763979211996,Percent,13097,731
Georgia,Early,8.950379434714781,Percent,13099,735
Georgia,Echols,4.241901804858683,Percent,13101,737
Georgia,Effingham,2.5417830271183233,Percent,13103,742
Georgia,Elbert,6.620004719472727,Percent,13105,746
Georgia,Emanuel,6.055505202350332,Percent,13107,750
Georgia,Evans,3.4596081845389044,Percent,13109,754
Georgia,Fannin,3.511565435056916,Percent,13111,755
Georgia,Fayette,1.1366829652036812,Percent,13113,760
Georgia,Floyd,3.2023061928843592,Percent,13115,764
Georgia,Forsyth,1.4810478517122911,Percent,13117,768
Georgia,Franklin,4.5030546690220605,Percent,13119,772
Georgia,Fulton,2.8480668446834687,Percent,13121,779
Georgia,Gilmer,4.787218113166192,Percent,13123,781
Georgia,Glascock,3.0821646046366,Percent,13125,783
Georgia,Glynn,2.657235982028281,Percent,13127,793
Georgia,Gordon,2.934290184016084,Percent,13129,796
Georgia,Grady,5.437166127197898,Percent,13131,797
Georgia,Greene,4.312213694972373,Percent,13133,800
Georgia,Gwinnett,0.7943864250022717,Percent,13135,804
Georgia,Habersham,3.1549988547681043,Percent,13137,806
Georgia,Hall,2.4564493634857394,Percent,13139,808
Georgia,Hancock,7.5722714254444785,Percent,13141,810
Georgia,Haralson,3.7712385411285307,Percent,13143,813
Georgia,Harris,1.7815205181642475,Percent,13145,814
Georgia,Hart,3.998072822898103,Percent,13147,816
Georgia,Heard,4.266304816132478,Percent,13149,817
Georgia,Henry,1.448275401223372,Percent,13151,820
Georgia,Houston,1.6361236441447022,Percent,13153,823
Georgia,Irwin,1.7538122111249357,Percent,13155,825
Georgia,Jackson,3.942665934107787,Percent,13157,828
Georgia,Jasper,4.201712960928806,Percent,13159,830
Georgia,Jeff Davis,4.516754045001037,Percent,13161,832
Georgia,Jefferson,6.083202782781782,Percent,13163,834
Georgia,Jenkins,5.927863346204855,Percent,13165,835
Georgia,Johnson,6.800084320071048,Percent,13167,837
Georgia,Jones,3.0174824798972035,Percent,13169,839
Georgia,Lamar,2.7592236409859625,Percent,13171,841
Georgia,Lanier,4.496532620862056,Percent,13173,845
Georgia,Laurens,4.025916235021308,Percent,13175,847
Georgia,Lee,1.6128700969376157,Percent,13177,849
Georgia,Liberty,3.5391327124107246,Percent,13179,855
Georgia,Lincoln,6.280142178699756,Percent,13181,857
Georgia,Long,5.326720762550945,Percent,13183,860
Georgia,Lowndes,2.7972680149908924,Percent,13185,863
Georgia,Lumpkin,2.534963473292365,Percent,13187,865
Georgia,McDuffie,5.402036561949342,Percent,13189,868
Georgia,McIntosh,3.4816411844723665,Percent,13191,871
Georgia,Macon,8.892884819127605,Percent,13193,874
Georgia,Madison,3.4631081346885133,Percent,13195,875
Georgia,Marion,5.776006043898948,Percent,13197,877
Georgia,Meriwether,5.994699015335918,Percent,13199,879
Georgia,Miller,5.0354787039594395,Percent,13201,881
Georgia,Mitchell,5.964209437322123,Percent,13205,883
Georgia,Monroe,5.0876512648912025,Percent,13207,885
Georgia,Montgomery,3.6591166549440217,Percent,13209,887
Georgia,Morgan,2.712631433875045,Percent,13211,890
Georgia,Murray,3.0604830217797656,Percent,13213,892
Georgia,Muscogee,2.402404460761072,Percent,13215,896
Georgia,Newton,2.2821634373790314,Percent,13217,899
Georgia,Oconee,1.9198645545827742,Percent,13219,901
Georgia,Oglethorpe,3.190016562493784,Percent,13221,905
Georgia,Paulding,1.9024268677370646,Percent,13223,908
Georgia,Peach,4.202587630919904,Percent,13225,910
Georgia,Pickens,1.847577692340404,Percent,13227,912
Georgia,Pierce,3.721841787293703,Percent,13229,915
Georgia,Pike,2.9101385498372556,Percent,13231,7
Georgia,Polk,3.9961480680033,Percent,13233,8
Georgia,Pulaski,3.0015060472072403,Percent,13235,11
Georgia,Putnam,1.7720436812378444,Percent,13237,13
Georgia,Quitman,8.836536552419183,Percent,13239,16
Georgia,Rabun,2.2557535581591295,Percent,13241,18
