State,County,SNAP benefits per capita 2017 (PC_SNAPBEN17),Units,FIPS,FID
Indiana,Miami,12.923699378967285,Dollars/capita,18103,420
Indiana,Monroe,6.196168422698975,Dollars/capita,18105,422
Indiana,Montgomery,10.233614921569824,Dollars/capita,18107,425
Indiana,Morgan,11.934646606445312,Dollars/capita,18109,430
Indiana,Newton,9.795942306518555,Dollars/capita,18111,433
Indiana,Noble,9.32872486114502,Dollars/capita,18113,436
Indiana,Ohio,7.020704746246338,Dollars/capita,18115,440
Indiana,Orange,13.3154878616333,Dollars/capita,18117,444
Indiana,Owen,14.220131874084473,Dollars/capita,18119,448
Indiana,Parke,10.556081771850586,Dollars/capita,18121,452
Indiana,Perry,8.306692123413086,Dollars/capita,18123,459
Indiana,Pike,8.714112281799316,Dollars/capita,18125,465
Indiana,Porter,7.292483329772949,Dollars/capita,18127,468
Indiana,Posey,7.615419864654541,Dollars/capita,18129,471
Indiana,Pulaski,12.047231674194336,Dollars/capita,18131,477
Indiana,Putnam,8.770533561706543,Dollars/capita,18133,480
Indiana,Randolph,13.448626518249512,Dollars/capita,18135,485
Indiana,Ripley,8.350326538085938,Dollars/capita,18137,488
Indiana,Rush,12.010613441467285,Dollars/capita,18139,493
Indiana,St. Joseph,13.66661262512207,Dollars/capita,18141,496
Indiana,Scott,18.412233352661133,Dollars/capita,18143,504
Indiana,Shelby,11.591019630432129,Dollars/capita,18145,506
Indiana,Spencer,7.150795936584473,Dollars/capita,18147,509
Indiana,Starke,18.368059158325195,Dollars/capita,18149,512
Indiana,Steuben,9.540656089782715,Dollars/capita,18151,515
Indiana,Sullivan,10.785211563110352,Dollars/capita,18153,518
Indiana,Switzerland,10.78284740447998,Dollars/capita,18155,526
Indiana,Tippecanoe,8.137141227722168,Dollars/capita,18157,530
Indiana,Tipton,8.681473731994629,Dollars/capita,18159,534
Indiana,Union,14.166666984558105,Dollars/capita,18161,538
Indiana,Vanderburgh,12.84440803527832,Dollars/capita,18163,543
Indiana,Vermillion,10.29775333404541,Dollars/capita,18165,548
Indiana,Vigo,13.620453834533691,Dollars/capita,18167,553
Indiana,Wabash,9.808754920959473,Dollars/capita,18169,555
Indiana,Warren,6.787790298461914,Dollars/capita,18171,567
Indiana,Warrick,5.137534141540527,Dollars/capita,18173,575
Indiana,Washington,12.919107437133789,Dollars/capita,18175,584
Indiana,Wayne,14.487170219421387,Dollars/capita,18177,586
Indiana,Wells,6.914665699005127,Dollars/capita,18179,590
Indiana,White,9.531883239746094,Dollars/capita,18181,594
Indiana,Whitley,6.979006290435791,Dollars/capita,18183,597
Iowa,Adair,9.557225227355957,Dollars/capita,19001,598
Iowa,Adams,9.947548866271973,Dollars/capita,19003,602
Iowa,Allamakee,9.789445877075195,Dollars/capita,19005,608
Iowa,Appanoose,15.881368637084961,Dollars/capita,19007,611
Iowa,Audubon,9.068364143371582,Dollars/capita,19009,615
Iowa,Benton,7.945948123931885,Dollars/capita,19011,619
Iowa,Black Hawk,15.174245834350586,Dollars/capita,19013,623
Iowa,Boone,8.90474796295166,Dollars/capita,19015,625
Iowa,Bremer,4.863982677459717,Dollars/capita,19017,631
Iowa,Buchanan,7.499292373657227,Dollars/capita,19019,632
Iowa,Buena Vista,11.321067810058594,Dollars/capita,19021,633
Iowa,Butler,7.805011749267578,Dollars/capita,19023,361
Iowa,Calhoun,8.294000625610352,Dollars/capita,19025,365
Iowa,Carroll,8.464567184448242,Dollars/capita,19027,369
Iowa,Cass,12.679092407226562,Dollars/capita,19029,374
Iowa,Cedar,6.565820217132568,Dollars/capita,19031,379
Iowa,Cerro Gordo,12.223100662231445,Dollars/capita,19033,383
Iowa,Cherokee,8.04171085357666,Dollars/capita,19035,388
Iowa,Chickasaw,7.017909049987793,Dollars/capita,19037,393
Iowa,Clarke,15.44164752960205,Dollars/capita,19039,397
Iowa,Clay,9.889713287353516,Dollars/capita,19041,398
Iowa,Clayton,6.425885200500488,Dollars/capita,19043,402
Iowa,Clinton,17.80472183227539,Dollars/capita,19045,404
Iowa,Crawford,11.789594650268555,Dollars/capita,19047,408
Iowa,Dallas,4.251924991607666,Dollars/capita,19049,413
Iowa,Davis,7.454085826873779,Dollars/capita,19051,416
Iowa,Decatur,15.964360237121582,Dollars/capita,19053,419
Iowa,Delaware,7.3359375,Dollars/capita,19055,421
Iowa,Des Moines,19.585458755493164,Dollars/capita,19057,424
Iowa,Dickinson,6.846328258514404,Dollars/capita,19059,427
Iowa,Dubuque,11.571569442749023,Dollars/capita,19061,434
Iowa,Emmet,11.370864868164062,Dollars/capita,19063,437
Iowa,Fayette,12.372028350830078,Dollars/capita,19065,442
Iowa,Floyd,12.216294288635254,Dollars/capita,19067,447
Iowa,Franklin,10.297782897949219,Dollars/capita,19069,451
Iowa,Fremont,13.565054893493652,Dollars/capita,19071,455
Iowa,Greene,12.851203918457031,Dollars/capita,19073,458
Iowa,Grundy,5.202843189239502,Dollars/capita,19075,460
Iowa,Guthrie,9.325210571289062,Dollars/capita,19077,467
Iowa,Hamilton,8.507001876831055,Dollars/capita,19079,469
Iowa,Hancock,6.955404758453369,Dollars/capita,19081,470
Iowa,Hardin,10.059830665588379,Dollars/capita,19083,475
Iowa,Harrison,10.835219383239746,Dollars/capita,19085,478
Iowa,Henry,12.590411186218262,Dollars/capita,19087,479
Iowa,Howard,6.736743450164795,Dollars/capita,19089,481
Iowa,Humboldt,8.782936096191406,Dollars/capita,19091,487
Iowa,Ida,7.8781256675720215,Dollars/capita,19093,491
Iowa,Iowa,6.261773109436035,Dollars/capita,19095,495
Iowa,Jackson,10.774897575378418,Dollars/capita,19097,499
Iowa,Jasper,11.729247093200684,Dollars/capita,19099,505
Iowa,Jefferson,11.670828819274902,Dollars/capita,19101,507
Iowa,Johnson,7.830686092376709,Dollars/capita,19103,508
Iowa,Jones,8.355246543884277,Dollars/capita,19105,516
Iowa,Keokuk,10.702912330627441,Dollars/capita,19107,520
Iowa,Kossuth,7.150476932525635,Dollars/capita,19109,523
Iowa,Lee,18.032268524169922,Dollars/capita,19111,531
Iowa,Linn,13.144293785095215,Dollars/capita,19113,535
Iowa,Louisa,8.971149444580078,Dollars/capita,19115,539
Iowa,Lucas,13.88563346862793,Dollars/capita,19117,542
Iowa,Lyon,4.409769535064697,Dollars/capita,19119,546
Iowa,Madison,7.160848617553711,Dollars/capita,19121,550
Iowa,Mahaska,13.574694633483887,Dollars/capita,19123,554
Iowa,Marion,8.93117904663086,Dollars/capita,19125,561
Iowa,Marshall,13.84200382232666,Dollars/capita,19127,568
Iowa,Mills,9.96593189239502,Dollars/capita,19129,569
Iowa,Mitchell,5.683065414428711,Dollars/capita,19131,572
Iowa,Monona,12.909992218017578,Dollars/capita,19133,576
Iowa,Monroe,10.675589561462402,Dollars/capita,19135,580
Iowa,Montgomery,17.370359420776367,Dollars/capita,19137,595
Iowa,Muscatine,15.673584938049316,Dollars/capita,19139,600
Iowa,O'Brien,7.596067905426025,Dollars/capita,19141,604
Iowa,Osceola,6.810035705566406,Dollars/capita,19143,607
Iowa,Page,13.219259262084961,Dollars/capita,19145,612
Iowa,Palo Alto,8.01987075805664,Dollars/capita,19147,618
Iowa,Plymouth,5.9674859046936035,Dollars/capita,19149,622
Iowa,Pocahontas,11.68565559387207,Dollars/capita,19151,624
Iowa,Polk,15.770604133605957,Dollars/capita,19153,629
Iowa,Pottawattamie,17.418743133544922,Dollars/capita,19155,637
Iowa,Poweshiek,7.457864761352539,Dollars/capita,19157,640
Iowa,Ringgold,10.098000526428223,Dollars/capita,19159,642
Iowa,Sac,7.622831344604492,Dollars/capita,19161,647
Iowa,Scott,18.739118576049805,Dollars/capita,19163,657
Iowa,Shelby,8.263100624084473,Dollars/capita,19165,660
Iowa,Sioux,3.9873781204223633,Dollars/capita,19167,663
Iowa,Story,6.148591995239258,Dollars/capita,19169,668
Iowa,Tama,10.04416275024414,Dollars/capita,19171,671
Iowa,Taylor,10.561670303344727,Dollars/capita,19173,674
Iowa,Union,15.86345386505127,Dollars/capita,19175,675
Iowa,Van Buren,10.863490104675293,Dollars/capita,19177,678
Iowa,Wapello,19.07839584350586,Dollars/capita,19179,681
Iowa,Warren,6.576892852783203,Dollars/capita,19181,685
Iowa,Washington,8.374100685119629,Dollars/capita,19183,687
Iowa,Wayne,12.160284042358398,Dollars/capita,19185,691
Iowa,Webster,17.49988555908203,Dollars/capita,19187,694
Iowa,Winnebago,8.745001792907715,Dollars/capita,19189,696
Iowa,Winneshiek,4.29846715927124,Dollars/capita,19191,698
Iowa,Woodbury,17.60325050354004,Dollars/capita,19193,702
Iowa,Worth,7.731958866119385,Dollars/capita,19195,703
Iowa,Wright,13.297872543334961,Dollars/capita,19197,705
Kansas,Allen,11.389354705810547,Dollars/capita,20001,709
Kansas,Anderson,5.564066410064697,Dollars/capita,20003,712
Kansas,Atchison,7.791452407836914,Dollars/capita,20005,715
Kansas,Barber,3.1254541873931885,Dollars/capita,20007,717
Kansas,Barton,14.58868408203125,Dollars/capita,20009,719
Kansas,Bourbon,10.285346031188965,Dollars/capita,20011,722
Kansas,Brown,7.98672342300415,Dollars/capita,20013,723
Kansas,Butler,10.460590362548828,Dollars/capita,20015,726
Kansas,Chase,4.938501834869385,Dollars/capita,20017,729
Kansas,Chautauqua,11.695906639099121,Dollars/capita,20019,730
Kansas,Cherokee,10.680254936218262,Dollars/capita,20021,732
Kansas,Cheyenne,5.466517448425293,Dollars/capita,20023,736
Kansas,Clark,3.617764472961426,Dollars/capita,20025,738
Kansas,Clay,8.14693832397461,Dollars/capita,20027,739
Kansas,Cloud,8.60119342803955,Dollars/capita,20029,740
Kansas,Coffey,4.3470330238342285,Dollars/capita,20031,745
Kansas,Comanche,3.3519554138183594,Dollars/capita,20033,748
Kansas,Cowley,15.04482364654541,Dollars/capita,20035,752
Kansas,Crawford,8.947327613830566,Dollars/capita,20037,756
Kansas,Decatur,3.6683998107910156,Dollars/capita,20039,759
Kansas,Dickinson,6.688004970550537,Dollars/capita,20041,762
Kansas,Doniphan,4.367801189422607,Dollars/capita,20043,765
Kansas,Douglas,5.334884166717529,Dollars/capita,20045,767
Kansas,Edwards,7.431731700897217,Dollars/capita,20047,770
Kansas,Elk,7.03896427154541,Dollars/capita,20049,773
Kansas,Ellis,5.585764408111572,Dollars/capita,20051,774
Kansas,Ellsworth,7.161664009094238,Dollars/capita,20053,776
Kansas,Finney,12.972800254821777,Dollars/capita,20055,778
Kansas,Ford,13.40372085571289,Dollars/capita,20057,784
Kansas,Franklin,5.9068121910095215,Dollars/capita,20059,786
Kansas,Geary,8.329641342163086,Dollars/capita,20061,788
Kansas,Gove,3.230710744857788,Dollars/capita,20063,790
Kansas,Graham,2.3046092987060547,Dollars/capita,20065,791
Kansas,Grant,6.455399036407471,Dollars/capita,20067,794
Kansas,Gray,3.0910820960998535,Dollars/capita,20069,798
Kansas,Greeley,1.401120901107788,Dollars/capita,20071,801
Kansas,Greenwood,12.643584251403809,Dollars/capita,20073,803
Kansas,Hamilton,11.900252342224121,Dollars/capita,20075,805
Kansas,Harper,7.051281929016113,Dollars/capita,20077,807
Kansas,Harvey,8.990948677062988,Dollars/capita,20079,812
Kansas,Haskell,1.2542150020599365,Dollars/capita,20081,815
Kansas,Hodgeman,4.7955121994018555,Dollars/capita,20083,818
Kansas,Jackson,7.364719390869141,Dollars/capita,20085,819
Kansas,Jefferson,5.140892028808594,Dollars/capita,20087,821
Kansas,Jewell,2.163742780685425,Dollars/capita,20089,822
Kansas,Johnson,2.5477380752563477,Dollars/capita,20091,824
Kansas,Kearny,5.408249378204346,Dollars/capita,20093,826
Kansas,Kingman,1.4605978727340698,Dollars/capita,20095,827
Kansas,Kiowa,8.04828929901123,Dollars/capita,20097,829
Kansas,Labette,14.26325798034668,Dollars/capita,20099,831
Kansas,Lane,1.9777635335922241,Dollars/capita,20101,833
Kansas,Leavenworth,5.833693027496338,Dollars/capita,20103,836
Kansas,Lincoln,8.462043762207031,Dollars/capita,20105,838
Kansas,Linn,8.148262023925781,Dollars/capita,20107,840
Kansas,Logan,4.726456165313721,Dollars/capita,20109,842
Kansas,Lyon,8.709671020507812,Dollars/capita,20111,844
Kansas,McPherson,3.3991687297821045,Dollars/capita,20113,846
Kansas,Marion,5.86795711517334,Dollars/capita,20115,848
Kansas,Marshall,5.464340686798096,Dollars/capita,20117,850
Kansas,Meade,2.846851110458374,Dollars/capita,20119,851
Kansas,Miami,6.761602878570557,Dollars/capita,20121,853
Kansas,Mitchell,4.270017623901367,Dollars/capita,20123,854
Kansas,Montgomery,14.907646179199219,Dollars/capita,20125,856
Kansas,Morris,4.307974338531494,Dollars/capita,20127,858
Kansas,Morton,13.138686180114746,Dollars/capita,20129,859
Kansas,Nemaha,2.792053699493408,Dollars/capita,20131,861
Kansas,Neosho,9.647205352783203,Dollars/capita,20133,862
Kansas,Ness,4.879748821258545,Dollars/capita,20135,864
Kansas,Norton,10.185014724731445,Dollars/capita,20137,866
Kansas,Osage,8.464366912841797,Dollars/capita,20139,867
Kansas,Osborne,3.3933517932891846,Dollars/capita,20141,869
Kansas,Ottawa,5.813292503356934,Dollars/capita,20143,870
Kansas,Pawnee,5.82584810256958,Dollars/capita,20145,872
Kansas,Phillips,7.557417869567871,Dollars/capita,20147,873
Kansas,Pottawatomie,2.934861421585083,Dollars/capita,20149,876
Kansas,Pratt,8.466882705688477,Dollars/capita,20151,878
Kansas,Rawlins,1.9690295457839966,Dollars/capita,20153,880
Kansas,Reno,15.733482360839844,Dollars/capita,20155,882
Kansas,Republic,7.905208587646484,Dollars/capita,20157,884
Kansas,Rice,10.06728744506836,Dollars/capita,20159,886
Kansas,Riley,5.329953670501709,Dollars/capita,20161,888
Kansas,Rooks,6.642871379852295,Dollars/capita,20163,889
Kansas,Rush,6.901922702789307,Dollars/capita,20165,891
Kansas,Russell,10.375994682312012,Dollars/capita,20167,893
Kansas,Saline,11.351871490478516,Dollars/capita,20169,895
Kansas,Scott,3.59470534324646,Dollars/capita,20171,897
Kansas,Sedgwick,13.459720611572266,Dollars/capita,20173,898
Kansas,Seward,9.695082664489746,Dollars/capita,20175,900
Kansas,Shawnee,13.82910442352295,Dollars/capita,20177,902
Kansas,Sheridan,4.0232157707214355,Dollars/capita,20179,904
Kansas,Sherman,6.267566204071045,Dollars/capita,20181,907
Kansas,Smith,6.429480075836182,Dollars/capita,20183,909
Kansas,Stafford,11.884953498840332,Dollars/capita,20185,911
Kansas,Stanton,5.703883647918701,Dollars/capita,20187,913
Kansas,Stevens,2.6431455612182617,Dollars/capita,20189,914
Kansas,Sumner,11.079206466674805,Dollars/capita,20191,916
Kansas,Thomas,4.408491611480713,Dollars/capita,20193,917
Kansas,Trego,8.870780944824219,Dollars/capita,20195,919
Kansas,Wabaunsee,5.115895748138428,Dollars/capita,20197,920
Kansas,Wallace,8.366141319274902,Dollars/capita,20199,921
Kansas,Washington,1.6104527711868286,Dollars/capita,20201,922
Kansas,Wichita,0.8235294222831726,Dollars/capita,20203,923
Kansas,Wilson,10.989433288574219,Dollars/capita,20205,925
Kansas,Woodson,12.127952575683594,Dollars/capita,20207,926
Kansas,Wyandotte,18.35785675048828,Dollars/capita,20209,927
Kentucky,Adair,14.297322273254395,Dollars/capita,21001,928
Kentucky,Allen,15.880029678344727,Dollars/capita,21003,929
Kentucky,Anderson,12.3092622756958,Dollars/capita,21005,930
Kentucky,Ballard,14.139403343200684,Dollars/capita,21007,932
Kentucky,Barren,16.219188690185547,Dollars/capita,21009,933
Kentucky,Bath,25.165616989135742,Dollars/capita,21011,934
Kentucky,Bell,36.011749267578125,Dollars/capita,21013,936
Kentucky,Boone,7.935050964355469,Dollars/capita,21015,1002
Kentucky,Bourbon,16.17238426208496,Dollars/capita,21017,1005
Kentucky,Boyd,19.82464599609375,Dollars/capita,21019,1008
Kentucky,Boyle,14.269482612609863,Dollars/capita,21021,1010
Kentucky,Bracken,22.045482635498047,Dollars/capita,21023,1013
Kentucky,Breathitt,40.23765563964844,Dollars/capita,21025,1017
Kentucky,Breckinridge,18.61750602722168,Dollars/capita,21027,1020
Kentucky,Bullitt,10.879047393798828,Dollars/capita,21029,1024
Kentucky,Butler,19.32169532775879,Dollars/capita,21031,1026
Kentucky,Caldwell,17.472373962402344,Dollars/capita,21033,1031
Kentucky,Calloway,9.650384902954102,Dollars/capita,21035,1033
Kentucky,Campbell,11.71773624420166,Dollars/capita,21037,1035
Kentucky,Carlisle,13.946209907531738,Dollars/capita,21039,1039
Kentucky,Carroll,18.902267456054688,Dollars/capita,21041,1041
Kentucky,Carter,26.40239715576172,Dollars/capita,21043,1044
Kentucky,Casey,21.449735641479492,Dollars/capita,21045,1048
Kentucky,Christian,18.35283660888672,Dollars/capita,21047,1050
Kentucky,Clark,19.92130470275879,Dollars/capita,21049,1053
Kentucky,Clay,40.3491096496582,Dollars/capita,21051,1056
Kentucky,Clinton,23.33106231689453,Dollars/capita,21053,1059
Kentucky,Crittenden,12.063334465026855,Dollars/capita,21055,1064
Kentucky,Cumberland,21.02594757080078,Dollars/capita,21057,1067
Kentucky,Daviess,14.760628700256348,Dollars/capita,21059,1071
Kentucky,Edmonson,16.74709701538086,Dollars/capita,21061,1073
Kentucky,Elliott,27.161149978637695,Dollars/capita,21063,1075
Kentucky,Estill,32.867549896240234,Dollars/capita,21065,1077
Kentucky,Fayette,10.951704978942871,Dollars/capita,21067,1080
Kentucky,Fleming,18.31533432006836,Dollars/capita,21069,1083
Kentucky,Floyd,35.03947067260742,Dollars/capita,21071,1085
Kentucky,Franklin,16.20778465270996,Dollars/capita,21073,1086
Kentucky,Fulton,29.473514556884766,Dollars/capita,21075,1088
Kentucky,Gallatin,20.349058151245117,Dollars/capita,21077,1090
Kentucky,Garrard,17.4627628326416,Dollars/capita,21079,1092
Kentucky,Grant,23.244876861572266,Dollars/capita,21081,1094
Kentucky,Graves,16.07131576538086,Dollars/capita,21083,1097
Kentucky,Grayson,20.853883743286133,Dollars/capita,21085,1100
Kentucky,Green,17.043230056762695,Dollars/capita,21087,1102
Kentucky,Greenup,17.113388061523438,Dollars/capita,21089,1105
Kentucky,Hancock,13.738968849182129,Dollars/capita,21091,1107
Kentucky,Hardin,19.414705276489258,Dollars/capita,21093,1110
Kentucky,Harlan,35.659915924072266,Dollars/capita,21095,1114
Kentucky,Harrison,18.0013484954834,Dollars/capita,21097,1119
Kentucky,Hart,18.308719635009766,Dollars/capita,21099,1121
Kentucky,Henderson,16.669206619262695,Dollars/capita,21101,1126
Kentucky,Henry,14.947519302368164,Dollars/capita,21103,1129
Kentucky,Hickman,16.685102462768555,Dollars/capita,21105,1130
Kentucky,Hopkins,18.727907180786133,Dollars/capita,21107,1136
Kentucky,Jackson,30.116893768310547,Dollars/capita,21109,1140
Kentucky,Jefferson,16.463876724243164,Dollars/capita,21111,1143
Kentucky,Jessamine,13.904762268066406,Dollars/capita,21113,1145
Kentucky,Johnson,28.787141799926758,Dollars/capita,21115,1148
Kentucky,Kenton,13.872010231018066,Dollars/capita,21117,1151
Kentucky,Knott,32.16489028930664,Dollars/capita,21119,1154
Kentucky,Knox,36.46950912475586,Dollars/capita,21121,1159
Kentucky,Larue,16.725332260131836,Dollars/capita,21123,1162
Kentucky,Laurel,22.221668243408203,Dollars/capita,21125,1166
Kentucky,Lawrence,28.839832305908203,Dollars/capita,21127,1167
Kentucky,Lee,39.92897033691406,Dollars/capita,21129,1171
Kentucky,Leslie,35.94929504394531,Dollars/capita,21131,1175
Kentucky,Letcher,31.174924850463867,Dollars/capita,21133,1178
Kentucky,Lewis,32.59239959716797,Dollars/capita,21135,1180
Kentucky,Lincoln,21.204748153686523,Dollars/capita,21137,1184
Kentucky,Livingston,14.969252586364746,Dollars/capita,21139,1187
Kentucky,Logan,16.349470138549805,Dollars/capita,21141,1190
Kentucky,Lyon,9.898539543151855,Dollars/capita,21143,1193
Kentucky,McCracken,15.251969337463379,Dollars/capita,21145,1196
Kentucky,McCreary,34.177879333496094,Dollars/capita,21147,1198
Kentucky,McLean,16.66485595703125,Dollars/capita,21149,1201
Kentucky,Madison,14.635812759399414,Dollars/capita,21151,1204
Kentucky,Magoffin,38.310203552246094,Dollars/capita,21153,1206
Kentucky,Marion,18.540000915527344,Dollars/capita,21155,1210
Kentucky,Marshall,12.419539451599121,Dollars/capita,21157,1213
Kentucky,Martin,36.02718734741211,Dollars/capita,21159,1215
Kentucky,Mason,22.160436630249023,Dollars/capita,21161,1217
Kentucky,Meade,11.475574493408203,Dollars/capita,21163,1220
Kentucky,Menifee,28.5179443359375,Dollars/capita,21165,1222
Kentucky,Mercer,16.015365600585938,Dollars/capita,21167,1225
Kentucky,Metcalfe,20.480854034423828,Dollars/capita,21169,1228
Kentucky,Monroe,23.845264434814453,Dollars/capita,21171,1230
Kentucky,Montgomery,18.01656723022461,Dollars/capita,21173,1233
Kentucky,Morgan,24.915327072143555,Dollars/capita,21175,1235
Kentucky,Muhlenberg,16.963590621948242,Dollars/capita,21177,1238
Kentucky,Nelson,14.070260047912598,Dollars/capita,21179,1243
Kentucky,Nicholas,20.4067325592041,Dollars/capita,21181,1246
Kentucky,Ohio,17.571609497070312,Dollars/capita,21183,1249
Kentucky,Oldham,3.6186604499816895,Dollars/capita,21185,1252
Kentucky,Owen,18.903854370117188,Dollars/capita,21187,1255
Kentucky,Owsley,45.960166931152344,Dollars/capita,21189,1257
Kentucky,Pendleton,17.686817169189453,Dollars/capita,21191,1260
Kentucky,Perry,37.36238098144531,Dollars/capita,21193,1265
Kentucky,Pike,26.46915626525879,Dollars/capita,21195,1267
Kentucky,Powell,31.989116668701172,Dollars/capita,21197,1270
Kentucky,Pulaski,18.461626052856445,Dollars/capita,21199,1272
Kentucky,Robertson,22.102468490600586,Dollars/capita,21201,1273
Kentucky,Rockcastle,26.105920791625977,Dollars/capita,21203,1276
Kentucky,Rowan,19.914752960205078,Dollars/capita,21205,1279
Kentucky,Russell,22.58790397644043,Dollars/capita,21207,1282
Kentucky,Scott,11.660258293151855,Dollars/capita,21209,1283
Kentucky,Shelby,10.4718017578125,Dollars/capita,21211,1285
Kentucky,Simpson,16.392385482788086,Dollars/capita,21213,1287
Kentucky,Spencer,8.879523277282715,Dollars/capita,21215,1000
Kentucky,Taylor,17.3327579498291,Dollars/capita,21217,1003
Kentucky,Todd,16.621742248535156,Dollars/capita,21219,1006
Kentucky,Trigg,11.92536735534668,Dollars/capita,21221,1009
Kentucky,Trimble,18.484989166259766,Dollars/capita,21223,1012
Kentucky,Union,18.07790184020996,Dollars/capita,21225,1016
Kentucky,Warren,13.13593864440918,Dollars/capita,21227,1019
Kentucky,Washington,13.105448722839355,Dollars/capita,21229,1023
Kentucky,Wayne,22.221149444580078,Dollars/capita,21231,1027
Kentucky,Webster,15.062478065490723,Dollars/capita,21233,1029
Kentucky,Whitley,30.676441192626953,Dollars/capita,21235,1034
Kentucky,Wolfe,39.24605178833008,Dollars/capita,21237,1037
Kentucky,Woodford,9.914163589477539,Dollars/capita,21239,1042
Louisiana,Acadia,28.40176773071289,Dollars/capita,22001,1046
Louisiana,Allen,20.59508514404297,Dollars/capita,22003,1051
Louisiana,Ascension,13.648724555969238,Dollars/capita,22005,1055
Louisiana,Assumption,24.24235725402832,Dollars/capita,22007,1060
Louisiana,Avoyelles,31.450300216674805,Dollars/capita,22009,1062
Louisiana,Beauregard,17.215932846069336,Dollars/capita,22011,1066
Louisiana,Bienville,30.606882095336914,Dollars/capita,22013,1069
Louisiana,Bossier,17.06441879272461,Dollars/capita,22015,1076
Louisiana,Caddo,29.21217155456543,Dollars/capita,22017,1079
Louisiana,Calcasieu,19.608617782592773,Dollars/capita,22019,1081
Louisiana,Caldwell,26.239530563354492,Dollars/capita,22021,1084
Louisiana,Cameron,13.985339164733887,Dollars/capita,22023,1089
Louisiana,Catahoula,28.632911682128906,Dollars/capita,22025,1093
Louisiana,Claiborne,25.47122573852539,Dollars/capita,22027,1095
Louisiana,Concordia,34.39712905883789,Dollars/capita,22029,1098
Louisiana,De Soto,25.179834365844727,Dollars/capita,22031,1103
Louisiana,East Baton Rouge,23.142669677734375,Dollars/capita,22033,1108
Louisiana,East Carroll,46.6367301940918,Dollars/capita,22035,1111
Louisiana,East Feliciana,19.871728897094727,Dollars/capita,22037,1115
Louisiana,Evangeline,31.016376495361328,Dollars/capita,22039,1118
Louisiana,Franklin,33.098880767822266,Dollars/capita,22041,1123
Louisiana,Grant,20.975107192993164,Dollars/capita,22043,1127
Louisiana,Iberia,33.5903434753418,Dollars/capita,22045,1133
Louisiana,Iberville,28.54987335205078,Dollars/capita,22047,1134
Louisiana,Jackson,21.75627899169922,Dollars/capita,22049,1138
Louisiana,Jefferson,19.805133819580078,Dollars/capita,22051,1147
Louisiana,Jefferson Davis,25.95281219482422,Dollars/capita,22053,1155
Louisiana,Lafayette,19.232805252075195,Dollars/capita,22055,1161
Louisiana,Lafourche,20.769411087036133,Dollars/capita,22057,1280
Louisiana,La Salle,18.92341423034668,Dollars/capita,22059,1289
Louisiana,Lincoln,21.3150691986084,Dollars/capita,22061,1291
Louisiana,Livingston,15.369534492492676,Dollars/capita,22063,1295
Louisiana,Madison,42.756568908691406,Dollars/capita,22065,1297
Louisiana,Morehouse,38.655540466308594,Dollars/capita,22067,1299
Louisiana,Natchitoches,29.108257293701172,Dollars/capita,22069,1301
Louisiana,Orleans,28.2652587890625,Dollars/capita,22071,1304
Louisiana,Ouachita,28.386709213256836,Dollars/capita,22073,1306
Louisiana,Plaquemines,16.2647762298584,Dollars/capita,22075,1427
Louisiana,Pointe Coupee,24.395994186401367,Dollars/capita,22077,1431
Louisiana,Rapides,26.765819549560547,Dollars/capita,22079,1434
Louisiana,Red River,33.43681716918945,Dollars/capita,22081,1436
Louisiana,Richland,29.42857551574707,Dollars/capita,22083,1439
Louisiana,Sabine,25.314348220825195,Dollars/capita,22085,1441
Louisiana,St. Bernard,27.56374168395996,Dollars/capita,22087,1463
Louisiana,St. Charles,15.896036148071289,Dollars/capita,22089,1466
Louisiana,St. Helena,37.384605407714844,Dollars/capita,22091,1467
Louisiana,St. James,22.515249252319336,Dollars/capita,22093,1468
Louisiana,St. John the Baptist,29.687776565551758,Dollars/capita,22095,1469
Louisiana,St. Landry,34.684879302978516,Dollars/capita,22097,1471
Louisiana,St. Martin,26.051761627197266,Dollars/capita,22099,1473
Louisiana,St. Mary,32.731380462646484,Dollars/capita,22101,1474
Louisiana,St. Tammany,12.020453453063965,Dollars/capita,22103,1475
Louisiana,Tangipahoa,27.535215377807617,Dollars/capita,22105,1476
Louisiana,Tensas,38.73239517211914,Dollars/capita,22107,1479
Louisiana,Terrebonne,26.223167419433594,Dollars/capita,22109,1501
Louisiana,Union,23.31531524658203,Dollars/capita,22111,1507
Louisiana,Vermilion,23.68520164489746,Dollars/capita,22113,1510
Louisiana,Vernon,16.273706436157227,Dollars/capita,22115,1513
Louisiana,Washington,32.062416076660156,Dollars/capita,22117,1516
Louisiana,Webster,27.320669174194336,Dollars/capita,22119,1518
Louisiana,West Baton Rouge,20.45815086364746,Dollars/capita,22121,1520
Louisiana,West Carroll,26.49272918701172,Dollars/capita,22123,1522
Louisiana,West Feliciana,11.069570541381836,Dollars/capita,22125,1524
Louisiana,Winn,25.708662033081055,Dollars/capita,22127,1529
Maine,Androscoggin,21.346759796142578,Dollars/capita,23001,1532
Maine,Aroostook,19.495317459106445,Dollars/capita,23003,1535
Maine,Cumberland,10.007977485656738,Dollars/capita,23005,1608
Maine,Franklin,15.495086669921875,Dollars/capita,23007,1619
Maine,Hancock,10.404242515563965,Dollars/capita,23009,1748
Maine,Kennebec,16.165111541748047,Dollars/capita,23011,1755
Maine,Knox,11.975370407104492,Dollars/capita,23013,1774
