State,County,Hispanic ethnicity low access to store (%) 2015 (PCT_LACCESS_HISP15),Units,FIPS,FID
Georgia,Meriwether,0.11577901810294426,Percent,13199,879
Georgia,Miller,0.007083409874131313,Percent,13201,881
Georgia,Mitchell,0.634294365179028,Percent,13205,883
Georgia,Monroe,0.1593328216830601,Percent,13207,885
Georgia,Montgomery,0.4402247939474909,Percent,13209,887
Georgia,Morgan,0.3383611873314797,Percent,13211,890
Georgia,Murray,2.586994545799056,Percent,13213,892
Georgia,Muscogee,1.8679950204937568,Percent,13215,896
Georgia,Newton,1.2947440788290983,Percent,13217,899
Georgia,Oconee,1.3891297412221593,Percent,13219,901
Georgia,Oglethorpe,0.1590461245183556,Percent,13221,905
Georgia,Paulding,1.2839272772460935,Percent,13223,908
Georgia,Peach,0.9187611427855571,Percent,13225,910
Georgia,Pickens,0.25053195238523596,Percent,13227,912
Georgia,Pierce,0.6469213710653962,Percent,13229,915
Georgia,Pike,0.0,Percent,13231,7
Georgia,Polk,1.148483383729061,Percent,13233,8
Georgia,Pulaski,0.15362437629721734,Percent,13235,11
Georgia,Putnam,0.061554926594292105,Percent,13237,13
Georgia,Quitman,0.5319747127911421,Percent,13239,16
Georgia,Rabun,0.005204762753656992,Percent,13241,18
Georgia,Randolph,0.35623110655988083,Percent,13243,23
Georgia,Richmond,1.9867000105824861,Percent,13245,24
Georgia,Rockdale,4.737724394999988,Percent,13247,28
Georgia,Schley,0.0,Percent,13249,31
Georgia,Screven,0.3326216157398088,Percent,13251,34
Georgia,Seminole,0.09259651726055745,Percent,13253,38
Georgia,Spalding,0.36087610138100135,Percent,13255,41
Georgia,Stephens,0.26869203313531803,Percent,13257,45
Georgia,Stewart,0.17363468022278145,Percent,13259,48
Georgia,Sumter,0.6636785008447668,Percent,13261,52
Georgia,Talbot,0.36416606375181937,Percent,13263,57
Georgia,Taliaferro,1.7312488720351775,Percent,13265,60
Georgia,Tattnall,0.10462858907714614,Percent,13267,63
Georgia,Taylor,0.08222163129021075,Percent,13269,69
Georgia,Telfair,0.12793631965677454,Percent,13271,75
Georgia,Terrell,0.075873016383273,Percent,13273,78
Georgia,Thomas,0.9984671846083855,Percent,13275,83
Georgia,Tift,0.47441008126426537,Percent,13277,87
Georgia,Toombs,1.8282515613004555,Percent,13279,91
Georgia,Towns,0.0,Percent,13281,95
Georgia,Treutlen,0.069966359796461,Percent,13283,102
Georgia,Troup,0.49041373722821135,Percent,13285,105
Georgia,Turner,0.11397586000243226,Percent,13287,108
Georgia,Twiggs,0.0,Percent,13289,116
Georgia,Union,0.021568578224594542,Percent,13291,120
Georgia,Upson,0.6178530188031304,Percent,13293,123
Georgia,Walker,0.5070039894221886,Percent,13295,126
Georgia,Walton,0.6135722472043741,Percent,13297,127
Georgia,Ware,1.5589800609198337,Percent,13299,132
Georgia,Warren,0.008395552778227665,Percent,13301,135
Georgia,Washington,0.8203763719155566,Percent,13303,143
Georgia,Wayne,1.4815348737283398,Percent,13305,147
Georgia,Webster,0.008296497530833263,Percent,13307,149
Georgia,Wheeler,0.09335744432866419,Percent,13309,154
Georgia,White,0,Percent,13311,157
Georgia,Whitfield,7.855624522388337,Percent,13313,159
Georgia,Wilcox,0.009412008489500722,Percent,13315,163
Georgia,Wilkes,0.7853838464601302,Percent,13317,167
Georgia,Wilkinson,0.6062596032778658,Percent,13319,169
Georgia,Worth,0.035700679962183776,Percent,13321,173
Hawaii,Hawaii,4.530119141945786,Percent,15001,198
Hawaii,Honolulu,2.365928996029582,Percent,15003,234
Hawaii,Kalawao,0.0,Percent,15005,247
Hawaii,Kauai,3.9280963529402455,Percent,15007,261
Hawaii,Maui,2.965574791153151,Percent,15009,323
Idaho,Ada,0.9029736181996737,Percent,16001,336
Idaho,Adams,0.1629392162900644,Percent,16003,338
Idaho,Bannock,1.6019537262880166,Percent,16005,343
Idaho,Bear Lake,0.5946015525731907,Percent,16007,349
Idaho,Benewah,0.38938989142973507,Percent,16009,354
Idaho,Bingham,3.412437586223672,Percent,16011,362
Idaho,Blaine,9.023047619566665,Percent,16013,371
Idaho,Boise,2.5806306670581813,Percent,16015,380
Idaho,Bonner,0.4147945706725934,Percent,16017,387
Idaho,Bonneville,2.99927455271777,Percent,16019,395
Idaho,Boundary,0.4038448728916487,Percent,16021,405
Idaho,Butte,1.7724189823898375,Percent,16023,414
Idaho,Camas,6.714413651771782,Percent,16025,429
Idaho,Canyon,4.187755999190135,Percent,16027,441
Idaho,Caribou,2.3184342547921877,Percent,16029,449
Idaho,Cassia,5.3980837246645175,Percent,16031,456
Idaho,Clark,40.52953177092872,Percent,16033,464
Idaho,Clearwater,0.6818134059342461,Percent,16035,474
Idaho,Custer,1.4028065624122323,Percent,16037,484
Idaho,Elmore,3.8628214732420667,Percent,16039,490
Idaho,Franklin,0.2476148366165087,Percent,16041,498
Idaho,Fremont,2.2817324045318306,Percent,16043,502
Idaho,Gem,1.7846162555280816,Percent,16045,510
Idaho,Gooding,0.3451820835029572,Percent,16047,519
Idaho,Idaho,0.8335765995734616,Percent,16049,528
Idaho,Jefferson,2.6986617600624143,Percent,16051,540
Idaho,Jerome,6.514598651145839,Percent,16053,547
Idaho,Kootenai,0.9037460164669877,Percent,16055,552
Idaho,Latah,0.2962871458680083,Percent,16057,559
Idaho,Lemhi,1.0246556817504173,Percent,16059,566
Idaho,Lewis,0.9031519123092463,Percent,16061,574
Idaho,Lincoln,27.76105367023195,Percent,16063,578
Idaho,Madison,1.1509521001224745,Percent,16065,581
Idaho,Minidoka,6.983085414215208,Percent,16067,585
Idaho,Nez Perce,0.37965072177550235,Percent,16069,589
Idaho,Oneida,0.5853045450411363,Percent,16071,593
Idaho,Owyhee,3.841190646776861,Percent,16073,601
Idaho,Payette,4.289181547009499,Percent,16075,606
Idaho,Power,2.123391133312972,Percent,16077,613
Idaho,Shoshone,0.24414552251631572,Percent,16079,621
Idaho,Teton,1.57030465986058,Percent,16081,627
Idaho,Twin Falls,1.0920435335084708,Percent,16083,634
Idaho,Valley,0.4416741673419134,Percent,16085,643
Idaho,Washington,1.0991083747248382,Percent,16087,649
Illinois,Adams,0.11352153138821067,Percent,17001,650
Illinois,Alexander,0.5414014814448349,Percent,17003,651
Illinois,Bond,0.24614494075990098,Percent,17005,652
Illinois,Boone,3.1289838528932705,Percent,17007,653
Illinois,Brown,3.774082998566455,Percent,17009,654
Illinois,Bureau,0.8917057967714106,Percent,17011,2
Illinois,Calhoun,0.13755158481961485,Percent,17013,4
Illinois,Carroll,0.4346337128157224,Percent,17015,6
Illinois,Cass,0.16956252651544348,Percent,17017,10
Illinois,Champaign,0.8946228364170609,Percent,17019,12
Illinois,Christian,0.3411926397245546,Percent,17021,14
Illinois,Clark,0.06580675555070095,Percent,17023,19
Illinois,Clay,0.09156974325455591,Percent,17025,22
Illinois,Clinton,0.9754282124159315,Percent,17027,27
Illinois,Coles,0.292755144137568,Percent,17029,30
Illinois,Cook,0.806436494319612,Percent,17031,36
Illinois,Crawford,0.7674964705281021,Percent,17033,40
Illinois,Cumberland,0,Percent,17035,44
Illinois,DeKalb,2.813893790030715,Percent,17037,49
Illinois,De Witt,0.07730731221325765,Percent,17039,53
Illinois,Douglas,0.2631139396145921,Percent,17041,55
Illinois,DuPage,2.7954849391882646,Percent,17043,64
Illinois,Edgar,0.23410691378791182,Percent,17045,66
Illinois,Edwards,0.19430737568442047,Percent,17047,71
Illinois,Effingham,0.2331586502643803,Percent,17049,76
Illinois,Fayette,0.3271820119586057,Percent,17051,79
Illinois,Ford,0.3255967935550536,Percent,17053,81
Illinois,Franklin,0.12632480302080862,Percent,17055,85
Illinois,Fulton,0.13872988157664867,Percent,17057,89
Illinois,Gallatin,1.0556450199408642,Percent,17059,92
Illinois,Greene,0.04880619909381996,Percent,17061,96
Illinois,Grundy,1.3526062700782333,Percent,17063,99
Illinois,Hamilton,0.13411220454981437,Percent,17065,106
Illinois,Hancock,0.20739361376670906,Percent,17067,111
Illinois,Hardin,0.046780370768694214,Percent,17069,113
Illinois,Henderson,0.0,Percent,17071,117
Illinois,Henry,0.6844899204734104,Percent,17073,121
Illinois,Iroquois,1.9512178846134431,Percent,17075,125
Illinois,Jackson,0.8393552829487894,Percent,17077,129
Illinois,Jasper,0.12064756443165087,Percent,17079,133
Illinois,Jefferson,0.5064127724841115,Percent,17081,137
Illinois,Jersey,0.1495928716454053,Percent,17083,142
Illinois,Jo Daviess,0.5863080382270349,Percent,17085,145
Illinois,Johnson,1.3386342979065966,Percent,17087,152
Illinois,Kane,3.346631555529888,Percent,17089,156
Illinois,Kankakee,1.1624417746608873,Percent,17091,161
Illinois,Kendall,2.0681290568008643,Percent,17093,165
Illinois,Knox,1.043180139395941,Percent,17095,166
Illinois,Lake,3.652490673202831,Percent,17097,170
Illinois,LaSalle,1.5763701580138516,Percent,17099,175
Illinois,Lawrence,0.10739129775953782,Percent,17101,177
Illinois,Lee,0.5052242515317588,Percent,17103,180
Illinois,Livingston,0.18324433761390374,Percent,17105,182
Illinois,Logan,1.5722322056300444,Percent,17107,186
Illinois,McDonough,0.3389389777038268,Percent,17109,189
Illinois,McHenry,4.439097068803213,Percent,17111,192
Illinois,McLean,1.5632439318261329,Percent,17113,193
Illinois,Macon,0.39943171969639424,Percent,17115,194
Illinois,Macoupin,0.15768645240795812,Percent,17117,196
Illinois,Madison,1.1189405062873752,Percent,17119,199
Illinois,Marion,0.42115071803508886,Percent,17121,201
Illinois,Marshall,0.23120499743573103,Percent,17123,202
Illinois,Mason,0.2751030015468935,Percent,17125,206
Illinois,Massac,0.2211348079411187,Percent,17127,208
Illinois,Menard,0.03549258761248666,Percent,17129,212
Illinois,Mercer,0.29071908653037604,Percent,17131,216
Illinois,Monroe,0.40470454491033464,Percent,17133,219
Illinois,Montgomery,0.36210395381439675,Percent,17135,223
Illinois,Morgan,0.5317491564342504,Percent,17137,225
Illinois,Moultrie,0.004582407833612118,Percent,17139,227
Illinois,Ogle,2.825464378508309,Percent,17141,229
Illinois,Peoria,0.7224231318158707,Percent,17143,233
Illinois,Perry,0.3497479938382971,Percent,17145,235
Illinois,Piatt,0.020203364183948653,Percent,17147,238
Illinois,Pike,0.1439171811325977,Percent,17149,241
Illinois,Pope,0.15062599403386062,Percent,17151,245
Illinois,Pulaski,0.34691616658990587,Percent,17153,248
Illinois,Putnam,0.2325649257884066,Percent,17155,253
Illinois,Randolph,0.47346397178561356,Percent,17157,255
Illinois,Richland,0.024222865159587322,Percent,17159,259
Illinois,Rock Island,2.3311465994571927,Percent,17161,265
Illinois,St. Clair,1.302203325118431,Percent,17163,269
Illinois,Saline,0.5998226427670694,Percent,17165,271
Illinois,Sangamon,0.34340331014597214,Percent,17167,274
Illinois,Schuyler,0.06850673944099483,Percent,17169,278
Illinois,Scott,0.18674136528155744,Percent,17171,280
Illinois,Shelby,0.21669849369840588,Percent,17173,283
Illinois,Stark,0.437824994158275,Percent,17175,285
Illinois,Stephenson,0.1261530047832632,Percent,17177,290
Illinois,Tazewell,0.8821511071378052,Percent,17179,291
Illinois,Union,0.33439399505559975,Percent,17181,293
Illinois,Vermilion,0.589596904891853,Percent,17183,296
Illinois,Wabash,0.14064574849131833,Percent,17185,299
Illinois,Warren,0.6779980338715141,Percent,17187,301
Illinois,Washington,0.15915700074563877,Percent,17189,305
Illinois,Wayne,0.14579621469724405,Percent,17191,310
Illinois,White,0.5633574312312696,Percent,17193,312
Illinois,Whiteside,1.7959135314462034,Percent,17195,314
Illinois,Will,4.0663267057451735,Percent,17197,320
Illinois,Williamson,0.27361577515090346,Percent,17199,324
Illinois,Winnebago,2.0311713140384295,Percent,17201,325
Illinois,Woodford,0.1440211277603507,Percent,17203,328
Indiana,Adams,0.44816705837232096,Percent,18001,330
Indiana,Allen,1.5283909156036743,Percent,18003,335
Indiana,Bartholomew,2.2340326115807354,Percent,18005,342
Indiana,Benton,0.13769268946535126,Percent,18007,179
Indiana,Blackford,0.02139210867322427,Percent,18009,183
Indiana,Boone,0.2967419928890554,Percent,18011,185
Indiana,Brown,0.08277743937516271,Percent,18013,188
Indiana,Carroll,0.3650423035342585,Percent,18015,195
Indiana,Cass,0.3185436387772956,Percent,18017,211
Indiana,Clark,1.0432879769743542,Percent,18019,215
Indiana,Clay,0.0325452552531572,Percent,18021,221
Indiana,Clinton,0.2260477139369862,Percent,18023,226
Indiana,Crawford,0.11230493525371231,Percent,18025,232
Indiana,Daviess,1.5880120062790128,Percent,18027,239
Indiana,Dearborn,0.33253464660501525,Percent,18029,242
Indiana,Decatur,0.1276156056671476,Percent,18031,246
Indiana,DeKalb,0.6028024417893469,Percent,18033,249
Indiana,Delaware,0.4006114481528652,Percent,18035,252
Indiana,Dubois,0.08634857243656259,Percent,18037,254
Indiana,Elkhart,2.696514399868429,Percent,18039,260
Indiana,Fayette,0.1338527060860992,Percent,18041,263
Indiana,Floyd,0.7108199233758348,Percent,18043,267
Indiana,Fountain,0.40072071656375113,Percent,18045,270
Indiana,Franklin,0.14613275189886557,Percent,18047,272
Indiana,Fulton,0.36742323653008446,Percent,18049,276
Indiana,Gibson,0.08038179521128197,Percent,18051,286
Indiana,Grant,0.5270621944114601,Percent,18053,297
Indiana,Greene,0.10818171678122086,Percent,18055,309
Indiana,Hamilton,0.9492733139073275,Percent,18057,321
Indiana,Hancock,0.4960643660896303,Percent,18059,329
Indiana,Harrison,0.1133366549286084,Percent,18061,334
Indiana,Hendricks,0.630831450580213,Percent,18063,341
Indiana,Henry,0.04420645055599855,Percent,18065,344
Indiana,Howard,0.6561853905948678,Percent,18067,348
Indiana,Huntington,0.4255040397018586,Percent,18069,352
Indiana,Jackson,0.8991286602982915,Percent,18071,355
Indiana,Jasper,0.8216555316130504,Percent,18073,356
Indiana,Jay,0.48597482225611444,Percent,18075,358
Indiana,Jefferson,0.6566548358433607,Percent,18077,363
Indiana,Jennings,0.8076727878403156,Percent,18079,367
Indiana,Johnson,0.6251622190003158,Percent,18081,370
Indiana,Knox,0.36864394553244273,Percent,18083,376
Indiana,Kosciusko,2.0526412881550065,Percent,18085,384
Indiana,LaGrange,0.01165892104474771,Percent,18087,386
Indiana,Lake,3.252609614761081,Percent,18089,389
Indiana,LaPorte,1.4962783575098728,Percent,18091,392
Indiana,Lawrence,0.11398268161786189,Percent,18093,396
Indiana,Madison,0.8538795687733447,Percent,18095,401
Indiana,Marion,1.994950228222623,Percent,18097,409
Indiana,Marshall,1.074286585449132,Percent,18099,412
Indiana,Martin,0.0008675129552436144,Percent,18101,418
Indiana,Miami,0.5624389903483782,Percent,18103,420
Indiana,Monroe,0.3849550966658798,Percent,18105,422
Indiana,Montgomery,0.5727987341418975,Percent,18107,425
Indiana,Morgan,0.16958262558444132,Percent,18109,430
Indiana,Newton,0.6643366278090144,Percent,18111,433
Indiana,Noble,0.5133469747129418,Percent,18113,436
Indiana,Ohio,0,Percent,18115,440
Indiana,Orange,0.16619273522308267,Percent,18117,444
Indiana,Owen,9.083897366624519e-05,Percent,18119,448
Indiana,Parke,0.15932602576610475,Percent,18121,452
Indiana,Perry,0.34300753923188637,Percent,18123,459
Indiana,Pike,0.028971326416098245,Percent,18125,465
Indiana,Porter,2.844115121758791,Percent,18127,468
Indiana,Posey,0.1615220671475789,Percent,18129,471
Indiana,Pulaski,0.06521001295714715,Percent,18131,477
Indiana,Putnam,0.05808024200970234,Percent,18133,480
Indiana,Randolph,0.6268147722431318,Percent,18135,485
Indiana,Ripley,0.020367859112528905,Percent,18137,488
Indiana,Rush,0.016949565359005693,Percent,18139,493
Indiana,St. Joseph,1.7413629941241595,Percent,18141,496
Indiana,Scott,0.06727074146949216,Percent,18143,504
Indiana,Shelby,0.743719017206389,Percent,18145,506
Indiana,Spencer,0.0,Percent,18147,509
Indiana,Starke,0.1310603568645007,Percent,18149,512
Indiana,Steuben,1.0622887229346674,Percent,18151,515
Indiana,Sullivan,0.06456986516800838,Percent,18153,518
Indiana,Switzerland,0.08480165721152727,Percent,18155,526
Indiana,Tippecanoe,1.278212760001968,Percent,18157,530
Indiana,Tipton,0.2258615627713322,Percent,18159,534
Indiana,Union,0,Percent,18161,538
Indiana,Vanderburgh,0.2796006156478128,Percent,18163,543
Indiana,Vermillion,0.08323097694826055,Percent,18165,548
Indiana,Vigo,1.1128925008770214,Percent,18167,553
Indiana,Wabash,0.32921232400202505,Percent,18169,555
Indiana,Warren,0.07184341352126022,Percent,18171,567
Indiana,Warrick,0.5301801935983347,Percent,18173,575
Indiana,Washington,0.1149844987816517,Percent,18175,584
Indiana,Wayne,0.325976136926944,Percent,18177,586
Indiana,Wells,0.3119751492718335,Percent,18179,590
Indiana,White,1.1027564530115326,Percent,18181,594
Indiana,Whitley,0.10297613333862911,Percent,18183,597
Iowa,Adair,0.013017443762071333,Percent,19001,598
Iowa,Adams,0.11442464783630032,Percent,19003,602
Iowa,Allamakee,0.11705875936617377,Percent,19005,608
Iowa,Appanoose,0.12945027848490107,Percent,19007,611
Iowa,Audubon,0.12835946499030168,Percent,19009,615
Iowa,Benton,0.10424888683668622,Percent,19011,619
Iowa,Black Hawk,1.127454781793943,Percent,19013,623
Iowa,Boone,0.3433800518698601,Percent,19015,625
Iowa,Bremer,0.037610147243167406,Percent,19017,631
Iowa,Buchanan,0.31757288024619673,Percent,19019,632
Iowa,Buena Vista,0.8200561555233119,Percent,19021,633
Iowa,Butler,0.41613546510818733,Percent,19023,361
Iowa,Calhoun,0.010341262052870009,Percent,19025,365
Iowa,Carroll,0.016282472860062357,Percent,19027,369
Iowa,Cass,0.27812148410375037,Percent,19029,374
Iowa,Cedar,0.30065793723949025,Percent,19031,379
Iowa,Cerro Gordo,0.43567314529973045,Percent,19033,383
Iowa,Cherokee,0.13744363086546557,Percent,19035,388
Iowa,Chickasaw,0.14134377464985448,Percent,19037,393
Iowa,Clarke,0.23856036073968767,Percent,19039,397
Iowa,Clay,0.09523347980584389,Percent,19041,398
Iowa,Clayton,0.04281467045384296,Percent,19043,402
Iowa,Clinton,0.568926360802144,Percent,19045,404
Iowa,Crawford,3.3875330188133073,Percent,19047,408
Iowa,Dallas,0.6309705600759447,Percent,19049,413
Iowa,Davis,0.0336276838633817,Percent,19051,416
Iowa,Decatur,0.09459619602723449,Percent,19053,419
Iowa,Delaware,0.06687269597260809,Percent,19055,421
Iowa,Des Moines,0.5122194867787749,Percent,19057,424
Iowa,Dickinson,0.2182681679863329,Percent,19059,427
Iowa,Dubuque,0.2963296307895284,Percent,19061,434
Iowa,Emmet,0.6540493567629295,Percent,19063,437
Iowa,Fayette,0.04845818237634195,Percent,19065,442
Iowa,Floyd,0.25901414928451144,Percent,19067,447
Iowa,Franklin,0.37394948584062265,Percent,19069,451
Iowa,Fremont,2.020966497029996,Percent,19071,455
Iowa,Greene,0.11570169442774636,Percent,19073,458
Iowa,Grundy,0.07227174174897615,Percent,19075,460
Iowa,Guthrie,0.380618428556027,Percent,19077,467
Iowa,Hamilton,0.4779680632038851,Percent,19079,469
Iowa,Hancock,0.617062257027591,Percent,19081,470
Iowa,Hardin,0.37723623367437664,Percent,19083,475
Iowa,Harrison,0.19330749530920419,Percent,19085,478
Iowa,Henry,1.2829858531431175,Percent,19087,479
Iowa,Howard,0.3742235989842986,Percent,19089,481
Iowa,Humboldt,0.3900958916539012,Percent,19091,487
Iowa,Ida,0.0,Percent,19093,491
Iowa,Iowa,0.22733373377360014,Percent,19095,495
Iowa,Jackson,0.21937095099239215,Percent,19097,499
Iowa,Jasper,0.16045348014420796,Percent,19099,505
Iowa,Jefferson,0.13189033648569554,Percent,19101,507
Iowa,Johnson,0.958970645796458,Percent,19103,508
Iowa,Jones,0.15412337578476645,Percent,19105,516
Iowa,Keokuk,0.2939471620870802,Percent,19107,520
Iowa,Kossuth,0.8427727109571511,Percent,19109,523
Iowa,Lee,0.377390114059004,Percent,19111,531
Iowa,Linn,0.5234637143662901,Percent,19113,535
Iowa,Louisa,0.029180295319817688,Percent,19115,539
Iowa,Lucas,0.3213914656098101,Percent,19117,542
Iowa,Lyon,0.2744710989139297,Percent,19119,546
Iowa,Madison,0.10677383273876778,Percent,19121,550
Iowa,Mahaska,0.19498008029775568,Percent,19123,554
Iowa,Marion,0.16656107036899817,Percent,19125,561
Iowa,Marshall,1.5275440535370621,Percent,19127,568
Iowa,Mills,0.20975113080762267,Percent,19129,569
Iowa,Mitchell,0.20892414464262435,Percent,19131,572
Iowa,Monona,0.22779096556091094,Percent,19133,576
Iowa,Monroe,0.4409652812548256,Percent,19135,580
Iowa,Montgomery,0.4078584550936256,Percent,19137,595
Iowa,Muscatine,4.054523134880945,Percent,19139,600
Iowa,O'Brien,0.7665537126835393,Percent,19141,604
Iowa,Osceola,0.38687712736976476,Percent,19143,607
Iowa,Page,1.0428455939617185,Percent,19145,612
Iowa,Palo Alto,0.4014761539602102,Percent,19147,618
Iowa,Plymouth,0.09836083784275113,Percent,19149,622
Iowa,Pocahontas,0.971896183468513,Percent,19151,624
Iowa,Polk,0.9202151577210755,Percent,19153,629
Iowa,Pottawattamie,2.2721756743102794,Percent,19155,637
Iowa,Poweshiek,0.5331976431147192,Percent,19157,640
Iowa,Ringgold,0.013885847471626817,Percent,19159,642
Iowa,Sac,1.053644791414174,Percent,19161,647
Iowa,Scott,0.456871332217929,Percent,19163,657
Iowa,Shelby,0.47422514768162327,Percent,19165,660
Iowa,Sioux,0.22073139996596575,Percent,19167,663
Iowa,Story,0.683382904181775,Percent,19169,668
Iowa,Tama,2.2280106058366185,Percent,19171,671
Iowa,Taylor,0.05289249965301536,Percent,19173,674
Iowa,Union,0.19938141387566857,Percent,19175,675
Iowa,Van Buren,0.4623513856665429,Percent,19177,678
Iowa,Wapello,5.734593705180913,Percent,19179,681
Iowa,Warren,0.32782508902774254,Percent,19181,685
Iowa,Washington,0.17178186006868548,Percent,19183,687
Iowa,Wayne,0.5929551095376105,Percent,19185,691
Iowa,Webster,0.8314525075653725,Percent,19187,694
Iowa,Winnebago,1.0767531766565066,Percent,19189,696
Iowa,Winneshiek,0.21221340432413519,Percent,19191,698
Iowa,Woodbury,2.3053255630634912,Percent,19193,702
Iowa,Worth,0.12281462760991735,Percent,19195,703
Iowa,Wright,0.7394283419802872,Percent,19197,705
Kansas,Allen,1.0932271683926558,Percent,20001,709
Kansas,Anderson,0.4342753731194347,Percent,20003,712
Kansas,Atchison,0.36727954637699006,Percent,20005,715
Kansas,Barber,0.16671028902682536,Percent,20007,717
Kansas,Barton,3.8774261547784925,Percent,20009,719
Kansas,Bourbon,0.3260943512123153,Percent,20011,722
Kansas,Brown,0.1991360638595112,Percent,20013,723
Kansas,Butler,0.9934827492505601,Percent,20015,726
Kansas,Chase,3.32578808590429,Percent,20017,729
Kansas,Chautauqua,0.43009446108357857,Percent,20019,730
Kansas,Cherokee,0.38486670442134197,Percent,20021,732
Kansas,Cheyenne,0.35434453552201467,Percent,20023,736
Kansas,Clark,7.358916453268217,Percent,20025,738
Kansas,Clay,0.550673695812553,Percent,20027,739
Kansas,Cloud,0.6210834093714381,Percent,20029,740
Kansas,Coffey,0.6839058536312184,Percent,20031,745
Kansas,Comanche,0.4831568767442157,Percent,20033,748
Kansas,Cowley,2.1548782246986176,Percent,20035,752
Kansas,Crawford,1.7333137011432413,Percent,20037,756
Kansas,Decatur,0.3264175096315846,Percent,20039,759
Kansas,Dickinson,0.35919956353096083,Percent,20041,762
Kansas,Doniphan,1.2501359605551239,Percent,20043,765
Kansas,Douglas,0.7876086165467039,Percent,20045,767
Kansas,Edwards,2.095728176503339,Percent,20047,770
Kansas,Elk,2.7411519910109856,Percent,20049,773
Kansas,Ellis,0.6077648836568748,Percent,20051,774
Kansas,Ellsworth,0.9064037674552916,Percent,20053,776
Kansas,Finney,9.820358244084511,Percent,20055,778
Kansas,Ford,6.622540842802943,Percent,20057,784
Kansas,Franklin,2.2400705321470338,Percent,20059,786
Kansas,Geary,4.775932120234532,Percent,20061,788
Kansas,Gove,0.4452690194922523,Percent,20063,790
Kansas,Graham,0.2965628974043246,Percent,20065,791
Kansas,Grant,2.7324567202265295,Percent,20067,794
Kansas,Gray,4.678059856993257,Percent,20069,798
Kansas,Greeley,13.712910906954932,Percent,20071,801
Kansas,Greenwood,1.0593207803480431,Percent,20073,803
Kansas,Hamilton,30.743494459132343,Percent,20075,805
Kansas,Harper,0.7798649756908634,Percent,20077,807
Kansas,Harvey,1.7665951249174836,Percent,20079,812
Kansas,Haskell,26.997180430836703,Percent,20081,815
Kansas,Hodgeman,2.4899875335752766,Percent,20083,818
Kansas,Jackson,0.647810769366606,Percent,20085,819
Kansas,Jefferson,0.004516299175363239,Percent,20087,821
Kansas,Jewell,0.45966742828737733,Percent,20089,822
Kansas,Johnson,0.9417202707449662,Percent,20091,824
Kansas,Kearny,28.539099875819208,Percent,20093,826
Kansas,Kingman,0.663168919469463,Percent,20095,827
Kansas,Kiowa,3.876186021672577,Percent,20097,829
Kansas,Labette,0.7469900442665803,Percent,20099,831
Kansas,Lane,1.882517363874023,Percent,20101,833
Kansas,Leavenworth,2.608686732711454,Percent,20103,836
Kansas,Lincoln,0.5706931302709072,Percent,20105,838
Kansas,Linn,0.3344012977045267,Percent,20107,840
Kansas,Logan,0.6894049323388426,Percent,20109,842
Kansas,Lyon,3.0432750572833482,Percent,20111,844
Kansas,McPherson,0.9686720219135195,Percent,20113,846
Kansas,Marion,0.5358629011752085,Percent,20115,848
Kansas,Marshall,0.14617408099133636,Percent,20117,850
Kansas,Meade,11.449343311508786,Percent,20119,851
Kansas,Miami,0.1965032701118114,Percent,20121,853
Kansas,Mitchell,0.23878046073090853,Percent,20123,854
Kansas,Montgomery,1.0810743074553946,Percent,20125,856
Kansas,Morris,1.0303614277809776,Percent,20127,858
Kansas,Morton,4.878571327270956,Percent,20129,859
Kansas,Nemaha,0.17413850503119574,Percent,20131,861
Kansas,Neosho,0.10920426678075945,Percent,20133,862
Kansas,Ness,2.864499543154448,Percent,20135,864
Kansas,Norton,1.8701412342728974,Percent,20137,866
Kansas,Osage,0.1640462498751071,Percent,20139,867
Kansas,Osborne,0.38880248657521255,Percent,20141,869
Kansas,Ottawa,0.5417829656839567,Percent,20143,870
Kansas,Pawnee,0.5835456082454554,Percent,20145,872
Kansas,Phillips,0.5860143803798618,Percent,20147,873
Kansas,Pottawatomie,0.056340279949374655,Percent,20149,876
Kansas,Pratt,0.9371305286768133,Percent,20151,878
Kansas,Rawlins,0.7300560794287059,Percent,20153,880
Kansas,Reno,1.370608990515064,Percent,20155,882
Kansas,Republic,0.11999374210713415,Percent,20157,884
Kansas,Rice,0.6279835610343996,Percent,20159,886
Kansas,Riley,2.8898787853886803,Percent,20161,888
Kansas,Rooks,0.5404362079713183,Percent,20163,889
Kansas,Rush,0.45174454282709103,Percent,20165,891
Kansas,Russell,0.27689683676324534,Percent,20167,893
Kansas,Saline,1.6174331142349119,Percent,20169,895
Kansas,Scott,0.877821025497109,Percent,20171,897
Kansas,Sedgwick,3.2125020717048147,Percent,20173,898
Kansas,Seward,2.1191370185856964,Percent,20175,900
Kansas,Shawnee,3.6868380139081176,Percent,20177,902
Kansas,Sheridan,1.369327066650149,Percent,20179,904
Kansas,Sherman,7.158674338754975,Percent,20181,907
Kansas,Smith,0.9862444883339581,Percent,20183,909
Kansas,Stafford,5.451757540422583,Percent,20185,911
Kansas,Stanton,1.6693785940240136,Percent,20187,913
Kansas,Stevens,4.2929541333494585,Percent,20189,914
Kansas,Sumner,1.6160181795344069,Percent,20191,916
Kansas,Thomas,2.43963200868462,Percent,20193,917
Kansas,Trego,0.4078728324892003,Percent,20195,919
Kansas,Wabaunsee,1.5174092032717568,Percent,20197,920
Kansas,Wallace,7.272727313804109,Percent,20199,921
Kansas,Washington,1.228545849481659,Percent,20201,922
