State,County,Hawaiian or Pacific Islander low access to store (%) 2015 (PCT_LACCESS_NHPI15),Units,FIPS,FID
Georgia,Stephens,0.0025675012138534287,Percent,13257,45
Georgia,Stewart,0.011045786815939287,Percent,13259,48
Georgia,Sumter,0.010840069443453273,Percent,13261,52
Georgia,Talbot,0.0,Percent,13263,57
Georgia,Taliaferro,0.0,Percent,13265,60
Georgia,Tattnall,0.006972391590429311,Percent,13267,63
Georgia,Taylor,0.0,Percent,13269,69
Georgia,Telfair,0.0,Percent,13271,75
Georgia,Terrell,0.0,Percent,13273,78
Georgia,Thomas,0.008626693902576857,Percent,13275,83
Georgia,Tift,0.0,Percent,13277,87
Georgia,Toombs,0.00783519456264655,Percent,13279,91
Georgia,Towns,0.0,Percent,13281,95
Georgia,Treutlen,0.0,Percent,13283,102
Georgia,Troup,0.024696749152011064,Percent,13285,105
Georgia,Turner,0.0,Percent,13287,108
Georgia,Twiggs,0.0,Percent,13289,116
Georgia,Union,0.0,Percent,13291,120
Georgia,Upson,0.018414171546422126,Percent,13293,123
Georgia,Walker,0.010733226933425271,Percent,13295,126
Georgia,Walton,0.007504945231065431,Percent,13297,127
Georgia,Ware,0.011604014564863955,Percent,13299,132
Georgia,Warren,0.0,Percent,13301,135
Georgia,Washington,0.0,Percent,13303,143
Georgia,Wayne,0.006644738716907805,Percent,13305,147
Georgia,Webster,0.0,Percent,13307,149
Georgia,Wheeler,0.0002509207155903369,Percent,13309,154
Georgia,White,nan,Percent,13311,157
Georgia,Whitfield,0.016006323061976337,Percent,13313,159
Georgia,Wilcox,0.0,Percent,13315,163
Georgia,Wilkes,0.009440196281765447,Percent,13317,167
Georgia,Wilkinson,0.010386369468471495,Percent,13319,169
Georgia,Worth,0.008290146808771715,Percent,13321,173
Hawaii,Hawaii,4.469546279819035,Percent,15001,198
Hawaii,Honolulu,2.24369555207724,Percent,15003,234
Hawaii,Kalawao,0.0,Percent,15005,247
Hawaii,Kauai,4.065210356214455,Percent,15007,261
Hawaii,Maui,2.775812478674561,Percent,15009,323
Idaho,Ada,0.03308865725795114,Percent,16001,336
Idaho,Adams,0.0,Percent,16003,338
Idaho,Bannock,0.07091092191038363,Percent,16005,343
Idaho,Bear Lake,0.016705646260437204,Percent,16007,349
Idaho,Benewah,0.0,Percent,16009,354
Idaho,Bingham,0.009734936940508102,Percent,16011,362
Idaho,Blaine,0.044889385591477315,Percent,16013,371
Idaho,Boise,0.07114399317289229,Percent,16015,380
Idaho,Bonner,0.05646911364601145,Percent,16017,387
Idaho,Bonneville,0.007621702581296151,Percent,16019,395
Idaho,Boundary,0.01570299234997539,Percent,16021,405
Idaho,Butte,0.08587570340019647,Percent,16023,414
Idaho,Camas,0.0,Percent,16025,429
Idaho,Canyon,0.0431752910888806,Percent,16027,441
Idaho,Caribou,0.1203184922259345,Percent,16029,449
Idaho,Cassia,0.033801395162232704,Percent,16031,456
Idaho,Clark,0.0,Percent,16033,464
Idaho,Clearwater,0.07299065690680241,Percent,16035,474
Idaho,Custer,0.02289377293641598,Percent,16037,484
Idaho,Elmore,0.15537503736425992,Percent,16039,490
Idaho,Franklin,0.0,Percent,16041,498
Idaho,Fremont,0.015103458692040477,Percent,16043,502
Idaho,Gem,0.027293488107460434,Percent,16045,510
Idaho,Gooding,0.0,Percent,16047,519
Idaho,Idaho,0.018442245012994407,Percent,16049,528
Idaho,Jefferson,0.007651109528159487,Percent,16051,540
Idaho,Jerome,0.005374630460089524,Percent,16053,547
Idaho,Kootenai,0.010587847088399499,Percent,16055,552
Idaho,Latah,0.00021868436286713434,Percent,16057,559
Idaho,Lemhi,0.034605377042621975,Percent,16059,566
Idaho,Lewis,0.026171159382360636,Percent,16061,574
Idaho,Lincoln,0.057603686922065286,Percent,16063,578
Idaho,Madison,0.023062189466114345,Percent,16065,581
Idaho,Minidoka,0.0,Percent,16067,585
Idaho,Nez Perce,0.00335964422749362,Percent,16069,589
Idaho,Oneida,0.0,Percent,16071,593
Idaho,Owyhee,0.008676036480485068,Percent,16073,601
Idaho,Payette,0.02909778882109026,Percent,16075,606
Idaho,Power,0.0,Percent,16077,613
Idaho,Shoshone,0.009934933009074814,Percent,16079,621
Idaho,Teton,0.0,Percent,16081,627
Idaho,Twin Falls,0.006287018225227903,Percent,16083,634
Idaho,Valley,0.0,Percent,16085,643
Idaho,Washington,0.0,Percent,16087,649
Illinois,Adams,0.0043976400445998095,Percent,17001,650
Illinois,Alexander,0.0,Percent,17003,651
Illinois,Bond,0.0,Percent,17005,652
Illinois,Boone,0.011077264335350707,Percent,17007,653
Illinois,Brown,0.01441545336600836,Percent,17009,654
Illinois,Bureau,0.010333062189576477,Percent,17011,2
Illinois,Calhoun,0.0,Percent,17013,4
Illinois,Carroll,0.0004212507524011256,Percent,17015,6
Illinois,Cass,0.0,Percent,17017,10
Illinois,Champaign,0.015233622143131674,Percent,17019,12
Illinois,Christian,0.00020595729864876836,Percent,17021,14
Illinois,Clark,0.0,Percent,17023,19
Illinois,Clay,0.0,Percent,17025,22
Illinois,Clinton,0.005304353396202532,Percent,17027,27
Illinois,Coles,0.0,Percent,17029,30
Illinois,Cook,0.0014584151692931513,Percent,17031,36
Illinois,Crawford,0.0,Percent,17033,40
Illinois,Cumberland,nan,Percent,17035,44
Illinois,DeKalb,0.007579481379985746,Percent,17037,49
Illinois,De Witt,0.0,Percent,17039,53
Illinois,Douglas,0.0,Percent,17041,55
Illinois,DuPage,0.0066432694353101346,Percent,17043,64
Illinois,Edgar,0.011426474278171835,Percent,17045,66
Illinois,Edwards,0.0,Percent,17047,71
Illinois,Effingham,0.0,Percent,17049,76
Illinois,Fayette,0.013550135501355014,Percent,17051,79
Illinois,Ford,0.0,Percent,17053,81
Illinois,Franklin,0.0,Percent,17055,85
Illinois,Fulton,0.0,Percent,17057,89
Illinois,Gallatin,0.0,Percent,17059,92
Illinois,Greene,0.0,Percent,17061,96
Illinois,Grundy,0.006526101355956235,Percent,17063,99
Illinois,Hamilton,0.011762162892724288,Percent,17065,106
Illinois,Hancock,0.014234390254077838,Percent,17067,111
Illinois,Hardin,0.0005835581881304583,Percent,17069,113
Illinois,Henderson,0.0,Percent,17071,117
Illinois,Henry,0.0,Percent,17073,121
Illinois,Iroquois,0.003364963936908716,Percent,17075,125
Illinois,Jackson,0.005199591788242469,Percent,17077,129
Illinois,Jasper,0.0,Percent,17079,133
Illinois,Jefferson,0.006284189853801582,Percent,17081,137
Illinois,Jersey,0.008688191045541615,Percent,17083,142
Illinois,Jo Daviess,0.012283686744608521,Percent,17085,145
Illinois,Johnson,0.0,Percent,17087,152
Illinois,Kane,0.007617237203656053,Percent,17089,156
Illinois,Kankakee,0.0017333922932813684,Percent,17091,161
Illinois,Kendall,0.009140468007554735,Percent,17093,165
Illinois,Knox,0.0012594503453422171,Percent,17095,166
Illinois,Lake,0.0187354914280153,Percent,17097,170
Illinois,LaSalle,0.0018463522273527088,Percent,17099,175
Illinois,Lawrence,0.005940711697261332,Percent,17101,177
Illinois,Lee,0.005550775720906997,Percent,17103,180
Illinois,Livingston,0.0,Percent,17105,182
Illinois,Logan,0.0,Percent,17107,186
Illinois,McDonough,0.001641194689431746,Percent,17109,189
Illinois,McHenry,0.01013040032742094,Percent,17111,192
Illinois,McLean,0.01182725200584153,Percent,17113,193
Illinois,Macon,0.006724421750848557,Percent,17115,194
Illinois,Macoupin,0.002647166168198744,Percent,17117,196
Illinois,Madison,0.01727771308845942,Percent,17119,199
Illinois,Marion,0.005071379706623627,Percent,17121,201
Illinois,Marshall,0.0,Percent,17123,202
Illinois,Mason,0.0,Percent,17125,206
Illinois,Massac,0.0,Percent,17127,208
Illinois,Menard,0.0,Percent,17129,212
Illinois,Mercer,0.0,Percent,17131,216
Illinois,Monroe,0.014313057118814669,Percent,17133,219
Illinois,Montgomery,0.0,Percent,17135,223
Illinois,Morgan,0.0,Percent,17137,225
Illinois,Moultrie,0.0,Percent,17139,227
Illinois,Ogle,0.007477055010952559,Percent,17141,229
Illinois,Peoria,0.008055957395845819,Percent,17143,233
Illinois,Perry,0.019657342025897626,Percent,17145,235
Illinois,Piatt,0.0036478694622982246,Percent,17147,238
Illinois,Pike,0.006050239620379969,Percent,17149,241
Illinois,Pope,0.0,Percent,17151,245
Illinois,Pulaski,0.0,Percent,17153,248
Illinois,Putnam,0.0,Percent,17155,253
Illinois,Randolph,0.006089842454184759,Percent,17157,255
Illinois,Richland,0.0,Percent,17159,259
Illinois,Rock Island,0.0011957522611506853,Percent,17161,265
Illinois,St. Clair,0.03083978923438487,Percent,17163,269
Illinois,Saline,0.012041905593045238,Percent,17165,271
Illinois,Sangamon,0.002158587694880642,Percent,17167,274
Illinois,Schuyler,0.0,Percent,17169,278
Illinois,Scott,0.0,Percent,17171,280
Illinois,Shelby,0.013415015308054064,Percent,17173,283
Illinois,Stark,0.0,Percent,17175,285
Illinois,Stephenson,0.0053236368800056175,Percent,17177,290
Illinois,Tazewell,0.010571651756406415,Percent,17179,291
Illinois,Union,0.010609053249361297,Percent,17181,293
Illinois,Vermilion,0.004900459418070444,Percent,17183,296
Illinois,Wabash,0.0,Percent,17185,299
Illinois,Warren,0.0,Percent,17187,301
Illinois,Washington,0.0,Percent,17189,305
Illinois,Wayne,0.0,Percent,17191,310
Illinois,White,0.027275827090629666,Percent,17193,312
Illinois,Whiteside,0.004248439324048241,Percent,17195,314
Illinois,Will,0.006484445748185194,Percent,17197,320
Illinois,Williamson,0.0004515951655665099,Percent,17199,324
Illinois,Winnebago,0.008045736987048187,Percent,17201,325
Illinois,Woodford,0.0052650519799419615,Percent,17203,328
Indiana,Adams,0.002908075899626719,Percent,18001,330
Indiana,Allen,0.020273230221128896,Percent,18003,335
Indiana,Bartholomew,0.030426436863296092,Percent,18005,342
Indiana,Benton,0.0004915545057309307,Percent,18007,179
Indiana,Blackford,0.0,Percent,18009,183
Indiana,Boone,0.0,Percent,18011,185
Indiana,Brown,0.0,Percent,18013,188
Indiana,Carroll,0.0,Percent,18015,195
Indiana,Cass,0.00074255877157563,Percent,18017,211
Indiana,Clark,0.004746405011055266,Percent,18019,215
Indiana,Clay,8.143756993034586e-06,Percent,18021,221
Indiana,Clinton,0.0,Percent,18023,226
Indiana,Crawford,0.046672268318305794,Percent,18025,232
Indiana,Daviess,0.01263902932254803,Percent,18027,239
Indiana,Dearborn,0.006851731151913901,Percent,18029,242
Indiana,Decatur,2.1137217915071873e-05,Percent,18031,246
Indiana,DeKalb,0.002955113381470999,Percent,18033,249
Indiana,Delaware,0.013784073020088296,Percent,18035,252
Indiana,Dubois,0.0,Percent,18037,254
Indiana,Elkhart,0.006915823929461528,Percent,18039,260
Indiana,Fayette,0.0,Percent,18041,263
Indiana,Floyd,0.005874083458317521,Percent,18043,267
Indiana,Fountain,0.0,Percent,18045,270
Indiana,Franklin,0.0,Percent,18047,272
Indiana,Fulton,0.009725395620059129,Percent,18049,276
Indiana,Gibson,0.0,Percent,18051,286
Indiana,Grant,0.00976440546392171,Percent,18053,297
Indiana,Greene,0.0,Percent,18055,309
Indiana,Hamilton,0.011837321539858031,Percent,18057,321
Indiana,Hancock,0.002588002690093026,Percent,18059,329
Indiana,Harrison,0.005080784548832233,Percent,18061,334
Indiana,Hendricks,0.00605512948108412,Percent,18063,341
Indiana,Henry,0.0,Percent,18065,344
Indiana,Howard,0.003519965291069352,Percent,18067,348
Indiana,Huntington,0.0075253872840058455,Percent,18069,352
Indiana,Jackson,0.0042228475817874265,Percent,18071,355
Indiana,Jasper,0.000855791228875384,Percent,18073,356
Indiana,Jay,0.0,Percent,18075,358
Indiana,Jefferson,0.0,Percent,18077,363
Indiana,Jennings,0.0,Percent,18079,367
Indiana,Johnson,0.011558532504977088,Percent,18081,370
Indiana,Knox,0.005202913612251353,Percent,18083,376
Indiana,Kosciusko,0.002181869099374764,Percent,18085,384
Indiana,LaGrange,0.0,Percent,18087,386
Indiana,Lake,0.007545159565712544,Percent,18089,389
Indiana,LaPorte,0.005023639173210466,Percent,18091,392
Indiana,Lawrence,0.0,Percent,18093,396
Indiana,Madison,0.009352785290914111,Percent,18095,401
Indiana,Marion,0.013616410231937486,Percent,18097,409
Indiana,Marshall,0.0012475857117480735,Percent,18099,412
Indiana,Martin,0.0,Percent,18101,418
Indiana,Miami,0.002710445884212368,Percent,18103,420
Indiana,Monroe,0.0008935586585373114,Percent,18105,422
Indiana,Montgomery,0.0024675513074300733,Percent,18107,425
Indiana,Morgan,0.0,Percent,18109,430
Indiana,Newton,0.0,Percent,18111,433
Indiana,Noble,0.0,Percent,18113,436
Indiana,Ohio,nan,Percent,18115,440
Indiana,Orange,0.0,Percent,18117,444
Indiana,Owen,0.0,Percent,18119,448
Indiana,Parke,0.0,Percent,18121,452
Indiana,Perry,0.0006377542745547264,Percent,18123,459
Indiana,Pike,0.0,Percent,18125,465
Indiana,Porter,0.010065678839980042,Percent,18127,468
Indiana,Posey,0.0038595137432837897,Percent,18129,471
Indiana,Pulaski,0.0,Percent,18131,477
Indiana,Putnam,0.007902431471708347,Percent,18133,480
Indiana,Randolph,0.008955485197826449,Percent,18135,485
Indiana,Ripley,0.0,Percent,18137,488
Indiana,Rush,0.0,Percent,18139,493
Indiana,St. Joseph,0.012217953792413395,Percent,18141,496
Indiana,Scott,0.0,Percent,18143,504
Indiana,Shelby,0.0022504275812404357,Percent,18145,506
Indiana,Spencer,0.0,Percent,18147,509
Indiana,Starke,0.0,Percent,18149,512
Indiana,Steuben,0.020777324940074827,Percent,18151,515
Indiana,Sullivan,2.0517172927212572e-05,Percent,18153,518
Indiana,Switzerland,0.0,Percent,18155,526
Indiana,Tippecanoe,0.006896280173392523,Percent,18157,530
Indiana,Tipton,0.0,Percent,18159,534
Indiana,Union,nan,Percent,18161,538
Indiana,Vanderburgh,0.006932854441236929,Percent,18163,543
Indiana,Vermillion,0.009976638336945102,Percent,18165,548
Indiana,Vigo,0.015336251402808582,Percent,18167,553
Indiana,Wabash,0.003039546680621524,Percent,18169,555
Indiana,Warren,0.02350728718789845,Percent,18171,567
Indiana,Warrick,0.009334344963691267,Percent,18173,575
Indiana,Washington,0.0,Percent,18175,584
Indiana,Wayne,0.0028695002644062717,Percent,18177,586
Indiana,Wells,0.0030461870527458824,Percent,18179,590
Indiana,White,0.0,Percent,18181,594
Indiana,Whitley,0.000226593312685301,Percent,18183,597
Iowa,Adair,0.0,Percent,19001,598
Iowa,Adams,0.0,Percent,19003,602
Iowa,Allamakee,0.0,Percent,19005,608
Iowa,Appanoose,0.0,Percent,19007,611
Iowa,Audubon,0.0,Percent,19009,615
Iowa,Benton,0.0,Percent,19011,619
Iowa,Black Hawk,0.03577612984673087,Percent,19013,623
Iowa,Boone,0.0,Percent,19015,625
Iowa,Bremer,0.0,Percent,19017,631
Iowa,Buchanan,0.00477144751501898,Percent,19019,632
Iowa,Buena Vista,0.0075809135371111055,Percent,19021,633
Iowa,Butler,0.013452613126649292,Percent,19023,361
Iowa,Calhoun,0.0,Percent,19025,365
Iowa,Carroll,0.0,Percent,19027,369
Iowa,Cass,0.05015763775791193,Percent,19029,374
Iowa,Cedar,0.0,Percent,19031,379
Iowa,Cerro Gordo,0.000836337544011334,Percent,19033,383
Iowa,Cherokee,0.0,Percent,19035,388
Iowa,Chickasaw,0.0,Percent,19037,393
Iowa,Clarke,0.0016448665879652382,Percent,19039,397
Iowa,Clay,0.0,Percent,19041,398
Iowa,Clayton,0.0,Percent,19043,402
Iowa,Clinton,0.0,Percent,19045,404
Iowa,Crawford,0.005849321304385107,Percent,19047,408
Iowa,Dallas,0.012000940339893958,Percent,19049,413
Iowa,Davis,0.0,Percent,19051,416
Iowa,Decatur,0.0,Percent,19053,419
Iowa,Delaware,0.0,Percent,19055,421
Iowa,Des Moines,0.015399465548718709,Percent,19057,424
Iowa,Dickinson,0.0,Percent,19059,427
Iowa,Dubuque,0.043972264055651605,Percent,19061,434
Iowa,Emmet,0.0,Percent,19063,437
Iowa,Fayette,0.0,Percent,19065,442
Iowa,Floyd,0.0,Percent,19067,447
Iowa,Franklin,0.009363295880149813,Percent,19069,451
Iowa,Fremont,0.01343905346505889,Percent,19071,455
Iowa,Greene,0.01148153335852003,Percent,19073,458
Iowa,Grundy,0.032120774110656065,Percent,19075,460
Iowa,Guthrie,0.0,Percent,19077,467
Iowa,Hamilton,0.0,Percent,19079,469
Iowa,Hancock,0.0,Percent,19081,470
Iowa,Hardin,0.0,Percent,19083,475
Iowa,Harrison,0.0,Percent,19085,478
Iowa,Henry,0.030247551479420057,Percent,19087,479
Iowa,Howard,0.010453690152623875,Percent,19089,481
Iowa,Humboldt,0.0,Percent,19091,487
Iowa,Ida,0.0,Percent,19093,491
Iowa,Iowa,0.0,Percent,19095,495
Iowa,Jackson,0.05487728096673872,Percent,19097,499
Iowa,Jasper,0.000814500293995204,Percent,19099,505
Iowa,Jefferson,0.0038952019877560593,Percent,19101,507
Iowa,Johnson,0.002302787322135313,Percent,19103,508
Iowa,Jones,0.0,Percent,19105,516
Iowa,Keokuk,0.0,Percent,19107,520
Iowa,Kossuth,0.025735057486320788,Percent,19109,523
Iowa,Lee,0.0,Percent,19111,531
Iowa,Linn,0.011209789672062861,Percent,19113,535
Iowa,Louisa,0.0,Percent,19115,539
Iowa,Lucas,0.0,Percent,19117,542
Iowa,Lyon,0.0,Percent,19119,546
Iowa,Madison,0.0,Percent,19121,550
Iowa,Mahaska,0.0,Percent,19123,554
Iowa,Marion,0.00241641120174252,Percent,19125,561
Iowa,Marshall,0.0014702017629646305,Percent,19127,568
Iowa,Mills,0.002720717468192377,Percent,19129,569
Iowa,Mitchell,0.0,Percent,19131,572
Iowa,Monona,0.0,Percent,19133,576
Iowa,Monroe,0.0,Percent,19135,580
Iowa,Montgomery,0.037243946594597115,Percent,19137,595
Iowa,Muscatine,0.0,Percent,19139,600
Iowa,O'Brien,0.006945409084595083,Percent,19141,604
Iowa,Osceola,0.0,Percent,19143,607
Iowa,Page,0.012567911696396497,Percent,19145,612
Iowa,Palo Alto,0.042458339416857976,Percent,19147,618
Iowa,Plymouth,0.0,Percent,19149,622
Iowa,Pocahontas,0.05471956207787702,Percent,19151,624
Iowa,Polk,0.004514960185577048,Percent,19153,629
Iowa,Pottawattamie,0.005861936452512999,Percent,19155,637
Iowa,Poweshiek,0.0,Percent,19157,640
Iowa,Ringgold,0.0,Percent,19159,642
Iowa,Sac,0.009661835883133914,Percent,19161,647
Iowa,Scott,0.005157255884033561,Percent,19163,657
Iowa,Shelby,0.0,Percent,19165,660
Iowa,Sioux,0.0,Percent,19167,663
Iowa,Story,0.0037582042047058367,Percent,19169,668
Iowa,Tama,0.0,Percent,19171,671
Iowa,Taylor,0.0,Percent,19173,674
Iowa,Union,0.007978299138103079,Percent,19175,675
Iowa,Van Buren,0.0,Percent,19177,678
Iowa,Wapello,0.09252501598575663,Percent,19179,681
Iowa,Warren,0.0,Percent,19181,685
Iowa,Washington,0.0046074456321415404,Percent,19183,687
Iowa,Wayne,0.015617678820151337,Percent,19185,691
Iowa,Webster,0.001761970563171081,Percent,19187,694
Iowa,Winnebago,0.0,Percent,19189,696
Iowa,Winneshiek,0.0027062828414997388,Percent,19191,698
Iowa,Woodbury,0.009943606064393866,Percent,19193,702
Iowa,Worth,0.0,Percent,19195,703
Iowa,Wright,0.0,Percent,19197,705
Kansas,Allen,0.00747887218607434,Percent,20001,709
Kansas,Anderson,0.012342631449024932,Percent,20003,712
Kansas,Atchison,0.0009003420884489187,Percent,20005,715
Kansas,Barber,0.0,Percent,20007,717
Kansas,Barton,0.010893676330785322,Percent,20009,719
Kansas,Bourbon,0.0,Percent,20011,722
Kansas,Brown,0.0,Percent,20013,723
Kansas,Butler,0.020856285538709926,Percent,20015,726
Kansas,Chase,0.0,Percent,20017,729
Kansas,Chautauqua,0.0,Percent,20019,730
Kansas,Cherokee,0.0,Percent,20021,732
Kansas,Cheyenne,0.0,Percent,20023,736
Kansas,Clark,0.09029345372460496,Percent,20025,738
Kansas,Clay,0.0,Percent,20027,739
Kansas,Cloud,0.0,Percent,20029,740
Kansas,Coffey,0.0,Percent,20031,745
Kansas,Comanche,0.0,Percent,20033,748
Kansas,Cowley,0.00826195914616645,Percent,20035,752
Kansas,Crawford,0.058961200572159256,Percent,20037,756
Kansas,Decatur,0.0,Percent,20039,759
Kansas,Dickinson,0.020249062801911258,Percent,20041,762
Kansas,Doniphan,0.0,Percent,20043,765
Kansas,Douglas,0.013246545036841445,Percent,20045,767
Kansas,Edwards,0.0,Percent,20047,770
Kansas,Elk,0.034698125267095,Percent,20049,773
Kansas,Ellis,0.006001279581352313,Percent,20051,774
Kansas,Ellsworth,0.0,Percent,20053,776
Kansas,Finney,0.021129723625435394,Percent,20055,778
Kansas,Ford,0.011796454620260105,Percent,20057,784
Kansas,Franklin,0.007396119008360727,Percent,20059,786
Kansas,Geary,0.3186152246866073,Percent,20061,788
Kansas,Gove,0.0,Percent,20063,790
Kansas,Graham,0.0,Percent,20065,791
Kansas,Grant,0.0,Percent,20067,794
Kansas,Gray,0.0,Percent,20069,798
Kansas,Greeley,0.0,Percent,20071,801
Kansas,Greenwood,0.0,Percent,20073,803
Kansas,Hamilton,0.11152416239163679,Percent,20075,805
Kansas,Harper,0.0,Percent,20077,807
Kansas,Harvey,0.0028831737977165262,Percent,20079,812
Kansas,Haskell,0.0,Percent,20081,815
Kansas,Hodgeman,0.0,Percent,20083,818
Kansas,Jackson,0.0,Percent,20085,819
Kansas,Jefferson,0.0,Percent,20087,821
Kansas,Jewell,0.0,Percent,20089,822
Kansas,Johnson,0.008201002604415147,Percent,20091,824
Kansas,Kearny,0.025144582180727185,Percent,20093,826
Kansas,Kingman,0.0,Percent,20095,827
Kansas,Kiowa,0.039169603803323114,Percent,20097,829
Kansas,Labette,0.0036153125979212154,Percent,20099,831
Kansas,Lane,0.05714285591322029,Percent,20101,833
Kansas,Leavenworth,0.07403888117307554,Percent,20103,836
Kansas,Lincoln,0.0,Percent,20105,838
Kansas,Linn,0.0,Percent,20107,840
Kansas,Logan,0.0,Percent,20109,842
Kansas,Lyon,0.021341133106466192,Percent,20111,844
Kansas,McPherson,0.034195628917869876,Percent,20113,846
Kansas,Marion,0.01579778830963665,Percent,20115,848
Kansas,Marshall,0.009585627215401958,Percent,20117,850
Kansas,Meade,0.0,Percent,20119,851
Kansas,Miami,0.009632242668702868,Percent,20121,853
Kansas,Mitchell,0.0,Percent,20123,854
Kansas,Montgomery,0.018777079081008795,Percent,20125,856
Kansas,Morris,0.0,Percent,20127,858
Kansas,Morton,0.12372409526755336,Percent,20129,859
Kansas,Nemaha,0.0,Percent,20131,861
Kansas,Neosho,0.0,Percent,20133,862
Kansas,Ness,0.0,Percent,20135,864
Kansas,Norton,0.0,Percent,20137,866
Kansas,Osage,0.0061368515385510835,Percent,20139,867
Kansas,Osborne,0.0,Percent,20141,869
Kansas,Ottawa,0.0,Percent,20143,870
Kansas,Pawnee,0.0029904775617455325,Percent,20145,872
Kansas,Phillips,0.0,Percent,20147,873
Kansas,Pottawatomie,0.0,Percent,20149,876
Kansas,Pratt,0.010356255672283866,Percent,20151,878
Kansas,Rawlins,0.0,Percent,20153,880
Kansas,Reno,0.013951108453239247,Percent,20155,882
Kansas,Republic,0.0,Percent,20157,884
Kansas,Rice,0.009917682789125975,Percent,20159,886
Kansas,Riley,0.10855534846820714,Percent,20161,888
Kansas,Rooks,0.019301292467614303,Percent,20163,889
Kansas,Rush,0.0,Percent,20165,891
Kansas,Russell,0.0,Percent,20167,893
Kansas,Saline,0.013537862595819643,Percent,20169,895
Kansas,Scott,0.0,Percent,20171,897
Kansas,Sedgwick,0.024283531723395303,Percent,20173,898
Kansas,Seward,0.0,Percent,20175,900
Kansas,Shawnee,0.014921179361482854,Percent,20177,902
Kansas,Sheridan,0.0,Percent,20179,904
Kansas,Sherman,0.10864821476505426,Percent,20181,907
Kansas,Smith,0.0,Percent,20183,909
Kansas,Stafford,0.022537750060799593,Percent,20185,911
Kansas,Stanton,0.0,Percent,20187,913
Kansas,Stevens,0.0,Percent,20189,914
Kansas,Sumner,0.004143875352229405,Percent,20191,916
Kansas,Thomas,0.025316455790513677,Percent,20193,917
Kansas,Trego,0.0,Percent,20195,919
Kansas,Wabaunsee,0.0,Percent,20197,920
Kansas,Wallace,0.0,Percent,20199,921
Kansas,Washington,0.0,Percent,20201,922
Kansas,Wichita,0.0,Percent,20203,923
Kansas,Wilson,0.0,Percent,20205,925
Kansas,Woodson,0.0,Percent,20207,926
Kansas,Wyandotte,0.030881338877274248,Percent,20209,927
Kentucky,Adair,0.005360206001634702,Percent,21001,928
Kentucky,Allen,0.0,Percent,21003,929
Kentucky,Anderson,0.004668316138368891,Percent,21005,930
Kentucky,Ballard,0.0,Percent,21007,932
Kentucky,Barren,0.002647814211436654,Percent,21009,933
Kentucky,Bath,0.0,Percent,21011,934
Kentucky,Bell,0.00109111272539488,Percent,21013,936
Kentucky,Boone,0.024017531216213483,Percent,21015,1002
Kentucky,Bourbon,0.0,Percent,21017,1005
Kentucky,Boyd,0.0,Percent,21019,1008
Kentucky,Boyle,0.012851465749200583,Percent,21021,1010
Kentucky,Bracken,0.0,Percent,21023,1013
Kentucky,Breathitt,4.69923180266681e-06,Percent,21025,1017
Kentucky,Breckinridge,0.0,Percent,21027,1020
Kentucky,Bullitt,0.01011452396693536,Percent,21029,1024
Kentucky,Butler,0.0,Percent,21031,1026
Kentucky,Caldwell,0.01540357391599584,Percent,21033,1031
Kentucky,Calloway,2.0190306393102365e-05,Percent,21035,1033
Kentucky,Campbell,0.007028528993824423,Percent,21037,1035
Kentucky,Carlisle,0.0,Percent,21039,1039
Kentucky,Carroll,0.0,Percent,21041,1041
Kentucky,Carter,0.0,Percent,21043,1044
Kentucky,Casey,0.0,Percent,21045,1048
Kentucky,Christian,0.19039506675868162,Percent,21047,1050
Kentucky,Clark,0.00013734437051412686,Percent,21049,1053
Kentucky,Clay,0.0057485488916713305,Percent,21051,1056
Kentucky,Clinton,0.0,Percent,21053,1059
Kentucky,Crittenden,0.0,Percent,21055,1064
Kentucky,Cumberland,0.0,Percent,21057,1067
Kentucky,Daviess,0.007954952984633319,Percent,21059,1071
Kentucky,Edmonson,0.0,Percent,21061,1073
Kentucky,Elliott,0.0,Percent,21063,1075
Kentucky,Estill,0.0,Percent,21065,1077
Kentucky,Fayette,0.008306690239747738,Percent,21067,1080
Kentucky,Fleming,0.0,Percent,21069,1083
Kentucky,Floyd,0.0,Percent,21071,1085
Kentucky,Franklin,0.004272632490954266,Percent,21073,1086
Kentucky,Fulton,0.0,Percent,21075,1088
Kentucky,Gallatin,nan,Percent,21077,1090
Kentucky,Garrard,4.01199441764404e-05,Percent,21079,1092
Kentucky,Grant,0.024864282851194186,Percent,21081,1094
Kentucky,Graves,0.005925294377036879,Percent,21083,1097
Kentucky,Grayson,0.0062337455092731685,Percent,21085,1100
Kentucky,Green,0.008882572392965003,Percent,21087,1102
Kentucky,Greenup,0.0,Percent,21089,1105
Kentucky,Hancock,0.0,Percent,21091,1107
Kentucky,Hardin,0.11871456906202306,Percent,21093,1110
Kentucky,Harlan,0.0,Percent,21095,1114
Kentucky,Harrison,0.0,Percent,21097,1119
Kentucky,Hart,0.0,Percent,21099,1121
Kentucky,Henderson,0.0,Percent,21101,1126
Kentucky,Henry,0.0,Percent,21103,1129
Kentucky,Hickman,0.0,Percent,21105,1130
Kentucky,Hopkins,0.016886294001108183,Percent,21107,1136
Kentucky,Jackson,0.0,Percent,21109,1140
Kentucky,Jefferson,0.006815404382874742,Percent,21111,1143
Kentucky,Jessamine,0.004820812169365229,Percent,21113,1145
Kentucky,Johnson,0.0042815549507677604,Percent,21115,1148
