State,County,SNAP households low access to store (%) 2015 (PCT_LACCESS_SNAP15),Units,FIPS,FID
Georgia,Pike,0.0036923822856931307,Percent,13231,7
Georgia,Polk,2.475651965206328,Percent,13233,8
Georgia,Pulaski,2.950051309639978,Percent,13235,11
Georgia,Putnam,0.7979734160741982,Percent,13237,13
Georgia,Quitman,6.5982157919886415,Percent,13239,16
Georgia,Rabun,0.09455904738249926,Percent,13241,18
Georgia,Randolph,6.2635184131629424,Percent,13243,23
Georgia,Richmond,6.957259489746099,Percent,13245,24
Georgia,Rockdale,4.76974092343764,Percent,13247,28
Georgia,Schley,0.18409167803398344,Percent,13249,31
Georgia,Screven,3.26218494554496,Percent,13251,34
Georgia,Seminole,1.1838748482215873,Percent,13253,38
Georgia,Spalding,3.687940088719376,Percent,13255,41
Georgia,Stephens,2.6237961912492667,Percent,13257,45
Georgia,Stewart,3.349995909257454,Percent,13259,48
Georgia,Sumter,5.740035299767548,Percent,13261,52
Georgia,Talbot,5.797949909106532,Percent,13263,57
Georgia,Taliaferro,18.125888061794335,Percent,13265,60
Georgia,Tattnall,1.0803597420580853,Percent,13267,63
Georgia,Taylor,0.7326040504029785,Percent,13269,69
Georgia,Telfair,0.7387039572830453,Percent,13271,75
Georgia,Terrell,2.1710734464163823,Percent,13273,78
Georgia,Thomas,6.6183247253965165,Percent,13275,83
Georgia,Tift,2.646289567863656,Percent,13277,87
Georgia,Toombs,3.9588645872721644,Percent,13279,91
Georgia,Towns,0.0011809836054727893,Percent,13281,95
Georgia,Treutlen,0.8289469820423674,Percent,13283,102
Georgia,Troup,3.0598805094641492,Percent,13285,105
Georgia,Turner,1.6388880136257982,Percent,13287,108
Georgia,Twiggs,0.022536740663379087,Percent,13289,116
Georgia,Union,0.2792572902013449,Percent,13291,120
Georgia,Upson,7.432242257300195,Percent,13293,123
Georgia,Walker,4.982992286437182,Percent,13295,126
Georgia,Walton,2.4745911473746744,Percent,13297,127
Georgia,Ware,9.02227065636004,Percent,13299,132
Georgia,Warren,0.5952008728724751,Percent,13301,135
Georgia,Washington,3.761525190100676,Percent,13303,143
Georgia,Wayne,5.535961796165187,Percent,13305,147
Georgia,Webster,0.32367771554537084,Percent,13307,149
Georgia,Wheeler,1.959831940534015,Percent,13309,154
Georgia,White,0,Percent,13311,157
Georgia,Whitfield,3.3020980169114553,Percent,13313,159
Georgia,Wilcox,0.21853218479040057,Percent,13315,163
Georgia,Wilkes,4.817262214527352,Percent,13317,167
Georgia,Wilkinson,2.606452465677439,Percent,13319,169
Georgia,Worth,1.608593695073521,Percent,13321,173
Hawaii,Hawaii,6.042468801286559,Percent,15001,198
Hawaii,Honolulu,1.6464380470326734,Percent,15003,234
Hawaii,Kalawao,0.0,Percent,15005,247
Hawaii,Kauai,3.625572359729841,Percent,15007,261
Hawaii,Maui,3.6724617018511116,Percent,15009,323
Idaho,Ada,1.2169211933632995,Percent,16001,336
Idaho,Adams,0.7786610793121854,Percent,16003,338
Idaho,Bannock,3.2086443229897723,Percent,16005,343
Idaho,Bear Lake,1.6369970002810301,Percent,16007,349
Idaho,Benewah,3.870433478308783,Percent,16009,354
Idaho,Bingham,2.596915498962218,Percent,16011,362
Idaho,Blaine,1.4032593777475122,Percent,16013,371
Idaho,Boise,6.148443416955414,Percent,16015,380
Idaho,Bonner,2.2623618320748538,Percent,16017,387
Idaho,Bonneville,2.4023993962964103,Percent,16019,395
Idaho,Boundary,1.1436898248133975,Percent,16021,405
Idaho,Butte,2.5429232879746677,Percent,16023,414
Idaho,Camas,14.838709496431784,Percent,16025,429
Idaho,Canyon,3.3671574050063207,Percent,16027,441
Idaho,Caribou,3.015860090403753,Percent,16029,449
Idaho,Cassia,2.619748838847156,Percent,16031,456
Idaho,Clark,22.695035483778636,Percent,16033,464
Idaho,Clearwater,1.5582574689573496,Percent,16035,474
Idaho,Custer,2.8554868091197676,Percent,16037,484
Idaho,Elmore,2.6011828377859074,Percent,16039,490
Idaho,Franklin,0.5987716329461388,Percent,16041,498
Idaho,Fremont,0.3070907381305861,Percent,16043,502
Idaho,Gem,3.246512325920601,Percent,16045,510
Idaho,Gooding,0.22679712444888447,Percent,16047,519
Idaho,Idaho,3.334793403426529,Percent,16049,528
Idaho,Jefferson,1.8471129055216546,Percent,16051,540
Idaho,Jerome,3.0636880880580373,Percent,16053,547
Idaho,Kootenai,2.4094119558416422,Percent,16055,552
Idaho,Latah,1.125213755680854,Percent,16057,559
Idaho,Lemhi,3.993981675821421,Percent,16059,566
Idaho,Lewis,3.5652678246949914,Percent,16061,574
Idaho,Lincoln,11.601006246664399,Percent,16063,578
Idaho,Madison,2.4453703065245214,Percent,16065,581
Idaho,Minidoka,1.4717691050002928,Percent,16067,585
Idaho,Nez Perce,1.3398370378865958,Percent,16069,589
Idaho,Oneida,0.839936433307081,Percent,16071,593
Idaho,Owyhee,2.825019266072841,Percent,16073,601
Idaho,Payette,3.306661072643053,Percent,16075,606
Idaho,Power,2.2455621281722493,Percent,16077,613
Idaho,Shoshone,2.3176714865995542,Percent,16079,621
Idaho,Teton,0.7669809879050808,Percent,16081,627
Idaho,Twin Falls,0.632632176037041,Percent,16083,634
Idaho,Valley,0.8718143599755566,Percent,16085,643
Idaho,Washington,2.229258746241021,Percent,16087,649
Illinois,Adams,1.2924387658044787,Percent,17001,650
Illinois,Alexander,5.527271716958847,Percent,17003,651
Illinois,Bond,1.698911148076272,Percent,17005,652
Illinois,Boone,1.9793449712301971,Percent,17007,653
Illinois,Brown,0.21928882458227442,Percent,17009,654
Illinois,Bureau,4.198412479790107,Percent,17011,2
Illinois,Calhoun,1.5222581882524555,Percent,17013,4
Illinois,Carroll,1.7182725298082755,Percent,17015,6
Illinois,Cass,0.6561831856095008,Percent,17017,10
Illinois,Champaign,1.0147701822395006,Percent,17019,12
Illinois,Christian,0.7838899119334756,Percent,17021,14
Illinois,Clark,0.7320405190211988,Percent,17023,19
Illinois,Clay,1.5182658017511934,Percent,17025,22
Illinois,Clinton,0.8050082418214567,Percent,17027,27
Illinois,Coles,2.5731264082732284,Percent,17029,30
Illinois,Cook,0.6676551775398352,Percent,17031,36
Illinois,Crawford,1.248209813622427,Percent,17033,40
Illinois,Cumberland,0,Percent,17035,44
Illinois,DeKalb,2.784957936683245,Percent,17037,49
Illinois,De Witt,0.5157827192862429,Percent,17039,53
Illinois,Douglas,1.1636441799219845,Percent,17041,55
Illinois,DuPage,1.2437557539618014,Percent,17043,64
Illinois,Edgar,6.780186546554649,Percent,17045,66
Illinois,Edwards,1.6039901777228311,Percent,17047,71
Illinois,Effingham,1.7034856523092563,Percent,17049,76
Illinois,Fayette,6.004838185362195,Percent,17051,79
Illinois,Ford,2.1578580242037524,Percent,17053,81
Illinois,Franklin,1.855369424518078,Percent,17055,85
Illinois,Fulton,2.4907333628905546,Percent,17057,89
Illinois,Gallatin,12.29546665451082,Percent,17059,92
Illinois,Greene,2.236931783631041,Percent,17061,96
Illinois,Grundy,1.8808699295498923,Percent,17063,99
Illinois,Hamilton,1.5988802950966268,Percent,17065,106
Illinois,Hancock,4.757669719435722,Percent,17067,111
Illinois,Hardin,2.804922133581013,Percent,17069,113
Illinois,Henderson,0.13973468656832072,Percent,17071,117
Illinois,Henry,1.7523350065195258,Percent,17073,121
Illinois,Iroquois,2.0612369654394613,Percent,17075,125
Illinois,Jackson,4.082642122684079,Percent,17077,129
Illinois,Jasper,1.1804629700630813,Percent,17079,133
Illinois,Jefferson,3.715479239937852,Percent,17081,137
Illinois,Jersey,1.8800080496347757,Percent,17083,142
Illinois,Jo Daviess,1.1443435161041013,Percent,17085,145
Illinois,Johnson,1.2206742804187631,Percent,17087,152
Illinois,Kane,1.2884736387259779,Percent,17089,156
Illinois,Kankakee,2.2849377410247333,Percent,17091,161
Illinois,Kendall,0.9369257143250461,Percent,17093,165
Illinois,Knox,1.9788000028586161,Percent,17095,166
Illinois,Lake,2.0380491365868765,Percent,17097,170
Illinois,LaSalle,2.5491067955373676,Percent,17099,175
Illinois,Lawrence,1.7031456302252204,Percent,17101,177
Illinois,Lee,1.4518893692807602,Percent,17103,180
Illinois,Livingston,0.8971716639314377,Percent,17105,182
Illinois,Logan,3.6295877191140287,Percent,17107,186
Illinois,McDonough,1.4136168661190167,Percent,17109,189
Illinois,McHenry,2.132554845146668,Percent,17111,192
Illinois,McLean,2.86504439039354,Percent,17113,193
Illinois,Macon,2.2099744807623813,Percent,17115,194
Illinois,Macoupin,3.2177005405317627,Percent,17117,196
Illinois,Madison,5.23128860635445,Percent,17119,199
Illinois,Marion,5.802674802025427,Percent,17121,201
Illinois,Marshall,1.4976026213973996,Percent,17123,202
Illinois,Mason,4.268976935457839,Percent,17125,206
Illinois,Massac,1.936807750765341,Percent,17127,208
Illinois,Menard,0.27704543603025295,Percent,17129,212
Illinois,Mercer,1.561827515316023,Percent,17131,216
Illinois,Monroe,0.734584435639834,Percent,17133,219
Illinois,Montgomery,3.970556952805647,Percent,17135,223
Illinois,Morgan,4.848441933948582,Percent,17137,225
Illinois,Moultrie,0.36538779999385035,Percent,17139,227
Illinois,Ogle,1.6983074030943803,Percent,17141,229
Illinois,Peoria,2.190869221577415,Percent,17143,233
Illinois,Perry,5.7295961695265625,Percent,17145,235
Illinois,Piatt,0.2185980938462312,Percent,17147,238
Illinois,Pike,2.345860147784847,Percent,17149,241
Illinois,Pope,2.0458172667680263,Percent,17151,245
Illinois,Pulaski,4.763651915502574,Percent,17153,248
Illinois,Putnam,1.0098028589640973,Percent,17155,253
Illinois,Randolph,1.356605847731444,Percent,17157,255
Illinois,Richland,0.7780850585243799,Percent,17159,259
Illinois,Rock Island,2.345330706740877,Percent,17161,265
Illinois,St. Clair,5.358794399591519,Percent,17163,269
Illinois,Saline,10.053869391214375,Percent,17165,271
Illinois,Sangamon,1.5658674600569493,Percent,17167,274
Illinois,Schuyler,0.6919040032402007,Percent,17169,278
Illinois,Scott,0.48867629785443994,Percent,17171,280
Illinois,Shelby,2.952266390593251,Percent,17173,283
Illinois,Stark,2.6462291095101858,Percent,17175,285
Illinois,Stephenson,1.0421984281366692,Percent,17177,290
Illinois,Tazewell,3.797390857118568,Percent,17179,291
Illinois,Union,2.595186433646142,Percent,17181,293
Illinois,Vermilion,2.3631046099290067,Percent,17183,296
Illinois,Wabash,0.9915285443690423,Percent,17185,299
Illinois,Warren,1.306375830905688,Percent,17187,301
Illinois,Washington,1.022808646818542,Percent,17189,305
Illinois,Wayne,1.591042918360011,Percent,17191,310
Illinois,White,4.43994981096013,Percent,17193,312
Illinois,Whiteside,2.3916234849226834,Percent,17195,314
Illinois,Will,2.1126469789321884,Percent,17197,320
Illinois,Williamson,1.7016986698262027,Percent,17199,324
Illinois,Winnebago,2.6073145707864525,Percent,17201,325
Illinois,Woodford,0.5035683751005491,Percent,17203,328
Indiana,Adams,1.3564329754499294,Percent,18001,330
Indiana,Allen,3.286105010301993,Percent,18003,335
Indiana,Bartholomew,2.621017566721825,Percent,18005,342
Indiana,Benton,0.23077161162877202,Percent,18007,179
Indiana,Blackford,0.39427983061416927,Percent,18009,183
Indiana,Boone,0.4246164161765752,Percent,18011,185
Indiana,Brown,0.2775781104215519,Percent,18013,188
Indiana,Carroll,0.22872791879020504,Percent,18015,195
Indiana,Cass,0.3443291609846561,Percent,18017,211
Indiana,Clark,1.9111048370949488,Percent,18019,215
Indiana,Clay,0.8004316797138269,Percent,18021,221
Indiana,Clinton,0.22414080271831305,Percent,18023,226
Indiana,Crawford,2.3723886663219846,Percent,18025,232
Indiana,Daviess,2.0297635795073,Percent,18027,239
Indiana,Dearborn,3.3950702845844205,Percent,18029,242
Indiana,Decatur,1.3608000412050216,Percent,18031,246
Indiana,DeKalb,2.671739535176133,Percent,18033,249
Indiana,Delaware,3.3233266993924455,Percent,18035,252
Indiana,Dubois,0.255111272231699,Percent,18037,254
Indiana,Elkhart,2.6911690251706766,Percent,18039,260
Indiana,Fayette,5.326427541416585,Percent,18041,263
Indiana,Floyd,2.4781864931689443,Percent,18043,267
Indiana,Fountain,1.87869183193553,Percent,18045,270
Indiana,Franklin,1.3619002475833197,Percent,18047,272
Indiana,Fulton,1.7906114212812796,Percent,18049,276
Indiana,Gibson,0.39187642384231985,Percent,18051,286
Indiana,Grant,3.111477583118943,Percent,18053,297
Indiana,Greene,1.6300563272503448,Percent,18055,309
Indiana,Hamilton,0.9922730150603897,Percent,18057,321
Indiana,Hancock,2.693496291212196,Percent,18059,329
Indiana,Harrison,0.5481205643289204,Percent,18061,334
Indiana,Hendricks,1.2562584230998128,Percent,18063,341
Indiana,Henry,0.613457195105525,Percent,18065,344
Indiana,Howard,2.758639382856952,Percent,18067,348
Indiana,Huntington,2.7451526921231117,Percent,18069,352
Indiana,Jackson,1.469746385743149,Percent,18071,355
Indiana,Jasper,0.7983255135739936,Percent,18073,356
Indiana,Jay,3.674271221867196,Percent,18075,358
Indiana,Jefferson,2.243277262260024,Percent,18077,363
Indiana,Jennings,4.811301492768267,Percent,18079,367
Indiana,Johnson,2.3348633013168523,Percent,18081,370
Indiana,Knox,2.962852920168116,Percent,18083,376
Indiana,Kosciusko,1.5768005767045246,Percent,18085,384
Indiana,LaGrange,0.019777092331075878,Percent,18087,386
Indiana,Lake,4.397235122694712,Percent,18089,389
Indiana,LaPorte,4.663233531125535,Percent,18091,392
Indiana,Lawrence,1.375584668162825,Percent,18093,396
Indiana,Madison,3.7505041740938245,Percent,18095,401
Indiana,Marion,3.36747631789918,Percent,18097,409
Indiana,Marshall,1.3295376353688901,Percent,18099,412
Indiana,Martin,0.26036877350154647,Percent,18101,418
Indiana,Miami,3.689301931652668,Percent,18103,420
Indiana,Monroe,1.2249306171065326,Percent,18105,422
Indiana,Montgomery,2.655246320441338,Percent,18107,425
Indiana,Morgan,1.5431880742500135,Percent,18109,430
Indiana,Newton,1.615622373660656,Percent,18111,433
Indiana,Noble,1.0095416343660675,Percent,18113,436
Indiana,Ohio,0,Percent,18115,440
Indiana,Orange,2.3902044732570884,Percent,18117,444
Indiana,Owen,0.129893549826889,Percent,18119,448
Indiana,Parke,2.2851422084693667,Percent,18121,452
Indiana,Perry,2.481730476269516,Percent,18123,459
Indiana,Pike,1.0270361914481971,Percent,18125,465
Indiana,Porter,2.601570852861431,Percent,18127,468
Indiana,Posey,1.8237382120512828,Percent,18129,471
Indiana,Pulaski,0.3663531431562268,Percent,18131,477
Indiana,Putnam,0.4205980745851126,Percent,18133,480
Indiana,Randolph,2.0223300278853986,Percent,18135,485
Indiana,Ripley,0.16418648073241915,Percent,18137,488
Indiana,Rush,0.4817854435199586,Percent,18139,493
Indiana,St. Joseph,3.0337423539525266,Percent,18141,496
Indiana,Scott,0.5312026652119112,Percent,18143,504
Indiana,Shelby,1.4728861356065022,Percent,18145,506
Indiana,Spencer,0.001366732986021356,Percent,18147,509
Indiana,Starke,1.0380198324618555,Percent,18149,512
Indiana,Steuben,2.1791904263869193,Percent,18151,515
Indiana,Sullivan,0.87422525110678,Percent,18153,518
Indiana,Switzerland,0.4953940000806942,Percent,18155,526
Indiana,Tippecanoe,1.5550099645482511,Percent,18157,530
Indiana,Tipton,1.3044436923594087,Percent,18159,534
Indiana,Union,0,Percent,18161,538
Indiana,Vanderburgh,0.9590967283397092,Percent,18163,543
Indiana,Vermillion,1.8245173887708417,Percent,18165,548
Indiana,Vigo,4.673150838585576,Percent,18167,553
Indiana,Wabash,1.2009190553530797,Percent,18169,555
Indiana,Warren,0.18453496297094155,Percent,18171,567
Indiana,Warrick,1.3599905521150721,Percent,18173,575
Indiana,Washington,1.5142017390290783,Percent,18175,584
Indiana,Wayne,2.640397737593848,Percent,18177,586
Indiana,Wells,1.2755153508067254,Percent,18179,590
Indiana,White,1.369395493436218,Percent,18181,594
Indiana,Whitley,0.6551958371010215,Percent,18183,597
Iowa,Adair,0.587491666906136,Percent,19001,598
Iowa,Adams,0.32038071212550495,Percent,19003,602
Iowa,Allamakee,0.5709885141698716,Percent,19005,608
Iowa,Appanoose,1.5805520989692678,Percent,19007,611
Iowa,Audubon,0.9123230057035652,Percent,19009,615
Iowa,Benton,0.658584785474438,Percent,19011,619
Iowa,Black Hawk,3.8073721824402704,Percent,19013,623
Iowa,Boone,1.7914294880047075,Percent,19015,625
Iowa,Bremer,0.5611444495976973,Percent,19017,631
Iowa,Buchanan,1.8953396391566353,Percent,19019,632
Iowa,Buena Vista,1.07594845322247,Percent,19021,633
Iowa,Butler,3.917656463866454,Percent,19023,361
Iowa,Calhoun,0.3410802131619472,Percent,19025,365
Iowa,Carroll,0.43874583060012323,Percent,19027,369
Iowa,Cass,3.1611182954369563,Percent,19029,374
Iowa,Cedar,1.8802148808321928,Percent,19031,379
Iowa,Cerro Gordo,1.8365901541273848,Percent,19033,383
Iowa,Cherokee,0.5861694817147706,Percent,19035,388
Iowa,Chickasaw,1.1019543734132629,Percent,19037,393
Iowa,Clarke,0.8634743956447581,Percent,19039,397
Iowa,Clay,0.9896770163355961,Percent,19041,398
Iowa,Clayton,0.39871181174191866,Percent,19043,402
Iowa,Clinton,2.523767556857113,Percent,19045,404
Iowa,Crawford,2.8692428670862626,Percent,19047,408
Iowa,Dallas,0.4136415159492155,Percent,19049,413
Iowa,Davis,1.3045720529587599,Percent,19051,416
Iowa,Decatur,1.7001208110574995,Percent,19053,419
Iowa,Delaware,0.9861397877238389,Percent,19055,421
Iowa,Des Moines,3.3920871833406223,Percent,19057,424
Iowa,Dickinson,1.0248492315262576,Percent,19059,427
Iowa,Dubuque,2.200298194755605,Percent,19061,434
Iowa,Emmet,3.10857678631518,Percent,19063,437
Iowa,Fayette,0.6281042419750255,Percent,19065,442
Iowa,Floyd,1.7390108700576679,Percent,19067,447
Iowa,Franklin,1.9045727339265488,Percent,19069,451
Iowa,Fremont,8.565851171480352,Percent,19071,455
Iowa,Greene,1.4590053414050677,Percent,19073,458
Iowa,Grundy,0.7234605165481505,Percent,19075,460
Iowa,Guthrie,0.9505533927841264,Percent,19077,467
Iowa,Hamilton,2.253972850025489,Percent,19079,469
Iowa,Hancock,1.2439484316791352,Percent,19081,470
Iowa,Hardin,0.8971408308048507,Percent,19083,475
Iowa,Harrison,1.7558004061290797,Percent,19085,478
Iowa,Henry,3.576816056226194,Percent,19087,479
Iowa,Howard,2.6774890266486056,Percent,19089,481
Iowa,Humboldt,1.4250949479237254,Percent,19091,487
Iowa,Ida,0.09761065421282963,Percent,19093,491
Iowa,Iowa,0.915686009377782,Percent,19095,495
Iowa,Jackson,1.997187447038304,Percent,19097,499
Iowa,Jasper,1.7260102692231394,Percent,19099,505
Iowa,Jefferson,1.6290323045842097,Percent,19101,507
Iowa,Johnson,1.34551018440884,Percent,19103,508
Iowa,Jones,1.8259661074682065,Percent,19105,516
Iowa,Keokuk,3.0611339984903587,Percent,19107,520
Iowa,Kossuth,3.6893238025444823,Percent,19109,523
Iowa,Lee,2.8908341271621563,Percent,19111,531
Iowa,Linn,2.1495723656960437,Percent,19113,535
Iowa,Louisa,0.1242521379131063,Percent,19115,539
Iowa,Lucas,3.153858987269938,Percent,19117,542
Iowa,Lyon,0.9880240765936336,Percent,19119,546
Iowa,Madison,0.9946803792909461,Percent,19121,550
Iowa,Mahaska,3.2122096825825515,Percent,19123,554
Iowa,Marion,1.1371842039830464,Percent,19125,561
Iowa,Marshall,1.752890455451107,Percent,19127,568
Iowa,Mills,1.1136324531176789,Percent,19129,569
Iowa,Mitchell,0.8587724482762821,Percent,19131,572
Iowa,Monona,1.1147561815645926,Percent,19133,576
Iowa,Monroe,3.9997313907847185,Percent,19135,580
Iowa,Montgomery,2.3016381005048925,Percent,19137,595
Iowa,Muscatine,1.7792620184622046,Percent,19139,600
Iowa,O'Brien,2.0260766271814963,Percent,19141,604
Iowa,Osceola,1.1080461646492692,Percent,19143,607
Iowa,Page,2.8922656270199276,Percent,19145,612
Iowa,Palo Alto,1.9312663115283801,Percent,19147,618
Iowa,Plymouth,0.1909211997278744,Percent,19149,622
Iowa,Pocahontas,1.4312737575735355,Percent,19151,624
Iowa,Polk,1.8595854166032129,Percent,19153,629
Iowa,Pottawattamie,5.721921965276465,Percent,19155,637
Iowa,Poweshiek,1.7429963281443412,Percent,19157,640
Iowa,Ringgold,0.7760019488204006,Percent,19159,642
Iowa,Sac,2.7091627607953814,Percent,19161,647
Iowa,Scott,0.8811821238750499,Percent,19163,657
Iowa,Shelby,2.6874728102933534,Percent,19165,660
Iowa,Sioux,0.25911475670092887,Percent,19167,663
Iowa,Story,1.2915473980847074,Percent,19169,668
Iowa,Tama,1.9674126558063911,Percent,19171,671
Iowa,Taylor,0.3375942355913169,Percent,19173,674
Iowa,Union,2.3170861292370137,Percent,19175,675
Iowa,Van Buren,5.15705020517027,Percent,19177,678
Iowa,Wapello,11.700569010221,Percent,19179,681
Iowa,Warren,1.1524094489391437,Percent,19181,685
Iowa,Washington,0.6017455426826965,Percent,19183,687
Iowa,Wayne,5.918066894682164,Percent,19185,691
Iowa,Webster,2.680975307086072,Percent,19187,694
Iowa,Winnebago,1.5610797362181095,Percent,19189,696
Iowa,Winneshiek,0.9667002491186034,Percent,19191,698
Iowa,Woodbury,3.8826755889098896,Percent,19193,702
Iowa,Worth,1.32305894338715,Percent,19195,703
Iowa,Wright,0.59047600947456,Percent,19197,705
Kansas,Allen,5.938049979831926,Percent,20001,709
Kansas,Anderson,1.5098922714338068,Percent,20003,712
Kansas,Atchison,2.438762288925252,Percent,20005,715
Kansas,Barber,0.845132184569224,Percent,20007,717
Kansas,Barton,1.722923830147647,Percent,20009,719
Kansas,Bourbon,2.1566001523277984,Percent,20011,722
Kansas,Brown,1.2724962830846067,Percent,20013,723
Kansas,Butler,1.8882776343390881,Percent,20015,726
Kansas,Chase,8.061665994069635,Percent,20017,729
Kansas,Chautauqua,5.032420017684373,Percent,20019,730
Kansas,Cherokee,2.3206572668279537,Percent,20021,732
Kansas,Cheyenne,0.4809687816687595,Percent,20023,736
Kansas,Clark,7.30688934067441,Percent,20025,738
Kansas,Clay,0.7941226577479489,Percent,20027,739
Kansas,Cloud,2.384150781042041,Percent,20029,740
Kansas,Coffey,3.028777535677152,Percent,20031,745
Kansas,Comanche,1.3073992311574514,Percent,20033,748
Kansas,Cowley,3.9385029611136297,Percent,20035,752
Kansas,Crawford,4.2250177297147555,Percent,20037,756
Kansas,Decatur,2.8407192836214077,Percent,20039,759
Kansas,Dickinson,0.70874098309287,Percent,20041,762
Kansas,Doniphan,5.5146350984780605,Percent,20043,765
Kansas,Douglas,1.1322927521962205,Percent,20045,767
Kansas,Edwards,1.0842797155651305,Percent,20047,770
Kansas,Elk,9.277085958789565,Percent,20049,773
Kansas,Ellis,0.8088911190486865,Percent,20051,774
Kansas,Ellsworth,1.9182279488066425,Percent,20053,776
Kansas,Finney,2.5982629792709035,Percent,20055,778
Kansas,Ford,1.8699385600454106,Percent,20057,784
Kansas,Franklin,6.5341077679628965,Percent,20059,786
Kansas,Geary,3.217981112201647,Percent,20061,788
Kansas,Gove,1.3058860734134574,Percent,20063,790
Kansas,Graham,0.5413771536914515,Percent,20065,791
Kansas,Grant,0.45361767621685195,Percent,20067,794
Kansas,Gray,1.3711243651450813,Percent,20069,798
Kansas,Greeley,2.123142239207695,Percent,20071,801
Kansas,Greenwood,6.053197237817135,Percent,20073,803
Kansas,Hamilton,7.440476177085613,Percent,20075,805
Kansas,Harper,1.9394767609016306,Percent,20077,807
Kansas,Harvey,1.5186359698659906,Percent,20079,812
Kansas,Haskell,3.7297677819761788,Percent,20081,815
Kansas,Hodgeman,2.570379618153761,Percent,20083,818
Kansas,Jackson,0.7045210272173106,Percent,20085,819
Kansas,Jefferson,0.05987657855389737,Percent,20087,821
Kansas,Jewell,1.5676539296516208,Percent,20089,822
Kansas,Johnson,0.5711369619929492,Percent,20091,824
Kansas,Kearny,5.294556276690836,Percent,20093,826
Kansas,Kingman,1.426421852209408,Percent,20095,827
Kansas,Kiowa,10.228933901350295,Percent,20097,829
Kansas,Labette,1.7149489928646682,Percent,20099,831
Kansas,Lane,1.6358716617712141,Percent,20101,833
Kansas,Leavenworth,3.2685328776750864,Percent,20103,836
Kansas,Lincoln,2.2028527029374985,Percent,20105,838
Kansas,Linn,1.4471903213884327,Percent,20107,840
Kansas,Logan,1.239126741687736,Percent,20109,842
Kansas,Lyon,2.3625119898325715,Percent,20111,844
Kansas,McPherson,1.597369631086849,Percent,20113,846
Kansas,Marion,1.8145264846638798,Percent,20115,848
Kansas,Marshall,0.7377330442392466,Percent,20117,850
Kansas,Meade,3.806457540781319,Percent,20119,851
Kansas,Miami,0.49725458792738675,Percent,20121,853
Kansas,Mitchell,1.058472183175871,Percent,20123,854
Kansas,Montgomery,2.7179010699420316,Percent,20125,856
Kansas,Morris,1.2704467708736689,Percent,20127,858
Kansas,Morton,1.75317308322296,Percent,20129,859
Kansas,Nemaha,0.9515264861226342,Percent,20131,861
Kansas,Neosho,0.6414129163272235,Percent,20133,862
Kansas,Ness,1.1887373402953552,Percent,20135,864
Kansas,Norton,2.443500988885289,Percent,20137,866
Kansas,Osage,0.9947514651861219,Percent,20139,867
Kansas,Osborne,1.6850649517003273,Percent,20141,869
Kansas,Ottawa,1.9610926191078217,Percent,20143,870
Kansas,Pawnee,0.7241557068233809,Percent,20145,872
Kansas,Phillips,2.0451361757188486,Percent,20147,873
Kansas,Pottawatomie,0.13147651237595964,Percent,20149,876
Kansas,Pratt,1.660329357050503,Percent,20151,878
Kansas,Rawlins,1.971202531586352,Percent,20153,880
Kansas,Reno,2.8190401490817476,Percent,20155,882
Kansas,Republic,1.5229791714265921,Percent,20157,884
Kansas,Rice,1.5726520459841475,Percent,20159,886
Kansas,Riley,1.9652669158227478,Percent,20161,888
Kansas,Rooks,0.8328933410819214,Percent,20163,889
Kansas,Rush,1.1846192140915024,Percent,20165,891
Kansas,Russell,1.030258006834844,Percent,20167,893
Kansas,Saline,1.2720500149083647,Percent,20169,895
Kansas,Scott,0.09840289654085276,Percent,20171,897
Kansas,Sedgwick,3.876615911839185,Percent,20173,898
Kansas,Seward,0.8064818039482385,Percent,20175,900
Kansas,Shawnee,3.2812791296580444,Percent,20177,902
Kansas,Sheridan,1.3578589377385624,Percent,20179,904
Kansas,Sherman,11.13520993152573,Percent,20181,907
Kansas,Smith,2.488170094610635,Percent,20183,909
Kansas,Stafford,2.722096817360687,Percent,20185,911
Kansas,Stanton,0.5565260978722122,Percent,20187,913
Kansas,Stevens,1.3531836506928325,Percent,20189,914
Kansas,Sumner,3.0040087769604296,Percent,20191,916
Kansas,Thomas,2.9818673469060886,Percent,20193,917
Kansas,Trego,0.27867185971312297,Percent,20195,919
Kansas,Wabaunsee,1.554834266682203,Percent,20197,920
Kansas,Wallace,8.306188961442178,Percent,20199,921
Kansas,Washington,3.2752171823728498,Percent,20201,922
Kansas,Wichita,8.30449825566358,Percent,20203,923
Kansas,Wilson,2.0779564310184515,Percent,20205,925
Kansas,Woodson,2.9088678959652956,Percent,20207,926
Kansas,Wyandotte,5.415416361779997,Percent,20209,927
Kentucky,Adair,1.7002734631991214,Percent,21001,928
Kentucky,Allen,0.14544053123520387,Percent,21003,929
Kentucky,Anderson,2.322903241487418,Percent,21005,930
Kentucky,Ballard,0.5867323367858758,Percent,21007,932
Kentucky,Barren,1.7876750484105597,Percent,21009,933
Kentucky,Bath,0.0346285574859346,Percent,21011,934
Kentucky,Bell,6.5305533565996345,Percent,21013,936
Kentucky,Boone,2.2396214674769324,Percent,21015,1002
Kentucky,Bourbon,4.11232450345835,Percent,21017,1005
Kentucky,Boyd,4.722572103617349,Percent,21019,1008
Kentucky,Boyle,5.642823362720614,Percent,21021,1010
Kentucky,Bracken,0.10268761172109225,Percent,21023,1013
