WA,2015-08-21T11:44:00.000Z,Fire,Asotin,2845
WA,2015-08-21T11:44:00.000Z,Fire,Chelan,2852
WA,2015-08-21T11:44:00.000Z,Fire,Ferry,2880
WA,2015-08-21T11:44:00.000Z,Fire,Klickitat,2935
WA,2015-08-21T11:44:00.000Z,Fire,Okanogan,2947
WA,2015-08-21T11:44:00.000Z,Fire,Pend Oreille,2951
WA,2015-08-21T11:44:00.000Z,Fire,Douglas,2877
WA,2015-08-21T11:44:00.000Z,Fire,Skamania,2959
WA,2015-08-21T11:44:00.000Z,Fire,Spokane,2961
WA,2015-08-21T11:44:00.000Z,Fire,Stevens,2963
WA,2015-08-21T11:44:00.000Z,Fire,Yakima,2974
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Aiken,2503
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Abbeville,2489
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Barnwell,2605
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Berkeley,2631
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Bamberg,2592
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Anderson,2559
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Beaufort,2626
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Charleston,2691
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Allendale,2527
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Calhoun,2635
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Chester,2704
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Chesterfield,2708
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Clarendon,2715
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Colleton,2718
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Cherokee,2700
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Darlington,2721
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Dillon,2725
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Dorchester,2730
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Edgefield,2735
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Fairfield,2738
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Florence,2742
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Greenville,2759
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Greenwood,2764
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Hampton,2767
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Georgetown,2752
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Jasper,2783
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Kershaw,2787
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Lancaster,2790
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Lee,2800
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Lexington,2803
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Laurens,2794
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),McCormick,2807
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Horry,2774
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Marlboro,2813
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Newberry,2818
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Oconee,2822
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Marion,2811
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Pickens,2834
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Richland,2843
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Orangeburg,2829
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Spartanburg,2851
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Sumter,2855
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Union,2860
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Saluda,2846
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),York,2867
MO,2016-01-02T18:15:00.000Z,Flood,Audrain,1766
SC,2015-10-03T14:28:00.000Z,Severe Storm(s),Williamsburg,2864
MO,2016-01-02T18:15:00.000Z,Flood,Barton,1771
MO,2016-01-02T18:15:00.000Z,Flood,Bollinger,1781
MO,2016-01-02T18:15:00.000Z,Flood,Boone,1783
MO,2016-01-02T18:15:00.000Z,Flood,Butler,1792
MO,2016-01-02T18:15:00.000Z,Flood,Callaway,1799
MO,2016-01-02T18:15:00.000Z,Flood,Barry,1767
MO,2016-01-02T18:15:00.000Z,Flood,Camden,1803
MO,2016-01-02T18:15:00.000Z,Flood,Cape Girardeau,1808
MO,2016-01-02T18:15:00.000Z,Flood,Carter,1001
MO,2016-01-02T18:15:00.000Z,Flood,Cedar,1007
MO,2016-01-02T18:15:00.000Z,Flood,Christian,1014
MO,2016-01-02T18:15:00.000Z,Flood,Clark,1015
MO,2016-01-02T18:15:00.000Z,Flood,Cole,1022
MO,2016-01-02T18:15:00.000Z,Flood,Cooper,1025
MO,2016-01-02T18:15:00.000Z,Flood,Crawford,1028
MO,2016-01-02T18:15:00.000Z,Flood,Douglas,1043
MO,2016-01-02T18:15:00.000Z,Flood,Dallas,1032
MO,2016-01-02T18:15:00.000Z,Flood,Dent,1040
MO,2016-01-02T18:15:00.000Z,Flood,Hickory,1063
MO,2016-01-02T18:15:00.000Z,Flood,Howard,1068
MO,2016-01-02T18:15:00.000Z,Flood,Howell,1070
MO,2016-01-02T18:15:00.000Z,Flood,Gasconade,1049
MO,2016-01-02T18:15:00.000Z,Flood,Iron,1072
MO,2016-01-02T18:15:00.000Z,Flood,Greene,1054
MO,2016-01-02T18:15:00.000Z,Flood,Jasper,1078
MO,2016-01-02T18:15:00.000Z,Flood,Lewis,1104
MO,2016-01-02T18:15:00.000Z,Flood,Lincoln,1106
MO,2016-01-02T18:15:00.000Z,Flood,Maries,1120
MO,2016-01-02T18:15:00.000Z,Flood,Marion,1122
MO,2016-01-02T18:15:00.000Z,Flood,Dunklin,1045
MO,2016-01-02T18:15:00.000Z,Flood,Franklin,1047
MO,2016-01-02T18:15:00.000Z,Flood,Laclede,1096
MO,2016-01-02T18:15:00.000Z,Flood,Lawrence,1101
MO,2016-01-02T18:15:00.000Z,Flood,Jefferson,1082
MO,2016-01-02T18:15:00.000Z,Flood,Mississippi,1131
MO,2016-01-02T18:15:00.000Z,Flood,McDonald,1113
MO,2016-01-02T18:15:00.000Z,Flood,Moniteau,1135
MO,2016-01-02T18:15:00.000Z,Flood,Madison,1117
MO,2016-01-02T18:15:00.000Z,Flood,Miller,1128
MO,2016-01-02T18:15:00.000Z,Flood,Newton,1152
MO,2016-01-02T18:15:00.000Z,Flood,Oregon,1158
MO,2016-01-02T18:15:00.000Z,Flood,New Madrid,1149
MO,2016-01-02T18:15:00.000Z,Flood,Morgan,1146
MO,2016-01-02T18:15:00.000Z,Flood,Pemiscot,1170
MO,2016-01-02T18:15:00.000Z,Flood,Perry,1172
MO,2016-01-02T18:15:00.000Z,Flood,Montgomery,1142
MO,2016-01-02T18:15:00.000Z,Flood,Polk,1183
MO,2016-01-02T18:15:00.000Z,Flood,Pike,1179
MO,2016-01-02T18:15:00.000Z,Flood,Phelps,1176
MO,2016-01-02T18:15:00.000Z,Flood,Pulaski,1185
MO,2016-01-02T18:15:00.000Z,Flood,Ralls,1191
MO,2016-01-02T18:15:00.000Z,Flood,Reynolds,1200
MO,2016-01-02T18:15:00.000Z,Flood,Ripley,1203
MO,2016-01-02T18:15:00.000Z,Flood,St. Clair,1208
MO,2016-01-02T18:15:00.000Z,Flood,Osage,1164
MO,2016-01-02T18:15:00.000Z,Flood,Ozark,1168
MO,2016-01-02T18:15:00.000Z,Flood,Ste. Genevieve,1209
MO,2016-01-02T18:15:00.000Z,Flood,St. Charles,1205
MO,2016-01-02T18:15:00.000Z,Flood,Stoddard,1236
MO,2016-01-02T18:15:00.000Z,Flood,Stone,1237
MO,2016-01-02T18:15:00.000Z,Flood,Shannon,1229
MO,2016-01-02T18:15:00.000Z,Flood,Texas,1245
MO,2016-01-02T18:15:00.000Z,Flood,Taney,1242
MO,2016-01-02T18:15:00.000Z,Flood,Webster,1258
MO,2016-01-02T18:15:00.000Z,Flood,Vernon,1248
MO,2016-01-02T18:15:00.000Z,Flood,Warren,1251
MO,2016-01-02T18:15:00.000Z,Flood,Washington,1253
MO,2016-01-02T18:15:00.000Z,Flood,St. Francois,1212
